"","evi_mean_50","evi_mean_100","evi_mean_200","evi_mean_250","evi_mean_300","evi_mean_400","evi_mean_500","evi_mean_1000","evi_mean_1500","evi_mean_2000","evi_mean_3000","evi_sd_50","evi_sd_100","evi_sd_200","evi_sd_250","evi_sd_300","evi_sd_400","evi_sd_500","evi_sd_1000","evi_sd_1500","evi_sd_2000","evi_sd_3000","imp_mean_50","imp_mean_100","imp_mean_200","imp_mean_250","imp_mean_300","imp_mean_400","imp_mean_500","imp_mean_1000","imp_mean_1500","imp_mean_2000","imp_mean_3000","imp_sd_50","imp_sd_100","imp_sd_200","imp_sd_250","imp_sd_300","imp_sd_400","imp_sd_500","imp_sd_1000","imp_sd_1500","imp_sd_2000","imp_sd_3000"
"12",0.162486023855883,0.146501421201117,0.139082518925105,0.137771049093734,0.136783098850183,0.141448756109612,0.145541770668787,0.142114313413199,0.144864438040466,0.147430460727861,0.149629100731795,0.0173393718788393,0.0473325818662706,0.0652880207939359,0.0629548289913665,0.0634580840945721,0.0610576540187482,0.0596667021008534,0.0557563929598391,0.0585400663204327,0.0579286122835195,0.0653588197524156,63.7777777777778,68.6764705882353,71.4604316546763,70.4239631336406,69.0253164556962,67.4604316546763,66.3329532497149,68.3512195121951,68.0002546797402,67.6728014895445,67.1778520286396,9.52336308477443,12.4309501044413,14.8105261172686,15.3144502373643,16.5208667926982,16.4232382875417,17.517400926454,16.6345892669319,16.7056336776828,16.6940614386341,18.1893810442112
"13",0.259910253559234,0.23225496095714,0.217651159800772,0.215901789088177,0.217879359133162,0.219893784204685,0.214774206445808,0.19152365349694,0.188510984467799,0.190498256729929,0.189463936576963,0.0366512192459698,0.0342330118602937,0.0341957124861939,0.0319976438137894,0.03106076856702,0.0338238397945181,0.0395339050096546,0.0550814408019113,0.0624420389402051,0.0655883873538666,0.0682569403591287,10.5555555555556,12.7142857142857,14.7357142857143,14.9363636363636,14.0128617363344,13.0464285714286,14.0183696900115,26.2568071080539,32.1974270793529,34.0565267230262,35.8172731034922,13.9293854056013,16.5965471755802,18.6376314278806,18.7878214088761,18.1212714565894,17.6592064429647,18.6221875477392,25.1204318319129,27.9058516978846,28.1230680600862,28.9172521720628
"14",0.222964278533113,0.213246920537498,0.214203278184192,0.217484127888149,0.219742647579432,0.214066558247834,0.214694062845138,0.17735895936486,0.159969814840434,0.144416688406724,0.144939614668918,0.0321523508246153,0.0453242192755118,0.0503500941096776,0.0520630253735992,0.0534572554215815,0.0682448382056702,0.0707304794836296,0.0936462042240731,0.0978335967578209,0.0885799956800932,0.0823364213663455,50.2222222222222,45.2727272727273,32.2642857142857,29.4697674418605,25.8359621451104,24.0126582278481,24.5206422018349,38.206599713056,45.6718431771894,53.9529470744109,55.6534814154786,13.7638818813751,22.126444482893,25.1586650588556,25.3877917427222,24.7112098551425,24.9716836518191,26.3327996185827,32.4568566778958,33.2702836992678,30.8418296515412,29.1797156421378
"15",0.145629067217264,0.152503707564409,0.133658625818584,0.130279354582236,0.126039946324159,0.125455092409259,0.127455516400737,0.105921380039048,0.104573555635254,0.10589893757163,0.11418562971951,0.0129340105717835,0.0201111397475832,0.0343064744937691,0.0370357555780771,0.0441125383547307,0.0479746851350485,0.0585276743237402,0.0653688606848715,0.0673048920952553,0.0672469899961213,0.0782525034384218,65.875,61.25,65.0072463768116,65.6045454545455,66.5601265822785,68.1505376344086,68.2048054919909,73.5692615912994,74.1377992868059,74.1928202923474,72.6796169021255,4.18969825030054,6.81751944834567,11.8497259673336,12.7455956139759,15.7981169859381,16.1456207044837,18.0695594942771,18.1818496331407,20.0101709622905,19.5887860501224,20.9317037634041
"16",0.223608159045787,0.209845904750152,0.178624257918257,0.158953020319185,0.142641623737295,0.125108197385315,0.111328476490817,0.0935600601006124,0.112658972911045,0.141682606737166,0.167209380707355,0.0279797623235654,0.0488835656851929,0.0463094696233249,0.0502081795893134,0.0522296203634225,0.054610251150035,0.0530683851841589,0.048934042842884,0.0649002374613567,0.0841084287590204,0.0872904705496654,58.125,57.4722222222222,65.0143884892086,68.8219178082192,71.8184713375796,74.7732142857143,76.9045977011494,80.6641876430206,76.2025203665988,68.3046998137269,56.5681224931559,7.39570338584699,14.9178437950015,14.9656542110235,14.1894221479346,13.3359938213112,13.0227678850813,12.6964689603533,12.4963600570759,17.4341893964265,23.9157562194897,30.1341992103593
"17",0.211313977320996,0.209665967754203,0.188867428102649,0.186911052852343,0.184084992076362,0.176255181341647,0.17022653674377,0.166478269380042,0.162273600233806,0.162952635575787,0.16823731021221,0.0267789787766639,0.0236622999714738,0.0384123698959652,0.0407825456452639,0.0433984092672239,0.048978157704437,0.0533930312058633,0.0694224699069615,0.0714640136468102,0.0728598573869228,0.0706792689689074,45.4444444444444,51.9090909090909,56.7714285714286,57.2546296296296,58.0157232704403,58.8630630630631,60.3745704467354,59.5833572453372,57.4554480651731,55.2858575008951,48.6697960092926,12.8754719438853,10.429416439702,13.5499835977192,13.0581873756125,13.2884667367383,13.5634351841342,14.6553100978494,20.2504910198313,23.7334937966183,25.9303333342883,30.3093673549211
"18",0.208963021515473,0.211266071759232,0.19955295404745,0.198478896181789,0.196449771945201,0.192085773274142,0.192395636442607,0.193050393732969,0.189829667287597,0.169497953331648,0.141590275044507,0.0211869008682141,0.0250838056929933,0.0265567554925124,0.0247355349060455,0.0279682988521511,0.0420102370029641,0.0468094864231236,0.0949708004251036,0.107017830788534,0.0964996495016622,0.0827947730088223,57.25,55.7714285714286,57,57.3990825688073,57.2292993630573,58.1336898395722,57.5461801596351,57.6919104991394,57.7949860015271,62.1204353429758,68.7604674117235,6.31890587274185,6.25481327264294,7.34449493426308,7.53495076463072,7.73554313688157,12.1407646604052,13.9309852939318,21.9032115847489,25.3665171283759,23.7851214716151,20.9340833698759
"19",0.140606872587083,0.148827083265809,0.165472544179938,0.169811742206243,0.176988908286789,0.186004354484129,0.182018190531522,0.152484487657886,0.154602600434135,0.152207003420328,0.152571097780424,0.0373039996763204,0.0273748059885126,0.0360956243089809,0.0360913476259546,0.0354607373610405,0.0347786437086831,0.0451442126234844,0.0621686827307242,0.0601827841273651,0.0603268947974358,0.059593650117659,68.7777777777778,72.3513513513514,66.7357142857143,64.5275229357798,62.1624203821656,58.5668449197861,59.5022883295195,67.710443490701,67.612973110743,68.3235483640009,68.3332166162661,8.48200709999965,9.80140640763189,12.3455119356692,12.6579122015171,12.1766440342867,11.887849688075,13.2288212993678,17.5999148604366,17.0585637111689,17.1587029185565,17.1750097627579
"20",0.254584017690733,0.259856093518898,0.270668479396492,0.260435830877704,0.254873930766367,0.2497121661271,0.240184432011599,0.232816767930503,0.216506174046501,0.204517919696297,0.194455047602891,0.0405195502445011,0.0517603902313348,0.0585672076309041,0.063468327486241,0.068893277182421,0.0701110949749381,0.0699510308348283,0.0929695905275718,0.0852084554579587,0.083836719794604,0.085797561637718,39.5,34.6111111111111,34.3985507246377,36.2511415525114,37.2852564102564,38.2905525846702,40.4018369690011,40.7395415472779,39.2546125461255,38.3279616100845,40.1879895561358,20.8874535136697,18.1537525090195,18.9295813207572,20.2956572403882,21.4658640381677,22.7804599825274,23.9832642094213,28.7880158184362,31.9747082864642,33.4266462896125,33.3357307945843
"21",0.225158120918611,0.196461789304335,0.15957319788224,0.146827259799095,0.135812901478322,0.126361763273687,0.120211403438312,0.116286894903071,0.12785509620423,0.140578444603447,0.176366728037213,0.011574502309554,0.0374701915775294,0.0596015431377869,0.0605326963015386,0.0638756085988353,0.0646829671469886,0.0633431158418097,0.0674467207268552,0.0720942034340666,0.073004620741506,0.0895234135725536,51.1111111111111,57.8285714285714,65.8333333333333,67.2962962962963,67.879746835443,68.65770609319,70,72.1697247706422,68.77806057521,63.8559152105414,52.5737016293279,10.8217887204986,9.46661537840685,14.0554601870789,14.5718807004796,15.811331116694,16.4991497449064,16.6273602099518,16.7687550251053,20.0745617189926,22.9131615036565,27.3710772206428
"22",0.10190028066586,0.111782076140724,0.125745620675376,0.135350604474058,0.14003393179284,0.135041908475958,0.134790940466453,0.135557755597652,0.143301987260385,0.147033587910144,0.139854300523334,0.00795511487906098,0.0277861261110855,0.0385237118091562,0.0459957645426239,0.0466783945724801,0.0562901348783972,0.0572525265207041,0.0500177675819282,0.0574974052088018,0.0676559750840078,0.0769958242026773,67.6666666666667,69.5714285714286,69.1063829787234,67.1651376146789,64.1923076923077,60.6494661921708,60.8587830080367,66.596963620739,63.9718793739662,61.0176205142898,59.6542832585235,10.9316055545377,9.24911987636634,12.3622132366912,14.6925566668823,17.263278270682,22.8084304722137,23.7658024937598,17.6296826396696,19.3614623320985,22.5387658172951,27.1304930757424
"23",0.170105640194465,0.145940447924356,0.145435827246376,0.150788211179003,0.144996257576495,0.136500292846576,0.129707517699539,0.144565586522382,0.168628058993909,0.174909933201811,0.177757668157175,0.0198873304873432,0.0421244249342748,0.0503619986123565,0.0820279669812464,0.0779693218421035,0.0709073440481073,0.0708349425466813,0.0858619822263932,0.102638955591691,0.0965809837606462,0.0840977563375026,63.625,69.7837837837838,71.3453237410072,72.1454545454545,73.0541401273885,73.1705150976909,73.796785304248,68.4142570855998,61.6828709595317,56.7584848918803,51.1066233807569,6.09302880347697,10.7474419052865,10.9098494458294,10.697019909875,10.8930437130737,12.5600076041116,14.7176112738405,20.6049097369624,25.5297686383794,27.5369521867449,28.7460076532745
"24",0.264798882335009,0.244497001735516,0.220353018834273,0.211970254576165,0.205370200629109,0.195081273835071,0.18841533284996,0.203729431855014,0.206234891549057,0.210108177163467,0.211833548519878,0.0375277845805443,0.0378204986309513,0.0442238381282793,0.0433677191799335,0.0453850235614757,0.0486446299933349,0.0511915820672947,0.0572542283500428,0.0593187326852785,0.0712203147922351,0.0771336633018427,25.375,35.25,37.3812949640288,40.0412844036697,41.3601286173633,44.5357142857143,45.8277841561424,39.6027515047291,35.8791698497581,34.261996848589,32.4543949044586,15.5741314823194,16.1127722186913,17.854644864529,17.9357055055902,18.1745715301898,18.1202150288298,18.4794439267802,21.8404833419624,22.6192901028263,24.7438327795203,26.5864672329387
"25",0.139463679270148,0.124059316540462,0.113834440888856,0.109871146550018,0.107295190438236,0.0981099046475878,0.0952746182085713,0.0819268966465046,0.07992538662554,0.0839915371525536,0.0885484349228781,0.0348484625711376,0.0340261346986215,0.0311089841748413,0.0337334052876395,0.0342831993763073,0.0343628789730164,0.038030591990733,0.0460852771969053,0.0456458301455173,0.0525223614351501,0.0567086274618975,74.7777777777778,77.027027027027,78.5957446808511,79.2,80.843949044586,82.8324420677362,81.8865979381443,82.6408350014298,81.6881131354313,80.3405885301067,79.4278209373408,9.07989231458416,10.0705469521728,10.1362001357259,10.5642630111161,10.7841668201018,11.1381142250356,11.8576115180378,12.8430822714656,15.1781826971887,17.2716351681206,18.0591468439566
"26",0.271491015160245,0.259593438904045,0.248851777000003,0.241656919620674,0.229900379706891,0.220413658448873,0.207413678192255,0.193025906507184,0.182481974486842,0.169752435048641,0.154909559165257,0.0169939567284752,0.0285489812888217,0.044853541847009,0.04492853686891,0.0505267767693916,0.0562663188371493,0.0567267719603978,0.0657173225280526,0.0721709139890006,0.0811387411504642,0.0784687264878185,37.875,42.6111111111111,44.5072463768116,45.5090909090909,48.2939297124601,50.9375,54.6555683122847,56.9928387281581,59.1824780338724,62.7608166189112,66.1094943963321,7.66135944669277,10.7604508078101,12.2231361194985,13.9658719412164,15.4787859859101,16.4590244452316,16.4461738027835,18.4791280150659,20.0908643665623,21.9037686663471,20.8210695514865
"27",0.249211944274655,0.251289315646942,0.236813976711013,0.234695390827912,0.23121977964848,0.219200286720321,0.21323923144714,0.18936272545686,0.188119112332222,0.189526629071479,0.184505381017813,0.0209769943536583,0.036369770771497,0.0345045686152443,0.0344561399955623,0.0377870633183843,0.0417406320034878,0.0441349377372092,0.0558303944122358,0.0759334247918668,0.0839614044627629,0.0805355151355206,12.3333333333333,9.37837837837838,14.2285714285714,15.283105022831,17.6261980830671,23.4839857651246,27.6011428571429,41.4430452203778,43.6484006626736,45.1783361970218,48.0076399057745,10.2225241501304,10.5523861212928,16.9265628619222,18.8436891692489,20.7925702626516,23.7471963209337,24.9525820068144,28.0865098796017,29.1363162037621,29.1610759650241,28.0180611753731
"28",0.166703647132373,0.166605538320897,0.148787969466284,0.151516037256677,0.151440559242119,0.16180746212015,0.173491409431006,0.181504277921211,0.178157412490537,0.184303660292644,0.188841713544642,0.0348976805667007,0.0366876084715742,0.0482200124337801,0.0498415328865333,0.0474220066175151,0.0539334921382233,0.0584122607558238,0.0637482658970793,0.0584646301704028,0.0611842585282662,0.0712052431143355,47.6666666666667,53.5882352941176,59.5107913669065,59.1278538812785,58.8525641025641,56.1390374331551,54.0263459335624,49.4122706422018,49.3619241537287,46.7324881822089,43.8167085867108,15.0913882727866,14.1680768932149,18.0081973711309,19.4425075886921,19.9185817000412,20.3709858044042,20.3870347483329,23.7797172227693,22.8404459835141,23.4700153181868,26.5095462573472
"29",0.223948636253678,0.212372818214497,0.215346539641436,0.209523577816326,0.20508024076428,0.1995670750864,0.189220258022009,0.175945268377979,0.181549550597061,0.187565613267425,0.204056945477881,0.023550240714908,0.0340943965088057,0.0373885648873669,0.0471637292811733,0.0487210107199644,0.0494978113944388,0.0509296975611721,0.0555086664918075,0.0611753602334459,0.0615408684201774,0.0720905717237852,26.375,37.75,38.0935251798561,38.6255707762557,39.2405063291139,39.309481216458,43.8289322617681,48.8605782994561,48.1467294476966,46.3830396791291,38.8587433955058,21.4738212714924,21.3720444907427,18.1678534726009,19.8472719919223,19.8706708587742,21.4127997324664,21.3509673232909,22.3042143709048,23.1598355798104,23.2341477495029,25.6891896625473
"30",0.232018972541729,0.226613094115229,0.204398626370104,0.200876962961208,0.19903148782771,0.198083287754759,0.196334703801448,0.191887111497693,0.191808004603299,0.194797594972872,0.20880176678776,0.0195166052790251,0.034134192414931,0.0486574768465477,0.0505185630860494,0.0542678311816967,0.0553337677629152,0.0532873889223263,0.0575776466941684,0.0604881154818769,0.065817271857933,0.0767302545416952,34.1,27.96875,34,34.3098591549296,35.4808917197452,37.6003616636528,39.2966781214204,42.1857060849598,44.0724010688383,43.7659056752308,38.0147961943552,14.5483866994095,17.2111823645878,19.8712639977213,20.519612028746,20.9717888516168,20.9352296488162,20.8554483334931,23.2143691094644,23.285604335698,23.6434733742638,25.9902500699925
"31",0.263289509755792,0.256331126135788,0.275868727245196,0.275715542222641,0.272240886680206,0.265437388958119,0.256687867392367,0.241681605857046,0.212435291352335,0.192585788042509,0.1789572255133,0.0343324615370179,0.0405485988405946,0.0564649739013852,0.0592722521056361,0.056485827772863,0.0503566086124361,0.0491911767808242,0.0486261531239874,0.0616958776360411,0.0655032739086126,0.0718971685039533,30,24.4324324324324,16.0142857142857,18.1872146118721,17.9166666666667,15.9121863799283,16.8169336384439,19.8609442060086,33.7202244325427,40.2061014036093,44.9459760601044,12.6392246597645,15.0675157219108,13.945415540386,16.3130673406087,16.3321466419313,15.4952183006317,16.2138030861957,19.2082136576714,26.7024399636698,27.9687480211621,29.0478814841759
