Date Time	Temp (°F)  #10359318	RH (%)  #10359318	Voltage (V)  #10363602	Current (mA)  #10363602	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374521	Wetness (%)  #10374909	Solar Radiation (W/m²)  #10375650	Batt (V) c:5
04/10/15 15:45:00.0	70.459	48.300	-0.1988	0.0000	81.819	69.728	0.1416	1.18	150.6	4.333
04/10/15 15:50:00.0	69.600	47.800	-0.1988	0.0000	82.308	70.201	0.1416	1.18	150.6	4.400
04/10/15 15:55:00.0	68.785	47.000	-0.1988	0.0000	82.798	70.673	0.1416	1.18	149.4	4.363
04/10/15 16:00:00.0	69.129	48.000	-0.1988	0.0000	82.841	71.060	0.1416	1.18	154.4	4.351
04/10/15 16:05:00.0	69.514	47.300	-0.1988	0.0000	81.642	71.317	0.1412	1.18	149.4	4.345
04/10/15 16:10:00.0	69.427	47.400	-0.1988	0.0000	83.064	71.533	0.1412	1.18	150.6	4.345
04/10/15 16:15:00.0	68.484	47.900	-0.1988	0.0000	83.779	71.748	0.1405	1.18	146.9	4.339
04/10/15 16:20:00.0	69.256	45.900	-0.1988	0.0000	84.407	72.050	0.1405	1.18	145.6	4.339
04/10/15 16:25:00.0	67.285	48.400	-0.1988	0.0000	84.227	72.394	0.1405	1.18	144.4	4.363
04/10/15 16:30:00.0	68.400	48.900	-0.1988	0.0000	84.452	72.739	0.1405	1.18	354.4	4.357
04/10/15 16:35:00.0	67.928	48.300	-0.1988	0.0000	84.317	73.083	0.1405	1.18	498.1	4.351
04/10/15 16:40:00.0	67.372	47.000	-0.1988	0.0000	83.377	73.472	0.1405	1.18	424.4	4.357
04/10/15 16:45:00.0	67.928	47.600	-0.1988	0.0000	83.556	73.731	0.1400	1.18	131.9	4.345
04/10/15 16:50:00.0	67.714	45.400	-0.1988	0.0000	83.914	73.990	0.1400	1.18	126.9	4.339
04/10/15 16:55:00.0	66.600	45.200	-0.1988	0.0000	83.511	74.295	0.1400	0.59	124.4	4.339
04/10/15 17:00:00.0	67.199	46.700	-0.1988	0.0000	81.687	74.597	0.1396	0.59	121.9	4.363
04/10/15 17:05:00.0	66.857	46.400	-0.1988	0.0000	79.700	74.683	0.1396	0.59	403.1	4.351
04/10/15 17:10:00.0	66.943	46.000	-0.1988	0.0000	78.471	74.511	0.1387	0.59	116.9	4.351
04/10/15 17:15:00.0	66.472	47.300	-0.1988	0.0000	77.072	74.206	0.1375	0.59	225.6	4.345
04/10/15 17:20:00.0	66.258	48.700	-0.1988	0.0000	76.158	73.861	0.1370	0.59	111.9	4.339
04/10/15 17:25:00.0	66.686	47.500	-0.1988	0.0000	75.463	73.472	0.1366	0.59	108.1	4.339
04/10/15 17:30:00.0	66.214	49.000	-0.1988	0.0000	74.727	73.083	0.1361	0.59	76.9	4.363
04/10/15 17:35:00.0	65.273	49.600	-0.1988	0.0000	73.904	72.696	0.1352	0.59	284.4	4.351
04/10/15 17:40:00.0	64.888	51.800	-0.1988	0.0000	73.213	72.351	0.1347	0.59	113.1	4.345
04/10/15 17:45:00.0	65.102	51.100	-0.1988	0.0000	72.696	72.007	0.1342	0.59	84.4	4.339
04/10/15 17:50:00.0	64.845	51.900	-0.1988	0.0000	72.264	71.661	0.1342	0.59	68.1	4.339
04/10/15 17:55:00.0	64.888	51.900	-0.1988	0.0000	71.791	71.361	0.1331	0.59	58.1	4.351
04/10/15 18:00:00.0	64.717	52.400	-0.1988	0.0000	71.361	71.060	0.1331	0.59	34.4	4.345
04/10/15 18:05:00.0	64.204	51.800	-0.1988	0.0000	70.846	70.759	0.1331	0.59	40.6	4.345
04/10/15 18:10:00.0	63.732	52.200	-0.1988	0.0000	70.372	70.502	0.1326	0.59	25.6	4.339
04/10/15 18:15:00.0	63.604	52.400	-0.1988	0.0000	69.901	70.201	0.1321	0.59	20.6	4.339
04/10/15 18:20:00.0	63.648	52.300	-0.1988	0.0000	69.600	69.901	0.1317	0.59	19.4	4.339
04/10/15 18:25:00.0	63.775	52.200	-0.1988	0.0000	69.300	69.643	0.1317	0.59	19.4	4.339
04/10/15 18:30:00.0	63.689	53.400	-0.1988	0.0000	68.956	69.427	0.1317	0.59	18.1	4.339
04/10/15 18:35:00.0	63.219	54.200	-0.1988	0.0000	68.657	69.170	0.1312	0.59	13.1	4.339
04/10/15 18:40:00.0	62.962	54.500	-0.1988	0.0000	68.313	68.956	0.1312	0.59	10.6	4.339
04/10/15 18:45:00.0	62.834	55.300	-0.1988	0.0000	67.928	68.742	0.1307	0.59	9.4	4.339
04/10/15 18:50:00.0	62.834	56.400	-0.1988	0.0000	67.671	68.484	0.1307	0.59	8.1	4.339
04/10/15 18:55:00.0	62.447	57.400	-0.1988	0.0000	67.413	68.270	0.1302	0.59	6.9	4.339
04/10/15 19:00:00.0	62.105	58.600	-0.1988	0.0000	67.071	68.056	0.1302	0.59	5.6	4.339
04/10/15 19:05:00.0	62.105	59.300	-0.1988	0.0000	66.857	67.842	0.1302	0.59	4.4	4.339
04/10/15 19:10:00.0	61.934	60.100	-0.1988	0.0000	66.643	67.671	0.1302	0.59	1.9	4.333
04/10/15 19:15:00.0	61.761	60.900	-0.1988	0.0000	66.429	67.456	0.1297	0.59	0.6	4.339
04/10/15 19:20:00.0	61.162	61.600	-0.1988	0.0000	66.173	67.285	0.1297	0.59	0.6	4.333
04/10/15 19:25:00.0	61.032	61.800	-0.1988	0.0000	65.916	67.114	0.1297	0.59	0.6	4.333
04/10/15 19:30:00.0	60.948	62.100	-0.1988	0.0000	65.745	66.943	0.1290	0.59	0.6	4.333
04/10/15 19:35:00.0	60.690	62.500	-0.1988	0.0000	65.530	66.772	0.1290	0.59	0.6	4.333
04/10/15 19:40:00.0	60.690	63.000	-0.1988	0.0000	65.316	66.600	0.1290	0.59	0.6	4.333
04/10/15 19:45:00.0	60.647	63.500	-0.1988	0.0000	65.145	66.429	0.1297	0.59	0.6	4.333
04/10/15 19:50:00.0	60.517	64.100	-0.1988	0.0000	64.974	66.301	0.1297	0.59	0.6	4.333
