Date Time	Solar Radiation (W/m²)  #10200135	Wetness (%)  #10205906	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222873	Voltage (V)  #10348623	Current (mA)  #10348623	Temp (°F)  #10359303	RH (%)  #10359303	Batt (V) c:5
07/03/15 15:45:00.0	48.1	1.76	76.550	75.551	0.3011	-0.1988	0.0000	76.854	60.500	4.357
07/03/15 15:50:00.0	44.4	1.76	76.636	75.637	0.3015	-0.1988	0.0000	76.593	60.700	4.351
07/03/15 15:55:00.0	40.6	1.76	76.681	75.724	0.3015	-0.1937	0.0000	76.942	60.800	4.351
07/03/15 16:00:00.0	38.1	1.76	76.768	75.767	0.3015	-0.1988	0.0000	76.332	61.500	4.351
07/03/15 16:05:00.0	39.4	1.76	76.768	75.810	0.3015	-0.1988	0.0000	75.985	60.800	4.351
07/03/15 16:10:00.0	90.6	1.76	76.811	75.853	0.3015	-0.1988	0.0000	75.853	61.700	4.351
07/03/15 16:15:00.0	34.4	1.76	76.811	75.898	0.3015	-0.1937	0.0000	75.898	60.900	4.351
07/03/15 16:20:00.0	33.1	1.76	76.854	75.898	0.3015	-0.1988	0.0000	76.071	60.200	4.351
07/03/15 16:25:00.0	33.1	1.76	76.854	75.942	0.3015	-0.1988	0.0000	75.508	61.500	4.351
07/03/15 16:30:00.0	31.9	1.76	76.811	75.942	0.3015	-0.1937	0.0000	75.810	61.300	4.351
07/03/15 16:35:00.0	30.6	1.76	76.811	75.942	0.3015	-0.1988	0.0000	76.114	61.100	4.351
07/03/15 16:40:00.0	29.4	1.76	76.811	75.985	0.3015	-0.1937	0.0000	75.160	63.500	4.345
07/03/15 16:45:00.0	28.1	1.76	76.768	75.942	0.3015	-0.1988	0.0000	75.074	63.700	4.351
07/03/15 16:50:00.0	28.1	1.76	76.725	75.942	0.3015	-0.1988	0.0000	74.640	64.500	4.345
07/03/15 16:55:00.0	26.9	1.76	76.725	75.942	0.3015	-0.1988	0.0000	75.029	63.900	4.345
07/03/15 17:00:00.0	26.9	1.76	76.681	75.942	0.3015	-0.1988	0.0000	74.250	65.000	4.345
07/03/15 17:05:00.0	25.6	1.76	76.636	75.942	0.3015	-0.1988	0.0000	74.206	65.500	4.345
07/03/15 17:10:00.0	25.6	1.76	76.593	75.898	0.3015	-0.1988	0.0000	73.558	66.700	4.345
07/03/15 17:15:00.0	25.6	2.35	76.550	75.898	0.3015	-0.1937	0.0000	73.342	67.000	4.345
07/03/15 17:20:00.0	24.4	1.76	76.507	75.853	0.3015	-0.1937	0.0000	73.472	66.400	4.345
07/03/15 17:25:00.0	24.4	2.35	76.464	75.853	0.3015	-0.1988	0.0000	72.912	67.900	4.345
07/03/15 17:30:00.0	24.4	2.35	76.419	75.810	0.3015	-0.1988	0.0000	72.783	68.500	4.345
07/03/15 17:35:00.0	24.4	2.35	76.375	75.810	0.3015	-0.1988	0.0000	72.523	68.500	4.345
07/03/15 17:40:00.0	23.1	1.76	76.332	75.767	0.3015	-0.1988	0.0000	72.523	67.600	4.345
07/03/15 17:45:00.0	23.1	2.35	76.246	75.724	0.3015	-0.1988	0.0000	72.007	68.800	4.345
07/03/15 17:50:00.0	21.9	2.35	76.203	75.724	0.3015	-0.1988	0.0000	71.533	69.600	4.345
07/03/15 17:55:00.0	21.9	2.35	76.158	75.681	0.3015	-0.1937	0.0000	71.620	69.300	4.339
07/03/15 18:00:00.0	21.9	2.35	76.114	75.637	0.3015	-0.1988	0.0000	71.748	69.200	4.442
07/03/15 18:05:00.0	20.6	2.35	76.071	75.637	0.3015	-0.1988	0.0000	71.704	69.000	4.339
07/03/15 18:10:00.0	20.6	2.35	76.028	75.594	0.3015	-0.1988	0.0000	71.404	69.600	4.345
07/03/15 18:15:00.0	19.4	2.35	75.985	75.551	0.3011	-0.1988	0.0000	71.404	69.200	4.345
07/03/15 18:20:00.0	19.4	2.35	75.942	75.551	0.3015	-0.1937	0.0000	71.447	69.500	4.339
07/03/15 18:25:00.0	19.4	2.35	75.898	75.508	0.3015	-0.1988	0.0000	71.404	69.100	4.369
07/03/15 18:30:00.0	18.1	2.35	75.853	75.463	0.3015	-0.1988	0.0000	70.887	70.100	4.339
07/03/15 18:35:00.0	18.1	2.35	75.810	75.463	0.3015	-0.1988	0.0000	70.803	70.600	4.345
07/03/15 18:40:00.0	16.9	2.35	75.767	75.420	0.3015	-0.1937	0.0000	70.201	72.000	4.339
07/03/15 18:45:00.0	16.9	2.35	75.681	75.376	0.3015	-0.1988	0.0000	70.286	71.700	4.339
07/03/15 18:50:00.0	16.9	2.35	75.637	75.333	0.3015	-0.1988	0.0000	69.814	72.400	4.339
07/03/15 18:55:00.0	15.6	2.35	75.594	75.333	0.3015	-0.1937	0.0000	69.600	72.900	4.339
07/03/15 19:00:00.0	15.6	2.35	75.551	75.290	0.3015	-0.1988	0.0000	69.771	73.000	4.339
07/03/15 19:05:00.0	14.4	2.35	75.508	75.247	0.3011	-0.1937	0.0000	69.728	72.800	4.339
07/03/15 19:10:00.0	14.4	2.35	75.463	75.204	0.3015	-0.1988	0.0000	69.300	73.100	4.339
07/03/15 19:15:00.0	13.1	2.35	75.463	75.204	0.3011	-0.1988	0.0000	68.956	73.400	4.339
07/03/15 19:20:00.0	11.9	2.35	75.376	75.160	0.3015	-0.1937	0.0000	68.828	74.200	4.339
07/03/15 19:25:00.0	10.6	2.94	75.333	75.117	0.3015	-0.1937	0.0000	68.571	74.700	4.339
07/03/15 19:30:00.0	10.6	2.94	75.290	75.117	0.3011	-0.1988	0.0000	68.185	75.300	4.339
07/03/15 19:35:00.0	9.4	3.53	75.247	75.074	0.3011	-0.1988	0.0000	67.885	76.100	4.339
07/03/15 19:40:00.0	8.1	4.12	75.247	75.074	0.3011	-0.1988	0.0000	67.413	77.600	4.339
07/03/15 19:45:00.0	6.9	4.12	75.204	75.029	0.3011	-0.1988	0.0000	67.199	77.900	4.339
07/03/15 19:50:00.0	4.4	5.29	75.160	74.986	0.3011	-0.1988	0.0000	66.772	79.100	4.339
07/03/15 19:55:00.0	3.1	6.47	75.117	74.943	0.3011	-0.1988	0.0000	66.429	79.400	4.339
07/03/15 20:00:00.0	1.9	8.82	75.074	74.943	0.3011	-0.1988	0.0000	66.043	80.700	4.339
07/03/15 20:05:00.0	1.9	11.76	75.029	74.899	0.3008	-0.1988	0.0000	65.658	81.800	4.339
07/03/15 20:10:00.0	0.6	14.71	74.986	74.856	0.3011	-0.1988	0.0000	65.403	82.300	4.339
07/03/15 20:15:00.0	0.6	17.06	74.943	74.856	0.3008	-0.1988	0.0000	65.359	82.400	4.339
07/03/15 20:20:00.0	0.6	18.24	74.899	74.813	0.3008	-0.1988	0.0000	65.273	82.900	4.339
07/03/15 20:25:00.0	0.6	24.12	74.856	74.770	0.3011	-0.1988	0.0000	65.017	83.200	4.339
07/03/15 20:30:00.0	0.6	27.06	74.813	74.770	0.3011	-0.1988	0.0000	64.931	83.600	4.339
07/03/15 20:35:00.0	0.6	28.82	74.770	74.727	0.3008	-0.1988	0.0000	64.803	84.100	4.339
07/03/15 20:40:00.0	0.6	35.88	74.770	74.683	0.3011	-0.1988	0.0000	64.503	84.700	4.339
07/03/15 20:45:00.0	0.6	41.18	74.727	74.683	0.3008	-0.1937	0.0000	64.204	85.200	4.339
07/03/15 20:50:00.0	0.6	44.12	74.683	74.640	0.3008	-0.1937	0.0000	64.161	85.700	4.339
07/03/15 20:55:00.0	0.6	46.47	74.640	74.597	0.3005	-0.1988	0.0000	64.033	85.900	4.339
07/03/15 21:00:00.0	0.6	48.82	74.597	74.554	0.3008	-0.1988	0.0000	63.946	86.300	4.339
07/03/15 21:05:00.0	0.6	49.41	74.554	74.554	0.3008	-0.1988	0.0000	63.946	86.500	4.339
07/03/15 21:10:00.0	0.6	52.94	74.511	74.511	0.3008	-0.1988	0.0000	63.819	86.500	4.339
07/03/15 21:15:00.0	0.6	55.29	74.511	74.467	0.3008	-0.1988	0.0000	63.732	86.800	4.339
07/03/15 21:20:00.0	0.6	60.59	74.467	74.467	0.3008	-0.1988	0.0000	63.604	87.100	4.339
07/03/15 21:25:00.0	0.6	65.88	74.424	74.424	0.3008	-0.1988	0.0000	63.347	87.400	4.339
07/03/15 21:30:00.0	0.6	64.71	74.381	74.381	0.3008	-0.1988	0.0000	63.518	88.100	4.339
07/03/15 21:35:00.0	0.6	63.53	74.338	74.381	0.3008	-0.1988	0.0000	63.689	87.600	4.339
07/03/15 21:40:00.0	0.6	62.94	74.295	74.338	0.3008	-0.1988	0.0000	63.775	87.600	4.339
07/03/15 21:45:00.0	0.6	100.00	74.295	74.295	0.3005	-0.1988	0.0000	62.620	94.200	4.339
07/03/15 21:50:00.0	0.6	100.00	74.250	74.295	0.3005	-0.1988	0.0000	61.891	95.400	4.339
07/03/15 21:55:00.0	0.6	100.00	74.206	74.250	0.3005	-0.1988	0.0000	61.506	96.200	4.339
07/03/15 22:00:00.0	0.6	100.00	74.163	74.206	0.3008	-0.1988	0.0000	61.590	96.500	4.339
07/03/15 22:05:00.0	0.6	100.00	74.120	74.206	0.3008	-0.1988	0.0000	61.761	96.800	4.339
07/03/15 22:10:00.0	0.6	100.00	74.120	74.163	0.3008	-0.1988	0.0000	61.720	96.900	4.363
07/03/15 22:15:00.0	0.6	100.00	74.077	74.163	0.3008	-0.1988	0.0000	61.804	97.000	4.339
07/03/15 22:20:00.0	0.6	100.00	74.034	74.120	0.3011	-0.1988	0.0000	61.848	97.200	4.339
07/03/15 22:25:00.0	0.6	100.00	73.990	74.077	0.3008	-0.1988	0.0000	61.547	97.100	4.339
07/03/15 22:30:00.0	0.6	100.00	73.947	74.077	0.3011	-0.1988	0.0000	61.590	97.400	4.339
07/03/15 22:35:00.0	0.6	100.00	73.947	74.034	0.3008	-0.1988	0.0000	61.633	97.500	4.339
07/03/15 22:40:00.0	0.6	100.00	73.904	73.990	0.3011	-0.1988	0.0000	61.547	97.500	4.339
07/03/15 22:45:00.0	0.6	100.00	73.861	73.990	0.3011	-0.1988	0.0000	61.462	97.600	4.339
07/03/15 22:50:00.0	0.6	100.00	73.861	73.947	0.3011	-0.1988	0.0000	61.419	97.700	4.339
07/03/15 22:55:00.0	0.6	100.00	73.818	73.947	0.3011	-0.1988	0.0000	61.419	97.700	4.339
07/03/15 23:00:00.0	0.6	100.00	73.774	73.904	0.3011	-0.1988	0.0000	61.333	97.800	4.339
07/03/15 23:05:00.0	0.6	100.00	73.731	73.861	0.3011	-0.1988	0.0000	61.290	97.900	4.339
07/03/15 23:10:00.0	0.6	100.00	73.731	73.861	0.3011	-0.1988	0.0000	61.248	98.000	4.339
07/03/15 23:15:00.0	0.6	100.00	73.688	73.818	0.3011	-0.1988	0.0000	61.119	98.000	4.339
07/03/15 23:20:00.0	0.6	100.00	73.688	73.818	0.3011	-0.1988	0.0000	60.991	97.900	4.339
07/03/15 23:25:00.0	0.6	100.00	73.645	73.774	0.3008	-0.1988	0.0000	60.861	98.100	4.339
07/03/15 23:30:00.0	0.6	100.00	73.602	73.774	0.3011	-0.1988	0.0000	61.032	98.200	4.363
07/03/15 23:35:00.0	0.6	100.00	73.602	73.731	0.3008	-0.1988	0.0000	60.948	98.100	4.339
07/03/15 23:40:00.0	0.6	100.00	73.558	73.731	0.3008	-0.1988	0.0000	60.861	98.100	4.333
07/03/15 23:45:00.0	0.6	100.00	73.515	73.688	0.3011	-0.1988	0.0000	61.205	98.300	4.333
07/03/15 23:50:00.0	0.6	100.00	73.515	73.645	0.3011	-0.1988	0.0000	61.333	98.300	4.333
07/03/15 23:55:00.0	0.6	100.00	73.472	73.645	0.3011	-0.1988	0.0000	61.032	98.200	4.333
07/04/15 00:00:00.0	0.6	100.00	73.429	73.602	0.3011	-0.1988	0.0000	60.904	98.300	4.333
07/04/15 00:05:00.0	0.6	100.00	73.429	73.602	0.3008	-0.1988	0.0000	60.775	98.300	4.333
07/04/15 00:10:00.0	0.6	100.00	73.386	73.558	0.3008	-0.1988	0.0000	60.604	98.400	4.333
07/04/15 00:15:00.0	0.6	100.00	73.386	73.558	0.3011	-0.1988	0.0000	60.861	98.500	4.339
07/04/15 00:20:00.0	0.6	100.00	73.342	73.515	0.3008	-0.1988	0.0000	61.032	98.400	4.333
07/04/15 00:25:00.0	0.6	100.00	73.299	73.515	0.3008	-0.1988	0.0000	61.075	98.500	4.333
07/04/15 00:30:00.0	0.6	100.00	73.299	73.472	0.3008	-0.1988	0.0000	60.991	98.500	4.333
07/04/15 00:35:00.0	0.6	100.00	73.256	73.472	0.3008	-0.1988	0.0000	60.861	98.500	4.333
07/04/15 00:40:00.0	0.6	100.00	73.256	73.429	0.3008	-0.1988	0.0000	60.991	98.600	4.333
07/04/15 00:45:00.0	0.6	100.00	73.213	73.429	0.3008	-0.1988	0.0000	61.032	98.600	4.333
07/04/15 00:50:00.0	0.6	100.00	73.213	73.386	0.3008	-0.1988	0.0000	60.991	98.600	4.351
07/04/15 00:55:00.0	0.6	100.00	73.170	73.386	0.3008	-0.1988	0.0000	61.075	98.600	4.333
07/04/15 01:00:00.0	0.6	100.00	73.126	73.342	0.3008	-0.1988	0.0000	60.948	98.600	4.333
07/04/15 01:05:00.0	0.6	100.00	73.126	73.342	0.3005	-0.1988	0.0000	60.775	98.600	4.333
07/04/15 01:10:00.0	0.6	100.00	73.083	73.299	0.3008	-0.1988	0.0000	60.733	98.600	4.333
07/04/15 01:15:00.0	0.6	100.00	73.083	73.299	0.3008	-0.1988	0.0000	60.775	98.600	4.333
07/04/15 01:20:00.0	0.6	100.00	73.040	73.256	0.3008	-0.1988	0.0000	60.775	98.700	4.333
07/04/15 01:25:00.0	0.6	100.00	73.040	73.256	0.3005	-0.1988	0.0000	60.647	98.700	4.333
07/04/15 01:30:00.0	0.6	100.00	72.997	73.213	0.3005	-0.1988	0.0000	60.647	98.800	4.333
07/04/15 01:35:00.0	0.6	100.00	72.997	73.213	0.3005	-0.1988	0.0000	60.733	98.800	4.333
07/04/15 01:40:00.0	0.6	100.00	72.955	73.170	0.3005	-0.1988	0.0000	60.775	98.700	4.333
07/04/15 01:45:00.0	0.6	100.00	72.912	73.170	0.3005	-0.1988	0.0000	60.775	98.700	4.333
07/04/15 01:50:00.0	0.6	100.00	72.912	73.126	0.3005	-0.1988	0.0000	60.647	98.700	4.333
07/04/15 01:55:00.0	0.6	100.00	72.869	73.126	0.3005	-0.1988	0.0000	60.690	98.800	4.333
07/04/15 02:00:00.0	0.6	100.00	72.869	73.083	0.3005	-0.1988	0.0000	60.733	98.800	4.333
07/04/15 02:05:00.0	0.6	100.00	72.826	73.083	0.3001	-0.1988	0.0000	60.690	98.900	4.333
07/04/15 02:10:00.0	0.6	100.00	72.826	73.040	0.3005	-0.1937	0.0000	60.733	98.900	4.333
07/04/15 02:15:00.0	0.6	100.00	72.783	73.040	0.3005	-0.1988	0.0000	60.647	98.800	4.333
07/04/15 02:20:00.0	0.6	100.00	72.783	73.040	0.3001	-0.1988	0.0000	60.561	98.700	4.333
07/04/15 02:25:00.0	0.6	100.00	72.783	72.997	0.3001	-0.1988	0.0000	60.174	98.800	4.333
07/04/15 02:30:00.0	0.6	100.00	72.739	72.997	0.3001	-0.1937	0.0000	59.916	98.800	4.333
07/04/15 02:35:00.0	0.6	100.00	72.739	72.955	0.3001	-0.1988	0.0000	59.659	98.900	4.333
07/04/15 02:40:00.0	0.6	100.00	72.696	72.955	0.3001	-0.1988	0.0000	59.616	98.900	4.333
07/04/15 02:45:00.0	0.6	100.00	72.696	72.912	0.3001	-0.1988	0.0000	59.616	99.000	4.333
07/04/15 02:50:00.0	0.6	100.00	72.696	72.912	0.3001	-0.1988	0.0000	59.616	99.000	4.333
07/04/15 02:55:00.0	0.6	100.00	72.653	72.912	0.3001	-0.1988	0.0000	59.572	99.000	4.333
07/04/15 03:00:00.0	0.6	100.00	72.653	72.869	0.3001	-0.1988	0.0000	59.616	99.000	4.333
07/04/15 03:05:00.0	0.6	100.00	72.610	72.869	0.3001	-0.1988	0.0000	59.702	99.100	4.333
07/04/15 03:10:00.0	0.6	100.00	72.610	72.869	0.3001	-0.1988	0.0000	59.702	99.100	4.333
07/04/15 03:15:00.0	0.6	100.00	72.567	72.826	0.3001	-0.1988	0.0000	59.702	99.100	4.333
07/04/15 03:20:00.0	0.6	100.00	72.567	72.826	0.3001	-0.1988	0.0000	59.572	99.100	4.333
07/04/15 03:25:00.0	0.6	100.00	72.523	72.783	0.3001	-0.1988	0.0000	59.529	99.200	4.333
07/04/15 03:30:00.0	0.6	100.00	72.523	72.783	0.3001	-0.1988	0.0000	59.616	99.200	4.339
07/04/15 03:35:00.0	0.6	100.00	72.480	72.783	0.3001	-0.1988	0.0000	59.616	99.200	4.333
07/04/15 03:40:00.0	0.6	100.00	72.480	72.739	0.3001	-0.1988	0.0000	59.529	99.200	4.333
07/04/15 03:45:00.0	0.6	100.00	72.480	72.739	0.3001	-0.1988	0.0000	59.529	99.200	4.333
07/04/15 03:50:00.0	0.6	100.00	72.437	72.696	0.3001	-0.1988	0.0000	59.486	99.200	4.333
07/04/15 03:55:00.0	0.6	100.00	72.437	72.696	0.3001	-0.1988	0.0000	59.529	99.300	4.333
07/04/15 04:00:00.0	0.6	100.00	72.394	72.696	0.2997	-0.1988	0.0000	59.572	99.300	4.333
07/04/15 04:05:00.0	0.6	100.00	72.394	72.653	0.3001	-0.1988	0.0000	59.529	99.300	4.333
07/04/15 04:10:00.0	0.6	100.00	72.351	72.653	0.3001	-0.1988	0.0000	59.445	99.200	4.333
07/04/15 04:15:00.0	0.6	100.00	72.351	72.610	0.2997	-0.1937	0.0000	59.486	99.400	4.333
07/04/15 04:20:00.0	0.6	100.00	72.307	72.610	0.2997	-0.1988	0.0000	59.486	99.300	4.333
07/04/15 04:25:00.0	0.6	100.00	72.307	72.567	0.2997	-0.1988	0.0000	59.445	99.200	4.333
07/04/15 04:30:00.0	0.6	100.00	72.307	72.567	0.2997	-0.1988	0.0000	59.445	99.300	4.333
07/04/15 04:35:00.0	0.6	100.00	72.264	72.567	0.2997	-0.1988	0.0000	59.486	99.400	4.333
07/04/15 04:40:00.0	0.6	100.00	72.264	72.523	0.2997	-0.1988	0.0000	59.529	99.400	4.333
07/04/15 04:45:00.0	0.6	100.00	72.221	72.523	0.2997	-0.1988	0.0000	59.486	99.400	4.333
07/04/15 04:50:00.0	0.6	100.00	72.221	72.480	0.2997	-0.1988	0.0000	59.486	99.400	4.333
07/04/15 04:55:00.0	0.6	100.00	72.178	72.480	0.2997	-0.1988	0.0000	59.486	99.400	4.327
07/04/15 05:00:00.0	0.6	100.00	72.178	72.437	0.2997	-0.1937	0.0000	59.486	99.400	4.333
07/04/15 05:05:00.0	0.6	100.00	72.136	72.437	0.2997	-0.1988	0.0000	59.659	99.400	4.333
07/04/15 05:10:00.0	0.6	100.00	72.136	72.437	0.2994	-0.1988	0.0000	59.830	99.400	4.327
07/04/15 05:15:00.0	0.6	100.00	72.093	72.437	0.2997	-0.1988	0.0000	60.003	99.500	4.327
07/04/15 05:20:00.0	0.6	100.00	72.093	72.394	0.2997	-0.1988	0.0000	60.217	99.500	4.327
07/04/15 05:25:00.0	0.6	100.00	72.093	72.394	0.2994	-0.1988	0.0000	60.303	99.500	4.327
07/04/15 05:30:00.0	0.6	100.00	72.050	72.351	0.2997	-0.1988	0.0000	60.390	99.500	4.333
07/04/15 05:35:00.0	0.6	100.00	72.050	72.351	0.2997	-0.1988	0.0000	60.390	99.500	4.327
07/04/15 05:40:00.0	0.6	100.00	72.007	72.351	0.2997	-0.1988	0.0000	60.433	99.500	4.327
07/04/15 05:45:00.0	0.6	100.00	72.007	72.307	0.2997	-0.1988	0.0000	60.517	99.500	4.327
07/04/15 05:50:00.0	0.6	100.00	72.007	72.307	0.2997	-0.1937	0.0000	60.647	99.500	4.327
07/04/15 05:55:00.0	0.6	100.00	71.964	72.264	0.2997	-0.1988	0.0000	60.647	99.500	4.327
07/04/15 06:00:00.0	1.9	100.00	71.964	72.264	0.2994	-0.1988	0.0000	60.604	99.500	4.327
07/04/15 06:05:00.0	5.6	100.00	71.964	72.264	0.2994	-0.1988	0.0000	60.647	99.500	4.327
07/04/15 06:10:00.0	8.1	100.00	71.920	72.221	0.2994	-0.1988	0.0000	60.604	99.500	4.327
07/04/15 06:15:00.0	9.4	100.00	71.920	72.221	0.2994	-0.1988	0.0000	60.733	99.400	4.327
07/04/15 06:20:00.0	11.9	100.00	71.920	72.221	0.2994	-0.1988	0.0000	60.647	99.400	4.327
07/04/15 06:25:00.0	14.4	100.00	71.877	72.178	0.2994	-0.1988	0.0000	60.690	99.400	4.327
07/04/15 06:30:00.0	15.6	100.00	71.877	72.178	0.2994	-0.1988	0.0000	60.733	99.400	4.327
07/04/15 06:35:00.0	21.9	100.00	71.877	72.178	0.2994	-0.1988	0.0000	60.818	99.400	4.351
07/04/15 06:40:00.0	21.9	100.00	71.834	72.178	0.2990	-0.1988	0.0000	61.075	99.400	4.327
07/04/15 06:45:00.0	30.6	100.00	71.834	72.136	0.2994	-0.1988	0.0000	61.162	99.400	4.327
07/04/15 06:50:00.0	30.6	100.00	71.834	72.136	0.2990	-0.1988	0.0000	61.376	99.300	4.327
07/04/15 06:55:00.0	33.1	100.00	71.834	72.136	0.2994	-0.1937	0.0000	61.506	99.400	4.327
07/04/15 07:00:00.0	54.4	100.00	71.791	72.093	0.2994	-0.1988	0.0000	61.633	99.300	4.327
07/04/15 07:05:00.0	49.4	100.00	71.791	72.093	0.2990	-0.1988	0.0000	61.977	99.100	4.327
07/04/15 07:10:00.0	40.6	100.00	71.791	72.093	0.2990	-0.1988	0.0000	62.148	99.000	4.327
07/04/15 07:15:00.0	50.6	100.00	71.791	72.093	0.2990	-0.1988	0.0000	62.233	98.900	4.327
07/04/15 07:20:00.0	56.9	99.41	71.748	72.050	0.2987	-0.1988	0.0000	62.362	98.800	4.327
07/04/15 07:25:00.0	69.4	98.24	71.748	72.050	0.2987	-0.1988	0.0000	62.490	98.800	4.333
07/04/15 07:30:00.0	86.9	95.29	71.748	72.050	0.2987	-0.1988	0.0000	62.704	98.500	4.333
07/04/15 07:35:00.0	81.9	90.00	71.748	72.007	0.2987	-0.1988	0.0000	62.962	98.600	4.339
07/04/15 07:40:00.0	79.4	87.06	71.748	72.007	0.2987	-0.1937	0.0000	63.176	98.400	4.339
07/04/15 07:45:00.0	86.9	83.53	71.704	72.007	0.2987	-0.1988	0.0000	63.304	98.400	4.339
07/04/15 07:50:00.0	85.6	76.47	71.704	72.007	0.2987	-0.1988	0.0000	63.648	98.500	4.345
07/04/15 07:55:00.0	106.9	73.53	71.704	72.007	0.2984	-0.1988	0.0000	63.775	98.100	4.351
07/04/15 08:00:00.0	89.4	67.65	71.704	72.007	0.2984	-0.1988	0.0000	64.074	98.200	4.351
07/04/15 08:05:00.0	125.6	55.29	71.704	72.007	0.2984	-0.1988	0.0000	64.332	98.100	4.363
07/04/15 08:10:00.0	118.1	51.76	71.704	71.964	0.2987	-0.1988	0.0000	64.674	97.900	4.363
07/04/15 08:15:00.0	94.4	43.53	71.704	71.964	0.2984	-0.1988	0.0000	65.017	97.400	4.363
07/04/15 08:20:00.0	103.1	43.53	71.704	71.964	0.2984	-0.1988	0.0000	65.145	97.400	4.381
07/04/15 08:25:00.0	129.4	38.24	71.704	71.964	0.2987	-0.1988	0.0000	65.145	96.500	4.369
07/04/15 08:30:00.0	124.4	28.24	71.704	71.964	0.2984	-0.1988	0.0000	65.872	96.000	4.363
07/04/15 08:35:00.0	163.1	24.71	71.704	71.964	0.2987	-0.1988	0.0000	66.043	94.200	4.363
07/04/15 08:40:00.0	206.9	9.41	71.704	71.964	0.2987	-0.1988	0.0000	67.413	93.100	4.369
07/04/15 08:45:00.0	139.4	8.82	71.704	71.964	0.2987	-0.1988	0.0000	67.543	89.600	4.369
07/04/15 08:50:00.0	288.1	8.24	71.704	71.964	0.2987	-0.1937	0.0000	67.413	88.000	4.363
07/04/15 08:55:00.0	474.4	6.47	71.704	71.964	0.2987	-0.1988	0.0000	68.142	88.300	4.369
07/04/15 09:00:00.0	506.9	5.88	71.704	71.964	0.2987	-0.1988	0.0000	69.170	86.900	4.375
07/04/15 09:05:00.0	493.1	5.29	71.704	71.920	0.2987	-0.1988	0.0000	69.728	83.700	4.363
07/04/15 09:10:00.0	516.9	5.29	71.704	71.964	0.2987	-0.1937	0.0000	70.673	85.900	4.363
07/04/15 09:15:00.0	550.6	5.29	71.704	71.964	0.2987	-0.1988	0.0000	70.930	84.200	4.357
07/04/15 09:20:00.0	558.1	4.71	71.704	71.964	0.2987	-0.1988	0.0000	70.803	77.300	4.369
07/04/15 09:25:00.0	579.4	4.71	71.748	71.964	0.2987	-0.1988	0.0000	71.017	79.200	4.375
07/04/15 09:30:00.0	591.9	4.71	71.748	71.964	0.2987	-0.1988	0.0000	71.533	78.300	4.363
07/04/15 09:35:00.0	609.4	4.12	71.748	71.964	0.2987	-0.1937	0.0000	72.136	77.500	4.357
07/04/15 09:40:00.0	621.9	4.12	71.748	71.964	0.2987	-0.1988	0.0000	73.213	73.300	4.369
07/04/15 09:45:00.0	630.6	4.12	71.748	71.964	0.2987	-0.1988	0.0000	73.688	70.800	4.369
07/04/15 09:50:00.0	636.9	4.12	71.748	71.964	0.2987	-0.1988	0.0000	73.126	71.000	4.363
07/04/15 09:55:00.0	663.1	4.12	71.791	71.964	0.2987	-0.1937	0.0000	73.861	70.400	4.357
07/04/15 10:00:00.0	674.4	3.53	71.791	71.964	0.2987	-0.1937	0.0000	74.206	70.100	4.363
07/04/15 10:05:00.0	688.1	3.53	71.791	71.964	0.2987	-0.1988	0.0000	74.295	68.500	4.363
