Date Time	Voltage (V)  #10348620	Current (mA)  #10348620	Temp (°F)  #10359300	RH (%)  #10359300	Inside Temp (°F)	Outside Temp (°F)	Water Content (m³/m³)  #10374525	Wetness (%)  #10374902	Solar Radiation (W/m²)  #10375652	Batt (V) c:5
06/05/15 14:50:00.0	-0.2039	0.0000	75.463	52.200	87.710	81.997	0.1370	2.35	660.6	4.321
06/05/15 14:55:00.0	-0.2039	0.0000	75.594	52.200	87.300	81.997	0.1370	1.76	588.1	4.351
06/05/15 15:00:00.0	-0.2039	0.0000	74.770	52.200	86.664	81.819	0.1375	1.76	430.6	4.339
06/05/15 15:05:00.0	-0.2039	0.0000	72.007	55.800	85.984	81.642	0.1375	1.76	358.1	4.339
06/05/15 15:10:00.0	-0.2039	0.0000	73.386	54.900	85.262	81.333	0.1375	1.76	211.9	4.333
06/05/15 15:15:00.0	-0.2039	0.0000	73.083	55.500	84.587	81.023	0.1375	1.76	143.1	4.321
06/05/15 15:20:00.0	-0.2039	0.0000	72.394	55.200	83.914	80.668	0.1375	1.18	210.6	4.339
06/05/15 15:25:00.0	-0.2039	0.0000	72.264	56.700	83.242	80.316	0.1375	1.18	151.9	4.345
06/05/15 15:30:00.0	-0.2039	0.0000	71.533	56.600	82.575	79.963	0.1375	1.18	148.1	4.339
06/05/15 15:35:00.0	-0.2039	0.0000	70.459	58.500	81.952	79.612	0.1370	1.18	124.4	4.333
06/05/15 15:40:00.0	-0.2039	0.0000	69.728	60.200	81.376	79.261	0.1375	1.18	123.1	4.327
06/05/15 15:45:00.0	-0.2039	0.0000	69.814	60.600	80.845	78.910	0.1370	1.18	155.6	4.345
06/05/15 15:50:00.0	-0.2039	0.0000	69.901	60.200	80.404	78.559	0.1370	1.18	84.4	4.351
06/05/15 15:55:00.0	-0.2039	0.0000	69.728	60.800	79.920	78.251	0.1370	0.59	80.6	4.369
06/05/15 16:00:00.0	-0.2039	0.0000	69.343	61.100	79.435	77.945	0.1366	1.18	93.1	4.339
06/05/15 16:05:00.0	-0.2039	0.0000	68.956	61.500	78.996	77.639	0.1366	0.59	93.1	4.333
06/05/15 16:10:00.0	-0.2039	0.0000	68.913	61.800	78.559	77.378	0.1366	1.18	80.6	4.339
06/05/15 16:15:00.0	-0.2039	0.0000	68.313	62.500	78.208	77.072	0.1366	1.18	71.9	4.339
06/05/15 16:20:00.0	-0.2039	0.0000	68.443	62.600	77.815	76.811	0.1361	0.59	81.9	4.351
06/05/15 16:25:00.0	-0.2039	0.0000	68.785	62.200	77.464	76.550	0.1361	1.18	63.1	4.339
06/05/15 16:30:00.0	-0.2039	0.0000	68.227	62.400	77.117	76.289	0.1361	0.59	61.9	4.339
06/05/15 16:35:00.0	-0.2039	0.0000	68.270	62.900	76.811	76.071	0.1361	1.18	59.4	4.339
06/05/15 16:40:00.0	-0.2039	0.0000	66.943	64.500	76.507	75.810	0.1361	0.59	56.9	4.339
06/05/15 16:45:00.0	-0.2039	0.0000	66.643	65.300	76.203	75.594	0.1357	0.59	51.9	4.339
06/05/15 16:50:00.0	-0.2039	0.0000	66.772	65.700	75.898	75.376	0.1357	0.59	53.1	4.339
06/05/15 16:55:00.0	-0.2039	0.0000	66.515	65.800	75.637	75.204	0.1357	0.59	55.6	4.339
06/05/15 17:00:00.0	-0.2039	0.0000	66.643	65.200	75.376	74.986	0.1357	0.59	46.9	4.333
06/05/15 17:05:00.0	-0.2039	0.0000	65.916	65.800	75.117	74.770	0.1357	0.59	43.1	4.333
06/05/15 17:10:00.0	-0.2039	0.0000	65.658	65.700	74.856	74.597	0.1352	0.59	40.6	4.333
06/05/15 17:15:00.0	-0.2039	0.0000	66.000	65.200	74.597	74.424	0.1352	0.59	36.9	4.339
06/05/15 17:20:00.0	-0.2039	0.0000	65.916	64.800	74.338	74.206	0.1352	0.59	35.6	4.327
06/05/15 17:25:00.0	-0.2039	0.0000	65.658	64.900	74.120	74.034	0.1352	0.59	33.1	4.327
06/05/15 17:30:00.0	-0.2039	0.0000	65.273	65.000	73.904	73.861	0.1352	0.59	31.9	4.321
06/05/15 17:35:00.0	-0.2039	0.0000	65.230	65.200	73.645	73.688	0.1347	0.59	29.4	4.321
06/05/15 17:40:00.0	-0.2039	0.0000	65.017	65.500	73.429	73.515	0.1347	0.59	26.9	4.321
06/05/15 17:45:00.0	-0.2039	0.0000	64.717	66.000	73.213	73.342	0.1347	0.59	25.6	4.321
06/05/15 17:50:00.0	-0.2039	0.0000	64.459	66.300	72.997	73.213	0.1347	0.59	24.4	4.315
06/05/15 17:55:00.0	-0.2039	0.0000	64.247	66.600	72.783	73.040	0.1347	0.59	18.1	4.309
06/05/15 18:00:00.0	-0.2039	0.0000	64.033	67.100	72.610	72.869	0.1347	0.59	18.1	4.309
06/05/15 18:05:00.0	-0.2039	0.0000	64.161	67.000	72.394	72.739	0.1347	0.59	18.1	4.309
06/05/15 18:10:00.0	-0.2039	0.0000	63.903	66.900	72.221	72.567	0.1342	0.59	16.9	4.303
06/05/15 18:15:00.0	-0.2039	0.0000	63.689	67.000	72.007	72.394	0.1342	0.59	15.6	4.303
06/05/15 18:20:00.0	-0.2039	0.0000	63.433	67.300	71.834	72.264	0.1342	0.59	14.4	4.303
06/05/15 18:25:00.0	-0.2039	0.0000	63.176	67.800	71.661	72.136	0.1342	0.59	11.9	4.303
06/05/15 18:30:00.0	-0.2039	0.0000	62.919	68.400	71.447	72.007	0.1342	1.18	10.6	4.297
06/05/15 18:35:00.0	-0.2039	0.0000	62.834	68.600	71.274	71.834	0.1342	0.59	9.4	4.297
06/05/15 18:40:00.0	-0.2039	0.0000	62.704	68.400	71.103	71.704	0.1342	1.18	6.9	4.315
06/05/15 18:45:00.0	-0.2039	0.0000	62.533	68.900	70.930	71.577	0.1342	1.18	5.6	4.297
06/05/15 18:50:00.0	-0.2039	0.0000	62.148	69.000	70.759	71.447	0.1342	1.18	3.1	4.297
06/05/15 18:55:00.0	-0.2039	0.0000	61.761	69.500	70.587	71.317	0.1335	1.18	1.9	4.297
06/05/15 19:00:00.0	-0.2039	0.0000	61.333	70.100	70.416	71.190	0.1335	1.76	0.6	4.291
06/05/15 19:05:00.0	-0.2039	0.0000	61.162	70.700	70.243	71.060	0.1335	1.76	0.6	4.291
06/05/15 19:10:00.0	-0.2039	0.0000	60.991	71.100	70.072	70.930	0.1335	1.76	0.6	4.291
06/05/15 19:15:00.0	-0.2039	0.0000	60.690	71.400	69.901	70.803	0.1335	2.35	0.6	4.291
06/05/15 19:20:00.0	-0.2039	0.0000	60.089	71.800	69.728	70.673	0.1335	4.12	0.6	4.291
06/05/15 19:25:00.0	-0.2039	0.0000	59.873	72.700	69.557	70.502	0.1335	4.12	0.6	4.291
06/05/15 19:30:00.0	-0.2039	0.0000	59.788	73.200	69.386	70.372	0.1335	4.12	0.6	4.291
06/05/15 19:35:00.0	-0.2039	0.0000	59.873	73.700	69.213	70.243	0.1335	3.53	0.6	4.291
06/05/15 19:40:00.0	-0.2039	0.0000	59.572	73.500	69.042	70.115	0.1331	3.53	0.6	4.291
06/05/15 19:45:00.0	-0.2039	0.0000	59.445	73.700	68.871	69.985	0.1331	3.53	0.6	4.291
06/05/15 19:50:00.0	-0.2039	0.0000	59.056	73.700	68.742	69.858	0.1331	4.12	0.6	4.291
06/05/15 19:55:00.0	-0.2039	0.0000	58.626	74.000	68.614	69.728	0.1331	5.29	0.6	4.291
06/05/15 20:00:00.0	-0.2039	0.0000	58.325	74.600	68.443	69.643	0.1331	5.29	0.6	4.285
06/05/15 20:05:00.0	-0.2039	0.0000	58.239	75.000	68.313	69.514	0.1331	5.88	0.6	4.285
06/05/15 20:10:00.0	-0.2039	0.0000	58.023	75.600	68.142	69.386	0.1331	7.06	0.6	4.285
06/05/15 20:15:00.0	-0.2039	0.0000	57.765	76.000	68.013	69.256	0.1331	7.06	0.6	4.285
06/05/15 20:20:00.0	-0.2039	0.0000	57.592	76.500	67.885	69.170	0.1326	8.82	0.6	4.285
06/05/15 20:25:00.0	-0.2039	0.0000	57.420	76.900	67.757	69.042	0.1331	9.41	0.6	4.285
06/05/15 20:30:00.0	-0.2039	0.0000	57.463	77.400	67.627	68.913	0.1331	9.41	0.6	4.285
06/05/15 20:35:00.0	-0.2039	0.0000	57.376	77.700	67.500	68.828	0.1331	10.59	0.6	4.285
06/05/15 20:40:00.0	-0.2039	0.0000	57.204	77.900	67.372	68.698	0.1326	11.76	0.6	4.285
06/05/15 20:45:00.0	-0.2039	0.0000	57.160	78.300	67.242	68.614	0.1331	12.35	0.6	4.285
06/05/15 20:50:00.0	-0.2039	0.0000	57.031	78.800	67.114	68.484	0.1331	13.53	0.6	4.285
06/05/15 20:55:00.0	-0.2039	0.0000	56.988	79.000	67.028	68.400	0.1331	14.71	0.6	4.285
06/05/15 21:00:00.0	-0.2039	0.0000	56.901	79.200	66.900	68.313	0.1326	15.29	0.6	4.279
06/05/15 21:05:00.0	-0.2039	0.0000	56.815	79.500	66.772	68.185	0.1331	15.88	0.6	4.279
06/05/15 21:10:00.0	-0.2039	0.0000	56.772	79.700	66.686	68.099	0.1331	14.71	0.6	4.279
06/05/15 21:15:00.0	-0.2039	0.0000	56.728	80.000	66.600	68.013	0.1326	16.47	0.6	4.279
06/05/15 21:20:00.0	-0.2039	0.0000	56.772	80.200	66.472	67.928	0.1326	16.47	0.6	4.279
06/05/15 21:25:00.0	-0.2039	0.0000	56.728	80.300	66.385	67.842	0.1326	17.06	0.6	4.279
06/05/15 21:30:00.0	-0.2039	0.0000	56.642	80.600	66.258	67.714	0.1326	18.82	0.6	4.279
06/05/15 21:35:00.0	-0.2039	0.0000	56.512	80.700	66.173	67.627	0.1326	20.59	0.6	4.273
06/05/15 21:40:00.0	-0.2039	0.0000	56.340	80.900	66.087	67.543	0.1331	22.35	0.6	4.273
06/05/15 21:45:00.0	-0.2039	0.0000	56.165	81.300	66.000	67.456	0.1331	25.88	0.6	4.273
06/05/15 21:50:00.0	-0.2039	0.0000	56.079	81.800	65.872	67.372	0.1326	32.94	0.6	4.273
06/05/15 21:55:00.0	-0.2039	0.0000	56.208	82.000	65.788	67.285	0.1326	29.41	0.6	4.273
06/05/15 22:00:00.0	-0.2039	0.0000	56.122	82.100	65.701	67.199	0.1331	32.94	0.6	4.273
06/05/15 22:05:00.0	-0.2039	0.0000	55.906	82.300	65.615	67.158	0.1331	40.00	0.6	4.273
06/05/15 22:10:00.0	-0.2039	0.0000	55.992	82.700	65.530	67.071	0.1326	38.82	0.6	4.273
06/05/15 22:15:00.0	-0.2039	0.0000	55.863	82.800	65.444	66.985	0.1331	41.76	0.6	4.273
06/05/15 22:20:00.0	-0.2039	0.0000	55.690	83.100	65.359	66.900	0.1331	44.71	0.6	4.273
06/05/15 22:25:00.0	-0.2039	0.0000	55.558	83.300	65.273	66.814	0.1331	63.53	0.6	4.273
06/05/15 22:30:00.0	-0.2039	0.0000	55.429	83.600	65.230	66.729	0.1326	72.35	0.6	4.273
06/05/15 22:35:00.0	-0.2039	0.0000	55.299	83.700	65.145	66.686	0.1331	77.65	0.6	4.273
06/05/15 22:40:00.0	-0.2039	0.0000	55.213	84.200	65.059	66.600	0.1331	90.59	0.6	4.273
06/05/15 22:45:00.0	-0.2039	0.0000	55.125	84.300	64.974	66.515	0.1331	94.71	0.6	4.267
06/05/15 22:50:00.0	-0.2039	0.0000	55.038	84.600	64.931	66.429	0.1331	100.00	0.6	4.267
06/05/15 22:55:00.0	-0.2039	0.0000	54.820	84.800	64.845	66.385	0.1331	100.00	0.6	4.267
06/05/15 23:00:00.0	-0.2039	0.0000	54.952	85.100	64.760	66.301	0.1331	97.06	0.6	4.267
06/05/15 23:05:00.0	-0.2039	0.0000	54.865	85.100	64.674	66.258	0.1331	96.47	0.6	4.267
06/05/15 23:10:00.0	-0.2039	0.0000	54.777	85.200	64.589	66.173	0.1331	100.00	0.6	4.267
06/05/15 23:15:00.0	-0.2039	0.0000	54.734	85.400	64.546	66.087	0.1331	100.00	0.6	4.267
06/05/15 23:20:00.0	-0.2039	0.0000	54.561	85.600	64.459	66.043	0.1331	100.00	0.6	4.267
06/05/15 23:25:00.0	-0.2039	0.0000	54.387	85.700	64.418	66.000	0.1331	100.00	0.6	4.285
06/05/15 23:30:00.0	-0.2039	0.0000	54.343	86.000	64.332	65.916	0.1331	100.00	0.6	4.267
06/05/15 23:35:00.0	-0.2039	0.0000	54.387	86.300	64.247	65.829	0.1331	100.00	0.6	4.267
06/05/15 23:40:00.0	-0.2039	0.0000	54.473	86.600	64.161	65.788	0.1335	100.00	0.6	4.267
06/05/15 23:45:00.0	-0.2039	0.0000	54.300	86.600	64.117	65.701	0.1331	100.00	0.6	4.267
06/05/15 23:50:00.0	-0.2039	0.0000	54.169	86.800	64.033	65.658	0.1331	100.00	0.6	4.267
06/05/15 23:55:00.0	-0.2039	0.0000	53.908	87.000	63.990	65.574	0.1331	100.00	0.6	4.267
06/06/15 00:00:00.0	-0.2039	0.0000	53.820	87.100	63.903	65.530	0.1335	100.00	0.6	4.267
06/06/15 00:05:00.0	-0.2039	0.0000	53.690	87.500	63.862	65.444	0.1335	100.00	0.6	4.267
06/06/15 00:10:00.0	-0.2039	0.0000	53.776	87.600	63.775	65.403	0.1331	100.00	0.6	4.267
06/06/15 00:15:00.0	-0.2039	0.0000	53.690	87.600	63.689	65.316	0.1335	100.00	0.6	4.267
06/06/15 00:20:00.0	-0.2039	0.0000	53.602	87.800	63.648	65.273	0.1335	100.00	0.6	4.267
06/06/15 00:25:00.0	-0.2039	0.0000	53.776	87.900	63.561	65.188	0.1335	100.00	0.6	4.267
06/06/15 00:30:00.0	-0.2039	0.0000	53.602	88.000	63.518	65.145	0.1335	100.00	0.6	4.267
06/06/15 00:35:00.0	-0.2039	0.0000	53.515	88.100	63.475	65.102	0.1335	100.00	0.6	4.267
06/06/15 00:40:00.0	-0.2039	0.0000	53.384	88.300	63.390	65.017	0.1331	100.00	0.6	4.267
06/06/15 00:45:00.0	-0.2039	0.0000	53.341	88.300	63.347	64.974	0.1335	100.00	0.6	4.267
06/06/15 00:50:00.0	-0.2039	0.0000	53.384	88.500	63.262	64.888	0.1335	100.00	0.6	4.267
06/06/15 00:55:00.0	-0.2039	0.0000	53.209	88.600	63.219	64.845	0.1335	100.00	0.6	4.267
06/06/15 01:00:00.0	-0.2039	0.0000	53.121	88.900	63.176	64.803	0.1335	100.00	0.6	4.267
06/06/15 01:05:00.0	-0.2039	0.0000	53.121	89.000	63.090	64.717	0.1335	100.00	0.6	4.267
06/06/15 01:10:00.0	-0.2039	0.0000	53.078	89.200	63.048	64.674	0.1335	100.00	0.6	4.267
06/06/15 01:15:00.0	-0.2039	0.0000	52.947	89.300	62.962	64.632	0.1335	100.00	0.6	4.261
06/06/15 01:20:00.0	-0.2039	0.0000	52.947	89.500	62.919	64.546	0.1335	100.00	0.6	4.261
06/06/15 01:25:00.0	-0.2039	0.0000	52.860	89.600	62.875	64.503	0.1335	100.00	0.6	4.261
06/06/15 01:30:00.0	-0.2039	0.0000	52.817	89.700	62.834	64.459	0.1342	100.00	0.6	4.261
06/06/15 01:35:00.0	-0.2039	0.0000	52.729	89.800	62.748	64.418	0.1335	100.00	0.6	4.261
06/06/15 01:40:00.0	-0.2039	0.0000	52.597	89.900	62.704	64.332	0.1335	100.00	0.6	4.261
06/06/15 01:45:00.0	-0.2039	0.0000	52.509	90.100	62.661	64.288	0.1335	100.00	0.6	4.261
06/06/15 01:50:00.0	-0.2039	0.0000	52.641	90.200	62.577	64.247	0.1335	100.00	0.6	4.261
06/06/15 01:55:00.0	-0.2039	0.0000	52.729	90.400	62.533	64.204	0.1342	100.00	0.6	4.261
06/06/15 02:00:00.0	-0.2039	0.0000	52.509	90.400	62.490	64.161	0.1342	100.00	0.6	4.261
06/06/15 02:05:00.0	-0.2039	0.0000	52.378	90.500	62.406	64.074	0.1342	100.00	0.6	4.261
06/06/15 02:10:00.0	-0.2039	0.0000	52.291	90.700	62.406	64.033	0.1335	100.00	0.6	4.261
06/06/15 02:15:00.0	-0.2039	0.0000	52.203	90.700	62.319	63.990	0.1335	100.00	0.6	4.261
06/06/15 02:20:00.0	-0.2039	0.0000	52.203	90.800	62.276	63.946	0.1335	100.00	0.6	4.261
06/06/15 02:25:00.0	-0.2039	0.0000	52.335	90.900	62.233	63.862	0.1342	100.00	0.6	4.261
06/06/15 02:30:00.0	-0.2039	0.0000	52.115	90.800	62.191	63.819	0.1342	100.00	0.6	4.255
06/06/15 02:35:00.0	-0.2039	0.0000	52.115	90.900	62.148	63.775	0.1342	100.00	0.6	4.255
06/06/15 02:40:00.0	-0.2039	0.0000	52.335	91.000	62.062	63.732	0.1342	100.00	0.6	4.255
06/06/15 02:45:00.0	-0.2039	0.0000	52.291	91.100	62.019	63.689	0.1335	100.00	0.6	4.255
06/06/15 02:50:00.0	-0.2039	0.0000	52.423	91.300	61.977	63.648	0.1342	100.00	0.6	4.255
06/06/15 02:55:00.0	-0.2039	0.0000	52.291	91.400	61.934	63.604	0.1335	100.00	0.6	4.255
06/06/15 03:00:00.0	-0.2039	0.0000	52.246	91.400	61.891	63.518	0.1342	100.00	0.6	4.255
06/06/15 03:05:00.0	-0.2039	0.0000	52.160	91.400	61.848	63.518	0.1342	100.00	0.6	4.255
06/06/15 03:10:00.0	-0.2039	0.0000	52.115	91.500	61.804	63.433	0.1342	100.00	0.6	4.255
06/06/15 03:15:00.0	-0.2039	0.0000	51.984	91.700	61.761	63.390	0.1342	100.00	0.6	4.255
06/06/15 03:20:00.0	-0.2039	0.0000	52.115	91.700	61.720	63.347	0.1335	100.00	0.6	4.255
06/06/15 03:25:00.0	-0.2039	0.0000	51.984	91.700	61.633	63.304	0.1342	100.00	0.6	4.255
06/06/15 03:30:00.0	-0.2039	0.0000	51.940	91.700	61.590	63.262	0.1342	100.00	0.6	4.255
06/06/15 03:35:00.0	-0.2039	0.0000	51.721	91.800	61.547	63.219	0.1342	100.00	0.6	4.255
06/06/15 03:40:00.0	-0.2039	0.0000	51.633	91.900	61.506	63.176	0.1342	100.00	0.6	4.255
06/06/15 03:45:00.0	-0.2039	0.0000	51.544	91.900	61.462	63.133	0.1342	100.00	0.6	4.255
06/06/15 03:50:00.0	-0.2039	0.0000	51.633	91.900	61.419	63.090	0.1342	100.00	0.6	4.255
06/06/15 03:55:00.0	-0.2039	0.0000	51.589	91.900	61.376	63.048	0.1335	100.00	0.6	4.255
06/06/15 04:00:00.0	-0.2039	0.0000	51.633	92.000	61.376	63.005	0.1342	100.00	0.6	4.255
06/06/15 04:05:00.0	-0.2039	0.0000	51.764	92.200	61.333	62.962	0.1342	100.00	0.6	4.255
06/06/15 04:10:00.0	-0.2039	0.0000	51.940	92.300	61.290	62.919	0.1335	100.00	0.6	4.255
06/06/15 04:15:00.0	-0.2039	0.0000	51.940	92.300	61.290	62.875	0.1342	100.00	0.6	4.255
06/06/15 04:20:00.0	-0.2039	0.0000	52.029	92.400	61.248	62.834	0.1342	100.00	0.6	4.255
06/06/15 04:25:00.0	-0.2039	0.0000	52.029	92.300	61.248	62.834	0.1335	100.00	0.6	4.255
06/06/15 04:30:00.0	-0.2039	0.0000	52.203	92.400	61.248	62.791	0.1342	100.00	0.6	4.255
06/06/15 04:35:00.0	-0.2039	0.0000	52.423	92.400	61.248	62.791	0.1342	100.00	0.6	4.255
06/06/15 04:40:00.0	-0.2039	0.0000	52.729	92.500	61.248	62.748	0.1342	100.00	0.6	4.255
06/06/15 04:45:00.0	-0.2039	0.0000	52.860	92.400	61.290	62.748	0.1342	100.00	1.9	4.255
06/06/15 04:50:00.0	-0.2039	0.0000	53.078	92.500	61.290	62.748	0.1342	100.00	3.1	4.255
06/06/15 04:55:00.0	-0.2039	0.0000	53.341	92.500	61.376	62.704	0.1342	100.00	4.4	4.255
06/06/15 05:00:00.0	-0.2039	0.0000	53.733	92.400	61.419	62.748	0.1342	100.00	5.6	4.249
06/06/15 05:05:00.0	-0.2039	0.0000	54.037	92.400	61.462	62.748	0.1342	100.00	5.6	4.249
06/06/15 05:10:00.0	-0.2039	0.0000	54.387	92.300	61.547	62.748	0.1335	100.00	9.4	4.249
06/06/15 05:15:00.0	-0.2039	0.0000	54.777	92.200	61.633	62.748	0.1342	100.00	11.9	4.249
06/06/15 05:20:00.0	-0.2039	0.0000	55.168	92.100	61.720	62.791	0.1342	100.00	19.4	4.249
06/06/15 05:25:00.0	-0.2039	0.0000	55.515	92.000	61.804	62.834	0.1342	100.00	20.6	4.249
06/06/15 05:30:00.0	-0.2039	0.0000	55.906	91.800	61.891	62.834	0.1342	100.00	21.9	4.249
06/06/15 05:35:00.0	-0.2039	0.0000	56.165	91.400	61.977	62.875	0.1342	92.94	31.9	4.249
06/06/15 05:40:00.0	-0.2039	0.0000	56.685	91.000	62.062	62.919	0.1342	64.12	46.9	4.249
06/06/15 05:45:00.0	-0.2039	0.0000	57.290	90.600	62.148	62.962	0.1342	42.35	58.1	4.249
06/06/15 05:50:00.0	-0.2039	0.0000	57.936	89.900	62.276	63.005	0.1342	26.47	59.4	4.255
06/06/15 05:55:00.0	-0.2039	0.0000	58.455	89.200	62.406	63.048	0.1342	20.00	55.6	4.255
06/06/15 06:00:00.0	-0.2039	0.0000	58.669	88.200	62.533	63.090	0.1342	16.47	54.4	4.255
06/06/15 06:05:00.0	-0.2039	0.0000	58.928	87.600	62.661	63.176	0.1342	14.12	51.9	4.255
06/06/15 06:10:00.0	-0.2039	0.0000	59.272	87.100	62.791	63.219	0.1342	12.35	53.1	4.261
06/06/15 06:15:00.0	-0.2039	0.0000	59.572	86.400	62.875	63.304	0.1342	10.00	58.1	4.267
06/06/15 06:20:00.0	-0.2039	0.0000	59.572	85.100	63.005	63.347	0.1342	9.41	56.9	4.267
06/06/15 06:25:00.0	-0.2039	0.0000	59.745	84.600	63.090	63.433	0.1342	7.65	68.1	4.267
06/06/15 06:30:00.0	-0.2039	0.0000	59.959	83.900	63.219	63.475	0.1342	6.47	76.9	4.273
06/06/15 06:35:00.0	-0.2039	0.0000	60.433	83.600	63.304	63.561	0.1342	5.29	98.1	4.285
06/06/15 06:40:00.0	-0.2039	0.0000	60.474	82.700	63.433	63.604	0.1335	4.71	109.4	4.291
06/06/15 06:45:00.0	-0.2039	0.0000	60.861	81.700	63.604	63.689	0.1335	4.12	103.1	4.297
06/06/15 06:50:00.0	-0.2039	0.0000	61.032	80.800	63.732	63.732	0.1335	4.12	88.1	4.303
06/06/15 06:55:00.0	-0.2039	0.0000	61.162	80.100	63.862	63.819	0.1335	3.53	83.1	4.309
06/06/15 07:00:00.0	-0.2039	0.0000	61.376	79.600	63.946	63.903	0.1335	3.53	84.4	4.315
06/06/15 07:05:00.0	-0.2039	0.0000	61.462	78.200	64.074	63.946	0.1335	3.53	99.4	4.321
