"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10374979, SEN S/N: 10348621)","Current, mA (LGR S/N: 10374979, SEN S/N: 10348621)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10359298)","RH, % (LGR S/N: 10374979, SEN S/N: 10359298)","DewPt, °C (LGR S/N: 10374979, SEN S/N: 10359298)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10365590, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10365592, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374979, SEN S/N: 10374511)","Wetness, % (LGR S/N: 10374979, SEN S/N: 10374906)","Solar Radiation, W/m² (LGR S/N: 10374979, SEN S/N: 10378951)","Batt, V (LGR S/N: 10374979)"
1,2014-10-17 07:45:00,-0.2039,0.0000,18.985,86.200,16.6,20.531,20.222,-0.0003,40.00,40.6,4.321
2,2014-10-17 07:50:00,-0.2039,0.0000,19.008,85.900,16.6,20.555,20.269,-0.0003,35.88,48.1,4.345
3,2014-10-17 07:55:00,-0.2039,0.0000,19.151,85.700,16.7,20.603,20.341,0.0013,30.59,55.6,4.327
4,2014-10-17 08:00:00,-0.2039,0.0000,19.222,85.000,16.7,20.650,20.412,0.0008,24.71,74.4,4.333
5,2014-10-17 08:05:00,-0.2039,0.0000,19.294,84.700,16.7,20.674,20.507,0.0008,18.82,81.9,4.339
6,2014-10-17 08:10:00,-0.2039,0.0000,19.413,84.100,16.7,20.698,20.579,0.0008,17.65,90.6,4.345
7,2014-10-17 08:15:00,-0.2039,0.0000,19.555,83.600,16.7,20.746,20.698,0.0008,13.53,108.1,4.351
8,2014-10-17 08:20:00,-0.2039,0.0000,19.674,82.500,16.6,20.793,20.793,0.0008,10.00,171.9,4.363
9,2014-10-17 08:25:00,-0.2039,0.0000,19.984,82.000,16.8,20.841,20.913,0.0008,5.29,245.6,4.381
10,2014-10-17 08:30:00,-0.2039,0.0000,20.555,81.100,17.2,20.889,21.056,-0.0008,3.53,238.1,4.369
11,2014-10-17 08:35:00,-0.2039,0.0000,21.223,78.700,17.4,20.936,21.223,-0.0025,2.94,151.9,4.357
12,2014-10-17 08:40:00,-0.2039,0.0000,20.984,78.500,17.1,21.008,21.366,-0.0019,3.53,156.9,4.351
13,2014-10-17 08:45:00,-0.2039,0.0000,20.865,79.100,17.1,21.056,21.485,-0.0019,3.53,170.6,4.345
