"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2013-08-09 10:55:00,0.6,1.76,23.881,23.833,-0.1549,-0.2039,0.0000,24.026,54.000,14.2,4.249
2,2013-08-09 11:00:00,0.6,1.76,23.905,23.905,-0.1549,-0.2039,0.0000,24.074,53.800,14.2,4.206
3,2013-08-09 11:05:00,0.6,1.76,23.930,23.905,-0.1561,-0.2039,0.0000,24.050,53.800,14.1,4.206
4,2013-08-09 11:10:00,0.6,1.76,23.905,23.905,-0.1561,-0.2039,0.0000,24.098,54.000,14.2,4.206
5,2013-08-09 11:15:00,0.6,1.76,23.905,23.881,-0.1561,-0.2039,0.0000,24.122,53.700,14.2,4.206
6,2013-08-09 11:20:00,0.6,1.76,24.002,23.954,-0.1719,-0.2039,0.0000,24.122,54.300,14.3,4.206
7,2013-08-09 11:25:00,0.6,1.76,24.050,24.026,-0.1743,-0.2039,0.0000,24.388,54.500,14.6,4.206
8,2013-08-09 11:30:00,0.6,1.76,24.098,24.050,-0.1743,-0.2039,0.0000,24.412,54.500,14.7,4.206
9,2013-08-09 11:35:00,0.6,1.76,24.002,23.954,-0.1743,-0.2039,0.0000,24.363,54.700,14.7,4.206
10,2013-08-09 11:40:00,0.6,1.76,23.881,23.785,-0.1743,-0.2039,0.0000,24.339,54.000,14.5,4.212
11,2013-08-09 11:45:00,0.6,1.76,23.905,23.857,-0.1743,-0.2039,0.0000,24.315,53.600,14.3,4.212
12,2013-08-09 11:50:00,0.6,1.76,23.905,23.881,-0.1743,-0.2039,0.0000,24.291,54.000,14.4,4.212
13,2013-08-09 11:55:00,0.6,1.76,24.002,23.954,-0.1743,-0.2039,0.0000,24.291,54.700,14.6,4.206
14,2013-08-09 12:00:00,0.6,1.76,23.978,23.930,-0.1743,-0.2039,0.0000,24.291,54.600,14.6,4.206
15,2013-08-09 12:05:00,0.6,1.76,23.978,23.930,-0.1743,-0.2039,0.0000,24.315,54.000,14.4,4.206
16,2013-08-09 12:10:00,0.6,1.76,23.930,23.905,-0.1743,-0.2039,0.0000,24.315,54.000,14.4,4.206
17,2013-08-09 12:15:00,0.6,1.76,23.930,23.905,-0.1743,-0.2039,0.0000,24.315,53.700,14.3,4.206
18,2013-08-09 12:20:00,0.6,1.76,23.930,23.905,-0.1743,-0.2039,0.0000,24.315,53.700,14.3,4.206
19,2013-08-09 12:25:00,0.6,1.76,23.930,23.905,-0.1743,-0.2039,0.0000,24.315,54.400,14.5,4.212
20,2013-08-09 12:30:00,0.6,1.76,23.881,23.809,-0.1743,-0.2039,0.0000,24.315,54.100,14.5,4.206
21,2013-08-09 12:35:00,0.6,1.76,23.833,23.809,-0.1743,-0.2039,0.0000,24.291,53.900,14.4,4.206
22,2013-08-09 12:40:00,0.6,1.76,23.833,23.761,-0.1743,-0.2039,0.0000,24.291,53.800,14.4,4.206
23,2013-08-09 12:45:00,0.6,1.76,23.809,23.713,-0.1743,-0.2039,0.0000,24.267,53.700,14.3,4.206
24,2013-08-09 12:50:00,0.6,1.76,23.857,23.785,-0.1743,-0.2039,0.0000,24.243,53.700,14.3,4.206
25,2013-08-09 12:55:00,0.6,1.76,23.857,23.737,-0.1743,-0.2039,0.0000,24.243,53.700,14.3,4.206
26,2013-08-09 13:00:00,0.6,1.76,23.833,23.761,-0.1743,-0.2039,0.0000,24.219,53.600,14.2,4.206
27,2013-08-09 13:05:00,0.6,1.76,23.809,23.713,-0.1743,-0.2039,0.0000,24.171,53.600,14.2,4.206
28,2013-08-09 13:10:00,0.6,1.76,23.833,23.713,-0.1743,-0.2039,0.0000,24.122,53.700,14.2,4.212
29,2013-08-09 13:15:00,0.6,1.76,23.881,23.857,-0.1743,-0.2039,0.0000,24.122,53.900,14.2,4.206
30,2013-08-09 13:20:00,0.6,1.76,23.857,23.833,-0.1743,-0.2039,0.0000,24.098,53.900,14.2,4.218
31,2013-08-09 13:25:00,0.6,1.76,23.881,23.857,-0.1743,-0.2039,0.0000,24.098,53.900,14.2,4.206
32,2013-08-09 13:30:00,0.6,1.76,23.930,23.930,-0.1743,-0.2039,0.0000,24.074,54.000,14.2,4.206
33,2013-08-09 13:35:00,0.6,1.76,23.881,23.881,-0.1743,-0.2039,0.0000,24.074,54.100,14.2,4.206
34,2013-08-09 13:40:00,0.6,1.76,23.905,23.881,-0.1743,-0.2039,0.0000,24.050,54.000,14.2,4.206
35,2013-08-09 13:45:00,0.6,1.76,23.881,23.857,-0.1743,-0.2039,0.0000,24.050,54.000,14.2,4.206
36,2013-08-09 13:50:00,0.6,1.76,23.881,23.881,-0.1743,-0.2039,0.0000,24.026,54.000,14.2,4.206
37,2013-08-09 13:55:00,0.6,1.76,23.954,23.954,-0.1743,-0.2039,0.0000,24.050,54.500,14.3,4.206
38,2013-08-09 14:00:00,0.6,1.76,24.002,24.002,-0.1743,-0.2039,0.0000,24.098,54.600,14.4,4.212
39,2013-08-09 14:05:00,0.6,1.76,24.002,23.954,-0.1755,-0.2039,0.0000,24.219,54.600,14.5,4.206
40,2013-08-09 14:10:00,0.6,1.76,24.074,24.050,-0.1755,-0.2039,0.0000,24.315,54.200,14.5,4.206
41,2013-08-09 14:15:00,0.6,1.76,24.074,24.050,-0.1755,-0.2039,0.0000,24.267,53.900,14.4,4.206
42,2013-08-09 14:20:00,0.6,1.76,24.026,24.002,-0.1755,-0.2039,0.0000,24.195,53.700,14.2,4.206
43,2013-08-09 14:25:00,0.6,1.76,24.002,23.954,-0.1755,-0.2039,0.0000,24.146,53.800,14.2,4.206
44,2013-08-09 14:30:00,0.6,1.76,23.978,23.954,-0.1755,-0.2039,0.0000,24.122,53.900,14.2,4.206
45,2013-08-09 14:35:00,0.6,1.76,23.978,23.954,-0.1755,-0.2039,0.0000,24.098,53.900,14.2,4.206
46,2013-08-09 14:40:00,0.6,1.76,23.978,23.930,-0.1755,-0.2039,0.0000,24.098,53.900,14.2,4.206
47,2013-08-09 14:45:00,0.6,1.76,23.930,23.905,-0.1743,-0.2039,0.0000,24.074,53.700,14.1,4.206
48,2013-08-09 14:50:00,0.6,1.76,23.905,23.905,-0.1755,-0.2039,0.0000,24.050,53.600,14.1,4.206
49,2013-08-09 14:55:00,0.6,1.76,23.905,23.905,-0.1755,-0.2039,0.0000,24.050,53.600,14.1,4.206
50,2013-08-09 15:00:00,0.6,1.76,23.881,23.857,-0.1755,-0.2039,0.0000,24.026,53.500,14.0,4.206
51,2013-08-09 15:05:00,0.6,1.76,23.905,23.857,-0.1755,-0.2039,0.0000,24.002,53.600,14.0,4.206
52,2013-08-09 15:10:00,0.6,1.76,23.857,23.857,-0.1755,-0.2039,0.0000,24.002,53.700,14.1,4.206
53,2013-08-09 15:15:00,0.6,1.76,23.857,23.833,-0.1755,-0.2039,0.0000,24.002,53.700,14.1,4.206
54,2013-08-09 15:20:00,0.6,1.76,23.857,23.833,-0.1755,-0.2039,0.0000,24.002,53.700,14.1,4.206
