"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384930, SEN S/N: 10359318)","RH, % (LGR S/N: 10384930, SEN S/N: 10359318)","DewPt, °C (LGR S/N: 10384930, SEN S/N: 10359318)","Voltage, V (LGR S/N: 10384930, SEN S/N: 10363602)","Current, mA (LGR S/N: 10384930, SEN S/N: 10363602)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365535, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365539, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384930, SEN S/N: 10374521)","Wetness, % (LGR S/N: 10384930, SEN S/N: 10374909)","Solar Radiation, W/m² (LGR S/N: 10384930, SEN S/N: 10375650)","Batt, V (LGR S/N: 10384930)"
1,2014-08-01 15:40:00,29.315,54.600,19.2,-0.1988,0.0000,38.700,34.281,0.0501,4.71,649.4,4.381
2,2014-08-01 15:45:00,29.015,53.900,18.8,-0.1988,0.0000,38.365,34.255,0.0482,4.12,699.4,4.333
3,2014-08-01 15:50:00,29.040,54.700,19.0,-0.1988,0.0000,37.838,34.255,0.0482,4.12,686.9,4.333
4,2014-08-01 15:55:00,28.965,54.300,18.8,-0.1988,0.0000,37.453,34.229,0.0482,4.12,676.9,4.363
5,2014-08-01 16:00:00,28.841,54.700,18.8,-0.1988,0.0000,37.453,34.202,0.0482,4.12,585.6,4.339
6,2014-08-01 16:05:00,28.990,54.400,18.9,-0.1988,0.0000,37.590,34.202,0.0474,4.12,538.1,4.339
7,2014-08-01 16:10:00,29.215,54.400,19.1,-0.1988,0.0000,37.673,34.334,0.0482,4.12,554.4,4.339
8,2014-08-01 16:15:00,29.140,53.600,18.8,-0.1988,0.0000,37.783,34.598,0.0482,4.71,338.1,4.387
9,2014-08-01 16:20:00,28.891,54.000,18.7,-0.1988,0.0000,37.811,34.889,0.0474,4.71,608.1,4.345
10,2014-08-01 16:25:00,28.543,55.100,18.7,-0.1988,0.0000,37.508,35.155,0.0474,4.71,590.6,4.339
11,2014-08-01 16:30:00,29.015,54.800,19.0,-0.1988,0.0000,37.096,35.208,0.0474,4.71,579.4,4.339
12,2014-08-01 16:35:00,28.320,55.800,18.7,-0.1988,0.0000,36.905,35.235,0.0474,4.12,565.6,4.339
13,2014-08-01 16:40:00,28.122,55.600,18.4,-0.1988,0.0000,36.851,35.368,0.0470,4.12,546.9,4.351
14,2014-08-01 16:45:00,28.891,56.400,19.4,-0.1988,0.0000,36.905,35.529,0.0470,4.12,533.1,4.339
15,2014-08-01 16:50:00,29.365,53.400,18.9,-0.1988,0.0000,37.069,35.689,0.0462,4.12,520.6,4.339
16,2014-08-01 16:55:00,28.742,54.300,18.6,-0.1988,0.0000,37.015,35.850,0.0462,4.12,505.6,4.339
17,2014-08-01 17:00:00,29.115,54.000,18.9,-0.1988,0.0000,37.015,35.958,0.0462,4.12,329.4,4.339
18,2014-08-01 17:05:00,28.444,55.300,18.6,-0.1988,0.0000,36.905,36.039,0.0462,4.12,468.1,4.345
19,2014-08-01 17:10:00,28.245,56.000,18.7,-0.1988,0.0000,37.124,36.092,0.0462,4.12,455.6,4.339
20,2014-08-01 17:15:00,28.990,54.700,19.0,-0.1988,0.0000,37.343,36.200,0.0462,4.12,439.4,4.339
21,2014-08-01 17:20:00,28.171,55.300,18.4,-0.1988,0.0000,37.151,36.308,0.0462,4.12,425.6,4.339
22,2014-08-01 17:25:00,28.419,56.500,19.0,-0.1988,0.0000,36.552,36.227,0.0454,4.12,410.6,4.369
23,2014-08-01 17:30:00,28.593,54.800,18.6,-0.1988,0.0000,36.065,35.958,0.0446,4.12,393.1,4.339
24,2014-08-01 17:35:00,28.171,55.300,18.4,-0.1988,0.0000,35.555,35.582,0.0442,4.71,378.1,4.339
25,2014-08-01 17:40:00,28.320,55.500,18.6,-0.1988,0.0000,35.049,35.208,0.0434,4.12,358.1,4.339
26,2014-08-01 17:45:00,27.751,56.600,18.4,-0.1988,0.0000,34.598,34.836,0.0421,4.71,339.4,4.339
27,2014-08-01 17:50:00,27.431,57.700,18.4,-0.1988,0.0000,34.124,34.466,0.0421,4.71,155.6,4.345
28,2014-08-01 17:55:00,26.744,59.800,18.3,-0.1988,0.0000,33.652,34.124,0.0413,4.71,58.1,4.339
29,2014-08-01 18:00:00,26.646,59.700,18.2,-0.1988,0.0000,33.313,33.783,0.0405,4.71,46.9,4.339
30,2014-08-01 18:05:00,26.867,60.600,18.6,-0.1988,0.0000,33.027,33.495,0.0401,4.71,45.6,4.339
31,2014-08-01 18:10:00,26.598,60.900,18.5,-0.1988,0.0000,32.691,33.209,0.0401,4.71,38.1,4.339
32,2014-08-01 18:15:00,26.304,61.400,18.3,-0.1988,0.0000,32.381,32.949,0.0392,4.71,33.1,4.339
33,2014-08-01 18:20:00,26.231,62.200,18.4,-0.1988,0.0000,32.073,32.691,0.0392,4.71,29.4,4.333
34,2014-08-01 18:25:00,26.012,62.800,18.4,-0.1988,0.0000,31.740,32.458,0.0392,4.71,25.6,4.333
