"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374984, SEN S/N: 10200133)","Wetness, % (LGR S/N: 10374984, SEN S/N: 10205911)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10213634)","RH, % (LGR S/N: 10374984, SEN S/N: 10213634)","DewPt, °C (LGR S/N: 10374984, SEN S/N: 10213634)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222770, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222771, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374984, SEN S/N: 10222874)","Voltage, V (LGR S/N: 10374984, SEN S/N: 10348610)","Current, mA (LGR S/N: 10374984, SEN S/N: 10348610)","Batt, V (LGR S/N: 10374984)"
39,2014-09-12 18:10:00,21.9,4.71,26.085,58.900,17.4,21.963,22.130,0.2139,-0.1988,0.0000,4.291
40,2014-09-12 18:15:00,19.4,5.29,25.817,60.100,17.5,21.963,22.130,0.2139,-0.1988,0.0000,4.285
41,2014-09-12 18:20:00,33.1,5.88,25.598,61.100,17.6,21.963,22.130,0.2134,-0.1988,0.0000,4.285
42,2014-09-12 18:25:00,35.6,5.88,25.307,62.400,17.6,21.963,22.130,0.2139,-0.1988,0.0000,4.285
43,2014-09-12 18:30:00,8.1,8.82,24.992,63.600,17.6,21.963,22.130,0.2134,-0.1988,0.0000,4.285
44,2014-09-12 18:35:00,4.4,10.00,24.847,64.400,17.7,21.963,22.130,0.2134,-0.1988,0.0000,4.285
45,2014-09-12 18:40:00,3.1,11.18,24.750,65.100,17.8,21.963,22.130,0.2139,-0.1988,0.0000,4.285
46,2014-09-12 18:45:00,1.9,12.35,24.629,65.500,17.8,21.963,22.106,0.2134,-0.1988,0.0000,4.291
47,2014-09-12 18:50:00,1.9,14.12,24.532,66.100,17.8,21.963,22.106,0.2139,-0.1988,0.0000,4.285
48,2014-09-12 18:55:00,0.6,14.71,24.436,66.600,17.8,21.963,22.106,0.2143,-0.1988,0.0000,4.285
49,2014-09-12 19:00:00,0.6,17.06,24.339,66.800,17.8,21.963,22.082,0.2134,-0.1988,0.0000,4.285
50,2014-09-12 19:05:00,0.6,20.00,24.171,67.500,17.8,21.963,22.082,0.2139,-0.1988,0.0000,4.285
51,2014-09-12 19:10:00,0.6,21.76,24.074,67.900,17.8,21.963,22.082,0.2134,-0.1988,0.0000,4.285
52,2014-09-12 19:15:00,0.6,24.12,23.978,68.400,17.8,21.963,22.082,0.2139,-0.1988,0.0000,4.285
53,2014-09-12 19:20:00,0.6,27.65,23.881,68.900,17.8,21.939,22.058,0.2139,-0.1988,0.0000,4.285
54,2014-09-12 19:25:00,0.6,30.59,23.761,69.100,17.8,21.939,22.058,0.2134,-0.1988,0.0000,4.285
55,2014-09-12 19:30:00,0.6,32.35,23.665,69.300,17.7,21.939,22.058,0.2134,-0.1988,0.0000,4.285
56,2014-09-12 19:35:00,0.6,41.18,23.521,70.300,17.8,21.939,22.058,0.2139,-0.1988,0.0000,4.285
57,2014-09-12 19:40:00,0.6,42.35,23.376,70.800,17.8,21.939,22.034,0.2134,-0.1988,0.0000,4.285
58,2014-09-12 19:45:00,0.6,43.53,23.304,71.200,17.8,21.939,22.034,0.2134,-0.1988,0.0000,4.285
59,2014-09-12 19:50:00,0.6,41.18,23.256,71.400,17.8,21.939,22.034,0.2139,-0.1988,0.0000,4.285
60,2014-09-12 19:55:00,0.6,50.00,23.208,71.600,17.8,21.939,22.011,0.2134,-0.1988,0.0000,4.285
61,2014-09-12 20:00:00,0.6,53.53,23.088,72.200,17.8,21.915,22.011,0.2134,-0.1988,0.0000,4.285
62,2014-09-12 20:05:00,0.6,54.71,22.968,72.800,17.8,21.915,22.011,0.2139,-0.1988,0.0000,4.285
63,2014-09-12 20:10:00,0.6,56.47,22.848,73.100,17.8,21.915,21.987,0.2134,-0.1988,0.0000,4.285
64,2014-09-12 20:15:00,0.6,56.47,22.824,73.600,17.9,21.915,21.987,0.2134,-0.1988,0.0000,4.285
65,2014-09-12 20:20:00,0.6,61.18,22.729,73.900,17.9,21.915,21.987,0.2139,-0.1988,0.0000,4.285
66,2014-09-12 20:25:00,0.6,61.18,22.681,74.400,17.9,21.915,21.963,0.2139,-0.1988,0.0000,4.285
67,2014-09-12 20:30:00,0.6,64.71,22.657,74.600,17.9,21.891,21.963,0.2134,-0.1988,0.0000,4.327
68,2014-09-12 20:35:00,0.6,70.00,22.489,74.800,17.8,21.891,21.963,0.2139,-0.1988,0.0000,4.285
69,2014-09-12 20:40:00,0.6,70.59,22.393,75.200,17.8,21.891,21.939,0.2139,-0.1988,0.0000,4.285
70,2014-09-12 20:45:00,0.6,72.94,22.274,75.400,17.7,21.891,21.939,0.2134,-0.1988,0.0000,4.285
71,2014-09-12 20:50:00,0.6,81.18,22.202,76.500,17.9,21.891,21.939,0.2139,-0.1988,0.0000,4.285
72,2014-09-12 20:55:00,0.6,82.94,22.082,76.800,17.8,21.891,21.915,0.2139,-0.1988,0.0000,4.285
73,2014-09-12 21:00:00,0.6,81.76,22.011,76.900,17.8,21.867,21.915,0.2134,-0.1988,0.0000,4.285
74,2014-09-12 21:05:00,0.6,88.82,21.939,77.200,17.8,21.867,21.915,0.2139,-0.1988,0.0000,4.285
75,2014-09-12 21:10:00,0.6,91.76,21.795,78.100,17.8,21.867,21.891,0.2139,-0.2039,0.0000,4.285
76,2014-09-12 21:15:00,0.6,94.71,21.700,78.300,17.8,21.867,21.867,0.2134,-0.1988,0.0000,4.285
77,2014-09-12 21:20:00,0.6,100.00,21.604,79.000,17.8,21.843,21.867,0.2139,-0.1988,0.0000,4.285
78,2014-09-12 21:25:00,0.6,100.00,21.676,79.100,17.9,21.843,21.843,0.2139,-0.1988,0.0000,4.285
79,2014-09-12 21:30:00,0.6,86.47,22.417,77.700,18.4,21.843,21.843,0.2134,-0.2039,0.0000,4.285
80,2014-09-12 21:35:00,0.6,76.47,23.497,74.300,18.7,21.819,21.819,0.2134,-0.1988,0.0000,4.285
81,2014-09-12 21:40:00,0.6,83.53,23.448,73.000,18.4,21.819,21.819,0.2139,-0.1988,0.0000,4.285
82,2014-09-12 21:45:00,0.6,100.00,22.537,74.700,17.8,21.819,21.795,0.2134,-0.1988,0.0000,4.285
83,2014-09-12 21:50:00,0.6,100.00,21.867,76.800,17.6,21.795,21.795,0.2134,-0.1988,0.0000,4.285
84,2014-09-12 21:55:00,0.6,100.00,21.533,78.100,17.6,21.795,21.772,0.2139,-0.1988,0.0000,4.285
85,2014-09-12 22:00:00,0.6,100.00,21.318,79.200,17.6,21.795,21.772,0.2134,-0.1988,0.0000,4.285
86,2014-09-12 22:05:00,0.6,100.00,21.270,79.700,17.6,21.772,21.748,0.2139,-0.1988,0.0000,4.285
87,2014-09-12 22:10:00,0.6,100.00,21.223,79.700,17.6,21.772,21.748,0.2139,-0.1988,0.0000,4.285
88,2014-09-12 22:15:00,0.6,100.00,21.175,79.600,17.5,21.772,21.724,0.2134,-0.1988,0.0000,4.285
89,2014-09-12 22:20:00,0.6,100.00,21.151,79.800,17.5,21.772,21.724,0.2139,-0.1988,0.0000,4.285
90,2014-09-12 22:25:00,0.6,100.00,21.079,79.900,17.5,21.748,21.700,0.2139,-0.1988,0.0000,4.285
91,2014-09-12 22:30:00,0.6,100.00,21.032,80.300,17.5,21.748,21.700,0.2134,-0.1988,0.0000,4.285
92,2014-09-12 22:35:00,0.6,100.00,21.056,80.500,17.6,21.748,21.676,0.2134,-0.2039,0.0000,4.285
93,2014-09-12 22:40:00,0.6,100.00,21.533,80.800,18.1,21.724,21.676,0.2139,-0.1988,0.0000,4.285
94,2014-09-12 22:45:00,0.6,100.00,21.628,80.100,18.1,21.724,21.652,0.2134,-0.1988,0.0000,4.285
95,2014-09-12 22:50:00,0.6,96.47,22.154,77.300,18.0,21.700,21.652,0.2139,-0.1988,0.0000,4.285
96,2014-09-12 22:55:00,0.6,100.00,21.366,78.600,17.5,21.700,21.628,0.2139,-0.1988,0.0000,4.285
97,2014-09-12 23:00:00,0.6,100.00,21.008,79.800,17.4,21.700,21.628,0.2134,-0.1988,0.0000,4.285
98,2014-09-12 23:05:00,0.6,100.00,20.793,80.600,17.4,21.700,21.628,0.2134,-0.2039,0.0000,4.285
99,2014-09-12 23:10:00,0.6,100.00,20.698,81.200,17.4,21.676,21.604,0.2139,-0.1988,0.0000,4.285
100,2014-09-12 23:15:00,0.6,100.00,20.603,81.500,17.3,21.676,21.604,0.2134,-0.1988,0.0000,4.285
101,2014-09-12 23:20:00,0.6,100.00,20.555,81.900,17.4,21.676,21.581,0.2134,-0.1988,0.0000,4.285
102,2014-09-12 23:25:00,0.6,100.00,20.484,82.200,17.4,21.652,21.581,0.2139,-0.2039,0.0000,4.285
103,2014-09-12 23:30:00,0.6,100.00,20.412,82.400,17.3,21.652,21.557,0.2134,-0.2039,0.0000,4.285
104,2014-09-12 23:35:00,0.6,100.00,20.365,82.500,17.3,21.652,21.557,0.2134,-0.1988,0.0000,4.285
105,2014-09-12 23:40:00,0.6,100.00,20.388,82.800,17.4,21.628,21.533,0.2139,-0.2039,0.0000,4.285
106,2014-09-12 23:45:00,0.6,93.53,21.246,82.500,18.2,21.628,21.533,0.2134,-0.1988,0.0000,4.285
107,2014-09-12 23:50:00,0.6,73.53,22.896,76.000,18.5,21.628,21.509,0.2134,-0.1988,0.0000,4.285
108,2014-09-12 23:55:00,0.6,79.41,22.776,73.700,17.9,21.604,21.509,0.2139,-0.2039,0.0000,4.285
109,2014-09-13 00:00:00,0.6,79.41,22.465,73.500,17.5,21.604,21.485,0.2131,-0.2039,0.0000,4.285
110,2014-09-13 00:05:00,0.6,93.53,21.223,76.100,16.9,21.581,21.461,0.2134,-0.2039,0.0000,4.285
111,2014-09-13 00:10:00,0.6,94.71,20.722,77.800,16.7,21.581,21.461,0.2139,-0.2039,0.0000,4.285
112,2014-09-13 00:15:00,0.6,94.71,20.555,78.700,16.7,21.581,21.461,0.2134,-0.1988,0.0000,4.285
113,2014-09-13 00:20:00,0.6,96.47,20.507,79.200,16.8,21.557,21.437,0.2134,-0.1988,0.0000,4.285
114,2014-09-13 00:25:00,0.6,94.71,20.460,79.000,16.7,21.557,21.437,0.2139,-0.1988,0.0000,4.285
115,2014-09-13 00:30:00,0.6,97.06,20.436,79.700,16.8,21.557,21.413,0.2134,-0.2039,0.0000,4.285
116,2014-09-13 00:35:00,0.6,97.06,20.412,79.400,16.7,21.533,21.413,0.2134,-0.2039,0.0000,4.285
117,2014-09-13 00:40:00,0.6,99.41,20.365,80.100,16.8,21.533,21.390,0.2139,-0.1988,0.0000,4.285
118,2014-09-13 00:45:00,0.6,97.65,20.317,79.700,16.7,21.533,21.390,0.2131,-0.2039,0.0000,4.285
119,2014-09-13 00:50:00,0.6,100.00,20.293,80.200,16.8,21.509,21.366,0.2134,-0.1988,0.0000,4.285
120,2014-09-13 00:55:00,0.6,100.00,20.269,80.200,16.8,21.509,21.342,0.2139,-0.1988,0.0000,4.285
121,2014-09-13 01:00:00,0.6,98.82,20.222,80.000,16.7,21.485,21.342,0.2131,-0.1988,0.0000,4.285
122,2014-09-13 01:05:00,0.6,98.82,20.198,79.900,16.6,21.485,21.342,0.2134,-0.1988,0.0000,4.285
123,2014-09-13 01:10:00,0.6,98.82,20.222,80.200,16.7,21.485,21.318,0.2139,-0.2039,0.0000,4.285
124,2014-09-13 01:15:00,0.6,98.24,20.222,80.000,16.7,21.461,21.318,0.2131,-0.2039,0.0000,4.285
125,2014-09-13 01:20:00,0.6,97.65,20.126,79.800,16.5,21.461,21.294,0.2134,-0.2039,0.0000,4.285
126,2014-09-13 01:25:00,0.6,97.65,20.150,80.000,16.6,21.461,21.294,0.2134,-0.2039,0.0000,4.285
127,2014-09-13 01:30:00,0.6,98.24,20.174,80.300,16.7,21.437,21.270,0.2134,-0.2039,0.0000,4.285
128,2014-09-13 01:35:00,0.6,88.82,20.484,80.500,17.0,21.437,21.270,0.2134,-0.2039,0.0000,4.285
129,2014-09-13 01:40:00,0.6,75.88,21.748,76.900,17.5,21.413,21.246,0.2139,-0.2039,0.0000,4.285
130,2014-09-13 01:45:00,0.6,62.94,22.729,73.200,17.7,21.413,21.246,0.2134,-0.1988,0.0000,4.285
131,2014-09-13 01:50:00,0.6,75.88,22.154,72.300,17.0,21.413,21.246,0.2134,-0.2039,0.0000,4.285
132,2014-09-13 01:55:00,0.6,87.65,20.984,75.600,16.5,21.413,21.223,0.2139,-0.2039,0.0000,4.285
133,2014-09-13 02:00:00,0.6,91.76,20.579,77.600,16.5,21.390,21.199,0.2134,-0.1988,0.0000,4.285
134,2014-09-13 02:05:00,0.6,91.18,20.484,78.800,16.7,21.390,21.199,0.2134,-0.2039,0.0000,4.285
135,2014-09-13 02:10:00,0.6,90.59,20.555,78.800,16.8,21.366,21.199,0.2134,-0.2039,0.0000,4.285
136,2014-09-13 02:15:00,0.6,84.71,20.555,78.000,16.6,21.366,21.199,0.2131,-0.2039,0.0000,4.285
137,2014-09-13 02:20:00,0.6,80.00,20.603,77.300,16.5,21.366,21.175,0.2134,-0.2039,0.0000,4.285
138,2014-09-13 02:25:00,0.6,77.06,20.650,76.700,16.4,21.342,21.175,0.2139,-0.1988,0.0000,4.285
139,2014-09-13 02:30:00,0.6,77.06,20.674,76.600,16.4,21.342,21.151,0.2131,-0.2039,0.0000,4.279
140,2014-09-13 02:35:00,0.6,76.47,20.722,76.500,16.5,21.342,21.151,0.2134,-0.2039,0.0000,4.279
141,2014-09-13 02:40:00,0.6,74.12,20.746,76.200,16.4,21.342,21.151,0.2139,-0.1988,0.0000,4.285
142,2014-09-13 02:45:00,0.6,72.35,20.746,75.900,16.4,21.318,21.151,0.2134,-0.2039,0.0000,4.279
143,2014-09-13 02:50:00,0.6,69.41,20.865,75.300,16.4,21.318,21.127,0.2134,-0.1988,0.0000,4.279
144,2014-09-13 02:55:00,0.6,66.47,20.817,75.000,16.2,21.318,21.103,0.2139,-0.2039,0.0000,4.279
145,2014-09-13 03:00:00,0.6,65.88,20.865,74.700,16.2,21.294,21.103,0.2134,-0.1988,0.0000,4.285
146,2014-09-13 03:05:00,0.6,61.18,20.960,74.200,16.2,21.294,21.103,0.2134,-0.1988,0.0000,4.285
147,2014-09-13 03:10:00,0.6,58.82,20.984,73.900,16.2,21.294,21.079,0.2139,-0.1988,0.0000,4.285
148,2014-09-13 03:15:00,0.6,57.65,20.984,73.700,16.1,21.270,21.079,0.2134,-0.2039,0.0000,4.285
149,2014-09-13 03:20:00,0.6,51.18,21.175,72.500,16.1,21.270,21.056,0.2134,-0.1988,0.0000,4.279
150,2014-09-13 03:25:00,0.6,51.18,21.079,72.400,15.9,21.270,21.056,0.2139,-0.2039,0.0000,4.285
151,2014-09-13 03:30:00,0.6,52.94,21.056,72.800,16.0,21.270,21.056,0.2131,-0.2039,0.0000,4.285
152,2014-09-13 03:35:00,0.6,49.41,21.008,72.500,15.9,21.246,21.032,0.2134,-0.2039,0.0000,4.285
153,2014-09-13 03:40:00,0.6,48.24,21.008,72.100,15.8,21.246,21.032,0.2139,-0.2039,0.0000,4.279
154,2014-09-13 03:45:00,0.6,39.41,21.056,71.000,15.6,21.223,21.032,0.2134,-0.1988,0.0000,4.279
155,2014-09-13 03:50:00,0.6,39.41,21.056,70.800,15.6,21.223,21.008,0.2134,-0.2039,0.0000,4.279
156,2014-09-13 03:55:00,0.6,38.24,20.841,70.700,15.3,21.223,21.008,0.2139,-0.2039,0.0000,4.285
157,2014-09-13 04:00:00,0.6,37.06,20.770,70.700,15.3,21.199,20.984,0.2134,-0.2039,0.0000,4.285
158,2014-09-13 04:05:00,0.6,32.35,20.674,70.300,15.1,21.199,20.984,0.2134,-0.2039,0.0000,4.279
159,2014-09-13 04:10:00,0.6,34.12,20.722,70.100,15.1,21.199,20.984,0.2139,-0.1988,0.0000,4.279
160,2014-09-13 04:15:00,0.6,31.76,20.627,70.100,15.0,21.175,20.960,0.2134,-0.1988,0.0000,4.279
161,2014-09-13 04:20:00,0.6,35.29,20.865,70.000,15.2,21.175,20.960,0.2134,-0.2039,0.0000,4.279
162,2014-09-13 04:25:00,0.6,39.41,20.889,71.700,15.6,21.175,20.960,0.2139,-0.1988,0.0000,4.279
163,2014-09-13 04:30:00,0.6,22.35,22.513,68.300,16.4,21.175,20.960,0.2134,-0.1988,0.0000,4.279
164,2014-09-13 04:35:00,0.6,35.29,22.106,67.300,15.8,21.151,20.936,0.2134,-0.1988,0.0000,4.279
165,2014-09-13 04:40:00,0.6,23.53,23.016,65.600,16.2,21.151,20.936,0.2139,-0.2039,0.0000,4.279
166,2014-09-13 04:45:00,0.6,34.12,21.748,67.100,15.4,21.151,20.936,0.2134,-0.2039,0.0000,4.279
167,2014-09-13 04:50:00,0.6,33.53,21.056,69.300,15.2,21.127,20.913,0.2134,-0.2039,0.0000,4.279
168,2014-09-13 04:55:00,0.6,36.47,20.817,70.400,15.3,21.127,20.913,0.2134,-0.1988,0.0000,4.285
169,2014-09-13 05:00:00,0.6,40.00,20.674,70.900,15.2,21.127,20.913,0.2131,-0.2039,0.0000,4.279
170,2014-09-13 05:05:00,0.6,38.82,20.603,72.000,15.4,21.127,20.913,0.2134,-0.1988,0.0000,4.279
171,2014-09-13 05:10:00,0.6,42.35,20.603,72.300,15.5,21.127,20.913,0.2139,-0.2039,0.0000,4.279
172,2014-09-13 05:15:00,0.6,43.53,20.555,72.400,15.4,21.103,20.889,0.2134,-0.1988,0.0000,4.279
173,2014-09-13 05:20:00,0.6,45.29,20.531,72.800,15.5,21.103,20.889,0.2134,-0.2039,0.0000,4.279
174,2014-09-13 05:25:00,0.6,47.06,20.507,72.900,15.5,21.103,20.889,0.2139,-0.2039,0.0000,4.279
175,2014-09-13 05:30:00,0.6,48.82,20.269,73.100,15.3,21.103,20.865,0.2131,-0.2039,0.0000,4.279
176,2014-09-13 05:35:00,0.6,48.24,20.198,73.400,15.3,21.103,20.865,0.2134,-0.2039,0.0000,4.279
177,2014-09-13 05:40:00,0.6,50.59,20.174,74.000,15.4,21.079,20.865,0.2139,-0.2039,0.0000,4.279
178,2014-09-13 05:45:00,0.6,51.76,20.150,74.200,15.4,21.079,20.865,0.2134,-0.1988,0.0000,4.279
179,2014-09-13 05:50:00,0.6,55.88,20.079,74.300,15.4,21.079,20.865,0.2134,-0.1988,0.0000,4.279
180,2014-09-13 05:55:00,0.6,57.65,19.960,75.000,15.4,21.079,20.841,0.2134,-0.2039,0.0000,4.279
181,2014-09-13 06:00:00,0.6,62.94,19.888,75.100,15.4,21.056,20.841,0.2131,-0.2039,0.0000,4.279
182,2014-09-13 06:05:00,0.6,64.12,19.746,75.800,15.4,21.056,20.841,0.2134,-0.2039,0.0000,4.279
183,2014-09-13 06:10:00,0.6,65.88,19.770,76.400,15.5,21.056,20.817,0.2139,-0.1988,0.0000,4.279
184,2014-09-13 06:15:00,0.6,65.88,19.698,76.300,15.4,21.056,20.817,0.2134,-0.2039,0.0000,4.279
185,2014-09-13 06:20:00,0.6,65.29,19.698,76.400,15.5,21.032,20.817,0.2134,-0.2039,0.0000,4.279
186,2014-09-13 06:25:00,0.6,67.06,19.722,76.400,15.5,21.032,20.817,0.2134,-0.2039,0.0000,4.279
187,2014-09-13 06:30:00,0.6,64.71,19.960,76.800,15.8,21.032,20.793,0.2131,-0.2039,0.0000,4.279
188,2014-09-13 06:35:00,0.6,59.41,20.103,76.100,15.8,21.032,20.793,0.2134,-0.2039,0.0000,4.279
189,2014-09-13 06:40:00,0.6,51.18,20.198,74.500,15.5,21.008,20.793,0.2139,-0.2039,0.0000,4.279
190,2014-09-13 06:45:00,0.6,48.82,20.150,73.400,15.3,21.008,20.770,0.2131,-0.1988,0.0000,4.279
191,2014-09-13 06:50:00,1.9,29.41,20.341,70.900,14.9,21.008,20.770,0.2134,-0.2039,0.0000,4.279
192,2014-09-13 06:55:00,1.9,18.24,20.746,68.000,14.6,21.008,20.770,0.2139,-0.2039,0.0000,4.279
193,2014-09-13 07:00:00,3.1,16.47,20.770,67.100,14.5,20.984,20.770,0.2131,-0.2039,0.0000,4.279
194,2014-09-13 07:05:00,3.1,12.94,21.175,65.300,14.4,20.984,20.746,0.2134,-0.2039,0.0000,4.279
195,2014-09-13 07:10:00,3.1,13.53,21.175,65.400,14.5,20.984,20.746,0.2139,-0.2039,0.0000,4.279
196,2014-09-13 07:15:00,4.4,14.71,21.079,66.500,14.6,20.984,20.746,0.2134,-0.2039,0.0000,4.279
197,2014-09-13 07:20:00,4.4,15.88,21.103,66.700,14.7,20.984,20.722,0.2134,-0.2039,0.0000,4.279
198,2014-09-13 07:25:00,4.4,18.82,21.056,67.500,14.8,20.960,20.722,0.2139,-0.2039,0.0000,4.279
199,2014-09-13 07:30:00,4.4,14.12,21.008,67.100,14.7,20.960,20.722,0.2134,-0.2039,0.0000,4.273
200,2014-09-13 07:35:00,5.6,18.24,21.151,68.000,15.0,20.960,20.722,0.2134,-0.2039,0.0000,4.279
201,2014-09-13 07:40:00,5.6,14.12,21.342,66.900,15.0,20.936,20.722,0.2134,-0.1988,0.0000,4.279
202,2014-09-13 07:45:00,5.6,14.71,21.413,66.300,14.9,20.936,20.722,0.2131,-0.2039,0.0000,4.279
203,2014-09-13 07:50:00,6.9,12.94,21.461,65.900,14.8,20.936,20.698,0.2134,-0.1988,0.0000,4.279
204,2014-09-13 07:55:00,6.9,12.35,21.509,65.700,14.8,20.936,20.698,0.2134,-0.1988,0.0000,4.273
205,2014-09-13 08:00:00,6.9,13.53,21.533,66.300,15.0,20.936,20.698,0.2131,-0.1988,0.0000,4.279
206,2014-09-13 08:05:00,8.1,14.71,21.652,67.200,15.3,20.936,20.722,0.2134,-0.1988,0.0000,4.279
207,2014-09-13 08:10:00,13.1,15.29,21.987,67.600,15.7,20.936,20.698,0.2134,-0.2039,0.0000,4.279
208,2014-09-13 08:15:00,16.9,12.94,22.250,66.600,15.8,20.936,20.722,0.2131,-0.1988,0.0000,4.279
209,2014-09-13 08:20:00,24.4,8.82,22.393,64.200,15.3,20.913,20.722,0.2134,-0.1988,0.0000,4.273
