"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
1,2014-11-12 11:10:00,-0.2039,0.0000,21.628,61.100,13.8,17.225,17.153,0.1671,1.18,323.1,4.369
2,2014-11-12 11:15:00,-0.2039,0.0000,20.770,61.100,13.0,17.249,17.177,0.1671,1.18,304.4,4.363
3,2014-11-12 11:20:00,-0.2039,0.0000,20.841,60.700,13.0,17.249,17.201,0.1671,0.59,320.6,4.412
4,2014-11-12 11:25:00,-0.2039,0.0000,20.889,59.900,12.8,17.272,17.249,0.1671,0.59,386.9,4.393
5,2014-11-12 11:30:00,-0.2039,0.0000,21.199,59.400,13.0,17.296,17.272,0.1671,0.59,345.6,4.387
6,2014-11-12 11:35:00,-0.2039,0.0000,21.223,58.600,12.8,17.320,17.320,0.1671,0.59,326.9,4.375
7,2014-11-12 11:40:00,-0.2039,0.0000,21.413,57.700,12.7,17.344,17.344,0.1671,0.59,306.9,4.369
8,2014-11-12 11:45:00,-0.2039,0.0000,21.199,58.100,12.7,17.368,17.391,0.1671,0.59,284.4,4.363
9,2014-11-12 11:50:00,-0.2039,0.0000,21.175,57.500,12.5,17.391,17.439,0.1671,0.59,274.4,4.375
10,2014-11-12 11:55:00,-0.2039,0.0000,20.770,57.900,12.2,17.415,17.463,0.1671,0.59,259.4,4.387
11,2014-11-12 12:00:00,-0.2039,0.0000,20.841,58.100,12.3,17.463,17.486,0.1671,0.59,224.4,4.375
12,2014-11-12 12:05:00,-0.2039,0.0000,20.770,58.200,12.3,17.463,17.534,0.1671,0.59,183.1,4.369
13,2014-11-12 12:10:00,-0.2039,0.0000,20.698,58.800,12.4,17.486,17.558,0.1671,0.59,155.6,4.363
14,2014-11-12 12:15:00,-0.2039,0.0000,20.865,59.200,12.6,17.510,17.582,0.1671,0.59,149.4,4.381
15,2014-11-12 12:20:00,-0.2039,0.0000,20.603,58.400,12.2,17.534,17.605,0.1671,0.59,190.6,4.393
16,2014-11-12 12:25:00,-0.2039,0.0000,20.698,58.900,12.4,17.558,17.629,0.1671,0.59,344.4,4.381
17,2014-11-12 12:30:00,-0.2039,0.0000,20.936,58.000,12.4,17.582,17.629,0.1671,0.59,184.4,4.369
18,2014-11-12 12:35:00,-0.2039,0.0000,20.913,57.600,12.3,17.582,17.653,0.1671,0.59,198.1,4.363
