"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374984, SEN S/N: 10200133)","Wetness, % (LGR S/N: 10374984, SEN S/N: 10205911)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10213634)","RH, % (LGR S/N: 10374984, SEN S/N: 10213634)","DewPt, °C (LGR S/N: 10374984, SEN S/N: 10213634)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222770, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222771, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374984, SEN S/N: 10222874)","Voltage, V (LGR S/N: 10374984, SEN S/N: 10348610)","Current, mA (LGR S/N: 10374984, SEN S/N: 10348610)","Batt, V (LGR S/N: 10374984)"
59,2014-08-01 16:30:00,61.9,4.12,27.505,60.300,19.1,22.920,23.112,0.2311,-0.1988,0.0000,4.333
60,2014-08-01 16:35:00,54.4,3.53,27.235,60.400,18.9,22.920,23.112,0.2306,-0.1988,0.0000,4.333
61,2014-08-01 16:40:00,53.1,4.12,27.308,60.900,19.1,22.920,23.112,0.2311,-0.1988,0.0000,4.333
62,2014-08-01 16:45:00,53.1,3.53,26.989,61.600,19.0,22.920,23.112,0.2306,-0.1988,0.0000,4.333
63,2014-08-01 16:50:00,51.9,4.12,26.598,63.200,19.0,22.920,23.112,0.2311,-0.1988,0.0000,4.333
64,2014-08-01 16:55:00,51.9,4.12,26.940,61.700,19.0,22.920,23.112,0.2306,-0.1988,0.0000,4.333
65,2014-08-01 17:00:00,54.4,4.12,26.622,62.400,18.9,22.920,23.112,0.2311,-0.1988,0.0000,4.333
66,2014-08-01 17:05:00,49.4,4.12,26.573,62.600,18.9,22.944,23.112,0.2306,-0.1988,0.0000,4.333
67,2014-08-01 17:10:00,49.4,4.12,26.793,62.400,19.0,22.944,23.112,0.2306,-0.1988,0.0000,4.333
68,2014-08-01 17:15:00,49.4,4.12,26.524,62.600,18.8,22.944,23.112,0.2306,-0.1988,0.0000,4.327
69,2014-08-01 17:20:00,49.4,4.12,26.720,62.300,18.9,22.944,23.088,0.2306,-0.1988,0.0000,4.327
70,2014-08-01 17:25:00,45.6,4.12,26.622,62.600,18.9,22.944,23.088,0.2306,-0.1988,0.0000,4.321
71,2014-08-01 17:30:00,45.6,4.12,26.695,62.600,19.0,22.944,23.088,0.2306,-0.1988,0.0000,4.321
72,2014-08-01 17:35:00,75.6,4.12,26.720,62.400,19.0,22.944,23.088,0.2306,-0.1988,0.0000,4.321
73,2014-08-01 17:40:00,61.9,4.12,26.598,62.200,18.8,22.944,23.088,0.2306,-0.1988,0.0000,4.321
74,2014-08-01 17:45:00,44.4,4.12,26.426,63.500,19.0,22.944,23.088,0.2306,-0.1988,0.0000,4.321
75,2014-08-01 17:50:00,46.9,4.12,26.500,63.200,19.0,22.944,23.064,0.2306,-0.1988,0.0000,4.321
76,2014-08-01 17:55:00,40.6,4.12,26.329,63.100,18.8,22.944,23.064,0.2303,-0.1988,0.0000,4.321
77,2014-08-01 18:00:00,39.4,4.12,26.036,64.400,18.8,22.944,23.064,0.2306,-0.1988,0.0000,4.321
78,2014-08-01 18:05:00,39.4,4.12,26.256,63.700,18.9,22.944,23.064,0.2303,-0.1988,0.0000,4.321
79,2014-08-01 18:10:00,38.1,4.12,25.987,65.100,18.9,22.944,23.064,0.2306,-0.1988,0.0000,4.321
80,2014-08-01 18:15:00,36.9,4.12,25.963,64.700,18.8,22.944,23.064,0.2311,-0.1988,0.0000,4.321
81,2014-08-01 18:20:00,36.9,4.12,25.866,65.600,19.0,22.944,23.040,0.2303,-0.1988,0.0000,4.321
82,2014-08-01 18:25:00,34.4,4.12,25.744,65.600,18.8,22.944,23.040,0.2306,-0.1988,0.0000,4.321
83,2014-08-01 18:30:00,40.6,4.12,25.404,66.500,18.7,22.920,23.040,0.2303,-0.1988,0.0000,4.321
84,2014-08-01 18:35:00,121.9,4.12,25.550,66.200,18.8,22.920,23.040,0.2306,-0.1988,0.0000,4.321
85,2014-08-01 18:40:00,33.1,4.12,25.695,65.500,18.8,22.920,23.040,0.2303,-0.1988,0.0000,4.321
86,2014-08-01 18:45:00,29.4,4.71,25.258,67.200,18.8,22.920,23.016,0.2306,-0.1988,0.0000,4.321
87,2014-08-01 18:50:00,26.9,4.71,25.234,66.900,18.7,22.920,23.016,0.2306,-0.1988,0.0000,4.321
88,2014-08-01 18:55:00,23.1,4.71,25.550,66.700,18.9,22.920,23.016,0.2303,-0.1988,0.0000,4.321
89,2014-08-01 19:00:00,20.6,4.71,25.720,65.400,18.8,22.920,23.016,0.2306,-0.1988,0.0000,4.321
90,2014-08-01 19:05:00,20.6,4.71,25.016,67.000,18.5,22.920,23.016,0.2303,-0.1988,0.0000,4.321
91,2014-08-01 19:10:00,8.1,5.29,24.677,68.100,18.4,22.920,23.040,0.2306,-0.1988,0.0000,4.321
92,2014-08-01 19:15:00,4.4,6.47,24.677,68.700,18.6,22.920,23.040,0.2303,-0.1988,0.0000,4.321
93,2014-08-01 19:20:00,3.1,7.06,24.412,69.200,18.4,22.920,23.040,0.2303,-0.1988,0.0000,4.321
94,2014-08-01 19:25:00,3.1,8.24,24.219,69.700,18.4,22.920,23.040,0.2306,-0.1988,0.0000,4.321
95,2014-08-01 19:30:00,1.9,9.41,24.122,70.100,18.4,22.920,23.016,0.2303,-0.1988,0.0000,4.315
96,2014-08-01 19:35:00,0.6,10.00,23.954,70.500,18.3,22.920,23.016,0.2306,-0.1988,0.0000,4.315
97,2014-08-01 19:40:00,0.6,11.18,23.954,70.900,18.4,22.920,23.016,0.2306,-0.1988,0.0000,4.321
98,2014-08-01 19:45:00,0.6,12.94,23.785,71.100,18.3,22.920,22.992,0.2303,-0.1988,0.0000,4.315
99,2014-08-01 19:50:00,0.6,14.71,23.665,71.400,18.2,22.920,22.992,0.2306,-0.1988,0.0000,4.315
100,2014-08-01 19:55:00,0.6,20.00,23.497,72.100,18.2,22.920,22.968,0.2303,-0.1988,0.0000,4.321
101,2014-08-01 20:00:00,0.6,23.53,23.304,72.500,18.1,22.896,22.944,0.2303,-0.1988,0.0000,4.315
102,2014-08-01 20:05:00,0.6,31.18,23.112,73.300,18.1,22.896,22.944,0.2306,-0.1988,0.0000,4.315
103,2014-08-01 20:10:00,0.6,34.71,22.992,73.700,18.1,22.896,22.920,0.2303,-0.1988,0.0000,4.315
104,2014-08-01 20:15:00,0.6,52.35,22.705,74.400,17.9,22.896,22.896,0.2303,-0.1988,0.0000,4.315
105,2014-08-01 20:20:00,0.6,60.00,22.513,75.300,17.9,22.896,22.896,0.2306,-0.1988,0.0000,4.315
106,2014-08-01 20:25:00,0.6,68.82,22.369,75.800,17.9,22.872,22.872,0.2306,-0.1988,0.0000,4.315
107,2014-08-01 20:30:00,0.6,81.18,22.130,76.700,17.9,22.872,22.848,0.2303,-0.1988,0.0000,4.315
108,2014-08-01 20:35:00,0.6,85.88,21.987,77.300,17.9,22.848,22.848,0.2303,-0.1988,0.0000,4.315
109,2014-08-01 20:40:00,0.6,92.35,21.843,77.800,17.8,22.848,22.824,0.2306,-0.2039,0.0000,4.315
110,2014-08-01 20:45:00,0.6,98.82,21.652,78.400,17.8,22.848,22.800,0.2303,-0.1988,0.0000,4.315
111,2014-08-01 20:50:00,0.6,100.00,21.509,79.100,17.8,22.824,22.776,0.2303,-0.2039,0.0000,4.315
112,2014-08-01 20:55:00,0.6,100.00,21.342,79.700,17.7,22.824,22.753,0.2306,-0.1988,0.0000,4.315
113,2014-08-01 21:00:00,0.6,100.00,21.127,80.600,17.7,22.800,22.753,0.2299,-0.2039,0.0000,4.315
114,2014-08-01 21:05:00,0.6,100.00,20.793,81.800,17.6,22.800,22.729,0.2303,-0.1988,0.0000,4.315
115,2014-08-01 21:10:00,0.6,100.00,20.674,82.200,17.6,22.800,22.705,0.2306,-0.1988,0.0000,4.315
116,2014-08-01 21:15:00,0.6,100.00,20.484,82.800,17.5,22.776,22.681,0.2299,-0.1988,0.0000,4.315
117,2014-08-01 21:20:00,0.6,100.00,20.460,83.200,17.5,22.753,22.657,0.2303,-0.2039,0.0000,4.315
118,2014-08-01 21:25:00,0.6,100.00,20.317,83.800,17.5,22.753,22.633,0.2303,-0.1988,0.0000,4.315
119,2014-08-01 21:30:00,0.6,100.00,20.150,84.700,17.5,22.729,22.609,0.2299,-0.1988,0.0000,4.309
120,2014-08-01 21:35:00,0.6,100.00,20.150,84.800,17.5,22.729,22.609,0.2303,-0.2039,0.0000,4.315
121,2014-08-01 21:40:00,0.6,100.00,20.079,85.100,17.5,22.705,22.585,0.2303,-0.1988,0.0000,4.309
122,2014-08-01 21:45:00,0.6,100.00,20.269,84.900,17.7,22.705,22.561,0.2299,-0.2039,0.0000,4.309
123,2014-08-01 21:50:00,0.6,100.00,20.126,85.100,17.6,22.681,22.537,0.2303,-0.2039,0.0000,4.309
124,2014-08-01 21:55:00,0.6,100.00,20.103,85.100,17.5,22.657,22.513,0.2303,-0.1988,0.0000,4.309
125,2014-08-01 22:00:00,0.6,100.00,19.960,85.500,17.5,22.657,22.489,0.2299,-0.2039,0.0000,4.309
126,2014-08-01 22:05:00,0.6,100.00,19.841,85.800,17.4,22.633,22.465,0.2303,-0.2039,0.0000,4.309
127,2014-08-01 22:10:00,0.6,100.00,19.793,86.200,17.4,22.633,22.465,0.2303,-0.1988,0.0000,4.309
128,2014-08-01 22:15:00,0.6,100.00,19.722,86.400,17.4,22.609,22.441,0.2299,-0.1988,0.0000,4.309
129,2014-08-01 22:20:00,0.6,100.00,19.698,86.700,17.4,22.609,22.417,0.2303,-0.2039,0.0000,4.309
130,2014-08-01 22:25:00,0.6,100.00,19.674,86.900,17.5,22.585,22.393,0.2303,-0.2039,0.0000,4.309
131,2014-08-01 22:30:00,0.6,100.00,19.674,87.100,17.5,22.561,22.369,0.2299,-0.1988,0.0000,4.309
132,2014-08-01 22:35:00,0.6,100.00,19.793,87.100,17.6,22.561,22.345,0.2303,-0.1988,0.0000,4.309
133,2014-08-01 22:40:00,0.6,100.00,19.722,87.000,17.5,22.537,22.345,0.2303,-0.2039,0.0000,4.309
134,2014-08-01 22:45:00,0.6,100.00,19.674,87.400,17.5,22.537,22.321,0.2299,-0.1988,0.0000,4.309
135,2014-08-01 22:50:00,0.6,100.00,19.674,87.400,17.5,22.513,22.298,0.2299,-0.2039,0.0000,4.309
136,2014-08-01 22:55:00,0.6,100.00,19.603,87.400,17.5,22.489,22.274,0.2303,-0.2039,0.0000,4.303
137,2014-08-01 23:00:00,0.6,100.00,19.460,87.600,17.4,22.489,22.274,0.2299,-0.2039,0.0000,4.309
138,2014-08-01 23:05:00,0.6,100.00,19.365,87.800,17.3,22.465,22.250,0.2299,-0.2039,0.0000,4.309
139,2014-08-01 23:10:00,0.6,100.00,19.294,88.100,17.3,22.465,22.226,0.2303,-0.2039,0.0000,4.303
140,2014-08-01 23:15:00,0.6,100.00,19.318,88.300,17.4,22.441,22.226,0.2299,-0.2039,0.0000,4.303
141,2014-08-01 23:20:00,0.6,100.00,19.318,88.300,17.4,22.441,22.202,0.2299,-0.1988,0.0000,4.309
142,2014-08-01 23:25:00,0.6,100.00,19.222,88.300,17.3,22.417,22.178,0.2303,-0.1988,0.0000,4.303
143,2014-08-01 23:30:00,0.6,100.00,19.151,88.400,17.2,22.417,22.178,0.2299,-0.2039,0.0000,4.303
144,2014-08-01 23:35:00,0.6,100.00,19.056,88.500,17.1,22.393,22.154,0.2299,-0.2039,0.0000,4.303
145,2014-08-01 23:40:00,0.6,100.00,19.008,88.700,17.1,22.393,22.130,0.2303,-0.1988,0.0000,4.303
146,2014-08-01 23:45:00,0.6,100.00,19.032,88.900,17.2,22.369,22.130,0.2299,-0.2039,0.0000,4.303
147,2014-08-01 23:50:00,0.6,100.00,18.961,89.000,17.1,22.369,22.106,0.2299,-0.2039,0.0000,4.303
148,2014-08-01 23:55:00,0.6,100.00,18.985,89.100,17.2,22.345,22.082,0.2303,-0.2039,0.0000,4.303
149,2014-08-02 00:00:00,0.6,100.00,19.008,89.100,17.2,22.321,22.082,0.2299,-0.2039,0.0000,4.303
150,2014-08-02 00:05:00,0.6,100.00,18.913,89.300,17.1,22.321,22.058,0.2299,-0.2039,0.0000,4.303
151,2014-08-02 00:10:00,0.6,100.00,18.889,89.400,17.1,22.298,22.034,0.2303,-0.1988,0.0000,4.303
152,2014-08-02 00:15:00,0.6,100.00,18.818,89.600,17.1,22.298,22.034,0.2299,-0.2039,0.0000,4.303
153,2014-08-02 00:20:00,0.6,100.00,18.842,89.700,17.1,22.274,22.011,0.2299,-0.2039,0.0000,4.303
154,2014-08-02 00:25:00,0.6,100.00,18.889,89.900,17.2,22.274,21.987,0.2303,-0.1988,0.0000,4.303
155,2014-08-02 00:30:00,0.6,100.00,18.889,89.900,17.2,22.250,21.987,0.2299,-0.1988,0.0000,4.303
156,2014-08-02 00:35:00,0.6,100.00,18.913,89.700,17.2,22.250,21.963,0.2299,-0.2039,0.0000,4.303
157,2014-08-02 00:40:00,0.6,100.00,18.937,89.700,17.2,22.226,21.939,0.2303,-0.2039,0.0000,4.303
158,2014-08-02 00:45:00,0.6,100.00,18.889,89.700,17.2,22.226,21.939,0.2299,-0.1988,0.0000,4.303
159,2014-08-02 00:50:00,0.6,100.00,18.842,89.700,17.1,22.202,21.915,0.2299,-0.2039,0.0000,4.303
160,2014-08-02 00:55:00,0.6,100.00,18.818,89.800,17.1,22.202,21.915,0.2303,-0.2039,0.0000,4.303
161,2014-08-02 01:00:00,0.6,100.00,18.747,89.600,17.0,22.178,21.891,0.2299,-0.2039,0.0000,4.303
162,2014-08-02 01:05:00,0.6,100.00,18.723,89.800,17.0,22.178,21.891,0.2299,-0.2039,0.0000,4.303
163,2014-08-02 01:10:00,0.6,100.00,18.628,89.900,17.0,22.154,21.867,0.2303,-0.2039,0.0000,4.303
164,2014-08-02 01:15:00,0.6,100.00,18.557,90.100,16.9,22.154,21.843,0.2294,-0.2039,0.0000,4.303
165,2014-08-02 01:20:00,0.6,100.00,18.533,90.400,17.0,22.130,21.843,0.2299,-0.2039,0.0000,4.303
166,2014-08-02 01:25:00,0.6,100.00,18.533,90.700,17.0,22.130,21.819,0.2303,-0.2039,0.0000,4.303
167,2014-08-02 01:30:00,0.6,100.00,18.580,90.800,17.1,22.106,21.819,0.2299,-0.2039,0.0000,4.303
168,2014-08-02 01:35:00,0.6,100.00,18.533,90.900,17.0,22.106,21.795,0.2299,-0.2039,0.0000,4.303
169,2014-08-02 01:40:00,0.6,100.00,18.461,90.900,17.0,22.082,21.772,0.2303,-0.1988,0.0000,4.303
170,2014-08-02 01:45:00,0.6,100.00,18.461,91.000,17.0,22.082,21.772,0.2294,-0.2039,0.0000,4.303
171,2014-08-02 01:50:00,0.6,100.00,18.438,90.900,16.9,22.058,21.748,0.2299,-0.2039,0.0000,4.303
172,2014-08-02 01:55:00,0.6,100.00,18.390,91.000,16.9,22.058,21.748,0.2299,-0.1988,0.0000,4.303
173,2014-08-02 02:00:00,0.6,100.00,18.438,91.100,17.0,22.034,21.724,0.2294,-0.2039,0.0000,4.303
174,2014-08-02 02:05:00,0.6,100.00,18.414,91.200,17.0,22.034,21.724,0.2299,-0.1988,0.0000,4.303
175,2014-08-02 02:10:00,0.6,100.00,18.390,91.300,17.0,22.011,21.700,0.2299,-0.1988,0.0000,4.303
176,2014-08-02 02:15:00,0.6,100.00,18.366,91.400,17.0,22.011,21.676,0.2294,-0.2039,0.0000,4.303
177,2014-08-02 02:20:00,0.6,100.00,18.414,91.500,17.0,21.987,21.676,0.2299,-0.2039,0.0000,4.303
178,2014-08-02 02:25:00,0.6,100.00,18.438,91.600,17.1,21.987,21.676,0.2299,-0.2039,0.0000,4.303
179,2014-08-02 02:30:00,0.6,100.00,18.343,91.800,17.0,21.963,21.652,0.2294,-0.2039,0.0000,4.303
180,2014-08-02 02:35:00,0.6,100.00,18.247,91.900,16.9,21.963,21.628,0.2299,-0.2039,0.0000,4.303
181,2014-08-02 02:40:00,0.6,100.00,18.176,92.100,16.9,21.939,21.628,0.2299,-0.1988,0.0000,4.303
182,2014-08-02 02:45:00,0.6,100.00,18.152,92.000,16.9,21.939,21.604,0.2294,-0.2039,0.0000,4.303
183,2014-08-02 02:50:00,0.6,100.00,18.129,92.100,16.8,21.939,21.604,0.2294,-0.1988,0.0000,4.303
184,2014-08-02 02:55:00,0.6,100.00,18.129,92.100,16.8,21.915,21.581,0.2299,-0.2039,0.0000,4.303
185,2014-08-02 03:00:00,0.6,100.00,18.057,92.100,16.8,21.915,21.581,0.2299,-0.2039,0.0000,4.303
186,2014-08-02 03:05:00,0.6,100.00,18.057,92.200,16.8,21.891,21.557,0.2294,-0.2039,0.0000,4.303
187,2014-08-02 03:10:00,0.6,100.00,18.033,92.200,16.8,21.891,21.557,0.2299,-0.2039,0.0000,4.303
188,2014-08-02 03:15:00,0.6,100.00,17.986,92.300,16.7,21.867,21.533,0.2299,-0.1988,0.0000,4.303
189,2014-08-02 03:20:00,0.6,100.00,17.938,92.300,16.7,21.867,21.533,0.2294,-0.2039,0.0000,4.303
190,2014-08-02 03:25:00,0.6,100.00,17.915,92.500,16.7,21.867,21.509,0.2294,-0.2039,0.0000,4.303
191,2014-08-02 03:30:00,0.6,100.00,17.915,92.500,16.7,21.843,21.509,0.2299,-0.2039,0.0000,4.297
192,2014-08-02 03:35:00,0.6,100.00,17.962,92.600,16.8,21.843,21.485,0.2299,-0.2039,0.0000,4.303
193,2014-08-02 03:40:00,0.6,100.00,17.891,92.600,16.7,21.819,21.485,0.2294,-0.2039,0.0000,4.303
194,2014-08-02 03:45:00,0.6,100.00,17.915,92.700,16.7,21.819,21.461,0.2299,-0.1988,0.0000,4.303
195,2014-08-02 03:50:00,0.6,100.00,17.843,92.800,16.7,21.795,21.461,0.2299,-0.2039,0.0000,4.303
196,2014-08-02 03:55:00,0.6,100.00,17.819,92.800,16.7,21.795,21.437,0.2294,-0.2039,0.0000,4.297
197,2014-08-02 04:00:00,0.6,100.00,17.843,92.800,16.7,21.772,21.437,0.2294,-0.2039,0.0000,4.297
198,2014-08-02 04:05:00,0.6,100.00,17.772,92.800,16.6,21.772,21.413,0.2299,-0.2039,0.0000,4.303
199,2014-08-02 04:10:00,0.6,100.00,17.748,92.800,16.6,21.748,21.413,0.2299,-0.2039,0.0000,4.297
200,2014-08-02 04:15:00,0.6,100.00,17.724,92.900,16.6,21.748,21.390,0.2294,-0.2039,0.0000,4.303
201,2014-08-02 04:20:00,0.6,100.00,17.748,93.000,16.6,21.748,21.390,0.2294,-0.2039,0.0000,4.297
202,2014-08-02 04:25:00,0.6,100.00,17.724,93.000,16.6,21.724,21.366,0.2299,-0.2039,0.0000,4.303
203,2014-08-02 04:30:00,0.6,100.00,17.724,93.100,16.6,21.724,21.366,0.2299,-0.2039,0.0000,4.297
204,2014-08-02 04:35:00,0.6,100.00,17.843,93.200,16.8,21.700,21.342,0.2294,-0.2039,0.0000,4.297
205,2014-08-02 04:40:00,0.6,100.00,18.057,93.200,17.0,21.700,21.342,0.2294,-0.2039,0.0000,4.297
206,2014-08-02 04:45:00,0.6,100.00,17.915,93.100,16.8,21.676,21.318,0.2299,-0.2039,0.0000,4.297
207,2014-08-02 04:50:00,0.6,100.00,17.867,93.300,16.8,21.676,21.318,0.2299,-0.2039,0.0000,4.297
208,2014-08-02 04:55:00,0.6,100.00,17.891,93.400,16.8,21.676,21.294,0.2294,-0.2039,0.0000,4.297
209,2014-08-02 05:00:00,0.6,100.00,17.891,93.600,16.9,21.652,21.294,0.2294,-0.2039,0.0000,4.297
