"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374985, SEN S/N: 10359299)","RH, % (LGR S/N: 10374985, SEN S/N: 10359299)","DewPt, °C (LGR S/N: 10374985, SEN S/N: 10359299)","Voltage, V (LGR S/N: 10374985, SEN S/N: 10363574)","Current, mA (LGR S/N: 10374985, SEN S/N: 10363574)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365587, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365601, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374985, SEN S/N: 10374526)","Wetness, % (LGR S/N: 10374985, SEN S/N: 10374914)","Solar Radiation, W/m² (LGR S/N: 10374985, SEN S/N: 10378952)","Batt, V (LGR S/N: 10374985)"
1,2013-09-20 16:25:00,21.390,71.200,16.0,-0.2039,0.0000,26.916,26.158,0.0421,2.35,129.4,4.357
2,2013-09-20 16:30:00,20.746,73.500,15.9,-0.2039,0.0000,26.793,26.134,0.0425,1.76,158.1,4.321
3,2013-09-20 16:35:00,21.008,73.200,16.0,-0.2039,0.0000,26.671,26.109,0.0425,1.76,275.6,4.321
4,2013-09-20 16:40:00,21.294,72.800,16.2,-0.2039,0.0000,26.549,26.085,0.0434,1.76,268.1,4.321
5,2013-09-20 16:45:00,21.604,72.100,16.4,-0.2039,0.0000,26.402,26.061,0.0434,1.76,136.9,4.321
6,2013-09-20 16:50:00,20.889,73.300,16.0,-0.2039,0.0000,26.256,26.036,0.0425,1.76,109.4,4.321
7,2013-09-20 16:55:00,20.817,73.700,16.0,-0.2039,0.0000,26.134,25.987,0.0425,2.35,89.4,4.321
8,2013-09-20 17:00:00,20.889,73.700,16.0,-0.2039,0.0000,26.012,25.939,0.0425,1.76,80.6,4.321
9,2013-09-20 17:05:00,20.531,74.600,15.9,-0.2039,0.0000,25.866,25.890,0.0434,2.35,75.6,4.321
10,2013-09-20 17:10:00,20.436,75.200,15.9,-0.2039,0.0000,25.768,25.841,0.0425,1.76,61.9,4.321
11,2013-09-20 17:15:00,20.341,75.300,15.8,-0.2039,0.0000,25.647,25.768,0.0425,2.94,53.1,4.321
12,2013-09-20 17:20:00,20.365,75.300,15.9,-0.2039,0.0000,25.525,25.720,0.0425,2.35,49.4,4.321
13,2013-09-20 17:25:00,20.317,75.600,15.9,-0.2039,0.0000,25.404,25.647,0.0425,2.35,46.9,4.321
14,2013-09-20 17:30:00,20.365,75.300,15.9,-0.2039,0.0000,25.283,25.598,0.0425,2.94,40.6,4.321
15,2013-09-20 17:35:00,20.365,75.400,15.9,-0.2039,0.0000,25.162,25.525,0.0434,2.94,41.9,4.315
16,2013-09-20 17:40:00,20.317,75.700,15.9,-0.2039,0.0000,25.040,25.477,0.0434,2.94,40.6,4.315
17,2013-09-20 17:45:00,20.317,75.700,15.9,-0.2039,0.0000,24.919,25.404,0.0434,2.94,40.6,4.315
18,2013-09-20 17:50:00,20.269,75.900,15.9,-0.2039,0.0000,24.823,25.331,0.0434,2.94,35.6,4.315
19,2013-09-20 17:55:00,20.126,76.200,15.8,-0.2039,0.0000,24.702,25.258,0.0434,3.53,34.4,4.315
20,2013-09-20 18:00:00,20.126,76.400,15.9,-0.2039,0.0000,24.605,25.186,0.0434,2.94,30.6,4.315
21,2013-09-20 18:05:00,20.126,76.400,15.9,-0.2039,0.0000,24.508,25.137,0.0434,3.53,24.4,4.315
22,2013-09-20 18:10:00,20.007,76.900,15.9,-0.2039,0.0000,24.436,25.065,0.0425,2.94,24.4,4.315
23,2013-09-20 18:15:00,19.960,77.000,15.8,-0.2039,0.0000,24.339,24.992,0.0434,3.53,18.1,4.309
24,2013-09-20 18:20:00,19.912,77.200,15.8,-0.2039,0.0000,24.267,24.919,0.0434,2.94,11.9,4.309
25,2013-09-20 18:25:00,19.936,77.200,15.8,-0.2039,0.0000,24.195,24.871,0.0434,2.94,11.9,4.309
26,2013-09-20 18:30:00,19.651,78.200,15.8,-0.2039,0.0000,24.146,24.798,0.0434,3.53,9.4,4.309
27,2013-09-20 18:35:00,19.579,78.400,15.7,-0.2039,0.0000,24.074,24.750,0.0425,4.12,6.9,4.309
28,2013-09-20 18:40:00,19.199,79.500,15.6,-0.2039,0.0000,24.026,24.702,0.0425,5.29,5.6,4.309
29,2013-09-20 18:45:00,18.913,81.200,15.6,-0.2039,0.0000,23.978,24.653,0.0434,5.88,3.1,4.309
30,2013-09-20 18:50:00,18.723,81.700,15.6,-0.2039,0.0000,23.905,24.605,0.0434,7.06,0.6,4.309
31,2013-09-20 18:55:00,18.628,82.200,15.6,-0.2039,0.0000,23.833,24.532,0.0425,7.06,0.6,4.303
32,2013-09-20 19:00:00,18.509,82.500,15.5,-0.2039,0.0000,23.761,24.484,0.0434,7.65,0.6,4.309
