"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374976, SEN S/N: 10314901)","Voltage, V (LGR S/N: 10374976, SEN S/N: 10348619)","Current, mA (LGR S/N: 10374976, SEN S/N: 10348619)","Temp, °C (LGR S/N: 10374976, SEN S/N: 10359306)","RH, % (LGR S/N: 10374976, SEN S/N: 10359306)","DewPt, °C (LGR S/N: 10374976, SEN S/N: 10359306)","Temp, °C (LGR S/N: 10374976, SEN S/N: 10365580, LBL: 1 cm)","Temp, °C (LGR S/N: 10374976, SEN S/N: 10365600, LBL: 5 cm)","Water Content, m³/m³ (LGR S/N: 10374976, SEN S/N: 10374512)","Solar Radiation, W/m² (LGR S/N: 10374976, SEN S/N: 10375656)","Batt, V (LGR S/N: 10374976)"
30,2014-06-27 16:35:00,2.94,-0.1988,0.0063,26.622,54.700,16.8,31.077,31.765,0.0639,93.1,4.363
31,2014-06-27 16:40:00,2.94,-0.1988,0.0063,27.087,54.700,17.2,31.103,31.791,0.0639,114.4,4.363
32,2014-06-27 16:45:00,2.94,-0.1988,0.0063,27.308,54.000,17.2,31.128,31.791,0.0639,100.6,4.363
33,2014-06-27 16:50:00,2.94,-0.1988,0.0063,26.965,54.000,16.9,31.128,31.791,0.0639,109.4,4.357
34,2014-06-27 16:55:00,2.94,-0.1988,0.0063,26.989,54.500,17.1,31.153,31.816,0.0639,81.9,4.351
35,2014-06-27 17:00:00,2.94,-0.1988,0.0063,26.622,54.700,16.8,31.153,31.816,0.0646,76.9,4.363
36,2014-06-27 17:05:00,2.94,-0.1988,0.0063,26.549,55.600,17.0,31.153,31.791,0.0646,73.1,4.363
37,2014-06-27 17:10:00,2.94,-0.1988,0.0063,26.598,55.200,16.9,31.153,31.791,0.0646,70.6,4.363
38,2014-06-27 17:15:00,2.94,-0.1988,0.0063,26.475,55.700,16.9,31.128,31.765,0.0646,68.1,4.363
39,2014-06-27 17:20:00,2.94,-0.1988,0.0063,26.109,56.300,16.8,31.128,31.765,0.0646,65.6,4.357
40,2014-06-27 17:25:00,2.94,-0.1988,0.0063,25.866,57.000,16.7,31.103,31.740,0.0646,65.6,4.357
41,2014-06-27 17:30:00,2.94,-0.1988,0.0063,26.061,57.000,16.9,31.077,31.714,0.0646,63.1,4.363
42,2014-06-27 17:35:00,2.94,-0.1988,0.0063,26.256,56.500,16.9,31.052,31.689,0.0646,61.9,4.363
43,2014-06-27 17:40:00,2.94,-0.1988,0.0063,25.890,57.200,16.8,31.052,31.637,0.0653,60.6,4.363
44,2014-06-27 17:45:00,2.94,-0.1988,0.0063,25.768,57.800,16.8,31.026,31.612,0.0646,59.4,4.363
45,2014-06-27 17:50:00,2.94,-0.1988,0.0063,25.525,58.800,16.9,30.976,31.586,0.0653,58.1,4.363
46,2014-06-27 17:55:00,2.94,-0.1988,0.0063,25.501,58.800,16.9,30.950,31.535,0.0653,68.1,4.357
47,2014-06-27 18:00:00,2.94,-0.1988,0.0063,25.501,59.400,17.0,30.925,31.484,0.0653,91.9,4.357
48,2014-06-27 18:05:00,2.94,-0.1988,0.0063,25.040,60.100,16.8,30.874,31.459,0.0646,60.6,4.357
49,2014-06-27 18:10:00,2.94,-0.1988,0.0063,25.016,60.600,16.9,30.849,31.408,0.0646,51.9,4.357
50,2014-06-27 18:15:00,2.94,-0.1988,0.0063,25.162,60.300,16.9,30.798,31.357,0.0653,50.6,4.357
51,2014-06-27 18:20:00,2.94,-0.1988,0.0063,25.234,60.500,17.1,30.773,31.331,0.0646,49.4,4.357
52,2014-06-27 18:25:00,2.94,-0.1988,0.0063,24.823,61.200,16.9,30.722,31.281,0.0653,46.9,4.357
53,2014-06-27 18:30:00,2.94,-0.1988,0.0063,24.823,61.200,16.9,30.672,31.230,0.0653,45.6,4.357
54,2014-06-27 18:35:00,2.94,-0.1988,0.0063,24.677,61.200,16.7,30.646,31.179,0.0646,43.1,4.357
55,2014-06-27 18:40:00,3.53,-0.1988,0.0063,24.484,61.900,16.7,30.596,31.128,0.0653,40.6,4.351
56,2014-06-27 18:45:00,3.53,-0.1988,0.0063,24.195,62.800,16.7,30.545,31.077,0.0653,39.4,4.351
57,2014-06-27 18:50:00,3.53,-0.1988,0.0063,24.002,63.900,16.8,30.495,31.026,0.0653,36.9,4.351
58,2014-06-27 18:55:00,3.53,-0.1988,0.0063,24.050,63.900,16.8,30.444,30.976,0.0653,35.6,4.351
59,2014-06-27 19:00:00,3.53,-0.1988,0.0063,23.857,64.100,16.7,30.419,30.925,0.0653,31.9,4.351
60,2014-06-27 19:05:00,3.53,-0.1988,0.0063,23.641,64.200,16.5,30.369,30.874,0.0653,30.6,4.351
61,2014-06-27 19:10:00,3.53,-0.1988,0.0063,23.497,64.600,16.5,30.318,30.824,0.0653,25.6,4.351
62,2014-06-27 19:15:00,3.53,-0.1988,0.0063,23.376,65.000,16.4,30.268,30.748,0.0653,20.6,4.351
63,2014-06-27 19:20:00,3.53,-0.1988,0.0063,23.280,65.100,16.4,30.217,30.697,0.0653,14.4,4.345
64,2014-06-27 19:25:00,4.12,-0.1988,0.0063,22.968,65.800,16.2,30.167,30.646,0.0653,11.9,4.351
65,2014-06-27 19:30:00,4.12,-0.1988,0.0063,22.872,66.200,16.3,30.117,30.596,0.0653,10.6,4.351
66,2014-06-27 19:35:00,4.12,-0.1988,0.0063,22.705,66.600,16.2,30.066,30.545,0.0653,9.4,4.345
67,2014-06-27 19:40:00,4.12,-0.1988,0.0063,22.633,66.800,16.2,30.016,30.495,0.0653,8.1,4.345
68,2014-06-27 19:45:00,4.12,-0.1988,0.0063,22.585,67.100,16.2,29.966,30.444,0.0646,6.9,4.345
69,2014-06-27 19:50:00,4.12,-0.1988,0.0063,22.393,67.500,16.1,29.916,30.369,0.0646,5.6,4.345
70,2014-06-27 19:55:00,4.71,-0.1988,0.0063,22.298,67.900,16.1,29.865,30.318,0.0653,4.4,4.345
71,2014-06-27 20:00:00,4.71,-0.1988,0.0063,22.130,68.500,16.1,29.815,30.268,0.0646,3.1,4.345
72,2014-06-27 20:05:00,5.29,-0.1988,0.0063,21.987,69.300,16.1,29.765,30.217,0.0646,1.9,4.345
73,2014-06-27 20:10:00,5.29,-0.1988,0.0063,21.891,69.700,16.1,29.715,30.167,0.0646,0.6,4.345
74,2014-06-27 20:15:00,5.29,-0.1988,0.0063,21.748,70.000,16.1,29.665,30.091,0.0646,0.6,4.345
75,2014-06-27 20:20:00,5.88,-0.1988,0.0063,21.676,70.500,16.1,29.615,30.041,0.0646,0.6,4.345
76,2014-06-27 20:25:00,6.47,-0.1988,0.0063,21.557,70.900,16.1,29.565,29.991,0.0646,0.6,4.345
77,2014-06-27 20:30:00,7.06,-0.1988,0.0063,21.390,71.600,16.1,29.515,29.941,0.0646,0.6,4.345
78,2014-06-27 20:35:00,7.65,-0.1988,0.0063,21.318,72.100,16.1,29.464,29.865,0.0646,0.6,4.345
79,2014-06-27 20:40:00,7.65,-0.1988,0.0063,21.270,72.600,16.2,29.414,29.815,0.0646,0.6,4.345
80,2014-06-27 20:45:00,8.24,-0.1988,0.0063,21.223,72.900,16.2,29.365,29.765,0.0646,0.6,4.345
81,2014-06-27 20:50:00,8.24,-0.1988,0.0063,21.151,73.200,16.2,29.315,29.690,0.0646,0.6,4.345
82,2014-06-27 20:55:00,8.82,-0.1988,0.0063,21.103,73.600,16.2,29.240,29.640,0.0646,0.6,4.345
83,2014-06-27 21:00:00,10.00,-0.1988,0.0063,21.056,73.900,16.2,29.190,29.590,0.0646,0.6,4.339
84,2014-06-27 21:05:00,10.59,-0.1988,0.0063,21.008,74.400,16.3,29.140,29.540,0.0646,0.6,4.339
85,2014-06-27 21:10:00,12.35,-0.1988,0.0063,20.913,75.100,16.4,29.090,29.464,0.0639,0.6,4.339
86,2014-06-27 21:15:00,14.12,-0.1988,0.0063,20.841,75.700,16.4,29.040,29.414,0.0639,0.6,4.345
87,2014-06-27 21:20:00,14.71,-0.1988,0.0063,20.746,76.200,16.4,28.990,29.365,0.0639,0.6,4.339
88,2014-06-27 21:25:00,17.06,-0.1988,0.0063,20.650,76.500,16.4,28.941,29.290,0.0639,0.6,4.339
89,2014-06-27 21:30:00,18.24,-0.1988,0.0063,20.579,77.100,16.4,28.891,29.240,0.0639,0.6,4.339
90,2014-06-27 21:35:00,21.76,-0.1988,0.0063,20.555,77.600,16.5,28.816,29.190,0.0639,0.6,4.339
91,2014-06-27 21:40:00,28.82,-0.1988,0.0063,20.460,77.900,16.5,28.766,29.140,0.0639,0.6,4.339
92,2014-06-27 21:45:00,27.65,-0.1988,0.0063,20.436,78.400,16.6,28.717,29.065,0.0639,0.6,4.339
93,2014-06-27 21:50:00,30.59,-0.1988,0.0063,20.388,78.600,16.6,28.667,29.015,0.0639,0.6,4.339
94,2014-06-27 21:55:00,30.59,-0.1988,0.0063,20.317,78.800,16.5,28.617,28.965,0.0639,0.6,4.339
95,2014-06-27 22:00:00,32.94,-0.1988,0.0063,20.293,79.200,16.6,28.568,28.891,0.0639,0.6,4.339
96,2014-06-27 22:05:00,32.35,-0.1988,0.0063,20.269,79.300,16.6,28.518,28.841,0.0639,0.6,4.357
97,2014-06-27 22:10:00,34.12,-0.1988,0.0063,20.246,79.300,16.6,28.468,28.791,0.0639,0.6,4.339
98,2014-06-27 22:15:00,33.53,-0.1988,0.0063,20.269,79.700,16.7,28.419,28.742,0.0639,0.6,4.369
99,2014-06-27 22:20:00,40.59,-0.1988,0.0063,20.174,79.800,16.6,28.369,28.667,0.0632,0.6,4.363
100,2014-06-27 22:25:00,46.47,-0.1988,0.0063,20.126,80.300,16.6,28.320,28.617,0.0632,0.6,4.339
101,2014-06-27 22:30:00,43.53,-0.1988,0.0063,20.174,80.600,16.8,28.245,28.568,0.0632,0.6,4.339
102,2014-06-27 22:35:00,51.18,-0.1988,0.0063,20.103,80.700,16.7,28.196,28.518,0.0632,0.6,4.339
103,2014-06-27 22:40:00,55.88,-0.1988,0.0063,20.055,81.000,16.7,28.147,28.468,0.0632,0.6,4.339
104,2014-06-27 22:45:00,65.88,-0.1988,0.0063,19.960,81.300,16.7,28.122,28.394,0.0632,0.6,4.339
105,2014-06-27 22:50:00,72.94,-0.1988,0.0063,19.912,81.700,16.7,28.048,28.345,0.0632,0.6,4.339
106,2014-06-27 22:55:00,87.06,-0.1988,0.0063,19.793,82.000,16.7,27.998,28.295,0.0632,0.6,4.339
107,2014-06-27 23:00:00,86.47,-0.1988,0.0063,19.746,82.600,16.7,27.949,28.245,0.0632,0.6,4.339
108,2014-06-27 23:05:00,95.88,-0.1988,0.0063,19.698,82.900,16.7,27.899,28.196,0.0632,0.6,4.339
109,2014-06-27 23:10:00,94.12,-0.1988,0.0063,19.651,83.200,16.7,27.850,28.147,0.0632,0.6,4.339
110,2014-06-27 23:15:00,97.65,-0.1988,0.0063,19.698,83.100,16.8,27.801,28.097,0.0632,0.6,4.339
111,2014-06-27 23:20:00,100.00,-0.1988,0.0063,19.603,83.300,16.7,27.751,28.048,0.0628,0.6,4.339
112,2014-06-27 23:25:00,100.00,-0.1988,0.0063,19.579,83.700,16.8,27.727,27.998,0.0628,0.6,4.339
113,2014-06-27 23:30:00,100.00,-0.1988,0.0063,19.508,83.800,16.7,27.677,27.924,0.0632,0.6,4.339
114,2014-06-27 23:35:00,100.00,-0.1988,0.0063,19.389,84.100,16.7,27.628,27.875,0.0632,0.6,4.339
115,2014-06-27 23:40:00,100.00,-0.1988,0.0063,19.318,84.400,16.6,27.579,27.825,0.0628,0.6,4.339
116,2014-06-27 23:45:00,100.00,-0.1988,0.0063,19.318,84.800,16.7,27.530,27.776,0.0628,0.6,4.339
117,2014-06-27 23:50:00,100.00,-0.1988,0.0063,19.413,84.400,16.7,27.481,27.727,0.0628,0.6,4.339
118,2014-06-27 23:55:00,100.00,-0.1988,0.0063,19.484,84.200,16.8,27.431,27.677,0.0628,0.6,4.339
119,2014-06-28 00:00:00,100.00,-0.1988,0.0063,19.436,84.200,16.7,27.382,27.628,0.0628,0.6,4.339
120,2014-06-28 00:05:00,100.00,-0.1988,0.0063,19.389,84.300,16.7,27.333,27.579,0.0628,0.6,4.339
121,2014-06-28 00:10:00,100.00,-0.1988,0.0063,19.365,84.400,16.7,27.284,27.530,0.0628,0.6,4.339
122,2014-06-28 00:15:00,100.00,-0.1988,0.0063,19.365,84.600,16.7,27.259,27.481,0.0628,0.6,4.339
123,2014-06-28 00:20:00,100.00,-0.1988,0.0063,19.365,84.600,16.7,27.210,27.431,0.0628,0.6,4.339
124,2014-06-28 00:25:00,100.00,-0.1988,0.0063,19.318,84.800,16.7,27.161,27.407,0.0628,0.6,4.339
125,2014-06-28 00:30:00,100.00,-0.1988,0.0063,19.270,85.100,16.7,27.112,27.358,0.0628,0.6,4.339
126,2014-06-28 00:35:00,100.00,-0.1988,0.0063,19.246,85.200,16.7,27.063,27.308,0.0628,0.6,4.339
127,2014-06-28 00:40:00,100.00,-0.1988,0.0063,19.175,85.200,16.7,27.038,27.259,0.0628,0.6,4.339
128,2014-06-28 00:45:00,100.00,-0.1988,0.0063,19.080,85.600,16.6,26.989,27.210,0.0628,0.6,4.339
129,2014-06-28 00:50:00,100.00,-0.1988,0.0063,19.032,86.000,16.7,26.940,27.161,0.0621,0.6,4.339
130,2014-06-28 00:55:00,100.00,-0.1988,0.0063,19.032,86.200,16.7,26.891,27.112,0.0628,0.6,4.339
131,2014-06-28 01:00:00,100.00,-0.1988,0.0063,19.008,86.300,16.7,26.867,27.063,0.0621,0.6,4.339
132,2014-06-28 01:05:00,100.00,-0.1988,0.0063,18.961,86.600,16.7,26.818,27.014,0.0621,0.6,4.339
133,2014-06-28 01:10:00,100.00,-0.1988,0.0063,18.913,86.800,16.7,26.769,26.989,0.0621,0.6,4.339
134,2014-06-28 01:15:00,100.00,-0.1988,0.0063,18.913,87.000,16.7,26.744,26.940,0.0621,0.6,4.339
135,2014-06-28 01:20:00,100.00,-0.1988,0.0063,18.937,87.200,16.8,26.695,26.891,0.0621,0.6,4.339
136,2014-06-28 01:25:00,100.00,-0.1988,0.0063,18.794,87.100,16.6,26.646,26.842,0.0621,0.6,4.339
137,2014-06-28 01:30:00,100.00,-0.1988,0.0063,18.747,87.600,16.7,26.598,26.793,0.0621,0.6,4.339
138,2014-06-28 01:35:00,100.00,-0.1988,0.0063,18.675,87.600,16.6,26.573,26.769,0.0621,0.6,4.339
139,2014-06-28 01:40:00,100.00,-0.1988,0.0063,18.580,87.800,16.5,26.549,26.720,0.0621,0.6,4.339
140,2014-06-28 01:45:00,100.00,-0.1988,0.0063,18.557,88.100,16.6,26.500,26.671,0.0621,0.6,4.339
141,2014-06-28 01:50:00,100.00,-0.1988,0.0063,18.485,88.300,16.5,26.451,26.646,0.0621,0.6,4.339
142,2014-06-28 01:55:00,100.00,-0.1988,0.0063,18.366,88.300,16.4,26.402,26.598,0.0621,0.6,4.339
143,2014-06-28 02:00:00,100.00,-0.1988,0.0063,18.295,88.600,16.4,26.378,26.549,0.0621,0.6,4.339
144,2014-06-28 02:05:00,100.00,-0.1988,0.0063,18.224,89.100,16.4,26.329,26.524,0.0621,0.6,4.339
145,2014-06-28 02:10:00,100.00,-0.1988,0.0063,18.200,89.300,16.4,26.304,26.475,0.0621,0.6,4.339
146,2014-06-28 02:15:00,100.00,-0.1988,0.0063,18.129,89.500,16.4,26.256,26.426,0.0621,0.6,4.339
147,2014-06-28 02:20:00,100.00,-0.1988,0.0063,18.152,89.800,16.5,26.207,26.378,0.0621,0.6,4.339
148,2014-06-28 02:25:00,100.00,-0.1988,0.0063,18.129,89.900,16.5,26.182,26.353,0.0621,0.6,4.339
149,2014-06-28 02:30:00,100.00,-0.1988,0.0063,18.152,90.100,16.5,26.134,26.304,0.0621,0.6,4.339
150,2014-06-28 02:35:00,100.00,-0.1988,0.0063,18.105,90.200,16.5,26.109,26.280,0.0621,0.6,4.339
151,2014-06-28 02:40:00,100.00,-0.1988,0.0063,18.152,90.400,16.6,26.061,26.231,0.0614,0.6,4.339
152,2014-06-28 02:45:00,100.00,-0.1988,0.0063,18.176,90.400,16.6,26.036,26.207,0.0614,0.6,4.339
153,2014-06-28 02:50:00,100.00,-0.1988,0.0063,18.105,90.400,16.5,25.987,26.158,0.0614,0.6,4.339
154,2014-06-28 02:55:00,100.00,-0.1988,0.0063,18.057,90.400,16.5,25.963,26.134,0.0614,0.6,4.339
155,2014-06-28 03:00:00,100.00,-0.1988,0.0063,18.295,90.600,16.8,25.914,26.085,0.0614,0.6,4.339
156,2014-06-28 03:05:00,100.00,-0.1988,0.0063,18.390,90.500,16.8,25.890,26.036,0.0614,0.6,4.339
157,2014-06-28 03:10:00,100.00,-0.1988,0.0063,18.414,90.300,16.8,25.841,25.987,0.0614,0.6,4.333
158,2014-06-28 03:15:00,100.00,-0.1988,0.0063,18.557,90.300,17.0,25.817,25.963,0.0614,0.6,4.333
159,2014-06-28 03:20:00,100.00,-0.1988,0.0063,18.723,90.100,17.1,25.768,25.914,0.0614,0.6,4.333
160,2014-06-28 03:25:00,100.00,-0.1988,0.0063,18.771,89.700,17.1,25.744,25.890,0.0614,0.6,4.333
161,2014-06-28 03:30:00,100.00,-0.1988,0.0063,18.818,89.600,17.1,25.720,25.841,0.0614,0.6,4.333
162,2014-06-28 03:35:00,100.00,-0.1988,0.0063,18.889,89.400,17.1,25.671,25.817,0.0614,0.6,4.333
163,2014-06-28 03:40:00,100.00,-0.1988,0.0063,18.913,89.200,17.1,25.647,25.768,0.0614,0.6,4.333
164,2014-06-28 03:45:00,100.00,-0.1988,0.0063,18.961,89.000,17.1,25.598,25.744,0.0614,0.6,4.333
165,2014-06-28 03:50:00,100.00,-0.1988,0.0063,18.985,88.900,17.1,25.574,25.695,0.0614,0.6,4.333
166,2014-06-28 03:55:00,100.00,-0.1988,0.0063,19.008,88.800,17.1,25.525,25.671,0.0614,0.6,4.333
167,2014-06-28 04:00:00,100.00,-0.1988,0.0063,19.032,88.700,17.1,25.501,25.647,0.0607,0.6,4.333
168,2014-06-28 04:05:00,100.00,-0.1988,0.0063,19.032,88.500,17.1,25.477,25.598,0.0614,0.6,4.333
169,2014-06-28 04:10:00,100.00,-0.1988,0.0063,19.080,88.500,17.2,25.428,25.574,0.0607,0.6,4.333
170,2014-06-28 04:15:00,100.00,-0.1988,0.0063,19.080,88.300,17.1,25.404,25.550,0.0607,0.6,4.333
171,2014-06-28 04:20:00,100.00,-0.1988,0.0063,19.080,88.100,17.1,25.380,25.501,0.0614,0.6,4.339
172,2014-06-28 04:25:00,100.00,-0.1988,0.0063,19.103,88.200,17.1,25.331,25.477,0.0607,0.6,4.333
173,2014-06-28 04:30:00,100.00,-0.1988,0.0063,19.151,88.100,17.2,25.307,25.453,0.0607,0.6,4.333
174,2014-06-28 04:35:00,100.00,-0.1988,0.0063,19.151,88.000,17.1,25.283,25.404,0.0607,0.6,4.333
175,2014-06-28 04:40:00,100.00,-0.1988,0.0063,19.199,87.900,17.2,25.258,25.380,0.0607,0.6,4.333
176,2014-06-28 04:45:00,100.00,-0.1988,0.0063,19.199,87.800,17.1,25.234,25.355,0.0607,0.6,4.333
177,2014-06-28 04:50:00,100.00,-0.1988,0.0063,19.175,87.700,17.1,25.210,25.331,0.0607,0.6,4.333
178,2014-06-28 04:55:00,100.00,-0.1988,0.0063,19.199,87.600,17.1,25.186,25.307,0.0607,0.6,4.333
179,2014-06-28 05:00:00,98.82,-0.1988,0.0063,19.222,87.500,17.1,25.137,25.258,0.0607,0.6,4.333
180,2014-06-28 05:05:00,98.24,-0.1988,0.0063,19.294,87.400,17.2,25.113,25.234,0.0607,0.6,4.333
181,2014-06-28 05:10:00,95.88,-0.1988,0.0063,19.270,87.200,17.1,25.089,25.210,0.0607,0.6,4.333
182,2014-06-28 05:15:00,96.47,-0.1988,0.0063,19.270,87.200,17.1,25.065,25.186,0.0607,0.6,4.333
183,2014-06-28 05:20:00,94.71,-0.1988,0.0063,19.270,87.100,17.1,25.040,25.162,0.0607,0.6,4.333
184,2014-06-28 05:25:00,93.53,-0.1988,0.0063,19.294,87.000,17.1,25.016,25.137,0.0607,0.6,4.333
185,2014-06-28 05:30:00,92.94,-0.1988,0.0063,19.294,87.000,17.1,24.992,25.113,0.0607,0.6,4.333
186,2014-06-28 05:35:00,92.35,-0.1988,0.0063,19.318,86.800,17.1,24.992,25.089,0.0607,0.6,4.333
187,2014-06-28 05:40:00,91.18,-0.1988,0.0063,19.341,86.700,17.1,24.968,25.065,0.0607,0.6,4.333
188,2014-06-28 05:45:00,90.59,-0.1988,0.0063,19.318,86.700,17.1,24.944,25.040,0.0607,0.6,4.333
189,2014-06-28 05:50:00,90.59,-0.1988,0.0063,19.318,86.700,17.1,24.919,25.016,0.0599,0.6,4.333
190,2014-06-28 05:55:00,88.24,-0.1988,0.0063,19.365,86.500,17.1,24.895,24.992,0.0607,1.9,4.333
191,2014-06-28 06:00:00,87.65,-0.1988,0.0063,19.413,86.400,17.1,24.871,24.968,0.0599,3.1,4.333
192,2014-06-28 06:05:00,87.06,-0.1988,0.0063,19.389,86.400,17.1,24.847,24.968,0.0599,5.6,4.333
193,2014-06-28 06:10:00,84.12,-0.1988,0.0063,19.413,86.400,17.1,24.847,24.944,0.0607,5.6,4.333
194,2014-06-28 06:15:00,81.76,-0.1988,0.0063,19.436,86.200,17.1,24.823,24.919,0.0599,9.4,4.333
195,2014-06-28 06:20:00,80.59,-0.1988,0.0063,19.508,86.200,17.2,24.798,24.895,0.0599,11.9,4.333
196,2014-06-28 06:25:00,74.71,-0.1988,0.0063,19.532,85.800,17.1,24.774,24.871,0.0599,16.9,4.333
197,2014-06-28 06:30:00,72.94,-0.1988,0.0063,19.579,85.800,17.2,24.750,24.847,0.0599,20.6,4.333
198,2014-06-28 06:35:00,68.82,-0.1988,0.0063,19.627,85.500,17.2,24.726,24.847,0.0599,16.9,4.333
199,2014-06-28 06:40:00,66.47,-0.1988,0.0063,19.651,85.500,17.2,24.702,24.823,0.0599,20.6,4.333
200,2014-06-28 06:45:00,62.35,-0.1988,0.0063,19.722,85.300,17.2,24.702,24.798,0.0599,20.6,4.333
201,2014-06-28 06:50:00,57.06,-0.1988,0.0063,19.746,85.000,17.2,24.677,24.774,0.0599,31.9,4.333
202,2014-06-28 06:55:00,52.94,-0.1988,0.0063,19.817,84.900,17.2,24.653,24.774,0.0599,35.6,4.333
203,2014-06-28 07:00:00,48.82,-0.1988,0.0063,19.865,84.600,17.2,24.653,24.750,0.0599,40.6,4.333
204,2014-06-28 07:05:00,44.12,-0.1988,0.0063,19.912,84.400,17.2,24.629,24.726,0.0599,41.9,4.333
205,2014-06-28 07:10:00,45.29,-0.1988,0.0063,19.888,84.200,17.2,24.605,24.726,0.0599,40.6,4.333
206,2014-06-28 07:15:00,40.00,-0.1988,0.0063,19.960,84.200,17.2,24.605,24.702,0.0599,44.4,4.333
207,2014-06-28 07:20:00,31.76,-0.1988,0.0063,20.126,84.100,17.4,24.581,24.677,0.0599,50.6,4.333
208,2014-06-28 07:25:00,28.24,-0.1988,0.0063,20.246,83.500,17.4,24.557,24.653,0.0599,61.9,4.339
209,2014-06-28 07:30:00,24.71,-0.1988,0.0063,20.317,83.400,17.4,24.557,24.653,0.0599,64.4,4.339
210,2014-06-28 07:35:00,24.12,-0.1988,0.0063,20.436,82.800,17.4,24.532,24.629,0.0599,69.4,4.339
