"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374985, SEN S/N: 10359299)","RH, % (LGR S/N: 10374985, SEN S/N: 10359299)","DewPt, °C (LGR S/N: 10374985, SEN S/N: 10359299)","Voltage, V (LGR S/N: 10374985, SEN S/N: 10363574)","Current, mA (LGR S/N: 10374985, SEN S/N: 10363574)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365587, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365601, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374985, SEN S/N: 10374526)","Wetness, % (LGR S/N: 10374985, SEN S/N: 10374914)","Solar Radiation, W/m² (LGR S/N: 10374985, SEN S/N: 10378952)","Batt, V (LGR S/N: 10374985)"
1,2015-03-20 10:30:00,20.698,73.100,15.7,-0.2039,0.0000,17.986,16.392,0.1237,5.88,673.1,4.321
2,2015-03-20 10:35:00,21.008,73.600,16.1,-0.2039,0.0000,18.176,16.534,0.1237,4.12,693.1,4.351
3,2015-03-20 10:40:00,21.079,71.300,15.7,-0.2039,0.0000,18.390,16.701,0.1237,4.12,698.1,4.339
4,2015-03-20 10:45:00,22.011,71.400,16.6,-0.2039,0.0000,18.604,16.844,0.1237,3.53,721.9,4.339
5,2015-03-20 10:50:00,21.199,69.500,15.4,-0.2039,0.0000,18.842,17.011,0.1237,2.94,706.9,4.333
6,2015-03-20 10:55:00,20.770,69.600,15.0,-0.2039,0.0000,19.056,17.177,0.1237,3.53,738.1,4.321
7,2015-03-20 11:00:00,21.103,69.300,15.3,-0.2039,0.0000,19.270,17.344,0.1237,2.94,740.6,4.321
8,2015-03-20 11:05:00,21.676,69.400,15.9,-0.2039,0.0000,19.436,17.510,0.1237,2.35,756.9,4.357
9,2015-03-20 11:10:00,21.939,67.500,15.7,-0.2039,0.0000,19.627,17.677,0.1237,2.35,768.1,4.339
10,2015-03-20 11:15:00,21.963,66.900,15.6,-0.2039,0.0000,19.817,17.843,0.1242,2.35,764.4,4.333
11,2015-03-20 11:20:00,22.154,64.000,15.0,-0.2039,0.0000,20.007,17.986,0.1242,2.35,783.1,4.333
12,2015-03-20 11:25:00,22.298,64.300,15.3,-0.2039,0.0000,20.198,18.152,0.1242,2.35,800.6,4.321
13,2015-03-20 11:30:00,22.417,63.200,15.1,-0.2039,0.0000,20.388,18.295,0.1242,1.76,796.9,4.321
14,2015-03-20 11:35:00,22.537,59.700,14.3,-0.2039,0.0000,20.579,18.438,0.1242,1.76,819.4,4.339
15,2015-03-20 11:40:00,23.400,59.200,15.0,-0.2039,0.0000,20.770,18.604,0.1242,1.18,828.1,4.327
16,2015-03-20 11:45:00,23.256,55.200,13.8,-0.2039,0.0000,20.936,18.747,0.1242,1.18,836.9,4.321
17,2015-03-20 11:50:00,23.040,56.500,13.9,-0.2039,0.0000,21.032,18.913,0.1242,1.18,841.9,4.321
18,2015-03-20 11:55:00,23.545,54.000,13.7,-0.2039,0.0000,21.056,19.032,0.1242,1.18,849.4,4.333
19,2015-03-20 12:00:00,24.291,53.400,14.2,-0.2039,0.0000,21.079,19.151,0.1242,1.76,853.1,4.339
20,2015-03-20 12:05:00,24.968,53.300,14.8,-0.2039,0.0000,21.127,19.270,0.1242,1.76,844.4,4.333
21,2015-03-20 12:10:00,24.146,53.900,14.2,-0.2039,0.0000,21.127,19.365,0.1242,1.76,861.9,4.321
22,2015-03-20 12:15:00,25.137,52.300,14.7,-0.2039,0.0000,21.103,19.436,0.1242,2.35,856.9,4.321
23,2015-03-20 12:20:00,25.331,50.500,14.3,-0.2039,0.0000,21.127,19.508,0.1242,1.76,869.4,4.345
24,2015-03-20 12:25:00,25.040,52.600,14.7,-0.2039,0.0000,21.127,19.579,0.1242,1.76,876.9,4.345
25,2015-03-20 12:30:00,25.355,51.400,14.6,-0.2039,0.0000,21.151,19.627,0.1242,2.35,874.4,4.327
26,2015-03-20 12:35:00,25.720,48.000,13.9,-0.2039,0.0000,21.151,19.698,0.1242,2.35,885.6,4.321
27,2015-03-20 12:40:00,26.036,48.600,14.4,-0.2039,0.0000,21.175,19.746,0.1242,2.35,888.1,4.333
28,2015-03-20 12:45:00,25.914,45.900,13.4,-0.2039,0.0000,21.175,19.793,0.1242,2.35,876.9,4.339
29,2015-03-20 12:50:00,26.451,45.700,13.8,-0.2039,0.0000,21.151,19.841,0.1242,2.35,886.9,4.333
30,2015-03-20 12:55:00,26.451,45.700,13.8,-0.2039,0.0000,21.151,19.865,0.1242,2.35,879.4,4.321
31,2015-03-20 13:00:00,25.720,45.400,13.0,-0.2039,0.0000,21.127,19.912,0.1242,1.76,886.9,4.321
32,2015-03-20 13:05:00,26.158,44.700,13.2,-0.2039,0.0000,21.103,19.936,0.1242,1.76,881.9,4.333
33,2015-03-20 13:10:00,25.914,45.100,13.1,-0.2039,0.0000,21.079,19.960,0.1246,1.76,833.1,4.339
34,2015-03-20 13:15:00,26.378,44.300,13.3,-0.2039,0.0000,21.079,19.984,0.1246,1.76,868.1,4.333
35,2015-03-20 13:20:00,26.426,42.500,12.7,-0.2039,0.0000,21.056,19.984,0.1246,1.76,874.4,4.321
36,2015-03-20 13:25:00,26.891,42.800,13.2,-0.2039,0.0000,21.032,20.007,0.1246,1.76,886.9,4.321
37,2015-03-20 13:30:00,27.087,42.000,13.1,-0.2039,0.0000,21.032,20.007,0.1246,1.76,813.1,4.339
38,2015-03-20 13:35:00,26.793,42.500,13.0,-0.2039,0.0000,21.032,20.031,0.1242,1.76,829.4,4.333
39,2015-03-20 13:40:00,27.456,40.500,12.9,-0.2039,0.0000,21.032,20.031,0.1246,1.76,756.9,4.327
40,2015-03-20 13:45:00,26.720,41.200,12.5,-0.2039,0.0000,21.032,20.055,0.1246,1.76,843.1,4.321
41,2015-03-20 13:50:00,26.573,42.000,12.6,-0.2039,0.0000,21.008,20.079,0.1242,1.76,806.9,4.321
42,2015-03-20 13:55:00,26.256,40.400,11.8,-0.2039,0.0000,21.008,20.079,0.1246,1.76,846.9,4.333
43,2015-03-20 14:00:00,26.451,38.600,11.2,-0.2039,0.0000,20.984,20.079,0.1246,1.18,780.6,4.339
44,2015-03-20 14:05:00,26.598,40.200,12.0,-0.2039,0.0000,20.960,20.079,0.1242,1.18,795.6,4.333
45,2015-03-20 14:10:00,26.744,41.200,12.5,-0.2039,0.0000,20.936,20.103,0.1246,1.18,530.6,4.321
46,2015-03-20 14:15:00,27.136,39.100,12.0,-0.2039,0.0000,20.913,20.103,0.1246,0.59,105.6,4.321
47,2015-03-20 14:20:00,26.916,38.800,11.7,-0.2039,0.0000,20.889,20.103,0.1246,0.59,109.4,4.327
48,2015-03-20 14:25:00,27.112,40.200,12.4,-0.2039,0.0000,20.865,20.103,0.1246,0.00,154.4,4.333
49,2015-03-20 14:30:00,26.965,41.500,12.8,-0.2039,0.0000,20.865,20.103,0.1246,0.59,110.6,4.339
50,2015-03-20 14:35:00,26.524,42.700,12.8,-0.2039,0.0000,20.841,20.103,0.1246,0.59,100.6,4.327
51,2015-03-20 14:40:00,26.671,43.400,13.2,-0.2039,0.0000,20.841,20.103,0.1246,0.59,105.6,4.321
52,2015-03-20 14:45:00,26.256,44.300,13.2,-0.2039,0.0000,20.817,20.079,0.1246,0.59,93.1,4.321
53,2015-03-20 14:50:00,26.378,45.900,13.8,-0.2039,0.0000,20.817,20.103,0.1246,0.59,94.4,4.333
54,2015-03-20 14:55:00,26.085,46.800,13.8,-0.2039,0.0000,20.817,20.079,0.1246,0.59,95.6,4.333
55,2015-03-20 15:00:00,25.939,46.700,13.7,-0.2039,0.0000,20.817,20.103,0.1246,1.18,81.9,4.333
56,2015-03-20 15:05:00,25.598,46.700,13.4,-0.2039,0.0000,20.817,20.079,0.1246,0.59,78.1,4.321
57,2015-03-20 15:10:00,25.428,47.900,13.6,-0.2039,0.0000,20.817,20.103,0.1246,0.59,91.9,4.327
58,2015-03-20 15:15:00,25.647,47.700,13.7,-0.2039,0.0000,20.793,20.103,0.1246,0.59,95.6,4.327
59,2015-03-20 15:20:00,25.574,48.600,14.0,-0.2039,0.0000,20.793,20.103,0.1246,0.59,90.6,4.333
60,2015-03-20 15:25:00,25.016,49.700,13.8,-0.2039,0.0000,20.770,20.103,0.1246,0.59,98.1,4.333
61,2015-03-20 15:30:00,25.016,50.300,14.0,-0.2039,0.0000,20.770,20.103,0.1246,1.18,240.6,4.333
62,2015-03-20 15:35:00,24.557,51.400,13.9,-0.2039,0.0000,20.746,20.079,0.1246,1.18,134.4,4.339
63,2015-03-20 15:40:00,24.363,52.200,14.0,-0.2039,0.0000,20.746,20.079,0.1246,0.59,80.6,4.351
64,2015-03-20 15:45:00,23.737,53.300,13.7,-0.2039,0.0000,20.722,20.079,0.1246,0.59,69.4,4.321
65,2015-03-20 15:50:00,23.088,55.000,13.6,-0.2039,0.0000,20.698,20.079,0.1246,1.18,128.1,4.333
66,2015-03-20 15:55:00,22.681,57.200,13.8,-0.2039,0.0000,20.674,20.079,0.1246,1.76,193.1,4.321
67,2015-03-20 16:00:00,22.681,57.300,13.8,-0.2039,0.0000,20.627,20.079,0.1246,1.76,444.4,4.327
68,2015-03-20 16:05:00,22.776,57.200,13.9,-0.2039,0.0000,20.579,20.055,0.1246,2.35,281.9,4.327
69,2015-03-20 16:10:00,22.753,58.400,14.2,-0.2039,0.0000,20.531,20.031,0.1246,3.53,518.1,4.327
70,2015-03-20 16:15:00,22.848,57.900,14.1,-0.2039,0.0000,20.507,20.031,0.1246,1.76,238.1,4.327
71,2015-03-20 16:20:00,22.800,57.500,14.0,-0.2039,0.0000,20.460,20.007,0.1246,1.76,109.4,4.321
72,2015-03-20 16:25:00,22.441,58.400,13.9,-0.2039,0.0000,20.436,20.007,0.1246,2.35,350.6,4.321
73,2015-03-20 16:30:00,22.681,58.600,14.2,-0.2039,0.0000,20.412,19.984,0.1246,2.35,460.6,4.321
74,2015-03-20 16:35:00,22.561,59.200,14.2,-0.2039,0.0000,20.365,19.960,0.1246,1.76,433.1,4.321
75,2015-03-20 16:40:00,22.441,58.500,13.9,-0.2039,0.0000,20.341,19.936,0.1246,2.35,375.6,4.321
76,2015-03-20 16:45:00,22.393,59.900,14.2,-0.2039,0.0000,20.293,19.912,0.1246,1.76,390.6,4.321
77,2015-03-20 16:50:00,22.393,59.900,14.2,-0.2039,0.0000,20.269,19.912,0.1246,1.18,256.9,4.321
78,2015-03-20 16:55:00,21.843,58.900,13.5,-0.2039,0.0000,20.246,19.888,0.1246,1.76,119.4,4.321
79,2015-03-20 17:00:00,21.628,60.500,13.7,-0.2039,0.0000,20.198,19.865,0.1246,4.12,76.9,4.321
80,2015-03-20 17:05:00,21.676,60.900,13.8,-0.2039,0.0000,20.174,19.865,0.1246,4.71,63.1,4.321
81,2015-03-20 17:10:00,21.485,61.800,13.9,-0.2039,0.0000,20.126,19.841,0.1246,5.29,53.1,4.321
82,2015-03-20 17:15:00,21.199,63.400,14.0,-0.2039,0.0000,20.079,19.817,0.1246,8.82,45.6,4.321
83,2015-03-20 17:20:00,21.008,63.700,13.9,-0.2039,0.0000,20.055,19.793,0.1246,8.82,40.6,4.315
84,2015-03-20 17:25:00,20.770,64.600,13.9,-0.2039,0.0000,20.007,19.770,0.1246,9.41,41.9,4.315
85,2015-03-20 17:30:00,20.674,64.900,13.9,-0.2039,0.0000,19.960,19.746,0.1246,9.41,45.6,4.315
86,2015-03-20 17:35:00,20.746,64.900,13.9,-0.2039,0.0000,19.936,19.722,0.1246,8.82,54.4,4.315
87,2015-03-20 17:40:00,20.746,65.400,14.0,-0.2039,0.0000,19.888,19.698,0.1246,8.82,58.1,4.315
88,2015-03-20 17:45:00,20.746,65.100,14.0,-0.2039,0.0000,19.841,19.674,0.1246,7.65,65.6,4.321
89,2015-03-20 17:50:00,20.746,65.200,14.0,-0.2039,0.0000,19.817,19.651,0.1246,7.06,66.9,4.321
90,2015-03-20 17:55:00,20.722,65.400,14.0,-0.2039,0.0000,19.793,19.627,0.1246,9.41,63.1,4.321
91,2015-03-20 18:00:00,20.698,65.800,14.1,-0.2039,0.0000,19.770,19.603,0.1242,10.00,56.9,4.321
92,2015-03-20 18:05:00,20.555,66.300,14.1,-0.2039,0.0000,19.746,19.579,0.1246,10.59,49.4,4.321
93,2015-03-20 18:10:00,20.246,67.800,14.1,-0.2039,0.0000,19.722,19.555,0.1246,12.94,44.4,4.321
94,2015-03-20 18:15:00,20.150,68.000,14.1,-0.2039,0.0000,19.698,19.532,0.1246,12.35,40.6,4.315
95,2015-03-20 18:20:00,20.103,67.400,13.9,-0.2039,0.0000,19.651,19.532,0.1246,12.35,34.4,4.315
96,2015-03-20 18:25:00,19.912,67.900,13.8,-0.2039,0.0000,19.627,19.508,0.1246,12.94,28.1,4.309
97,2015-03-20 18:30:00,19.722,68.900,13.9,-0.2039,0.0000,19.603,19.484,0.1246,14.12,20.6,4.309
98,2015-03-20 18:35:00,19.246,70.300,13.7,-0.2039,0.0000,19.555,19.460,0.1246,16.47,14.4,4.309
99,2015-03-20 18:40:00,19.008,71.600,13.8,-0.2039,0.0000,19.508,19.436,0.1246,17.06,11.9,4.303
100,2015-03-20 18:45:00,18.675,72.200,13.6,-0.2039,0.0000,19.460,19.413,0.1242,18.24,10.6,4.303
101,2015-03-20 18:50:00,18.033,74.900,13.5,-0.2039,0.0000,19.413,19.389,0.1246,20.00,9.4,4.303
