"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374984, SEN S/N: 10200133)","Wetness, % (LGR S/N: 10374984, SEN S/N: 10205911)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10213634)","RH, % (LGR S/N: 10374984, SEN S/N: 10213634)","DewPt, °C (LGR S/N: 10374984, SEN S/N: 10213634)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222770, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222771, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374984, SEN S/N: 10222874)","Voltage, V (LGR S/N: 10374984, SEN S/N: 10348610)","Current, mA (LGR S/N: 10374984, SEN S/N: 10348610)","Batt, V (LGR S/N: 10374984)"
1,2013-10-10 08:55:00,33.1,8.82,14.290,72.200,9.4,14.314,13.690,0.2509,-0.2039,0.0000,4.224
2,2013-10-10 09:00:00,34.4,8.24,14.050,72.200,9.1,14.314,13.690,0.2512,-0.2039,0.0000,4.224
3,2013-10-10 09:05:00,34.4,8.24,13.834,72.500,9.0,14.314,13.714,0.2509,-0.2039,0.0000,4.249
4,2013-10-10 09:10:00,33.1,8.24,13.377,73.200,8.7,14.314,13.714,0.2512,-0.2039,0.0000,4.249
5,2013-10-10 09:15:00,33.1,8.24,13.377,73.500,8.8,14.314,13.738,0.2509,-0.2039,0.0000,4.237
6,2013-10-10 09:20:00,33.1,8.24,13.281,73.200,8.6,14.337,13.762,0.2509,-0.2039,0.0000,4.237
7,2013-10-10 09:25:00,33.1,7.65,13.473,73.600,8.9,14.337,13.762,0.2509,-0.2039,0.0000,4.237
8,2013-10-10 09:30:00,33.1,7.06,13.425,72.700,8.6,14.337,13.786,0.2509,-0.2039,0.0000,4.237
9,2013-10-10 09:35:00,33.1,7.65,13.546,73.600,8.9,14.337,13.810,0.2512,-0.2039,0.0000,4.237
10,2013-10-10 09:40:00,34.4,7.06,13.570,72.200,8.7,14.361,13.834,0.2509,-0.2039,0.0000,4.237
11,2013-10-10 09:45:00,33.1,7.06,13.882,71.100,8.7,14.361,13.858,0.2509,-0.2039,0.0000,4.237
12,2013-10-10 09:50:00,34.4,7.06,13.690,72.400,8.8,14.361,13.882,0.2509,-0.2039,0.0000,4.237
13,2013-10-10 09:55:00,34.4,5.88,13.906,69.800,8.5,14.385,13.906,0.2509,-0.2039,0.0000,4.237
14,2013-10-10 10:00:00,34.4,5.88,14.074,69.100,8.5,14.385,13.930,0.2509,-0.2039,0.0000,4.237
15,2013-10-10 10:05:00,35.6,5.88,14.050,69.500,8.6,14.409,13.954,0.2509,-0.2039,0.0000,4.237
16,2013-10-10 10:10:00,35.6,5.29,14.050,69.000,8.5,14.409,13.978,0.2509,-0.2039,0.0000,4.237
17,2013-10-10 10:15:00,35.6,5.88,14.098,69.200,8.6,14.433,14.002,0.2509,-0.2039,0.0000,4.237
18,2013-10-10 10:20:00,35.6,5.29,14.146,68.000,8.3,14.433,14.026,0.2509,-0.2039,0.0000,4.231
19,2013-10-10 10:25:00,35.6,4.71,14.505,66.600,8.4,14.457,14.050,0.2509,-0.2039,0.0000,4.237
20,2013-10-10 10:30:00,34.4,4.71,14.768,64.500,8.2,14.457,14.074,0.2509,-0.2039,0.0000,4.237
21,2013-10-10 10:35:00,35.6,4.71,14.697,65.600,8.3,14.481,14.098,0.2505,-0.2039,0.0000,4.231
22,2013-10-10 10:40:00,35.6,4.71,14.768,65.800,8.4,14.481,14.122,0.2505,-0.2039,0.0000,4.231
23,2013-10-10 10:45:00,35.6,4.12,14.840,65.100,8.4,14.505,14.146,0.2505,-0.2039,0.0000,4.231
24,2013-10-10 10:50:00,36.9,4.12,15.008,64.000,8.3,14.505,14.170,0.2505,-0.2039,0.0000,4.249
25,2013-10-10 10:55:00,36.9,4.12,15.223,62.300,8.1,14.529,14.194,0.2505,-0.2039,0.0000,4.255
26,2013-10-10 11:00:00,36.9,4.12,15.461,63.000,8.5,14.553,14.218,0.2505,-0.2039,0.0000,4.237
27,2013-10-10 11:05:00,36.9,3.53,15.629,60.900,8.1,14.553,14.242,0.2505,-0.2039,0.0000,4.249
28,2013-10-10 11:10:00,36.9,3.53,15.605,61.400,8.2,14.553,14.290,0.2505,-0.2039,0.0000,4.231
29,2013-10-10 11:15:00,36.9,3.53,15.819,60.000,8.1,14.577,14.290,0.2502,-0.2039,0.0000,4.231
30,2013-10-10 11:20:00,36.9,3.53,15.724,60.300,8.1,14.601,14.314,0.2502,-0.2039,0.0000,4.231
31,2013-10-10 11:25:00,36.9,3.53,15.986,58.200,7.8,14.601,14.337,0.2505,-0.2039,0.0000,4.231
32,2013-10-10 11:30:00,36.9,3.53,16.082,58.500,8.0,14.625,14.337,0.2505,-0.2039,0.0000,4.231
33,2013-10-10 11:35:00,36.9,3.53,16.082,58.000,7.8,14.625,14.361,0.2505,-0.2039,0.0000,4.231
34,2013-10-10 11:40:00,36.9,2.94,16.058,58.100,7.8,14.649,14.385,0.2502,-0.2039,0.0000,4.224
35,2013-10-10 11:45:00,8.1,2.94,16.201,57.200,7.7,14.649,14.409,0.2502,-0.2039,0.0000,4.224
36,2013-10-10 11:50:00,36.9,2.94,16.129,57.100,7.6,14.673,14.433,0.2502,-0.2039,0.0000,4.224
37,2013-10-10 11:55:00,39.4,2.94,16.439,56.500,7.8,14.697,14.433,0.2502,-0.2039,0.0000,4.224
38,2013-10-10 12:00:00,36.9,2.94,16.939,55.400,8.0,14.697,14.457,0.2502,-0.2039,0.0000,4.224
39,2013-10-10 12:05:00,38.1,2.94,17.011,54.300,7.7,14.721,14.481,0.2502,-0.2039,0.0000,4.224
40,2013-10-10 12:10:00,38.1,2.94,16.963,54.900,7.8,14.721,14.505,0.2502,-0.2039,0.0000,4.224
41,2013-10-10 12:15:00,38.1,2.94,17.153,53.200,7.6,14.745,14.529,0.2502,-0.2039,0.0000,4.224
42,2013-10-10 12:20:00,38.1,2.94,16.915,52.800,7.2,14.745,14.553,0.2502,-0.2039,0.0000,4.224
43,2013-10-10 12:25:00,38.1,2.94,16.892,53.000,7.3,14.768,14.577,0.2502,-0.2039,0.0000,4.224
44,2013-10-10 12:30:00,38.1,2.94,17.629,52.100,7.7,14.792,14.577,0.2498,-0.2039,0.0000,4.224
45,2013-10-10 12:35:00,38.1,2.94,17.439,48.800,6.6,14.792,14.601,0.2498,-0.2039,0.0000,4.224
46,2013-10-10 12:40:00,38.1,2.35,16.915,48.100,5.9,14.816,14.625,0.2498,-0.2039,0.0000,4.224
47,2013-10-10 12:45:00,14.4,2.35,16.868,48.900,6.1,14.840,14.649,0.2498,-0.2039,0.0000,4.224
48,2013-10-10 12:50:00,36.9,2.94,16.963,51.100,6.8,14.840,14.673,0.2498,-0.2039,0.0000,4.224
49,2013-10-10 12:55:00,41.9,2.94,17.106,52.800,7.4,14.840,14.673,0.2498,-0.2039,0.0000,4.224
50,2013-10-10 13:00:00,40.6,2.94,18.057,51.800,8.0,14.864,14.697,0.2498,-0.2039,0.0000,4.224
51,2013-10-10 13:05:00,38.1,2.94,18.485,49.700,7.8,14.888,14.697,0.2498,-0.2039,0.0000,4.224
52,2013-10-10 13:10:00,40.6,2.94,18.247,49.300,7.5,14.888,14.721,0.2498,-0.2039,0.0000,4.224
53,2013-10-10 13:15:00,41.9,2.35,18.176,49.200,7.4,14.888,14.745,0.2494,-0.2039,0.0000,4.224
54,2013-10-10 13:20:00,29.4,2.94,18.509,50.400,8.0,14.912,14.768,0.2494,-0.2039,0.0000,4.224
55,2013-10-10 13:25:00,49.4,2.94,18.152,50.100,7.6,14.936,14.792,0.2494,-0.2039,0.0000,4.224
56,2013-10-10 13:30:00,50.6,2.35,18.319,50.400,7.8,14.936,14.816,0.2494,-0.2039,0.0000,4.224
57,2013-10-10 13:35:00,16.9,2.35,18.247,50.500,7.8,14.960,14.816,0.2494,-0.2039,0.0000,4.224
58,2013-10-10 13:40:00,46.9,2.35,17.843,50.800,7.5,14.960,14.840,0.2494,-0.2039,0.0000,4.224
59,2013-10-10 13:45:00,45.6,2.35,18.366,50.600,8.0,14.984,14.864,0.2494,-0.2039,0.0000,4.224
60,2013-10-10 13:50:00,44.4,2.94,19.008,49.600,8.2,15.008,14.888,0.2490,-0.2039,0.0000,4.224
61,2013-10-10 13:55:00,41.9,2.35,18.604,49.000,7.7,15.008,14.912,0.2494,-0.2039,0.0000,4.224
62,2013-10-10 14:00:00,43.1,2.35,18.081,50.200,7.6,15.031,14.912,0.2490,-0.2039,0.0000,4.224
63,2013-10-10 14:05:00,44.4,2.35,18.509,49.800,7.8,15.031,14.936,0.2490,-0.2039,0.0000,4.224
64,2013-10-10 14:10:00,50.6,2.35,18.271,50.500,7.8,15.055,14.960,0.2490,-0.2039,0.0000,4.224
65,2013-10-10 14:15:00,56.9,2.35,18.580,50.500,8.1,15.079,14.984,0.2490,-0.2039,0.0000,4.224
66,2013-10-10 14:20:00,48.1,2.94,18.913,53.100,9.2,15.079,15.008,0.2490,-0.2039,0.0000,4.224
67,2013-10-10 14:25:00,45.6,2.94,18.509,55.700,9.5,15.103,15.008,0.2487,-0.2039,0.0000,4.224
68,2013-10-10 14:30:00,33.1,2.94,18.580,54.400,9.2,15.103,15.031,0.2487,-0.2039,0.0000,4.224
69,2013-10-10 14:35:00,45.6,2.94,18.438,56.000,9.5,15.127,15.055,0.2487,-0.2039,0.0000,4.224
70,2013-10-10 14:40:00,45.6,2.94,18.295,56.500,9.5,15.127,15.079,0.2487,-0.2039,0.0000,4.224
71,2013-10-10 14:45:00,43.1,2.94,18.509,57.300,9.9,15.151,15.103,0.2487,-0.2039,0.0000,4.224
72,2013-10-10 14:50:00,43.1,2.94,18.105,56.800,9.4,15.175,15.103,0.2487,-0.2039,0.0000,4.224
