"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374975, SEN S/N: 10359296)","RH, % (LGR S/N: 10374975, SEN S/N: 10359296)","DewPt, °C (LGR S/N: 10374975, SEN S/N: 10359296)","Voltage, V (LGR S/N: 10374975, SEN S/N: 10363572)","Current, mA (LGR S/N: 10374975, SEN S/N: 10363572)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365544, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365599, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374975, SEN S/N: 10374517)","Wetness, % (LGR S/N: 10374975, SEN S/N: 10374908)","Solar Radiation, W/m² (LGR S/N: 10374975, SEN S/N: 10375653)","Batt, V (LGR S/N: 10374975)"
1,2013-10-19 16:45:00,24.363,43.600,11.2,-0.1988,0.0000,19.294,19.460,0.0274,1.18,270.6,4.158
2,2013-10-19 16:50:00,24.098,43.600,11.0,-0.1988,0.0000,19.056,19.318,0.0261,1.18,258.1,4.158
3,2013-10-19 16:55:00,23.617,45.000,11.0,-0.1988,0.0000,18.913,19.175,0.0261,1.18,113.1,4.164
4,2013-10-19 17:00:00,23.328,48.300,11.8,-0.1988,0.0000,18.794,19.032,0.0261,1.18,55.6,4.164
5,2013-10-19 17:05:00,22.944,50.600,12.2,-0.1988,0.0000,18.699,18.913,0.0261,1.18,40.6,4.158
6,2013-10-19 17:10:00,22.753,52.100,12.4,-0.1988,0.0000,18.628,18.818,0.0261,1.18,38.1,4.158
7,2013-10-19 17:15:00,22.441,54.400,12.8,-0.1988,0.0000,18.557,18.699,0.0252,1.18,35.6,4.158
8,2013-10-19 17:20:00,22.082,55.700,12.8,-0.1988,0.0000,18.485,18.604,0.0252,0.59,31.9,4.158
9,2013-10-19 17:25:00,22.034,54.600,12.5,-0.1988,0.0000,18.414,18.485,0.0252,1.18,29.4,4.158
10,2013-10-19 17:30:00,21.748,54.500,12.2,-0.1988,0.0000,18.343,18.390,0.0252,1.18,25.6,4.182
11,2013-10-19 17:35:00,21.604,55.400,12.3,-0.1988,0.0000,18.295,18.295,0.0252,0.59,20.6,4.158
12,2013-10-19 17:40:00,21.390,56.600,12.4,-0.1988,0.0000,18.224,18.176,0.0252,1.18,15.6,4.158
13,2013-10-19 17:45:00,21.199,58.100,12.7,-0.1988,0.0000,18.176,18.081,0.0252,0.59,13.1,4.158
14,2013-10-19 17:50:00,20.936,59.100,12.7,-0.1988,0.0000,18.105,17.962,0.0247,0.59,10.6,4.158
15,2013-10-19 17:55:00,20.650,60.100,12.7,-0.1988,0.0000,18.057,17.867,0.0247,0.59,8.1,4.158
16,2013-10-19 18:00:00,20.365,61.300,12.7,-0.1988,0.0000,17.986,17.748,0.0247,0.59,6.9,4.158
17,2013-10-19 18:05:00,20.103,63.000,12.9,-0.1988,0.0000,17.915,17.629,0.0247,0.59,4.4,4.158
18,2013-10-19 18:10:00,19.984,63.800,12.9,-0.1988,0.0000,17.867,17.510,0.0247,0.59,1.9,4.158
19,2013-10-19 18:15:00,19.865,65.300,13.2,-0.1988,0.0000,17.796,17.391,0.0247,0.59,0.6,4.158
20,2013-10-19 18:20:00,19.722,66.700,13.4,-0.1988,0.0000,17.724,17.272,0.0247,0.59,0.6,4.158
21,2013-10-19 18:25:00,19.484,68.200,13.5,-0.1988,0.0000,17.677,17.177,0.0247,0.59,0.6,4.158
