"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10375445, SEN S/N: 10348609)","Current, mA (LGR S/N: 10375445, SEN S/N: 10348609)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10359314)","RH, % (LGR S/N: 10375445, SEN S/N: 10359314)","DewPt, °C (LGR S/N: 10375445, SEN S/N: 10359314)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10365585, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10365593, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10375445, SEN S/N: 10374506)","Wetness, % (LGR S/N: 10375445, SEN S/N: 10374911)","Solar Radiation, W/m² (LGR S/N: 10375445, SEN S/N: 10375648)","Batt, V (LGR S/N: 10375445)"
1,2014-05-03 11:50:00,-0.1988,0.0000,32.768,20.100,6.9,20.341,19.936,0.1849,3.53,970.6,4.363
2,2014-05-03 11:55:00,-0.1988,0.0000,32.924,18.800,6.1,20.412,19.960,0.1849,3.53,998.1,4.333
3,2014-05-03 12:00:00,-0.1988,0.0000,32.381,19.800,6.4,20.460,20.007,0.1840,2.94,1009.4,4.333
4,2014-05-03 12:05:00,-0.1988,0.0000,32.587,19.300,6.2,20.507,20.031,0.1840,2.35,1020.6,4.381
5,2014-05-03 12:10:00,-0.1988,0.0000,33.209,19.400,6.8,20.555,20.055,0.1836,2.94,1043.1,4.339
6,2014-05-03 12:15:00,-0.1988,0.0000,33.652,18.900,6.8,20.603,20.103,0.1836,2.35,1059.4,4.333
7,2014-05-03 12:20:00,-0.1988,0.0000,33.940,18.400,6.6,20.674,20.126,0.1836,2.94,1068.1,4.333
8,2014-05-03 12:25:00,-0.1988,0.0000,33.209,23.000,9.3,20.722,20.174,0.1840,2.35,995.6,4.363
9,2014-05-03 12:30:00,-0.1988,0.0000,33.365,24.500,10.4,20.770,20.198,0.1836,2.94,1018.1,4.339
10,2014-05-03 12:35:00,-0.1988,0.0000,32.691,25.400,10.3,20.841,20.246,0.1836,2.35,793.1,4.339
11,2014-05-03 12:40:00,-0.1988,0.0000,31.663,26.900,10.3,20.913,20.269,0.1830,2.35,898.1,4.333
12,2014-05-03 12:45:00,-0.1988,0.0000,32.510,26.300,10.7,20.984,20.317,0.1840,2.35,815.6,4.327
13,2014-05-03 12:50:00,-0.1988,0.0000,32.742,25.700,10.6,21.079,20.365,0.1836,2.35,718.1,4.357
14,2014-05-03 12:55:00,-0.1988,0.0000,32.458,26.800,11.0,21.151,20.412,0.1830,1.76,664.4,4.339
15,2014-05-03 13:00:00,-0.1988,0.0000,32.278,26.700,10.7,21.246,20.460,0.1830,2.35,573.1,4.333
16,2014-05-03 13:05:00,-0.1988,0.0000,31.868,27.300,10.7,21.318,20.507,0.1830,2.35,683.1,4.333
17,2014-05-03 13:10:00,-0.1988,0.0000,31.637,28.000,10.9,21.413,20.555,0.1836,2.35,708.1,4.357
18,2014-05-03 13:15:00,-0.1988,0.0000,31.510,28.100,10.9,21.485,20.603,0.1836,2.35,760.6,4.339
19,2014-05-03 13:20:00,-0.1988,0.0000,31.510,28.200,10.9,21.557,20.650,0.1830,2.35,740.6,4.393
20,2014-05-03 13:25:00,-0.1988,0.0000,31.331,28.500,10.9,21.628,20.698,0.1830,1.76,675.6,4.363
21,2014-05-03 13:30:00,-0.1988,0.0000,31.714,28.500,11.2,21.700,20.746,0.1830,2.35,863.1,4.333
22,2014-05-03 13:35:00,-0.1988,0.0000,31.868,28.400,11.3,21.748,20.793,0.1830,2.35,823.1,4.333
23,2014-05-03 13:40:00,-0.1988,0.0000,31.868,28.000,11.1,21.819,20.841,0.1826,2.35,820.6,4.339
24,2014-05-03 13:45:00,-0.1988,0.0000,31.510,28.300,11.0,21.891,20.889,0.1830,2.94,818.1,4.351
25,2014-05-03 13:50:00,-0.1988,0.0000,31.944,27.100,10.7,21.939,20.936,0.1830,2.94,835.6,4.339
