"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10375445, SEN S/N: 10348609)","Current, mA (LGR S/N: 10375445, SEN S/N: 10348609)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10359314)","RH, % (LGR S/N: 10375445, SEN S/N: 10359314)","DewPt, °C (LGR S/N: 10375445, SEN S/N: 10359314)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10365585, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10365593, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10375445, SEN S/N: 10374506)","Wetness, % (LGR S/N: 10375445, SEN S/N: 10374911)","Solar Radiation, W/m² (LGR S/N: 10375445, SEN S/N: 10375648)","Batt, V (LGR S/N: 10375445)"
1,2014-06-28 11:15:00,-0.1988,0.0000,26.916,57.600,17.9,24.677,23.809,0.0442,2.94,801.9,4.363
2,2014-06-28 11:20:00,-0.1988,0.0000,27.087,57.200,17.9,24.702,23.833,0.0442,2.94,869.4,4.375
3,2014-06-28 11:25:00,-0.1988,0.0000,27.998,55.600,18.3,24.750,23.857,0.0434,2.94,859.4,4.339
4,2014-06-28 11:30:00,-0.1988,0.0000,28.245,53.700,18.0,24.774,23.857,0.0446,3.53,871.9,4.333
5,2014-06-28 11:35:00,-0.1988,0.0000,28.692,52.400,18.0,24.798,23.881,0.0446,3.53,886.9,4.333
6,2014-06-28 11:40:00,-0.1988,0.0000,28.394,52.200,17.7,24.847,23.905,0.0446,4.12,901.9,4.363
7,2014-06-28 11:45:00,-0.1988,0.0000,28.345,52.100,17.6,24.895,23.930,0.0446,4.12,904.4,4.345
8,2014-06-28 11:50:00,-0.1988,0.0000,28.419,52.100,17.7,24.992,23.954,0.0446,4.12,883.1,4.339
9,2014-06-28 11:55:00,-0.1988,0.0000,29.040,50.700,17.8,25.040,23.978,0.0446,4.12,900.6,4.339
10,2014-06-28 12:00:00,-0.1988,0.0000,29.290,49.500,17.7,25.089,24.026,0.0446,4.12,930.6,4.333
11,2014-06-28 12:05:00,-0.1988,0.0000,29.615,49.200,17.9,25.137,24.050,0.0446,4.12,955.6,4.538
12,2014-06-28 12:10:00,-0.1988,0.0000,29.490,49.000,17.7,25.258,24.098,0.0454,4.71,948.1,4.357
13,2014-06-28 12:15:00,-0.1988,0.0000,28.742,49.400,17.1,25.380,24.146,0.0454,4.12,961.9,4.345
14,2014-06-28 12:20:00,-0.1988,0.0000,29.165,50.200,17.8,25.525,24.219,0.0454,4.12,950.6,4.339
15,2014-06-28 12:25:00,-0.1988,0.0000,29.490,48.700,17.6,25.744,24.315,0.0454,4.12,961.9,4.339
16,2014-06-28 12:30:00,-0.1988,0.0000,29.115,49.500,17.5,26.061,24.412,0.0454,4.12,966.9,4.333
17,2014-06-28 12:35:00,-0.1988,0.0000,28.444,51.000,17.3,26.500,24.557,0.0454,4.12,964.4,4.418
18,2014-06-28 12:40:00,-0.1988,0.0000,29.215,49.800,17.7,26.989,24.726,0.0454,4.12,973.1,4.363
19,2014-06-28 12:45:00,-0.1988,0.0000,30.394,46.700,17.7,27.505,24.919,0.0454,4.12,973.1,4.345
20,2014-06-28 12:50:00,-0.1988,0.0000,30.369,45.800,17.4,28.023,25.113,0.0462,4.71,965.6,4.339
21,2014-06-28 12:55:00,-0.1988,0.0000,30.976,44.400,17.5,28.543,25.331,0.0454,4.71,969.4,4.339
22,2014-06-28 13:00:00,-0.1988,0.0000,29.290,47.600,17.0,29.040,25.550,0.0470,4.12,981.9,4.333
23,2014-06-28 13:05:00,-0.1988,0.0000,29.991,47.400,17.6,29.540,25.768,0.0470,4.12,983.1,4.333
24,2014-06-28 13:10:00,-0.1988,0.0000,31.331,44.600,17.9,30.016,26.012,0.0474,4.71,976.9,4.363
25,2014-06-28 13:15:00,-0.1988,0.0000,31.561,43.400,17.6,30.444,26.231,0.0470,4.71,974.4,4.345
26,2014-06-28 13:20:00,-0.1988,0.0000,30.748,44.300,17.2,30.900,26.475,0.0474,4.71,968.1,4.339
27,2014-06-28 13:25:00,-0.1988,0.0000,31.255,45.500,18.1,31.331,26.695,0.0474,4.71,973.1,4.339
28,2014-06-28 13:30:00,-0.1988,0.0000,31.153,45.800,18.1,31.714,26.916,0.0474,4.12,953.1,4.333
29,2014-06-28 13:35:00,-0.1988,0.0000,30.900,46.500,18.1,32.073,27.136,0.0474,4.12,966.9,4.333
30,2014-06-28 13:40:00,-0.1988,0.0000,30.545,47.700,18.2,32.407,27.333,0.0490,4.12,955.6,4.400
31,2014-06-28 13:45:00,-0.1988,0.0000,29.890,48.500,17.9,32.691,27.530,0.0482,4.12,115.6,4.351
32,2014-06-28 13:50:00,-0.1988,0.0000,30.444,48.500,18.4,32.975,27.702,0.0494,4.12,926.9,4.339
33,2014-06-28 13:55:00,-0.1988,0.0000,30.343,48.000,18.1,33.209,27.875,0.0490,4.12,928.1,4.339
34,2014-06-28 14:00:00,-0.1988,0.0000,29.439,49.700,17.9,33.443,28.048,0.0494,4.12,630.6,4.333
35,2014-06-28 14:05:00,-0.1988,0.0000,29.065,51.000,17.9,33.652,28.196,0.0494,4.12,111.9,4.333
36,2014-06-28 14:10:00,-0.1988,0.0000,28.941,51.900,18.1,33.861,28.345,0.0501,3.53,95.6,4.351
37,2014-06-28 14:15:00,-0.1988,0.0000,28.990,51.800,18.1,34.019,28.493,0.0501,2.94,128.1,4.339
38,2014-06-28 14:20:00,-0.1988,0.0000,29.090,52.000,18.3,34.176,28.617,0.0509,2.94,155.6,4.333
39,2014-06-28 14:25:00,-0.1988,0.0000,28.221,53.500,17.9,34.308,28.742,0.0501,2.35,881.9,4.333
40,2014-06-28 14:30:00,-0.1988,0.0000,28.221,53.300,17.8,34.413,28.841,0.0517,2.35,860.6,4.345
41,2014-06-28 14:35:00,-0.1988,0.0000,28.147,53.900,18.0,34.492,28.941,0.0509,2.35,863.1,4.351
42,2014-06-28 14:40:00,-0.1988,0.0000,28.345,53.300,18.0,34.545,29.015,0.0509,2.35,86.9,4.339
43,2014-06-28 14:45:00,-0.1988,0.0000,28.593,52.600,18.0,34.572,29.090,0.0517,2.35,85.6,4.333
44,2014-06-28 14:50:00,-0.1988,0.0000,28.147,53.700,17.9,34.598,29.140,0.0521,2.35,85.6,4.333
45,2014-06-28 14:55:00,-0.1988,0.0000,28.147,53.900,18.0,34.598,29.190,0.0517,2.35,86.9,4.363
46,2014-06-28 15:00:00,-0.1988,0.0000,28.468,53.000,18.0,34.572,29.215,0.0521,2.35,83.1,4.339
47,2014-06-28 15:05:00,-0.1988,0.0000,28.568,52.200,17.8,34.492,29.215,0.0517,2.35,80.6,4.333
48,2014-06-28 15:10:00,-0.1988,0.0000,29.090,52.100,18.3,34.334,29.215,0.0521,2.35,79.4,4.333
49,2014-06-28 15:15:00,-0.1988,0.0000,28.990,51.700,18.1,34.097,29.165,0.0521,2.35,78.1,4.351
50,2014-06-28 15:20:00,-0.1988,0.0000,28.791,51.700,17.9,33.809,29.115,0.0528,2.35,76.9,4.345
51,2014-06-28 15:25:00,-0.1988,0.0000,28.593,52.400,17.9,33.521,29.065,0.0528,2.35,75.6,4.339
52,2014-06-28 15:30:00,-0.1988,0.0000,27.899,53.800,17.7,33.235,28.965,0.0528,2.35,74.4,4.333
53,2014-06-28 15:35:00,-0.1988,0.0000,27.949,54.200,17.9,32.949,28.891,0.0521,2.35,75.6,4.333
54,2014-06-28 15:40:00,-0.1988,0.0000,27.801,54.300,17.8,32.665,28.791,0.0528,2.35,74.4,4.351
55,2014-06-28 15:45:00,-0.1988,0.0000,27.677,54.500,17.7,32.407,28.717,0.0528,2.35,73.1,4.339
56,2014-06-28 15:50:00,-0.1988,0.0000,27.407,55.000,17.6,32.201,28.642,0.0528,2.35,79.4,4.333
57,2014-06-28 15:55:00,-0.1988,0.0000,27.456,55.200,17.7,32.047,28.568,0.0521,2.35,73.1,4.333
58,2014-06-28 16:00:00,-0.1988,0.0000,27.702,54.500,17.7,31.919,28.493,0.0521,2.35,70.6,4.339
59,2014-06-28 16:05:00,-0.1988,0.0000,26.989,55.900,17.5,31.816,28.444,0.0521,2.35,69.4,4.339
60,2014-06-28 16:10:00,-0.1988,0.0000,26.818,57.100,17.6,31.689,28.419,0.0528,1.76,69.4,4.339
61,2014-06-28 16:15:00,-0.1988,0.0000,26.304,57.600,17.3,31.535,28.369,0.0521,1.76,68.1,4.333
62,2014-06-28 16:20:00,-0.1988,0.0000,26.720,58.200,17.8,31.382,28.295,0.0521,1.76,66.9,4.333
63,2014-06-28 16:25:00,-0.1988,0.0000,27.063,57.100,17.9,31.179,28.245,0.0517,1.76,65.6,4.339
64,2014-06-28 16:30:00,-0.1988,0.0000,26.646,58.500,17.9,31.001,28.171,0.0517,1.76,64.4,4.345
65,2014-06-28 16:35:00,-0.1988,0.0000,27.063,56.900,17.8,30.824,28.097,0.0517,1.76,63.1,4.339
66,2014-06-28 16:40:00,-0.1988,0.0000,26.720,58.500,17.9,30.672,28.023,0.0517,1.76,63.1,4.333
67,2014-06-28 16:45:00,-0.1988,0.0000,26.524,58.500,17.7,30.520,27.949,0.0521,1.76,59.4,4.333
68,2014-06-28 16:50:00,-0.1988,0.0000,26.353,59.300,17.8,30.369,27.875,0.0517,1.76,61.9,4.339
69,2014-06-28 16:55:00,-0.1988,0.0000,26.061,60.600,17.9,30.217,27.825,0.0517,1.76,58.1,4.345
70,2014-06-28 17:00:00,-0.1988,0.0000,26.256,59.900,17.9,30.091,27.751,0.0517,1.76,58.1,4.339
71,2014-06-28 17:05:00,-0.1988,0.0000,24.944,63.400,17.5,29.966,27.677,0.0517,1.76,59.4,4.333
72,2014-06-28 17:10:00,-0.1988,0.0000,25.550,62.700,17.9,29.840,27.628,0.0517,1.76,55.6,4.333
73,2014-06-28 17:15:00,-0.1988,0.0000,25.866,61.600,17.9,29.715,27.579,0.0509,1.76,55.6,4.339
74,2014-06-28 17:20:00,-0.1988,0.0000,26.085,61.100,18.0,29.590,27.505,0.0501,1.76,54.4,4.345
75,2014-06-28 17:25:00,-0.1988,0.0000,25.671,62.200,17.9,29.464,27.431,0.0509,1.76,46.9,4.339
76,2014-06-28 17:30:00,-0.1988,0.0000,25.963,61.300,18.0,29.340,27.382,0.0509,1.76,53.1,4.333
77,2014-06-28 17:35:00,-0.1988,0.0000,25.501,62.500,17.8,29.240,27.333,0.0509,1.76,55.6,4.333
78,2014-06-28 17:40:00,-0.1988,0.0000,25.720,62.200,18.0,29.115,27.284,0.0509,1.76,54.4,4.351
79,2014-06-28 17:45:00,-0.1988,0.0000,25.428,62.600,17.8,29.015,27.235,0.0501,1.76,50.6,4.339
