"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2014-05-30 14:20:00,856.9,0.59,41.913,41.268,0.0715,-0.2039,0.0000,28.543,42.500,14.6,4.327
2,2014-05-30 14:25:00,849.4,1.76,41.942,41.036,0.0715,-0.2039,0.0000,29.490,41.400,15.0,4.333
3,2014-05-30 14:30:00,838.1,1.76,42.179,40.891,0.0722,-0.2039,0.0000,28.866,40.700,14.2,4.345
4,2014-05-30 14:35:00,829.4,1.76,42.297,40.804,0.0722,-0.2039,0.0000,28.891,42.500,14.9,4.351
5,2014-05-30 14:40:00,813.1,2.35,42.743,40.804,0.0722,-0.2039,0.0000,29.615,41.400,15.1,4.357
6,2014-05-30 14:45:00,804.4,1.76,43.860,40.862,0.0725,-0.2039,0.0000,29.640,40.500,14.8,4.339
7,2014-05-30 14:50:00,793.1,1.76,45.624,41.065,0.0725,-0.2039,0.0000,29.565,40.200,14.6,4.333
8,2014-05-30 14:55:00,781.9,1.76,48.007,41.356,0.0725,-0.2039,0.0000,29.165,42.000,15.0,4.333
9,2014-05-30 15:00:00,771.9,2.35,50.094,41.736,0.0725,-0.2039,0.0000,29.439,41.000,14.8,4.339
10,2014-05-30 15:05:00,761.9,1.76,51.560,42.179,0.0725,-0.2039,0.0000,29.265,40.900,14.6,4.345
11,2014-05-30 15:10:00,753.1,2.35,52.492,42.594,0.0732,-0.2039,0.0000,29.414,40.500,14.6,4.345
12,2014-05-30 15:15:00,740.6,1.76,53.111,43.013,0.0725,-0.2039,0.0000,28.518,43.300,14.8,4.339
13,2014-05-30 15:20:00,728.1,1.76,53.221,43.374,0.0725,-0.2039,0.0000,29.490,41.100,14.9,4.333
14,2014-05-30 15:25:00,720.6,2.35,51.845,43.616,0.0725,-0.2039,0.0000,30.016,40.700,15.2,4.339
15,2014-05-30 15:30:00,710.6,1.76,49.309,43.677,0.0732,-0.2039,0.0000,29.315,40.500,14.5,4.339
16,2014-05-30 15:35:00,695.6,1.76,50.094,43.616,0.0725,-0.2039,0.0000,29.414,41.100,14.8,4.339
17,2014-05-30 15:40:00,686.9,1.76,52.059,43.647,0.0725,-0.2039,0.0000,29.890,40.700,15.1,4.333
18,2014-05-30 15:45:00,668.1,1.76,53.074,43.799,0.0725,-0.2039,0.0000,29.565,40.700,14.8,4.339
19,2014-05-30 15:50:00,664.4,1.76,53.479,44.043,0.0722,-0.2039,0.0000,29.015,41.400,14.6,4.339
20,2014-05-30 15:55:00,650.6,1.76,53.850,44.257,0.0722,-0.2039,0.0000,28.419,42.100,14.3,4.339
21,2014-05-30 16:00:00,635.6,1.76,53.776,44.472,0.0722,-0.2039,0.0000,28.990,42.000,14.8,4.363
22,2014-05-30 16:05:00,624.4,1.76,53.925,44.688,0.0722,-0.2039,0.0000,28.295,43.500,14.7,4.339
23,2014-05-30 16:10:00,613.1,1.18,53.888,44.874,0.0715,-0.2039,0.0000,28.394,41.800,14.2,4.339
24,2014-05-30 16:15:00,590.6,1.76,53.850,44.999,0.0715,-0.2039,0.0000,28.866,43.000,15.1,4.339
25,2014-05-30 16:20:00,584.4,1.76,53.701,45.123,0.0708,-0.2039,0.0000,29.015,41.800,14.7,4.339
26,2014-05-30 16:25:00,575.6,1.76,53.516,45.217,0.0708,-0.2039,0.0000,28.742,42.000,14.6,4.339
27,2014-05-30 16:30:00,559.4,1.76,53.405,45.279,0.0708,-0.2039,0.0000,28.742,42.300,14.7,4.333
28,2014-05-30 16:35:00,549.4,1.76,53.074,45.311,0.0702,-0.2039,0.0000,28.742,42.400,14.7,4.339
29,2014-05-30 16:40:00,530.6,1.18,52.492,45.279,0.0702,-0.2039,0.0000,27.727,43.700,14.3,4.339
30,2014-05-30 16:45:00,516.9,1.18,51.702,45.186,0.0708,-0.2039,0.0000,28.667,41.500,14.3,4.339
31,2014-05-30 16:50:00,505.6,1.18,50.996,44.999,0.0702,-0.2039,0.0000,28.593,41.000,14.1,4.345
32,2014-05-30 16:55:00,491.9,0.00,50.473,44.750,0.0695,-0.2039,0.0000,27.974,41.200,13.6,4.339
33,2014-05-30 17:00:00,475.6,0.00,49.991,44.534,0.0695,-0.2039,0.0000,27.974,40.500,13.3,4.339
34,2014-05-30 17:05:00,461.9,0.00,49.445,44.288,0.0691,-0.2039,0.0000,28.023,38.900,12.8,4.339
35,2014-05-30 17:10:00,446.9,0.00,49.073,44.073,0.0691,-0.2039,0.0000,28.419,39.000,13.1,4.345
36,2014-05-30 17:15:00,434.4,0.00,48.371,43.860,0.0684,-0.2039,0.0000,27.259,40.100,12.5,4.351
37,2014-05-30 17:20:00,416.9,0.00,46.290,43.616,0.0684,-0.2039,0.0000,27.210,40.800,12.8,4.339
38,2014-05-30 17:25:00,403.1,0.00,43.707,43.193,0.0678,-0.2039,0.0000,27.210,41.200,12.9,4.339
39,2014-05-30 17:30:00,386.9,0.00,41.854,42.564,0.0671,-0.2039,0.0000,26.549,42.000,12.6,4.339
40,2014-05-30 17:35:00,370.6,0.00,40.660,41.942,0.0664,-0.2039,0.0000,26.671,42.200,12.8,4.339
41,2014-05-30 17:40:00,353.1,0.00,40.372,41.327,0.0653,-0.2039,0.0000,26.842,42.200,12.9,4.339
