"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-05-07 10:35:00,1038.1,-0.2039,0.0000,0.00,22.250,53.300,12.3,18.913,18.533,0.2117,4.351
2,2014-05-07 10:40:00,649.4,-0.2039,0.0000,0.59,22.609,52.000,12.3,19.199,18.628,0.2117,4.351
3,2014-05-07 10:45:00,571.9,-0.2039,0.0000,0.00,22.274,53.200,12.3,19.532,18.771,0.2117,4.369
4,2014-05-07 10:50:00,260.6,-0.2039,0.0000,0.00,21.604,53.400,11.7,19.793,18.937,0.2112,4.418
5,2014-05-07 10:55:00,244.4,-0.2039,0.0000,0.00,21.008,53.500,11.2,19.936,19.080,0.2117,4.400
6,2014-05-07 11:00:00,224.4,-0.2039,0.0000,0.00,19.770,60.500,11.9,19.984,19.175,0.2117,4.393
7,2014-05-07 11:05:00,348.1,-0.2039,0.0000,0.00,19.722,61.100,12.0,19.960,19.246,0.2117,4.381
8,2014-05-07 11:10:00,358.1,-0.2039,0.0000,0.00,20.674,60.400,12.8,19.912,19.270,0.2112,4.375
9,2014-05-07 11:15:00,261.9,-0.2039,0.0000,0.00,20.913,59.000,12.6,19.912,19.294,0.2112,4.369
10,2014-05-07 11:20:00,439.4,-0.2039,0.0000,0.00,20.174,60.100,12.2,19.984,19.341,0.2112,4.363
11,2014-05-07 11:25:00,278.1,-0.2039,0.0000,0.00,20.126,59.500,12.0,20.055,19.389,0.2112,4.363
12,2014-05-07 11:30:00,253.1,-0.2039,0.0000,0.00,20.817,58.400,12.4,20.126,19.436,0.2112,4.387
13,2014-05-07 11:35:00,1003.1,-0.2039,0.0000,0.00,20.889,60.800,13.1,20.246,19.508,0.2117,4.381
14,2014-05-07 11:40:00,919.4,-0.2039,0.0000,0.00,21.485,57.700,12.8,20.365,19.579,0.2112,4.369
15,2014-05-07 11:45:00,939.4,-0.2039,0.0000,0.59,22.872,55.100,13.4,20.627,19.674,0.2117,4.363
16,2014-05-07 11:50:00,390.6,-0.2039,0.0000,0.59,23.016,54.500,13.4,21.008,19.841,0.2112,4.363
17,2014-05-07 11:55:00,926.9,-0.2039,0.0000,0.59,22.944,53.600,13.0,21.390,20.031,0.2117,4.406
18,2014-05-07 12:00:00,916.9,-0.2039,0.0000,0.59,22.776,52.600,12.6,21.652,20.222,0.2117,4.393
19,2014-05-07 12:05:00,926.9,-0.2039,0.0000,0.59,22.824,55.200,13.4,21.843,20.388,0.2112,4.381
20,2014-05-07 12:10:00,921.9,-0.2039,0.0000,0.59,23.040,51.900,12.6,22.034,20.531,0.2117,4.375
21,2014-05-07 12:15:00,910.6,-0.2039,0.0000,0.59,22.154,53.800,12.4,22.274,20.698,0.2112,4.369
22,2014-05-07 12:20:00,921.9,-0.2039,0.0000,0.59,22.226,55.000,12.8,22.537,20.865,0.2112,4.363
23,2014-05-07 12:25:00,906.9,-0.2039,0.0000,0.59,22.585,53.600,12.7,22.753,21.032,0.2117,4.363
24,2014-05-07 12:30:00,903.1,-0.2039,0.0000,1.18,22.872,54.000,13.1,22.848,21.175,0.2112,4.418
25,2014-05-07 12:35:00,915.6,-0.2039,0.0000,0.59,22.441,53.100,12.4,22.872,21.270,0.2112,4.393
26,2014-05-07 12:40:00,888.1,-0.2039,0.0000,1.18,22.441,55.300,13.1,22.800,21.318,0.2112,4.393
27,2014-05-07 12:45:00,885.6,-0.2039,0.0000,0.59,22.585,52.600,12.4,22.729,21.366,0.2112,4.381
28,2014-05-07 12:50:00,881.9,-0.2039,0.0000,0.59,22.274,51.700,11.9,22.657,21.366,0.2112,4.369
29,2014-05-07 12:55:00,875.6,-0.2039,0.0000,0.59,22.298,53.500,12.4,22.585,21.390,0.2112,4.363
30,2014-05-07 13:00:00,864.4,-0.2039,0.0000,0.59,22.202,55.500,12.9,22.513,21.390,0.2112,4.363
