Date Time	Voltage (V)  #10348620	Current (mA)  #10348620	Temp (°F)  #10359300	RH (%)  #10359300	Inside Temp (°F)	Outside Temp (°F)	Water Content (m³/m³)  #10374525	Wetness (%)  #10374902	Solar Radiation (W/m²)  #10375652	Batt (V) c:5
05/07/15 16:00:00.0	-0.2039	0.0000	60.390	60.200	72.093	70.846	0.0857	0.00	113.1	4.321
05/07/15 16:05:00.0	-0.2039	0.0000	60.474	60.000	71.920	70.759	0.0850	0.00	108.1	4.315
05/07/15 16:10:00.0	-0.2039	0.0000	60.217	59.000	71.748	70.673	0.0850	0.00	99.4	4.351
05/07/15 16:15:00.0	-0.2039	0.0000	59.572	59.600	71.577	70.543	0.0850	0.00	94.4	4.357
05/07/15 16:20:00.0	-0.2039	0.0000	59.616	59.700	71.404	70.459	0.0857	0.00	81.9	4.333
05/07/15 16:25:00.0	-0.2039	0.0000	59.745	59.300	71.231	70.372	0.0850	0.00	65.6	4.321
05/07/15 16:30:00.0	-0.2039	0.0000	59.358	56.600	71.060	70.286	0.0850	0.00	109.4	4.321
05/07/15 16:35:00.0	-0.2039	0.0000	59.056	57.100	70.846	70.158	0.0850	0.00	99.4	4.351
05/07/15 16:40:00.0	-0.2039	0.0000	58.928	58.300	70.673	70.029	0.0850	0.00	88.1	4.351
05/07/15 16:45:00.0	-0.2039	0.0000	58.755	59.100	70.502	69.942	0.0850	0.00	81.9	4.333
05/07/15 16:50:00.0	-0.2039	0.0000	59.099	57.100	70.286	69.814	0.0850	0.00	78.1	4.321
05/07/15 16:55:00.0	-0.2039	0.0000	58.411	57.900	70.072	69.685	0.0850	0.00	45.6	4.321
05/07/15 17:00:00.0	-0.2039	0.0000	58.368	58.800	69.814	69.600	0.0850	0.00	56.9	4.339
05/07/15 17:05:00.0	-0.2039	0.0000	57.893	59.400	69.557	69.427	0.0844	0.00	60.6	4.339
05/07/15 17:10:00.0	-0.2039	0.0000	57.936	58.100	69.343	69.300	0.0844	0.00	74.4	4.345
05/07/15 17:15:00.0	-0.2039	0.0000	57.850	58.700	69.129	69.170	0.0844	0.00	68.1	4.327
05/07/15 17:20:00.0	-0.2039	0.0000	57.765	59.200	68.956	68.999	0.0844	0.00	60.6	4.321
05/07/15 17:25:00.0	-0.2039	0.0000	57.463	59.100	68.785	68.871	0.0844	0.00	51.9	4.333
05/07/15 17:30:00.0	-0.2039	0.0000	57.722	58.900	68.614	68.742	0.0844	0.00	65.6	4.339
05/07/15 17:35:00.0	-0.2039	0.0000	58.195	57.200	68.443	68.657	0.0844	0.00	55.6	4.333
05/07/15 17:40:00.0	-0.2039	0.0000	58.023	57.400	68.270	68.527	0.0844	0.00	40.6	4.339
05/07/15 17:45:00.0	-0.2039	0.0000	57.420	58.600	68.099	68.400	0.0841	0.00	38.1	4.321
05/07/15 17:50:00.0	-0.2039	0.0000	57.074	60.000	67.928	68.270	0.0841	0.00	26.9	4.321
05/07/15 17:55:00.0	-0.2039	0.0000	56.815	61.500	67.757	68.142	0.0841	0.00	18.1	4.315
05/07/15 18:00:00.0	-0.2039	0.0000	56.426	62.400	67.543	68.013	0.0841	0.00	16.9	4.309
05/07/15 18:05:00.0	-0.2039	0.0000	56.340	63.500	67.285	67.885	0.0841	0.00	16.9	4.303
05/07/15 18:10:00.0	-0.2039	0.0000	56.599	63.200	67.114	67.757	0.0841	0.00	14.4	4.303
05/07/15 18:15:00.0	-0.2039	0.0000	56.469	63.200	66.943	67.627	0.0835	0.00	11.9	4.303
05/07/15 18:20:00.0	-0.2039	0.0000	56.469	62.600	66.814	67.500	0.0835	0.00	11.9	4.297
05/07/15 18:25:00.0	-0.2039	0.0000	56.512	63.300	66.643	67.372	0.0835	0.00	4.4	4.303
05/07/15 18:30:00.0	-0.2039	0.0000	56.208	63.700	66.515	67.242	0.0835	0.00	1.9	4.291
05/07/15 18:35:00.0	-0.2039	0.0000	55.906	64.000	66.344	67.158	0.0835	0.00	1.9	4.291
05/07/15 18:40:00.0	-0.2039	0.0000	55.906	63.900	66.214	67.028	0.0835	0.00	0.6	4.291
05/07/15 18:45:00.0	-0.2039	0.0000	55.949	63.900	66.043	66.900	0.0835	0.00	0.6	4.291
05/07/15 18:50:00.0	-0.2039	0.0000	55.776	64.600	65.916	66.772	0.0835	0.00	0.6	4.285
05/07/15 18:55:00.0	-0.2039	0.0000	55.647	65.700	65.788	66.686	0.0835	0.00	0.6	4.285
05/07/15 19:00:00.0	-0.2039	0.0000	55.558	66.800	65.658	66.600	0.0835	0.00	0.6	4.285
05/07/15 19:05:00.0	-0.2039	0.0000	55.342	67.400	65.574	66.472	0.0829	0.00	0.6	4.279
05/07/15 19:10:00.0	-0.2039	0.0000	55.386	68.500	65.444	66.385	0.0829	0.00	0.6	4.279
05/07/15 19:15:00.0	-0.2039	0.0000	55.386	69.000	65.316	66.301	0.0829	0.00	0.6	4.273
05/07/15 19:20:00.0	-0.2039	0.0000	55.342	69.700	65.230	66.214	0.0829	100.00	0.6	4.273
05/07/15 19:25:00.0	-0.2039	0.0000	54.734	71.600	65.145	66.087	0.0829	100.00	0.6	4.273
05/07/15 19:30:00.0	-0.2039	0.0000	54.037	73.500	65.145	66.043	0.0829	100.00	0.6	4.273
05/07/15 19:35:00.0	-0.2039	0.0000	53.733	75.200	65.102	65.959	0.0829	100.00	0.6	4.273
05/07/15 19:40:00.0	-0.2039	0.0000	53.602	75.300	65.017	65.916	0.0829	100.00	0.6	4.267
05/07/15 19:45:00.0	-0.2039	0.0000	53.472	75.700	64.931	65.829	0.0829	100.00	0.6	4.267
05/07/15 19:50:00.0	-0.2039	0.0000	53.121	76.600	64.845	65.788	0.0829	100.00	0.6	4.267
05/07/15 19:55:00.0	-0.2039	0.0000	52.860	78.100	64.760	65.701	0.0829	100.00	0.6	4.267
05/07/15 20:00:00.0	-0.2039	0.0000	52.597	78.800	64.674	65.615	0.0829	100.00	0.6	4.267
05/07/15 20:05:00.0	-0.2039	0.0000	52.554	79.000	64.589	65.574	0.0822	100.00	0.6	4.267
05/07/15 20:10:00.0	-0.2039	0.0000	52.597	79.500	64.503	65.487	0.0829	100.00	0.6	4.267
05/07/15 20:15:00.0	-0.2039	0.0000	52.641	79.800	64.375	65.403	0.0822	100.00	0.6	4.267
05/07/15 20:20:00.0	-0.2039	0.0000	52.729	80.300	64.288	65.316	0.0822	100.00	0.6	4.267
05/07/15 20:25:00.0	-0.2039	0.0000	52.729	81.300	64.204	65.230	0.0822	100.00	0.6	4.267
05/07/15 20:30:00.0	-0.2039	0.0000	51.940	81.900	64.117	65.188	0.0810	100.00	0.6	4.267
05/07/15 20:35:00.0	-0.2039	0.0000	51.413	83.000	63.946	65.102	0.0810	100.00	0.6	4.261
05/07/15 20:40:00.0	-0.2039	0.0000	51.193	84.100	63.819	65.017	0.0816	100.00	0.6	4.261
05/07/15 20:45:00.0	-0.2039	0.0000	51.148	85.000	63.689	64.888	0.0816	100.00	0.6	4.261
05/07/15 20:50:00.0	-0.2039	0.0000	51.237	85.900	63.604	64.803	0.0810	100.00	0.6	4.261
05/07/15 20:55:00.0	-0.2039	0.0000	51.193	86.300	63.518	64.717	0.0810	100.00	0.6	4.273
05/07/15 21:00:00.0	-0.2039	0.0000	51.193	86.700	63.390	64.632	0.0810	100.00	0.6	4.255
05/07/15 21:05:00.0	-0.2039	0.0000	51.325	87.200	63.304	64.546	0.0803	100.00	0.6	4.255
05/07/15 21:10:00.0	-0.2039	0.0000	51.325	87.600	63.176	64.459	0.0797	100.00	0.6	4.255
05/07/15 21:15:00.0	-0.2039	0.0000	51.370	87.900	63.048	64.375	0.0797	100.00	0.6	4.255
05/07/15 21:20:00.0	-0.2039	0.0000	51.325	88.100	62.962	64.288	0.0797	100.00	0.6	4.255
05/07/15 21:25:00.0	-0.2039	0.0000	51.370	88.400	62.875	64.204	0.0803	100.00	0.6	4.255
05/07/15 21:30:00.0	-0.2039	0.0000	51.370	88.400	62.791	64.117	0.0797	100.00	0.6	4.255
05/07/15 21:35:00.0	-0.2039	0.0000	51.413	88.700	62.748	64.074	0.0797	100.00	0.6	4.255
05/07/15 21:40:00.0	-0.2039	0.0000	51.370	88.800	62.661	63.990	0.0797	100.00	0.6	4.249
05/07/15 21:45:00.0	-0.2039	0.0000	51.413	88.900	62.620	63.946	0.0797	100.00	0.6	4.249
05/07/15 21:50:00.0	-0.2039	0.0000	51.589	89.200	62.533	63.862	0.0797	100.00	0.6	4.249
05/07/15 21:55:00.0	-0.2039	0.0000	51.809	89.500	62.490	63.819	0.0797	100.00	0.6	4.249
05/07/15 22:00:00.0	-0.2039	0.0000	51.589	89.500	62.447	63.732	0.0797	100.00	0.6	4.249
05/07/15 22:05:00.0	-0.2039	0.0000	51.458	90.100	62.406	63.689	0.0794	100.00	0.6	4.249
05/07/15 22:10:00.0	-0.2039	0.0000	51.501	90.100	62.319	63.648	0.0794	100.00	0.6	4.249
05/07/15 22:15:00.0	-0.2039	0.0000	51.237	90.000	62.233	63.604	0.0794	100.00	0.6	4.249
05/07/15 22:20:00.0	-0.2039	0.0000	51.062	90.500	62.191	63.518	0.0787	100.00	0.6	4.249
05/07/15 22:25:00.0	-0.2039	0.0000	51.017	90.500	62.105	63.475	0.0787	100.00	0.6	4.249
05/07/15 22:30:00.0	-0.2039	0.0000	51.062	90.600	62.019	63.390	0.0787	100.00	0.6	4.249
05/07/15 22:35:00.0	-0.2039	0.0000	51.017	90.600	61.934	63.347	0.0781	100.00	0.6	4.249
05/07/15 22:40:00.0	-0.2039	0.0000	50.841	90.700	61.848	63.262	0.0787	100.00	0.6	4.249
05/07/15 22:45:00.0	-0.2039	0.0000	50.621	90.900	61.761	63.176	0.0787	100.00	0.6	4.249
05/07/15 22:50:00.0	-0.2039	0.0000	50.400	90.900	61.677	63.133	0.0787	100.00	0.6	4.249
05/07/15 22:55:00.0	-0.2039	0.0000	50.092	90.900	61.547	63.048	0.0787	100.00	0.6	4.249
05/07/15 23:00:00.0	-0.2039	0.0000	50.180	91.100	61.462	62.962	0.0787	100.00	0.6	4.249
05/07/15 23:05:00.0	-0.2039	0.0000	50.311	91.400	61.333	62.919	0.0787	100.00	0.6	4.249
05/07/15 23:10:00.0	-0.2039	0.0000	50.488	91.800	61.248	62.834	0.0787	100.00	0.6	4.249
05/07/15 23:15:00.0	-0.2039	0.0000	50.400	91.900	61.119	62.748	0.0787	100.00	0.6	4.243
05/07/15 23:20:00.0	-0.2039	0.0000	50.268	92.000	61.032	62.661	0.0781	100.00	0.6	4.243
05/07/15 23:25:00.0	-0.2039	0.0000	50.180	91.900	60.904	62.577	0.0781	100.00	0.6	4.243
05/07/15 23:30:00.0	-0.2039	0.0000	50.092	91.900	60.818	62.490	0.0781	100.00	0.6	4.243
05/07/15 23:35:00.0	-0.2039	0.0000	50.092	91.900	60.733	62.406	0.0781	100.00	0.6	4.243
05/07/15 23:40:00.0	-0.2039	0.0000	50.180	92.000	60.647	62.362	0.0781	100.00	0.6	4.237
05/07/15 23:45:00.0	-0.2039	0.0000	50.047	92.000	60.561	62.276	0.0781	100.00	0.6	4.237
05/07/15 23:50:00.0	-0.2039	0.0000	49.959	92.000	60.474	62.191	0.0781	100.00	0.6	4.237
05/07/15 23:55:00.0	-0.2039	0.0000	50.047	91.900	60.433	62.148	0.0781	100.00	0.6	4.237
05/08/15 00:00:00.0	-0.2039	0.0000	50.223	92.000	60.390	62.062	0.0781	100.00	0.6	4.237
05/08/15 00:05:00.0	-0.2039	0.0000	50.268	92.000	60.346	62.019	0.0781	100.00	0.6	4.237
05/08/15 00:10:00.0	-0.2039	0.0000	50.092	92.000	60.303	61.977	0.0781	100.00	0.6	4.237
05/08/15 00:15:00.0	-0.2039	0.0000	49.959	92.100	60.260	61.891	0.0781	100.00	0.6	4.237
05/08/15 00:20:00.0	-0.2039	0.0000	50.047	92.300	60.174	61.848	0.0775	100.00	0.6	4.237
05/08/15 00:25:00.0	-0.2039	0.0000	49.959	92.200	60.089	61.804	0.0775	100.00	0.6	4.237
05/08/15 00:30:00.0	-0.2039	0.0000	49.959	92.000	60.046	61.720	0.0781	100.00	0.6	4.237
05/08/15 00:35:00.0	-0.2039	0.0000	49.914	91.900	59.959	61.677	0.0781	100.00	0.6	4.237
05/08/15 00:40:00.0	-0.2039	0.0000	49.914	91.900	59.916	61.633	0.0781	100.00	0.6	4.237
05/08/15 00:45:00.0	-0.2039	0.0000	49.825	91.800	59.873	61.547	0.0781	100.00	0.6	4.237
05/08/15 00:50:00.0	-0.2039	0.0000	49.825	91.900	59.830	61.506	0.0781	100.00	0.6	4.237
05/08/15 00:55:00.0	-0.2039	0.0000	49.825	91.900	59.788	61.462	0.0775	100.00	0.6	4.237
05/08/15 01:00:00.0	-0.2039	0.0000	49.825	91.700	59.745	61.419	0.0781	100.00	0.6	4.237
05/08/15 01:05:00.0	-0.2039	0.0000	49.737	91.700	59.702	61.376	0.0781	100.00	0.6	4.237
05/08/15 01:10:00.0	-0.2039	0.0000	49.516	91.600	59.659	61.290	0.0775	100.00	0.6	4.249
05/08/15 01:15:00.0	-0.2039	0.0000	49.604	91.900	59.616	61.290	0.0781	100.00	0.6	4.231
05/08/15 01:20:00.0	-0.2039	0.0000	49.649	91.600	59.529	61.205	0.0775	100.00	0.6	4.237
05/08/15 01:25:00.0	-0.2039	0.0000	49.782	91.800	59.445	61.162	0.0781	100.00	0.6	4.231
05/08/15 01:30:00.0	-0.2039	0.0000	49.737	91.800	59.401	61.119	0.0775	100.00	0.6	4.231
05/08/15 01:35:00.0	-0.2039	0.0000	49.825	91.900	59.358	61.032	0.0775	100.00	0.6	4.231
05/08/15 01:40:00.0	-0.2039	0.0000	49.959	91.900	59.315	60.991	0.0775	100.00	0.6	4.231
05/08/15 01:45:00.0	-0.2039	0.0000	50.047	91.900	59.272	60.948	0.0775	100.00	0.6	4.231
05/08/15 01:50:00.0	-0.2039	0.0000	50.180	91.700	59.229	60.904	0.0775	100.00	0.6	4.231
05/08/15 01:55:00.0	-0.2039	0.0000	50.311	91.700	59.185	60.861	0.0775	100.00	0.6	4.231
05/08/15 02:00:00.0	-0.2039	0.0000	50.268	91.700	59.185	60.818	0.0775	100.00	0.6	4.224
05/08/15 02:05:00.0	-0.2039	0.0000	50.356	91.600	59.142	60.775	0.0775	100.00	0.6	4.231
05/08/15 02:10:00.0	-0.2039	0.0000	50.356	91.600	59.142	60.775	0.0775	100.00	0.6	4.231
05/08/15 02:15:00.0	-0.2039	0.0000	50.445	91.700	59.099	60.733	0.0775	100.00	0.6	4.224
05/08/15 02:20:00.0	-0.2039	0.0000	49.249	89.300	59.056	60.690	0.0775	77.06	0.6	4.224
05/08/15 02:25:00.0	-0.2039	0.0000	48.895	88.600	59.056	60.647	0.0775	84.71	0.6	4.231
05/08/15 02:30:00.0	-0.2039	0.0000	48.762	88.100	59.014	60.604	0.0775	100.00	0.6	4.224
05/08/15 02:35:00.0	-0.2039	0.0000	48.583	88.300	58.971	60.604	0.0775	100.00	0.6	4.224
05/08/15 02:40:00.0	-0.2039	0.0000	48.227	88.700	58.928	60.561	0.0775	100.00	0.6	4.224
05/08/15 02:45:00.0	-0.2039	0.0000	47.914	89.000	58.885	60.517	0.0775	100.00	0.6	4.224
05/08/15 02:50:00.0	-0.2039	0.0000	47.602	89.400	58.798	60.433	0.0775	100.00	0.6	4.224
05/08/15 02:55:00.0	-0.2039	0.0000	47.334	89.700	58.712	60.433	0.0781	100.00	0.6	4.224
05/08/15 03:00:00.0	-0.2039	0.0000	47.334	90.100	58.582	60.346	0.0775	100.00	0.6	4.224
05/08/15 03:05:00.0	-0.2039	0.0000	47.512	90.400	58.498	60.260	0.0775	100.00	0.6	4.224
05/08/15 03:10:00.0	-0.2039	0.0000	47.422	90.700	58.368	60.217	0.0775	100.00	0.6	4.224
05/08/15 03:15:00.0	-0.2039	0.0000	47.691	91.200	58.282	60.132	0.0775	100.00	0.6	4.224
05/08/15 03:20:00.0	-0.2039	0.0000	47.781	91.200	58.195	60.089	0.0775	100.00	0.6	4.224
05/08/15 03:25:00.0	-0.2039	0.0000	47.736	91.400	58.109	60.003	0.0775	100.00	0.6	4.224
05/08/15 03:30:00.0	-0.2039	0.0000	47.914	91.500	58.066	59.916	0.0775	100.00	0.6	4.224
05/08/15 03:35:00.0	-0.2039	0.0000	48.094	91.600	58.023	59.873	0.0775	100.00	0.6	4.224
05/08/15 03:40:00.0	-0.2039	0.0000	48.049	91.400	58.023	59.830	0.0775	100.00	0.6	4.224
05/08/15 03:45:00.0	-0.2039	0.0000	47.914	91.400	57.979	59.745	0.0775	100.00	0.6	4.224
05/08/15 03:50:00.0	-0.2039	0.0000	47.914	91.400	57.979	59.745	0.0775	100.00	0.6	4.224
05/08/15 03:55:00.0	-0.2039	0.0000	47.871	91.200	57.936	59.702	0.0775	100.00	0.6	4.224
05/08/15 04:00:00.0	-0.2039	0.0000	47.871	91.100	57.893	59.659	0.0775	100.00	0.6	4.224
05/08/15 04:05:00.0	-0.2039	0.0000	47.781	91.100	57.893	59.616	0.0775	100.00	0.6	4.224
05/08/15 04:10:00.0	-0.2039	0.0000	47.334	91.100	57.850	59.572	0.0775	100.00	0.6	4.224
05/08/15 04:15:00.0	-0.2039	0.0000	47.334	91.300	57.765	59.572	0.0775	100.00	0.6	4.224
05/08/15 04:20:00.0	-0.2039	0.0000	47.244	91.100	57.679	59.486	0.0775	100.00	0.6	4.224
05/08/15 04:25:00.0	-0.2039	0.0000	47.244	91.100	57.592	59.445	0.0775	100.00	0.6	4.224
05/08/15 04:30:00.0	-0.2039	0.0000	46.931	91.000	57.506	59.401	0.0775	100.00	0.6	4.224
05/08/15 04:35:00.0	-0.2039	0.0000	46.526	91.100	57.376	59.315	0.0775	100.00	0.6	4.224
05/08/15 04:40:00.0	-0.2039	0.0000	46.436	91.300	57.247	59.229	0.0775	100.00	0.6	4.224
05/08/15 04:45:00.0	-0.2039	0.0000	46.256	91.500	57.160	59.185	0.0775	100.00	0.6	4.224
05/08/15 04:50:00.0	-0.2039	0.0000	46.166	91.500	57.031	59.099	0.0775	100.00	0.6	4.224
05/08/15 04:55:00.0	-0.2039	0.0000	46.256	91.600	56.988	59.014	0.0775	100.00	0.6	4.224
05/08/15 05:00:00.0	-0.2039	0.0000	46.121	91.900	56.901	58.971	0.0768	100.00	1.9	4.224
05/08/15 05:05:00.0	-0.2039	0.0000	46.166	91.900	56.815	58.885	0.0775	100.00	3.1	4.224
05/08/15 05:10:00.0	-0.2039	0.0000	46.031	92.000	56.728	58.798	0.0768	100.00	5.6	4.224
05/08/15 05:15:00.0	-0.2039	0.0000	46.031	92.200	56.642	58.755	0.0768	100.00	11.9	4.224
05/08/15 05:20:00.0	-0.2039	0.0000	46.346	92.200	56.556	58.669	0.0768	100.00	14.4	4.224
05/08/15 05:25:00.0	-0.2039	0.0000	46.526	92.200	56.469	58.582	0.0768	100.00	10.6	4.224
05/08/15 05:30:00.0	-0.2039	0.0000	46.841	92.400	56.426	58.541	0.0768	100.00	14.4	4.224
05/08/15 05:35:00.0	-0.2039	0.0000	47.064	92.500	56.383	58.498	0.0768	100.00	34.4	4.224
05/08/15 05:40:00.0	-0.2039	0.0000	47.244	92.300	56.383	58.455	0.0768	100.00	16.9	4.224
05/08/15 05:45:00.0	-0.2039	0.0000	47.289	92.400	56.340	58.368	0.0768	100.00	20.6	4.224
05/08/15 05:50:00.0	-0.2039	0.0000	47.557	92.600	56.295	58.368	0.0768	100.00	30.6	4.224
05/08/15 05:55:00.0	-0.2039	0.0000	48.227	92.200	56.295	58.325	0.0768	100.00	29.4	4.224
05/08/15 06:00:00.0	-0.2039	0.0000	48.493	91.500	56.340	58.282	0.0768	100.00	29.4	4.224
05/08/15 06:05:00.0	-0.2039	0.0000	48.762	90.000	56.383	58.282	0.0768	84.71	25.6	4.224
05/08/15 06:10:00.0	-0.2039	0.0000	48.983	89.700	56.469	58.239	0.0768	75.29	40.6	4.224
05/08/15 06:15:00.0	-0.2039	0.0000	49.161	89.400	56.512	58.239	0.0768	46.47	36.9	4.224
05/08/15 06:20:00.0	-0.2039	0.0000	49.428	88.800	56.556	58.282	0.0775	37.65	40.6	4.224
05/08/15 06:25:00.0	-0.2039	0.0000	49.604	88.300	56.642	58.282	0.0775	39.41	46.9	4.224
05/08/15 06:30:00.0	-0.2039	0.0000	49.649	87.800	56.728	58.282	0.0768	41.76	55.6	4.224
05/08/15 06:35:00.0	-0.2039	0.0000	50.445	87.200	56.772	58.325	0.0768	30.00	101.9	4.231
05/08/15 06:40:00.0	-0.2039	0.0000	51.458	86.400	56.815	58.325	0.0768	24.71	348.1	4.255
05/08/15 06:45:00.0	-0.2039	0.0000	54.387	84.600	56.858	58.325	0.0775	15.88	318.1	4.285
05/08/15 06:50:00.0	-0.2039	0.0000	54.777	82.100	56.988	58.368	0.0775	13.53	310.6	4.291
05/08/15 06:55:00.0	-0.2039	0.0000	53.994	79.500	57.117	58.411	0.0775	11.76	284.4	4.309
05/08/15 07:00:00.0	-0.2039	0.0000	56.035	78.900	57.290	58.455	0.0775	10.00	305.6	4.339
05/08/15 07:05:00.0	-0.2039	0.0000	57.031	75.800	57.463	58.541	0.0775	8.24	368.1	4.363
05/08/15 07:10:00.0	-0.2039	0.0000	56.599	72.600	57.679	58.626	0.0775	9.41	435.6	4.351
05/08/15 07:15:00.0	-0.2039	0.0000	56.426	72.800	57.893	58.712	0.0781	9.41	403.1	4.339
05/08/15 07:20:00.0	-0.2039	0.0000	56.165	71.800	58.066	58.798	0.0781	8.24	448.1	4.333
05/08/15 07:25:00.0	-0.2039	0.0000	56.685	71.700	58.282	58.928	0.0781	7.65	263.1	4.327
05/08/15 07:30:00.0	-0.2039	0.0000	56.728	70.100	58.455	59.014	0.0781	5.29	498.1	4.321
05/08/15 07:35:00.0	-0.2039	0.0000	56.901	69.100	58.626	59.142	0.0781	3.53	539.4	4.339
05/08/15 07:40:00.0	-0.2039	0.0000	57.850	68.500	58.842	59.229	0.0787	1.18	359.4	4.327
05/08/15 07:45:00.0	-0.2039	0.0000	58.928	67.700	59.056	59.315	0.0787	0.59	174.4	4.321
05/08/15 07:50:00.0	-0.2039	0.0000	57.290	67.200	59.315	59.445	0.0787	0.59	114.4	4.321
05/08/15 07:55:00.0	-0.2039	0.0000	56.988	66.200	59.529	59.572	0.0787	0.59	128.1	4.351
05/08/15 08:00:00.0	-0.2039	0.0000	55.776	65.600	59.745	59.745	0.0794	0.59	99.4	4.333
05/08/15 08:05:00.0	-0.2039	0.0000	56.944	67.800	59.959	59.873	0.0787	0.59	111.9	4.327
05/08/15 08:10:00.0	-0.2039	0.0000	56.944	66.100	60.132	60.003	0.0787	0.59	200.6	4.321
05/08/15 08:15:00.0	-0.2039	0.0000	57.074	64.800	60.260	60.089	0.0794	0.59	259.4	4.327
05/08/15 08:20:00.0	-0.2039	0.0000	57.247	64.500	60.433	60.217	0.0794	0.59	273.1	4.333
