"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374969, SEN S/N: 10348614)","Current, mA (LGR S/N: 10374969, SEN S/N: 10348614)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10359311)","RH, % (LGR S/N: 10374969, SEN S/N: 10359311)","DewPt, °C (LGR S/N: 10374969, SEN S/N: 10359311)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365545, LBL: 5 cm)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365591, LBL: 1 cm)","Water Content, m³/m³ (LGR S/N: 10374969, SEN S/N: 10374509)","Wetness, % (LGR S/N: 10374969, SEN S/N: 10374907)","Solar Radiation, W/m² (LGR S/N: 10374969, SEN S/N: 10375654)","Batt, V (LGR S/N: 10374969)"
94,2014-07-12 17:40:00,-0.1988,0.0000,27.899,45.400,15.0,44.688,44.288,-0.0008,0.59,48.1,4.333
95,2014-07-12 17:45:00,-0.1988,0.0000,27.333,44.700,14.3,44.012,43.677,-0.0008,0.59,44.4,4.333
96,2014-07-12 17:50:00,-0.1988,0.0000,27.136,46.000,14.5,43.374,43.073,-0.0008,0.59,44.4,4.333
97,2014-07-12 17:55:00,-0.1988,0.0000,26.720,47.500,14.7,42.743,42.505,-0.0019,0.59,44.4,4.333
98,2014-07-12 18:00:00,-0.1988,0.0000,27.112,47.200,14.9,42.179,42.001,-0.0019,0.59,43.1,4.339
99,2014-07-12 18:05:00,-0.1988,0.0000,26.989,45.900,14.4,41.648,41.502,-0.0025,0.59,40.6,4.339
100,2014-07-12 18:10:00,-0.1988,0.0000,26.940,46.400,14.5,41.152,41.007,-0.0025,0.59,39.4,4.333
101,2014-07-12 18:15:00,-0.1988,0.0000,26.867,46.200,14.4,40.660,40.573,-0.0025,0.59,36.9,4.333
102,2014-07-12 18:20:00,-0.1988,0.0000,26.744,46.600,14.4,40.200,40.142,-0.0036,0.59,35.6,4.333
103,2014-07-12 18:25:00,-0.1988,0.0000,26.695,48.100,14.8,39.800,39.743,-0.0047,0.59,35.6,4.333
104,2014-07-12 18:30:00,-0.2039,0.0000,26.842,47.600,14.8,39.403,39.375,-0.0047,0.59,34.4,4.333
105,2014-07-12 18:35:00,-0.1988,0.0000,26.451,48.500,14.7,39.008,39.008,-0.0052,0.59,33.1,4.333
106,2014-07-12 18:40:00,-0.2039,0.0000,26.158,48.600,14.5,38.644,38.644,-0.0052,0.59,33.1,4.333
107,2014-07-12 18:45:00,-0.2039,0.0000,26.109,49.000,14.6,38.282,38.309,-0.0063,0.59,31.9,4.333
108,2014-07-12 18:50:00,-0.2039,0.0000,25.841,48.700,14.2,37.921,37.949,-0.0063,0.00,29.4,4.333
109,2014-07-12 18:55:00,-0.2039,0.0000,25.744,49.700,14.5,37.590,37.618,-0.0063,0.00,25.6,4.333
110,2014-07-12 19:00:00,-0.2039,0.0000,25.525,49.800,14.3,37.261,37.315,-0.0063,0.00,23.1,4.333
111,2014-07-12 19:05:00,-0.2039,0.0000,25.113,51.500,14.4,36.933,36.987,-0.0069,0.00,21.9,4.333
112,2014-07-12 19:10:00,-0.2039,0.0000,24.847,52.500,14.5,36.606,36.688,-0.0080,0.00,16.9,4.333
113,2014-07-12 19:15:00,-0.2039,0.0000,24.702,52.600,14.4,36.308,36.389,-0.0080,0.00,13.1,4.327
114,2014-07-12 19:20:00,-0.2039,0.0000,24.460,53.600,14.5,35.985,36.092,-0.0080,0.00,13.1,4.333
115,2014-07-12 19:25:00,-0.2039,0.0000,24.171,54.900,14.6,35.689,35.797,-0.0086,0.00,11.9,4.351
116,2014-07-12 19:30:00,-0.2039,0.0000,23.905,56.900,14.9,35.395,35.502,-0.0086,0.59,13.1,4.327
117,2014-07-12 19:35:00,-0.2039,0.0000,23.569,57.900,14.8,35.128,35.235,-0.0097,0.59,10.6,4.333
118,2014-07-12 19:40:00,-0.2039,0.0000,23.352,57.900,14.6,34.836,34.969,-0.0097,0.59,9.4,4.327
119,2014-07-12 19:45:00,-0.2039,0.0000,23.208,59.000,14.8,34.572,34.704,-0.0097,0.59,6.9,4.327
120,2014-07-12 19:50:00,-0.2039,0.0000,23.112,59.400,14.8,34.308,34.440,-0.0097,0.59,6.9,4.327
121,2014-07-12 19:55:00,-0.2039,0.0000,22.896,61.400,15.1,34.045,34.202,-0.0103,0.59,5.6,4.327
122,2014-07-12 20:00:00,-0.2039,0.0000,22.729,60.400,14.7,33.809,33.966,-0.0103,0.59,3.1,4.327
123,2014-07-12 20:05:00,-0.2039,0.0000,22.369,60.100,14.3,33.548,33.730,-0.0103,0.59,1.9,4.327
124,2014-07-12 20:10:00,-0.2039,0.0000,22.250,61.800,14.6,33.313,33.469,-0.0115,0.59,1.9,4.327
125,2014-07-12 20:15:00,-0.2039,0.0000,22.202,60.600,14.2,33.053,33.235,-0.0120,0.59,1.9,4.327
126,2014-07-12 20:20:00,-0.2039,0.0000,22.011,61.000,14.2,32.820,33.001,-0.0120,0.59,0.6,4.327
127,2014-07-12 20:25:00,-0.2039,0.0000,21.987,62.800,14.6,32.587,32.768,-0.0120,0.59,0.6,4.327
128,2014-07-12 20:30:00,-0.2039,0.0000,21.867,64.000,14.8,32.355,32.536,-0.0132,0.59,0.6,4.327
129,2014-07-12 20:35:00,-0.2039,0.0000,21.724,64.600,14.8,32.124,32.330,-0.0132,0.59,0.6,4.321
130,2014-07-12 20:40:00,-0.2039,0.0000,21.676,66.100,15.1,31.919,32.124,-0.0132,1.18,0.6,4.327
131,2014-07-12 20:45:00,-0.2039,0.0000,21.533,66.700,15.1,31.714,31.919,-0.0132,1.18,0.6,4.321
132,2014-07-12 20:50:00,-0.2039,0.0000,21.413,67.900,15.3,31.535,31.714,-0.0132,1.76,0.6,4.327
133,2014-07-12 20:55:00,-0.2039,0.0000,21.294,68.500,15.3,31.331,31.535,-0.0138,2.35,0.6,4.327
134,2014-07-12 21:00:00,-0.2039,0.0000,21.127,69.800,15.4,31.179,31.357,-0.0138,2.35,0.6,4.321
135,2014-07-12 21:05:00,-0.2039,0.0000,21.056,71.000,15.6,31.001,31.204,-0.0132,2.94,0.6,4.321
136,2014-07-12 21:10:00,-0.2039,0.0000,21.079,70.800,15.6,30.824,31.026,-0.0138,2.35,0.6,4.321
137,2014-07-12 21:15:00,-0.2039,0.0000,21.151,70.400,15.6,30.672,30.874,-0.0138,1.76,0.6,4.321
138,2014-07-12 21:20:00,-0.2039,0.0000,21.151,69.700,15.4,30.520,30.697,-0.0138,1.76,0.6,4.321
139,2014-07-12 21:25:00,-0.2039,0.0000,21.103,69.400,15.3,30.343,30.545,-0.0150,1.76,0.6,4.321
140,2014-07-12 21:30:00,-0.2039,0.0000,21.032,69.400,15.2,30.192,30.394,-0.0150,2.35,0.6,4.321
141,2014-07-12 21:35:00,-0.2039,0.0000,21.032,69.900,15.3,30.041,30.243,-0.0150,2.35,0.6,4.321
142,2014-07-12 21:40:00,-0.2039,0.0000,21.127,69.300,15.3,29.890,30.091,-0.0150,1.76,0.6,4.321
143,2014-07-12 21:45:00,-0.2039,0.0000,21.127,69.300,15.3,29.765,29.966,-0.0156,2.35,0.6,4.321
144,2014-07-12 21:50:00,-0.2039,0.0000,20.984,70.100,15.3,29.615,29.815,-0.0156,2.94,0.6,4.321
145,2014-07-12 21:55:00,-0.2039,0.0000,20.913,71.100,15.5,29.490,29.690,-0.0150,3.53,0.6,4.321
146,2014-07-12 22:00:00,-0.2039,0.0000,20.865,72.000,15.7,29.365,29.565,-0.0156,3.53,0.6,4.321
147,2014-07-12 22:05:00,-0.2039,0.0000,20.817,72.500,15.7,29.240,29.439,-0.0156,3.53,0.6,4.321
148,2014-07-12 22:10:00,-0.2039,0.0000,20.817,73.200,15.9,29.140,29.315,-0.0156,4.12,0.6,4.321
149,2014-07-12 22:15:00,-0.2039,0.0000,20.865,73.200,15.9,29.015,29.215,-0.0156,4.71,0.6,4.321
150,2014-07-12 22:20:00,-0.2039,0.0000,20.698,73.800,15.9,28.916,29.090,-0.0156,4.71,0.6,4.321
151,2014-07-12 22:25:00,-0.2039,0.0000,20.627,73.800,15.8,28.791,28.990,-0.0156,4.71,0.6,4.321
152,2014-07-12 22:30:00,-0.2039,0.0000,20.579,74.900,16.0,28.692,28.866,-0.0167,4.71,0.6,4.321
153,2014-07-12 22:35:00,-0.2039,0.0000,20.531,74.600,15.9,28.568,28.766,-0.0167,5.29,0.6,4.321
154,2014-07-12 22:40:00,-0.2039,0.0000,20.507,75.400,16.0,28.468,28.642,-0.0167,5.29,0.6,4.321
155,2014-07-12 22:45:00,-0.2039,0.0000,20.460,75.100,15.9,28.369,28.543,-0.0167,5.88,0.6,4.321
156,2014-07-12 22:50:00,-0.2039,0.0000,20.412,75.300,15.9,28.270,28.444,-0.0167,5.88,0.6,4.321
157,2014-07-12 22:55:00,-0.2039,0.0000,20.293,75.000,15.7,28.171,28.345,-0.0173,4.71,0.6,4.321
158,2014-07-12 23:00:00,-0.2039,0.0000,20.126,73.500,15.3,28.072,28.245,-0.0173,4.12,0.6,4.321
159,2014-07-12 23:05:00,-0.2039,0.0000,20.079,73.100,15.1,27.974,28.147,-0.0173,3.53,0.6,4.321
160,2014-07-12 23:10:00,-0.2039,0.0000,20.126,72.200,15.0,27.875,28.048,-0.0167,2.94,0.6,4.321
161,2014-07-12 23:15:00,-0.2039,0.0000,20.269,71.400,14.9,27.751,27.949,-0.0173,2.94,0.6,4.321
162,2014-07-12 23:20:00,-0.2039,0.0000,20.246,71.000,14.8,27.677,27.850,-0.0173,2.35,0.6,4.321
163,2014-07-12 23:25:00,-0.2039,0.0000,20.055,71.200,14.7,27.579,27.751,-0.0185,2.94,0.6,4.321
164,2014-07-12 23:30:00,-0.2039,0.0000,19.865,71.900,14.7,27.481,27.653,-0.0173,2.94,0.6,4.321
165,2014-07-12 23:35:00,-0.2039,0.0000,19.793,72.500,14.7,27.382,27.554,-0.0185,2.94,0.6,4.321
166,2014-07-12 23:40:00,-0.2039,0.0000,20.079,71.700,14.8,27.284,27.481,-0.0173,2.35,0.6,4.321
167,2014-07-12 23:45:00,-0.2039,0.0000,20.246,71.100,14.9,27.210,27.382,-0.0173,2.35,0.6,4.321
168,2014-07-12 23:50:00,-0.2039,0.0000,20.103,71.000,14.7,27.112,27.284,-0.0173,2.35,0.6,4.321
169,2014-07-12 23:55:00,-0.2039,0.0000,19.960,70.900,14.5,27.014,27.186,-0.0185,2.35,0.6,4.321
170,2014-07-13 00:00:00,-0.2039,0.0000,19.984,71.100,14.6,26.940,27.112,-0.0185,2.35,0.6,4.321
171,2014-07-13 00:05:00,-0.2039,0.0000,20.150,70.400,14.6,26.842,27.038,-0.0185,2.35,0.6,4.321
172,2014-07-13 00:10:00,-0.2039,0.0000,20.103,70.300,14.5,26.769,26.940,-0.0191,2.35,0.6,4.321
173,2014-07-13 00:15:00,-0.2039,0.0000,19.960,70.400,14.4,26.695,26.867,-0.0191,2.35,0.6,4.321
174,2014-07-13 00:20:00,-0.2039,0.0000,19.746,71.000,14.4,26.622,26.793,-0.0191,2.35,0.6,4.321
175,2014-07-13 00:25:00,-0.2039,0.0000,19.674,71.500,14.4,26.524,26.695,-0.0191,2.94,0.6,4.321
176,2014-07-13 00:30:00,-0.2039,0.0000,19.508,72.000,14.3,26.451,26.622,-0.0191,2.94,0.6,4.321
177,2014-07-13 00:35:00,-0.2039,0.0000,19.341,72.300,14.2,26.378,26.549,-0.0191,2.94,0.6,4.321
178,2014-07-13 00:40:00,-0.2039,0.0000,19.199,72.800,14.2,26.304,26.475,-0.0191,2.94,0.6,4.321
179,2014-07-13 00:45:00,-0.2039,0.0000,19.175,73.100,14.3,26.207,26.378,-0.0191,2.35,0.6,4.321
180,2014-07-13 00:50:00,-0.2039,0.0000,19.222,72.000,14.1,26.134,26.304,-0.0191,2.35,0.6,4.321
181,2014-07-13 00:55:00,-0.2039,0.0000,19.175,71.600,13.9,26.061,26.231,-0.0191,2.35,0.6,4.321
182,2014-07-13 01:00:00,-0.2039,0.0000,19.222,70.700,13.8,25.987,26.158,-0.0191,1.76,0.6,4.321
183,2014-07-13 01:05:00,-0.2039,0.0000,19.199,70.900,13.8,25.914,26.085,-0.0191,1.76,0.6,4.321
184,2014-07-13 01:10:00,-0.2039,0.0000,19.294,71.400,14.0,25.841,26.012,-0.0191,1.76,0.6,4.321
185,2014-07-13 01:15:00,-0.2039,0.0000,19.246,71.200,13.9,25.768,25.939,-0.0191,1.76,0.6,4.321
186,2014-07-13 01:20:00,-0.2039,0.0000,19.175,71.600,13.9,25.695,25.866,-0.0203,1.76,0.6,4.321
187,2014-07-13 01:25:00,-0.2039,0.0000,19.151,71.300,13.9,25.647,25.817,-0.0203,1.76,0.6,4.321
188,2014-07-13 01:30:00,-0.2039,0.0000,19.080,70.800,13.7,25.574,25.744,-0.0203,1.76,0.6,4.321
189,2014-07-13 01:35:00,-0.2039,0.0000,19.008,71.100,13.7,25.501,25.671,-0.0203,1.76,0.6,4.321
190,2014-07-13 01:40:00,-0.2039,0.0000,18.866,71.500,13.6,25.453,25.598,-0.0203,2.35,0.6,4.321
191,2014-07-13 01:45:00,-0.2039,0.0000,18.771,72.000,13.6,25.380,25.550,-0.0203,2.35,0.6,4.321
192,2014-07-13 01:50:00,-0.2039,0.0000,18.842,72.400,13.8,25.307,25.477,-0.0203,2.35,0.6,4.321
193,2014-07-13 01:55:00,-0.2039,0.0000,18.771,72.500,13.7,25.258,25.404,-0.0203,2.35,0.6,4.321
194,2014-07-13 02:00:00,-0.2039,0.0000,18.699,72.400,13.7,25.186,25.331,-0.0203,2.35,0.6,4.321
195,2014-07-13 02:05:00,-0.2039,0.0000,18.604,72.500,13.6,25.113,25.283,-0.0203,2.35,0.6,4.321
196,2014-07-13 02:10:00,-0.2039,0.0000,18.533,73.100,13.6,25.040,25.186,-0.0210,2.35,0.6,4.321
197,2014-07-13 02:15:00,-0.2039,0.0000,18.461,73.200,13.6,24.968,25.137,-0.0203,2.94,0.6,4.333
198,2014-07-13 02:20:00,-0.2039,0.0000,18.390,73.500,13.6,24.895,25.065,-0.0210,2.94,0.6,4.321
199,2014-07-13 02:25:00,-0.2039,0.0000,18.319,73.800,13.6,24.847,24.992,-0.0210,2.94,0.6,4.321
200,2014-07-13 02:30:00,-0.2039,0.0000,18.247,74.100,13.6,24.774,24.919,-0.0210,2.94,0.6,4.321
201,2014-07-13 02:35:00,-0.2039,0.0000,18.176,74.500,13.6,24.702,24.847,-0.0210,3.53,0.6,4.321
202,2014-07-13 02:40:00,-0.2039,0.0000,18.247,74.400,13.6,24.629,24.774,-0.0210,2.94,0.6,4.321
203,2014-07-13 02:45:00,-0.2039,0.0000,18.366,73.800,13.6,24.557,24.702,-0.0210,2.94,0.6,4.321
204,2014-07-13 02:50:00,-0.2039,0.0000,18.295,73.300,13.5,24.484,24.653,-0.0210,2.94,0.6,4.321
205,2014-07-13 02:55:00,-0.2039,0.0000,18.224,73.100,13.3,24.412,24.581,-0.0222,2.94,0.6,4.321
206,2014-07-13 03:00:00,-0.2039,0.0000,18.176,73.300,13.3,24.339,24.508,-0.0210,2.94,0.6,4.321
207,2014-07-13 03:05:00,-0.2039,0.0000,18.081,73.200,13.2,24.267,24.436,-0.0210,2.35,0.6,4.321
