"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374975, SEN S/N: 10359296)","RH, % (LGR S/N: 10374975, SEN S/N: 10359296)","DewPt, °C (LGR S/N: 10374975, SEN S/N: 10359296)","Voltage, V (LGR S/N: 10374975, SEN S/N: 10363572)","Current, mA (LGR S/N: 10374975, SEN S/N: 10363572)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365544, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365599, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374975, SEN S/N: 10374517)","Wetness, % (LGR S/N: 10374975, SEN S/N: 10374908)","Solar Radiation, W/m² (LGR S/N: 10374975, SEN S/N: 10375653)","Batt, V (LGR S/N: 10374975)"
1,2014-08-08 13:45:00,28.766,53.600,18.4,-0.1988,0.0000,27.431,30.773,0.0147,3.53,973.1,4.381
2,2014-08-08 13:50:00,28.568,53.300,18.2,-0.1988,0.0000,27.702,31.077,0.0152,3.53,968.1,4.357
3,2014-08-08 13:55:00,27.136,55.100,17.4,-0.1988,0.0000,27.949,31.408,0.0152,3.53,961.9,4.363
4,2014-08-08 14:00:00,27.751,56.600,18.4,-0.1988,0.0000,28.196,31.689,0.0161,3.53,960.6,4.381
5,2014-08-08 14:05:00,27.751,55.400,18.0,-0.1988,0.0000,28.419,32.021,0.0161,3.53,740.6,4.363
6,2014-08-08 14:10:00,29.065,55.000,19.1,-0.1988,0.0000,28.667,32.330,0.0166,3.53,659.4,4.351
7,2014-08-08 14:15:00,28.295,54.300,18.2,-0.1988,0.0000,28.891,32.665,0.0176,3.53,938.1,4.351
8,2014-08-08 14:20:00,28.048,55.200,18.2,-0.1988,0.0000,29.115,32.949,0.0186,3.53,856.9,4.369
9,2014-08-08 14:25:00,27.653,56.100,18.1,-0.1988,0.0000,29.340,33.183,0.0186,3.53,924.4,4.363
10,2014-08-08 14:30:00,27.358,56.900,18.1,-0.1988,0.0000,29.565,33.391,0.0186,3.53,918.1,4.357
11,2014-08-08 14:35:00,27.382,56.900,18.1,-0.1988,0.0000,29.765,33.574,0.0190,3.53,909.4,4.351
