"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359307)","RH, % (LGR S/N: 10374980, SEN S/N: 10359307)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359307)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365533, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2014-06-07 18:40:00,1.18,21.008,64.000,14.0,-0.1988,0.0000,29.690,27.949,0.2390,41.9,4.345
2,2014-06-07 18:45:00,0.59,20.841,64.100,13.8,-0.1988,0.0000,29.540,27.727,0.2390,39.4,4.321
3,2014-06-07 18:50:00,1.18,20.841,64.300,13.9,-0.1988,0.0000,29.414,27.481,0.2390,36.9,4.327
4,2014-06-07 18:55:00,1.18,20.674,65.400,14.0,-0.1988,0.0000,29.290,27.259,0.2387,34.4,4.333
5,2014-06-07 19:00:00,1.18,20.436,66.000,13.9,-0.1988,0.0000,29.140,27.038,0.2387,31.9,4.333
6,2014-06-07 19:05:00,1.18,20.317,66.100,13.8,-0.1988,0.0000,28.990,26.842,0.2387,29.4,4.333
7,2014-06-07 19:10:00,1.18,19.770,67.800,13.7,-0.1988,0.0000,28.841,26.622,0.2383,26.9,4.333
8,2014-06-07 19:15:00,1.18,19.555,68.700,13.7,-0.1988,0.0000,28.717,26.402,0.2379,24.4,4.333
9,2014-06-07 19:20:00,1.18,19.603,68.800,13.7,-0.1988,0.0000,28.568,26.207,0.2379,21.9,4.333
10,2014-06-07 19:25:00,1.18,19.294,70.000,13.7,-0.1988,0.0000,28.419,26.012,0.2379,19.4,4.333
11,2014-06-07 19:30:00,1.18,19.222,70.400,13.7,-0.1988,0.0000,28.270,25.817,0.2379,16.9,4.333
12,2014-06-07 19:35:00,1.18,19.056,71.000,13.7,-0.1988,0.0000,28.147,25.647,0.2374,14.4,4.333
13,2014-06-07 19:40:00,1.18,19.056,71.200,13.7,-0.1988,0.0000,28.023,25.453,0.2374,11.9,4.333
14,2014-06-07 19:45:00,1.18,18.913,71.900,13.8,-0.1988,0.0000,27.875,25.283,0.2374,8.1,4.333
15,2014-06-07 19:50:00,1.18,18.723,72.600,13.7,-0.1988,0.0000,27.751,25.137,0.2371,6.9,4.333
16,2014-06-07 19:55:00,1.18,18.675,72.900,13.7,-0.1988,0.0000,27.628,24.968,0.2371,4.4,4.333
17,2014-06-07 20:00:00,1.18,18.557,73.200,13.7,-0.1988,0.0000,27.481,24.798,0.2371,3.1,4.333
18,2014-06-07 20:05:00,1.76,18.557,73.400,13.7,-0.1988,0.0000,27.358,24.653,0.2367,0.6,4.333
19,2014-06-07 20:10:00,1.76,18.533,73.400,13.7,-0.1988,0.0000,27.235,24.508,0.2367,0.6,4.333
20,2014-06-07 20:15:00,1.76,18.295,74.100,13.6,-0.1988,0.0000,27.136,24.363,0.2363,0.6,4.333
21,2014-06-07 20:20:00,1.76,18.152,74.700,13.6,-0.1988,0.0000,27.014,24.219,0.2363,0.6,4.327
22,2014-06-07 20:25:00,1.76,18.200,74.700,13.7,-0.1988,0.0000,26.891,24.098,0.2363,0.6,4.333
23,2014-06-07 20:30:00,2.35,18.129,75.100,13.7,-0.1988,0.0000,26.769,23.978,0.2363,0.6,4.327
24,2014-06-07 20:35:00,2.35,18.057,75.300,13.6,-0.1988,0.0000,26.671,23.857,0.2358,0.6,4.327
25,2014-06-07 20:40:00,2.35,18.033,75.400,13.6,-0.1988,0.0000,26.573,23.737,0.2358,0.6,4.327
26,2014-06-07 20:45:00,2.94,17.938,75.900,13.6,-0.1988,0.0000,26.451,23.641,0.2355,0.6,4.327
27,2014-06-07 20:50:00,2.35,17.986,75.900,13.7,-0.1988,0.0000,26.353,23.521,0.2355,0.6,4.345
28,2014-06-07 20:55:00,2.94,18.033,75.700,13.7,-0.1988,0.0000,26.256,23.424,0.2355,0.6,4.327
29,2014-06-07 21:00:00,2.94,17.962,75.800,13.6,-0.1988,0.0000,26.158,23.328,0.2351,0.6,4.327
30,2014-06-07 21:05:00,2.94,17.891,76.200,13.7,-0.1988,0.0000,26.061,23.256,0.2351,0.6,4.327
31,2014-06-07 21:10:00,3.53,17.843,76.400,13.7,-0.1988,0.0000,25.963,23.160,0.2351,0.6,4.321
32,2014-06-07 21:15:00,3.53,17.772,76.800,13.7,-0.1988,0.0000,25.890,23.064,0.2347,0.6,4.321
33,2014-06-07 21:20:00,4.12,17.701,77.200,13.7,-0.1988,0.0000,25.793,22.968,0.2347,0.6,4.321
34,2014-06-07 21:25:00,4.12,17.653,77.400,13.7,-0.1988,0.0000,25.720,22.896,0.2347,0.6,4.321
35,2014-06-07 21:30:00,4.71,17.605,77.500,13.6,-0.1988,0.0000,25.623,22.800,0.2344,0.6,4.321
36,2014-06-07 21:35:00,5.29,17.486,77.900,13.6,-0.1988,0.0000,25.550,22.729,0.2344,0.6,4.321
37,2014-06-07 21:40:00,6.47,17.415,78.100,13.6,-0.1988,0.0000,25.477,22.633,0.2344,0.6,4.321
38,2014-06-07 21:45:00,5.88,17.344,78.500,13.6,-0.1988,0.0000,25.380,22.561,0.2344,0.6,4.321
39,2014-06-07 21:50:00,7.06,17.225,79.100,13.6,-0.1988,0.0000,25.307,22.489,0.2339,0.6,4.321
40,2014-06-07 21:55:00,8.82,17.130,79.600,13.6,-0.1988,0.0000,25.234,22.417,0.2335,0.6,4.321
41,2014-06-07 22:00:00,8.82,17.106,79.700,13.6,-0.1988,0.0000,25.137,22.321,0.2339,0.6,4.321
42,2014-06-07 22:05:00,10.59,17.058,80.000,13.6,-0.1988,0.0000,25.089,22.250,0.2339,0.6,4.321
43,2014-06-07 22:10:00,10.59,17.082,79.900,13.6,-0.1988,0.0000,24.992,22.178,0.2335,0.6,4.321
44,2014-06-07 22:15:00,12.35,17.011,80.000,13.6,-0.1988,0.0000,24.944,22.106,0.2330,0.6,4.321
45,2014-06-07 22:20:00,15.29,16.892,80.500,13.5,-0.1988,0.0000,24.871,22.011,0.2330,0.6,4.321
46,2014-06-07 22:25:00,14.71,16.773,81.000,13.5,-0.1988,0.0000,24.798,21.939,0.2330,0.6,4.321
47,2014-06-07 22:30:00,14.12,16.796,81.100,13.6,-0.1988,0.0000,24.726,21.867,0.2330,0.6,4.321
48,2014-06-07 22:35:00,19.41,16.606,81.900,13.5,-0.1988,0.0000,24.653,21.795,0.2327,0.6,4.321
49,2014-06-07 22:40:00,23.53,16.534,82.100,13.5,-0.1988,0.0000,24.581,21.724,0.2327,0.6,4.321
50,2014-06-07 22:45:00,22.94,16.511,82.600,13.6,-0.1988,0.0000,24.532,21.652,0.2327,0.6,4.321
51,2014-06-07 22:50:00,27.65,16.439,82.900,13.5,-0.1988,0.0000,24.460,21.581,0.2327,0.6,4.321
