"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10314897)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
1,2015-03-11 10:30:00,-0.2039,0.0000,18.747,71.300,13.5,2.35,15.366,15.414,0.2335,154.4,4.357
2,2015-03-11 10:35:00,-0.2039,0.0000,19.222,70.700,13.8,1.76,15.366,15.414,0.2335,166.9,4.369
3,2015-03-11 10:40:00,-0.2039,0.0000,19.222,69.700,13.6,2.35,15.390,15.438,0.2330,146.9,4.375
4,2015-03-11 10:45:00,-0.2039,0.0000,19.389,68.700,13.5,1.76,15.414,15.461,0.2330,139.4,4.400
5,2015-03-11 10:50:00,-0.2039,0.0000,19.603,66.800,13.3,2.35,15.414,15.485,0.2330,169.4,4.393
6,2015-03-11 10:55:00,-0.2039,0.0000,19.865,65.400,13.2,1.76,15.438,15.509,0.2335,229.4,4.381
7,2015-03-11 11:00:00,-0.2039,0.0000,20.460,64.300,13.5,1.76,15.438,15.533,0.2327,230.6,4.375
8,2015-03-11 11:05:00,-0.2039,0.0000,20.722,64.000,13.7,1.76,15.461,15.533,0.2330,216.9,4.363
9,2015-03-11 11:10:00,-0.2039,0.0000,20.936,63.000,13.6,1.76,15.485,15.557,0.2330,338.1,4.381
10,2015-03-11 11:15:00,-0.2039,0.0000,21.604,61.400,13.9,2.35,15.485,15.581,0.2335,334.4,4.406
11,2015-03-11 11:20:00,-0.2039,0.0000,21.939,60.200,13.9,1.76,15.509,15.629,0.2327,238.1,4.400
12,2015-03-11 11:25:00,-0.2039,0.0000,21.939,59.700,13.8,1.76,15.509,15.652,0.2330,231.9,4.400
13,2015-03-11 11:30:00,-0.2039,0.0000,21.939,59.300,13.7,2.35,15.533,15.676,0.2330,326.9,4.375
14,2015-03-11 11:35:00,-0.2039,0.0000,22.345,57.600,13.6,2.35,15.557,15.700,0.2330,343.1,4.393
15,2015-03-11 11:40:00,-0.2039,0.0000,22.465,55.300,13.1,2.35,15.581,15.748,0.2327,250.6,4.406
16,2015-03-11 11:45:00,-0.2039,0.0000,22.417,52.300,12.2,1.76,15.581,15.772,0.2327,251.9,4.393
17,2015-03-11 11:50:00,-0.2039,0.0000,22.154,52.000,11.9,1.76,15.605,15.819,0.2327,251.9,4.375
18,2015-03-11 11:55:00,-0.2039,0.0000,22.178,51.200,11.6,1.76,15.629,15.819,0.2327,221.9,4.369
19,2015-03-11 12:00:00,-0.2039,0.0000,22.274,50.500,11.5,1.76,15.652,15.843,0.2323,176.9,4.381
20,2015-03-11 12:05:00,-0.2039,0.0000,22.250,49.100,11.1,1.76,15.676,15.867,0.2323,155.6,4.393
21,2015-03-11 12:10:00,-0.2039,0.0000,22.058,48.800,10.8,1.76,15.700,15.891,0.2327,139.4,4.381
22,2015-03-11 12:15:00,-0.2039,0.0000,21.867,48.800,10.6,1.76,15.700,15.891,0.2327,138.1,4.400
23,2015-03-11 12:20:00,-0.2039,0.0000,21.891,49.500,10.9,1.76,15.724,15.891,0.2323,126.9,4.369
24,2015-03-11 12:25:00,-0.2039,0.0000,21.724,49.600,10.7,1.76,15.724,15.891,0.2323,131.9,4.393
25,2015-03-11 12:30:00,-0.2039,0.0000,21.748,51.000,11.2,1.76,15.748,15.915,0.2323,134.4,4.381
26,2015-03-11 12:35:00,-0.2039,0.0000,21.724,51.900,11.4,1.76,15.748,15.915,0.2323,126.9,4.400
27,2015-03-11 12:40:00,-0.2039,0.0000,21.652,52.900,11.6,1.76,15.772,15.915,0.2318,138.1,4.412
28,2015-03-11 12:45:00,-0.2039,0.0000,21.772,52.900,11.8,1.76,15.772,15.939,0.2318,163.1,4.393
29,2015-03-11 12:50:00,-0.2039,0.0000,21.843,53.300,11.9,1.76,15.772,15.939,0.2318,168.1,4.375
30,2015-03-11 12:55:00,-0.2039,0.0000,21.843,53.200,11.9,1.76,15.772,15.963,0.2318,156.9,4.381
31,2015-03-11 13:00:00,-0.2039,0.0000,21.963,54.000,12.2,1.76,15.796,15.963,0.2315,169.4,4.393
32,2015-03-11 13:05:00,-0.2039,0.0000,22.082,53.600,12.2,1.76,15.819,15.986,0.2318,148.1,4.381
33,2015-03-11 13:10:00,-0.2039,0.0000,22.178,54.600,12.6,1.76,15.819,15.986,0.2318,138.1,4.375
34,2015-03-11 13:15:00,-0.2039,0.0000,22.130,52.500,12.0,1.76,15.819,16.010,0.2318,168.1,4.369
35,2015-03-11 13:20:00,-0.2039,0.0000,22.106,51.900,11.8,1.76,15.843,16.034,0.2315,169.4,4.363
36,2015-03-11 13:25:00,-0.2039,0.0000,22.274,52.000,12.0,1.76,15.843,16.034,0.2315,211.9,4.393
37,2015-03-11 13:30:00,-0.2039,0.0000,22.393,51.500,11.9,1.76,15.867,16.058,0.2315,206.9,4.387
38,2015-03-11 13:35:00,-0.2039,0.0000,22.345,52.100,12.1,1.76,15.867,16.058,0.2318,185.6,4.381
39,2015-03-11 13:40:00,-0.2039,0.0000,22.274,52.000,12.0,1.76,15.891,16.082,0.2311,213.1,4.369
40,2015-03-11 13:45:00,-0.2039,0.0000,22.537,49.200,11.4,1.76,15.891,16.106,0.2315,253.1,4.363
41,2015-03-11 13:50:00,-0.2039,0.0000,22.944,50.400,12.1,1.76,15.915,16.129,0.2315,303.1,4.369
42,2015-03-11 13:55:00,-0.2039,0.0000,23.352,49.700,12.3,1.76,15.915,16.153,0.2315,326.9,4.393
43,2015-03-11 14:00:00,-0.2039,0.0000,23.785,50.000,12.8,2.35,15.939,16.177,0.2311,299.4,4.387
44,2015-03-11 14:05:00,-0.2039,0.0000,23.809,49.500,12.6,1.76,15.939,16.201,0.2311,366.9,4.381
45,2015-03-11 14:10:00,-0.2039,0.0000,24.363,49.700,13.2,2.35,15.963,16.201,0.2311,446.9,4.369
46,2015-03-11 14:15:00,-0.2039,0.0000,24.677,49.400,13.4,2.35,15.986,16.249,0.2311,329.4,4.363
47,2015-03-11 14:20:00,-0.2039,0.0000,24.412,48.900,13.0,2.35,16.010,16.272,0.2311,235.6,4.363
48,2015-03-11 14:25:00,-0.2039,0.0000,23.881,50.000,12.8,2.35,16.010,16.320,0.2306,164.4,4.393
49,2015-03-11 14:30:00,-0.2039,0.0000,23.112,52.100,12.8,1.76,16.034,16.344,0.2306,129.4,4.381
50,2015-03-11 14:35:00,-0.2039,0.0000,22.848,53.000,12.8,1.76,16.058,16.368,0.2306,115.6,4.369
51,2015-03-11 14:40:00,-0.2039,0.0000,22.633,54.400,13.0,1.76,16.082,16.368,0.2306,123.1,4.363
52,2015-03-11 14:45:00,-0.2039,0.0000,22.633,55.300,13.2,1.76,16.106,16.368,0.2306,130.6,4.363
53,2015-03-11 14:50:00,-0.2039,0.0000,22.513,56.100,13.3,1.76,16.106,16.392,0.2303,114.4,4.375
54,2015-03-11 14:55:00,-0.2039,0.0000,22.393,58.200,13.8,1.76,16.129,16.415,0.2303,135.6,4.393
55,2015-03-11 15:00:00,-0.2039,0.0000,22.250,60.600,14.3,1.76,16.129,16.415,0.2303,163.1,4.381
56,2015-03-11 15:05:00,-0.2039,0.0000,22.130,62.000,14.5,1.76,16.153,16.415,0.2306,173.1,4.369
57,2015-03-11 15:10:00,-0.2039,0.0000,22.274,62.800,14.9,1.76,16.153,16.439,0.2303,176.9,4.363
58,2015-03-11 15:15:00,-0.2039,0.0000,22.130,63.800,15.0,1.76,16.177,16.463,0.2303,171.9,4.363
59,2015-03-11 15:20:00,-0.2039,0.0000,22.274,64.100,15.2,1.76,16.177,16.487,0.2303,165.6,4.393
60,2015-03-11 15:25:00,-0.2039,0.0000,22.178,63.100,14.8,1.76,16.201,16.487,0.2303,164.4,4.381
61,2015-03-11 15:30:00,-0.2039,0.0000,22.298,63.400,15.0,1.76,16.201,16.511,0.2303,143.1,4.369
62,2015-03-11 15:35:00,-0.2039,0.0000,22.369,61.400,14.6,1.76,16.225,16.534,0.2303,123.1,4.363
63,2015-03-11 15:40:00,-0.2039,0.0000,22.321,61.400,14.6,1.76,16.249,16.534,0.2303,105.6,4.363
64,2015-03-11 15:45:00,-0.2039,0.0000,22.178,61.800,14.5,1.76,16.249,16.534,0.2303,81.9,4.375
65,2015-03-11 15:50:00,-0.2039,0.0000,21.963,62.800,14.6,1.76,16.272,16.558,0.2299,85.6,4.381
66,2015-03-11 15:55:00,-0.2039,0.0000,21.891,63.200,14.6,1.76,16.272,16.582,0.2299,93.1,4.381
67,2015-03-11 16:00:00,-0.2039,0.0000,21.915,63.600,14.7,1.76,16.296,16.582,0.2303,80.6,4.369
68,2015-03-11 16:05:00,-0.2039,0.0000,21.963,62.400,14.5,1.76,16.296,16.582,0.2299,68.1,4.363
69,2015-03-11 16:10:00,-0.2039,0.0000,22.011,59.700,13.8,1.76,16.296,16.582,0.2294,88.1,4.363
70,2015-03-11 16:15:00,-0.2039,0.0000,22.154,54.500,12.6,1.76,16.296,16.582,0.2299,74.4,4.369
71,2015-03-11 16:20:00,-0.2039,0.0000,22.417,46.400,10.4,1.76,16.320,16.582,0.2299,54.4,4.369
72,2015-03-11 16:25:00,-0.2039,0.0000,22.465,44.300,9.7,1.18,16.320,16.582,0.2299,59.4,4.369
73,2015-03-11 16:30:00,-0.2039,0.0000,22.489,43.500,9.5,1.18,16.320,16.558,0.2294,61.9,4.375
74,2015-03-11 16:35:00,-0.2039,0.0000,22.609,41.300,8.8,1.18,16.320,16.534,0.2294,73.1,4.375
75,2015-03-11 16:40:00,-0.2039,0.0000,22.848,39.100,8.2,1.76,16.320,16.511,0.2294,85.6,4.369
76,2015-03-11 16:45:00,-0.2039,0.0000,22.992,37.200,7.6,1.18,16.320,16.487,0.2294,91.9,4.375
77,2015-03-11 16:50:00,-0.2039,0.0000,22.992,36.800,7.5,1.18,16.296,16.463,0.2291,80.6,4.375
78,2015-03-11 16:55:00,-0.2039,0.0000,22.872,36.400,7.2,1.18,16.296,16.439,0.2291,74.4,4.381
79,2015-03-11 17:00:00,-0.2039,0.0000,22.776,36.700,7.2,1.18,16.296,16.415,0.2294,58.1,4.369
80,2015-03-11 17:05:00,-0.2039,0.0000,22.633,36.600,7.1,1.18,16.272,16.415,0.2294,60.6,4.363
81,2015-03-11 17:10:00,-0.2039,0.0000,22.465,36.600,6.9,1.18,16.272,16.392,0.2291,43.1,4.363
82,2015-03-11 17:15:00,-0.2039,0.0000,22.345,37.100,7.0,8.82,16.249,16.392,0.2291,49.4,4.363
83,2015-03-11 17:20:00,-0.2039,0.0000,22.250,37.800,7.2,2.35,16.249,16.392,0.2291,46.9,4.363
84,2015-03-11 17:25:00,-0.2039,0.0000,22.298,36.700,6.8,1.18,16.249,16.368,0.2291,51.9,4.363
85,2015-03-11 17:30:00,-0.2039,0.0000,22.274,36.000,6.5,1.18,16.249,16.344,0.2286,58.1,4.363
86,2015-03-11 17:35:00,-0.2039,0.0000,22.321,35.400,6.3,1.18,16.249,16.344,0.2286,56.9,4.369
87,2015-03-11 17:40:00,-0.2039,0.0000,22.274,35.400,6.3,1.18,16.225,16.320,0.2291,39.4,4.363
88,2015-03-11 17:45:00,-0.2039,0.0000,22.154,35.300,6.1,1.18,16.225,16.320,0.2291,31.9,4.363
89,2015-03-11 17:50:00,-0.2039,0.0000,22.226,35.000,6.1,1.18,16.225,16.320,0.2286,26.9,4.357
90,2015-03-11 17:55:00,-0.2039,0.0000,22.202,34.900,6.0,1.18,16.201,16.296,0.2286,16.9,4.351
91,2015-03-11 18:00:00,-0.2039,0.0000,22.202,34.600,5.9,1.18,16.201,16.296,0.2286,16.9,4.351
92,2015-03-11 18:05:00,-0.2039,0.0000,22.178,34.400,5.8,1.18,16.201,16.272,0.2291,15.6,4.345
93,2015-03-11 18:10:00,-0.2039,0.0000,22.058,35.100,5.9,4.12,16.201,16.272,0.2282,15.6,4.345
94,2015-03-11 18:15:00,-0.2039,0.0000,21.795,37.100,6.5,2.94,16.201,16.249,0.2286,20.6,4.345
95,2015-03-11 18:20:00,-0.2039,0.0000,21.366,38.200,6.6,1.18,16.177,16.249,0.2286,14.4,4.339
96,2015-03-11 18:25:00,-0.2039,0.0000,21.223,38.100,6.4,1.18,16.177,16.249,0.2286,14.4,4.339
97,2015-03-11 18:30:00,-0.2039,0.0000,21.246,37.700,6.3,1.18,16.177,16.249,0.2282,16.9,4.339
98,2015-03-11 18:35:00,-0.2039,0.0000,21.342,36.800,6.0,1.18,16.177,16.249,0.2282,8.1,4.339
99,2015-03-11 18:40:00,-0.2039,0.0000,21.223,36.900,5.9,1.18,16.153,16.225,0.2286,5.6,4.339
100,2015-03-11 18:45:00,-0.2039,0.0000,21.056,37.100,5.9,1.18,16.153,16.225,0.2286,3.1,4.339
101,2015-03-11 18:50:00,-0.2039,0.0000,21.032,37.500,6.0,1.18,16.153,16.225,0.2282,0.6,4.333
102,2015-03-11 18:55:00,-0.2039,0.0000,20.913,37.500,5.9,1.18,16.153,16.201,0.2282,1.9,4.333
103,2015-03-11 19:00:00,-0.2039,0.0000,20.936,37.700,6.0,1.18,16.153,16.201,0.2282,0.6,4.333
104,2015-03-11 19:05:00,-0.2039,0.0000,20.817,38.000,6.0,1.18,16.129,16.177,0.2286,0.6,4.333
105,2015-03-11 19:10:00,-0.2039,0.0000,20.984,37.800,6.1,1.18,16.129,16.177,0.2282,0.6,4.333
106,2015-03-11 19:15:00,-0.2039,0.0000,20.913,37.900,6.0,1.18,16.129,16.153,0.2282,0.6,4.333
107,2015-03-11 19:20:00,-0.2039,0.0000,20.817,38.100,6.0,1.18,16.129,16.153,0.2282,0.6,4.327
108,2015-03-11 19:25:00,-0.2039,0.0000,20.579,38.600,6.0,0.59,16.106,16.129,0.2286,0.6,4.327
109,2015-03-11 19:30:00,-0.2039,0.0000,20.484,38.700,6.0,0.59,16.106,16.129,0.2282,0.6,4.327
110,2015-03-11 19:35:00,-0.2039,0.0000,20.555,38.500,6.0,0.59,16.106,16.129,0.2282,0.6,4.327
111,2015-03-11 19:40:00,-0.2039,0.0000,20.460,38.400,5.8,0.59,16.106,16.106,0.2282,0.6,4.321
112,2015-03-11 19:45:00,-0.2039,0.0000,20.293,38.700,5.8,1.18,16.082,16.106,0.2282,0.6,4.321
113,2015-03-11 19:50:00,-0.2039,0.0000,20.103,39.400,5.9,0.59,16.082,16.106,0.2277,0.6,4.321
114,2015-03-11 19:55:00,-0.2039,0.0000,19.984,39.800,5.9,0.59,16.082,16.082,0.2282,0.6,4.321
115,2015-03-11 20:00:00,-0.2039,0.0000,19.746,40.400,5.9,0.59,16.082,16.082,0.2282,0.6,4.321
116,2015-03-11 20:05:00,-0.2039,0.0000,19.627,40.700,5.9,0.59,16.058,16.058,0.2282,0.6,4.321
117,2015-03-11 20:10:00,-0.2039,0.0000,19.436,41.200,5.9,0.59,16.058,16.058,0.2277,0.6,4.321
118,2015-03-11 20:15:00,-0.2039,0.0000,19.484,42.100,6.3,0.59,16.058,16.058,0.2282,0.6,4.321
119,2015-03-11 20:20:00,-0.2039,0.0000,19.770,42.000,6.5,1.18,16.058,16.034,0.2282,0.6,4.333
120,2015-03-11 20:25:00,-0.2039,0.0000,19.722,42.100,6.5,0.59,16.034,16.034,0.2282,0.6,4.339
121,2015-03-11 20:30:00,-0.2039,0.0000,19.746,41.600,6.3,0.59,16.034,16.034,0.2277,0.6,4.321
122,2015-03-11 20:35:00,-0.2039,0.0000,19.888,40.400,6.1,1.18,16.034,16.010,0.2277,0.6,4.321
123,2015-03-11 20:40:00,-0.2039,0.0000,19.936,40.300,6.1,1.18,16.034,16.010,0.2277,0.6,4.321
124,2015-03-11 20:45:00,-0.2039,0.0000,20.007,39.900,6.0,1.18,16.010,15.986,0.2282,0.6,4.315
125,2015-03-11 20:50:00,-0.2039,0.0000,20.174,40.100,6.2,0.59,16.010,15.986,0.2277,0.6,4.315
126,2015-03-11 20:55:00,-0.2039,0.0000,20.198,39.700,6.1,0.59,16.010,15.986,0.2277,0.6,4.315
127,2015-03-11 21:00:00,-0.2039,0.0000,20.126,39.700,6.0,0.59,16.010,15.963,0.2277,0.6,4.315
128,2015-03-11 21:05:00,-0.2039,0.0000,19.770,40.400,5.9,0.59,15.986,15.963,0.2282,0.6,4.315
129,2015-03-11 21:10:00,-0.2039,0.0000,19.341,41.800,6.1,0.59,15.986,15.963,0.2274,0.6,4.315
130,2015-03-11 21:15:00,-0.2039,0.0000,18.937,42.100,5.8,0.59,15.986,15.963,0.2277,0.6,4.321
131,2015-03-11 21:20:00,-0.2039,0.0000,18.580,43.100,5.8,0.59,15.986,15.939,0.2277,0.6,4.321
132,2015-03-11 21:25:00,-0.2039,0.0000,18.247,44.100,5.8,0.59,15.963,15.915,0.2282,0.6,4.333
133,2015-03-11 21:30:00,-0.2039,0.0000,18.010,44.800,5.9,0.59,15.963,15.915,0.2277,0.6,4.333
134,2015-03-11 21:35:00,-0.2039,0.0000,18.010,44.900,5.9,0.59,15.963,15.891,0.2277,0.6,4.339
135,2015-03-11 21:40:00,-0.2039,0.0000,17.653,45.900,5.9,0.59,15.939,15.867,0.2277,0.6,4.309
136,2015-03-11 21:45:00,-0.2039,0.0000,17.653,46.800,6.2,0.59,15.939,15.843,0.2277,0.6,4.309
137,2015-03-11 21:50:00,-0.2039,0.0000,17.463,47.700,6.3,0.59,15.915,15.819,0.2277,0.6,4.303
138,2015-03-11 21:55:00,-0.2039,0.0000,17.439,48.500,6.5,0.59,15.915,15.819,0.2274,0.6,4.309
139,2015-03-11 22:00:00,-0.2039,0.0000,17.296,49.200,6.6,0.59,15.891,15.772,0.2277,0.6,4.333
140,2015-03-11 22:05:00,-0.2039,0.0000,17.153,49.900,6.6,0.59,15.867,15.748,0.2277,0.6,4.309
141,2015-03-11 22:10:00,-0.2039,0.0000,17.082,50.300,6.7,0.59,15.867,15.724,0.2277,0.6,4.303
142,2015-03-11 22:15:00,-0.2039,0.0000,16.963,50.900,6.7,0.59,15.843,15.700,0.2277,0.6,4.303
143,2015-03-11 22:20:00,-0.2039,0.0000,16.463,52.200,6.6,0.59,15.843,15.676,0.2274,0.6,4.303
144,2015-03-11 22:25:00,-0.2039,0.0000,16.153,52.700,6.5,0.59,15.819,15.676,0.2274,0.6,4.303
145,2015-03-11 22:30:00,-0.2039,0.0000,16.129,53.500,6.7,0.59,15.819,15.629,0.2274,0.6,4.303
146,2015-03-11 22:35:00,-0.2039,0.0000,16.630,53.300,7.1,0.59,15.796,15.605,0.2274,0.6,4.303
147,2015-03-11 22:40:00,-0.2039,0.0000,16.344,53.600,6.9,0.59,15.772,15.581,0.2274,0.6,4.303
148,2015-03-11 22:45:00,-0.2039,0.0000,16.010,54.200,6.8,0.59,15.748,15.581,0.2269,0.6,4.303
149,2015-03-11 22:50:00,-0.2039,0.0000,15.867,55.100,6.9,0.59,15.748,15.557,0.2274,0.6,4.303
150,2015-03-11 22:55:00,-0.2039,0.0000,16.010,55.200,7.0,0.59,15.724,15.533,0.2274,0.6,4.303
151,2015-03-11 23:00:00,-0.2039,0.0000,16.392,54.500,7.2,0.59,15.724,15.509,0.2274,0.6,4.303
152,2015-03-11 23:05:00,-0.2039,0.0000,16.963,53.200,7.4,0.59,15.700,15.485,0.2277,0.6,4.303
153,2015-03-11 23:10:00,-0.2039,0.0000,17.058,52.600,7.3,0.59,15.676,15.461,0.2274,0.6,4.303
154,2015-03-11 23:15:00,-0.2039,0.0000,17.058,52.400,7.3,0.59,15.676,15.438,0.2274,0.6,4.303
155,2015-03-11 23:20:00,-0.2039,0.0000,17.249,52.000,7.3,0.59,15.652,15.438,0.2274,0.6,4.297
156,2015-03-11 23:25:00,-0.2039,0.0000,17.320,51.900,7.4,0.59,15.629,15.414,0.2277,0.6,4.297
157,2015-03-11 23:30:00,-0.2039,0.0000,17.225,51.800,7.2,0.59,15.629,15.414,0.2274,0.6,4.297
158,2015-03-11 23:35:00,-0.2039,0.0000,17.034,52.000,7.1,0.59,15.605,15.390,0.2269,0.6,4.297
159,2015-03-11 23:40:00,-0.2039,0.0000,16.939,52.300,7.1,0.59,15.605,15.390,0.2269,0.6,4.297
160,2015-03-11 23:45:00,-0.2039,0.0000,16.844,52.500,7.1,0.59,15.581,15.366,0.2274,0.6,4.297
161,2015-03-11 23:50:00,-0.2039,0.0000,16.796,52.700,7.1,0.59,15.581,15.366,0.2274,0.6,4.297
162,2015-03-11 23:55:00,-0.2039,0.0000,16.820,52.500,7.1,0.59,15.557,15.342,0.2274,0.6,4.297
163,2015-03-12 00:00:00,-0.2039,0.0000,16.630,52.500,6.9,0.59,15.557,15.342,0.2269,0.6,4.297
164,2015-03-12 00:05:00,-0.2039,0.0000,16.487,53.000,6.9,0.59,15.533,15.318,0.2274,0.6,4.297
165,2015-03-12 00:10:00,-0.2039,0.0000,16.463,52.900,6.8,0.59,15.533,15.318,0.2274,0.6,4.297
166,2015-03-12 00:15:00,-0.2039,0.0000,16.415,53.000,6.8,0.59,15.533,15.294,0.2274,0.6,4.291
167,2015-03-12 00:20:00,-0.2039,0.0000,15.963,54.300,6.8,0.59,15.509,15.270,0.2274,0.6,4.291
168,2015-03-12 00:25:00,-0.2039,0.0000,15.438,56.000,6.7,0.59,15.509,15.270,0.2269,0.6,4.291
169,2015-03-12 00:30:00,-0.2039,0.0000,14.912,57.400,6.6,0.59,15.485,15.270,0.2269,0.6,4.291
170,2015-03-12 00:35:00,-0.2039,0.0000,14.409,58.800,6.5,0.59,15.485,15.247,0.2274,0.6,4.291
171,2015-03-12 00:40:00,-0.2039,0.0000,13.978,60.300,6.4,0.59,15.461,15.223,0.2274,0.6,4.291
172,2015-03-12 00:45:00,-0.2039,0.0000,13.762,61.500,6.5,0.59,15.461,15.199,0.2274,0.6,4.291
173,2015-03-12 00:50:00,-0.2039,0.0000,13.738,62.500,6.7,0.59,15.438,15.199,0.2269,0.6,4.291
174,2015-03-12 00:55:00,-0.2039,0.0000,14.002,62.300,6.9,0.59,15.438,15.151,0.2269,0.6,4.291
175,2015-03-12 01:00:00,-0.2039,0.0000,14.050,62.400,7.0,0.59,15.414,15.127,0.2274,0.6,4.291
176,2015-03-12 01:05:00,-0.2039,0.0000,13.978,62.500,6.9,0.59,15.390,15.103,0.2274,0.6,4.291
177,2015-03-12 01:10:00,-0.2039,0.0000,14.026,62.200,6.9,0.59,15.390,15.079,0.2274,0.6,4.291
178,2015-03-12 01:15:00,-0.2039,0.0000,14.170,61.300,6.8,0.59,15.366,15.079,0.2269,0.6,4.291
179,2015-03-12 01:20:00,-0.2039,0.0000,14.242,60.700,6.8,0.59,15.342,15.055,0.2269,0.6,4.291
180,2015-03-12 01:25:00,-0.2039,0.0000,14.505,59.900,6.8,0.59,15.318,15.031,0.2269,0.6,4.291
181,2015-03-12 01:30:00,-0.2039,0.0000,14.577,59.500,6.8,0.59,15.318,15.008,0.2269,0.6,4.291
182,2015-03-12 01:35:00,-0.2039,0.0000,14.505,59.400,6.7,0.59,15.294,14.984,0.2269,0.6,4.291
183,2015-03-12 01:40:00,-0.2039,0.0000,14.050,60.300,6.5,0.59,15.294,14.984,0.2266,0.6,4.291
184,2015-03-12 01:45:00,-0.2039,0.0000,13.570,61.700,6.4,0.59,15.270,14.960,0.2269,0.6,4.291
185,2015-03-12 01:50:00,-0.2039,0.0000,13.305,63.100,6.4,0.59,15.247,14.936,0.2269,0.6,4.291
186,2015-03-12 01:55:00,-0.2039,0.0000,13.233,63.700,6.5,0.59,15.247,14.912,0.2274,0.6,4.291
187,2015-03-12 02:00:00,-0.2039,0.0000,12.992,64.200,6.4,0.59,15.223,14.912,0.2269,0.6,4.291
188,2015-03-12 02:05:00,-0.2039,0.0000,12.896,64.800,6.4,0.59,15.223,14.888,0.2266,0.6,4.291
189,2015-03-12 02:10:00,-0.2039,0.0000,12.968,64.900,6.5,0.59,15.199,14.864,0.2269,0.6,4.291
190,2015-03-12 02:15:00,-0.2039,0.0000,12.823,65.000,6.4,0.59,15.175,14.840,0.2269,0.6,4.291
191,2015-03-12 02:20:00,-0.2039,0.0000,12.678,65.600,6.4,0.59,15.151,14.816,0.2269,0.6,4.291
192,2015-03-12 02:25:00,-0.2039,0.0000,12.485,66.100,6.3,0.59,15.151,14.792,0.2269,0.6,4.291
193,2015-03-12 02:30:00,-0.2039,0.0000,12.751,66.300,6.6,0.59,15.127,14.768,0.2266,0.6,4.291
194,2015-03-12 02:35:00,-0.2039,0.0000,12.509,66.400,6.4,0.59,15.103,14.745,0.2266,0.6,4.291
195,2015-03-12 02:40:00,-0.2039,0.0000,12.268,67.100,6.4,0.59,15.103,14.721,0.2269,0.6,4.291
196,2015-03-12 02:45:00,-0.2039,0.0000,12.098,67.600,6.3,0.59,15.079,14.697,0.2269,0.6,4.291
197,2015-03-12 02:50:00,-0.2039,0.0000,11.856,68.600,6.3,1.18,15.055,14.673,0.2269,0.6,4.285
198,2015-03-12 02:55:00,-0.2039,0.0000,11.783,69.300,6.4,1.18,15.031,14.649,0.2266,0.6,4.285
199,2015-03-12 03:00:00,-0.2039,0.0000,11.807,69.800,6.5,1.18,15.031,14.625,0.2266,0.6,4.285
200,2015-03-12 03:05:00,-0.2039,0.0000,11.734,70.300,6.5,1.18,15.008,14.601,0.2269,0.6,4.285
201,2015-03-12 03:10:00,-0.2039,0.0000,11.589,70.500,6.4,1.18,14.984,14.577,0.2269,0.6,4.285
202,2015-03-12 03:15:00,-0.2039,0.0000,11.419,71.100,6.4,1.18,14.960,14.553,0.2269,0.6,4.285
203,2015-03-12 03:20:00,-0.2039,0.0000,11.321,71.700,6.4,1.76,14.936,14.529,0.2262,0.6,4.285
204,2015-03-12 03:25:00,-0.2039,0.0000,11.078,72.000,6.2,2.35,14.936,14.505,0.2266,0.6,4.285
205,2015-03-12 03:30:00,-0.2039,0.0000,11.053,72.500,6.3,1.76,14.912,14.481,0.2269,0.6,4.285
206,2015-03-12 03:35:00,-0.2039,0.0000,10.858,72.900,6.2,2.35,14.888,14.457,0.2269,0.6,4.285
207,2015-03-12 03:40:00,-0.2039,0.0000,10.810,73.500,6.3,2.35,14.864,14.433,0.2266,0.6,4.285
208,2015-03-12 03:45:00,-0.2039,0.0000,10.736,74.000,6.3,2.94,14.864,14.409,0.2266,0.6,4.285
209,2015-03-12 03:50:00,-0.2039,0.0000,10.785,74.500,6.4,1.76,14.840,14.385,0.2266,0.6,4.285
210,2015-03-12 03:55:00,-0.2039,0.0000,10.785,74.400,6.4,1.76,14.816,14.361,0.2269,0.6,4.285
211,2015-03-12 04:00:00,-0.2039,0.0000,10.907,74.200,6.5,1.76,14.792,14.337,0.2269,0.6,4.285
212,2015-03-12 04:05:00,-0.2039,0.0000,11.127,74.000,6.7,1.18,14.768,14.314,0.2269,0.6,4.285
213,2015-03-12 04:10:00,-0.2039,0.0000,11.492,73.500,6.9,1.18,14.745,14.290,0.2266,0.6,4.285
214,2015-03-12 04:15:00,-0.2039,0.0000,11.516,72.800,6.8,1.18,14.721,14.266,0.2266,0.6,4.285
215,2015-03-12 04:20:00,-0.2039,0.0000,11.297,72.900,6.6,1.76,14.721,14.242,0.2266,0.6,4.285
216,2015-03-12 04:25:00,-0.2039,0.0000,11.224,73.100,6.6,1.76,14.697,14.218,0.2269,0.6,4.285
