"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10374979, SEN S/N: 10348621)","Current, mA (LGR S/N: 10374979, SEN S/N: 10348621)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10359298)","RH, % (LGR S/N: 10374979, SEN S/N: 10359298)","DewPt, °C (LGR S/N: 10374979, SEN S/N: 10359298)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10365590, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10365592, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374979, SEN S/N: 10374511)","Wetness, % (LGR S/N: 10374979, SEN S/N: 10374906)","Solar Radiation, W/m² (LGR S/N: 10374979, SEN S/N: 10378951)","Batt, V (LGR S/N: 10374979)"
1,2014-06-13 07:35:00,-0.2039,0.0000,22.345,62.900,15.0,21.891,21.987,0.0261,2.35,484.4,4.363
2,2014-06-13 07:40:00,-0.2039,0.0000,22.034,63.200,14.7,21.891,22.011,0.0252,2.35,473.1,4.369
3,2014-06-13 07:45:00,-0.2039,0.0000,21.795,62.900,14.4,21.939,22.011,0.0261,2.35,358.1,4.369
4,2014-06-13 07:50:00,-0.2039,0.0000,21.652,63.500,14.4,21.939,21.987,0.0261,2.35,471.9,4.357
5,2014-06-13 07:55:00,-0.2039,0.0000,22.082,62.400,14.6,21.963,21.987,0.0252,2.35,510.6,4.351
6,2014-06-13 08:00:00,-0.2039,0.0000,22.298,62.600,14.8,21.987,21.987,0.0252,2.94,536.9,4.357
7,2014-06-13 08:05:00,-0.2039,0.0000,22.178,61.900,14.5,21.987,21.987,0.0252,2.35,536.9,4.369
8,2014-06-13 08:10:00,-0.2039,0.0000,22.417,61.800,14.7,21.987,22.011,0.0252,2.35,551.9,4.363
9,2014-06-13 08:15:00,-0.2039,0.0000,23.112,60.400,15.0,22.011,22.034,0.0261,2.94,585.6,4.357
10,2014-06-13 08:20:00,-0.2039,0.0000,23.088,59.400,14.8,22.011,22.058,0.0261,2.94,603.1,4.351
11,2014-06-13 08:25:00,-0.2039,0.0000,23.088,59.500,14.8,22.034,22.082,0.0261,2.94,579.4,4.369
12,2014-06-13 08:30:00,-0.2039,0.0000,23.545,59.300,15.2,22.034,22.130,0.0261,2.94,616.9,4.381
13,2014-06-13 08:35:00,-0.2039,0.0000,23.064,57.900,14.3,22.058,22.178,0.0261,2.94,631.9,4.363
14,2014-06-13 08:40:00,-0.2039,0.0000,23.184,58.800,14.7,22.082,22.202,0.0261,2.94,645.6,4.357
15,2014-06-13 08:45:00,-0.2039,0.0000,23.472,57.700,14.7,22.106,22.250,0.0261,2.94,664.4,4.351
16,2014-06-13 08:50:00,-0.2039,0.0000,24.339,56.900,15.3,22.130,22.298,0.0261,2.94,681.9,4.387
17,2014-06-13 08:55:00,-0.2039,0.0000,24.460,54.600,14.7,22.130,22.369,0.0270,2.94,681.9,4.363
18,2014-06-13 09:00:00,-0.2039,0.0000,24.050,56.200,14.8,22.154,22.441,0.0270,2.94,555.6,4.357
19,2014-06-13 09:05:00,-0.2039,0.0000,24.195,55.900,14.9,22.178,22.513,0.0270,2.94,719.4,4.351
20,2014-06-13 09:10:00,-0.2039,0.0000,24.629,55.600,15.2,22.226,22.561,0.0270,2.94,733.1,4.412
21,2014-06-13 09:15:00,-0.2039,0.0000,25.040,55.100,15.4,22.250,22.633,0.0270,2.94,750.6,4.369
22,2014-06-13 09:20:00,-0.2039,0.0000,24.726,55.800,15.3,22.274,22.705,0.0270,2.94,636.9,4.363
23,2014-06-13 09:25:00,-0.2039,0.0000,24.581,55.300,15.0,22.298,22.753,0.0270,2.94,748.1,4.357
24,2014-06-13 09:30:00,-0.2039,0.0000,24.605,55.900,15.2,22.321,22.824,0.0270,2.94,776.9,4.351
25,2014-06-13 09:35:00,-0.2039,0.0000,24.171,55.500,14.7,22.369,22.872,0.0270,2.35,801.9,4.363
26,2014-06-13 09:40:00,-0.2039,0.0000,23.785,57.000,14.8,22.393,22.920,0.0270,2.35,815.6,4.357
