"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384930, SEN S/N: 10359318)","RH, % (LGR S/N: 10384930, SEN S/N: 10359318)","DewPt, °C (LGR S/N: 10384930, SEN S/N: 10359318)","Voltage, V (LGR S/N: 10384930, SEN S/N: 10363602)","Current, mA (LGR S/N: 10384930, SEN S/N: 10363602)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365535, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365539, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384930, SEN S/N: 10374521)","Wetness, % (LGR S/N: 10384930, SEN S/N: 10374909)","Solar Radiation, W/m² (LGR S/N: 10384930, SEN S/N: 10375650)","Batt, V (LGR S/N: 10384930)"
1,2015-02-27 15:35:00,16.439,73.800,11.8,-0.1988,0.0000,16.511,16.392,0.1331,2.35,38.1,4.327
2,2015-02-27 15:40:00,16.296,73.900,11.7,-0.1988,0.0000,16.487,16.415,0.1331,1.76,29.4,4.333
3,2015-02-27 15:45:00,16.320,74.100,11.7,-0.1988,0.0000,16.439,16.415,0.1331,1.76,29.4,4.333
4,2015-02-27 15:50:00,16.153,74.200,11.6,-0.1988,0.0000,16.392,16.415,0.1326,1.76,36.9,4.339
5,2015-02-27 15:55:00,16.320,74.400,11.8,-0.1988,0.0000,16.392,16.392,0.1331,1.76,26.9,4.339
6,2015-02-27 16:00:00,16.392,73.900,11.7,-0.1988,0.0000,16.392,16.392,0.1321,1.76,44.4,4.351
7,2015-02-27 16:05:00,16.487,73.900,11.8,-0.1988,0.0000,16.415,16.392,0.1321,1.76,61.9,4.351
8,2015-02-27 16:10:00,17.034,72.600,12.1,-0.1988,0.0000,16.487,16.392,0.1321,1.76,335.6,4.387
9,2015-02-27 16:15:00,17.225,68.900,11.5,-0.1988,0.0000,16.701,16.392,0.1321,1.76,79.4,4.363
10,2015-02-27 16:20:00,17.130,69.800,11.6,-0.1988,0.0000,16.725,16.415,0.1321,1.76,44.4,4.357
11,2015-02-27 16:25:00,16.844,70.800,11.5,-0.1988,0.0000,16.654,16.439,0.1321,1.18,65.6,4.351
12,2015-02-27 16:30:00,16.939,71.000,11.7,-0.1988,0.0000,16.677,16.487,0.1317,1.76,219.4,4.351
13,2015-02-27 16:35:00,17.130,70.400,11.7,-0.1988,0.0000,16.749,16.487,0.1317,1.76,136.9,4.345
14,2015-02-27 16:40:00,17.201,70.800,11.9,-0.1988,0.0000,16.820,16.511,0.1321,1.76,298.1,4.345
15,2015-02-27 16:45:00,17.629,69.800,12.1,-0.1988,0.0000,17.011,16.534,0.1321,1.76,101.9,4.357
16,2015-02-27 16:50:00,16.749,72.000,11.7,-0.1988,0.0000,17.034,16.582,0.1317,1.76,71.9,4.351
17,2015-02-27 16:55:00,16.796,73.000,11.9,-0.1988,0.0000,17.011,16.606,0.1317,1.76,106.9,4.345
18,2015-02-27 17:00:00,16.344,73.800,11.7,-0.1988,0.0000,16.915,16.654,0.1317,1.18,31.9,4.339
19,2015-02-27 17:05:00,16.249,74.800,11.8,-0.1988,0.0000,16.796,16.654,0.1317,1.76,43.1,4.345
20,2015-02-27 17:10:00,16.129,74.900,11.7,-0.1988,0.0000,16.749,16.654,0.1317,1.76,26.9,4.345
21,2015-02-27 17:15:00,15.796,75.600,11.5,-0.1988,0.0000,16.630,16.654,0.1317,1.76,18.1,4.339
22,2015-02-27 17:20:00,15.724,75.900,11.5,-0.1988,0.0000,16.534,16.630,0.1317,1.76,38.1,4.345
23,2015-02-27 17:25:00,15.891,76.200,11.7,-0.1988,0.0000,16.534,16.606,0.1317,1.76,34.4,4.363
