"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
22,2014-06-28 20:20:00,0.6,-0.1988,0.0000,14.12,26.549,26.280,20.936,79.800,17.3,0.0555,4.321
23,2014-06-28 20:25:00,0.6,-0.1988,0.0000,17.06,26.500,26.182,20.865,80.000,17.3,0.0547,4.321
24,2014-06-28 20:30:00,0.6,-0.1988,0.0000,20.59,26.426,26.085,20.841,80.200,17.3,0.0547,4.321
25,2014-06-28 20:35:00,0.6,-0.1988,0.0000,27.06,26.378,25.987,20.722,80.800,17.3,0.0547,4.321
26,2014-06-28 20:40:00,0.6,-0.1988,0.0000,38.82,26.329,25.914,20.650,80.700,17.2,0.0544,4.321
27,2014-06-28 20:45:00,0.6,-0.1988,0.0000,47.06,26.256,25.841,20.531,81.100,17.2,0.0544,4.321
28,2014-06-28 20:50:00,0.6,-0.1988,0.0000,57.06,26.207,25.744,20.412,81.400,17.1,0.0544,4.321
29,2014-06-28 20:55:00,0.6,-0.1988,0.0000,62.35,26.158,25.671,20.388,81.800,17.2,0.0544,4.321
30,2014-06-28 21:00:00,0.6,-0.1988,0.0000,65.88,26.109,25.598,20.341,82.000,17.2,0.0544,4.321
31,2014-06-28 21:05:00,0.6,-0.1988,0.0000,64.71,26.061,25.525,20.365,82.200,17.3,0.0544,4.321
32,2014-06-28 21:10:00,0.6,-0.1988,0.0000,70.00,26.012,25.453,20.317,82.200,17.2,0.0547,4.321
33,2014-06-28 21:15:00,0.6,-0.1988,0.0000,74.12,25.963,25.380,20.222,82.300,17.1,0.0544,4.321
34,2014-06-28 21:20:00,0.6,-0.1988,0.0000,71.18,25.914,25.307,20.293,82.500,17.2,0.0544,4.321
35,2014-06-28 21:25:00,0.6,-0.1988,0.0000,74.12,25.866,25.234,20.269,82.400,17.2,0.0544,4.321
36,2014-06-28 21:30:00,0.6,-0.1988,0.0000,74.12,25.817,25.186,20.269,82.700,17.3,0.0544,4.321
37,2014-06-28 21:35:00,0.6,-0.1988,0.0000,75.29,25.768,25.113,20.246,82.700,17.2,0.0544,4.321
38,2014-06-28 21:40:00,0.6,-0.1988,0.0000,80.59,25.744,25.065,20.103,83.000,17.1,0.0536,4.321
39,2014-06-28 21:45:00,0.6,-0.1988,0.0000,81.76,25.695,25.016,20.031,83.300,17.1,0.0536,4.315
40,2014-06-28 21:50:00,0.6,-0.1988,0.0000,84.71,25.647,24.944,19.936,83.600,17.1,0.0536,4.315
41,2014-06-28 21:55:00,0.6,-0.1988,0.0000,87.06,25.598,24.895,19.888,83.700,17.1,0.0544,4.315
42,2014-06-28 22:00:00,0.6,-0.1988,0.0000,87.06,25.574,24.847,19.865,84.100,17.1,0.0536,4.315
43,2014-06-28 22:05:00,0.6,-0.1988,0.0000,87.06,25.525,24.774,19.888,84.100,17.1,0.0536,4.315
44,2014-06-28 22:10:00,0.6,-0.1988,0.0000,87.06,25.501,24.726,19.936,84.000,17.2,0.0536,4.315
45,2014-06-28 22:15:00,0.6,-0.1988,0.0000,86.47,25.453,24.677,19.960,84.300,17.3,0.0536,4.315
46,2014-06-28 22:20:00,0.6,-0.1988,0.0000,85.88,25.404,24.629,19.960,84.000,17.2,0.0536,4.315
47,2014-06-28 22:25:00,0.6,-0.1988,0.0000,85.88,25.380,24.581,19.984,84.000,17.2,0.0536,4.315
48,2014-06-28 22:30:00,0.6,-0.1988,0.0000,86.47,25.355,24.557,19.912,84.000,17.2,0.0536,4.315
49,2014-06-28 22:35:00,0.6,-0.1988,0.0000,87.06,25.307,24.508,19.912,84.300,17.2,0.0536,4.315
50,2014-06-28 22:40:00,0.6,-0.1988,0.0000,88.24,25.258,24.460,19.865,84.400,17.2,0.0528,4.315
51,2014-06-28 22:45:00,0.6,-0.1988,0.0000,88.24,25.234,24.412,19.865,84.500,17.2,0.0536,4.315
52,2014-06-28 22:50:00,0.6,-0.1988,0.0000,88.82,25.210,24.363,19.865,84.600,17.2,0.0536,4.315
53,2014-06-28 22:55:00,0.6,-0.1988,0.0000,91.76,25.162,24.339,19.746,84.800,17.1,0.0528,4.309
54,2014-06-28 23:00:00,0.6,-0.1988,0.0000,92.94,25.137,24.291,19.698,85.000,17.1,0.0528,4.309
55,2014-06-28 23:05:00,0.6,-0.1988,0.0000,94.71,25.113,24.243,19.627,85.200,17.1,0.0536,4.309
56,2014-06-28 23:10:00,0.6,-0.1988,0.0000,94.12,25.089,24.219,19.627,85.500,17.2,0.0528,4.309
57,2014-06-28 23:15:00,0.6,-0.1988,0.0000,92.94,25.065,24.171,19.674,85.500,17.2,0.0528,4.309
58,2014-06-28 23:20:00,0.6,-0.1988,0.0000,91.76,25.016,24.146,19.722,85.600,17.3,0.0536,4.309
59,2014-06-28 23:25:00,0.6,-0.1988,0.0000,89.41,24.968,24.122,19.770,85.600,17.3,0.0528,4.309
60,2014-06-28 23:30:00,0.6,-0.1988,0.0000,88.24,24.968,24.098,19.817,85.500,17.3,0.0528,4.309
61,2014-06-28 23:35:00,0.6,-0.1988,0.0000,86.47,24.944,24.098,19.888,85.300,17.4,0.0528,4.309
62,2014-06-28 23:40:00,0.6,-0.1988,0.0000,85.29,24.919,24.074,19.936,85.100,17.4,0.0528,4.303
63,2014-06-28 23:45:00,0.6,-0.1988,0.0000,84.71,24.895,24.074,19.960,85.100,17.4,0.0528,4.303
64,2014-06-28 23:50:00,0.6,-0.1988,0.0000,83.53,24.871,24.074,20.031,85.000,17.5,0.0528,4.303
65,2014-06-28 23:55:00,0.6,-0.1988,0.0000,82.94,24.847,24.050,20.055,85.000,17.5,0.0528,4.303
66,2014-06-29 00:00:00,0.6,-0.1988,0.0000,81.76,24.847,24.050,20.079,84.800,17.5,0.0528,4.303
67,2014-06-29 00:05:00,0.6,-0.1988,0.0000,81.76,24.823,24.050,20.103,84.700,17.5,0.0528,4.339
68,2014-06-29 00:10:00,0.6,-0.1988,0.0000,80.00,24.798,24.050,20.174,84.700,17.5,0.0528,4.303
69,2014-06-29 00:15:00,0.6,-0.1988,0.0000,80.00,24.774,24.050,20.174,84.500,17.5,0.0528,4.303
70,2014-06-29 00:20:00,0.6,-0.1988,0.0000,77.06,24.774,24.050,20.198,84.300,17.5,0.0528,4.303
71,2014-06-29 00:25:00,0.6,-0.1988,0.0000,77.06,24.774,24.026,20.174,84.100,17.4,0.0528,4.303
72,2014-06-29 00:30:00,0.6,-0.1988,0.0000,76.47,24.750,24.026,20.222,83.900,17.4,0.0528,4.303
73,2014-06-29 00:35:00,0.6,-0.1988,0.0000,76.47,24.726,24.002,20.222,83.800,17.4,0.0536,4.303
74,2014-06-29 00:40:00,0.6,-0.1988,0.0000,74.71,24.726,24.002,20.269,83.900,17.5,0.0528,4.303
75,2014-06-29 00:45:00,0.6,-0.1988,0.0000,73.53,24.702,24.002,20.293,83.700,17.5,0.0528,4.303
76,2014-06-29 00:50:00,0.6,-0.1988,0.0000,72.94,24.702,23.978,20.317,83.500,17.5,0.0528,4.303
77,2014-06-29 00:55:00,0.6,-0.1988,0.0000,72.94,24.677,23.978,20.222,83.600,17.4,0.0536,4.303
78,2014-06-29 01:00:00,0.6,-0.1988,0.0000,71.76,24.677,23.954,20.222,83.400,17.3,0.0528,4.303
79,2014-06-29 01:05:00,0.6,-0.1988,0.0000,71.76,24.653,23.954,20.174,83.400,17.3,0.0528,4.303
80,2014-06-29 01:10:00,0.6,-0.1988,0.0000,71.18,24.653,23.930,20.150,83.400,17.3,0.0528,4.303
81,2014-06-29 01:15:00,0.6,-0.1988,0.0000,71.18,24.629,23.930,20.079,83.400,17.2,0.0528,4.303
82,2014-06-29 01:20:00,0.6,-0.1988,0.0000,70.00,24.629,23.905,20.103,83.400,17.2,0.0528,4.303
83,2014-06-29 01:25:00,0.6,-0.1988,0.0000,70.00,24.605,23.881,20.079,83.400,17.2,0.0528,4.303
84,2014-06-29 01:30:00,0.6,-0.1988,0.0000,70.00,24.581,23.857,20.055,83.500,17.2,0.0528,4.303
85,2014-06-29 01:35:00,0.6,-0.1988,0.0000,70.00,24.581,23.857,20.055,83.500,17.2,0.0528,4.303
86,2014-06-29 01:40:00,0.6,-0.1988,0.0000,72.94,24.581,23.833,19.936,83.700,17.1,0.0528,4.303
87,2014-06-29 01:45:00,0.6,-0.1988,0.0000,72.35,24.557,23.809,19.865,83.900,17.1,0.0528,4.303
88,2014-06-29 01:50:00,0.6,-0.1988,0.0000,70.59,24.532,23.809,19.888,83.900,17.1,0.0528,4.303
89,2014-06-29 01:55:00,0.6,-0.1988,0.0000,68.82,24.532,23.785,19.984,83.700,17.2,0.0528,4.303
90,2014-06-29 02:00:00,0.6,-0.1988,0.0000,68.24,24.508,23.761,20.031,83.500,17.2,0.0528,4.303
91,2014-06-29 02:05:00,0.6,-0.1988,0.0000,68.24,24.484,23.761,19.984,83.400,17.1,0.0528,4.303
92,2014-06-29 02:10:00,0.6,-0.1988,0.0000,68.24,24.484,23.737,19.960,83.400,17.1,0.0528,4.303
93,2014-06-29 02:15:00,0.6,-0.1988,0.0000,68.82,24.460,23.713,19.912,83.400,17.0,0.0528,4.303
94,2014-06-29 02:20:00,0.6,-0.1988,0.0000,67.65,24.436,23.689,19.912,83.500,17.1,0.0528,4.303
95,2014-06-29 02:25:00,0.6,-0.1988,0.0000,69.41,24.436,23.689,19.841,83.600,17.0,0.0528,4.297
96,2014-06-29 02:30:00,0.6,-0.1988,0.0000,70.00,24.436,23.665,19.793,83.600,17.0,0.0528,4.297
97,2014-06-29 02:35:00,0.6,-0.1988,0.0000,70.00,24.412,23.641,19.793,83.800,17.0,0.0528,4.297
98,2014-06-29 02:40:00,0.6,-0.1988,0.0000,70.59,24.388,23.617,19.746,83.900,17.0,0.0528,4.297
99,2014-06-29 02:45:00,0.6,-0.1988,0.0000,70.00,24.388,23.617,19.746,83.900,17.0,0.0521,4.303
100,2014-06-29 02:50:00,0.6,-0.1988,0.0000,71.18,24.363,23.593,19.698,83.900,16.9,0.0528,4.297
101,2014-06-29 02:55:00,0.6,-0.1988,0.0000,70.59,24.363,23.569,19.698,84.200,17.0,0.0528,4.297
102,2014-06-29 03:00:00,0.6,-0.1988,0.0000,70.00,24.339,23.569,19.722,84.300,17.0,0.0528,4.297
103,2014-06-29 03:05:00,0.6,-0.1988,0.0000,68.82,24.315,23.545,19.793,84.000,17.0,0.0528,4.321
104,2014-06-29 03:10:00,0.6,-0.1988,0.0000,70.59,24.315,23.545,19.698,84.000,16.9,0.0528,4.297
105,2014-06-29 03:15:00,0.6,-0.1988,0.0000,70.00,24.291,23.521,19.698,84.100,17.0,0.0528,4.297
106,2014-06-29 03:20:00,0.6,-0.1988,0.0000,67.65,24.291,23.521,19.770,84.000,17.0,0.0528,4.297
107,2014-06-29 03:25:00,0.6,-0.1988,0.0000,66.47,24.267,23.497,19.841,83.700,17.0,0.0528,4.297
108,2014-06-29 03:30:00,0.6,-0.1988,0.0000,67.06,24.267,23.472,19.817,83.600,17.0,0.0528,4.297
109,2014-06-29 03:35:00,0.6,-0.1988,0.0000,67.06,24.243,23.472,19.770,83.500,16.9,0.0528,4.297
110,2014-06-29 03:40:00,0.6,-0.1988,0.0000,66.47,24.243,23.448,19.770,83.400,16.9,0.0528,4.297
111,2014-06-29 03:45:00,0.6,-0.1988,0.0000,66.47,24.219,23.424,19.746,83.500,16.9,0.0528,4.297
112,2014-06-29 03:50:00,0.6,-0.1988,0.0000,66.47,24.195,23.400,19.698,83.400,16.8,0.0528,4.297
113,2014-06-29 03:55:00,0.6,-0.1988,0.0000,67.65,24.195,23.400,19.579,83.600,16.7,0.0528,4.297
114,2014-06-29 04:00:00,0.6,-0.1988,0.0000,68.24,24.171,23.376,19.484,84.000,16.7,0.0521,4.297
115,2014-06-29 04:05:00,0.6,-0.1988,0.0000,67.65,24.171,23.352,19.555,83.900,16.8,0.0528,4.297
116,2014-06-29 04:10:00,0.6,-0.1988,0.0000,67.65,24.146,23.328,19.555,83.900,16.8,0.0528,4.297
117,2014-06-29 04:15:00,0.6,-0.1988,0.0000,67.65,24.146,23.304,19.508,84.000,16.8,0.0521,4.297
118,2014-06-29 04:20:00,0.6,-0.1988,0.0000,68.82,24.122,23.304,19.484,83.800,16.7,0.0528,4.297
119,2014-06-29 04:25:00,0.6,-0.1988,0.0000,71.18,24.098,23.280,19.341,84.200,16.6,0.0528,4.297
120,2014-06-29 04:30:00,0.6,-0.1988,0.0000,70.00,24.098,23.256,19.365,84.400,16.7,0.0528,4.297
121,2014-06-29 04:35:00,0.6,-0.1988,0.0000,68.24,24.074,23.232,19.413,84.100,16.7,0.0528,4.297
122,2014-06-29 04:40:00,0.6,-0.1988,0.0000,68.82,24.074,23.232,19.436,84.100,16.7,0.0528,4.297
123,2014-06-29 04:45:00,0.6,-0.1988,0.0000,69.41,24.050,23.208,19.413,84.200,16.7,0.0528,4.297
124,2014-06-29 04:50:00,0.6,-0.1988,0.0000,70.00,24.050,23.184,19.270,84.300,16.6,0.0528,4.297
125,2014-06-29 04:55:00,0.6,-0.1988,0.0000,71.18,24.026,23.184,19.175,84.500,16.5,0.0528,4.297
126,2014-06-29 05:00:00,0.6,-0.1988,0.0000,70.00,24.002,23.160,19.175,84.700,16.6,0.0528,4.297
127,2014-06-29 05:05:00,0.6,-0.1988,0.0000,70.59,24.002,23.136,19.199,84.600,16.6,0.0528,4.297
128,2014-06-29 05:10:00,0.6,-0.1988,0.0000,70.00,23.978,23.112,19.222,84.500,16.6,0.0528,4.297
129,2014-06-29 05:15:00,0.6,-0.1988,0.0000,68.24,23.978,23.112,19.294,84.500,16.6,0.0521,4.297
130,2014-06-29 05:20:00,0.6,-0.1988,0.0000,68.24,23.954,23.088,19.341,84.300,16.6,0.0528,4.297
131,2014-06-29 05:25:00,0.6,-0.1988,0.0000,67.65,23.954,23.088,19.389,84.200,16.7,0.0528,4.327
132,2014-06-29 05:30:00,0.6,-0.1988,0.0000,67.06,23.930,23.064,19.389,83.900,16.6,0.0528,4.297
133,2014-06-29 05:35:00,0.6,-0.1988,0.0000,67.65,23.930,23.064,19.318,84.100,16.6,0.0528,4.297
134,2014-06-29 05:40:00,0.6,-0.1988,0.0000,68.24,23.905,23.040,19.270,84.200,16.6,0.0528,4.297
135,2014-06-29 05:45:00,0.6,-0.1988,0.0000,68.82,23.905,23.016,19.222,84.300,16.5,0.0528,4.297
136,2014-06-29 05:50:00,0.6,-0.1988,0.0000,69.41,23.881,23.016,19.175,84.400,16.5,0.0528,4.297
137,2014-06-29 05:55:00,1.9,-0.1988,0.0000,70.00,23.881,22.992,19.103,84.600,16.5,0.0528,4.297
138,2014-06-29 06:00:00,3.1,-0.1988,0.0000,69.41,23.857,22.968,19.151,84.700,16.5,0.0521,4.297
139,2014-06-29 06:05:00,4.4,-0.1988,0.0000,69.41,23.857,22.968,19.127,84.900,16.5,0.0528,4.297
140,2014-06-29 06:10:00,5.6,-0.1988,0.0000,68.82,23.833,22.944,19.199,84.800,16.6,0.0528,4.297
141,2014-06-29 06:15:00,8.1,-0.1988,0.0000,67.65,23.809,22.944,19.294,84.600,16.7,0.0528,4.297
142,2014-06-29 06:20:00,10.6,-0.1988,0.0000,67.06,23.809,22.944,19.270,84.500,16.6,0.0528,4.297
143,2014-06-29 06:25:00,11.9,-0.1988,0.0000,65.29,23.809,22.944,19.341,84.500,16.7,0.0528,4.297
144,2014-06-29 06:30:00,15.6,-0.1988,0.0000,64.12,23.785,22.944,19.389,84.200,16.7,0.0528,4.303
145,2014-06-29 06:35:00,16.9,-0.1988,0.0000,60.59,23.785,22.944,19.460,84.200,16.7,0.0528,4.303
146,2014-06-29 06:40:00,20.6,-0.1988,0.0000,58.24,23.785,22.944,19.532,83.900,16.8,0.0528,4.315
147,2014-06-29 06:45:00,25.6,-0.1988,0.0000,55.29,23.761,22.944,19.651,83.700,16.8,0.0528,4.321
148,2014-06-29 06:50:00,28.1,-0.1988,0.0000,50.00,23.761,22.944,19.746,83.400,16.9,0.0528,4.345
149,2014-06-29 06:55:00,31.9,-0.1988,0.0000,50.59,23.761,22.944,19.603,83.400,16.7,0.0528,4.339
150,2014-06-29 07:00:00,34.4,-0.1988,0.0000,46.47,23.761,22.968,19.651,83.400,16.8,0.0528,4.351
151,2014-06-29 07:05:00,39.4,-0.1988,0.0000,47.65,23.761,22.968,19.579,83.600,16.7,0.0528,4.351
152,2014-06-29 07:10:00,41.9,-0.1988,0.0000,42.94,23.737,22.992,19.674,83.500,16.8,0.0528,4.345
153,2014-06-29 07:15:00,45.6,-0.1988,0.0000,41.76,23.737,22.992,19.746,83.200,16.8,0.0528,4.339
154,2014-06-29 07:20:00,49.4,-0.1988,0.0000,37.06,23.737,23.016,19.912,83.100,17.0,0.0528,4.339
155,2014-06-29 07:25:00,54.4,-0.1988,0.0000,32.35,23.737,23.040,20.055,82.700,17.0,0.0536,4.339
156,2014-06-29 07:30:00,59.4,-0.1988,0.0000,31.18,23.737,23.064,20.150,82.300,17.1,0.0528,4.333
157,2014-06-29 07:35:00,68.1,-0.1988,0.0000,28.82,23.737,23.088,20.103,82.400,17.0,0.0536,4.339
158,2014-06-29 07:40:00,75.6,-0.1988,0.0000,25.88,23.737,23.112,20.269,82.100,17.1,0.0536,4.345
159,2014-06-29 07:45:00,80.6,-0.1988,0.0000,22.94,23.737,23.136,20.412,81.700,17.2,0.0528,4.339
160,2014-06-29 07:50:00,80.6,-0.1988,0.0000,20.59,23.761,23.184,20.460,81.300,17.2,0.0528,4.339
161,2014-06-29 07:55:00,84.4,-0.1988,0.0000,18.82,23.761,23.232,20.627,80.800,17.2,0.0528,4.333
162,2014-06-29 08:00:00,113.1,-0.1988,0.0000,16.47,23.761,23.256,20.579,80.600,17.1,0.0536,4.333
163,2014-06-29 08:05:00,114.4,-0.1988,0.0000,15.88,23.761,23.304,20.531,80.600,17.1,0.0536,4.345
164,2014-06-29 08:10:00,126.9,-0.1988,0.0000,14.12,23.785,23.352,20.341,81.200,17.0,0.0536,4.339
165,2014-06-29 08:15:00,126.9,-0.1988,0.0000,14.71,23.785,23.400,20.341,81.100,17.0,0.0536,4.339
166,2014-06-29 08:20:00,138.1,-0.1988,0.0000,12.35,23.809,23.448,20.579,80.600,17.1,0.0536,4.333
167,2014-06-29 08:25:00,144.4,-0.1988,0.0000,11.18,23.809,23.497,20.746,80.400,17.3,0.0536,4.333
168,2014-06-29 08:30:00,144.4,-0.1988,0.0000,10.00,23.833,23.545,21.032,79.800,17.4,0.0536,4.345
169,2014-06-29 08:35:00,151.9,-0.1988,0.0000,10.00,23.857,23.617,21.342,78.900,17.6,0.0536,4.339
170,2014-06-29 08:40:00,151.9,-0.1988,0.0000,9.41,23.881,23.665,21.413,77.900,17.4,0.0536,4.339
171,2014-06-29 08:45:00,155.6,-0.1988,0.0000,8.82,23.905,23.713,21.533,78.000,17.6,0.0536,4.339
172,2014-06-29 08:50:00,174.4,-0.1988,0.0000,7.65,23.905,23.761,21.748,77.800,17.7,0.0544,4.333
173,2014-06-29 08:55:00,193.1,-0.1988,0.0000,7.06,23.930,23.809,21.700,77.400,17.6,0.0544,4.333
174,2014-06-29 09:00:00,158.1,-0.1988,0.0000,6.47,23.954,23.857,22.202,76.300,17.9,0.0544,4.351
175,2014-06-29 09:05:00,124.4,-0.1988,0.0000,7.65,23.978,23.930,21.581,77.300,17.5,0.0544,4.345
176,2014-06-29 09:10:00,118.1,-0.1988,0.0000,7.06,24.002,23.954,21.676,77.100,17.5,0.0544,4.345
177,2014-06-29 09:15:00,91.9,-0.1988,0.0000,7.65,24.002,23.954,21.652,76.700,17.4,0.0544,4.339
178,2014-06-29 09:20:00,94.4,-0.1988,0.0000,7.06,24.026,23.954,21.843,76.600,17.6,0.0544,4.339
179,2014-06-29 09:25:00,93.1,-0.1988,0.0000,7.06,24.050,23.930,22.058,76.600,17.8,0.0547,4.339
180,2014-06-29 09:30:00,93.1,-0.1988,0.0000,6.47,24.050,23.905,22.633,76.200,18.3,0.0544,4.333
181,2014-06-29 09:35:00,259.4,-0.1988,0.0000,6.47,24.074,23.930,22.561,74.600,17.8,0.0544,4.333
182,2014-06-29 09:40:00,561.9,-0.1988,0.0000,5.88,24.074,23.930,22.561,73.900,17.7,0.0544,4.339
183,2014-06-29 09:45:00,586.9,-0.1988,0.0000,6.47,24.074,23.930,22.633,75.600,18.1,0.0544,4.339
184,2014-06-29 09:50:00,600.6,-0.1988,0.0000,5.88,24.074,23.930,23.208,74.000,18.3,0.0547,4.339
185,2014-06-29 09:55:00,610.6,-0.1988,0.0000,5.29,24.098,23.954,23.521,72.500,18.3,0.0547,4.333
186,2014-06-29 10:00:00,625.6,-0.1988,0.0000,4.71,24.098,23.978,23.713,71.700,18.3,0.0544,4.333
187,2014-06-29 10:05:00,641.9,-0.1988,0.0000,4.71,24.098,23.978,24.002,69.700,18.1,0.0544,4.339
188,2014-06-29 10:10:00,643.1,-0.1988,0.0000,4.71,24.098,24.026,24.122,70.800,18.5,0.0547,4.339
189,2014-06-29 10:15:00,674.4,-0.1988,0.0000,4.12,24.122,24.050,25.283,68.600,19.1,0.0547,4.339
190,2014-06-29 10:20:00,684.4,-0.1988,0.0000,2.94,24.122,24.098,25.355,67.500,18.9,0.0547,4.333
191,2014-06-29 10:25:00,695.6,-0.1988,0.0000,2.35,24.122,24.146,24.968,67.400,18.5,0.0544,4.333
192,2014-06-29 10:30:00,706.9,-0.1988,0.0000,2.35,24.146,24.171,26.109,65.900,19.3,0.0547,4.345
193,2014-06-29 10:35:00,715.6,-0.1988,0.0000,2.94,24.171,24.219,26.475,64.100,19.2,0.0547,4.339
194,2014-06-29 10:40:00,726.9,-0.1988,0.0000,2.94,24.171,24.267,26.842,62.800,19.2,0.0547,4.339
195,2014-06-29 10:45:00,738.1,-0.1988,0.0000,2.94,24.195,24.339,27.456,61.400,19.4,0.0547,4.333
196,2014-06-29 10:50:00,743.1,-0.1988,0.0000,2.94,24.219,24.388,26.207,63.000,18.6,0.0555,4.333
197,2014-06-29 10:55:00,759.4,-0.1988,0.0000,2.94,24.243,24.460,27.063,61.500,19.1,0.0555,4.345
198,2014-06-29 11:00:00,774.4,-0.1988,0.0000,2.94,24.267,24.557,27.284,60.400,19.0,0.0555,4.339
199,2014-06-29 11:05:00,784.4,-0.1988,0.0000,3.53,24.291,24.629,28.072,60.200,19.7,0.0547,4.339
200,2014-06-29 11:10:00,798.1,-0.1988,0.0000,2.94,24.339,24.726,28.518,57.400,19.3,0.0555,4.333
201,2014-06-29 11:15:00,808.1,-0.1988,0.0000,2.94,24.363,24.847,27.825,58.000,18.8,0.0555,4.333
202,2014-06-29 11:20:00,810.6,-0.1988,0.0000,3.53,24.412,25.016,28.916,56.500,19.4,0.0562,4.345
203,2014-06-29 11:25:00,824.4,-0.1988,0.0000,2.94,24.460,25.186,27.998,59.000,19.3,0.0562,4.339
204,2014-06-29 11:30:00,828.1,-0.1988,0.0000,2.94,24.557,25.404,28.295,59.300,19.6,0.0570,4.339
205,2014-06-29 11:35:00,838.1,-0.1988,0.0000,2.94,24.677,25.817,27.875,58.600,19.0,0.0570,4.333
206,2014-06-29 11:40:00,844.4,-0.1988,0.0000,2.94,24.847,26.793,27.974,59.100,19.3,0.0574,4.333
207,2014-06-29 11:45:00,854.4,-0.1988,0.0000,2.94,25.089,28.048,27.899,59.000,19.2,0.0574,4.357
208,2014-06-29 11:50:00,856.9,-0.1988,0.0000,2.94,25.404,29.414,28.196,59.400,19.6,0.0581,4.345
209,2014-06-29 11:55:00,873.1,-0.1988,0.0000,2.94,25.793,30.748,28.245,57.100,19.0,0.0596,4.339
