"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359307)","RH, % (LGR S/N: 10374980, SEN S/N: 10359307)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359307)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365533, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2014-08-16 11:15:00,3.53,32.124,31.000,12.9,-0.1988,0.0000,54.451,55.715,0.1742,831.9,4.303
2,2014-08-16 11:20:00,3.53,32.278,30.700,12.9,-0.1988,0.0000,54.300,57.339,0.1742,849.4,4.315
3,2014-08-16 11:25:00,2.94,32.021,31.000,12.8,-0.1988,0.0000,54.906,55.988,0.1742,854.4,4.321
4,2014-08-16 11:30:00,2.94,31.893,32.700,13.5,-0.1988,0.0000,44.688,43.133,0.1746,870.6,4.321
5,2014-08-16 11:35:00,3.53,32.433,33.000,14.1,-0.1988,0.0000,45.845,43.829,0.1752,883.1,4.327
6,2014-08-16 11:40:00,3.53,33.053,32.000,14.2,-0.1988,0.0000,46.931,43.951,0.1756,895.6,4.333
7,2014-08-16 11:45:00,3.53,33.183,30.600,13.6,-0.1988,0.0000,47.842,43.163,0.1756,908.1,4.333
8,2014-08-16 11:50:00,3.53,32.562,31.400,13.5,-0.1988,0.0000,48.537,42.953,0.1762,921.9,4.333
9,2014-08-16 11:55:00,3.53,32.794,31.600,13.8,-0.1988,0.0000,49.275,45.123,0.1762,930.6,4.333
10,2014-08-16 12:00:00,3.53,33.027,31.600,14.0,-0.1988,0.0000,50.752,44.565,0.1765,944.4,4.333
11,2014-08-16 12:05:00,3.53,33.992,33.200,15.6,-0.1988,0.0000,51.809,45.405,0.1765,948.1,4.333
12,2014-08-16 12:10:00,3.53,33.209,34.500,15.5,-0.1988,0.0000,52.709,45.092,0.1769,950.6,4.333
13,2014-08-16 12:15:00,3.53,33.574,34.200,15.7,-0.1988,0.0000,53.516,45.186,0.1775,961.9,4.339
14,2014-08-16 12:20:00,3.53,33.757,32.300,14.9,-0.1988,0.0000,53.962,40.688,0.1783,966.9,4.339
15,2014-08-16 12:25:00,3.53,33.652,32.300,14.8,-0.1988,0.0000,50.786,39.346,0.1789,971.9,4.339
