Date Time	Temp (°F)  #10213640	RH (%)  #10213640	Wetness (%)  #10314899	Voltage (V)  #10348607	Current (mA)  #10348607	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374522	Solar Radiation (W/m²)  #10378946	Batt (V) c:5
05/07/15 11:30:00.0	69.386	49.800	1.18	-0.2039	0.0000	70.072	70.803	0.0949	476.9	4.285
05/07/15 11:35:00.0	67.627	49.100	0.59	-0.2039	0.0000	70.158	70.974	0.0949	258.1	4.285
05/07/15 11:40:00.0	63.946	53.900	0.00	-0.2039	0.0000	70.329	71.190	0.0949	284.4	4.333
05/07/15 11:45:00.0	64.589	53.600	0.00	-0.2039	0.0000	70.459	71.447	0.0949	381.9	4.400
05/07/15 11:50:00.0	65.916	51.500	0.00	-0.2039	0.0000	70.630	71.620	0.0949	284.4	4.357
05/07/15 11:55:00.0	65.403	51.600	0.00	-0.2039	0.0000	70.759	71.748	0.0949	258.1	4.351
05/07/15 12:00:00.0	64.888	49.600	0.00	-0.2039	0.0000	70.887	71.877	0.0949	331.9	4.321
05/07/15 12:05:00.0	66.258	49.400	0.59	-0.2039	0.0000	71.017	72.007	0.0949	1,208.1	4.448
05/07/15 12:10:00.0	67.500	48.200	0.59	-0.2039	0.0000	71.146	72.136	0.0955	471.9	4.400
05/07/15 12:15:00.0	67.671	47.000	0.59	-0.2039	0.0000	71.231	72.221	0.0955	470.6	4.381
05/07/15 12:20:00.0	66.043	47.000	0.00	-0.2039	0.0000	71.317	72.351	0.0955	443.1	4.333
05/07/15 12:25:00.0	66.429	48.300	0.00	-0.2039	0.0000	71.447	72.523	0.0955	315.6	4.321
05/07/15 12:30:00.0	65.530	48.200	0.00	-0.2039	0.0000	71.577	72.653	0.0955	364.4	4.381
05/07/15 12:35:00.0	67.671	48.000	0.59	-0.2039	0.0000	71.704	72.826	0.0955	595.6	4.430
05/07/15 12:40:00.0	70.673	45.600	1.18	-0.2039	0.0000	71.791	72.955	0.0961	1,229.4	4.369
05/07/15 12:45:00.0	72.955	43.100	1.76	-0.2039	0.0000	71.920	73.083	0.0961	1,233.1	4.351
05/07/15 12:50:00.0	71.920	41.500	1.18	-0.2039	0.0000	72.050	73.342	0.0961	1,209.4	4.315
05/07/15 12:55:00.0	71.231	43.200	1.18	-0.2039	0.0000	72.221	73.688	0.0961	321.9	4.345
05/07/15 13:00:00.0	72.955	43.000	1.76	-0.2039	0.0000	72.480	74.120	0.0961	1,186.9	4.381
05/07/15 13:05:00.0	73.947	41.400	1.76	-0.2039	0.0000	72.783	74.597	0.0963	1,180.6	4.333
05/07/15 13:10:00.0	71.146	40.500	1.18	-0.2039	0.0000	73.083	75.117	0.0963	1,276.9	4.315
05/07/15 13:15:00.0	73.688	40.600	1.76	-0.2039	0.0000	73.429	75.681	0.0963	1,165.6	4.351
05/07/15 13:20:00.0	74.034	39.800	1.76	-0.2039	0.0000	73.818	76.203	0.0963	1,148.1	4.400
05/07/15 13:25:00.0	72.696	38.600	1.18	-0.2039	0.0000	74.206	76.768	0.0969	391.9	4.333
05/07/15 13:30:00.0	69.728	44.300	0.59	-0.2039	0.0000	74.554	77.335	0.0969	250.6	4.315
05/07/15 13:35:00.0	66.472	49.500	0.59	-0.2039	0.0000	74.899	77.815	0.0969	318.1	4.339
05/07/15 13:40:00.0	68.185	48.300	0.59	-0.2039	0.0000	75.247	78.165	0.0969	246.9	4.369
05/07/15 13:45:00.0	65.316	52.400	0.00	-0.2039	0.0000	75.508	78.427	0.0969	200.6	4.351
05/07/15 13:50:00.0	64.459	54.200	0.00	-0.2039	0.0000	75.767	78.559	0.0975	134.4	4.339
05/07/15 13:55:00.0	62.748	57.100	0.00	-0.2039	0.0000	75.942	78.602	0.0975	191.9	4.351
05/07/15 14:00:00.0	63.732	57.700	0.00	-0.2039	0.0000	76.028	78.559	0.0975	411.9	4.393
05/07/15 14:05:00.0	64.161	56.800	0.00	-0.2039	0.0000	76.114	78.382	0.0975	373.1	4.345
05/07/15 14:10:00.0	65.102	56.600	0.59	-0.2039	0.0000	76.114	78.251	0.0981	459.4	4.345
05/07/15 14:15:00.0	65.273	55.600	0.00	-0.2039	0.0000	76.114	78.121	0.0981	300.6	4.363
05/07/15 14:20:00.0	65.102	55.300	0.00	-0.2039	0.0000	76.114	78.033	0.0981	279.4	4.381
05/07/15 14:25:00.0	66.130	55.300	0.59	-0.2039	0.0000	76.114	77.945	0.0981	1,131.9	4.381
05/07/15 14:30:00.0	66.173	55.000	0.59	-0.2039	0.0000	76.158	77.902	0.0981	1,198.1	4.333
05/07/15 14:35:00.0	65.188	55.400	0.59	-0.2039	0.0000	76.158	77.902	0.0981	488.1	4.321
05/07/15 14:40:00.0	66.985	52.500	0.59	-0.2039	0.0000	76.203	77.945	0.0986	278.1	4.357
05/07/15 14:45:00.0	65.574	53.900	0.59	-0.2039	0.0000	76.246	78.033	0.0981	470.6	4.418
05/07/15 14:50:00.0	68.185	52.000	0.59	-0.2039	0.0000	76.289	78.076	0.0986	381.9	4.363
05/07/15 14:55:00.0	67.071	52.900	0.59	-0.2039	0.0000	76.375	78.165	0.0986	446.9	4.333
05/07/15 15:00:00.0	67.028	52.300	0.59	-0.2039	0.0000	76.464	78.251	0.0986	828.1	4.321
05/07/15 15:05:00.0	65.829	53.900	0.00	-0.2039	0.0000	76.550	78.382	0.0986	283.1	4.363
05/07/15 15:10:00.0	65.444	54.400	0.00	-0.2039	0.0000	76.636	78.471	0.0986	379.4	4.381
05/07/15 15:15:00.0	64.459	54.600	0.00	-0.2039	0.0000	76.768	78.559	0.0986	279.4	4.369
05/07/15 15:20:00.0	64.033	55.900	0.00	-0.2039	0.0000	76.854	78.645	0.0986	564.4	4.333
05/07/15 15:25:00.0	63.604	56.600	0.00	-0.2039	0.0000	76.899	78.645	0.0986	279.4	4.321
05/07/15 15:30:00.0	63.262	55.900	0.00	-0.2039	0.0000	76.942	78.645	0.0986	296.9	4.363
05/07/15 15:35:00.0	62.191	56.300	0.00	-0.2039	0.0000	76.986	78.559	0.0992	294.4	4.381
05/07/15 15:40:00.0	62.019	56.200	0.00	-0.2039	0.0000	76.986	78.471	0.0986	288.1	4.393
05/07/15 15:45:00.0	63.775	54.500	0.00	-0.2039	0.0000	76.899	78.382	0.0992	318.1	4.351
05/07/15 15:50:00.0	63.347	55.500	0.00	-0.2039	0.0000	76.899	78.251	0.0986	345.6	4.321
05/07/15 15:55:00.0	63.990	54.800	0.00	-0.2039	0.0000	76.811	78.165	0.0986	320.6	4.363
05/07/15 16:00:00.0	64.888	52.700	0.00	-0.2039	0.0000	76.768	78.076	0.0986	886.9	4.393
05/07/15 16:05:00.0	67.842	49.200	0.59	-0.2039	0.0000	76.725	77.990	0.0992	896.9	4.363
05/07/15 16:10:00.0	65.273	50.700	0.00	-0.2039	0.0000	76.725	77.945	0.0992	293.1	4.333
05/07/15 16:15:00.0	65.872	50.600	0.00	-0.2039	0.0000	76.681	78.033	0.0992	313.1	4.333
05/07/15 16:20:00.0	64.888	51.200	0.00	-0.2039	0.0000	76.725	78.121	0.0992	289.4	4.369
05/07/15 16:25:00.0	62.620	53.400	0.00	-0.2039	0.0000	76.725	78.208	0.0992	221.9	4.369
05/07/15 16:30:00.0	61.977	55.000	0.00	-0.2039	0.0000	76.768	78.251	0.0992	200.6	4.363
05/07/15 16:35:00.0	60.647	56.500	0.00	-0.2039	0.0000	76.811	78.251	0.0986	185.6	4.333
05/07/15 16:40:00.0	61.032	56.000	0.00	-0.2039	0.0000	76.768	78.165	0.0992	193.1	4.339
05/07/15 16:45:00.0	61.032	57.500	0.00	-0.2039	0.0000	76.725	78.033	0.0992	193.1	4.351
05/07/15 16:50:00.0	60.991	58.100	0.00	-0.2039	0.0000	76.681	77.859	0.0992	238.1	4.363
05/07/15 16:55:00.0	59.745	59.500	0.00	-0.2039	0.0000	76.593	77.684	0.0992	211.9	4.369
05/07/15 17:00:00.0	61.333	58.200	0.00	-0.2039	0.0000	76.507	77.509	0.0986	223.1	4.351
05/07/15 17:05:00.0	60.861	57.300	0.00	-0.2039	0.0000	76.419	77.335	0.0986	269.4	4.339
05/07/15 17:10:00.0	59.959	58.200	0.00	-0.2039	0.0000	76.289	77.160	0.0986	176.9	4.351
05/07/15 17:15:00.0	59.358	58.700	0.00	-0.2039	0.0000	76.203	76.986	0.0992	144.4	4.351
05/07/15 17:20:00.0	59.056	58.200	0.00	-0.2039	0.0000	76.114	76.811	0.0986	123.1	4.339
05/07/15 17:25:00.0	58.971	57.700	0.00	-0.2039	0.0000	75.985	76.636	0.0986	175.6	4.351
05/07/15 17:30:00.0	60.003	56.900	0.00	-0.2039	0.0000	75.898	76.419	0.0992	214.4	4.363
05/07/15 17:35:00.0	59.745	57.200	0.00	-0.2039	0.0000	75.767	76.203	0.0986	181.9	4.387
05/07/15 17:40:00.0	59.272	56.500	0.00	-0.2039	0.0000	75.637	76.028	0.0986	180.6	4.363
05/07/15 17:45:00.0	58.712	56.600	0.00	-0.2039	0.0000	75.508	75.853	0.0986	181.9	4.363
05/07/15 17:50:00.0	59.401	56.900	0.00	-0.2039	0.0000	75.376	75.637	0.0986	145.6	4.357
05/07/15 17:55:00.0	58.109	57.300	0.00	-0.2039	0.0000	75.247	75.508	0.0986	104.4	4.351
05/07/15 18:00:00.0	57.722	58.700	0.00	-0.2039	0.0000	75.117	75.333	0.0986	106.9	4.339
05/07/15 18:05:00.0	58.109	57.900	0.00	-0.2039	0.0000	74.986	75.117	0.0981	119.4	4.333
05/07/15 18:10:00.0	58.282	57.500	0.00	-0.2039	0.0000	74.899	74.943	0.0986	120.6	4.333
05/07/15 18:15:00.0	57.850	58.300	0.00	-0.2039	0.0000	74.727	74.727	0.0986	109.4	4.327
05/07/15 18:20:00.0	58.325	58.300	0.00	-0.2039	0.0000	74.597	74.554	0.0986	120.6	4.333
05/07/15 18:25:00.0	59.014	55.900	0.00	-0.2039	0.0000	74.467	74.381	0.0981	120.6	4.333
05/07/15 18:30:00.0	59.959	55.900	0.00	-0.2039	0.0000	74.338	74.206	0.0981	131.9	4.333
05/07/15 18:35:00.0	60.089	55.200	0.00	-0.2039	0.0000	74.206	74.034	0.0981	121.9	4.333
05/07/15 18:40:00.0	58.928	55.600	0.00	-0.2039	0.0000	74.077	73.861	0.0981	101.9	4.321
05/07/15 18:45:00.0	58.712	56.500	0.00	-0.2039	0.0000	73.947	73.731	0.0981	71.9	4.309
05/07/15 18:50:00.0	58.455	57.000	0.00	-0.2039	0.0000	73.818	73.558	0.0981	56.9	4.303
05/07/15 18:55:00.0	57.636	59.900	0.00	-0.2039	0.0000	73.688	73.429	0.0981	29.4	4.297
05/07/15 19:00:00.0	56.901	61.300	0.00	-0.2039	0.0000	73.602	73.299	0.0981	28.1	4.291
05/07/15 19:05:00.0	57.290	61.100	0.00	-0.2039	0.0000	73.472	73.170	0.0975	23.1	4.291
05/07/15 19:10:00.0	57.290	60.800	0.00	-0.2039	0.0000	73.342	72.997	0.0975	19.4	4.285
05/07/15 19:15:00.0	57.160	61.900	0.00	-0.2039	0.0000	73.213	72.869	0.0975	16.9	4.285
05/07/15 19:20:00.0	56.858	63.600	0.00	-0.2039	0.0000	73.083	72.696	0.0975	18.1	4.285
05/07/15 19:25:00.0	56.642	63.600	0.00	-0.2039	0.0000	72.997	72.567	0.0975	9.4	4.279
05/07/15 19:30:00.0	56.512	62.900	0.00	-0.2039	0.0000	72.869	72.394	0.0969	4.4	4.279
05/07/15 19:35:00.0	56.426	62.900	0.00	-0.2039	0.0000	72.739	72.264	0.0969	3.1	4.273
05/07/15 19:40:00.0	55.992	62.300	0.00	-0.2039	0.0000	72.653	72.136	0.0969	0.6	4.273
05/07/15 19:45:00.0	55.906	63.100	0.00	-0.2039	0.0000	72.523	71.964	0.0969	0.6	4.273
05/07/15 19:50:00.0	55.863	64.300	0.00	-0.2039	0.0000	72.394	71.834	0.0969	0.6	4.273
05/07/15 19:55:00.0	55.733	66.300	80.00	-0.2039	0.0000	72.264	71.704	0.0969	0.6	4.267
05/07/15 20:00:00.0	54.952	69.100	28.82	-0.2039	0.0000	72.136	71.533	0.0969	0.6	4.267
05/07/15 20:05:00.0	54.909	69.700	5.29	-0.2039	0.0000	72.050	71.404	0.0969	0.6	4.267
05/07/15 20:10:00.0	55.168	70.000	4.71	-0.2039	0.0000	71.920	71.274	0.0969	0.6	4.267
05/07/15 20:15:00.0	55.299	70.000	10.00	-0.2039	0.0000	71.834	71.146	0.0969	0.6	4.267
05/07/15 20:20:00.0	54.952	70.400	35.88	-0.2039	0.0000	71.704	70.974	0.0963	0.6	4.267
05/07/15 20:25:00.0	54.082	74.700	100.00	-0.2039	0.0000	71.620	70.887	0.0963	0.6	4.267
05/07/15 20:30:00.0	53.472	76.900	100.00	-0.2039	0.0000	71.490	70.759	0.0963	0.6	4.267
05/07/15 20:35:00.0	53.427	77.500	100.00	-0.2039	0.0000	71.404	70.630	0.0963	0.6	4.267
05/07/15 20:40:00.0	53.515	77.100	100.00	-0.2039	0.0000	71.274	70.502	0.0963	0.6	4.261
05/07/15 20:45:00.0	53.384	77.300	100.00	-0.2039	0.0000	71.190	70.372	0.0963	0.6	4.261
05/07/15 20:50:00.0	52.947	79.300	100.00	-0.2039	0.0000	71.103	70.286	0.0963	0.6	4.261
05/07/15 20:55:00.0	52.686	81.500	100.00	-0.2039	0.0000	71.017	70.158	0.0963	0.6	4.261
05/07/15 21:00:00.0	52.509	81.700	100.00	-0.2039	0.0000	70.887	70.029	0.0963	0.6	4.261
05/07/15 21:05:00.0	52.423	81.500	100.00	-0.2039	0.0000	70.803	69.901	0.0963	0.6	4.261
05/07/15 21:10:00.0	52.378	82.000	100.00	-0.2039	0.0000	70.716	69.814	0.0961	0.6	4.255
05/07/15 21:15:00.0	52.466	82.600	100.00	-0.2039	0.0000	70.587	69.643	0.0961	0.6	4.255
05/07/15 21:20:00.0	52.597	82.600	100.00	-0.2039	0.0000	70.502	69.557	0.0961	0.6	4.255
05/07/15 21:25:00.0	52.423	83.000	100.00	-0.2039	0.0000	70.416	69.427	0.0961	0.6	4.255
05/07/15 21:30:00.0	52.335	83.000	100.00	-0.2039	0.0000	70.286	69.300	0.0961	0.6	4.255
05/07/15 21:35:00.0	52.335	83.400	100.00	-0.2039	0.0000	70.201	69.170	0.0961	0.6	4.255
05/07/15 21:40:00.0	52.203	83.500	100.00	-0.2039	0.0000	70.115	69.085	0.0961	0.6	4.255
05/07/15 21:45:00.0	52.115	83.700	100.00	-0.2039	0.0000	69.985	68.956	0.0961	0.6	4.255
05/07/15 21:50:00.0	52.160	84.700	100.00	-0.2039	0.0000	69.901	68.871	0.0961	0.6	4.255
05/07/15 21:55:00.0	52.072	85.900	100.00	-0.2039	0.0000	69.814	68.785	0.0955	0.6	4.249
05/07/15 22:00:00.0	51.895	86.600	100.00	-0.2039	0.0000	69.728	68.698	0.0955	0.6	4.249
05/07/15 22:05:00.0	51.721	86.700	100.00	-0.2039	0.0000	69.643	68.571	0.0955	0.6	4.249
05/07/15 22:10:00.0	51.678	87.000	100.00	-0.2039	0.0000	69.557	68.484	0.0949	0.6	4.249
05/07/15 22:15:00.0	51.589	87.300	100.00	-0.2039	0.0000	69.471	68.400	0.0949	0.6	4.249
05/07/15 22:20:00.0	51.413	87.600	100.00	-0.2039	0.0000	69.386	68.313	0.0949	0.6	4.249
05/07/15 22:25:00.0	51.633	88.500	100.00	-0.2039	0.0000	69.300	68.185	0.0949	0.6	4.249
05/07/15 22:30:00.0	51.721	89.600	100.00	-0.2039	0.0000	69.256	68.142	0.0949	0.6	4.249
05/07/15 22:35:00.0	51.895	89.600	100.00	-0.2039	0.0000	69.170	68.056	0.0949	0.6	4.249
05/07/15 22:40:00.0	52.029	89.600	100.00	-0.2039	0.0000	69.085	67.971	0.0949	0.6	4.249
05/07/15 22:45:00.0	51.940	89.600	100.00	-0.2039	0.0000	69.042	67.885	0.0943	0.6	4.249
05/07/15 22:50:00.0	51.852	89.700	100.00	-0.2039	0.0000	68.956	67.842	0.0943	0.6	4.249
05/07/15 22:55:00.0	51.895	90.000	100.00	-0.2039	0.0000	68.871	67.757	0.0943	0.6	4.249
05/07/15 23:00:00.0	51.852	90.300	100.00	-0.2039	0.0000	68.828	67.714	0.0943	0.6	4.249
05/07/15 23:05:00.0	51.809	90.500	100.00	-0.2039	0.0000	68.785	67.671	0.0943	0.6	4.249
05/07/15 23:10:00.0	51.764	91.300	100.00	-0.2039	0.0000	68.698	67.627	0.0943	0.6	4.249
05/07/15 23:15:00.0	51.633	91.400	100.00	-0.2039	0.0000	68.657	67.543	0.0943	0.6	4.249
05/07/15 23:20:00.0	51.413	91.300	100.00	-0.2039	0.0000	68.571	67.500	0.0937	0.6	4.249
05/07/15 23:25:00.0	51.282	91.200	100.00	-0.2039	0.0000	68.527	67.413	0.0937	0.6	4.249
05/07/15 23:30:00.0	51.193	91.200	100.00	-0.2039	0.0000	68.484	67.372	0.0937	0.6	4.249
05/07/15 23:35:00.0	51.237	91.700	100.00	-0.2039	0.0000	68.443	67.329	0.0937	0.6	4.249
05/07/15 23:40:00.0	51.105	92.100	100.00	-0.2039	0.0000	68.356	67.285	0.0937	0.6	4.243
05/07/15 23:45:00.0	50.886	92.200	100.00	-0.2039	0.0000	68.313	67.242	0.0937	0.6	4.243
05/07/15 23:50:00.0	50.621	92.100	100.00	-0.2039	0.0000	68.270	67.158	0.0937	0.6	4.243
05/07/15 23:55:00.0	50.664	92.400	100.00	-0.2039	0.0000	68.185	67.114	0.0937	0.6	4.243
05/08/15 00:00:00.0	50.664	92.500	100.00	-0.2039	0.0000	68.142	67.028	0.0937	0.6	4.237
05/08/15 00:05:00.0	50.533	92.500	100.00	-0.2039	0.0000	68.099	66.985	0.0937	0.6	4.237
05/08/15 00:10:00.0	50.311	92.600	100.00	-0.2039	0.0000	68.013	66.900	0.0937	0.6	4.237
05/08/15 00:15:00.0	50.092	92.600	100.00	-0.2039	0.0000	67.971	66.814	0.0932	0.6	4.237
05/08/15 00:20:00.0	49.914	92.500	100.00	-0.2039	0.0000	67.885	66.729	0.0932	0.6	4.237
05/08/15 00:25:00.0	49.870	92.700	100.00	-0.2039	0.0000	67.842	66.686	0.0932	0.6	4.237
05/08/15 00:30:00.0	49.825	92.800	100.00	-0.2039	0.0000	67.757	66.600	0.0932	0.6	4.237
05/08/15 00:35:00.0	49.870	93.000	100.00	-0.2039	0.0000	67.714	66.515	0.0932	0.6	4.237
05/08/15 00:40:00.0	49.959	93.000	100.00	-0.2039	0.0000	67.671	66.429	0.0932	0.6	4.237
05/08/15 00:45:00.0	50.047	93.200	100.00	-0.2039	0.0000	67.586	66.385	0.0932	0.6	4.237
05/08/15 00:50:00.0	50.092	93.300	100.00	-0.2039	0.0000	67.500	66.301	0.0932	0.6	4.231
05/08/15 00:55:00.0	50.135	93.300	100.00	-0.2039	0.0000	67.456	66.214	0.0932	0.6	4.231
05/08/15 01:00:00.0	50.223	93.300	100.00	-0.2039	0.0000	67.372	66.173	0.0932	0.6	4.231
05/08/15 01:05:00.0	50.223	93.300	100.00	-0.2039	0.0000	67.329	66.130	0.0932	0.6	4.224
05/08/15 01:10:00.0	50.180	93.200	100.00	-0.2039	0.0000	67.285	66.043	0.0926	0.6	4.224
05/08/15 01:15:00.0	50.002	93.300	100.00	-0.2039	0.0000	67.242	66.000	0.0926	0.6	4.224
05/08/15 01:20:00.0	49.782	93.300	100.00	-0.2039	0.0000	67.158	65.959	0.0926	0.6	4.224
05/08/15 01:25:00.0	49.604	93.100	100.00	-0.2039	0.0000	67.114	65.916	0.0926	0.6	4.224
05/08/15 01:30:00.0	49.737	93.100	100.00	-0.2039	0.0000	67.071	65.872	0.0926	0.6	4.224
05/08/15 01:35:00.0	49.782	93.100	100.00	-0.2039	0.0000	67.028	65.788	0.0926	0.6	4.224
05/08/15 01:40:00.0	49.737	93.200	100.00	-0.2039	0.0000	66.985	65.745	0.0926	0.6	4.224
05/08/15 01:45:00.0	49.692	93.100	100.00	-0.2039	0.0000	66.900	65.701	0.0926	0.6	4.224
05/08/15 01:50:00.0	49.782	93.300	100.00	-0.2039	0.0000	66.857	65.658	0.0926	0.6	4.224
05/08/15 01:55:00.0	49.737	93.100	100.00	-0.2039	0.0000	66.814	65.615	0.0920	0.6	4.224
05/08/15 02:00:00.0	49.692	93.000	100.00	-0.2039	0.0000	66.772	65.574	0.0920	0.6	4.224
05/08/15 02:05:00.0	49.692	93.000	100.00	-0.2039	0.0000	66.729	65.530	0.0920	0.6	4.224
05/08/15 02:10:00.0	50.047	93.100	100.00	-0.2039	0.0000	66.686	65.487	0.0920	0.6	4.224
05/08/15 02:15:00.0	50.002	93.100	100.00	-0.2039	0.0000	66.643	65.444	0.0920	0.6	4.218
05/08/15 02:20:00.0	49.870	93.300	100.00	-0.2039	0.0000	66.600	65.403	0.0920	0.6	4.218
05/08/15 02:25:00.0	49.561	93.200	100.00	-0.2039	0.0000	66.558	65.359	0.0920	0.6	4.218
05/08/15 02:30:00.0	49.428	93.200	100.00	-0.2039	0.0000	66.515	65.316	0.0920	0.6	4.218
05/08/15 02:35:00.0	49.471	93.200	100.00	-0.2039	0.0000	66.472	65.273	0.0920	0.6	4.218
05/08/15 02:40:00.0	49.471	93.200	100.00	-0.2039	0.0000	66.429	65.188	0.0920	0.6	4.218
05/08/15 02:45:00.0	49.561	93.200	100.00	-0.2039	0.0000	66.385	65.145	0.0920	0.6	4.218
05/08/15 02:50:00.0	49.692	93.200	100.00	-0.2039	0.0000	66.344	65.102	0.0920	0.6	4.212
05/08/15 02:55:00.0	49.870	93.400	100.00	-0.2039	0.0000	66.301	65.059	0.0920	0.6	4.212
05/08/15 03:00:00.0	49.914	93.300	100.00	-0.2039	0.0000	66.258	65.017	0.0920	0.6	4.212
05/08/15 03:05:00.0	49.959	93.300	100.00	-0.2039	0.0000	66.214	64.974	0.0920	0.6	4.212
05/08/15 03:10:00.0	50.180	93.400	100.00	-0.2039	0.0000	66.173	64.931	0.0920	0.6	4.212
05/08/15 03:15:00.0	48.762	92.800	100.00	-0.2039	0.0000	66.130	64.888	0.0920	0.6	4.237
05/08/15 03:20:00.0	48.360	92.300	100.00	-0.2039	0.0000	66.087	64.845	0.0914	0.6	4.212
05/08/15 03:25:00.0	48.094	92.200	100.00	-0.2039	0.0000	66.043	64.845	0.0914	0.6	4.206
05/08/15 03:30:00.0	47.691	92.200	100.00	-0.2039	0.0000	66.043	64.803	0.0914	0.6	4.206
05/08/15 03:35:00.0	47.736	92.600	100.00	-0.2039	0.0000	66.000	64.760	0.0914	0.6	4.206
05/08/15 03:40:00.0	47.736	92.800	100.00	-0.2039	0.0000	65.959	64.717	0.0914	0.6	4.206
05/08/15 03:45:00.0	47.512	92.800	100.00	-0.2039	0.0000	65.959	64.674	0.0914	0.6	4.206
05/08/15 03:50:00.0	47.334	93.200	100.00	-0.2039	0.0000	65.872	64.632	0.0914	0.6	4.206
05/08/15 03:55:00.0	47.244	93.600	100.00	-0.2039	0.0000	65.872	64.589	0.0914	0.6	4.206
05/08/15 04:00:00.0	47.154	93.800	100.00	-0.2039	0.0000	65.829	64.546	0.0908	0.6	4.206
05/08/15 04:05:00.0	47.109	94.100	100.00	-0.2039	0.0000	65.788	64.459	0.0908	0.6	4.206
05/08/15 04:10:00.0	47.154	94.400	100.00	-0.2039	0.0000	65.701	64.418	0.0908	0.6	4.206
05/08/15 04:15:00.0	47.199	94.500	100.00	-0.2039	0.0000	65.658	64.332	0.0908	0.6	4.206
05/08/15 04:20:00.0	47.244	94.600	100.00	-0.2039	0.0000	65.615	64.247	0.0908	0.6	4.206
05/08/15 04:25:00.0	47.422	94.600	100.00	-0.2039	0.0000	65.574	64.204	0.0908	0.6	4.206
05/08/15 04:30:00.0	47.512	94.600	100.00	-0.2039	0.0000	65.487	64.161	0.0908	0.6	4.206
05/08/15 04:35:00.0	47.422	94.400	100.00	-0.2039	0.0000	65.444	64.074	0.0908	0.6	4.206
05/08/15 04:40:00.0	47.512	94.400	100.00	-0.2039	0.0000	65.403	64.033	0.0908	0.6	4.206
05/08/15 04:45:00.0	47.467	94.400	100.00	-0.2039	0.0000	65.359	63.990	0.0908	0.6	4.206
05/08/15 04:50:00.0	47.512	94.200	100.00	-0.2039	0.0000	65.316	63.946	0.0908	0.6	4.206
05/08/15 04:55:00.0	47.467	94.200	100.00	-0.2039	0.0000	65.273	63.903	0.0908	0.6	4.206
05/08/15 05:00:00.0	47.422	94.100	100.00	-0.2039	0.0000	65.230	63.862	0.0908	0.6	4.206
05/08/15 05:05:00.0	47.199	93.900	100.00	-0.2039	0.0000	65.188	63.819	0.0908	0.6	4.206
05/08/15 05:10:00.0	46.886	93.900	100.00	-0.2039	0.0000	65.145	63.775	0.0908	0.6	4.206
05/08/15 05:15:00.0	46.796	93.900	100.00	-0.2039	0.0000	65.102	63.732	0.0908	0.6	4.206
05/08/15 05:20:00.0	46.481	93.700	100.00	-0.2039	0.0000	65.102	63.689	0.0908	0.6	4.206
05/08/15 05:25:00.0	46.706	93.800	100.00	-0.2039	0.0000	65.059	63.648	0.0908	0.6	4.206
05/08/15 05:30:00.0	46.571	93.600	100.00	-0.2039	0.0000	65.017	63.561	0.0908	0.6	4.206
05/08/15 05:35:00.0	46.436	93.600	100.00	-0.2039	0.0000	64.931	63.518	0.0908	0.6	4.206
05/08/15 05:40:00.0	46.706	93.600	100.00	-0.2039	0.0000	64.888	63.433	0.0908	0.6	4.206
05/08/15 05:45:00.0	46.931	93.300	100.00	-0.2039	0.0000	64.845	63.390	0.0902	0.6	4.206
05/08/15 05:50:00.0	47.064	92.900	100.00	-0.2039	0.0000	64.760	63.304	0.0902	0.6	4.206
05/08/15 05:55:00.0	47.019	92.900	100.00	-0.2039	0.0000	64.717	63.219	0.0902	0.6	4.206
05/08/15 06:00:00.0	46.974	92.900	100.00	-0.2039	0.0000	64.674	63.176	0.0902	1.9	4.206
05/08/15 06:05:00.0	46.796	92.900	100.00	-0.2039	0.0000	64.632	63.090	0.0902	3.1	4.200
05/08/15 06:10:00.0	46.616	92.600	100.00	-0.2039	0.0000	64.589	63.048	0.0902	9.4	4.200
05/08/15 06:15:00.0	46.661	92.600	100.00	-0.2039	0.0000	64.503	62.962	0.0902	14.4	4.206
05/08/15 06:20:00.0	46.886	92.900	100.00	-0.2039	0.0000	64.459	62.919	0.0902	14.4	4.200
05/08/15 06:25:00.0	47.019	93.000	100.00	-0.2039	0.0000	64.418	62.875	0.0902	14.4	4.200
05/08/15 06:30:00.0	46.931	92.900	100.00	-0.2039	0.0000	64.332	62.791	0.0902	18.1	4.200
05/08/15 06:35:00.0	46.931	92.900	100.00	-0.2039	0.0000	64.288	62.748	0.0902	20.6	4.200
05/08/15 06:40:00.0	46.886	92.900	100.00	-0.2039	0.0000	64.247	62.704	0.0902	20.6	4.200
05/08/15 06:45:00.0	47.109	92.800	100.00	-0.2039	0.0000	64.204	62.704	0.0902	30.6	4.200
05/08/15 06:50:00.0	47.334	92.700	100.00	-0.2039	0.0000	64.161	62.661	0.0902	38.1	4.200
05/08/15 06:55:00.0	47.736	92.500	100.00	-0.2039	0.0000	64.117	62.620	0.0902	40.6	4.206
05/08/15 07:00:00.0	47.959	92.400	100.00	-0.2039	0.0000	64.074	62.577	0.0902	35.6	4.206
05/08/15 07:05:00.0	48.227	92.300	100.00	-0.2039	0.0000	64.074	62.533	0.0902	34.4	4.206
05/08/15 07:10:00.0	48.450	92.200	100.00	-0.2039	0.0000	64.033	62.533	0.0902	60.6	4.206
05/08/15 07:15:00.0	48.762	92.100	100.00	-0.2039	0.0000	63.990	62.533	0.0902	50.6	4.212
