"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10221050, SEN S/N: 10200857)","Current, mA (LGR S/N: 10221050, SEN S/N: 10200857)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10213636)","RH, % (LGR S/N: 10221050, SEN S/N: 10213636)","DewPt, °C (LGR S/N: 10221050, SEN S/N: 10213636)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365531, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365588, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221050, SEN S/N: 10374515)","Wetness, % (LGR S/N: 10221050, SEN S/N: 10374901)","Solar Radiation, W/m² (LGR S/N: 10221050, SEN S/N: 10375649)"
1495,2015-02-18 17:50:00,-0.1988,0.0000,17.938,70.200,12.4,20.222,20.984,0.0599,0.00,0.6
1496,2015-02-18 17:55:00,-0.1988,0.0000,17.819,70.900,12.5,20.103,20.889,0.0599,0.00,0.6
1497,2015-02-18 18:00:00,-0.1988,0.0000,17.677,70.700,12.3,19.960,20.793,0.0599,0.00,0.6
1498,2015-02-18 18:05:00,-0.1988,0.0000,17.368,71.800,12.2,19.793,20.722,0.0599,0.00,0.6
1499,2015-02-18 18:10:00,-0.1988,0.0000,17.106,72.900,12.2,19.627,20.627,0.0599,0.00,0.6
1500,2015-02-18 18:15:00,-0.1988,0.0000,16.939,74.100,12.3,19.532,20.531,0.0599,0.00,0.6
1501,2015-02-18 18:20:00,-0.1988,0.0000,16.796,74.500,12.3,19.436,20.436,0.0599,0.00,0.6
1502,2015-02-18 18:25:00,-0.1988,0.0000,16.677,74.900,12.2,19.341,20.365,0.0596,0.00,0.6
1503,2015-02-18 18:30:00,-0.1988,0.0000,16.534,75.300,12.2,19.222,20.269,0.0596,0.00,0.6
1504,2015-02-18 18:35:00,-0.1988,0.0000,16.392,76.100,12.2,19.103,20.198,0.0596,0.00,0.6
1505,2015-02-18 18:40:00,-0.1988,0.0000,16.249,76.500,12.1,19.008,20.103,0.0596,0.00,0.6
1506,2015-02-18 18:45:00,-0.1988,0.0000,16.106,77.400,12.2,18.913,20.031,0.0596,0.00,0.6
1507,2015-02-18 18:50:00,-0.1988,0.0000,15.986,78.000,12.2,18.842,19.960,0.0596,0.59,0.6
1508,2015-02-18 18:55:00,-0.1988,0.0000,15.843,78.800,12.2,18.771,19.888,0.0588,0.59,0.6
1509,2015-02-18 19:00:00,-0.1988,0.0000,15.724,79.600,12.2,18.675,19.841,0.0588,0.59,0.6
1510,2015-02-18 19:05:00,-0.1988,0.0000,15.700,80.600,12.4,18.628,19.770,0.0588,0.59,0.6
1511,2015-02-18 19:10:00,-0.1988,0.0000,15.652,80.800,12.4,18.557,19.698,0.0588,1.18,0.6
1512,2015-02-18 19:15:00,-0.1988,0.0000,15.581,81.100,12.4,18.485,19.627,0.0588,1.18,0.6
1513,2015-02-18 19:20:00,-0.1988,0.0000,15.509,81.400,12.4,18.390,19.579,0.0588,1.18,0.6
1514,2015-02-18 19:25:00,-0.1988,0.0000,15.414,81.400,12.3,18.295,19.508,0.0588,1.76,0.6
1515,2015-02-18 19:30:00,-0.1988,0.0000,15.342,82.300,12.4,18.224,19.460,0.0588,2.35,0.6
1516,2015-02-18 19:35:00,-0.1988,0.0000,15.223,82.300,12.2,18.129,19.389,0.0588,2.35,0.6
1517,2015-02-18 19:40:00,-0.1988,0.0000,15.103,83.000,12.3,18.057,19.318,0.0581,2.94,0.6
1518,2015-02-18 19:45:00,-0.1988,0.0000,15.055,83.500,12.3,17.986,19.270,0.0581,4.12,0.6
1519,2015-02-18 19:50:00,-0.1988,0.0000,14.984,83.500,12.2,17.891,19.199,0.0581,4.71,0.6
1520,2015-02-18 19:55:00,-0.1988,0.0000,14.912,84.100,12.3,17.843,19.151,0.0581,5.29,0.6
1521,2015-02-18 20:00:00,-0.1988,0.0000,14.768,84.700,12.2,17.796,19.080,0.0581,7.65,0.6
1522,2015-02-18 20:05:00,-0.1988,0.0000,14.649,85.000,12.2,17.748,19.032,0.0581,8.24,0.6
1523,2015-02-18 20:10:00,-0.1988,0.0000,14.553,85.300,12.1,17.701,18.985,0.0581,11.18,0.6
1524,2015-02-18 20:15:00,-0.1988,0.0000,14.505,85.700,12.2,17.629,18.937,0.0581,15.88,0.6
1525,2015-02-18 20:20:00,-0.1988,0.0000,14.553,86.200,12.3,17.582,18.866,0.0581,18.24,0.6
1526,2015-02-18 20:25:00,-0.1988,0.0000,14.649,86.700,12.5,17.534,18.818,0.0581,17.06,0.6
1527,2015-02-18 20:30:00,-0.1988,0.0000,14.577,86.500,12.4,17.486,18.771,0.0581,20.59,0.6
1528,2015-02-18 20:35:00,-0.1988,0.0000,14.505,86.400,12.3,17.415,18.747,0.0574,24.71,0.6
1529,2015-02-18 20:40:00,-0.1988,0.0000,14.529,86.700,12.4,17.344,18.675,0.0574,27.06,0.6
1530,2015-02-18 20:45:00,-0.1988,0.0000,14.529,86.800,12.4,17.320,18.652,0.0574,27.06,0.6
1531,2015-02-18 20:50:00,-0.1988,0.0000,14.481,86.900,12.3,17.296,18.604,0.0574,29.41,0.6
1532,2015-02-18 20:55:00,-0.1988,0.0000,14.433,87.100,12.3,17.272,18.557,0.0574,31.18,0.6
1533,2015-02-18 21:00:00,-0.1988,0.0000,14.457,87.400,12.4,17.249,18.509,0.0574,27.06,0.6
1534,2015-02-18 21:05:00,-0.1988,0.0000,14.385,87.200,12.3,17.225,18.485,0.0574,24.12,0.6
1535,2015-02-18 21:10:00,-0.1988,0.0000,14.361,87.100,12.3,17.201,18.438,0.0574,22.94,0.6
1536,2015-02-18 21:15:00,-0.1988,0.0000,14.385,87.100,12.3,17.177,18.414,0.0574,22.35,0.6
1537,2015-02-18 21:20:00,-0.1988,0.0000,14.457,87.200,12.4,17.130,18.390,0.0574,21.76,0.6
1538,2015-02-18 21:25:00,-0.1988,0.0000,14.505,87.000,12.4,17.082,18.343,0.0574,19.41,0.6
1539,2015-02-18 21:30:00,-0.1988,0.0000,14.553,86.700,12.4,17.034,18.319,0.0574,16.47,0.6
1540,2015-02-18 21:35:00,-0.1988,0.0000,14.577,86.600,12.4,16.987,18.295,0.0574,17.06,0.6
1541,2015-02-18 21:40:00,-0.1988,0.0000,14.529,86.400,12.3,16.939,18.247,0.0574,19.41,0.6
1542,2015-02-18 21:45:00,-0.1988,0.0000,14.433,87.100,12.3,16.892,18.200,0.0574,24.12,0.6
1543,2015-02-18 21:50:00,-0.1988,0.0000,14.314,87.400,12.3,16.844,18.176,0.0570,28.82,0.6
1544,2015-02-18 21:55:00,-0.1988,0.0000,14.194,87.500,12.2,16.796,18.129,0.0570,30.59,0.6
1545,2015-02-18 22:00:00,-0.1988,0.0000,14.074,87.500,12.0,16.725,18.081,0.0570,42.35,0.6
1546,2015-02-18 22:05:00,-0.1988,0.0000,13.954,87.800,12.0,16.654,18.057,0.0570,65.88,0.6
1547,2015-02-18 22:10:00,-0.1988,0.0000,13.858,88.000,11.9,16.558,18.010,0.0570,65.88,0.6
1548,2015-02-18 22:15:00,-0.1988,0.0000,13.834,88.500,12.0,16.534,17.962,0.0570,72.35,0.6
1549,2015-02-18 22:20:00,-0.1988,0.0000,13.810,88.800,12.0,16.487,17.915,0.0570,70.00,0.6
1550,2015-02-18 22:25:00,-0.1988,0.0000,13.834,88.900,12.1,16.463,17.867,0.0570,67.65,0.6
1551,2015-02-18 22:30:00,-0.1988,0.0000,13.810,89.200,12.1,16.415,17.843,0.0570,66.47,0.6
1552,2015-02-18 22:35:00,-0.1988,0.0000,13.738,89.200,12.0,16.392,17.796,0.0570,61.18,0.6
1553,2015-02-18 22:40:00,-0.1988,0.0000,13.762,89.200,12.0,16.344,17.772,0.0570,74.12,0.6
1554,2015-02-18 22:45:00,-0.1988,0.0000,14.050,89.500,12.4,16.320,17.724,0.0570,71.76,0.6
1555,2015-02-18 22:50:00,-0.1988,0.0000,13.858,89.200,12.1,16.296,17.701,0.0570,84.12,0.6
1556,2015-02-18 22:55:00,-0.1988,0.0000,13.762,89.300,12.0,16.249,17.677,0.0570,96.47,0.6
1557,2015-02-18 23:00:00,-0.1988,0.0000,13.714,89.600,12.1,16.201,17.629,0.0562,94.12,0.6
1558,2015-02-18 23:05:00,-0.1988,0.0000,13.594,89.600,11.9,16.129,17.605,0.0570,97.65,0.6
1559,2015-02-18 23:10:00,-0.1988,0.0000,13.618,90.100,12.0,16.082,17.558,0.0562,100.00,0.6
1560,2015-02-18 23:15:00,-0.1988,0.0000,13.473,90.300,11.9,16.058,17.534,0.0570,100.00,0.6
1561,2015-02-18 23:20:00,-0.1988,0.0000,13.377,90.500,11.9,16.010,17.486,0.0562,100.00,0.6
1562,2015-02-18 23:25:00,-0.1988,0.0000,13.377,90.800,11.9,15.963,17.463,0.0562,100.00,0.6
1563,2015-02-18 23:30:00,-0.1988,0.0000,13.281,91.000,11.9,15.915,17.415,0.0562,100.00,0.6
1564,2015-02-18 23:35:00,-0.1988,0.0000,13.281,91.300,11.9,15.891,17.391,0.0562,100.00,0.6
1565,2015-02-18 23:40:00,-0.1988,0.0000,13.209,91.300,11.8,15.867,17.344,0.0562,100.00,0.6
1566,2015-02-18 23:45:00,-0.1988,0.0000,13.161,91.300,11.8,15.819,17.320,0.0562,100.00,0.6
1567,2015-02-18 23:50:00,-0.1988,0.0000,13.185,91.600,11.9,15.772,17.272,0.0562,100.00,0.6
1568,2015-02-18 23:55:00,-0.1988,0.0000,13.281,91.900,12.0,15.772,17.249,0.0562,100.00,0.6
1569,2015-02-19 00:00:00,-0.1988,0.0000,13.329,91.900,12.1,15.748,17.225,0.0562,100.00,0.6
1570,2015-02-19 00:05:00,-0.1988,0.0000,13.305,92.100,12.1,15.748,17.201,0.0562,100.00,0.6
1571,2015-02-19 00:10:00,-0.1988,0.0000,13.329,92.200,12.1,15.724,17.177,0.0562,100.00,0.6
1572,2015-02-19 00:15:00,-0.1988,0.0000,13.233,92.700,12.1,15.700,17.153,0.0562,100.00,0.6
1573,2015-02-19 00:20:00,-0.1988,0.0000,13.040,92.700,11.9,15.652,17.130,0.0562,100.00,0.6
1574,2015-02-19 00:25:00,-0.1988,0.0000,12.871,92.700,11.7,15.605,17.106,0.0562,100.00,0.6
1575,2015-02-19 00:30:00,-0.1988,0.0000,12.727,92.800,11.6,15.557,17.058,0.0562,100.00,0.6
1576,2015-02-19 00:35:00,-0.1988,0.0000,12.582,92.700,11.4,15.509,17.034,0.0562,100.00,0.6
1577,2015-02-19 00:40:00,-0.1988,0.0000,12.413,92.700,11.3,15.461,17.011,0.0562,100.00,0.6
1578,2015-02-19 00:45:00,-0.1988,0.0000,12.485,92.700,11.3,15.414,16.963,0.0562,100.00,0.6
1579,2015-02-19 00:50:00,-0.1988,0.0000,12.509,92.900,11.4,15.366,16.915,0.0555,100.00,0.6
1580,2015-02-19 00:55:00,-0.1988,0.0000,12.389,93.000,11.3,15.318,16.892,0.0562,100.00,0.6
1581,2015-02-19 01:00:00,-0.1988,0.0000,12.340,93.100,11.3,15.270,16.868,0.0555,100.00,0.6
1582,2015-02-19 01:05:00,-0.1988,0.0000,12.437,93.200,11.4,15.223,16.820,0.0555,100.00,0.6
1583,2015-02-19 01:10:00,-0.1988,0.0000,12.534,93.400,11.5,15.175,16.796,0.0555,100.00,0.6
1584,2015-02-19 01:15:00,-0.1988,0.0000,12.606,93.400,11.6,15.175,16.773,0.0555,100.00,0.6
1585,2015-02-19 01:20:00,-0.1988,0.0000,12.654,93.800,11.7,15.127,16.725,0.0555,100.00,0.6
1586,2015-02-19 01:25:00,-0.1988,0.0000,12.582,94.000,11.7,15.079,16.701,0.0555,100.00,0.6
1587,2015-02-19 01:30:00,-0.1988,0.0000,12.727,94.400,11.9,15.031,16.654,0.0555,100.00,0.6
1588,2015-02-19 01:35:00,-0.1988,0.0000,12.630,94.600,11.8,15.031,16.630,0.0555,100.00,0.6
1589,2015-02-19 01:40:00,-0.1988,0.0000,12.509,94.500,11.7,15.008,16.606,0.0555,100.00,0.6
1590,2015-02-19 01:45:00,-0.1988,0.0000,12.413,94.400,11.6,14.984,16.582,0.0555,100.00,0.6
1591,2015-02-19 01:50:00,-0.1988,0.0000,12.292,94.500,11.4,14.936,16.558,0.0555,100.00,0.6
1592,2015-02-19 01:55:00,-0.1988,0.0000,12.147,94.400,11.3,14.888,16.511,0.0555,100.00,0.6
1593,2015-02-19 02:00:00,-0.1988,0.0000,12.147,94.600,11.3,14.840,16.487,0.0555,100.00,0.6
1594,2015-02-19 02:05:00,-0.1988,0.0000,12.171,94.700,11.4,14.816,16.463,0.0555,100.00,0.6
1595,2015-02-19 02:10:00,-0.1988,0.0000,12.171,94.700,11.4,14.792,16.415,0.0555,100.00,0.6
1596,2015-02-19 02:15:00,-0.1988,0.0000,11.953,94.800,11.2,14.721,16.392,0.0555,100.00,0.6
1597,2015-02-19 02:20:00,-0.1988,0.0000,11.856,94.600,11.0,14.697,16.368,0.0555,100.00,0.6
1598,2015-02-19 02:25:00,-0.1988,0.0000,11.759,94.600,10.9,14.649,16.320,0.0555,100.00,0.6
1599,2015-02-19 02:30:00,-0.1988,0.0000,11.783,94.400,10.9,14.625,16.296,0.0547,100.00,0.6
1600,2015-02-19 02:35:00,-0.1988,0.0000,12.195,94.400,11.3,14.649,16.272,0.0547,100.00,0.6
1601,2015-02-19 02:40:00,-0.1988,0.0000,12.437,93.800,11.5,14.649,16.249,0.0547,100.00,0.6
1602,2015-02-19 02:45:00,-0.1988,0.0000,12.751,93.300,11.7,14.673,16.225,0.0547,100.00,0.6
1603,2015-02-19 02:50:00,-0.1988,0.0000,12.871,93.100,11.8,14.697,16.201,0.0547,100.00,0.6
1604,2015-02-19 02:55:00,-0.1988,0.0000,12.292,92.700,11.2,14.697,16.201,0.0547,100.00,0.6
1605,2015-02-19 03:00:00,-0.1988,0.0000,11.904,93.200,10.9,14.649,16.201,0.0547,100.00,0.6
1606,2015-02-19 03:05:00,-0.1988,0.0000,11.832,93.200,10.8,14.577,16.177,0.0547,100.00,0.6
1607,2015-02-19 03:10:00,-0.1988,0.0000,11.759,93.300,10.7,14.505,16.129,0.0547,100.00,0.6
1608,2015-02-19 03:15:00,-0.1988,0.0000,11.613,93.400,10.6,14.457,16.106,0.0547,100.00,0.6
1609,2015-02-19 03:20:00,-0.1988,0.0000,11.589,93.400,10.6,14.409,16.082,0.0547,100.00,0.6
1610,2015-02-19 03:25:00,-0.1988,0.0000,11.540,93.600,10.6,14.337,16.034,0.0547,100.00,0.6
1611,2015-02-19 03:30:00,-0.1988,0.0000,11.516,93.700,10.5,14.314,16.010,0.0547,100.00,0.6
1612,2015-02-19 03:35:00,-0.1988,0.0000,11.613,93.900,10.7,14.314,15.986,0.0547,100.00,0.6
1613,2015-02-19 03:40:00,-0.1988,0.0000,11.419,94.000,10.5,14.266,15.963,0.0547,100.00,0.6
1614,2015-02-19 03:45:00,-0.1988,0.0000,11.297,93.900,10.4,14.218,15.915,0.0547,100.00,0.6
1615,2015-02-19 03:50:00,-0.1988,0.0000,11.346,94.000,10.4,14.146,15.891,0.0547,100.00,0.6
1616,2015-02-19 03:55:00,-0.1988,0.0000,11.297,94.200,10.4,14.098,15.867,0.0547,100.00,0.6
1617,2015-02-19 04:00:00,-0.1988,0.0000,11.346,94.200,10.5,14.050,15.819,0.0547,100.00,0.6
1618,2015-02-19 04:05:00,-0.1988,0.0000,11.346,94.400,10.5,14.050,15.796,0.0547,100.00,0.6
1619,2015-02-19 04:10:00,-0.1988,0.0000,11.297,94.600,10.5,14.026,15.772,0.0547,100.00,0.6
1620,2015-02-19 04:15:00,-0.1988,0.0000,11.273,94.600,10.5,14.002,15.748,0.0544,100.00,0.6
1621,2015-02-19 04:20:00,-0.1988,0.0000,11.127,94.600,10.3,13.954,15.724,0.0547,100.00,0.6
1622,2015-02-19 04:25:00,-0.1988,0.0000,11.005,94.800,10.2,13.882,15.676,0.0544,100.00,0.6
1623,2015-02-19 04:30:00,-0.1988,0.0000,10.907,94.800,10.1,13.858,15.652,0.0544,100.00,0.6
1624,2015-02-19 04:35:00,-0.1988,0.0000,10.907,94.800,10.1,13.786,15.629,0.0544,100.00,0.6
1625,2015-02-19 04:40:00,-0.1988,0.0000,11.053,95.000,10.3,13.762,15.581,0.0544,100.00,0.6
1626,2015-02-19 04:45:00,-0.1988,0.0000,11.175,95.400,10.5,13.714,15.557,0.0544,100.00,0.6
1627,2015-02-19 04:50:00,-0.1988,0.0000,11.053,95.400,10.4,13.714,15.533,0.0544,100.00,0.6
1628,2015-02-19 04:55:00,-0.1988,0.0000,10.980,95.400,10.3,13.810,15.509,0.0544,100.00,0.6
1629,2015-02-19 05:00:00,-0.1988,0.0000,11.151,95.900,10.5,13.954,15.509,0.0544,100.00,0.6
1630,2015-02-19 05:05:00,-0.1988,0.0000,11.078,95.800,10.4,14.098,15.533,0.0544,100.00,0.6
1631,2015-02-19 05:10:00,-0.1988,0.0000,11.053,95.900,10.4,14.146,15.557,0.0544,100.00,0.6
1632,2015-02-19 05:15:00,-0.1988,0.0000,11.127,96.000,10.5,14.218,15.581,0.0544,100.00,0.6
1633,2015-02-19 05:20:00,-0.1988,0.0000,11.151,96.100,10.6,14.242,15.581,0.0544,100.00,0.6
1634,2015-02-19 05:25:00,-0.1988,0.0000,11.151,96.100,10.6,14.266,15.605,0.0544,100.00,0.6
1635,2015-02-19 05:30:00,-0.1988,0.0000,11.127,96.200,10.6,14.314,15.605,0.0544,100.00,0.6
1636,2015-02-19 05:35:00,-0.1988,0.0000,11.078,96.400,10.5,14.361,15.629,0.0544,100.00,0.6
1637,2015-02-19 05:40:00,-0.1988,0.0000,11.127,96.400,10.6,14.361,15.629,0.0544,100.00,0.6
1638,2015-02-19 05:45:00,-0.1988,0.0000,11.224,96.700,10.7,14.385,15.652,0.0544,100.00,0.6
1639,2015-02-19 05:50:00,-0.1988,0.0000,11.297,96.600,10.8,14.433,15.652,0.0544,100.00,0.6
1640,2015-02-19 05:55:00,-0.1988,0.0000,11.419,96.700,10.9,14.481,15.652,0.0544,100.00,0.6
1641,2015-02-19 06:00:00,-0.1988,0.0000,11.516,96.700,11.0,14.529,15.652,0.0544,100.00,0.6
1642,2015-02-19 06:05:00,-0.1988,0.0000,11.565,96.800,11.1,14.553,15.676,0.0544,100.00,0.6
1643,2015-02-19 06:10:00,-0.1988,0.0000,11.662,97.000,11.2,14.601,15.700,0.0544,100.00,0.6
1644,2015-02-19 06:15:00,-0.1988,0.0000,11.710,97.100,11.3,14.625,15.700,0.0544,100.00,0.6
1645,2015-02-19 06:20:00,-0.1988,0.0000,11.783,97.100,11.4,14.649,15.724,0.0544,100.00,0.6
1646,2015-02-19 06:25:00,-0.1988,0.0000,11.856,97.100,11.4,14.697,15.724,0.0544,100.00,0.6
1647,2015-02-19 06:30:00,-0.1988,0.0000,11.904,97.200,11.5,14.721,15.724,0.0547,100.00,0.6
1648,2015-02-19 06:35:00,-0.1988,0.0000,11.904,97.300,11.5,14.745,15.748,0.0544,100.00,0.6
1649,2015-02-19 06:40:00,-0.1988,0.0000,11.929,97.300,11.5,14.745,15.772,0.0547,100.00,0.6
1650,2015-02-19 06:45:00,-0.1988,0.0000,11.977,97.300,11.6,14.768,15.772,0.0544,100.00,0.6
1651,2015-02-19 06:50:00,-0.1988,0.0000,12.025,97.300,11.6,14.792,15.772,0.0544,100.00,1.9
1652,2015-02-19 06:55:00,-0.1988,0.0000,11.953,97.400,11.6,14.792,15.796,0.0547,100.00,4.4
1653,2015-02-19 07:00:00,-0.1988,0.0000,11.832,97.300,11.4,14.816,15.796,0.0547,100.00,5.6
1654,2015-02-19 07:05:00,-0.1988,0.0000,11.856,97.500,11.5,14.792,15.796,0.0544,100.00,6.9
1655,2015-02-19 07:10:00,-0.1988,0.0000,11.807,97.400,11.4,14.816,15.819,0.0547,100.00,6.9
1656,2015-02-19 07:15:00,-0.1988,0.0000,11.832,97.500,11.5,14.864,15.819,0.0544,100.00,8.1
1657,2015-02-19 07:20:00,-0.1988,0.0000,11.710,97.600,11.4,14.864,15.819,0.0547,100.00,10.6
1658,2015-02-19 07:25:00,-0.1988,0.0000,11.710,97.700,11.4,14.864,15.819,0.0547,100.00,15.6
1659,2015-02-19 07:30:00,-0.1988,0.0000,11.734,97.600,11.4,14.936,15.819,0.0547,100.00,18.1
1660,2015-02-19 07:35:00,-0.1988,0.0000,11.807,97.700,11.5,14.984,15.843,0.0544,100.00,14.4
1661,2015-02-19 07:40:00,-0.1988,0.0000,11.759,97.800,11.4,15.008,15.867,0.0547,100.00,19.4
1662,2015-02-19 07:45:00,-0.1988,0.0000,11.856,97.800,11.5,15.079,15.867,0.0547,100.00,21.9
1663,2015-02-19 07:50:00,-0.1988,0.0000,11.953,97.800,11.6,15.175,15.891,0.0547,100.00,24.4
1664,2015-02-19 07:55:00,-0.1988,0.0000,12.025,97.900,11.7,15.270,15.915,0.0547,100.00,38.1
1665,2015-02-19 08:00:00,-0.1988,0.0000,11.977,97.600,11.6,15.461,15.963,0.0547,100.00,28.1
1666,2015-02-19 08:05:00,-0.1988,0.0000,12.050,97.400,11.7,15.652,16.034,0.0547,96.47,41.9
1667,2015-02-19 08:10:00,-0.1988,0.0000,12.147,97.100,11.7,15.915,16.082,0.0547,92.35,45.6
1668,2015-02-19 08:15:00,-0.1988,0.0000,12.195,96.400,11.7,16.177,16.177,0.0547,85.88,41.9
1669,2015-02-19 08:20:00,-0.1988,0.0000,12.364,96.000,11.8,16.511,16.272,0.0547,80.59,35.6
1670,2015-02-19 08:25:00,-0.1988,0.0000,12.654,95.600,12.0,16.725,16.392,0.0547,71.76,44.4
1671,2015-02-19 08:30:00,-0.1988,0.0000,12.823,95.100,12.1,17.272,16.511,0.0547,62.94,45.6
1672,2015-02-19 08:35:00,-0.1988,0.0000,13.233,94.300,12.4,18.723,16.701,0.0555,44.71,55.6
1673,2015-02-19 08:40:00,-0.1988,0.0000,13.473,93.200,12.4,20.817,17.177,0.0555,38.24,51.9
1674,2015-02-19 08:45:00,-0.1988,0.0000,13.906,92.800,12.8,20.913,17.819,0.0562,34.71,35.6
1675,2015-02-19 08:50:00,-0.1988,0.0000,13.906,91.800,12.6,21.199,18.129,0.0562,31.76,53.1
1676,2015-02-19 08:55:00,-0.1988,0.0000,14.170,90.700,12.7,22.226,18.414,0.0562,26.47,46.9
1677,2015-02-19 09:00:00,-0.1988,0.0000,14.409,89.900,12.8,23.136,18.794,0.0570,19.41,63.1
1678,2015-02-19 09:05:00,-0.1988,0.0000,14.529,88.000,12.6,25.623,19.294,0.0574,12.94,71.9
1679,2015-02-19 09:10:00,-0.1988,0.0000,15.270,87.200,13.2,28.221,20.103,0.0574,8.82,78.1
1680,2015-02-19 09:15:00,-0.1988,0.0000,15.390,85.200,12.9,29.240,20.936,0.0581,7.06,113.1
1681,2015-02-19 09:20:00,-0.1988,0.0000,15.199,85.200,12.7,28.692,21.533,0.0588,7.65,58.1
1682,2015-02-19 09:25:00,-0.1988,0.0000,15.175,86.000,12.9,29.190,21.748,0.0596,7.06,86.9
1683,2015-02-19 09:30:00,-0.1988,0.0000,15.629,84.300,13.0,31.637,22.202,0.0596,6.47,71.9
1684,2015-02-19 09:35:00,-0.1988,0.0000,15.939,82.900,13.1,31.484,22.824,0.0599,5.88,71.9
1685,2015-02-19 09:40:00,-0.1988,0.0000,15.796,82.300,12.8,29.365,22.968,0.0607,4.71,70.6
1686,2015-02-19 09:45:00,-0.1988,0.0000,16.415,82.800,13.5,27.628,22.753,0.0599,4.12,71.9
1687,2015-02-19 09:50:00,-0.1988,0.0000,16.058,81.100,12.8,27.456,22.537,0.0599,4.12,71.9
1688,2015-02-19 09:55:00,-0.1988,0.0000,16.463,80.600,13.1,28.493,22.561,0.0607,3.53,75.6
1689,2015-02-19 10:00:00,-0.1988,0.0000,16.868,79.800,13.4,26.842,22.537,0.0607,2.94,73.1
1690,2015-02-19 10:05:00,-0.1988,0.0000,17.249,79.400,13.7,25.914,22.298,0.0607,2.94,78.1
1691,2015-02-19 10:10:00,-0.1988,0.0000,17.439,78.300,13.6,25.574,22.058,0.0607,2.35,79.4
1692,2015-02-19 10:15:00,-0.1988,0.0000,18.390,76.000,14.1,25.768,21.891,0.0614,2.35,80.6
1693,2015-02-19 10:20:00,-0.1988,0.0000,18.390,73.500,13.6,28.419,22.058,0.0614,1.76,79.4
1694,2015-02-19 10:25:00,-0.1988,0.0000,18.461,74.100,13.8,28.493,22.465,0.0614,1.76,80.6
1695,2015-02-19 10:30:00,-0.1988,0.0000,18.461,73.400,13.6,31.433,22.824,0.0621,1.18,79.4
1696,2015-02-19 10:35:00,-0.1988,0.0000,18.818,71.900,13.7,34.995,23.569,0.0628,1.18,83.1
1697,2015-02-19 10:40:00,-0.1988,0.0000,19.389,70.700,14.0,37.480,24.388,0.0632,1.18,84.4
1698,2015-02-19 10:45:00,-0.1988,0.0000,19.770,68.800,13.9,38.784,25.113,0.0639,1.18,81.9
1699,2015-02-19 10:50:00,-0.1988,0.0000,19.651,70.200,14.1,39.886,25.671,0.0646,1.18,93.1
1700,2015-02-19 10:55:00,-0.1988,0.0000,19.555,70.000,14.0,40.920,26.158,0.0653,1.18,83.1
1701,2015-02-19 11:00:00,-0.1988,0.0000,19.984,69.300,14.2,41.854,26.622,0.0664,0.59,100.6
1702,2015-02-19 11:05:00,-0.1988,0.0000,20.103,66.200,13.6,42.684,27.038,0.0671,0.59,96.9
1703,2015-02-19 11:10:00,-0.1988,0.0000,19.579,67.400,13.4,42.833,27.358,0.0678,0.59,85.6
1704,2015-02-19 11:15:00,-0.1988,0.0000,20.317,66.400,13.9,43.738,27.604,0.0684,0.59,96.9
1705,2015-02-19 11:20:00,-0.1988,0.0000,21.175,62.200,13.7,44.226,27.850,0.0691,0.59,96.9
1706,2015-02-19 11:25:00,-0.1988,0.0000,20.507,63.000,13.2,44.688,28.072,0.0695,0.59,84.4
1707,2015-02-19 11:30:00,-0.1988,0.0000,20.650,63.000,13.4,44.968,28.245,0.0695,0.59,80.6
1708,2015-02-19 11:35:00,-0.1988,0.0000,21.390,61.600,13.7,45.279,28.394,0.0695,0.59,80.6
1709,2015-02-19 11:40:00,-0.1988,0.0000,21.318,61.400,13.6,45.719,28.568,0.0708,0.59,79.4
1710,2015-02-19 11:45:00,-0.1988,0.0000,21.724,60.800,13.8,46.130,28.766,0.0708,0.59,78.1
1711,2015-02-19 11:50:00,-0.1988,0.0000,21.509,58.800,13.1,46.003,28.941,0.0715,0.59,78.1
1712,2015-02-19 11:55:00,-0.1988,0.0000,21.628,60.100,13.6,46.449,29.090,0.0715,0.59,79.4
1713,2015-02-19 12:00:00,-0.1988,0.0000,22.130,58.600,13.7,46.385,29.240,0.0725,0.59,78.1
1714,2015-02-19 12:05:00,-0.2039,0.0000,21.724,58.200,13.2,46.162,29.365,0.0725,0.59,75.6
1715,2015-02-19 12:10:00,-0.2039,0.0000,22.226,59.200,13.9,46.162,29.414,0.0725,0.59,76.9
1716,2015-02-19 12:15:00,-0.2039,0.0000,21.867,57.100,13.0,46.290,29.515,0.0725,0.00,75.6
1717,2015-02-19 12:20:00,-0.2039,0.0000,22.393,56.600,13.4,46.226,29.615,0.0732,0.59,84.4
1718,2015-02-19 12:25:00,-0.2039,0.0000,22.633,57.600,13.9,45.940,29.690,0.0732,0.59,81.9
1719,2015-02-19 12:30:00,-0.2039,0.0000,22.034,55.900,12.8,45.656,29.765,0.0732,0.00,74.4
1720,2015-02-19 12:35:00,-0.2039,0.0000,22.058,58.400,13.5,44.936,29.815,0.0732,0.00,71.9
1721,2015-02-19 12:40:00,-0.2039,0.0000,21.795,58.100,13.2,43.344,29.690,0.0738,0.00,71.9
