Date Time	Voltage (V)  #10200840	Current (mA)  #10200840	Temp (°F)  #10213635	RH (%)  #10213635	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374524	Wetness (%)  #10374913	Solar Radiation (W/m²)  #10378948	Batt (V) c:5
07/17/15 11:20:00.0	-0.1988	0.0000	85.849	48.600	84.812	92.480	0.0137	1.18	968.1	4.357
07/17/15 11:25:00.0	-0.1988	0.0000	86.527	47.700	85.532	93.470	0.0147	1.76	974.4	4.345
07/17/15 11:30:00.0	-0.1988	0.0000	87.939	46.500	86.256	94.467	0.0152	1.76	973.1	4.339
07/17/15 11:35:00.0	-0.1988	0.0000	88.167	44.600	86.981	95.472	0.0161	1.76	994.4	4.369
07/17/15 11:40:00.0	-0.1988	0.0000	86.211	46.000	87.710	96.530	0.0161	1.18	993.1	4.375
07/17/15 11:45:00.0	-0.1988	0.0063	86.346	46.100	88.443	97.599	0.0166	1.76	1,005.6	4.363
07/17/15 11:50:00.0	-0.1988	0.0000	87.985	44.500	89.224	98.676	0.0166	1.76	1,013.1	4.351
07/17/15 11:55:00.0	-0.1988	0.0000	87.436	44.500	90.009	99.761	0.0186	1.76	1,025.6	4.339
07/17/15 12:00:00.0	-0.1988	0.0000	88.626	43.300	90.750	100.756	0.0186	1.76	1,035.6	4.339
07/17/15 12:05:00.0	-0.1988	0.0000	88.993	43.400	91.495	101.761	0.0190	1.76	1,041.9	4.387
07/17/15 12:10:00.0	-0.1988	0.0063	89.499	41.900	92.291	102.772	0.0190	1.76	1,053.1	4.363
07/17/15 12:15:00.0	-0.1988	0.0000	88.306	42.100	93.045	103.795	0.0200	1.76	1,060.6	4.351
07/17/15 12:20:00.0	-0.1988	0.0000	88.671	42.500	93.848	104.772	0.0200	1.76	1,075.6	4.339
07/17/15 12:25:00.0	-0.1988	0.0000	88.626	41.300	94.609	105.760	0.0214	1.76	1,076.9	4.339
07/17/15 12:30:00.0	-0.1988	0.0000	89.638	41.500	95.374	106.704	0.0214	1.76	1,081.9	4.393
07/17/15 12:35:00.0	-0.1988	0.0000	90.194	41.600	96.145	107.602	0.0224	1.76	1,081.9	4.363
07/17/15 12:40:00.0	-0.1988	0.0000	89.316	41.900	96.870	108.509	0.0228	1.76	1,084.4	4.351
07/17/15 12:45:00.0	-0.1988	0.0000	91.308	40.800	97.599	109.423	0.0228	1.76	1,093.1	4.339
07/17/15 12:50:00.0	-0.1988	0.0000	89.685	41.800	98.332	110.291	0.0238	1.18	1,091.9	4.339
07/17/15 12:55:00.0	-0.1988	0.0000	89.915	41.900	99.070	111.058	0.0247	1.76	1,091.9	4.393
07/17/15 13:00:00.0	-0.1988	0.0000	89.731	41.900	99.761	111.718	0.0247	1.18	1,098.1	4.363
07/17/15 13:05:00.0	-0.1988	0.0000	89.731	40.800	100.407	112.273	0.0247	1.18	1,095.6	4.351
07/17/15 13:10:00.0	-0.1988	0.0000	90.518	40.200	100.956	112.606	0.0252	1.18	1,103.1	4.345
07/17/15 13:15:00.0	-0.1988	0.0000	90.055	40.100	101.509	112.773	0.0261	1.18	1,099.4	4.339
07/17/15 13:20:00.0	-0.1988	0.0000	89.870	40.000	101.962	112.829	0.0261	1.18	1,103.1	4.393
07/17/15 13:25:00.0	-0.1988	0.0000	91.776	38.900	102.317	112.773	0.0270	1.76	1,098.1	4.363
07/17/15 13:30:00.0	-0.1988	0.0000	92.291	37.700	102.672	112.717	0.0270	1.18	1,100.6	4.351
07/17/15 13:35:00.0	-0.1988	0.0000	90.518	37.700	102.925	112.550	0.0274	1.18	1,094.4	4.345
07/17/15 13:40:00.0	-0.1988	0.0000	91.308	37.700	103.129	112.438	0.0274	1.18	1,088.1	4.339
07/17/15 13:45:00.0	-0.1988	0.0000	92.856	36.500	103.282	112.384	0.0274	1.18	1,085.6	4.393
07/17/15 13:50:00.0	-0.1988	0.0000	92.809	36.500	103.487	112.494	0.0274	1.76	1,085.6	4.363
07/17/15 13:55:00.0	-0.1988	0.0000	91.589	35.800	103.640	112.717	0.0283	1.18	1,075.6	4.351
07/17/15 14:00:00.0	-0.1988	0.0000	91.683	36.100	103.897	113.166	0.0283	1.18	1,070.6	4.339
07/17/15 14:05:00.0	-0.1988	0.0000	90.657	37.000	104.103	113.616	0.0283	1.18	1,065.6	4.339
07/17/15 14:10:00.0	-0.1988	0.0000	90.518	37.600	104.410	114.181	0.0283	1.18	1,065.6	4.393
07/17/15 14:15:00.0	-0.1988	0.0000	90.797	37.500	104.772	114.750	0.0288	1.18	1,055.6	4.363
07/17/15 14:20:00.0	-0.1988	0.0000	90.844	37.300	105.136	115.322	0.0288	1.18	1,048.1	4.351
07/17/15 14:25:00.0	-0.1988	0.0000	90.657	36.800	105.447	115.896	0.0288	1.18	1,044.4	4.339
