"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214687, SEN S/N: 10200843)","Current, mA (LGR S/N: 10214687, SEN S/N: 10200843)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10359301)","RH, % (LGR S/N: 10214687, SEN S/N: 10359301)","DewPt, °C (LGR S/N: 10214687, SEN S/N: 10359301)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10365586, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10365596, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214687, SEN S/N: 10374513)","Wetness, % (LGR S/N: 10214687, SEN S/N: 10374916)","Solar Radiation, W/m² (LGR S/N: 10214687, SEN S/N: 10378947)","Batt, V (LGR S/N: 10214687)"
1,2014-10-31 12:20:00,-0.2039,0.0000,19.698,72.600,14.7,21.557,21.223,0.0214,36.47,18.1,4.267
2,2014-10-31 12:25:00,-0.2039,0.0000,19.674,71.600,14.4,21.557,21.199,0.0214,31.18,20.6,4.273
3,2014-10-31 12:30:00,-0.2039,0.0000,19.627,71.100,14.3,21.533,21.175,0.0214,27.65,25.6,4.273
4,2014-10-31 12:35:00,-0.2039,0.0000,19.651,71.000,14.3,21.509,21.151,0.0214,27.65,23.1,4.273
5,2014-10-31 12:40:00,-0.2039,0.0000,19.627,71.000,14.2,21.509,21.103,0.0214,26.47,23.1,4.273
6,2014-10-31 12:45:00,-0.2039,0.0000,19.722,70.500,14.2,21.509,21.103,0.0214,24.71,18.1,4.273
7,2014-10-31 12:50:00,-0.2039,0.0000,19.722,70.000,14.1,21.509,21.079,0.0214,25.29,15.6,4.273
8,2014-10-31 12:55:00,-0.2039,0.0000,19.746,70.100,14.2,21.485,21.056,0.0214,24.12,14.4,4.273
9,2014-10-31 13:00:00,-0.2039,0.0000,19.770,70.300,14.2,21.485,21.032,0.0214,22.94,18.1,4.273
10,2014-10-31 13:05:00,-0.2039,0.0000,19.770,69.700,14.1,21.461,21.032,0.0214,22.35,15.6,4.273
11,2014-10-31 13:10:00,-0.2039,0.0000,19.841,70.000,14.2,21.461,21.032,0.0214,22.94,18.1,4.279
12,2014-10-31 13:15:00,-0.2039,0.0000,19.841,69.600,14.1,21.461,21.032,0.0214,21.18,16.9,4.273
13,2014-10-31 13:20:00,-0.2039,0.0000,19.865,69.500,14.1,21.461,21.032,0.0214,21.18,16.9,4.291
14,2014-10-31 13:25:00,-0.2039,0.0000,19.936,69.100,14.1,21.437,21.032,0.0214,20.00,18.1,4.297
15,2014-10-31 13:30:00,-0.2039,0.0000,19.984,68.800,14.1,21.437,21.032,0.0214,19.41,18.1,4.273
16,2014-10-31 13:35:00,-0.2039,0.0000,20.007,68.300,14.0,21.413,21.032,0.0214,18.24,19.4,4.273
17,2014-10-31 13:40:00,-0.2039,0.0000,20.055,68.300,14.1,21.413,21.032,0.0214,18.24,20.6,4.273
