Date Time	Wetness (%)  #10314900	Temp (°F)  #10359308	RH (%)  #10359308	Voltage (V)  #10363598	Current (mA)  #10363598	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374508	Solar Radiation (W/m²)  #10375644	Batt (V) c:5
05/15/15 16:30:00.0	2.94	67.627	60.600	-0.2039	0.0000	67.928	66.772	0.2705	456.9	4.351
05/15/15 16:35:00.0	2.94	67.456	60.100	-0.2039	0.0000	68.099	66.857	0.2701	450.6	4.345
05/15/15 16:40:00.0	2.94	65.487	61.500	-0.2039	0.0000	68.185	66.985	0.2701	438.1	4.339
05/15/15 16:45:00.0	2.94	65.745	60.100	-0.2039	0.0000	68.142	67.028	0.2698	399.4	4.339
05/15/15 16:50:00.0	2.35	66.043	59.200	-0.2039	0.0000	68.013	67.028	0.2698	381.9	4.363
05/15/15 16:55:00.0	2.94	66.900	58.400	-0.2039	0.0000	67.928	67.028	0.2701	363.1	4.363
05/15/15 17:00:00.0	2.35	66.385	57.300	-0.2039	0.0000	67.842	66.985	0.2694	335.6	4.351
05/15/15 17:05:00.0	2.35	64.931	57.600	-0.2039	0.0000	67.586	66.943	0.2694	326.9	4.339
05/15/15 17:10:00.0	2.35	65.359	58.200	-0.2039	0.0000	67.372	66.814	0.2694	313.1	4.339
05/15/15 17:15:00.0	2.35	65.316	58.400	-0.2039	0.0000	67.158	66.686	0.2694	206.9	4.357
05/15/15 17:20:00.0	2.35	65.145	59.800	-0.2039	0.0000	66.985	66.558	0.2694	248.1	4.363
05/15/15 17:25:00.0	2.35	65.745	60.200	-0.2039	0.0000	66.772	66.429	0.2694	88.1	4.351
05/15/15 17:30:00.0	2.35	65.403	61.200	-0.2039	0.0000	66.558	66.301	0.2694	78.1	4.345
05/15/15 17:35:00.0	2.35	65.487	61.300	-0.2039	0.0000	66.429	66.173	0.2691	90.6	4.339
05/15/15 17:40:00.0	2.35	65.530	61.000	-0.2039	0.0000	66.385	66.087	0.2691	89.4	4.393
05/15/15 17:45:00.0	2.35	64.760	60.700	-0.2039	0.0000	66.214	66.000	0.2691	166.9	4.363
05/15/15 17:50:00.0	2.35	65.530	60.900	-0.2039	0.0000	66.000	65.872	0.2687	161.9	4.351
05/15/15 17:55:00.0	2.35	65.059	62.200	-0.2039	0.0000	65.829	65.701	0.2687	146.9	4.345
05/15/15 18:00:00.0	2.35	64.974	62.800	-0.2039	0.0000	65.658	65.615	0.2684	130.6	4.339
05/15/15 18:05:00.0	2.35	64.632	63.600	-0.2039	0.0000	65.487	65.444	0.2684	114.4	4.339
05/15/15 18:10:00.0	2.35	64.033	64.200	-0.2039	0.0000	65.273	65.316	0.2680	70.6	4.369
05/15/15 18:15:00.0	2.35	63.689	65.200	-0.2039	0.0000	65.017	65.188	0.2680	38.1	4.351
05/15/15 18:20:00.0	2.35	63.518	65.800	-0.2039	0.0000	64.760	64.974	0.2680	25.6	4.345
05/15/15 18:25:00.0	2.35	63.133	66.500	-0.2039	0.0000	64.546	64.803	0.2680	19.4	4.339
05/15/15 18:30:00.0	2.35	62.962	67.100	-0.2039	0.0000	64.375	64.632	0.2680	14.4	4.351
05/15/15 18:35:00.0	2.35	62.577	68.100	-0.2039	0.0000	64.117	64.459	0.2677	9.4	4.339
05/15/15 18:40:00.0	2.35	62.533	68.300	-0.2039	0.0000	63.903	64.288	0.2680	4.4	4.333
05/15/15 18:45:00.0	2.35	62.406	68.700	-0.2039	0.0000	63.732	64.117	0.2673	1.9	4.345
05/15/15 18:50:00.0	2.35	62.105	69.300	-0.2039	0.0000	63.518	63.946	0.2673	0.6	4.333
05/15/15 18:55:00.0	2.35	62.062	69.800	-0.2039	0.0000	63.347	63.819	0.2680	0.6	4.327
05/15/15 19:00:00.0	2.35	61.848	70.200	-0.2039	0.0000	63.176	63.648	0.2673	0.6	4.327
05/15/15 19:05:00.0	2.35	61.804	70.600	-0.2039	0.0000	63.005	63.475	0.2677	0.6	4.321
05/15/15 19:10:00.0	2.35	61.761	70.900	-0.2039	0.0000	62.919	63.347	0.2673	0.6	4.321
05/15/15 19:15:00.0	2.35	61.462	71.300	-0.2039	0.0000	62.748	63.262	0.2673	0.6	4.321
05/15/15 19:20:00.0	2.35	61.290	71.800	-0.2039	0.0000	62.620	63.133	0.2677	0.6	4.321
05/15/15 19:25:00.0	2.94	61.075	72.600	-0.2039	0.0000	62.533	63.005	0.2673	0.6	4.321
05/15/15 19:30:00.0	2.94	60.775	73.100	-0.2039	0.0000	62.447	62.919	0.2670	0.6	4.321
05/15/15 19:35:00.0	2.94	60.517	73.900	-0.2039	0.0000	62.319	62.834	0.2670	0.6	4.321
05/15/15 19:40:00.0	2.94	60.174	74.400	-0.2039	0.0000	62.233	62.704	0.2673	0.6	4.321
05/15/15 19:45:00.0	2.94	60.174	74.900	-0.2039	0.0000	62.148	62.620	0.2673	0.6	4.321
05/15/15 19:50:00.0	2.94	60.303	75.000	-0.2039	0.0000	62.105	62.577	0.2670	0.6	4.321
05/15/15 19:55:00.0	2.94	60.260	75.000	-0.2039	0.0000	62.019	62.490	0.2670	0.6	4.321
05/15/15 20:00:00.0	2.94	60.260	75.200	-0.2039	0.0000	61.934	62.406	0.2673	0.6	4.321
05/15/15 20:05:00.0	2.94	60.003	75.500	-0.2039	0.0000	61.804	62.319	0.2666	0.6	4.321
05/15/15 20:10:00.0	2.94	59.830	75.800	-0.2039	0.0000	61.720	62.233	0.2670	0.6	4.315
05/15/15 20:15:00.0	2.94	59.702	76.300	-0.2039	0.0000	61.633	62.148	0.2670	0.6	4.315
05/15/15 20:20:00.0	2.94	59.572	76.600	-0.2039	0.0000	61.547	62.062	0.2670	0.6	4.315
05/15/15 20:25:00.0	3.53	59.486	77.000	-0.2039	0.0000	61.462	61.977	0.2670	0.6	4.315
05/15/15 20:30:00.0	3.53	59.401	77.400	-0.2039	0.0000	61.419	61.891	0.2666	0.6	4.315
05/15/15 20:35:00.0	3.53	59.272	77.900	-0.2039	0.0000	61.333	61.848	0.2666	0.6	4.315
05/15/15 20:40:00.0	3.53	59.142	78.500	-0.2039	0.0000	61.248	61.761	0.2666	0.6	4.309
05/15/15 20:45:00.0	3.53	59.229	78.500	-0.2039	0.0000	61.205	61.677	0.2666	0.6	4.309
05/15/15 20:50:00.0	3.53	59.142	78.500	-0.2039	0.0000	61.119	61.633	0.2666	0.6	4.309
05/15/15 20:55:00.0	3.53	59.185	78.700	-0.2039	0.0000	61.075	61.547	0.2666	0.6	4.309
05/15/15 21:00:00.0	3.53	59.142	78.900	-0.2039	0.0000	61.032	61.506	0.2666	0.6	4.309
05/15/15 21:05:00.0	3.53	59.014	79.100	-0.2039	0.0000	60.948	61.462	0.2666	0.6	4.309
05/15/15 21:10:00.0	4.12	58.798	79.500	-0.2039	0.0000	60.861	61.376	0.2666	0.6	4.303
05/15/15 21:15:00.0	4.12	58.626	79.900	-0.2039	0.0000	60.818	61.333	0.2666	0.6	4.303
05/15/15 21:20:00.0	4.12	58.541	80.200	-0.2039	0.0000	60.733	61.248	0.2664	0.6	4.303
05/15/15 21:25:00.0	4.71	58.455	80.500	-0.2039	0.0000	60.690	61.205	0.2664	0.6	4.303
05/15/15 21:30:00.0	4.71	58.368	80.800	-0.2039	0.0000	60.647	61.119	0.2664	0.6	4.303
05/15/15 21:35:00.0	5.29	58.325	81.000	-0.2039	0.0000	60.604	61.075	0.2666	0.6	4.303
05/15/15 21:40:00.0	5.88	58.109	81.200	-0.2039	0.0000	60.561	61.032	0.2664	0.6	4.303
05/15/15 21:45:00.0	7.65	57.807	81.400	-0.2039	0.0000	60.517	60.991	0.2664	0.6	4.303
05/15/15 21:50:00.0	6.47	57.979	81.900	-0.2039	0.0000	60.433	60.948	0.2666	0.6	4.303
05/15/15 21:55:00.0	7.65	58.066	82.100	-0.2039	0.0000	60.390	60.904	0.2664	0.6	4.303
05/15/15 22:00:00.0	7.65	58.109	82.300	-0.2039	0.0000	60.346	60.861	0.2664	0.6	4.303
05/15/15 22:05:00.0	7.65	58.023	82.200	-0.2039	0.0000	60.346	60.818	0.2664	0.6	4.303
05/15/15 22:10:00.0	7.06	58.066	82.400	-0.2039	0.0000	60.260	60.775	0.2664	0.6	4.303
05/15/15 22:15:00.0	7.65	57.936	82.400	-0.2039	0.0000	60.260	60.733	0.2664	0.6	4.303
05/15/15 22:20:00.0	8.82	57.850	82.600	-0.2039	0.0000	60.217	60.690	0.2664	0.6	4.303
05/15/15 22:25:00.0	8.82	57.679	82.900	-0.2039	0.0000	60.174	60.647	0.2660	0.6	4.303
05/15/15 22:30:00.0	9.41	57.679	83.000	-0.2039	0.0000	60.089	60.604	0.2664	0.6	4.303
05/15/15 22:35:00.0	10.59	57.506	83.000	-0.2039	0.0000	60.089	60.561	0.2664	0.6	4.303
05/15/15 22:40:00.0	17.06	57.160	83.300	-0.2039	0.0000	60.046	60.517	0.2660	0.6	4.297
05/15/15 22:45:00.0	20.00	56.858	83.600	-0.2039	0.0000	60.003	60.474	0.2660	0.6	4.297
05/15/15 22:50:00.0	14.71	56.815	84.100	-0.2039	0.0000	59.916	60.433	0.2660	0.6	4.297
05/15/15 22:55:00.0	13.53	57.031	84.500	-0.2039	0.0000	59.873	60.390	0.2664	0.6	4.297
05/15/15 23:00:00.0	17.65	56.901	84.500	-0.2039	0.0000	59.830	60.346	0.2660	0.6	4.297
05/15/15 23:05:00.0	20.59	56.772	84.500	-0.2039	0.0000	59.830	60.303	0.2657	0.6	4.297
05/15/15 23:10:00.0	27.65	56.642	84.800	-0.2039	0.0000	59.745	60.260	0.2657	0.6	4.297
05/15/15 23:15:00.0	34.71	56.512	85.000	-0.2039	0.0000	59.702	60.217	0.2660	0.6	4.297
05/15/15 23:20:00.0	41.76	56.251	85.200	-0.2039	0.0000	59.659	60.174	0.2657	0.6	4.297
05/15/15 23:25:00.0	37.65	56.295	85.500	-0.2039	0.0000	59.616	60.132	0.2657	0.6	4.297
05/15/15 23:30:00.0	45.29	56.208	85.800	-0.2039	0.0000	59.572	60.089	0.2660	0.6	4.297
05/15/15 23:35:00.0	40.59	56.035	86.100	-0.2039	0.0000	59.529	60.046	0.2660	0.6	4.297
05/15/15 23:40:00.0	47.06	55.949	86.400	-0.2039	0.0000	59.486	60.003	0.2657	0.6	4.297
05/15/15 23:45:00.0	48.82	55.906	86.500	-0.2039	0.0000	59.445	59.959	0.2660	0.6	4.297
05/15/15 23:50:00.0	67.06	55.819	86.700	-0.2039	0.0000	59.401	59.916	0.2660	0.6	4.297
05/15/15 23:55:00.0	54.71	55.776	86.900	-0.2039	0.0000	59.358	59.873	0.2660	0.6	4.297
05/16/15 00:00:00.0	70.00	55.733	87.100	-0.2039	0.0000	59.315	59.830	0.2657	0.6	4.297
05/16/15 00:05:00.0	68.82	55.690	87.300	-0.2039	0.0000	59.272	59.788	0.2657	0.6	4.297
05/16/15 00:10:00.0	62.35	55.776	87.400	-0.2039	0.0000	59.229	59.745	0.2657	0.6	4.297
05/16/15 00:15:00.0	74.12	55.647	87.400	-0.2039	0.0000	59.229	59.702	0.2657	0.6	4.297
05/16/15 00:20:00.0	65.88	55.776	87.500	-0.2039	0.0000	59.185	59.702	0.2657	0.6	4.297
05/16/15 00:25:00.0	75.29	55.602	87.600	-0.2039	0.0000	59.142	59.659	0.2660	0.6	4.291
05/16/15 00:30:00.0	42.35	55.776	87.700	-0.2039	0.0000	59.056	59.616	0.2657	0.6	4.291
05/16/15 00:35:00.0	38.82	55.819	87.600	-0.2039	0.0000	59.056	59.572	0.2657	0.6	4.291
05/16/15 00:40:00.0	24.12	56.122	87.400	-0.2039	0.0000	59.014	59.529	0.2657	0.6	4.291
05/16/15 00:45:00.0	17.65	56.122	86.900	-0.2039	0.0000	58.971	59.486	0.2657	0.6	4.291
05/16/15 00:50:00.0	17.65	56.251	86.500	-0.2039	0.0000	58.971	59.445	0.2657	0.6	4.291
05/16/15 00:55:00.0	21.76	56.208	86.100	-0.2039	0.0000	58.885	59.445	0.2653	0.6	4.291
05/16/15 01:00:00.0	18.24	56.383	85.800	-0.2039	0.0000	58.885	59.401	0.2657	0.6	4.291
05/16/15 01:05:00.0	23.53	56.295	85.600	-0.2039	0.0000	58.842	59.358	0.2657	0.6	4.291
05/16/15 01:10:00.0	25.88	56.079	85.600	-0.2039	0.0000	58.798	59.315	0.2657	0.6	4.291
05/16/15 01:15:00.0	25.29	55.906	85.600	-0.2039	0.0000	58.798	59.272	0.2653	0.6	4.309
05/16/15 01:20:00.0	31.18	55.647	85.700	-0.2039	0.0000	58.712	59.272	0.2653	0.6	4.297
05/16/15 01:25:00.0	35.29	55.386	85.800	-0.2039	0.0000	58.712	59.229	0.2657	0.6	4.291
05/16/15 01:30:00.0	40.59	55.299	86.000	-0.2039	0.0000	58.669	59.185	0.2657	0.6	4.315
05/16/15 01:35:00.0	35.29	55.256	86.200	-0.2039	0.0000	58.626	59.142	0.2653	0.6	4.291
05/16/15 01:40:00.0	32.35	55.342	86.300	-0.2039	0.0000	58.582	59.099	0.2650	0.6	4.291
05/16/15 01:45:00.0	45.88	55.213	86.300	-0.2039	0.0000	58.541	59.099	0.2653	0.6	4.291
05/16/15 01:50:00.0	53.53	55.125	86.600	-0.2039	0.0000	58.541	59.056	0.2650	0.6	4.291
05/16/15 01:55:00.0	21.18	55.429	86.900	-0.2039	0.0000	58.455	59.014	0.2653	0.6	4.291
05/16/15 02:00:00.0	19.41	55.863	86.700	-0.2039	0.0000	58.455	58.971	0.2653	0.6	4.291
05/16/15 02:05:00.0	18.24	55.949	86.200	-0.2039	0.0000	58.411	58.928	0.2650	0.6	4.291
05/16/15 02:10:00.0	17.65	56.035	85.900	-0.2039	0.0000	58.368	58.928	0.2650	0.6	4.291
05/16/15 02:15:00.0	17.06	55.992	85.700	-0.2039	0.0000	58.368	58.885	0.2653	0.6	4.291
05/16/15 02:20:00.0	20.00	55.949	85.500	-0.2039	0.0000	58.325	58.842	0.2650	0.6	4.291
05/16/15 02:25:00.0	17.65	56.035	85.400	-0.2039	0.0000	58.282	58.798	0.2653	0.6	4.291
05/16/15 02:30:00.0	17.65	55.949	85.200	-0.2039	0.0000	58.239	58.755	0.2650	0.6	4.291
05/16/15 02:35:00.0	16.47	56.208	85.300	-0.2039	0.0000	58.195	58.755	0.2653	0.6	4.291
05/16/15 02:40:00.0	18.24	56.122	85.000	-0.2039	0.0000	58.195	58.712	0.2650	0.6	4.291
05/16/15 02:45:00.0	19.41	55.819	85.000	-0.2039	0.0000	58.152	58.669	0.2653	0.6	4.291
05/16/15 02:50:00.0	23.53	55.558	84.900	-0.2039	0.0000	58.152	58.669	0.2650	0.6	4.291
05/16/15 02:55:00.0	18.82	55.472	85.400	-0.2039	0.0000	58.109	58.626	0.2653	0.6	4.291
05/16/15 03:00:00.0	16.47	55.819	85.400	-0.2039	0.0000	58.066	58.582	0.2653	0.6	4.291
05/16/15 03:05:00.0	15.29	56.035	85.500	-0.2039	0.0000	58.023	58.582	0.2650	0.6	4.291
05/16/15 03:10:00.0	17.06	56.208	85.300	-0.2039	0.0000	57.979	58.498	0.2650	0.6	4.291
05/16/15 03:15:00.0	18.82	56.208	85.500	-0.2039	0.0000	57.979	58.498	0.2653	0.6	4.291
05/16/15 03:20:00.0	18.82	56.165	85.500	-0.2039	0.0000	57.936	58.455	0.2646	0.6	4.291
05/16/15 03:25:00.0	17.65	56.295	85.900	-0.2039	0.0000	57.936	58.455	0.2650	0.6	4.291
05/16/15 03:30:00.0	18.24	56.426	85.500	-0.2039	0.0000	57.893	58.411	0.2650	0.6	4.291
05/16/15 03:35:00.0	18.24	56.251	85.500	-0.2039	0.0000	57.850	58.411	0.2650	0.6	4.291
05/16/15 03:40:00.0	19.41	56.340	85.600	-0.2039	0.0000	57.850	58.368	0.2650	0.6	4.291
05/16/15 03:45:00.0	16.47	56.079	85.400	-0.2039	0.0000	57.850	58.368	0.2646	0.6	4.291
05/16/15 03:50:00.0	15.88	55.949	85.200	-0.2039	0.0000	57.807	58.325	0.2646	0.6	4.291
05/16/15 03:55:00.0	16.47	55.776	85.200	-0.2039	0.0000	57.765	58.282	0.2646	0.6	4.291
05/16/15 04:00:00.0	15.88	55.647	85.200	-0.2039	0.0000	57.765	58.282	0.2646	0.6	4.291
05/16/15 04:05:00.0	15.29	55.690	85.100	-0.2039	0.0000	57.679	58.239	0.2646	0.6	4.291
05/16/15 04:10:00.0	14.12	55.690	84.900	-0.2039	0.0000	57.679	58.195	0.2646	0.6	4.291
05/16/15 04:15:00.0	12.94	55.690	84.700	-0.2039	0.0000	57.636	58.152	0.2650	0.6	4.291
05/16/15 04:20:00.0	12.35	55.733	84.400	-0.2039	0.0000	57.592	58.152	0.2646	0.6	4.291
05/16/15 04:25:00.0	10.59	55.906	84.100	-0.2039	0.0000	57.549	58.109	0.2646	0.6	4.291
05/16/15 04:30:00.0	10.59	55.949	83.800	-0.2039	0.0000	57.506	58.066	0.2646	0.6	4.291
05/16/15 04:35:00.0	10.59	55.906	83.700	-0.2039	0.0000	57.506	58.066	0.2642	0.6	4.291
05/16/15 04:40:00.0	10.00	55.863	83.600	-0.2039	0.0000	57.506	58.023	0.2646	0.6	4.285
05/16/15 04:45:00.0	8.82	55.949	83.400	-0.2039	0.0000	57.549	58.023	0.2646	0.6	4.285
05/16/15 04:50:00.0	9.41	56.122	83.300	-0.2039	0.0000	57.592	58.023	0.2646	0.6	4.291
05/16/15 04:55:00.0	8.82	56.251	83.200	-0.2039	0.0000	57.592	58.023	0.2642	0.6	4.291
05/16/15 05:00:00.0	9.41	56.295	83.200	-0.2039	0.0000	57.636	58.066	0.2646	1.9	4.291
05/16/15 05:05:00.0	9.41	56.165	83.000	-0.2039	0.0000	57.679	58.066	0.2646	3.1	4.285
05/16/15 05:10:00.0	8.82	56.165	83.200	-0.2039	0.0000	57.679	58.066	0.2646	4.4	4.285
