"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2014-08-22 13:15:00,819.4,0.59,40.314,38.282,0.0695,-0.2039,0.0000,29.565,54.000,19.3,4.321
2,2014-08-22 13:20:00,815.6,0.00,39.772,38.115,0.0695,-0.2039,0.0000,29.966,53.300,19.5,4.412
3,2014-08-22 13:25:00,823.1,0.59,40.114,37.949,0.0695,-0.2039,0.0000,30.369,52.500,19.6,4.357
4,2014-08-22 13:30:00,814.4,0.59,40.171,37.838,0.0691,-0.2039,0.0000,30.646,51.400,19.5,4.345
5,2014-08-22 13:35:00,804.4,0.00,40.085,37.755,0.0684,-0.2039,0.0000,29.790,54.300,19.6,4.363
6,2014-08-22 13:40:00,799.4,0.00,39.800,37.673,0.0684,-0.2039,0.0000,30.596,51.800,19.6,4.339
7,2014-08-22 13:45:00,806.9,0.00,39.431,37.563,0.0678,-0.2039,0.0000,30.621,51.500,19.5,4.339
8,2014-08-22 13:50:00,806.9,0.00,38.840,37.425,0.0671,-0.2039,0.0000,29.941,53.100,19.4,4.351
9,2014-08-22 13:55:00,791.9,0.00,38.198,37.261,0.0664,-0.2039,0.0000,29.140,54.200,19.0,4.339
10,2014-08-22 14:00:00,785.6,0.59,37.728,37.069,0.0660,-0.2039,0.0000,30.167,53.300,19.6,4.339
11,2014-08-22 14:05:00,778.1,0.00,37.315,36.851,0.0653,-0.2039,0.0000,29.640,53.800,19.3,4.333
12,2014-08-22 14:10:00,774.4,0.00,36.960,36.633,0.0646,-0.2039,0.0000,29.615,55.200,19.7,4.339
13,2014-08-22 14:15:00,763.1,0.00,37.069,36.417,0.0639,-0.2039,0.0000,30.293,51.800,19.3,4.351
14,2014-08-22 14:20:00,754.4,0.00,37.288,36.281,0.0639,-0.2039,0.0000,29.966,52.700,19.3,4.339
15,2014-08-22 14:25:00,748.1,0.59,37.178,36.173,0.0632,-0.2039,0.0000,29.865,53.600,19.5,4.339
16,2014-08-22 14:30:00,738.1,0.00,37.042,36.065,0.0632,-0.2039,0.0000,29.515,53.300,19.0,4.333
17,2014-08-22 14:35:00,731.9,0.59,36.878,35.958,0.0628,-0.2039,0.0000,30.621,51.500,19.5,4.351
18,2014-08-22 14:40:00,718.1,0.00,36.498,35.850,0.0628,-0.2039,0.0000,30.697,50.900,19.4,4.363
19,2014-08-22 14:45:00,714.4,0.00,36.146,35.743,0.0621,-0.2039,0.0000,30.318,53.100,19.7,4.339
20,2014-08-22 14:50:00,706.9,0.59,35.904,35.609,0.0621,-0.2039,0.0000,31.255,50.700,19.8,4.339
21,2014-08-22 14:55:00,695.6,0.59,35.797,35.475,0.0621,-0.2039,0.0000,30.672,51.300,19.5,4.351
