"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2013-05-10 15:40:00,88.1,-0.2039,0.0000,3.53,23.521,61.800,15.8,22.776,23.689,0.0816,4.333
2,2013-05-10 15:45:00,286.9,-0.2039,0.0000,3.53,23.064,61.500,15.3,22.681,23.593,0.0816,4.339
3,2013-05-10 15:50:00,65.6,-0.2039,0.0000,3.53,23.064,62.500,15.5,22.609,23.497,0.0803,4.339
4,2013-05-10 15:55:00,65.6,-0.2039,0.0000,3.53,23.160,61.200,15.3,22.537,23.424,0.0803,4.339
5,2013-05-10 16:00:00,58.1,-0.2039,0.0000,3.53,23.304,61.400,15.5,22.465,23.376,0.0803,4.345
6,2013-05-10 16:05:00,39.4,-0.2039,0.0000,3.53,22.944,61.400,15.1,22.417,23.352,0.0803,4.339
7,2013-05-10 16:10:00,58.1,-0.2039,0.0000,3.53,22.729,62.200,15.1,22.369,23.328,0.0803,4.339
8,2013-05-10 16:15:00,121.9,-0.2039,0.0000,3.53,22.920,61.400,15.1,22.321,23.208,0.0803,4.339
9,2013-05-10 16:20:00,249.4,-0.2039,0.0000,3.53,22.896,62.000,15.3,22.274,23.112,0.0803,4.339
10,2013-05-10 16:25:00,143.1,-0.2039,0.0000,3.53,23.232,60.400,15.2,22.226,23.016,0.0797,4.339
11,2013-05-10 16:30:00,49.4,-0.2039,0.0000,3.53,22.824,60.900,14.9,22.154,22.896,0.0803,4.339
12,2013-05-10 16:35:00,118.1,-0.2039,0.0000,3.53,22.034,63.400,14.8,22.106,22.753,0.0797,4.339
13,2013-05-10 16:40:00,35.6,-0.2039,0.0000,3.53,21.963,64.400,15.0,22.034,22.609,0.0797,4.339
14,2013-05-10 16:45:00,36.9,-0.2039,0.0000,3.53,21.533,66.300,15.0,21.963,22.489,0.0797,4.339
15,2013-05-10 16:50:00,31.9,-0.2039,0.0000,3.53,21.557,67.400,15.3,21.915,22.345,0.0797,4.339
16,2013-05-10 16:55:00,33.1,-0.2039,0.0000,3.53,21.294,68.400,15.3,21.843,22.226,0.0797,4.339
17,2013-05-10 17:00:00,140.6,-0.2039,0.0000,3.53,21.485,67.800,15.3,21.772,22.106,0.0794,4.339
18,2013-05-10 17:05:00,80.6,-0.2039,0.0000,3.53,21.366,69.000,15.5,21.700,21.987,0.0794,4.363
19,2013-05-10 17:10:00,34.4,-0.2039,0.0000,3.53,21.318,68.600,15.3,21.628,21.891,0.0794,4.339
20,2013-05-10 17:15:00,66.9,-0.2039,0.0000,3.53,21.294,68.900,15.4,21.581,21.819,0.0787,4.339
