Date Time	Wetness (%)  #10205904	Solar Radiation (W/m²)  #10208649	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222870	Voltage (V)  #10348616	Current (mA)  #10348616	Temp (°F)  #10359304	RH (%)  #10359304	Batt (V) c:5
06/05/15 17:10:00.0	2.35	48.1	68.571	66.900	0.1503	-0.1988	0.0000	69.985	62.200	4.321
06/05/15 17:15:00.0	2.35	50.6	68.742	66.985	0.1503	-0.1988	0.0000	70.329	61.400	4.321
06/05/15 17:20:00.0	2.35	45.6	68.785	67.071	0.1503	-0.1988	0.0000	70.846	61.200	4.333
06/05/15 17:25:00.0	2.35	45.6	68.871	67.199	0.1503	-0.1988	0.0000	71.017	61.200	4.321
06/05/15 17:30:00.0	2.35	40.6	68.913	67.285	0.1503	-0.1988	0.0000	71.017	60.800	4.321
06/05/15 17:35:00.0	2.35	41.9	68.956	67.329	0.1508	-0.1988	0.0000	70.459	62.300	4.315
06/05/15 17:40:00.0	2.35	43.1	68.999	67.413	0.1503	-0.1988	0.0000	70.329	60.900	4.351
06/05/15 17:45:00.0	2.35	44.4	68.999	67.456	0.1503	-0.1988	0.0000	69.858	61.700	4.333
06/05/15 17:50:00.0	2.35	206.9	68.956	67.543	0.1503	-0.1988	0.0000	69.471	61.400	4.321
06/05/15 17:55:00.0	2.35	45.6	68.956	67.586	0.1503	-0.1988	0.0000	69.514	60.800	4.321
06/05/15 18:00:00.0	2.35	41.9	68.913	67.586	0.1503	-0.1988	0.0000	69.300	61.500	4.321
06/05/15 18:05:00.0	2.35	44.4	68.871	67.627	0.1503	-0.1988	0.0000	68.742	63.200	4.333
06/05/15 18:10:00.0	2.35	48.1	68.828	67.671	0.1503	-0.1988	0.0000	68.313	61.600	4.333
06/05/15 18:15:00.0	2.35	53.1	68.785	67.671	0.1503	-0.1988	0.0000	67.757	62.400	4.321
06/05/15 18:20:00.0	2.35	103.1	68.698	67.671	0.1503	-0.1988	0.0000	67.627	64.000	4.321
06/05/15 18:25:00.0	2.35	180.6	68.657	67.671	0.1508	-0.1988	0.0000	67.627	62.900	4.321
06/05/15 18:30:00.0	2.35	161.9	68.571	67.671	0.1503	-0.1988	0.0000	67.543	62.800	4.333
06/05/15 18:35:00.0	2.35	83.1	68.527	67.671	0.1508	-0.1988	0.0000	67.071	63.200	4.327
06/05/15 18:40:00.0	2.35	34.4	68.443	67.671	0.1508	-0.1988	0.0000	66.943	63.800	4.321
06/05/15 18:45:00.0	2.35	29.4	68.400	67.671	0.1503	-0.1988	0.0000	66.772	63.900	4.321
06/05/15 18:50:00.0	2.35	21.9	68.313	67.627	0.1503	-0.1988	0.0000	66.600	64.200	4.321
06/05/15 18:55:00.0	2.35	19.4	68.270	67.627	0.1508	-0.1988	0.0000	66.985	63.100	4.321
06/05/15 19:00:00.0	2.35	10.6	68.227	67.627	0.1503	-0.1988	0.0000	66.429	63.400	4.321
06/05/15 19:05:00.0	2.35	19.4	68.142	67.586	0.1503	-0.1988	0.0000	65.959	64.100	4.321
06/05/15 19:10:00.0	2.35	16.9	68.099	67.586	0.1508	-0.1988	0.0000	65.916	64.800	4.327
06/05/15 19:15:00.0	2.35	19.4	68.013	67.543	0.1508	-0.1988	0.0000	65.788	64.600	4.321
06/05/15 19:20:00.0	2.35	10.6	67.971	67.543	0.1503	-0.1988	0.0000	65.444	65.400	4.321
06/05/15 19:25:00.0	2.35	9.4	67.885	67.500	0.1503	-0.1988	0.0000	65.487	65.500	4.321
06/05/15 19:30:00.0	2.35	8.1	67.842	67.456	0.1503	-0.1988	0.0000	65.145	66.000	4.321
06/05/15 19:35:00.0	2.35	6.9	67.757	67.456	0.1503	-0.1988	0.0000	64.888	66.400	4.315
06/05/15 19:40:00.0	2.35	3.1	67.714	67.413	0.1503	-0.1988	0.0000	65.017	66.000	4.315
06/05/15 19:45:00.0	2.35	1.9	67.627	67.372	0.1503	-0.1988	0.0000	64.632	66.300	4.309
06/05/15 19:50:00.0	2.35	0.6	67.586	67.372	0.1503	-0.1988	0.0000	64.288	67.000	4.309
06/05/15 19:55:00.0	2.35	0.6	67.543	67.329	0.1503	-0.1988	0.0000	64.074	67.500	4.309
06/05/15 20:00:00.0	2.35	0.6	67.456	67.285	0.1503	-0.1988	0.0000	64.074	67.700	4.303
06/05/15 20:05:00.0	2.35	0.6	67.372	67.242	0.1503	-0.1988	0.0000	63.946	67.500	4.303
06/05/15 20:10:00.0	2.35	0.6	67.329	67.199	0.1503	-0.1988	0.0000	63.819	68.300	4.303
06/05/15 20:15:00.0	2.35	0.6	67.242	67.199	0.1503	-0.1988	0.0000	63.946	68.700	4.303
06/05/15 20:20:00.0	2.94	0.6	67.199	67.158	0.1503	-0.1988	0.0000	63.518	68.400	4.303
06/05/15 20:25:00.0	2.35	0.6	67.158	67.114	0.1503	-0.1988	0.0000	63.433	68.700	4.303
06/05/15 20:30:00.0	2.94	0.6	67.114	67.071	0.1503	-0.1988	0.0000	63.390	69.200	4.303
06/05/15 20:35:00.0	2.94	0.6	67.028	67.028	0.1503	-0.1988	0.0000	63.262	69.600	4.303
06/05/15 20:40:00.0	2.94	0.6	66.985	66.985	0.1503	-0.1988	0.0000	63.048	70.400	4.303
06/05/15 20:45:00.0	2.94	0.6	66.943	66.943	0.1503	-0.1988	0.0000	63.048	70.200	4.297
06/05/15 20:50:00.0	2.94	0.6	66.857	66.943	0.1503	-0.1988	0.0000	62.962	70.400	4.297
06/05/15 20:55:00.0	2.94	0.6	66.814	66.900	0.1503	-0.1988	0.0000	62.834	70.700	4.297
06/05/15 21:00:00.0	3.53	0.6	66.772	66.857	0.1503	-0.1988	0.0000	62.661	71.200	4.297
06/05/15 21:05:00.0	3.53	0.6	66.729	66.814	0.1503	-0.1988	0.0000	62.791	71.800	4.297
06/05/15 21:10:00.0	3.53	0.6	66.686	66.772	0.1503	-0.1988	0.0000	62.748	71.700	4.297
06/05/15 21:15:00.0	4.12	0.6	66.643	66.729	0.1503	-0.1988	0.0000	62.533	72.400	4.297
06/05/15 21:20:00.0	4.12	0.6	66.600	66.729	0.1503	-0.1988	0.0000	62.362	72.700	4.297
06/05/15 21:25:00.0	4.12	0.6	66.515	66.686	0.1503	-0.1988	0.0000	62.362	73.000	4.291
06/05/15 21:30:00.0	4.71	0.6	66.472	66.643	0.1503	-0.1988	0.0000	62.191	73.100	4.309
06/05/15 21:35:00.0	4.12	0.6	66.429	66.600	0.1499	-0.1988	0.0000	62.191	73.100	4.303
06/05/15 21:40:00.0	4.12	0.6	66.385	66.558	0.1503	-0.1988	0.0000	62.191	73.100	4.297
06/05/15 21:45:00.0	4.12	0.6	66.344	66.558	0.1499	-0.1988	0.0000	62.105	73.200	4.297
06/05/15 21:50:00.0	4.12	0.6	66.301	66.515	0.1503	-0.1988	0.0000	62.148	73.400	4.291
06/05/15 21:55:00.0	4.12	0.6	66.258	66.472	0.1503	-0.1988	0.0000	62.148	73.600	4.291
06/05/15 22:00:00.0	4.12	0.6	66.214	66.429	0.1499	-0.1988	0.0000	62.191	73.400	4.291
06/05/15 22:05:00.0	4.71	0.6	66.173	66.429	0.1499	-0.1988	0.0000	62.062	73.700	4.291
06/05/15 22:10:00.0	4.71	0.6	66.130	66.385	0.1499	-0.1988	0.0000	61.977	73.800	4.291
06/05/15 22:15:00.0	4.12	0.6	66.087	66.344	0.1499	-0.1988	0.0000	62.148	73.500	4.291
06/05/15 22:20:00.0	4.71	0.6	66.087	66.301	0.1499	-0.1988	0.0000	62.148	73.700	4.291
06/05/15 22:25:00.0	5.88	0.6	66.043	66.301	0.1499	-0.1988	0.0000	61.934	74.300	4.291
06/05/15 22:30:00.0	7.65	0.6	66.000	66.258	0.1499	-0.1988	0.0000	61.462	75.400	4.291
06/05/15 22:35:00.0	8.82	0.6	65.959	66.214	0.1499	-0.1988	0.0000	61.162	76.300	4.291
06/05/15 22:40:00.0	11.18	0.6	65.916	66.173	0.1499	-0.1988	0.0000	60.991	76.800	4.291
06/05/15 22:45:00.0	12.35	0.6	65.872	66.173	0.1499	-0.1988	0.0000	60.818	77.500	4.291
06/05/15 22:50:00.0	12.94	0.6	65.829	66.130	0.1499	-0.1988	0.0000	60.733	78.100	4.291
06/05/15 22:55:00.0	14.12	0.6	65.788	66.087	0.1499	-0.1988	0.0000	60.604	78.300	4.291
06/05/15 23:00:00.0	14.12	0.6	65.745	66.043	0.1499	-0.1988	0.0000	60.517	78.300	4.291
06/05/15 23:05:00.0	14.71	0.6	65.701	66.043	0.1499	-0.1988	0.0000	60.474	78.400	4.291
06/05/15 23:10:00.0	15.88	0.6	65.658	66.000	0.1499	-0.1988	0.0000	60.474	78.700	4.291
06/05/15 23:15:00.0	14.71	0.6	65.615	65.959	0.1499	-0.1988	0.0000	60.604	78.900	4.291
06/05/15 23:20:00.0	14.12	0.6	65.574	65.959	0.1499	-0.1988	0.0000	60.818	78.700	4.291
06/05/15 23:25:00.0	11.18	0.6	65.574	65.916	0.1499	-0.1988	0.0000	61.119	78.100	4.291
06/05/15 23:30:00.0	11.18	0.6	65.530	65.872	0.1499	-0.1988	0.0000	61.333	77.400	4.291
06/05/15 23:35:00.0	11.76	0.6	65.487	65.829	0.1499	-0.1988	0.0000	61.248	77.800	4.291
06/05/15 23:40:00.0	12.35	0.6	65.487	65.788	0.1499	-0.1988	0.0000	61.290	78.100	4.291
06/05/15 23:45:00.0	15.29	0.6	65.444	65.788	0.1499	-0.1988	0.0000	61.162	78.500	4.291
06/05/15 23:50:00.0	18.24	0.6	65.403	65.745	0.1499	-0.1988	0.0000	61.075	78.900	4.291
06/05/15 23:55:00.0	20.59	0.6	65.359	65.745	0.1499	-0.1988	0.0000	60.991	79.300	4.291
06/06/15 00:00:00.0	22.35	0.6	65.359	65.701	0.1499	-0.1988	0.0000	60.861	79.800	4.291
06/06/15 00:05:00.0	26.47	0.6	65.316	65.658	0.1499	-0.1988	0.0000	60.733	80.400	4.285
06/06/15 00:10:00.0	32.35	0.6	65.316	65.658	0.1499	-0.1988	0.0000	60.604	81.000	4.285
06/06/15 00:15:00.0	38.82	0.6	65.273	65.615	0.1499	-0.1988	0.0000	60.474	81.300	4.285
06/06/15 00:20:00.0	46.47	0.6	65.230	65.615	0.1495	-0.1988	0.0000	60.217	82.100	4.285
06/06/15 00:25:00.0	49.41	0.6	65.188	65.574	0.1499	-0.1988	0.0000	60.046	82.400	4.285
06/06/15 00:30:00.0	54.71	0.6	65.145	65.530	0.1499	-0.1988	0.0000	59.830	82.900	4.285
06/06/15 00:35:00.0	58.24	0.6	65.145	65.530	0.1495	-0.1988	0.0000	59.659	83.200	4.285
06/06/15 00:40:00.0	58.82	0.6	65.102	65.487	0.1499	-0.1988	0.0000	59.616	83.400	4.285
06/06/15 00:45:00.0	62.35	0.6	65.059	65.487	0.1499	-0.1988	0.0000	59.529	83.800	4.285
06/06/15 00:50:00.0	64.71	0.6	65.059	65.444	0.1499	-0.1988	0.0000	59.401	84.100	4.285
06/06/15 00:55:00.0	67.06	0.6	65.017	65.403	0.1495	-0.1988	0.0000	59.315	84.500	4.285
06/06/15 01:00:00.0	66.47	0.6	64.974	65.403	0.1499	-0.1988	0.0000	59.315	84.400	4.285
06/06/15 01:05:00.0	65.88	0.6	64.931	65.359	0.1495	-0.1988	0.0000	59.272	84.400	4.285
06/06/15 01:10:00.0	63.53	0.6	64.931	65.359	0.1495	-0.1988	0.0000	59.272	84.200	4.285
06/06/15 01:15:00.0	67.06	0.6	64.888	65.316	0.1499	-0.1988	0.0000	59.229	84.400	4.285
06/06/15 01:20:00.0	69.41	0.6	64.845	65.273	0.1495	-0.1988	0.0000	59.185	84.500	4.285
06/06/15 01:25:00.0	71.18	0.6	64.803	65.273	0.1499	-0.1988	0.0000	59.056	84.700	4.285
06/06/15 01:30:00.0	70.59	0.6	64.803	65.230	0.1499	-0.1988	0.0000	58.971	84.700	4.285
06/06/15 01:35:00.0	70.00	0.6	64.760	65.230	0.1495	-0.1988	0.0000	58.971	84.800	4.285
06/06/15 01:40:00.0	70.00	0.6	64.717	65.188	0.1495	-0.1988	0.0000	58.885	84.700	4.285
06/06/15 01:45:00.0	72.35	0.6	64.717	65.188	0.1495	-0.1988	0.0000	58.798	84.900	4.285
06/06/15 01:50:00.0	75.88	0.6	64.674	65.145	0.1495	-0.1988	0.0000	58.582	85.400	4.285
06/06/15 01:55:00.0	83.53	0.6	64.632	65.102	0.1495	-0.1988	0.0000	58.498	85.800	4.285
06/06/15 02:00:00.0	87.06	0.6	64.589	65.102	0.1495	-0.1988	0.0000	58.541	86.600	4.285
06/06/15 02:05:00.0	88.24	0.6	64.589	65.059	0.1495	-0.1988	0.0000	58.411	86.800	4.285
06/06/15 02:10:00.0	85.29	0.6	64.546	65.017	0.1495	-0.1988	0.0000	58.368	86.700	4.285
06/06/15 02:15:00.0	85.29	0.6	64.503	65.017	0.1495	-0.1988	0.0000	58.282	86.500	4.285
06/06/15 02:20:00.0	82.94	0.6	64.503	64.974	0.1495	-0.1988	0.0000	58.239	86.600	4.285
06/06/15 02:25:00.0	79.41	0.6	64.459	64.974	0.1495	-0.1988	0.0000	58.239	86.100	4.297
06/06/15 02:30:00.0	82.35	0.6	64.418	64.931	0.1495	-0.1988	0.0000	58.195	85.900	4.291
06/06/15 02:35:00.0	82.94	0.6	64.418	64.931	0.1495	-0.1988	0.0000	58.152	86.100	4.303
06/06/15 02:40:00.0	84.71	0.6	64.375	64.888	0.1495	-0.1988	0.0000	58.023	86.200	4.285
06/06/15 02:45:00.0	84.12	0.6	64.332	64.845	0.1495	-0.1988	0.0000	57.893	86.400	4.285
06/06/15 02:50:00.0	87.06	0.6	64.288	64.845	0.1495	-0.1988	0.0000	57.807	86.500	4.285
06/06/15 02:55:00.0	87.65	0.6	64.288	64.803	0.1495	-0.1988	0.0000	57.722	86.900	4.285
06/06/15 03:00:00.0	85.88	0.6	64.247	64.803	0.1495	-0.1988	0.0000	57.765	86.900	4.279
06/06/15 03:05:00.0	88.24	0.6	64.204	64.760	0.1495	-0.1988	0.0000	57.636	86.900	4.279
06/06/15 03:10:00.0	86.47	0.6	64.161	64.717	0.1495	-0.1988	0.0000	57.592	86.900	4.279
06/06/15 03:15:00.0	87.65	0.6	64.161	64.717	0.1495	-0.1988	0.0000	57.549	87.000	4.279
06/06/15 03:20:00.0	85.29	0.6	64.117	64.674	0.1495	-0.1988	0.0000	57.592	86.900	4.279
06/06/15 03:25:00.0	88.82	0.6	64.074	64.674	0.1495	-0.1988	0.0000	57.506	87.100	4.279
06/06/15 03:30:00.0	90.00	0.6	64.033	64.632	0.1495	-0.1988	0.0000	57.463	87.100	4.279
06/06/15 03:35:00.0	92.94	0.6	64.033	64.589	0.1495	-0.1988	0.0000	57.290	87.800	4.279
06/06/15 03:40:00.0	95.29	0.6	63.990	64.589	0.1495	-0.1988	0.0000	57.160	88.400	4.279
06/06/15 03:45:00.0	93.53	0.6	63.946	64.546	0.1495	-0.1988	0.0000	57.204	88.400	4.279
06/06/15 03:50:00.0	92.94	0.6	63.946	64.546	0.1495	-0.1988	0.0000	57.204	88.200	4.279
06/06/15 03:55:00.0	94.71	0.6	63.903	64.503	0.1495	-0.1988	0.0000	57.204	88.400	4.279
06/06/15 04:00:00.0	92.94	0.6	63.862	64.459	0.1495	-0.1988	0.0000	57.204	88.100	4.279
06/06/15 04:05:00.0	94.71	0.6	63.862	64.459	0.1495	-0.1988	0.0000	57.074	88.300	4.279
06/06/15 04:10:00.0	95.29	0.6	63.819	64.418	0.1495	-0.1988	0.0000	57.074	88.600	4.279
06/06/15 04:15:00.0	95.88	0.6	63.775	64.418	0.1495	-0.1988	0.0000	56.988	88.700	4.273
06/06/15 04:20:00.0	95.29	0.6	63.775	64.375	0.1495	-0.1988	0.0000	56.944	88.700	4.273
06/06/15 04:25:00.0	94.12	0.6	63.732	64.332	0.1495	-0.1988	0.0000	56.944	88.600	4.273
06/06/15 04:30:00.0	94.71	0.6	63.689	64.332	0.1495	-0.1988	0.0000	56.901	88.400	4.273
06/06/15 04:35:00.0	94.71	0.6	63.689	64.288	0.1495	-0.1988	0.0000	56.815	88.500	4.273
06/06/15 04:40:00.0	94.71	0.6	63.648	64.288	0.1490	-0.1988	0.0000	56.815	88.500	4.273
06/06/15 04:45:00.0	94.12	0.6	63.604	64.247	0.1495	-0.1988	0.0000	56.858	88.700	4.273
06/06/15 04:50:00.0	94.12	0.6	63.604	64.247	0.1495	-0.1988	0.0000	56.901	88.500	4.273
06/06/15 04:55:00.0	92.94	0.6	63.561	64.204	0.1495	-0.1988	0.0000	56.944	88.500	4.273
06/06/15 05:00:00.0	92.94	0.6	63.518	64.204	0.1495	-0.1988	0.0000	56.988	88.500	4.273
06/06/15 05:05:00.0	91.76	0.6	63.518	64.161	0.1495	-0.1988	0.0000	57.074	88.600	4.273
06/06/15 05:10:00.0	91.18	0.6	63.475	64.117	0.1490	-0.1988	0.0000	57.204	88.300	4.273
06/06/15 05:15:00.0	91.76	0.6	63.475	64.117	0.1495	-0.1988	0.0000	57.247	88.000	4.273
06/06/15 05:20:00.0	92.35	0.6	63.433	64.074	0.1495	-0.1988	0.0000	57.204	88.000	4.273
06/06/15 05:25:00.0	92.35	0.6	63.433	64.074	0.1490	-0.1988	0.0000	57.204	88.100	4.273
06/06/15 05:30:00.0	91.76	0.6	63.390	64.033	0.1490	-0.1988	0.0000	57.160	88.100	4.273
06/06/15 05:35:00.0	90.59	0.6	63.390	64.033	0.1490	-0.1988	0.0000	57.247	88.300	4.273
06/06/15 05:40:00.0	85.88	0.6	63.347	63.990	0.1490	-0.1988	0.0000	57.333	87.900	4.273
06/06/15 05:45:00.0	84.71	0.6	63.347	63.990	0.1490	-0.1988	0.0000	57.506	87.800	4.273
06/06/15 05:50:00.0	78.24	0.6	63.347	63.946	0.1490	-0.1988	0.0000	57.636	86.900	4.273
06/06/15 05:55:00.0	77.06	0.6	63.304	63.946	0.1490	-0.1988	0.0000	57.807	86.600	4.273
06/06/15 06:00:00.0	76.47	0.6	63.304	63.903	0.1490	-0.1988	0.0000	57.979	86.500	4.273
06/06/15 06:05:00.0	69.41	0.6	63.262	63.903	0.1490	-0.1988	0.0000	58.239	86.200	4.273
06/06/15 06:10:00.0	67.65	0.6	63.262	63.903	0.1490	-0.1988	0.0000	58.411	85.800	4.273
06/06/15 06:15:00.0	64.71	0.6	63.262	63.862	0.1495	-0.1988	0.0000	58.582	85.600	4.273
06/06/15 06:20:00.0	64.12	1.9	63.262	63.862	0.1495	-0.1988	0.0000	58.712	85.300	4.273
06/06/15 06:25:00.0	61.18	1.9	63.262	63.819	0.1490	-0.1988	0.0000	58.885	85.300	4.273
06/06/15 06:30:00.0	60.59	3.1	63.219	63.819	0.1490	-0.1988	0.0000	59.056	85.100	4.273
06/06/15 06:35:00.0	62.35	3.1	63.219	63.819	0.1490	-0.1988	0.0000	59.358	85.300	4.273
06/06/15 06:40:00.0	58.82	4.4	63.219	63.775	0.1490	-0.1988	0.0000	59.572	84.900	4.273
06/06/15 06:45:00.0	55.29	4.4	63.219	63.775	0.1490	-0.1988	0.0000	59.745	84.800	4.273
06/06/15 06:50:00.0	50.00	4.4	63.219	63.775	0.1490	-0.1988	0.0000	59.873	83.900	4.273
06/06/15 06:55:00.0	45.88	4.4	63.219	63.775	0.1490	-0.1988	0.0000	59.830	83.600	4.273
06/06/15 07:00:00.0	44.71	4.4	63.219	63.775	0.1490	-0.1988	0.0000	59.916	83.600	4.273
06/06/15 07:05:00.0	37.06	5.6	63.219	63.732	0.1490	-0.1988	0.0000	60.003	82.900	4.273
06/06/15 07:10:00.0	34.12	5.6	63.262	63.732	0.1490	-0.1988	0.0000	60.089	82.400	4.273
06/06/15 07:15:00.0	26.47	6.9	63.219	63.732	0.1490	-0.1988	0.0000	60.217	82.000	4.273
06/06/15 07:20:00.0	24.12	6.9	63.262	63.732	0.1490	-0.1988	0.0000	60.390	81.400	4.273
06/06/15 07:25:00.0	21.76	8.1	63.262	63.732	0.1490	-0.1988	0.0000	60.561	81.100	4.273
06/06/15 07:30:00.0	20.59	9.4	63.262	63.732	0.1490	-0.1988	0.0000	60.733	80.700	4.273
06/06/15 07:35:00.0	17.06	10.6	63.262	63.689	0.1490	-0.1988	0.0000	60.818	80.100	4.279
06/06/15 07:40:00.0	12.94	10.6	63.262	63.689	0.1490	-0.1988	0.0000	61.075	79.700	4.285
06/06/15 07:45:00.0	12.35	10.6	63.262	63.689	0.1490	-0.1988	0.0000	61.248	79.300	4.285
06/06/15 07:50:00.0	11.18	11.9	63.262	63.689	0.1490	-0.1988	0.0000	61.376	78.700	4.285
06/06/15 07:55:00.0	10.59	13.1	63.304	63.689	0.1490	-0.1988	0.0000	61.506	78.200	4.291
06/06/15 08:00:00.0	8.82	15.6	63.304	63.689	0.1490	-0.1988	0.0000	61.761	78.100	4.291
06/06/15 08:05:00.0	7.06	19.4	63.304	63.689	0.1490	-0.1988	0.0000	61.934	77.500	4.297
06/06/15 08:10:00.0	5.29	20.6	63.347	63.689	0.1490	-0.1988	0.0000	62.362	76.100	4.303
06/06/15 08:15:00.0	5.29	18.1	63.347	63.689	0.1490	-0.1988	0.0000	62.490	75.700	4.309
06/06/15 08:20:00.0	5.29	19.4	63.347	63.689	0.1490	-0.1988	0.0000	62.704	76.100	4.315
06/06/15 08:25:00.0	4.71	19.4	63.390	63.689	0.1490	-0.1988	0.0000	63.048	75.500	4.321
06/06/15 08:30:00.0	4.12	20.6	63.390	63.689	0.1490	-0.1988	0.0000	63.347	74.500	4.321
06/06/15 08:35:00.0	4.12	19.4	63.433	63.689	0.1490	-0.1988	0.0000	63.262	73.500	4.327
06/06/15 08:40:00.0	4.12	21.9	63.433	63.732	0.1490	-0.1988	0.0000	63.262	74.000	4.363
06/06/15 08:45:00.0	3.53	24.4	63.433	63.732	0.1490	-0.1988	0.0000	63.518	73.500	4.369
06/06/15 08:50:00.0	3.53	25.6	63.475	63.732	0.1490	-0.1988	0.0000	63.518	72.100	4.339
06/06/15 08:55:00.0	3.53	19.4	63.518	63.732	0.1490	-0.1988	0.0000	63.689	72.600	4.321
06/06/15 09:00:00.0	3.53	18.1	63.518	63.732	0.1490	-0.1988	0.0000	64.033	72.300	4.321
06/06/15 09:05:00.0	3.53	15.6	63.518	63.732	0.1490	-0.1988	0.0000	64.247	71.900	4.321
06/06/15 09:10:00.0	3.53	15.6	63.561	63.775	0.1490	-0.1988	0.0000	64.332	71.600	4.321
06/06/15 09:15:00.0	3.53	15.6	63.561	63.775	0.1490	-0.1988	0.0000	64.288	71.000	4.327
06/06/15 09:20:00.0	3.53	16.9	63.604	63.775	0.1490	-0.1988	0.0000	64.459	70.600	4.333
06/06/15 09:25:00.0	3.53	18.1	63.604	63.775	0.1490	-0.1988	0.0000	64.459	70.300	4.327
06/06/15 09:30:00.0	3.53	21.9	63.648	63.775	0.1490	-0.1988	0.0000	64.288	70.300	4.321
06/06/15 09:35:00.0	3.53	21.9	63.648	63.819	0.1490	-0.1988	0.0000	64.288	70.800	4.321
