"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384933, SEN S/N: 10314898)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10359315)","RH, % (LGR S/N: 10384933, SEN S/N: 10359315)","DewPt, °C (LGR S/N: 10384933, SEN S/N: 10359315)","Voltage, V (LGR S/N: 10384933, SEN S/N: 10363599)","Current, mA (LGR S/N: 10384933, SEN S/N: 10363599)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10365577, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10365579, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10384933, SEN S/N: 10374510)","Solar Radiation, W/m² (LGR S/N: 10384933, SEN S/N: 10375647)","Batt, V (LGR S/N: 10384933)"
1,2014-04-18 12:15:00,2.94,21.199,56.900,12.3,-0.1988,0.0000,18.343,19.484,-0.0025,75.6,4.321
2,2014-04-18 12:20:00,2.94,22.011,55.500,12.7,-0.2039,0.0000,18.390,19.508,-0.0036,94.4,4.327
3,2014-04-18 12:25:00,2.94,21.509,55.200,12.2,-0.1988,0.0000,18.438,19.555,-0.0036,76.9,4.333
4,2014-04-18 12:30:00,2.94,21.915,53.400,12.0,-0.1988,0.0000,18.461,19.603,-0.0025,79.4,4.333
5,2014-04-18 12:35:00,2.94,22.345,52.500,12.2,-0.2039,0.0000,18.509,19.627,-0.0036,70.6,4.339
6,2014-04-18 12:40:00,2.94,22.729,51.500,12.2,-0.2039,0.0000,18.533,19.674,-0.0025,75.6,4.339
7,2014-04-18 12:45:00,2.94,23.112,49.700,12.0,-0.1988,0.0000,18.557,19.746,-0.0025,73.1,4.339
8,2014-04-18 12:50:00,2.94,22.513,51.000,11.9,-0.1988,0.0000,18.580,19.793,-0.0025,69.4,4.339
9,2014-04-18 12:55:00,2.94,22.657,50.100,11.8,-0.1988,0.0000,18.628,19.841,-0.0025,69.4,4.339
10,2014-04-18 13:00:00,2.94,22.537,50.100,11.6,-0.1988,0.0000,18.652,19.865,-0.0025,278.1,4.339
11,2014-04-18 13:05:00,2.94,22.561,51.000,11.9,-0.1988,0.0000,18.675,19.888,-0.0025,70.6,4.339
12,2014-04-18 13:10:00,2.94,22.657,52.600,12.5,-0.1988,0.0000,18.699,19.936,-0.0025,69.4,4.339
13,2014-04-18 13:15:00,2.94,22.657,51.800,12.3,-0.1988,0.0000,18.747,19.960,-0.0025,69.4,4.339
14,2014-04-18 13:20:00,2.94,22.800,51.800,12.4,-0.1988,0.0000,18.771,20.007,-0.0025,80.6,4.339
15,2014-04-18 13:25:00,2.94,22.681,52.400,12.5,-0.1988,0.0000,18.794,20.031,-0.0025,66.9,4.339
16,2014-04-18 13:30:00,2.94,22.609,52.100,12.3,-0.1988,0.0000,18.818,20.055,-0.0025,45.6,4.333
17,2014-04-18 13:35:00,2.94,22.226,54.100,12.5,-0.1988,0.0000,18.842,20.079,-0.0025,63.1,4.333
18,2014-04-18 13:40:00,2.94,22.609,53.600,12.7,-0.1988,0.0000,18.866,20.103,-0.0025,66.9,4.339
19,2014-04-18 13:45:00,2.94,22.609,53.000,12.6,-0.1988,0.0000,18.889,20.150,-0.0025,65.6,4.339
20,2014-04-18 13:50:00,2.94,22.753,53.700,12.9,-0.1988,0.0000,18.913,20.198,-0.0025,65.6,4.339
21,2014-04-18 13:55:00,2.94,22.441,54.700,12.9,-0.1988,0.0000,18.937,20.269,-0.0025,60.6,4.339
22,2014-04-18 14:00:00,2.94,22.609,54.200,12.9,-0.1988,0.0000,18.961,20.293,-0.0025,58.1,4.339
23,2014-04-18 14:05:00,2.94,22.681,53.800,12.9,-0.1988,0.0000,18.985,20.341,-0.0025,54.4,4.339
24,2014-04-18 14:10:00,2.94,22.393,53.400,12.5,-0.1988,0.0000,19.008,20.365,-0.0025,56.9,4.339
25,2014-04-18 14:15:00,2.94,21.867,55.500,12.6,-0.1988,0.0000,19.056,20.412,-0.0025,54.4,4.339
26,2014-04-18 14:20:00,2.94,22.034,56.100,12.9,-0.1988,0.0000,19.103,20.650,-0.0025,55.6,4.339
27,2014-04-18 14:25:00,2.94,21.987,55.300,12.6,-0.1988,0.0000,19.127,20.817,-0.0025,54.4,4.339
28,2014-04-18 14:30:00,2.94,22.393,54.600,12.8,-0.1988,0.0000,19.175,20.865,-0.0025,133.1,4.339
29,2014-04-18 14:35:00,2.94,21.915,55.400,12.6,-0.1988,0.0000,19.222,20.865,-0.0025,151.9,4.339
30,2014-04-18 14:40:00,2.94,21.676,55.500,12.4,-0.2039,0.0000,19.270,20.841,-0.0025,56.9,4.339
31,2014-04-18 14:45:00,2.35,21.581,55.400,12.3,-0.1988,0.0000,19.294,20.817,-0.0025,84.4,4.339
32,2014-04-18 14:50:00,2.94,21.891,55.500,12.6,-0.1988,0.0000,19.294,20.770,-0.0025,115.6,4.339
33,2014-04-18 14:55:00,2.35,21.533,54.700,12.0,-0.1988,0.0000,19.318,20.746,-0.0025,50.6,4.339
34,2014-04-18 15:00:00,2.94,21.628,55.000,12.2,-0.1988,0.0000,19.318,20.722,-0.0025,50.6,4.339
35,2014-04-18 15:05:00,2.94,21.939,54.000,12.2,-0.1988,0.0000,19.318,20.698,-0.0025,50.6,4.339
36,2014-04-18 15:10:00,2.35,21.628,54.700,12.1,-0.1988,0.0000,19.341,20.770,-0.0025,89.4,4.339
