Date Time	Voltage (V)  #10348625	Current (mA)  #10348625	Temp (°F)  #10359312	RH (%)  #10359312	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374505	Wetness (%)  #10374915	Solar Radiation (W/m²)  #10378955	Batt (V) c:5
04/17/15 10:35:00.0	-0.1937	0.0000	81.199	18.000	62.447	62.620	0.1797	0.00	724.4	4.339
04/17/15 10:40:00.0	-0.1937	0.0000	81.111	18.100	62.577	62.704	0.1807	0.00	790.6	4.351
04/17/15 10:45:00.0	-0.1937	0.0000	81.597	17.900	62.661	62.791	0.1803	0.00	775.6	4.363
04/17/15 10:50:00.0	-0.1937	0.0000	82.931	17.900	62.791	62.875	0.1807	0.59	816.9	4.363
04/17/15 10:55:00.0	-0.1937	0.0000	84.004	17.100	63.005	63.005	0.1813	0.59	833.1	4.351
04/17/15 11:00:00.0	-0.1937	0.0000	84.407	16.800	63.390	63.219	0.1813	0.59	844.4	4.345
04/17/15 11:05:00.0	-0.1937	0.0000	85.035	16.800	63.946	63.518	0.1816	0.59	853.1	4.339
04/17/15 11:10:00.0	-0.1937	0.0000	85.667	17.200	64.546	63.903	0.1813	1.18	866.9	4.351
04/17/15 11:15:00.0	-0.1937	0.0000	86.256	17.000	65.188	64.375	0.1816	1.18	876.9	4.363
04/17/15 11:20:00.0	-0.1937	0.0000	85.487	16.700	65.829	64.845	0.1813	1.18	709.4	4.363
04/17/15 11:25:00.0	-0.1937	0.0000	85.622	19.300	66.385	65.316	0.1813	1.18	900.6	4.351
04/17/15 11:30:00.0	-0.1937	0.0000	85.667	19.000	66.814	65.745	0.1813	1.18	911.9	4.339
04/17/15 11:35:00.0	-0.1937	0.0000	86.211	17.900	67.158	66.130	0.1807	1.18	790.6	4.339
04/17/15 11:40:00.0	-0.1937	0.0000	86.527	17.900	67.372	66.429	0.1803	1.18	940.6	4.351
04/17/15 11:45:00.0	-0.1937	0.0063	85.622	17.500	67.500	66.686	0.1803	1.18	950.6	4.357
04/17/15 11:50:00.0	-0.1937	0.0000	85.622	18.000	67.586	66.857	0.1797	1.18	964.4	4.363
04/17/15 11:55:00.0	-0.1937	0.0000	84.407	18.800	67.671	66.985	0.1803	1.18	973.1	4.351
04/17/15 12:00:00.0	-0.1937	0.0000	85.352	18.900	67.671	67.071	0.1793	1.18	984.4	4.345
04/17/15 12:05:00.0	-0.1937	0.0000	85.082	18.400	67.671	67.158	0.1797	1.18	988.1	4.339
04/17/15 12:10:00.0	-0.1937	0.0000	84.900	18.600	67.671	67.199	0.1789	1.18	996.9	4.345
04/17/15 12:15:00.0	-0.1937	0.0000	84.407	18.500	67.671	67.242	0.1793	1.18	1,004.4	4.357
04/17/15 12:20:00.0	-0.1937	0.0000	84.722	18.700	67.671	67.242	0.1789	1.18	1,006.9	4.363
04/17/15 12:25:00.0	-0.1937	0.0000	85.487	18.900	67.627	67.285	0.1789	1.18	1,011.9	4.351
04/17/15 12:30:00.0	-0.1937	0.0000	84.094	19.200	67.586	67.285	0.1783	1.18	1,011.9	4.345
04/17/15 12:35:00.0	-0.1937	0.0000	85.172	19.500	67.586	67.242	0.1789	1.18	1,016.9	4.339
04/17/15 12:40:00.0	-0.1937	0.0063	85.487	18.500	67.543	67.242	0.1789	1.18	1,018.1	4.345
04/17/15 12:45:00.0	-0.1937	0.0000	84.677	19.000	67.500	67.242	0.1783	1.18	1,019.4	4.363
04/17/15 12:50:00.0	-0.1937	0.0000	85.849	19.300	67.500	67.199	0.1783	1.18	1,019.4	4.363
04/17/15 12:55:00.0	-0.1937	0.0000	85.307	18.600	67.456	67.199	0.1783	1.18	1,019.4	4.351
04/17/15 13:00:00.0	-0.1937	0.0000	85.622	18.100	67.456	67.158	0.1779	1.18	1,020.6	4.345
04/17/15 13:05:00.0	-0.1937	0.0000	86.164	18.500	67.413	67.158	0.1779	1.18	1,018.1	4.339
04/17/15 13:10:00.0	-0.1937	0.0000	84.945	17.800	67.413	67.158	0.1779	1.18	1,015.6	4.351
