Date Time	Voltage (V)  #10348608	Current (mA)  #10348608	Temp (°F)  #10359309	RH (%)  #10359309	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374514	Wetness (%)  #10374910	Solar Radiation (W/m²)  #10375651	Batt (V) c:5
04/10/15 11:15:00.0	-0.1937	0.0000	71.274	46.600	64.459	64.459	0.2494	0.00	806.9	4.369
04/10/15 11:20:00.0	-0.1937	0.0000	71.620	45.100	64.503	64.503	0.2498	0.00	870.6	4.351
04/10/15 11:25:00.0	-0.1937	0.0000	71.704	45.000	64.503	64.503	0.2494	0.00	865.6	4.339
04/10/15 11:30:00.0	-0.1937	0.0000	74.424	43.300	64.546	64.503	0.2498	0.00	896.9	4.339
04/10/15 11:35:00.0	-0.1937	0.0000	72.523	43.000	64.546	64.546	0.2498	0.00	909.4	4.333
04/10/15 11:40:00.0	-0.1937	0.0000	72.826	44.100	64.589	64.546	0.2498	0.00	875.6	4.351
04/10/15 11:45:00.0	-0.1937	0.0000	72.264	45.200	64.632	64.546	0.2498	0.00	858.1	4.339
04/10/15 11:50:00.0	-0.1937	0.0000	72.221	46.700	64.717	64.589	0.2498	0.00	824.4	4.333
04/10/15 11:55:00.0	-0.1937	0.0000	72.178	46.200	64.888	64.632	0.2502	0.00	876.9	4.333
04/10/15 12:00:00.0	-0.1937	0.0000	72.394	46.200	65.059	64.674	0.2498	0.00	911.9	4.351
04/10/15 12:05:00.0	-0.1937	0.0000	71.748	48.000	65.316	64.760	0.2498	0.00	905.6	4.351
04/10/15 12:10:00.0	-0.1937	0.0000	73.213	48.200	65.574	64.845	0.2502	0.00	903.1	4.333
04/10/15 12:15:00.0	-0.1937	0.0000	72.653	48.100	65.872	64.931	0.2505	0.00	925.6	4.333
04/10/15 12:20:00.0	-0.1937	0.0000	73.515	48.000	66.173	65.059	0.2505	0.00	576.9	4.381
04/10/15 12:25:00.0	-0.1937	0.0000	72.653	47.900	66.472	65.188	0.2502	0.00	535.6	4.351
04/10/15 12:30:00.0	-0.1937	0.0000	74.250	47.100	66.772	65.359	0.2502	0.00	893.1	4.339
04/10/15 12:35:00.0	-0.1937	0.0000	73.688	46.800	67.071	65.530	0.2509	0.00	888.1	4.339
04/10/15 12:40:00.0	-0.1937	0.0000	75.853	46.500	67.329	65.658	0.2509	0.00	864.4	4.333
04/10/15 12:45:00.0	-0.1937	0.0000	72.997	47.100	67.671	65.872	0.2509	0.00	889.4	4.351
04/10/15 12:50:00.0	-0.1937	0.0000	73.429	47.800	67.928	66.000	0.2512	0.00	898.1	4.339
04/10/15 12:55:00.0	-0.1937	0.0000	72.997	47.000	68.185	66.173	0.2512	0.00	881.9	4.339
04/10/15 13:00:00.0	-0.1937	0.0000	73.429	47.400	68.400	66.344	0.2512	0.00	868.1	4.333
04/10/15 13:05:00.0	-0.1937	0.0000	72.912	47.400	68.614	66.515	0.2512	0.00	868.1	4.363
04/10/15 13:10:00.0	-0.1937	0.0000	75.290	44.200	68.785	66.686	0.2512	0.00	863.1	4.339
04/10/15 13:15:00.0	-0.1937	0.0000	73.515	45.200	68.956	66.857	0.2516	0.00	853.1	4.339
04/10/15 13:20:00.0	-0.1937	0.0000	74.338	44.300	69.129	66.985	0.2516	0.00	843.1	4.333
04/10/15 13:25:00.0	-0.1937	0.0000	75.898	44.700	69.300	67.114	0.2520	0.00	841.9	4.363
04/10/15 13:30:00.0	-0.1937	0.0000	75.029	42.800	69.471	67.285	0.2516	0.00	829.4	4.339
04/10/15 13:35:00.0	-0.1937	0.0000	73.645	44.300	69.600	67.413	0.2520	0.00	825.6	4.339
04/10/15 13:40:00.0	-0.1937	0.0000	74.250	44.200	69.728	67.543	0.2520	0.00	809.4	4.333
04/10/15 13:45:00.0	-0.1937	0.0000	74.424	45.400	69.858	67.671	0.2520	0.00	806.9	4.375
04/10/15 13:50:00.0	-0.1937	0.0000	75.463	42.600	69.942	67.798	0.2524	0.00	799.4	4.345
04/10/15 13:55:00.0	-0.1937	0.0000	74.770	44.900	69.985	67.928	0.2520	0.00	784.4	4.339
04/10/15 14:00:00.0	-0.1937	0.0000	73.947	44.700	70.072	68.013	0.2520	0.00	774.4	4.333
04/10/15 14:05:00.0	-0.1937	0.0000	75.637	43.300	70.115	68.099	0.2528	0.00	764.4	4.393
04/10/15 14:10:00.0	-0.1937	0.0000	73.645	45.600	70.158	68.185	0.2520	0.00	754.4	4.363
04/10/15 14:15:00.0	-0.1937	0.0000	74.338	45.400	70.201	68.270	0.2524	0.00	738.1	4.339
04/10/15 14:20:00.0	-0.1937	0.0000	73.040	46.300	70.243	68.356	0.2524	0.00	731.9	4.339
04/10/15 14:25:00.0	-0.1937	0.0000	73.299	46.100	70.286	68.400	0.2524	0.00	723.1	4.333
04/10/15 14:30:00.0	-0.1937	0.0000	73.602	45.500	70.329	68.484	0.2528	0.00	690.6	4.345
04/10/15 14:35:00.0	-0.1937	0.0000	73.213	46.400	70.416	68.527	0.2524	0.00	689.4	4.339
04/10/15 14:40:00.0	-0.1937	0.0000	72.178	46.700	70.459	68.614	0.2524	0.00	668.1	4.339
04/10/15 14:45:00.0	-0.1937	0.0000	72.351	46.000	70.543	68.698	0.2528	0.00	664.4	4.333
04/10/15 14:50:00.0	-0.1937	0.0000	71.791	46.800	70.630	68.742	0.2528	0.00	604.4	4.363
04/10/15 14:55:00.0	-0.1937	0.0000	71.791	46.200	70.716	68.828	0.2524	0.00	606.9	4.345
04/10/15 15:00:00.0	-0.1937	0.0000	72.394	44.900	70.803	68.913	0.2524	0.00	536.9	4.339
04/10/15 15:05:00.0	-0.1937	0.0000	72.567	44.700	70.887	68.956	0.2524	0.00	594.4	4.339
04/10/15 15:10:00.0	-0.1937	0.0000	72.567	43.700	70.930	69.042	0.2528	0.00	568.1	4.339
04/10/15 15:15:00.0	-0.1937	0.0000	72.437	44.000	70.974	69.085	0.2524	0.00	541.9	4.345
04/10/15 15:20:00.0	-0.1937	0.0000	71.404	44.900	71.060	69.170	0.2528	0.00	531.9	4.339
04/10/15 15:25:00.0	-0.1937	0.0000	70.502	46.100	71.060	69.213	0.2528	0.00	150.6	4.339
04/10/15 15:30:00.0	-0.1937	0.0000	71.231	45.700	71.017	69.256	0.2524	0.00	443.1	4.339
04/10/15 15:35:00.0	-0.1937	0.0000	71.146	43.900	70.974	69.300	0.2528	0.00	201.9	4.351
04/10/15 15:40:00.0	-0.1937	0.0000	68.785	47.100	70.887	69.343	0.2524	0.00	259.4	4.357
04/10/15 15:45:00.0	-0.1937	0.0000	68.828	46.300	70.803	69.343	0.2520	0.00	109.4	4.345
04/10/15 15:50:00.0	-0.1937	0.0000	67.242	47.700	70.673	69.343	0.2524	0.00	104.4	4.339
04/10/15 15:55:00.0	-0.1937	0.0000	68.227	47.500	70.543	69.300	0.2524	0.00	104.4	4.339
04/10/15 16:00:00.0	-0.1937	0.0000	67.413	47.400	70.372	69.256	0.2524	0.00	113.1	4.345
04/10/15 16:05:00.0	-0.1937	0.0000	67.071	48.500	70.201	69.213	0.2520	0.00	95.6	4.351
04/10/15 16:10:00.0	-0.1937	0.0000	67.456	47.300	70.029	69.170	0.2524	0.00	91.9	4.351
04/10/15 16:15:00.0	-0.1937	0.0000	66.472	48.200	69.901	69.129	0.2524	0.00	90.6	4.339
04/10/15 16:20:00.0	-0.1937	0.0000	67.885	47.200	69.728	69.042	0.2524	0.00	86.9	4.339
04/10/15 16:25:00.0	-0.1937	0.0000	65.745	50.400	69.600	68.999	0.2520	0.00	70.6	4.339
04/10/15 16:30:00.0	-0.1937	0.0000	65.829	50.600	69.471	68.913	0.2516	0.00	54.4	4.345
04/10/15 16:35:00.0	-0.1937	0.0000	65.230	51.600	69.386	68.871	0.2516	0.00	56.9	4.345
04/10/15 16:40:00.0	-0.1937	0.0000	65.230	52.200	69.213	68.785	0.2520	0.00	69.4	4.351
04/10/15 16:45:00.0	-0.1937	0.0000	64.674	53.800	69.085	68.698	0.2516	0.00	73.1	4.339
04/10/15 16:50:00.0	-0.1937	0.0000	64.161	53.600	68.956	68.657	0.2520	0.00	69.4	4.345
04/10/15 16:55:00.0	-0.1937	0.0000	64.845	53.300	68.828	68.571	0.2520	0.00	59.4	4.339
04/10/15 17:00:00.0	-0.1937	0.0000	64.931	52.600	68.698	68.527	0.2516	0.00	54.4	4.345
04/10/15 17:05:00.0	-0.1937	0.0000	63.775	54.100	68.614	68.443	0.2520	0.00	54.4	4.351
04/10/15 17:10:00.0	-0.1937	0.0000	63.347	55.200	68.484	68.400	0.2520	0.00	49.4	4.345
04/10/15 17:15:00.0	-0.1937	0.0000	63.390	54.800	68.400	68.313	0.2520	0.00	39.4	4.339
04/10/15 17:20:00.0	-0.1937	0.0000	63.005	55.300	68.313	68.227	0.2516	0.00	38.1	4.339
04/10/15 17:25:00.0	-0.1937	0.0000	63.048	55.800	68.185	68.185	0.2516	0.00	36.9	4.339
04/10/15 17:30:00.0	-0.1937	0.0000	63.048	56.100	68.099	68.099	0.2516	0.00	34.4	4.339
04/10/15 17:35:00.0	-0.1937	0.0000	63.048	56.200	68.013	68.056	0.2516	0.00	30.6	4.339
04/10/15 17:40:00.0	-0.1937	0.0000	62.661	56.500	67.928	67.971	0.2512	0.00	29.4	4.339
04/10/15 17:45:00.0	-0.1937	0.0000	62.577	56.700	67.842	67.928	0.2512	0.00	26.9	4.339
