"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10221050, SEN S/N: 10200857)","Current, mA (LGR S/N: 10221050, SEN S/N: 10200857)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10213636)","RH, % (LGR S/N: 10221050, SEN S/N: 10213636)","DewPt, °C (LGR S/N: 10221050, SEN S/N: 10213636)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365531, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365588, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221050, SEN S/N: 10374515)","Wetness, % (LGR S/N: 10221050, SEN S/N: 10374901)","Solar Radiation, W/m² (LGR S/N: 10221050, SEN S/N: 10375649)"
45,2015-03-27 17:15:00,-0.2039,0.0000,26.353,28.300,6.6,26.451,27.161,0.0671,0.00,8.1
46,2015-03-27 17:20:00,-0.2039,0.0000,26.207,28.400,6.5,26.304,27.038,0.0671,0.00,6.9
47,2015-03-27 17:25:00,-0.2039,0.0000,26.061,28.800,6.6,26.158,26.916,0.0664,0.00,6.9
48,2015-03-27 17:30:00,-0.2039,0.0000,25.890,29.300,6.7,26.085,26.818,0.0664,0.00,5.6
49,2015-03-27 17:35:00,-0.2039,0.0000,25.744,29.400,6.6,25.914,26.744,0.0664,0.00,5.6
50,2015-03-27 17:40:00,-0.2039,0.0000,25.695,29.400,6.5,25.768,26.646,0.0664,0.00,4.4
51,2015-03-27 17:45:00,-0.2039,0.0000,25.574,29.700,6.6,25.598,26.549,0.0660,0.00,4.4
52,2015-03-27 17:50:00,-0.2039,0.0000,25.428,29.900,6.6,25.477,26.426,0.0660,0.00,3.1
53,2015-03-27 17:55:00,-0.2039,0.0000,25.525,29.500,6.4,25.380,26.329,0.0660,0.00,1.9
54,2015-03-27 18:00:00,-0.2039,0.0000,25.283,29.900,6.4,25.210,26.256,0.0660,0.00,1.9
55,2015-03-27 18:05:00,-0.1988,0.0000,24.992,30.500,6.5,25.016,26.158,0.0660,0.00,0.6
56,2015-03-27 18:10:00,-0.1988,0.0000,24.895,30.400,6.3,24.847,26.036,0.0653,0.00,0.6
57,2015-03-27 18:15:00,-0.1988,0.0000,25.016,30.100,6.3,24.726,25.939,0.0653,0.00,0.6
58,2015-03-27 18:20:00,-0.1988,0.0000,24.798,30.300,6.2,24.605,25.841,0.0653,0.00,0.6
59,2015-03-27 18:25:00,-0.1988,0.0000,24.629,30.900,6.3,24.436,25.695,0.0653,0.00,0.6
60,2015-03-27 18:30:00,-0.1988,0.0000,24.774,31.000,6.5,24.363,25.598,0.0646,0.00,0.6
61,2015-03-27 18:35:00,-0.1988,0.0000,24.726,31.000,6.5,24.267,25.501,0.0646,0.00,0.6
62,2015-03-27 18:40:00,-0.1988,0.0000,24.460,31.500,6.5,24.171,25.404,0.0646,0.00,0.6
63,2015-03-27 18:45:00,-0.1988,0.0000,24.243,32.000,6.5,24.074,25.331,0.0653,0.00,0.6
64,2015-03-27 18:50:00,-0.1988,0.0000,24.195,32.100,6.5,23.978,25.258,0.0646,0.00,0.6
65,2015-03-27 18:55:00,-0.1988,0.0000,24.195,31.900,6.4,23.881,25.162,0.0646,0.00,0.6
66,2015-03-27 19:00:00,-0.1988,0.0000,24.363,31.000,6.2,23.785,25.089,0.0653,0.00,0.6
67,2015-03-27 19:05:00,-0.1988,0.0000,24.436,30.400,5.9,23.689,24.992,0.0646,0.00,0.6
68,2015-03-27 19:10:00,-0.1988,0.0000,24.460,29.900,5.7,23.593,24.919,0.0646,0.00,0.6
69,2015-03-27 19:15:00,-0.1988,0.0000,24.653,28.100,5.0,23.497,24.847,0.0646,0.00,0.6
70,2015-03-27 19:20:00,-0.1988,0.0000,25.137,27.800,5.3,23.472,24.750,0.0646,0.00,0.6
71,2015-03-27 19:25:00,-0.1988,0.0000,24.315,31.900,6.5,23.424,24.677,0.0646,0.00,0.6
72,2015-03-27 19:30:00,-0.1988,0.0000,23.761,33.000,6.5,23.304,24.629,0.0639,0.00,0.6
73,2015-03-27 19:35:00,-0.1988,0.0000,23.569,33.000,6.4,23.208,24.557,0.0639,0.00,0.6
74,2015-03-27 19:40:00,-0.1988,0.0000,23.737,31.900,6.0,23.112,24.484,0.0639,0.00,0.6
75,2015-03-27 19:45:00,-0.1988,0.0000,23.857,30.000,5.3,22.992,24.412,0.0639,0.00,0.6
76,2015-03-27 19:50:00,-0.1988,0.0000,24.098,28.600,4.8,22.920,24.315,0.0639,0.00,0.6
77,2015-03-27 19:55:00,-0.1988,0.0000,23.930,29.000,4.8,22.848,24.243,0.0639,0.00,0.6
78,2015-03-27 20:00:00,-0.1988,0.0000,23.785,29.500,4.9,22.753,24.171,0.0639,0.00,0.6
79,2015-03-27 20:05:00,-0.1988,0.0000,23.761,29.800,5.1,22.681,24.098,0.0639,0.00,0.6
80,2015-03-27 20:10:00,-0.1988,0.0000,23.713,29.200,4.7,22.633,24.026,0.0639,0.00,0.6
81,2015-03-27 20:15:00,-0.1988,0.0000,23.737,28.300,4.3,22.345,23.978,0.0632,0.00,0.6
82,2015-03-27 20:20:00,-0.1988,0.0000,23.785,26.900,3.6,21.103,24.002,0.0632,0.00,0.6
83,2015-03-27 20:25:00,-0.1988,0.0000,23.761,26.500,3.4,20.698,23.881,0.0632,0.00,0.6
84,2015-03-27 20:30:00,-0.1988,0.0000,23.978,26.000,3.3,20.603,23.737,0.0632,0.00,0.6
85,2015-03-27 20:35:00,-0.1988,0.0000,23.641,28.600,4.4,20.531,23.593,0.0632,0.00,0.6
86,2015-03-27 20:40:00,-0.1988,0.0000,23.328,30.600,5.1,20.627,23.448,0.0632,0.00,0.6
87,2015-03-27 20:45:00,-0.1988,0.0000,23.016,32.400,5.6,20.579,23.352,0.0632,0.00,0.6
88,2015-03-27 20:50:00,-0.1988,0.0000,22.681,31.700,5.0,20.650,23.256,0.0628,0.00,0.6
89,2015-03-27 20:55:00,-0.1988,0.0000,22.681,31.200,4.8,20.722,23.184,0.0628,0.00,0.6
90,2015-03-27 21:00:00,-0.1988,0.0000,22.585,31.700,4.9,20.722,23.112,0.0628,0.00,0.6
91,2015-03-27 21:05:00,-0.1988,0.0000,22.513,31.200,4.6,20.770,23.040,0.0628,0.00,0.6
92,2015-03-27 21:10:00,-0.1988,0.0000,22.202,31.600,4.6,20.770,22.992,0.0628,0.00,0.6
93,2015-03-27 21:15:00,-0.1988,0.0000,21.987,31.100,4.1,20.674,22.920,0.0621,0.00,0.6
94,2015-03-27 21:20:00,-0.1988,0.0000,22.034,30.600,4.0,20.698,22.848,0.0621,0.00,0.6
95,2015-03-27 21:25:00,-0.1988,0.0000,22.417,29.300,3.7,20.698,22.776,0.0628,0.00,0.6
96,2015-03-27 21:30:00,-0.1988,0.0000,22.369,29.300,3.6,20.579,22.705,0.0621,0.00,0.6
97,2015-03-27 21:35:00,-0.1988,0.0000,21.987,30.500,3.9,20.650,22.633,0.0621,0.00,0.6
98,2015-03-27 21:40:00,-0.1988,0.0000,21.843,30.100,3.6,20.579,22.585,0.0621,0.00,0.6
99,2015-03-27 21:45:00,-0.1988,0.0000,21.748,30.200,3.5,20.531,22.513,0.0621,0.00,0.6
100,2015-03-27 21:50:00,-0.1988,0.0000,22.058,29.000,3.2,20.460,22.441,0.0621,0.00,0.6
101,2015-03-27 21:55:00,-0.1988,0.0000,21.748,30.100,3.5,20.531,22.393,0.0621,0.00,0.6
102,2015-03-27 22:00:00,-0.1988,0.0000,20.960,32.800,4.0,20.341,22.345,0.0614,0.00,0.6
103,2015-03-27 22:05:00,-0.1988,0.0000,20.603,35.900,5.0,20.246,22.274,0.0614,0.00,0.6
104,2015-03-27 22:10:00,-0.1988,0.0000,20.627,36.300,5.2,20.293,22.202,0.0614,0.00,0.6
105,2015-03-27 22:15:00,-0.1988,0.0000,20.817,35.800,5.1,20.198,22.154,0.0621,0.00,0.6
106,2015-03-27 22:20:00,-0.1988,0.0000,20.960,35.000,4.9,20.150,22.082,0.0614,0.00,0.6
107,2015-03-27 22:25:00,-0.1988,0.0000,20.722,35.800,5.1,20.103,22.011,0.0614,0.00,0.6
108,2015-03-27 22:30:00,-0.1988,0.0000,20.627,36.900,5.4,20.055,21.963,0.0614,0.00,0.6
109,2015-03-27 22:35:00,-0.1988,0.0000,20.365,38.000,5.6,19.984,21.915,0.0614,0.00,0.6
110,2015-03-27 22:40:00,-0.1988,0.0000,20.007,45.100,7.8,19.960,21.819,0.0614,0.00,0.6
111,2015-03-27 22:45:00,-0.1988,0.0000,19.674,47.200,8.1,20.031,21.819,0.0614,0.00,0.6
112,2015-03-27 22:50:00,-0.1988,0.0000,19.413,48.100,8.2,19.960,21.795,0.0614,0.00,0.6
113,2015-03-27 22:55:00,-0.1988,0.0000,19.294,47.100,7.7,19.865,21.772,0.0614,0.00,0.6
114,2015-03-27 23:00:00,-0.1988,0.0000,19.341,45.000,7.1,19.770,21.724,0.0607,0.00,0.6
115,2015-03-27 23:05:00,-0.1988,0.0000,19.674,40.900,6.0,19.674,21.676,0.0607,0.00,0.6
116,2015-03-27 23:10:00,-0.1988,0.0000,20.031,39.300,5.8,19.651,21.628,0.0607,0.00,0.6
117,2015-03-27 23:15:00,-0.1988,0.0000,20.174,38.900,5.8,19.651,21.581,0.0607,0.00,0.6
118,2015-03-27 23:20:00,-0.1988,0.0000,20.103,39.100,5.8,19.627,21.533,0.0607,0.00,0.6
119,2015-03-27 23:25:00,-0.1988,0.0000,19.960,39.700,5.9,19.579,21.485,0.0607,0.00,0.6
120,2015-03-27 23:30:00,-0.1988,0.0000,19.888,39.400,5.7,19.508,21.437,0.0607,0.00,0.6
121,2015-03-27 23:35:00,-0.1988,0.0000,19.770,39.400,5.6,19.436,21.366,0.0607,0.00,0.6
122,2015-03-27 23:40:00,-0.1988,0.0000,19.341,39.700,5.3,19.365,21.342,0.0607,0.00,0.6
123,2015-03-27 23:45:00,-0.1988,0.0000,19.103,39.900,5.2,19.199,21.246,0.0607,0.00,0.6
124,2015-03-27 23:50:00,-0.1988,0.0000,18.961,40.000,5.1,19.127,21.151,0.0607,0.00,0.6
125,2015-03-27 23:55:00,-0.1988,0.0000,18.866,40.200,5.1,19.103,21.079,0.0607,0.00,0.6
126,2015-03-28 00:00:00,-0.1988,0.0000,18.699,41.100,5.2,19.008,21.032,0.0599,0.00,0.6
127,2015-03-28 00:05:00,-0.1988,0.0000,18.652,41.300,5.3,18.961,20.960,0.0599,0.00,0.6
128,2015-03-28 00:10:00,-0.1988,0.0000,18.533,40.900,5.0,18.889,20.913,0.0599,0.00,0.6
129,2015-03-28 00:15:00,-0.1988,0.0000,18.247,40.900,4.8,18.794,20.865,0.0599,0.00,0.6
130,2015-03-28 00:20:00,-0.1988,0.0000,18.057,41.000,4.6,18.652,20.793,0.0599,0.00,0.6
131,2015-03-28 00:25:00,-0.1988,0.0000,18.057,40.800,4.5,18.580,20.722,0.0599,0.00,0.6
132,2015-03-28 00:30:00,-0.1988,0.0000,17.986,40.900,4.5,18.580,20.674,0.0599,0.00,0.6
133,2015-03-28 00:35:00,-0.1988,0.0000,17.986,41.000,4.6,18.533,20.627,0.0599,0.00,0.6
134,2015-03-28 00:40:00,-0.1988,0.0000,17.938,41.200,4.6,18.485,20.603,0.0599,0.00,0.6
135,2015-03-28 00:45:00,-0.1988,0.0000,17.796,41.100,4.4,18.414,20.555,0.0596,0.00,0.6
136,2015-03-28 00:50:00,-0.1988,0.0000,17.724,41.800,4.6,18.414,20.507,0.0596,0.00,0.6
137,2015-03-28 00:55:00,-0.1988,0.0000,17.701,44.600,5.5,18.390,20.507,0.0596,0.00,0.6
138,2015-03-28 01:00:00,-0.1988,0.0000,17.962,45.900,6.2,18.366,20.460,0.0596,0.00,0.6
139,2015-03-28 01:05:00,-0.1988,0.0000,17.915,43.700,5.4,18.271,20.388,0.0596,0.00,0.6
140,2015-03-28 01:10:00,-0.1988,0.0000,17.796,43.100,5.1,18.224,20.341,0.0596,0.00,0.6
141,2015-03-28 01:15:00,-0.1988,0.0000,17.843,43.100,5.1,18.200,20.293,0.0596,0.00,0.6
142,2015-03-28 01:20:00,-0.1988,0.0000,18.033,43.800,5.5,18.176,20.246,0.0596,0.00,0.6
143,2015-03-28 01:25:00,-0.1988,0.0000,18.081,43.400,5.5,18.224,20.222,0.0596,0.00,0.6
144,2015-03-28 01:30:00,-0.1988,0.0000,17.843,44.000,5.4,18.224,20.222,0.0596,0.00,0.6
145,2015-03-28 01:35:00,-0.1988,0.0000,17.510,45.100,5.5,18.200,20.222,0.0596,0.00,0.6
146,2015-03-28 01:40:00,-0.1988,0.0000,17.344,45.300,5.4,18.129,20.198,0.0596,0.00,0.6
147,2015-03-28 01:45:00,-0.1988,0.0000,17.510,45.500,5.6,18.129,20.150,0.0596,0.00,0.6
148,2015-03-28 01:50:00,-0.1988,0.0000,18.057,45.900,6.2,18.105,20.126,0.0596,0.00,0.6
149,2015-03-28 01:55:00,-0.1988,0.0000,18.081,45.600,6.2,18.129,20.103,0.0596,0.00,0.6
150,2015-03-28 02:00:00,-0.1988,0.0000,18.081,45.000,6.0,18.129,20.103,0.0588,0.00,0.6
151,2015-03-28 02:05:00,-0.1988,0.0000,18.414,44.000,6.0,18.129,20.055,0.0588,0.00,0.6
152,2015-03-28 02:10:00,-0.1988,0.0000,18.580,43.200,5.8,18.152,20.055,0.0596,0.00,0.6
153,2015-03-28 02:15:00,-0.1988,0.0000,18.747,42.400,5.7,18.152,20.031,0.0588,0.00,0.6
154,2015-03-28 02:20:00,-0.1988,0.0000,18.937,41.900,5.7,18.176,20.031,0.0588,0.00,0.6
155,2015-03-28 02:25:00,-0.1988,0.0000,18.866,41.600,5.6,18.176,20.031,0.0588,0.00,0.6
156,2015-03-28 02:30:00,-0.1988,0.0000,18.509,41.900,5.3,18.152,20.007,0.0588,0.00,0.6
157,2015-03-28 02:35:00,-0.1988,0.0000,18.438,42.100,5.3,18.081,19.984,0.0588,0.00,0.6
158,2015-03-28 02:40:00,-0.1988,0.0000,17.558,44.900,5.5,17.891,19.936,0.0588,0.00,0.6
159,2015-03-28 02:45:00,-0.1988,0.0000,16.915,46.600,5.4,17.796,19.888,0.0588,0.00,0.6
160,2015-03-28 02:50:00,-0.1988,0.0000,16.487,48.000,5.5,17.653,19.817,0.0588,0.00,0.6
161,2015-03-28 02:55:00,-0.1988,0.0000,16.415,48.600,5.6,17.605,19.770,0.0588,0.00,0.6
162,2015-03-28 03:00:00,-0.1988,0.0000,16.487,49.200,5.8,17.582,19.746,0.0588,0.00,0.6
163,2015-03-28 03:05:00,-0.1988,0.0000,16.463,50.400,6.1,17.582,19.698,0.0588,0.00,0.6
164,2015-03-28 03:10:00,-0.1988,0.0000,16.487,50.700,6.2,17.534,19.674,0.0588,0.00,0.6
165,2015-03-28 03:15:00,-0.1988,0.0000,16.368,51.700,6.4,17.510,19.627,0.0588,0.00,0.6
166,2015-03-28 03:20:00,-0.1988,0.0000,16.415,52.700,6.7,17.486,19.627,0.0588,0.00,0.6
167,2015-03-28 03:25:00,-0.1988,0.0000,16.392,53.900,7.0,17.463,19.579,0.0588,0.00,0.6
168,2015-03-28 03:30:00,-0.1988,0.0000,16.392,54.900,7.3,17.439,19.555,0.0588,0.00,0.6
169,2015-03-28 03:35:00,-0.1988,0.0000,16.368,56.400,7.7,16.939,19.555,0.0588,0.00,0.6
170,2015-03-28 03:40:00,-0.1988,0.0000,16.153,59.200,8.2,16.344,19.555,0.0581,0.00,0.6
171,2015-03-28 03:45:00,-0.1988,0.0000,16.129,62.400,9.0,16.249,19.508,0.0581,0.59,0.6
172,2015-03-28 03:50:00,-0.1988,0.0000,16.225,65.200,9.7,16.153,19.460,0.0581,4.12,0.6
173,2015-03-28 03:55:00,-0.1988,0.0000,15.963,65.300,9.5,16.082,19.389,0.0581,1.76,0.6
174,2015-03-28 04:00:00,-0.1988,0.0000,15.748,65.500,9.3,15.963,19.318,0.0581,2.35,0.6
175,2015-03-28 04:05:00,-0.1988,0.0000,15.318,64.400,8.7,15.652,19.222,0.0581,2.35,0.6
176,2015-03-28 04:10:00,-0.1988,0.0000,15.055,65.700,8.7,15.533,19.103,0.0581,2.35,0.6
177,2015-03-28 04:15:00,-0.1988,0.0000,15.008,66.700,8.9,15.509,19.032,0.0581,3.53,0.6
178,2015-03-28 04:20:00,-0.1988,0.0000,15.031,67.600,9.1,15.485,18.961,0.0581,3.53,0.6
179,2015-03-28 04:25:00,-0.1988,0.0000,15.008,66.600,8.9,15.509,18.889,0.0574,2.94,0.6
180,2015-03-28 04:30:00,-0.1988,0.0000,14.864,66.500,8.7,15.485,18.866,0.0574,2.35,0.6
181,2015-03-28 04:35:00,-0.1988,0.0000,14.745,66.700,8.6,15.438,18.818,0.0581,2.35,0.6
182,2015-03-28 04:40:00,-0.1988,0.0000,14.768,68.000,8.9,15.461,18.771,0.0581,2.94,0.6
183,2015-03-28 04:45:00,-0.1988,0.0000,14.792,69.800,9.3,15.414,18.723,0.0574,8.82,0.6
184,2015-03-28 04:50:00,-0.1988,0.0000,14.721,72.000,9.7,15.485,18.675,0.0574,11.18,0.6
185,2015-03-28 04:55:00,-0.1988,0.0000,14.601,73.500,9.9,15.485,18.652,0.0574,14.12,0.6
186,2015-03-28 05:00:00,-0.1988,0.0000,14.481,74.200,10.0,15.461,18.628,0.0574,14.71,0.6
187,2015-03-28 05:05:00,-0.1988,0.0000,14.505,75.200,10.2,15.461,18.580,0.0574,14.71,0.6
188,2015-03-28 05:10:00,-0.1988,0.0000,14.385,74.700,10.0,15.461,18.557,0.0574,15.29,0.6
189,2015-03-28 05:15:00,-0.1988,0.0000,14.290,74.600,9.9,15.461,18.509,0.0574,12.94,0.6
190,2015-03-28 05:20:00,-0.1988,0.0000,14.290,75.600,10.1,15.461,18.485,0.0574,16.47,0.6
191,2015-03-28 05:25:00,-0.1988,0.0000,14.290,76.300,10.2,15.485,18.438,0.0574,18.24,0.6
192,2015-03-28 05:30:00,-0.1988,0.0000,14.266,77.000,10.3,15.461,18.414,0.0574,27.06,0.6
193,2015-03-28 05:35:00,-0.1988,0.0000,14.170,77.800,10.4,15.438,18.390,0.0574,41.76,0.6
194,2015-03-28 05:40:00,-0.1988,0.0000,14.218,79.500,10.7,15.485,18.366,0.0574,78.24,0.6
195,2015-03-28 05:45:00,-0.1988,0.0000,14.314,82.900,11.5,15.509,18.343,0.0574,89.41,0.6
196,2015-03-28 05:50:00,-0.1988,0.0000,14.385,84.000,11.7,15.629,18.343,0.0574,98.82,0.6
197,2015-03-28 05:55:00,-0.1988,0.0000,14.218,84.900,11.7,15.700,18.319,0.0574,88.82,3.1
198,2015-03-28 06:00:00,-0.1988,0.0000,14.481,82.600,11.6,15.986,18.343,0.0574,52.94,6.9
199,2015-03-28 06:05:00,-0.1988,0.0000,14.673,80.300,11.3,17.653,18.557,0.0574,31.18,10.6
200,2015-03-28 06:10:00,-0.1988,0.0000,14.792,79.300,11.3,17.677,18.794,0.0574,24.71,15.6
201,2015-03-28 06:15:00,-0.1988,0.0000,14.840,78.900,11.2,17.249,18.818,0.0574,22.94,19.4
202,2015-03-28 06:20:00,-0.1988,0.0000,14.984,78.900,11.4,20.412,19.270,0.0574,16.47,23.1
203,2015-03-28 06:25:00,-0.1988,0.0000,15.318,77.900,11.5,22.633,20.055,0.0574,3.53,25.6
204,2015-03-28 06:30:00,-0.1988,0.0000,15.605,75.900,11.4,24.436,20.770,0.0574,0.59,28.1
205,2015-03-28 06:35:00,-0.1988,0.0000,15.843,74.500,11.3,26.207,21.461,0.0574,0.59,30.6
206,2015-03-28 06:40:00,-0.1988,0.0000,16.320,74.600,11.8,27.801,22.178,0.0574,1.76,36.9
207,2015-03-28 06:45:00,-0.1988,0.0000,16.654,75.000,12.2,29.340,22.872,0.0581,1.76,35.6
208,2015-03-28 06:50:00,-0.1988,0.0000,16.773,75.100,12.4,30.596,23.521,0.0581,1.76,38.1
209,2015-03-28 06:55:00,-0.1988,0.0000,16.939,74.200,12.3,31.893,24.171,0.0581,0.59,39.4
210,2015-03-28 07:00:00,-0.1988,0.0000,16.868,71.900,11.8,33.339,24.581,0.0581,0.59,41.9
211,2015-03-28 07:05:00,-0.1988,0.0000,16.701,60.600,9.1,33.914,24.267,0.0581,0.00,43.1
212,2015-03-28 07:10:00,-0.1988,0.0000,17.368,57.700,9.0,31.663,23.641,0.0588,0.00,44.4
213,2015-03-28 07:15:00,-0.1988,0.0000,18.152,52.500,8.3,27.456,23.184,0.0588,0.00,46.9
214,2015-03-28 07:20:00,-0.1988,0.0000,18.580,49.300,7.8,25.574,23.665,0.0588,0.00,48.1
215,2015-03-28 07:25:00,-0.1988,0.0000,18.794,48.800,7.8,33.417,25.040,0.0596,0.00,50.6
216,2015-03-28 07:30:00,-0.1988,0.0000,18.985,48.900,8.0,37.755,26.378,0.0596,0.00,58.1
217,2015-03-28 07:35:00,-0.1988,0.0000,19.365,47.600,8.0,40.142,27.431,0.0596,0.00,51.9
218,2015-03-28 07:40:00,-0.1988,0.0000,20.055,47.600,8.6,39.743,27.136,0.0599,0.00,53.1
219,2015-03-28 07:45:00,-0.1988,0.0000,20.531,47.700,9.1,32.253,26.207,0.0607,0.00,54.4
220,2015-03-28 07:50:00,-0.1988,0.0000,20.269,47.400,8.7,28.791,25.525,0.0607,0.00,70.6
221,2015-03-28 07:55:00,-0.1988,0.0000,20.936,50.000,10.1,28.320,25.817,0.0607,0.00,56.9
222,2015-03-28 08:00:00,-0.1988,0.0000,22.226,47.700,10.6,30.066,25.477,0.0607,0.00,58.1
223,2015-03-28 08:05:00,-0.1988,0.0000,21.604,45.600,9.4,27.628,25.040,0.0614,0.00,59.4
224,2015-03-28 08:10:00,-0.1988,0.0000,21.724,46.100,9.6,26.965,24.823,0.0614,0.00,60.6
