"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10374977, SEN S/N: 10348620)","Current, mA (LGR S/N: 10374977, SEN S/N: 10348620)","Temp, °C (LGR S/N: 10374977, SEN S/N: 10359300)","RH, % (LGR S/N: 10374977, SEN S/N: 10359300)","DewPt, °C (LGR S/N: 10374977, SEN S/N: 10359300)","Temp, °C (LGR S/N: 10374977, SEN S/N: 10365581, LBL: Inside)","Temp, °C (LGR S/N: 10374977, SEN S/N: 10365582, LBL: Outside)","Water Content, m³/m³ (LGR S/N: 10374977, SEN S/N: 10374525)","Wetness, % (LGR S/N: 10374977, SEN S/N: 10374902)","Solar Radiation, W/m² (LGR S/N: 10374977, SEN S/N: 10375652)","Batt, V (LGR S/N: 10374977)"
128,2014-08-29 22:25:00,-0.2039,0.0000,19.294,70.100,13.7,24.098,25.307,-0.0138,2.35,0.6,4.297
129,2014-08-29 22:30:00,-0.2039,0.0000,19.246,70.600,13.8,24.026,25.234,-0.0150,2.94,0.6,4.297
130,2014-08-29 22:35:00,-0.2039,0.0000,19.222,70.900,13.8,23.954,25.162,-0.0150,2.94,0.6,4.297
131,2014-08-29 22:40:00,-0.2039,0.0000,19.103,71.500,13.8,23.881,25.089,-0.0150,4.12,0.6,4.297
132,2014-08-29 22:45:00,-0.2039,0.0000,18.985,71.600,13.8,23.809,25.040,-0.0150,4.71,0.6,4.297
133,2014-08-29 22:50:00,-0.2039,0.0000,18.961,72.600,13.9,23.737,24.968,-0.0150,6.47,0.6,4.297
134,2014-08-29 22:55:00,-0.2039,0.0000,18.937,73.600,14.1,23.665,24.895,-0.0150,9.41,0.6,4.297
135,2014-08-29 23:00:00,-0.2039,0.0000,18.842,74.300,14.2,23.593,24.823,-0.0150,21.76,0.6,4.297
136,2014-08-29 23:05:00,-0.2039,0.0000,18.842,75.200,14.4,23.545,24.774,-0.0150,21.18,0.6,4.297
137,2014-08-29 23:10:00,-0.2039,0.0000,18.818,75.800,14.5,23.472,24.702,-0.0156,25.88,0.6,4.297
138,2014-08-29 23:15:00,-0.2039,0.0000,18.842,76.800,14.7,23.424,24.629,-0.0156,31.18,0.6,4.297
139,2014-08-29 23:20:00,-0.2039,0.0000,18.771,77.900,14.9,23.352,24.581,-0.0156,58.24,0.6,4.297
140,2014-08-29 23:25:00,-0.2039,0.0000,18.604,78.000,14.7,23.280,24.508,-0.0150,63.53,0.6,4.297
141,2014-08-29 23:30:00,-0.2039,0.0000,18.461,78.500,14.7,23.232,24.460,-0.0150,63.53,0.6,4.297
142,2014-08-29 23:35:00,-0.2039,0.0000,18.343,78.500,14.6,23.184,24.388,-0.0156,52.35,0.6,4.297
143,2014-08-29 23:40:00,-0.2039,0.0000,18.390,77.600,14.4,23.112,24.339,-0.0156,31.18,0.6,4.297
144,2014-08-29 23:45:00,-0.2039,0.0000,18.343,76.900,14.2,23.064,24.291,-0.0156,33.53,0.6,4.291
145,2014-08-29 23:50:00,-0.2039,0.0000,18.200,77.100,14.1,22.992,24.243,-0.0156,37.65,0.6,4.291
146,2014-08-29 23:55:00,-0.2039,0.0000,18.200,77.200,14.2,22.944,24.171,-0.0156,32.35,0.6,4.297
147,2014-08-30 00:00:00,-0.2039,0.0000,18.105,76.700,14.0,22.872,24.122,-0.0156,31.76,0.6,4.297
148,2014-08-30 00:05:00,-0.2039,0.0000,18.010,76.000,13.7,22.824,24.074,-0.0156,27.06,0.6,4.291
149,2014-08-30 00:10:00,-0.2039,0.0000,17.938,76.100,13.7,22.776,24.002,-0.0156,24.71,0.6,4.291
150,2014-08-30 00:15:00,-0.2039,0.0000,17.915,76.100,13.7,22.705,23.954,-0.0156,23.53,0.6,4.291
151,2014-08-30 00:20:00,-0.2039,0.0000,17.796,75.700,13.5,22.657,23.905,-0.0150,24.12,0.6,4.291
152,2014-08-30 00:25:00,-0.2039,0.0000,17.772,75.900,13.5,22.585,23.857,-0.0150,20.59,0.6,4.291
153,2014-08-30 00:30:00,-0.2039,0.0000,17.701,75.900,13.4,22.513,23.785,-0.0156,23.53,0.6,4.291
154,2014-08-30 00:35:00,-0.2039,0.0000,17.605,76.300,13.4,22.465,23.737,-0.0156,25.29,0.6,4.291
155,2014-08-30 00:40:00,-0.2039,0.0000,17.558,76.600,13.4,22.393,23.689,-0.0156,25.29,0.6,4.291
156,2014-08-30 00:45:00,-0.2039,0.0000,17.629,77.700,13.7,22.321,23.617,-0.0156,35.29,0.6,4.291
157,2014-08-30 00:50:00,-0.2039,0.0000,17.748,78.800,14.0,22.274,23.569,-0.0156,49.41,0.6,4.291
158,2014-08-30 00:55:00,-0.2039,0.0000,17.724,80.000,14.2,22.226,23.521,-0.0156,75.29,0.6,4.291
159,2014-08-30 01:00:00,-0.2039,0.0000,17.653,80.500,14.3,22.154,23.472,-0.0156,87.06,0.6,4.291
160,2014-08-30 01:05:00,-0.2039,0.0000,17.653,81.000,14.4,22.106,23.400,-0.0156,84.71,0.6,4.291
161,2014-08-30 01:10:00,-0.2039,0.0000,17.867,81.100,14.6,22.058,23.352,-0.0156,61.76,0.6,4.291
162,2014-08-30 01:15:00,-0.2039,0.0000,17.796,80.100,14.3,22.011,23.304,-0.0156,52.94,0.6,4.291
163,2014-08-30 01:20:00,-0.2039,0.0000,17.677,79.600,14.1,21.963,23.256,-0.0156,58.82,0.6,4.291
164,2014-08-30 01:25:00,-0.2039,0.0000,17.534,79.300,13.9,21.939,23.208,-0.0167,57.06,0.6,4.291
165,2014-08-30 01:30:00,-0.2039,0.0000,17.391,79.600,13.8,21.891,23.160,-0.0167,60.59,0.6,4.291
166,2014-08-30 01:35:00,-0.2039,0.0000,17.249,79.900,13.8,21.819,23.112,-0.0156,58.82,0.6,4.291
167,2014-08-30 01:40:00,-0.2039,0.0000,17.153,80.100,13.7,21.772,23.064,-0.0167,64.71,0.6,4.291
168,2014-08-30 01:45:00,-0.2039,0.0000,17.368,80.300,14.0,21.724,23.016,-0.0167,51.18,0.6,4.291
169,2014-08-30 01:50:00,-0.2039,0.0000,17.344,80.500,14.0,21.676,22.968,-0.0167,66.47,0.6,4.291
170,2014-08-30 01:55:00,-0.2039,0.0000,17.368,80.700,14.0,21.628,22.920,-0.0167,61.76,0.6,4.291
171,2014-08-30 02:00:00,-0.2039,0.0000,17.368,81.000,14.1,21.581,22.872,-0.0167,61.18,0.6,4.291
172,2014-08-30 02:05:00,-0.2039,0.0000,17.463,80.700,14.1,21.533,22.824,-0.0167,60.00,0.6,4.291
173,2014-08-30 02:10:00,-0.2039,0.0000,17.463,80.800,14.1,21.485,22.800,-0.0167,60.59,0.6,4.291
174,2014-08-30 02:15:00,-0.2039,0.0000,17.344,80.900,14.1,21.461,22.753,-0.0167,79.41,0.6,4.291
175,2014-08-30 02:20:00,-0.2039,0.0000,17.153,81.100,13.9,21.413,22.705,-0.0167,92.94,0.6,4.291
176,2014-08-30 02:25:00,-0.2039,0.0000,17.011,81.300,13.8,21.366,22.657,-0.0167,85.88,0.6,4.291
177,2014-08-30 02:30:00,-0.2039,0.0000,16.939,81.800,13.8,21.318,22.609,-0.0167,90.59,0.6,4.291
178,2014-08-30 02:35:00,-0.2039,0.0000,16.820,81.900,13.7,21.270,22.585,-0.0167,93.53,0.6,4.291
179,2014-08-30 02:40:00,-0.2039,0.0000,16.796,82.000,13.7,21.223,22.537,-0.0167,84.12,0.6,4.291
180,2014-08-30 02:45:00,-0.2039,0.0000,16.773,81.700,13.6,21.175,22.489,-0.0167,81.76,0.6,4.291
181,2014-08-30 02:50:00,-0.2039,0.0000,16.749,81.600,13.6,21.127,22.441,-0.0167,81.76,0.6,4.291
182,2014-08-30 02:55:00,-0.2039,0.0000,16.701,81.900,13.6,21.056,22.393,-0.0167,77.65,0.6,4.291
183,2014-08-30 03:00:00,-0.2039,0.0000,16.677,81.600,13.5,21.032,22.345,-0.0173,68.82,0.6,4.291
184,2014-08-30 03:05:00,-0.2039,0.0000,16.558,81.200,13.3,20.984,22.298,-0.0173,74.71,0.6,4.291
185,2014-08-30 03:10:00,-0.2039,0.0000,16.392,81.100,13.2,20.936,22.274,-0.0173,80.59,0.6,4.291
186,2014-08-30 03:15:00,-0.2039,0.0000,16.296,81.300,13.1,20.889,22.226,-0.0173,85.88,0.6,4.291
187,2014-08-30 03:20:00,-0.2039,0.0000,16.320,81.800,13.2,20.841,22.178,-0.0173,75.29,0.6,4.291
188,2014-08-30 03:25:00,-0.2039,0.0000,16.225,81.800,13.1,20.793,22.130,-0.0173,85.29,0.6,4.291
189,2014-08-30 03:30:00,-0.2039,0.0000,16.201,82.000,13.1,20.746,22.082,-0.0173,78.24,0.6,4.291
190,2014-08-30 03:35:00,-0.2039,0.0000,16.153,82.000,13.1,20.698,22.058,-0.0173,80.00,0.6,4.291
191,2014-08-30 03:40:00,-0.2039,0.0000,16.106,81.900,13.0,20.650,22.011,-0.0173,78.24,0.6,4.291
192,2014-08-30 03:45:00,-0.2039,0.0000,16.249,82.000,13.2,20.603,21.963,-0.0173,69.41,0.6,4.291
193,2014-08-30 03:50:00,-0.2039,0.0000,16.249,81.800,13.2,20.579,21.915,-0.0173,70.00,0.6,4.291
194,2014-08-30 03:55:00,-0.2039,0.0000,16.153,82.000,13.1,20.531,21.891,-0.0173,81.18,0.6,4.291
195,2014-08-30 04:00:00,-0.2039,0.0000,16.034,83.000,13.2,20.484,21.843,-0.0173,96.47,0.6,4.291
196,2014-08-30 04:05:00,-0.2039,0.0000,15.915,82.700,13.0,20.460,21.795,-0.0173,88.24,0.6,4.291
197,2014-08-30 04:10:00,-0.2039,0.0000,16.010,82.700,13.1,20.412,21.748,-0.0173,74.71,0.6,4.291
198,2014-08-30 04:15:00,-0.2039,0.0000,16.129,82.600,13.2,20.365,21.700,-0.0173,74.71,0.6,4.291
199,2014-08-30 04:20:00,-0.2039,0.0000,16.058,82.400,13.1,20.341,21.676,-0.0173,91.76,0.6,4.291
200,2014-08-30 04:25:00,-0.2039,0.0000,15.986,82.700,13.1,20.293,21.628,-0.0173,99.41,0.6,4.291
201,2014-08-30 04:30:00,-0.2039,0.0000,15.891,83.100,13.0,20.246,21.604,-0.0173,100.00,0.6,4.291
202,2014-08-30 04:35:00,-0.2039,0.0000,15.939,83.400,13.1,20.198,21.557,-0.0173,98.82,0.6,4.291
203,2014-08-30 04:40:00,-0.2039,0.0000,15.843,83.500,13.1,20.174,21.509,-0.0173,100.00,0.6,4.291
204,2014-08-30 04:45:00,-0.2039,0.0000,15.939,83.700,13.2,20.126,21.485,-0.0173,95.88,0.6,4.291
205,2014-08-30 04:50:00,-0.2039,0.0000,15.939,83.400,13.1,20.079,21.437,-0.0173,100.00,0.6,4.291
206,2014-08-30 04:55:00,-0.2039,0.0000,15.891,83.700,13.2,20.055,21.413,-0.0185,100.00,0.6,4.291
