Date Time	Solar Radiation (W/m²)  #10200137	Voltage (V)  #10200855	Current (mA)  #10200855	Wetness (%)  #10205905	Temp (°F)  #10213637	RH (%)  #10213637	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222876	Batt (V) c:5
07/16/15 22:25:00.0	0.6	-0.2039	0.0000	100.00	64.760	89.800	74.554	74.727	0.1261	4.291
07/16/15 22:30:00.0	0.6	-0.2039	0.0000	100.00	64.931	89.800	74.511	74.683	0.1261	4.291
07/16/15 22:35:00.0	0.6	-0.2039	0.0000	100.00	64.845	89.600	74.467	74.640	0.1261	4.291
07/16/15 22:40:00.0	0.6	-0.2039	0.0000	100.00	64.632	89.600	74.424	74.640	0.1261	4.291
07/16/15 22:45:00.0	0.6	-0.2039	0.0000	100.00	64.546	89.900	74.381	74.597	0.1261	4.291
07/16/15 22:50:00.0	0.6	-0.2039	0.0000	100.00	64.503	90.000	74.338	74.554	0.1261	4.291
07/16/15 22:55:00.0	0.6	-0.2039	0.0000	100.00	64.503	90.400	74.295	74.511	0.1261	4.291
07/16/15 23:00:00.0	0.6	-0.2039	0.0000	100.00	64.503	90.400	74.250	74.467	0.1261	4.291
07/16/15 23:05:00.0	0.6	-0.2039	0.0000	100.00	64.418	90.500	74.206	74.424	0.1261	4.291
07/16/15 23:10:00.0	0.6	-0.2039	0.0000	100.00	64.204	90.600	74.206	74.381	0.1256	4.291
07/16/15 23:15:00.0	0.6	-0.2039	0.0000	100.00	64.204	90.900	74.163	74.381	0.1261	4.291
07/16/15 23:20:00.0	0.6	-0.2039	0.0000	100.00	64.204	91.000	74.120	74.338	0.1261	4.291
07/16/15 23:25:00.0	0.6	-0.2039	0.0000	100.00	64.117	91.100	74.077	74.295	0.1261	4.291
07/16/15 23:30:00.0	0.6	-0.2039	0.0000	100.00	64.117	91.300	74.034	74.250	0.1256	4.291
07/16/15 23:35:00.0	0.6	-0.2039	0.0000	100.00	64.117	91.400	73.990	74.206	0.1256	4.291
07/16/15 23:40:00.0	0.6	-0.2039	0.0000	100.00	64.161	91.300	73.947	74.206	0.1261	4.291
07/16/15 23:45:00.0	0.6	-0.2039	0.0000	100.00	64.204	91.300	73.947	74.163	0.1261	4.291
07/16/15 23:50:00.0	0.6	-0.2039	0.0000	100.00	64.332	91.200	73.904	74.120	0.1261	4.285
07/16/15 23:55:00.0	0.6	-0.2039	0.0000	100.00	64.288	91.000	73.861	74.077	0.1256	4.285
07/17/15 00:00:00.0	0.6	-0.2039	0.0000	100.00	64.247	90.900	73.861	74.077	0.1261	4.285
07/17/15 00:05:00.0	0.6	-0.2039	0.0000	100.00	64.117	90.800	73.818	74.034	0.1261	4.285
07/17/15 00:10:00.0	0.6	-0.2039	0.0000	100.00	64.033	91.100	73.774	73.990	0.1261	4.285
07/17/15 00:15:00.0	0.6	-0.2039	0.0000	100.00	63.990	91.100	73.774	73.990	0.1256	4.285
07/17/15 00:20:00.0	0.6	-0.2039	0.0000	100.00	63.946	91.300	73.731	73.947	0.1261	4.285
07/17/15 00:25:00.0	0.6	-0.2039	0.0000	100.00	63.903	91.300	73.688	73.904	0.1256	4.285
07/17/15 00:30:00.0	0.6	-0.2039	0.0000	100.00	63.862	91.500	73.645	73.904	0.1256	4.285
07/17/15 00:35:00.0	0.6	-0.2039	0.0000	100.00	63.862	91.600	73.602	73.861	0.1256	4.285
07/17/15 00:40:00.0	0.6	-0.2039	0.0000	100.00	63.775	91.600	73.602	73.818	0.1261	4.285
07/17/15 00:45:00.0	0.6	-0.2039	0.0000	100.00	63.775	91.600	73.558	73.774	0.1261	4.285
07/17/15 00:50:00.0	0.6	-0.2039	0.0000	100.00	63.775	91.400	73.515	73.774	0.1256	4.285
07/17/15 00:55:00.0	0.6	-0.2039	0.0000	100.00	63.732	91.400	73.515	73.731	0.1256	4.285
07/17/15 01:00:00.0	0.6	-0.2039	0.0000	100.00	63.689	91.400	73.472	73.731	0.1261	4.285
07/17/15 01:05:00.0	0.6	-0.2039	0.0000	100.00	63.518	91.400	73.429	73.688	0.1261	4.285
07/17/15 01:10:00.0	0.6	-0.2039	0.0000	100.00	63.518	91.700	73.386	73.645	0.1261	4.285
07/17/15 01:15:00.0	0.6	-0.2039	0.0000	100.00	63.475	91.500	73.386	73.602	0.1256	4.285
07/17/15 01:20:00.0	0.6	-0.2039	0.0000	100.00	63.347	91.500	73.342	73.602	0.1261	4.285
07/17/15 01:25:00.0	0.6	-0.2039	0.0000	100.00	63.176	91.700	73.299	73.558	0.1261	4.285
07/17/15 01:30:00.0	0.6	-0.2039	0.0000	100.00	63.048	91.900	73.299	73.558	0.1261	4.285
07/17/15 01:35:00.0	0.6	-0.2039	0.0000	100.00	63.090	92.000	73.256	73.515	0.1256	4.285
07/17/15 01:40:00.0	0.6	-0.2039	0.0000	100.00	63.048	91.900	73.213	73.472	0.1261	4.285
07/17/15 01:45:00.0	0.6	-0.2039	0.0000	100.00	63.005	91.800	73.170	73.429	0.1261	4.285
07/17/15 01:50:00.0	0.6	-0.2039	0.0000	100.00	63.048	91.800	73.126	73.429	0.1256	4.285
07/17/15 01:55:00.0	0.6	-0.2039	0.0000	100.00	62.962	91.700	73.126	73.386	0.1256	4.285
07/17/15 02:00:00.0	0.6	-0.2039	0.0000	100.00	62.834	91.700	73.083	73.342	0.1261	4.285
07/17/15 02:05:00.0	0.6	-0.2039	0.0000	100.00	62.834	91.900	73.040	73.342	0.1261	4.285
07/17/15 02:10:00.0	0.6	-0.2039	0.0000	100.00	62.791	91.800	72.997	73.299	0.1256	4.279
07/17/15 02:15:00.0	0.6	-0.2039	0.0000	100.00	62.791	91.800	72.997	73.256	0.1256	4.279
07/17/15 02:20:00.0	0.6	-0.2039	0.0000	100.00	62.661	91.900	72.955	73.256	0.1261	4.279
07/17/15 02:25:00.0	0.6	-0.2039	0.0000	100.00	62.533	92.000	72.912	73.213	0.1256	4.279
07/17/15 02:30:00.0	0.6	-0.2039	0.0000	100.00	62.533	92.000	72.869	73.170	0.1256	4.279
07/17/15 02:35:00.0	0.6	-0.2039	0.0000	100.00	62.533	91.900	72.869	73.170	0.1256	4.279
07/17/15 02:40:00.0	0.6	-0.2039	0.0000	100.00	62.362	91.900	72.826	73.126	0.1256	4.279
07/17/15 02:45:00.0	0.6	-0.2039	0.0000	100.00	62.362	92.100	72.783	73.083	0.1256	4.279
07/17/15 02:50:00.0	0.6	-0.2039	0.0000	100.00	62.362	92.200	72.739	73.083	0.1256	4.279
07/17/15 02:55:00.0	0.6	-0.2039	0.0000	100.00	62.319	92.100	72.739	73.040	0.1256	4.279
07/17/15 03:00:00.0	0.6	-0.2039	0.0000	100.00	62.319	92.100	72.696	72.997	0.1261	4.279
07/17/15 03:05:00.0	0.6	-0.2039	0.0000	100.00	62.362	92.100	72.653	72.997	0.1256	4.279
07/17/15 03:10:00.0	0.6	-0.2039	0.0000	100.00	62.276	92.100	72.610	72.955	0.1256	4.279
07/17/15 03:15:00.0	0.6	-0.2039	0.0000	100.00	62.191	92.100	72.610	72.912	0.1256	4.279
07/17/15 03:20:00.0	0.6	-0.2039	0.0000	100.00	62.148	92.200	72.567	72.912	0.1256	4.279
07/17/15 03:25:00.0	0.6	-0.2039	0.0000	100.00	62.105	92.300	72.523	72.869	0.1256	4.273
07/17/15 03:30:00.0	0.6	-0.2039	0.0000	100.00	62.062	92.400	72.523	72.826	0.1256	4.279
07/17/15 03:35:00.0	0.6	-0.2039	0.0000	100.00	61.934	92.500	72.480	72.826	0.1256	4.273
07/17/15 03:40:00.0	0.6	-0.2039	0.0000	100.00	61.977	92.700	72.480	72.783	0.1256	4.273
07/17/15 03:45:00.0	0.6	-0.2039	0.0000	100.00	62.062	92.900	72.437	72.783	0.1256	4.273
07/17/15 03:50:00.0	0.6	-0.2039	0.0000	100.00	61.934	92.900	72.394	72.739	0.1256	4.273
07/17/15 03:55:00.0	0.6	-0.2039	0.0000	100.00	61.934	93.100	72.394	72.696	0.1256	4.273
07/17/15 04:00:00.0	0.6	-0.2039	0.0000	100.00	61.934	93.200	72.351	72.696	0.1256	4.273
07/17/15 04:05:00.0	0.6	-0.2039	0.0000	100.00	62.062	93.300	72.307	72.653	0.1256	4.273
07/17/15 04:10:00.0	0.6	-0.2039	0.0000	100.00	62.148	93.100	72.307	72.653	0.1256	4.273
07/17/15 04:15:00.0	0.6	-0.2039	0.0000	100.00	62.233	93.200	72.264	72.610	0.1251	4.273
07/17/15 04:20:00.0	0.6	-0.2039	0.0000	100.00	62.362	93.000	72.264	72.567	0.1256	4.273
07/17/15 04:25:00.0	0.6	-0.2039	0.0000	100.00	62.406	92.600	72.221	72.567	0.1251	4.291
07/17/15 04:30:00.0	0.6	-0.2039	0.0000	100.00	62.490	92.600	72.221	72.567	0.1256	4.273
07/17/15 04:35:00.0	0.6	-0.2039	0.0000	100.00	62.490	92.700	72.221	72.523	0.1251	4.273
07/17/15 04:40:00.0	0.6	-0.2039	0.0000	100.00	62.704	92.700	72.178	72.480	0.1256	4.273
07/17/15 04:45:00.0	0.6	-0.2039	0.0000	100.00	62.834	92.500	72.178	72.480	0.1256	4.273
07/17/15 04:50:00.0	0.6	-0.2039	0.0000	100.00	63.005	92.300	72.178	72.480	0.1256	4.273
07/17/15 04:55:00.0	0.6	-0.2039	0.0000	100.00	63.048	92.100	72.136	72.437	0.1251	4.273
07/17/15 05:00:00.0	0.6	-0.2039	0.0000	100.00	63.048	91.900	72.136	72.437	0.1256	4.273
07/17/15 05:05:00.0	0.6	-0.2039	0.0000	100.00	62.962	91.800	72.136	72.437	0.1256	4.273
07/17/15 05:10:00.0	0.6	-0.2039	0.0000	100.00	62.834	91.800	72.136	72.394	0.1251	4.273
07/17/15 05:15:00.0	0.6	-0.2039	0.0000	100.00	62.748	92.100	72.093	72.394	0.1251	4.273
07/17/15 05:20:00.0	0.6	-0.2039	0.0000	100.00	62.791	92.300	72.093	72.394	0.1256	4.273
07/17/15 05:25:00.0	0.6	-0.2039	0.0000	100.00	62.875	92.400	72.050	72.351	0.1256	4.273
07/17/15 05:30:00.0	0.6	-0.2039	0.0000	100.00	62.962	92.300	72.050	72.351	0.1256	4.273
07/17/15 05:35:00.0	0.6	-0.2039	0.0000	100.00	63.133	92.300	72.050	72.307	0.1251	4.273
07/17/15 05:40:00.0	0.6	-0.2039	0.0000	100.00	63.090	92.200	72.007	72.307	0.1256	4.273
07/17/15 05:45:00.0	0.6	-0.2039	0.0000	100.00	63.133	92.200	72.007	72.307	0.1256	4.273
07/17/15 05:50:00.0	0.6	-0.2039	0.0000	100.00	63.133	92.200	72.007	72.264	0.1256	4.267
07/17/15 05:55:00.0	0.6	-0.2039	0.0000	100.00	63.262	91.900	71.964	72.264	0.1251	4.273
07/17/15 06:00:00.0	1.9	-0.2039	0.0000	100.00	63.347	92.000	71.964	72.264	0.1256	4.273
07/17/15 06:05:00.0	1.9	-0.2039	0.0000	100.00	63.433	91.800	71.964	72.221	0.1256	4.273
07/17/15 06:10:00.0	4.4	-0.2039	0.0000	100.00	63.433	91.700	71.964	72.221	0.1256	4.267
07/17/15 06:15:00.0	5.6	-0.2039	0.0000	100.00	63.390	91.500	71.920	72.221	0.1251	4.267
07/17/15 06:20:00.0	8.1	-0.2039	0.0000	100.00	63.518	91.600	71.964	72.178	0.1256	4.273
07/17/15 06:25:00.0	10.6	-0.2039	0.0000	100.00	63.604	91.400	71.964	72.178	0.1256	4.267
07/17/15 06:30:00.0	13.1	-0.2039	0.0000	100.00	63.604	91.400	71.964	72.178	0.1256	4.267
07/17/15 06:35:00.0	14.4	-0.2039	0.0000	98.24	63.732	91.500	71.920	72.178	0.1256	4.267
07/17/15 06:40:00.0	20.6	-0.2039	0.0000	83.53	63.689	91.300	71.964	72.178	0.1251	4.267
07/17/15 06:45:00.0	20.6	-0.2039	0.0000	85.88	63.561	91.300	71.920	72.136	0.1256	4.267
07/17/15 06:50:00.0	28.1	-0.2039	0.0000	61.18	63.819	91.500	71.920	72.136	0.1251	4.267
07/17/15 06:55:00.0	33.1	-0.2039	0.0000	50.59	63.990	91.100	71.920	72.136	0.1256	4.267
07/17/15 07:00:00.0	34.4	-0.2039	0.0000	46.47	64.117	90.800	71.920	72.136	0.1251	4.267
07/17/15 07:05:00.0	35.6	-0.2039	0.0000	34.71	64.375	90.800	71.920	72.136	0.1251	4.267
07/17/15 07:10:00.0	39.4	-0.2039	0.0000	27.65	64.632	90.200	71.920	72.136	0.1251	4.267
07/17/15 07:15:00.0	45.6	-0.2039	0.0000	24.71	64.845	90.100	71.920	72.136	0.1251	4.267
07/17/15 07:20:00.0	43.1	-0.2039	0.0000	25.29	64.717	89.800	71.920	72.136	0.1256	4.267
07/17/15 07:25:00.0	51.9	-0.2039	0.0000	18.82	64.760	89.600	71.964	72.136	0.1256	4.267
07/17/15 07:30:00.0	50.6	-0.2039	0.0000	18.24	64.803	89.400	71.964	72.136	0.1256	4.267
07/17/15 07:35:00.0	56.9	-0.2039	0.0000	12.35	65.188	89.200	71.964	72.136	0.1251	4.267
07/17/15 07:40:00.0	65.6	-0.2039	0.0000	12.35	65.230	88.800	71.964	72.136	0.1251	4.273
07/17/15 07:45:00.0	61.9	-0.2039	0.0000	9.41	65.487	88.300	71.964	72.136	0.1256	4.273
07/17/15 07:50:00.0	70.6	-0.2039	0.0000	8.24	65.701	88.100	72.007	72.136	0.1251	4.279
07/17/15 07:55:00.0	88.1	-0.2039	0.0000	7.06	65.916	87.800	72.007	72.136	0.1256	4.285
07/17/15 08:00:00.0	88.1	-0.2039	0.0000	5.29	66.258	87.300	72.007	72.136	0.1256	4.291
07/17/15 08:05:00.0	90.6	-0.2039	0.0000	5.29	66.515	86.200	72.050	72.136	0.1256	4.291
07/17/15 08:10:00.0	98.1	-0.2039	0.0000	5.29	66.000	86.600	72.050	72.136	0.1251	4.297
07/17/15 08:15:00.0	98.1	-0.2039	0.0000	4.71	66.429	86.900	72.093	72.178	0.1256	4.303
07/17/15 08:20:00.0	99.4	-0.2039	0.0000	4.12	67.158	86.100	72.136	72.178	0.1256	4.309
07/17/15 08:25:00.0	100.6	-0.2039	0.0000	4.71	67.500	84.700	72.136	72.178	0.1256	4.315
07/17/15 08:30:00.0	124.4	-0.2039	0.0000	4.12	67.028	85.000	72.136	72.178	0.1251	4.321
07/17/15 08:35:00.0	128.1	-0.2039	0.0000	3.53	67.285	84.900	72.178	72.221	0.1251	4.333
07/17/15 08:40:00.0	194.4	-0.2039	0.0000	3.53	67.798	84.500	72.178	72.221	0.1256	4.339
07/17/15 08:45:00.0	80.6	-0.2039	0.0000	3.53	68.013	82.500	72.221	72.221	0.1256	4.339
07/17/15 08:50:00.0	85.6	-0.2039	0.0000	3.53	68.313	82.500	72.221	72.264	0.1251	4.339
07/17/15 08:55:00.0	71.9	-0.2039	0.0000	3.53	68.828	81.500	72.264	72.264	0.1256	4.345
07/17/15 09:00:00.0	74.4	-0.2039	0.0000	3.53	68.828	81.400	72.307	72.264	0.1256	4.345
07/17/15 09:05:00.0	69.4	-0.2039	0.0000	3.53	68.999	80.200	72.351	72.307	0.1256	4.345
07/17/15 09:10:00.0	71.9	-0.2039	0.0000	3.53	69.557	81.000	72.394	72.307	0.1251	4.345
07/17/15 09:15:00.0	68.1	-0.2039	0.0000	2.94	69.386	80.600	72.437	72.351	0.1256	4.351
07/17/15 09:20:00.0	66.9	-0.2039	0.0000	2.94	69.858	79.100	72.480	72.394	0.1256	4.351
07/17/15 09:25:00.0	65.6	-0.2039	0.0000	2.94	69.427	79.800	72.523	72.394	0.1256	4.351
07/17/15 09:30:00.0	66.9	-0.2039	0.0000	2.35	70.158	78.500	72.567	72.437	0.1256	4.351
07/17/15 09:35:00.0	69.4	-0.2039	0.0000	2.35	70.673	77.900	72.610	72.480	0.1256	4.351
07/17/15 09:40:00.0	69.4	-0.2039	0.0000	2.35	71.447	77.300	72.653	72.523	0.1256	4.351
07/17/15 09:45:00.0	71.9	-0.2039	0.0000	2.35	72.093	75.400	72.696	72.523	0.1256	4.357
07/17/15 09:50:00.0	71.9	-0.2039	0.0000	1.76	71.877	75.300	72.739	72.567	0.1256	4.363
07/17/15 09:55:00.0	73.1	-0.2039	0.0000	1.76	71.317	75.100	72.739	72.567	0.1256	4.363
07/17/15 10:00:00.0	73.1	-0.2039	0.0000	1.76	71.231	75.900	72.783	72.610	0.1256	4.363
07/17/15 10:05:00.0	74.4	-0.2039	0.0000	1.76	72.093	75.300	72.826	72.610	0.1256	4.369
07/17/15 10:10:00.0	75.6	-0.2039	0.0000	1.76	72.955	72.600	72.826	72.653	0.1256	4.375
07/17/15 10:15:00.0	78.1	-0.2039	0.0000	1.76	72.826	72.100	72.826	72.653	0.1261	4.369
07/17/15 10:20:00.0	78.1	-0.2039	0.0000	1.18	72.783	72.800	72.869	72.653	0.1256	4.363
07/17/15 10:25:00.0	80.6	-0.2039	0.0000	1.18	73.645	71.500	72.912	72.696	0.1256	4.363
07/17/15 10:30:00.0	80.6	-0.2039	0.0000	1.18	74.640	70.000	72.955	72.739	0.1256	4.369
07/17/15 10:35:00.0	81.9	-0.2039	0.0000	1.18	74.899	68.600	72.997	72.739	0.1261	4.381
07/17/15 10:40:00.0	99.4	-0.2039	0.0000	1.18	75.508	68.100	73.040	72.783	0.1261	4.381
07/17/15 10:45:00.0	95.6	-0.2039	0.0000	1.18	76.203	67.300	73.083	72.826	0.1261	4.369
07/17/15 10:50:00.0	86.9	-0.2039	0.0000	0.59	75.985	66.100	73.170	72.869	0.1261	4.363
07/17/15 10:55:00.0	160.6	-0.2039	0.0000	0.59	75.898	65.600	73.213	72.869	0.1256	4.357
07/17/15 11:00:00.0	104.4	-0.2039	0.0000	0.59	77.072	65.100	73.256	72.912	0.1261	4.363
07/17/15 11:05:00.0	93.1	-0.2039	0.0000	0.59	77.990	63.800	73.256	72.955	0.1261	4.381
07/17/15 11:10:00.0	126.9	-0.2039	0.0000	0.59	78.427	64.200	73.342	72.997	0.1261	4.393
07/17/15 11:15:00.0	99.4	-0.2039	0.0000	0.59	79.261	62.500	73.386	72.997	0.1256	4.381
07/17/15 11:20:00.0	104.4	-0.2039	0.0000	0.59	79.831	62.800	73.429	73.040	0.1261	4.369
07/17/15 11:25:00.0	319.4	-0.2039	0.0000	0.00	80.361	60.600	73.515	73.083	0.1261	4.363
07/17/15 11:30:00.0	283.1	-0.2039	0.0000	0.00	80.537	59.900	73.558	73.126	0.1261	4.357
07/17/15 11:35:00.0	948.1	-0.2039	0.0000	0.59	80.580	60.900	73.645	73.170	0.1261	4.369
07/17/15 11:40:00.0	964.4	-0.2039	0.0000	0.00	81.421	58.900	73.731	73.256	0.1261	4.393
07/17/15 11:45:00.0	978.1	-0.2039	0.0000	0.00	80.978	58.300	73.818	73.299	0.1261	4.400
07/17/15 11:50:00.0	991.9	-0.2039	0.0000	0.00	80.449	59.200	73.947	73.342	0.1261	4.369
07/17/15 11:55:00.0	999.4	-0.2039	0.0000	0.00	81.642	58.300	74.120	73.429	0.1261	4.363
07/17/15 12:00:00.0	1,008.1	-0.2039	0.0000	0.00	82.620	55.700	74.338	73.558	0.1261	4.357
07/17/15 12:05:00.0	1,021.9	-0.2039	0.0000	0.59	82.931	56.200	74.597	73.688	0.1261	4.381
07/17/15 12:10:00.0	1,031.9	-0.2039	0.0000	0.59	83.691	54.400	74.943	73.818	0.1261	4.387
07/17/15 12:15:00.0	1,039.4	-0.2039	0.0000	0.59	84.137	52.900	75.376	74.034	0.1261	4.369
07/17/15 12:20:00.0	1,041.9	-0.2039	0.0000	0.59	82.353	55.700	75.810	74.295	0.1261	4.363
07/17/15 12:25:00.0	1,053.1	-0.2039	0.0000	1.18	84.049	52.800	76.289	74.554	0.1266	4.357
07/17/15 12:30:00.0	1,050.6	-0.2039	0.0000	1.18	85.487	50.600	76.636	74.813	0.1266	4.357
07/17/15 12:35:00.0	1,055.6	-0.2039	0.0000	1.18	85.352	50.200	76.986	75.029	0.1261	4.393
07/17/15 12:40:00.0	1,060.6	-0.2039	0.0000	1.18	83.914	52.200	77.160	75.247	0.1266	4.381
07/17/15 12:45:00.0	1,059.4	-0.2039	0.0000	1.18	85.307	49.600	77.378	75.420	0.1266	4.363
07/17/15 12:50:00.0	1,063.1	-0.2039	0.0000	1.76	85.984	48.800	77.684	75.637	0.1266	4.363
07/17/15 12:55:00.0	1,060.6	-0.2039	0.0000	1.76	84.857	50.700	78.076	75.853	0.1266	4.351
07/17/15 13:00:00.0	1,066.9	-0.2039	0.0000	1.18	85.532	47.600	78.471	76.114	0.1266	4.393
07/17/15 13:05:00.0	1,063.1	-0.2039	0.0000	1.76	85.035	50.800	78.777	76.375	0.1271	4.393
07/17/15 13:10:00.0	1,063.1	-0.2039	0.0000	1.18	84.497	50.400	79.041	76.593	0.1271	4.381
07/17/15 13:15:00.0	1,068.1	-0.2039	0.0000	1.76	86.527	49.700	79.347	76.811	0.1271	4.369
