Date Time	Voltage (V)  #10348620	Current (mA)  #10348620	Temp (°F)  #10359300	RH (%)  #10359300	Inside Temp (°F)	Outside Temp (°F)	Water Content (m³/m³)  #10374525	Wetness (%)  #10374902	Solar Radiation (W/m²)  #10375652	Batt (V) c:5
03/27/15 14:25:00.0	-0.2039	0.0000	94.086	20.400	79.700	74.640	0.0998	2.94	664.4	4.339
03/27/15 14:30:00.0	-0.2039	0.0000	95.374	21.400	79.876	74.856	0.0998	3.53	645.6	4.327
03/27/15 14:35:00.0	-0.2039	0.0000	91.870	23.200	80.008	75.029	0.1003	2.94	634.4	4.321
03/27/15 14:40:00.0	-0.1988	0.0000	91.402	22.700	80.139	75.204	0.1003	2.94	618.1	4.406
03/27/15 14:45:00.0	-0.2039	0.0000	90.424	23.800	80.184	75.376	0.1003	2.94	606.9	4.430
03/27/15 14:50:00.0	-0.2039	0.0000	91.589	22.500	80.139	75.508	0.0998	2.94	589.4	4.345
03/27/15 14:55:00.0	-0.2039	0.0000	91.263	23.500	80.139	75.594	0.0998	2.94	573.1	4.333
03/27/15 15:00:00.0	-0.2039	0.0000	90.333	22.000	80.139	75.681	0.0998	2.35	555.6	4.321
03/27/15 15:05:00.0	-0.2039	0.0000	90.055	22.500	80.096	75.767	0.1003	2.35	520.6	4.315
03/27/15 15:10:00.0	-0.2039	0.0000	89.870	22.700	79.920	75.810	0.1003	2.35	525.6	4.442
03/27/15 15:15:00.0	-0.2039	0.0000	88.993	22.400	79.700	75.810	0.1003	2.35	506.9	4.339
03/27/15 15:20:00.0	-0.2039	0.0000	86.709	23.200	79.392	75.767	0.1003	1.76	433.1	4.327
03/27/15 15:25:00.0	-0.2039	0.0000	86.664	24.200	78.996	75.681	0.1003	1.76	473.1	4.321
03/27/15 15:30:00.0	-0.2039	0.0000	86.981	24.200	78.602	75.508	0.1003	1.76	421.9	4.363
03/27/15 15:35:00.0	-0.2039	0.0000	86.119	24.800	78.208	75.376	0.1003	1.76	434.4	4.339
03/27/15 15:40:00.0	-0.2039	0.0000	86.256	25.800	77.815	75.204	0.1003	1.76	209.4	4.327
03/27/15 15:45:00.0	-0.2039	0.0000	84.900	26.300	77.464	75.029	0.1003	1.18	59.4	4.321
03/27/15 15:50:00.0	-0.2039	0.0000	84.004	27.200	77.117	74.856	0.1003	1.18	48.1	4.315
03/27/15 15:55:00.0	-0.2039	0.0000	83.422	27.400	76.725	74.683	0.1003	1.18	130.6	4.321
03/27/15 16:00:00.0	-0.2039	0.0000	83.646	26.400	76.332	74.467	0.1003	1.18	54.4	4.321
03/27/15 16:05:00.0	-0.2039	0.0000	83.869	25.600	75.985	74.250	0.1003	1.18	128.1	4.363
03/27/15 16:10:00.0	-0.2039	0.0000	83.824	24.800	75.681	74.077	0.0998	1.18	68.1	4.345
03/27/15 16:15:00.0	-0.2039	0.0000	83.242	25.100	75.376	73.861	0.0998	0.59	45.6	4.333
03/27/15 16:20:00.0	-0.2039	0.0000	82.753	25.100	75.074	73.688	0.1003	0.59	38.1	4.321
03/27/15 16:25:00.0	-0.2039	0.0000	82.396	25.500	74.727	73.515	0.0998	0.59	35.6	4.321
03/27/15 16:30:00.0	-0.2039	0.0000	81.952	26.000	74.467	73.299	0.0998	0.59	30.6	4.321
03/27/15 16:35:00.0	-0.2039	0.0000	81.466	26.600	74.163	73.126	0.0998	0.59	28.1	4.315
03/27/15 16:40:00.0	-0.2039	0.0000	81.023	27.500	73.904	72.955	0.0998	0.59	25.6	4.309
03/27/15 16:45:00.0	-0.2039	0.0000	80.361	28.700	73.602	72.783	0.0998	0.59	23.1	4.303
03/27/15 16:50:00.0	-0.2039	0.0000	79.743	28.600	73.342	72.567	0.0998	0.59	21.9	4.303
03/27/15 16:55:00.0	-0.2039	0.0000	79.612	28.700	73.083	72.394	0.0998	0.59	20.6	4.297
03/27/15 17:00:00.0	-0.2039	0.0000	79.084	29.400	72.869	72.221	0.0998	0.59	18.1	4.297
03/27/15 17:05:00.0	-0.2039	0.0000	78.733	30.400	72.610	72.050	0.0998	0.59	16.9	4.291
03/27/15 17:10:00.0	-0.2039	0.0000	78.251	31.400	72.394	71.920	0.0998	0.59	15.6	4.291
03/27/15 17:15:00.0	-0.2039	0.0000	77.859	31.200	72.136	71.748	0.0992	0.00	15.6	4.291
03/27/15 17:20:00.0	-0.2039	0.0000	77.639	32.000	71.920	71.577	0.0992	0.59	14.4	4.291
03/27/15 17:25:00.0	-0.2039	0.0000	77.770	30.900	71.704	71.404	0.0992	0.00	13.1	4.291
03/27/15 17:30:00.0	-0.2039	0.0000	76.899	31.800	71.490	71.274	0.0992	0.00	11.9	4.291
03/27/15 17:35:00.0	-0.2039	0.0000	76.550	32.100	71.317	71.103	0.0992	0.00	10.6	4.291
03/27/15 17:40:00.0	-0.2039	0.0000	76.464	32.500	71.103	70.974	0.0992	0.00	9.4	4.291
03/27/15 17:45:00.0	-0.2039	0.0000	75.594	33.000	70.887	70.803	0.0992	0.00	8.1	4.291
03/27/15 17:50:00.0	-0.2039	0.0000	75.074	33.600	70.716	70.673	0.0992	0.00	6.9	4.291
03/27/15 17:55:00.0	-0.2039	0.0000	74.250	34.500	70.502	70.543	0.0992	0.00	5.6	4.291
03/27/15 18:00:00.0	-0.2039	0.0000	73.904	35.000	70.286	70.372	0.0992	0.00	4.4	4.291
03/27/15 18:05:00.0	-0.2039	0.0000	73.429	36.400	70.115	70.243	0.0992	0.00	3.1	4.285
03/27/15 18:10:00.0	-0.2039	0.0000	72.826	36.700	69.901	70.072	0.0992	0.00	1.9	4.285
03/27/15 18:15:00.0	-0.2039	0.0000	72.696	37.600	69.728	69.942	0.0992	0.00	0.6	4.285
03/27/15 18:20:00.0	-0.2039	0.0000	72.221	38.500	69.514	69.771	0.0992	0.00	0.6	4.285
03/27/15 18:25:00.0	-0.2039	0.0000	72.007	38.300	69.300	69.643	0.0986	0.00	0.6	4.285
03/27/15 18:30:00.0	-0.2039	0.0000	71.274	39.300	69.129	69.514	0.0992	0.00	0.6	4.285
03/27/15 18:35:00.0	-0.2039	0.0000	71.060	39.200	68.913	69.343	0.0986	0.00	0.6	4.285
03/27/15 18:40:00.0	-0.2039	0.0000	70.759	40.000	68.742	69.213	0.0986	0.00	0.6	4.285
03/27/15 18:45:00.0	-0.2039	0.0000	70.459	40.500	68.571	69.085	0.0986	0.00	0.6	4.285
03/27/15 18:50:00.0	-0.2039	0.0000	69.643	41.300	68.400	68.956	0.0986	0.00	0.6	4.285
03/27/15 18:55:00.0	-0.2039	0.0000	69.386	41.400	68.185	68.785	0.0986	0.00	0.6	4.285
03/27/15 19:00:00.0	-0.2039	0.0000	69.343	41.800	68.013	68.657	0.0986	0.00	0.6	4.285
03/27/15 19:05:00.0	-0.2039	0.0000	69.213	42.000	67.885	68.527	0.0986	0.00	0.6	4.285
03/27/15 19:10:00.0	-0.2039	0.0000	68.956	42.000	67.714	68.400	0.0986	0.00	0.6	4.285
03/27/15 19:15:00.0	-0.2039	0.0000	68.571	43.000	67.586	68.270	0.0986	0.00	0.6	4.285
03/27/15 19:20:00.0	-0.2039	0.0000	68.356	43.600	67.413	68.142	0.0986	0.00	0.6	4.285
03/27/15 19:25:00.0	-0.2039	0.0000	67.798	44.300	67.285	68.013	0.0986	0.00	0.6	4.285
03/27/15 19:30:00.0	-0.2039	0.0000	67.757	44.100	67.114	67.885	0.0986	0.00	0.6	4.285
03/27/15 19:35:00.0	-0.2039	0.0000	67.329	42.800	66.985	67.757	0.0986	0.00	0.6	4.285
03/27/15 19:40:00.0	-0.2039	0.0000	67.114	43.100	66.857	67.671	0.0986	0.00	0.6	4.285
03/27/15 19:45:00.0	-0.2039	0.0000	67.071	42.800	66.729	67.543	0.0986	0.00	0.6	4.285
03/27/15 19:50:00.0	-0.2039	0.0000	67.071	43.100	66.558	67.413	0.0986	0.00	0.6	4.285
03/27/15 19:55:00.0	-0.2039	0.0000	66.600	43.900	66.429	67.329	0.0981	0.00	0.6	4.285
03/27/15 20:00:00.0	-0.2039	0.0000	66.772	43.500	66.301	67.199	0.0986	0.00	0.6	4.285
03/27/15 20:05:00.0	-0.2039	0.0000	66.686	43.800	66.173	67.071	0.0981	0.00	0.6	4.285
03/27/15 20:10:00.0	-0.2039	0.0000	66.344	44.200	66.043	66.985	0.0981	0.00	0.6	4.285
03/27/15 20:15:00.0	-0.2039	0.0000	66.301	43.900	65.916	66.857	0.0981	0.00	0.6	4.285
03/27/15 20:20:00.0	-0.2039	0.0000	66.173	43.900	65.788	66.772	0.0986	0.00	0.6	4.285
03/27/15 20:25:00.0	-0.2039	0.0000	65.916	44.100	65.701	66.643	0.0986	0.00	0.6	4.285
03/27/15 20:30:00.0	-0.2039	0.0000	65.701	44.100	65.574	66.558	0.0981	0.00	0.6	4.279
03/27/15 20:35:00.0	-0.2039	0.0000	65.403	44.500	65.444	66.429	0.0981	0.00	0.6	4.285
03/27/15 20:40:00.0	-0.2039	0.0000	64.888	44.900	65.359	66.344	0.0981	0.00	0.6	4.303
03/27/15 20:45:00.0	-0.2039	0.0000	64.546	44.700	65.230	66.258	0.0981	0.00	0.6	4.285
03/27/15 20:50:00.0	-0.2039	0.0000	64.632	44.500	65.145	66.173	0.0981	0.00	0.6	4.279
03/27/15 20:55:00.0	-0.2039	0.0000	64.589	44.100	65.017	66.087	0.0981	0.00	0.6	4.279
03/27/15 21:00:00.0	-0.2039	0.0000	63.946	44.600	64.931	65.959	0.0981	0.00	0.6	4.279
03/27/15 21:05:00.0	-0.2039	0.0000	63.946	44.800	64.803	65.872	0.0981	0.00	0.6	4.279
03/27/15 21:10:00.0	-0.2039	0.0000	64.546	43.800	64.717	65.788	0.0981	0.00	0.6	4.279
03/27/15 21:15:00.0	-0.2039	0.0000	64.074	44.200	64.589	65.701	0.0981	0.00	0.6	4.279
03/27/15 21:20:00.0	-0.2039	0.0000	63.732	43.800	64.459	65.574	0.0981	0.00	0.6	4.279
03/27/15 21:25:00.0	-0.2039	0.0000	63.862	43.100	64.375	65.487	0.0981	0.00	0.6	4.297
03/27/15 21:30:00.0	-0.2039	0.0000	63.604	43.400	64.288	65.403	0.0981	0.00	0.6	4.279
03/27/15 21:35:00.0	-0.2039	0.0000	63.133	44.600	64.161	65.316	0.0981	0.00	0.6	4.279
03/27/15 21:40:00.0	-0.2039	0.0000	62.919	44.500	64.074	65.230	0.0981	0.00	0.6	4.279
03/27/15 21:45:00.0	-0.2039	0.0000	62.962	44.400	63.990	65.145	0.0981	0.00	0.6	4.279
03/27/15 21:50:00.0	-0.2039	0.0000	62.834	43.700	63.862	65.059	0.0975	0.00	0.6	4.279
03/27/15 21:55:00.0	-0.2039	0.0000	62.661	43.800	63.775	64.974	0.0975	0.00	0.6	4.279
03/27/15 22:00:00.0	-0.2039	0.0000	63.219	43.000	63.689	64.888	0.0975	0.00	0.6	4.279
03/27/15 22:05:00.0	-0.2039	0.0000	63.176	42.400	63.604	64.803	0.0975	0.00	0.6	4.273
03/27/15 22:10:00.0	-0.2039	0.0000	62.962	41.300	63.518	64.717	0.0975	0.00	0.6	4.273
03/27/15 22:15:00.0	-0.2039	0.0000	62.661	40.800	63.433	64.632	0.0975	0.00	0.6	4.273
03/27/15 22:20:00.0	-0.2039	0.0000	62.406	41.400	63.347	64.546	0.0975	0.00	0.6	4.273
03/27/15 22:25:00.0	-0.2039	0.0000	62.577	41.000	63.219	64.459	0.0975	0.00	0.6	4.273
03/27/15 22:30:00.0	-0.2039	0.0000	62.019	41.700	63.133	64.375	0.0975	0.00	0.6	4.273
03/27/15 22:35:00.0	-0.2039	0.0000	61.934	42.400	63.048	64.288	0.0975	0.00	0.6	4.273
03/27/15 22:40:00.0	-0.2039	0.0000	61.462	43.500	62.962	64.204	0.0975	0.00	0.6	4.273
03/27/15 22:45:00.0	-0.2039	0.0000	61.075	43.600	62.875	64.161	0.0975	0.00	0.6	4.273
03/27/15 22:50:00.0	-0.2039	0.0000	61.376	44.000	62.791	64.074	0.0975	0.00	0.6	4.273
03/27/15 22:55:00.0	-0.2039	0.0000	61.590	44.000	62.704	63.990	0.0975	0.00	0.6	4.273
03/27/15 23:00:00.0	-0.2039	0.0000	61.462	44.500	62.620	63.903	0.0975	0.00	0.6	4.273
03/27/15 23:05:00.0	-0.2039	0.0000	60.948	45.200	62.533	63.819	0.0975	0.00	0.6	4.273
03/27/15 23:10:00.0	-0.2039	0.0000	60.604	45.700	62.490	63.775	0.0975	0.00	0.6	4.273
03/27/15 23:15:00.0	-0.2039	0.0000	60.260	46.600	62.406	63.689	0.0975	0.00	0.6	4.273
03/27/15 23:20:00.0	-0.2039	0.0000	60.303	46.900	62.319	63.604	0.0975	0.00	0.6	4.273
03/27/15 23:25:00.0	-0.2039	0.0000	59.873	47.500	62.233	63.518	0.0975	0.00	0.6	4.273
03/27/15 23:30:00.0	-0.2039	0.0000	59.830	48.600	62.148	63.433	0.0975	0.00	0.6	4.273
03/27/15 23:35:00.0	-0.2039	0.0000	59.572	49.700	62.062	63.390	0.0975	0.00	0.6	4.273
03/27/15 23:40:00.0	-0.2039	0.0000	59.358	50.100	61.977	63.304	0.0975	0.00	0.6	4.273
03/27/15 23:45:00.0	-0.2039	0.0000	59.185	51.000	61.891	63.262	0.0975	0.00	0.6	4.273
03/27/15 23:50:00.0	-0.2039	0.0000	59.315	50.700	61.848	63.176	0.0975	0.00	0.6	4.273
03/27/15 23:55:00.0	-0.2039	0.0000	59.659	50.600	61.761	63.090	0.0975	0.00	0.6	4.273
03/28/15 00:00:00.0	-0.2039	0.0000	59.445	50.500	61.720	63.048	0.0975	0.00	0.6	4.273
03/28/15 00:05:00.0	-0.2039	0.0000	59.056	51.400	61.677	62.962	0.0969	0.00	0.6	4.273
03/28/15 00:10:00.0	-0.2039	0.0000	59.272	51.600	61.590	62.919	0.0969	0.00	0.6	4.273
03/28/15 00:15:00.0	-0.2039	0.0000	59.315	52.400	61.547	62.834	0.0969	0.00	0.6	4.267
03/28/15 00:20:00.0	-0.2039	0.0000	59.229	53.200	61.462	62.791	0.0975	0.00	0.6	4.267
03/28/15 00:25:00.0	-0.2039	0.0000	59.185	53.400	61.419	62.704	0.0975	0.00	0.6	4.267
03/28/15 00:30:00.0	-0.2039	0.0000	58.885	54.100	61.333	62.661	0.0975	0.00	0.6	4.267
03/28/15 00:35:00.0	-0.2039	0.0000	59.099	54.200	61.290	62.620	0.0969	0.00	0.6	4.285
03/28/15 00:40:00.0	-0.2039	0.0000	59.229	54.400	61.205	62.533	0.0969	0.00	0.6	4.267
03/28/15 00:45:00.0	-0.2039	0.0000	58.541	55.000	61.162	62.490	0.0969	0.00	0.6	4.267
03/28/15 00:50:00.0	-0.2039	0.0000	58.755	55.200	61.075	62.406	0.0969	0.00	0.6	4.267
03/28/15 00:55:00.0	-0.2039	0.0000	58.798	55.600	61.032	62.362	0.0969	0.00	0.6	4.267
03/28/15 01:00:00.0	-0.2039	0.0000	58.541	55.400	60.991	62.319	0.0969	0.00	0.6	4.267
03/28/15 01:05:00.0	-0.2039	0.0000	58.669	55.500	60.904	62.233	0.0969	0.00	0.6	4.267
03/28/15 01:10:00.0	-0.2039	0.0000	59.056	54.500	60.861	62.191	0.0969	0.00	0.6	4.267
03/28/15 01:15:00.0	-0.2039	0.0000	58.582	54.400	60.775	62.148	0.0969	0.00	0.6	4.267
03/28/15 01:20:00.0	-0.2039	0.0000	58.971	54.000	60.733	62.062	0.0969	0.00	0.6	4.267
03/28/15 01:25:00.0	-0.2039	0.0000	58.109	54.900	60.690	62.019	0.0969	0.00	0.6	4.273
03/28/15 01:30:00.0	-0.2039	0.0000	57.722	56.100	60.647	61.977	0.0969	0.00	0.6	4.267
03/28/15 01:35:00.0	-0.2039	0.0000	57.549	56.200	60.561	61.934	0.0969	0.00	0.6	4.267
03/28/15 01:40:00.0	-0.2039	0.0000	57.290	56.600	60.517	61.848	0.0969	0.00	0.6	4.267
03/28/15 01:45:00.0	-0.2039	0.0000	56.815	57.700	60.474	61.804	0.0969	0.00	0.6	4.267
03/28/15 01:50:00.0	-0.2039	0.0000	56.426	59.000	60.390	61.761	0.0969	0.00	0.6	4.267
03/28/15 01:55:00.0	-0.2039	0.0000	56.901	59.000	60.346	61.677	0.0969	0.00	0.6	4.267
03/28/15 02:00:00.0	-0.2039	0.0000	57.160	58.700	60.303	61.633	0.0969	0.00	0.6	4.267
03/28/15 02:05:00.0	-0.2039	0.0000	56.599	58.900	60.217	61.590	0.0969	0.00	0.6	4.267
03/28/15 02:10:00.0	-0.2039	0.0000	56.469	59.500	60.174	61.547	0.0969	0.00	0.6	4.267
03/28/15 02:15:00.0	-0.2039	0.0000	56.079	60.400	60.132	61.462	0.0969	0.00	0.6	4.267
03/28/15 02:20:00.0	-0.2039	0.0000	56.122	60.400	60.046	61.419	0.0969	0.00	0.6	4.267
03/28/15 02:25:00.0	-0.2039	0.0000	55.776	60.700	60.003	61.376	0.0969	0.00	0.6	4.267
03/28/15 02:30:00.0	-0.2039	0.0000	55.733	61.400	59.916	61.290	0.0969	0.00	0.6	4.267
03/28/15 02:35:00.0	-0.2039	0.0000	55.602	61.300	59.873	61.248	0.0969	0.00	0.6	4.267
03/28/15 02:40:00.0	-0.2039	0.0000	55.602	61.500	59.830	61.205	0.0969	0.00	0.6	4.267
03/28/15 02:45:00.0	-0.2039	0.0000	55.472	61.100	59.745	61.119	0.0969	0.00	0.6	4.267
03/28/15 02:50:00.0	-0.2039	0.0000	55.256	61.800	59.702	61.075	0.0969	0.00	0.6	4.267
03/28/15 02:55:00.0	-0.2039	0.0000	55.081	62.900	59.616	61.032	0.0969	0.00	0.6	4.267
03/28/15 03:00:00.0	-0.2039	0.0000	54.734	63.200	59.572	60.948	0.0969	0.00	0.6	4.267
03/28/15 03:05:00.0	-0.2039	0.0000	54.648	63.900	59.486	60.904	0.0969	0.00	0.6	4.267
03/28/15 03:10:00.0	-0.2039	0.0000	54.734	64.000	59.401	60.861	0.0969	0.00	0.6	4.267
03/28/15 03:15:00.0	-0.2039	0.0000	54.909	64.200	59.358	60.775	0.0969	0.00	0.6	4.267
03/28/15 03:20:00.0	-0.2039	0.0000	54.691	64.400	59.272	60.733	0.0969	0.00	0.6	4.267
03/28/15 03:25:00.0	-0.2039	0.0000	54.734	64.600	59.185	60.647	0.0969	0.00	0.6	4.267
03/28/15 03:30:00.0	-0.2039	0.0000	54.952	64.500	59.142	60.604	0.0969	0.00	0.6	4.267
03/28/15 03:35:00.0	-0.2039	0.0000	54.473	65.000	59.056	60.517	0.0969	0.00	0.6	4.267
03/28/15 03:40:00.0	-0.2039	0.0000	54.604	65.400	59.014	60.433	0.0969	0.00	0.6	4.267
03/28/15 03:45:00.0	-0.2039	0.0000	54.126	65.400	58.971	60.433	0.0969	0.00	0.6	4.267
03/28/15 03:50:00.0	-0.2039	0.0000	54.212	66.200	58.928	60.346	0.0963	0.00	0.6	4.267
03/28/15 03:55:00.0	-0.2039	0.0000	53.645	65.900	58.842	60.303	0.0963	0.00	0.6	4.267
03/28/15 04:00:00.0	-0.2039	0.0000	53.472	66.300	58.798	60.260	0.0963	0.00	0.6	4.267
03/28/15 04:05:00.0	-0.2039	0.0000	53.515	66.600	58.712	60.217	0.0969	0.00	0.6	4.267
03/28/15 04:10:00.0	-0.2039	0.0000	53.515	66.400	58.669	60.132	0.0963	0.00	0.6	4.267
03/28/15 04:15:00.0	-0.2039	0.0000	53.253	66.900	58.626	60.089	0.0963	0.00	0.6	4.267
03/28/15 04:20:00.0	-0.2039	0.0000	53.209	66.400	58.541	60.003	0.0963	0.00	0.6	4.267
03/28/15 04:25:00.0	-0.2039	0.0000	52.772	66.900	58.498	59.959	0.0963	0.00	0.6	4.267
03/28/15 04:30:00.0	-0.2039	0.0000	53.121	67.200	58.411	59.916	0.0963	0.00	0.6	4.267
03/28/15 04:35:00.0	-0.2039	0.0000	53.602	66.700	58.368	59.830	0.0963	0.00	0.6	4.267
03/28/15 04:40:00.0	-0.2039	0.0000	53.341	66.400	58.325	59.788	0.0963	0.00	0.6	4.267
03/28/15 04:45:00.0	-0.2039	0.0000	52.817	67.600	58.239	59.745	0.0963	0.00	0.6	4.267
03/28/15 04:50:00.0	-0.2039	0.0000	52.641	68.900	58.195	59.702	0.0963	0.00	0.6	4.267
03/28/15 04:55:00.0	-0.2039	0.0000	52.378	70.500	58.109	59.659	0.0963	0.00	0.6	4.267
03/28/15 05:00:00.0	-0.2039	0.0000	52.246	72.000	58.066	59.572	0.0963	0.00	0.6	4.267
03/28/15 05:05:00.0	-0.2039	0.0000	52.378	72.700	57.979	59.529	0.0963	0.00	0.6	4.267
03/28/15 05:10:00.0	-0.2039	0.0000	52.115	73.800	57.936	59.486	0.0963	0.00	0.6	4.267
03/28/15 05:15:00.0	-0.2039	0.0000	52.246	74.600	57.893	59.401	0.0963	0.59	0.6	4.267
03/28/15 05:20:00.0	-0.2039	0.0000	52.509	74.700	57.807	59.358	0.0963	0.59	0.6	4.267
03/28/15 05:25:00.0	-0.2039	0.0000	52.246	75.700	57.765	59.315	0.0963	1.18	0.6	4.267
03/28/15 05:30:00.0	-0.2039	0.0000	52.072	76.200	57.722	59.229	0.0963	2.35	0.6	4.267
03/28/15 05:35:00.0	-0.2039	0.0000	52.029	76.100	57.679	59.185	0.0963	1.76	0.6	4.267
03/28/15 05:40:00.0	-0.2039	0.0000	52.072	76.000	57.592	59.142	0.0963	1.18	0.6	4.267
03/28/15 05:45:00.0	-0.2039	0.0000	52.509	76.100	57.549	59.056	0.0963	1.18	1.9	4.285
03/28/15 05:50:00.0	-0.2039	0.0000	51.895	76.200	57.506	59.056	0.0963	2.35	3.1	4.267
03/28/15 05:55:00.0	-0.2039	0.0000	52.246	77.400	57.463	59.014	0.0963	4.12	5.6	4.267
03/28/15 06:00:00.0	-0.2039	0.0000	52.115	78.500	57.420	58.928	0.0963	10.00	6.9	4.267
03/28/15 06:05:00.0	-0.2039	0.0000	52.072	79.400	57.376	58.885	0.0963	33.53	9.4	4.267
03/28/15 06:10:00.0	-0.2039	0.0000	52.291	81.300	57.376	58.842	0.0963	34.71	14.4	4.267
03/28/15 06:15:00.0	-0.2039	0.0000	52.466	81.300	57.333	58.798	0.0963	24.71	19.4	4.267
03/28/15 06:20:00.0	-0.2039	0.0000	52.423	81.000	57.333	58.798	0.0963	10.59	25.6	4.267
03/28/15 06:25:00.0	-0.2039	0.0000	53.035	80.700	57.290	58.712	0.0963	5.29	43.1	4.267
03/28/15 06:30:00.0	-0.2039	0.0000	53.776	79.800	57.333	58.712	0.0963	1.76	108.1	4.267
03/28/15 06:35:00.0	-0.2039	0.0000	56.251	76.700	57.333	58.712	0.0963	0.59	163.1	4.267
03/28/15 06:40:00.0	-0.2039	0.0000	58.282	74.000	57.376	58.669	0.0963	0.59	181.9	4.273
03/28/15 06:45:00.0	-0.2039	0.0000	59.830	70.300	57.420	58.669	0.0963	0.59	204.4	4.273
03/28/15 06:50:00.0	-0.2039	0.0000	60.474	66.100	57.463	58.669	0.0963	0.59	223.1	4.273
03/28/15 06:55:00.0	-0.2039	0.0000	61.848	64.700	57.506	58.669	0.0963	0.59	241.9	4.273
03/28/15 07:00:00.0	-0.2039	0.0000	63.048	63.600	57.592	58.712	0.0963	0.59	260.6	4.273
03/28/15 07:05:00.0	-0.2039	0.0000	63.732	63.100	57.679	58.712	0.0963	0.59	280.6	4.285
03/28/15 07:10:00.0	-0.2039	0.0000	64.503	63.000	57.765	58.755	0.0963	0.59	300.6	4.285
03/28/15 07:15:00.0	-0.2039	0.0000	64.674	60.300	57.850	58.798	0.0963	0.59	318.1	4.291
03/28/15 07:20:00.0	-0.2039	0.0000	66.173	57.700	57.936	58.842	0.0963	0.59	335.6	4.291
03/28/15 07:25:00.0	-0.2039	0.0000	66.643	56.200	58.066	58.885	0.0963	0.59	356.9	4.291
03/28/15 07:30:00.0	-0.2039	0.0000	66.429	55.100	58.195	58.928	0.0963	0.59	374.4	4.309
03/28/15 07:35:00.0	-0.2039	0.0000	67.885	53.000	58.325	58.971	0.0963	1.18	389.4	4.291
03/28/15 07:40:00.0	-0.2039	0.0000	68.484	50.500	58.455	59.056	0.0963	0.59	410.6	4.291
03/28/15 07:45:00.0	-0.2039	0.0000	68.742	50.200	58.626	59.142	0.0963	0.59	428.1	4.291
03/28/15 07:50:00.0	-0.2039	0.0000	68.785	47.900	58.798	59.229	0.0963	1.18	443.1	4.297
03/28/15 07:55:00.0	-0.2039	0.0000	69.600	49.100	59.014	59.315	0.0963	1.18	461.9	4.297
03/28/15 08:00:00.0	-0.2039	0.0000	71.620	44.900	59.142	59.401	0.0963	1.18	480.6	4.303
03/28/15 08:05:00.0	-0.2039	0.0000	72.437	44.800	59.315	59.529	0.0963	1.18	251.9	4.303
03/28/15 08:10:00.0	-0.2039	0.0000	72.093	45.100	59.445	59.616	0.0963	1.18	164.4	4.303
03/28/15 08:15:00.0	-0.2039	0.0000	71.533	44.300	59.572	59.702	0.0963	1.18	109.4	4.309
