"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374971, SEN S/N: 10205904)","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
91,2014-08-30 18:15:00,0.59,11.9,25.307,24.968,0.1503,-0.1988,0.0000,28.369,48.300,16.4,4.321
92,2014-08-30 18:20:00,0.59,10.6,25.283,24.944,0.1503,-0.1988,0.0000,28.122,50.100,16.8,4.321
93,2014-08-30 18:25:00,0.59,10.6,25.234,24.919,0.1503,-0.1988,0.0000,28.147,49.600,16.6,4.321
94,2014-08-30 18:30:00,0.59,13.1,25.210,24.919,0.1503,-0.1988,0.0000,27.875,49.500,16.4,4.321
95,2014-08-30 18:35:00,0.59,9.4,25.162,24.895,0.1503,-0.1988,0.0000,27.825,51.800,17.0,4.321
96,2014-08-30 18:40:00,0.59,8.1,25.137,24.871,0.1503,-0.1988,0.0000,27.751,51.400,16.8,4.315
97,2014-08-30 18:45:00,0.59,6.9,25.113,24.871,0.1503,-0.1988,0.0000,27.604,52.400,17.0,4.315
98,2014-08-30 18:50:00,0.59,3.1,25.089,24.847,0.1503,-0.1988,0.0000,27.358,54.900,17.5,4.309
99,2014-08-30 18:55:00,1.18,4.4,25.065,24.823,0.1503,-0.1988,0.0000,27.087,56.400,17.7,4.309
100,2014-08-30 19:00:00,1.18,1.9,25.040,24.823,0.1503,-0.1988,0.0000,26.891,56.600,17.6,4.303
101,2014-08-30 19:05:00,1.18,0.6,25.016,24.798,0.1503,-0.1988,0.0000,26.671,56.700,17.4,4.303
102,2014-08-30 19:10:00,1.18,0.6,24.968,24.774,0.1499,-0.1988,0.0000,26.549,58.100,17.7,4.303
103,2014-08-30 19:15:00,1.18,0.6,24.944,24.774,0.1499,-0.1988,0.0000,26.475,58.600,17.7,4.303
104,2014-08-30 19:20:00,1.18,0.6,24.919,24.750,0.1499,-0.1988,0.0000,26.329,58.400,17.5,4.303
105,2014-08-30 19:25:00,1.18,0.6,24.895,24.726,0.1499,-0.1988,0.0000,26.207,58.300,17.4,4.303
106,2014-08-30 19:30:00,1.18,0.6,24.847,24.702,0.1499,-0.1988,0.0000,25.987,59.700,17.6,4.303
107,2014-08-30 19:35:00,1.76,0.6,24.823,24.702,0.1499,-0.1988,0.0000,25.890,60.300,17.6,4.303
108,2014-08-30 19:40:00,1.76,0.6,24.798,24.677,0.1499,-0.1988,0.0000,25.793,60.700,17.6,4.303
109,2014-08-30 19:45:00,1.76,0.6,24.750,24.653,0.1499,-0.1988,0.0000,25.671,60.700,17.5,4.303
110,2014-08-30 19:50:00,1.76,0.6,24.726,24.629,0.1499,-0.1988,0.0000,25.574,60.900,17.5,4.297
111,2014-08-30 19:55:00,1.76,0.6,24.702,24.629,0.1499,-0.1988,0.0000,25.477,61.200,17.5,4.297
112,2014-08-30 20:00:00,1.76,0.6,24.677,24.581,0.1499,-0.1988,0.0000,25.355,61.900,17.5,4.297
113,2014-08-30 20:05:00,1.76,0.6,24.629,24.581,0.1499,-0.1988,0.0000,25.283,62.300,17.6,4.333
114,2014-08-30 20:10:00,1.76,0.6,24.605,24.557,0.1499,-0.1988,0.0000,25.186,62.400,17.5,4.297
115,2014-08-30 20:15:00,1.76,0.6,24.581,24.532,0.1499,-0.1988,0.0000,25.210,62.100,17.5,4.297
116,2014-08-30 20:20:00,1.76,0.6,24.557,24.508,0.1499,-0.1988,0.0000,25.113,62.000,17.3,4.297
117,2014-08-30 20:25:00,1.76,0.6,24.532,24.484,0.1499,-0.1988,0.0000,25.016,62.000,17.3,4.297
118,2014-08-30 20:30:00,1.76,0.6,24.484,24.460,0.1499,-0.1988,0.0000,24.944,62.300,17.3,4.297
119,2014-08-30 20:35:00,1.76,0.6,24.460,24.460,0.1495,-0.1988,0.0000,24.871,63.200,17.4,4.297
120,2014-08-30 20:40:00,1.76,0.6,24.436,24.436,0.1499,-0.1988,0.0000,24.798,63.500,17.4,4.297
121,2014-08-30 20:45:00,1.76,0.6,24.388,24.412,0.1499,-0.1988,0.0000,24.750,64.100,17.5,4.297
122,2014-08-30 20:50:00,2.35,0.6,24.363,24.388,0.1499,-0.1988,0.0000,24.653,64.900,17.6,4.297
123,2014-08-30 20:55:00,2.35,0.6,24.339,24.363,0.1495,-0.1988,0.0000,24.532,65.200,17.6,4.291
124,2014-08-30 21:00:00,2.35,0.6,24.315,24.339,0.1495,-0.1988,0.0000,24.484,65.600,17.6,4.297
125,2014-08-30 21:05:00,2.35,0.6,24.291,24.339,0.1495,-0.1988,0.0000,24.436,65.800,17.6,4.291
126,2014-08-30 21:10:00,2.35,0.6,24.267,24.315,0.1495,-0.1988,0.0000,24.388,66.500,17.8,4.297
127,2014-08-30 21:15:00,2.35,0.6,24.243,24.291,0.1495,-0.1988,0.0000,24.291,67.100,17.8,4.291
128,2014-08-30 21:20:00,2.94,0.6,24.195,24.267,0.1495,-0.1988,0.0000,24.122,67.400,17.7,4.291
129,2014-08-30 21:25:00,2.94,0.6,24.171,24.243,0.1495,-0.1988,0.0000,23.978,68.300,17.8,4.291
130,2014-08-30 21:30:00,2.94,0.6,24.146,24.219,0.1495,-0.1988,0.0000,23.905,68.600,17.8,4.291
131,2014-08-30 21:35:00,2.94,0.6,24.122,24.195,0.1495,-0.1988,0.0000,24.002,68.200,17.8,4.291
132,2014-08-30 21:40:00,2.94,0.6,24.098,24.195,0.1495,-0.1988,0.0000,24.074,68.500,17.9,4.291
133,2014-08-30 21:45:00,3.53,0.6,24.074,24.171,0.1495,-0.1988,0.0000,24.002,69.100,18.0,4.291
134,2014-08-30 21:50:00,3.53,0.6,24.050,24.146,0.1495,-0.1988,0.0000,23.954,69.300,18.0,4.291
135,2014-08-30 21:55:00,4.12,0.6,24.026,24.122,0.1495,-0.1988,0.0000,23.737,69.800,17.9,4.291
136,2014-08-30 22:00:00,4.12,0.6,24.002,24.122,0.1495,-0.1988,0.0000,23.545,70.500,17.9,4.291
137,2014-08-30 22:05:00,4.71,0.6,23.978,24.098,0.1495,-0.1988,0.0000,23.448,71.200,18.0,4.291
138,2014-08-30 22:10:00,4.71,0.6,23.954,24.074,0.1495,-0.1988,0.0000,23.280,71.900,17.9,4.291
139,2014-08-30 22:15:00,5.88,0.6,23.930,24.050,0.1495,-0.1988,0.0000,23.088,73.000,18.0,4.291
140,2014-08-30 22:20:00,7.06,0.6,23.905,24.026,0.1495,-0.1988,0.0000,22.992,73.600,18.0,4.291
141,2014-08-30 22:25:00,4.71,0.6,23.881,24.026,0.1490,-0.1988,0.0000,22.992,72.200,17.7,4.291
142,2014-08-30 22:30:00,4.71,0.6,23.857,24.002,0.1495,-0.1988,0.0000,22.992,72.100,17.7,4.291
143,2014-08-30 22:35:00,5.29,0.6,23.833,23.978,0.1495,-0.1988,0.0000,23.016,72.500,17.8,4.291
144,2014-08-30 22:40:00,4.71,0.6,23.809,23.954,0.1490,-0.1988,0.0000,23.088,72.400,17.9,4.291
145,2014-08-30 22:45:00,5.29,0.6,23.761,23.930,0.1490,-0.1988,0.0000,23.040,72.400,17.8,4.291
146,2014-08-30 22:50:00,5.88,0.6,23.737,23.930,0.1490,-0.1988,0.0000,22.944,72.800,17.8,4.291
147,2014-08-30 22:55:00,5.88,0.6,23.713,23.905,0.1490,-0.1988,0.0000,22.872,72.900,17.8,4.291
148,2014-08-30 23:00:00,5.88,0.6,23.689,23.881,0.1490,-0.1988,0.0000,22.872,73.400,17.9,4.291
149,2014-08-30 23:05:00,6.47,0.6,23.689,23.857,0.1490,-0.1988,0.0000,22.848,73.300,17.8,4.291
150,2014-08-30 23:10:00,5.88,0.6,23.641,23.833,0.1490,-0.1988,0.0000,22.800,73.400,17.8,4.291
151,2014-08-30 23:15:00,6.47,0.6,23.617,23.809,0.1490,-0.1988,0.0000,22.776,73.800,17.9,4.291
152,2014-08-30 23:20:00,8.24,0.6,23.617,23.809,0.1490,-0.1988,0.0000,22.705,74.900,18.0,4.291
153,2014-08-30 23:25:00,8.82,0.6,23.593,23.785,0.1490,-0.1988,0.0000,22.657,75.400,18.1,4.291
154,2014-08-30 23:30:00,7.65,0.6,23.569,23.761,0.1490,-0.1988,0.0000,22.513,74.600,17.8,4.291
155,2014-08-30 23:35:00,6.47,0.6,23.545,23.737,0.1490,-0.1988,0.0000,22.465,74.200,17.7,4.291
156,2014-08-30 23:40:00,6.47,0.6,23.521,23.713,0.1490,-0.1988,0.0000,22.345,73.600,17.4,4.291
157,2014-08-30 23:45:00,5.88,0.6,23.497,23.713,0.1490,-0.1988,0.0000,22.298,73.600,17.4,4.291
158,2014-08-30 23:50:00,6.47,0.6,23.472,23.689,0.1490,-0.1988,0.0000,22.274,73.800,17.4,4.291
159,2014-08-30 23:55:00,7.06,0.6,23.424,23.665,0.1490,-0.1988,0.0000,22.226,74.200,17.4,4.291
160,2014-08-31 00:00:00,8.82,0.6,23.424,23.641,0.1490,-0.1988,0.0000,22.130,75.200,17.6,4.291
161,2014-08-31 00:05:00,10.59,0.6,23.400,23.617,0.1490,-0.1988,0.0000,22.082,76.400,17.8,4.291
162,2014-08-31 00:10:00,10.00,0.6,23.376,23.617,0.1490,-0.1988,0.0000,22.034,76.400,17.7,4.291
163,2014-08-31 00:15:00,10.59,0.6,23.352,23.593,0.1490,-0.1988,0.0000,21.987,76.600,17.7,4.291
164,2014-08-31 00:20:00,9.41,0.6,23.328,23.569,0.1490,-0.1988,0.0000,21.915,76.200,17.6,4.291
165,2014-08-31 00:25:00,8.24,0.6,23.304,23.545,0.1490,-0.1988,0.0000,21.891,75.400,17.4,4.291
166,2014-08-31 00:30:00,8.24,0.6,23.280,23.521,0.1490,-0.1988,0.0000,21.915,75.500,17.4,4.291
167,2014-08-31 00:35:00,8.24,0.6,23.232,23.521,0.1490,-0.1988,0.0000,21.891,75.600,17.4,4.291
168,2014-08-31 00:40:00,7.06,0.6,23.208,23.497,0.1490,-0.1988,0.0000,21.843,75.100,17.3,4.291
169,2014-08-31 00:45:00,6.47,0.6,23.184,23.472,0.1490,-0.1988,0.0000,21.867,74.700,17.2,4.291
170,2014-08-31 00:50:00,7.06,0.6,23.184,23.448,0.1490,-0.1988,0.0000,22.011,74.500,17.3,4.285
171,2014-08-31 00:55:00,7.65,0.6,23.136,23.424,0.1484,-0.1988,0.0000,21.915,74.600,17.2,4.285
172,2014-08-31 01:00:00,7.65,0.6,23.136,23.424,0.1484,-0.1988,0.0000,21.891,75.100,17.3,4.285
173,2014-08-31 01:05:00,8.24,0.6,23.112,23.400,0.1484,-0.1988,0.0000,21.867,75.800,17.4,4.285
174,2014-08-31 01:10:00,8.24,0.6,23.088,23.376,0.1490,-0.1988,0.0000,21.819,75.400,17.3,4.285
175,2014-08-31 01:15:00,8.24,0.6,23.064,23.352,0.1484,-0.1988,0.0000,21.772,75.300,17.2,4.285
176,2014-08-31 01:20:00,8.24,0.6,23.040,23.352,0.1484,-0.1988,0.0000,21.724,75.600,17.2,4.285
177,2014-08-31 01:25:00,8.82,0.6,23.016,23.328,0.1484,-0.1988,0.0000,21.628,75.800,17.2,4.285
178,2014-08-31 01:30:00,8.82,0.6,23.016,23.304,0.1484,-0.1988,0.0000,21.581,76.000,17.2,4.285
179,2014-08-31 01:35:00,8.82,0.6,22.992,23.280,0.1484,-0.1988,0.0000,21.581,76.300,17.3,4.285
180,2014-08-31 01:40:00,10.00,0.6,22.968,23.280,0.1484,-0.1988,0.0000,21.509,76.600,17.2,4.285
181,2014-08-31 01:45:00,10.59,0.6,22.944,23.256,0.1484,-0.1988,0.0000,21.485,77.000,17.3,4.285
182,2014-08-31 01:50:00,10.59,0.6,22.920,23.232,0.1484,-0.1988,0.0000,21.437,77.100,17.3,4.285
183,2014-08-31 01:55:00,11.76,0.6,22.896,23.208,0.1484,-0.1988,0.0000,21.294,77.800,17.3,4.285
184,2014-08-31 02:00:00,14.12,0.6,22.872,23.208,0.1484,-0.1988,0.0000,21.223,78.600,17.4,4.285
185,2014-08-31 02:05:00,14.71,0.6,22.848,23.184,0.1484,-0.1988,0.0000,21.175,78.800,17.4,4.285
186,2014-08-31 02:10:00,17.65,0.6,22.848,23.160,0.1484,-0.1988,0.0000,21.103,79.400,17.4,4.285
187,2014-08-31 02:15:00,18.24,0.6,22.824,23.136,0.1484,-0.1988,0.0000,21.056,79.600,17.4,4.291
188,2014-08-31 02:20:00,18.24,0.6,22.800,23.136,0.1484,-0.1988,0.0000,21.079,79.800,17.5,4.285
189,2014-08-31 02:25:00,20.59,0.6,22.776,23.112,0.1484,-0.1988,0.0000,21.032,80.100,17.5,4.285
190,2014-08-31 02:30:00,17.06,0.6,22.753,23.088,0.1484,-0.1988,0.0000,20.984,79.500,17.3,4.285
191,2014-08-31 02:35:00,16.47,0.6,22.729,23.088,0.1484,-0.1988,0.0000,20.960,79.000,17.2,4.285
192,2014-08-31 02:40:00,17.65,0.6,22.705,23.064,0.1484,-0.1988,0.0000,20.936,79.100,17.2,4.285
193,2014-08-31 02:45:00,18.24,0.6,22.681,23.040,0.1484,-0.1988,0.0000,20.913,79.400,17.2,4.285
194,2014-08-31 02:50:00,18.82,0.6,22.657,23.016,0.1484,-0.1988,0.0000,20.865,79.600,17.2,4.285
195,2014-08-31 02:55:00,20.59,0.6,22.657,23.016,0.1484,-0.1988,0.0000,20.817,80.100,17.3,4.285
196,2014-08-31 03:00:00,20.59,0.6,22.633,22.992,0.1484,-0.1988,0.0000,20.770,80.200,17.3,4.285
197,2014-08-31 03:05:00,20.00,0.6,22.609,22.968,0.1484,-0.1988,0.0000,20.698,80.300,17.2,4.285
198,2014-08-31 03:10:00,17.06,0.6,22.585,22.944,0.1484,-0.1988,0.0000,20.722,79.400,17.1,4.285
199,2014-08-31 03:15:00,20.00,0.6,22.561,22.944,0.1484,-0.1988,0.0000,20.627,80.100,17.1,4.285
200,2014-08-31 03:20:00,19.41,0.6,22.537,22.920,0.1484,-0.1988,0.0000,20.555,80.200,17.0,4.285
201,2014-08-31 03:25:00,20.59,0.6,22.513,22.896,0.1479,-0.1988,0.0000,20.531,80.500,17.1,4.285
202,2014-08-31 03:30:00,22.35,0.6,22.513,22.896,0.1479,-0.1988,0.0000,20.460,81.100,17.1,4.285
203,2014-08-31 03:35:00,22.94,0.6,22.465,22.872,0.1484,-0.1988,0.0000,20.460,81.200,17.1,4.285
204,2014-08-31 03:40:00,26.47,0.6,22.465,22.848,0.1484,-0.1988,0.0000,20.412,81.800,17.2,4.285
205,2014-08-31 03:45:00,31.18,0.6,22.441,22.824,0.1479,-0.1988,0.0000,20.341,82.700,17.3,4.285
206,2014-08-31 03:50:00,31.76,0.6,22.441,22.824,0.1479,-0.1988,0.0000,20.436,83.100,17.5,4.285
207,2014-08-31 03:55:00,30.00,0.6,22.417,22.800,0.1479,-0.1988,0.0000,20.531,82.800,17.5,4.285
208,2014-08-31 04:00:00,31.76,0.6,22.393,22.776,0.1484,-0.1988,0.0000,20.531,82.500,17.5,4.285
209,2014-08-31 04:05:00,32.94,0.6,22.369,22.776,0.1484,-0.1988,0.0000,20.460,82.300,17.4,4.285
