"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384931, SEN S/N: 10359317)","RH, % (LGR S/N: 10384931, SEN S/N: 10359317)","DewPt, °C (LGR S/N: 10384931, SEN S/N: 10359317)","Voltage, V (LGR S/N: 10384931, SEN S/N: 10363597)","Current, mA (LGR S/N: 10384931, SEN S/N: 10363597)","Temp, °C (LGR S/N: 10384931, SEN S/N: 10365536, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384931, SEN S/N: 10365540, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384931, SEN S/N: 10374507)","Wetness, % (LGR S/N: 10384931, SEN S/N: 10374903)","Solar Radiation, W/m² (LGR S/N: 10384931, SEN S/N: 10375655)","Batt, V (LGR S/N: 10384931)"
1,2013-10-29 11:45:00,21.533,44.900,9.1,-0.2039,0.0000,18.747,17.986,0.3326,2.35,0.6,4.279
2,2013-10-29 11:50:00,19.817,47.000,8.2,-0.2039,0.0000,18.866,18.010,0.3330,1.76,745.6,4.315
3,2013-10-29 11:55:00,21.151,45.200,8.8,-0.2039,0.0000,18.913,18.033,0.3330,2.35,796.9,4.339
4,2013-10-29 12:00:00,21.056,46.600,9.2,-0.2039,0.0000,18.961,18.081,0.3326,2.35,784.4,4.339
5,2013-10-29 12:05:00,21.581,46.200,9.6,-0.2039,0.0000,19.056,18.129,0.3330,2.94,819.4,4.345
6,2013-10-29 12:10:00,20.913,46.200,8.9,-0.2039,0.0000,19.151,18.152,0.3330,2.35,339.4,4.321
7,2013-10-29 12:15:00,20.412,47.300,8.8,-0.2039,0.0000,19.246,18.224,0.3326,2.35,406.9,4.327
8,2013-10-29 12:20:00,21.891,45.900,9.7,-0.2039,0.0000,19.318,18.271,0.3330,2.94,890.6,4.357
9,2013-10-29 12:25:00,20.507,47.800,9.1,-0.2039,0.0000,19.389,18.343,0.3330,2.35,424.4,4.333
10,2013-10-29 12:30:00,20.126,47.700,8.7,-0.2039,0.0000,19.460,18.390,0.3326,1.76,384.4,4.327
11,2013-10-29 12:35:00,20.198,48.900,9.1,-0.2039,0.0000,19.555,18.461,0.3330,1.76,359.4,4.327
12,2013-10-29 12:40:00,19.508,51.200,9.2,-0.2039,0.0000,19.627,18.509,0.3326,1.76,301.9,4.321
13,2013-10-29 12:45:00,19.008,52.800,9.2,-0.2039,0.0000,19.651,18.580,0.3326,1.76,280.6,4.321
14,2013-10-29 12:50:00,18.414,54.000,9.0,-0.2039,0.0000,19.674,18.652,0.3330,1.76,316.9,4.321
15,2013-10-29 12:55:00,18.889,54.400,9.5,-0.2039,0.0000,19.651,18.699,0.3330,1.76,389.4,4.333
16,2013-10-29 13:00:00,18.889,53.500,9.3,-0.2039,0.0000,19.627,18.747,0.3330,1.76,299.4,4.321
17,2013-10-29 13:05:00,18.509,54.500,9.2,-0.2039,0.0000,19.627,18.794,0.3330,1.76,438.1,4.333
18,2013-10-29 13:10:00,19.318,53.400,9.6,-0.2039,0.0000,19.603,18.842,0.3330,1.76,861.9,4.357
19,2013-10-29 13:15:00,19.912,52.200,9.8,-0.2039,0.0000,19.627,18.866,0.3330,1.76,414.4,4.339
20,2013-10-29 13:20:00,19.127,53.300,9.4,-0.2039,0.0000,19.770,18.889,0.3326,1.76,296.9,4.333
