"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
24,2014-05-16 15:30:00,688.1,-0.2039,0.0000,0.59,30.824,39.743,32.510,22.400,8.3,0.0762,4.333
25,2014-05-16 15:35:00,675.6,-0.2039,0.0000,0.59,30.798,39.375,33.053,23.400,9.4,0.0762,4.333
26,2014-05-16 15:40:00,661.9,-0.2039,0.0000,0.59,30.773,39.036,32.510,24.400,9.6,0.0762,4.327
27,2014-05-16 15:45:00,649.4,-0.2039,0.0000,0.59,30.773,39.093,33.313,23.900,10.0,0.0758,4.351
28,2014-05-16 15:50:00,646.9,-0.2039,0.0000,0.59,30.798,39.318,33.443,24.600,10.5,0.0762,4.381
29,2014-05-16 15:55:00,630.6,-0.2039,0.0000,0.59,30.849,39.460,33.391,25.300,10.9,0.0762,4.351
30,2014-05-16 16:00:00,569.4,-0.2039,0.0000,0.59,30.900,39.431,33.417,22.900,9.4,0.0758,4.345
31,2014-05-16 16:05:00,594.4,-0.2039,0.0000,0.59,30.976,39.375,32.484,23.300,8.9,0.0758,4.339
32,2014-05-16 16:10:00,591.9,-0.2039,0.0000,0.00,31.026,39.346,30.849,23.600,7.7,0.0752,4.333
33,2014-05-16 16:15:00,578.1,-0.2039,0.0000,0.00,31.077,39.346,32.047,25.500,9.9,0.0758,4.333
34,2014-05-16 16:20:00,569.4,-0.2039,0.0000,0.00,31.103,39.346,32.124,25.200,9.7,0.0752,4.327
35,2014-05-16 16:25:00,544.4,-0.2039,0.0000,0.00,31.103,39.036,31.382,27.100,10.2,0.0758,4.327
36,2014-05-16 16:30:00,524.4,-0.2039,0.0000,0.00,31.103,38.476,31.128,28.000,10.5,0.0752,4.400
37,2014-05-16 16:35:00,506.9,-0.2039,0.0000,0.00,31.077,37.811,31.128,26.200,9.5,0.0745,4.363
38,2014-05-16 16:40:00,498.1,-0.2039,0.0000,0.00,31.001,37.178,30.016,26.200,8.5,0.0738,4.351
39,2014-05-16 16:45:00,490.6,-0.2039,0.0000,0.00,30.900,36.552,30.900,26.000,9.2,0.0732,4.339
40,2014-05-16 16:50:00,451.9,-0.2039,0.0000,0.00,30.773,35.958,31.433,26.900,10.1,0.0725,4.339
41,2014-05-16 16:55:00,439.4,-0.2039,0.0000,0.00,30.646,35.422,31.357,26.300,9.7,0.0722,4.333
42,2014-05-16 17:00:00,440.6,-0.2039,0.0000,0.00,30.495,34.942,30.495,28.600,10.3,0.0722,4.333
43,2014-05-16 17:05:00,440.6,-0.1988,0.0000,0.00,30.343,34.519,29.090,30.800,10.2,0.0715,4.333
44,2014-05-16 17:10:00,414.4,-0.1988,0.0000,0.00,30.192,34.071,29.565,31.100,10.7,0.0708,4.327
45,2014-05-16 17:15:00,140.6,-0.1988,0.0000,0.00,30.066,33.678,29.365,29.200,9.6,0.0702,4.339
46,2014-05-16 17:20:00,53.1,-0.1988,0.0000,0.00,29.916,33.313,28.468,30.500,9.5,0.0695,4.339
47,2014-05-16 17:25:00,49.4,-0.1988,0.0000,0.00,29.765,32.975,28.518,31.000,9.8,0.0695,4.333
48,2014-05-16 17:30:00,46.9,-0.1988,0.0000,0.00,29.640,32.639,27.924,32.400,9.9,0.0695,4.333
49,2014-05-16 17:35:00,41.9,-0.1988,0.0000,0.00,29.490,32.330,27.677,34.300,10.5,0.0691,4.327
50,2014-05-16 17:40:00,39.4,-0.1988,0.0000,0.00,29.389,32.047,27.235,35.100,10.5,0.0684,4.333
51,2014-05-16 17:45:00,36.9,-0.1988,0.0000,0.00,29.240,31.765,27.284,35.800,10.8,0.0691,4.339
52,2014-05-16 17:50:00,33.1,-0.1988,0.0000,0.00,29.140,31.510,27.210,35.100,10.5,0.0678,4.333
53,2014-05-16 17:55:00,30.6,-0.1988,0.0000,0.00,29.015,31.281,27.235,34.700,10.3,0.0678,4.333
54,2014-05-16 18:00:00,29.4,-0.1988,0.0000,0.00,28.891,31.026,26.769,34.500,9.8,0.0678,4.333
55,2014-05-16 18:05:00,28.1,-0.1988,0.0000,0.00,28.791,30.798,26.646,34.300,9.6,0.0678,4.339
56,2014-05-16 18:10:00,26.9,-0.1988,0.0000,0.00,28.692,30.545,26.500,35.000,9.8,0.0671,4.339
57,2014-05-16 18:15:00,25.6,-0.1988,0.0000,0.00,28.568,30.343,26.524,35.800,10.2,0.0671,4.333
58,2014-05-16 18:20:00,25.6,-0.1988,0.0000,0.00,28.468,30.142,26.695,35.200,10.1,0.0671,4.333
59,2014-05-16 18:25:00,25.6,-0.1988,0.0000,0.00,28.369,29.941,26.500,35.400,10.0,0.0671,4.333
60,2014-05-16 18:30:00,24.4,-0.1988,0.0000,0.00,28.270,29.790,26.475,34.900,9.7,0.0664,4.333
61,2014-05-16 18:35:00,23.1,-0.1988,0.0000,0.00,28.196,29.615,26.304,34.700,9.5,0.0664,4.339
62,2014-05-16 18:40:00,21.9,-0.1988,0.0000,0.00,28.097,29.464,26.182,33.900,9.1,0.0664,4.339
63,2014-05-16 18:45:00,19.4,-0.1988,0.0000,0.00,27.998,29.290,25.890,34.400,9.0,0.0660,4.333
64,2014-05-16 18:50:00,19.4,-0.1988,0.0000,0.00,27.924,29.140,25.963,34.700,9.2,0.0660,4.333
65,2014-05-16 18:55:00,16.9,-0.1988,0.0000,0.00,27.850,28.990,25.939,34.000,8.9,0.0660,4.333
66,2014-05-16 19:00:00,14.4,-0.1988,0.0000,0.00,27.751,28.841,25.793,33.800,8.7,0.0660,4.339
67,2014-05-16 19:05:00,13.1,-0.1988,0.0000,0.00,27.677,28.692,25.623,34.000,8.6,0.0653,4.339
68,2014-05-16 19:10:00,11.9,-0.1988,0.0000,0.00,27.604,28.543,25.574,33.900,8.5,0.0653,4.333
69,2014-05-16 19:15:00,10.6,-0.1988,0.0000,0.00,27.530,28.419,25.428,34.200,8.5,0.0653,4.333
70,2014-05-16 19:20:00,8.1,-0.1988,0.0000,0.00,27.456,28.270,25.162,35.200,8.7,0.0653,4.333
71,2014-05-16 19:25:00,5.6,-0.1988,0.0000,0.00,27.382,28.147,25.162,36.100,9.1,0.0646,4.333
72,2014-05-16 19:30:00,4.4,-0.1988,0.0000,0.00,27.308,27.998,24.605,38.200,9.4,0.0653,4.327
73,2014-05-16 19:35:00,4.4,-0.1988,0.0000,0.00,27.235,27.899,24.243,41.200,10.2,0.0646,4.321
74,2014-05-16 19:40:00,3.1,-0.1988,0.0000,0.00,27.161,27.751,23.521,47.100,11.6,0.0639,4.321
75,2014-05-16 19:45:00,1.9,-0.1988,0.0000,0.00,27.112,27.653,23.256,48.800,11.9,0.0646,4.321
76,2014-05-16 19:50:00,0.6,-0.1988,0.0000,0.00,27.014,27.530,23.016,49.100,11.8,0.0639,4.321
77,2014-05-16 19:55:00,0.6,-0.1988,0.0000,0.00,26.965,27.407,22.944,50.000,12.0,0.0639,4.321
78,2014-05-16 20:00:00,0.6,-0.1988,0.0000,0.00,26.891,27.284,22.585,51.300,12.0,0.0639,4.321
79,2014-05-16 20:05:00,0.6,-0.1988,0.0000,0.00,26.818,27.186,22.441,52.400,12.2,0.0639,4.321
80,2014-05-16 20:10:00,0.6,-0.1988,0.0000,0.00,26.769,27.063,22.058,54.200,12.4,0.0632,4.321
81,2014-05-16 20:15:00,0.6,-0.1988,0.0000,0.00,26.695,26.940,21.795,57.000,12.9,0.0632,4.321
82,2014-05-16 20:20:00,0.6,-0.1988,0.0000,0.00,26.622,26.842,21.652,57.200,12.8,0.0632,4.321
83,2014-05-16 20:25:00,0.6,-0.1988,0.0000,0.00,26.573,26.720,21.628,56.600,12.7,0.0632,4.321
84,2014-05-16 20:30:00,0.6,-0.1988,0.0000,0.00,26.524,26.622,21.533,57.000,12.7,0.0632,4.321
85,2014-05-16 20:35:00,0.6,-0.1988,0.0000,0.00,26.451,26.524,21.581,57.600,12.9,0.0632,4.321
86,2014-05-16 20:40:00,0.6,-0.1988,0.0000,0.00,26.378,26.402,21.628,57.800,13.0,0.0632,4.321
87,2014-05-16 20:45:00,0.6,-0.1988,0.0000,0.00,26.329,26.329,21.485,58.200,12.9,0.0632,4.321
88,2014-05-16 20:50:00,0.6,-0.1988,0.0000,0.00,26.280,26.231,21.366,58.700,13.0,0.0628,4.321
89,2014-05-16 20:55:00,0.6,-0.1988,0.0000,0.00,26.207,26.134,21.342,57.100,12.5,0.0628,4.321
90,2014-05-16 21:00:00,0.6,-0.1988,0.0000,0.00,26.158,26.061,21.270,56.100,12.2,0.0628,4.321
91,2014-05-16 21:05:00,0.6,-0.1988,0.0000,0.00,26.109,25.963,21.127,56.200,12.1,0.0632,4.321
92,2014-05-16 21:10:00,0.6,-0.1988,0.0000,0.00,26.036,25.866,21.008,55.100,11.7,0.0628,4.321
93,2014-05-16 21:15:00,0.6,-0.1988,0.0000,0.00,25.987,25.793,20.770,55.600,11.6,0.0628,4.321
94,2014-05-16 21:20:00,0.6,-0.1988,0.0000,0.00,25.939,25.695,20.603,56.100,11.6,0.0628,4.321
95,2014-05-16 21:25:00,0.6,-0.1988,0.0000,0.00,25.890,25.598,20.507,56.100,11.5,0.0628,4.321
96,2014-05-16 21:30:00,0.6,-0.1988,0.0000,0.00,25.841,25.501,20.412,56.600,11.5,0.0621,4.321
97,2014-05-16 21:35:00,0.6,-0.1988,0.0000,0.00,25.793,25.428,20.436,56.900,11.6,0.0628,4.321
98,2014-05-16 21:40:00,0.6,-0.1988,0.0000,0.00,25.720,25.331,20.627,56.500,11.7,0.0621,4.321
99,2014-05-16 21:45:00,0.6,-0.1988,0.0000,0.00,25.671,25.258,20.460,56.900,11.6,0.0621,4.321
100,2014-05-16 21:50:00,0.6,-0.1988,0.0000,0.00,25.623,25.186,20.484,57.300,11.8,0.0621,4.321
101,2014-05-16 21:55:00,0.6,-0.1988,0.0000,0.00,25.574,25.113,20.460,57.600,11.8,0.0621,4.321
102,2014-05-16 22:00:00,0.6,-0.1988,0.0000,0.00,25.525,25.040,20.412,57.900,11.9,0.0621,4.321
103,2014-05-16 22:05:00,0.6,-0.1988,0.0000,0.00,25.477,24.992,20.341,58.200,11.9,0.0621,4.315
104,2014-05-16 22:10:00,0.6,-0.1988,0.0000,0.00,25.428,24.919,20.388,58.300,11.9,0.0614,4.321
105,2014-05-16 22:15:00,0.6,-0.1988,0.0000,0.00,25.380,24.871,20.365,58.400,12.0,0.0621,4.321
106,2014-05-16 22:20:00,0.6,-0.1988,0.0000,0.00,25.355,24.798,20.317,58.700,12.0,0.0621,4.315
107,2014-05-16 22:25:00,0.6,-0.1988,0.0000,0.00,25.307,24.750,20.341,59.100,12.1,0.0621,4.321
108,2014-05-16 22:30:00,0.6,-0.1988,0.0000,0.00,25.258,24.677,20.222,59.500,12.1,0.0621,4.315
109,2014-05-16 22:35:00,0.6,-0.1988,0.0000,0.00,25.210,24.629,20.246,59.800,12.2,0.0621,4.315
110,2014-05-16 22:40:00,0.6,-0.1988,0.0000,0.00,25.186,24.581,20.341,60.700,12.5,0.0621,4.315
111,2014-05-16 22:45:00,0.6,-0.1988,0.0000,0.00,25.137,24.532,20.365,61.900,12.8,0.0614,4.315
112,2014-05-16 22:50:00,0.6,-0.1988,0.0000,0.00,25.113,24.484,20.293,62.900,13.0,0.0621,4.315
113,2014-05-16 22:55:00,0.6,-0.1988,0.0000,0.00,25.065,24.436,20.198,63.400,13.0,0.0614,4.315
114,2014-05-16 23:00:00,0.6,-0.1988,0.0000,0.00,25.016,24.412,20.031,64.000,13.0,0.0621,4.315
115,2014-05-16 23:05:00,0.6,-0.1988,0.0000,0.00,24.968,24.363,20.079,64.400,13.2,0.0614,4.315
116,2014-05-16 23:10:00,0.6,-0.1988,0.0000,0.00,24.968,24.315,20.031,64.600,13.2,0.0614,4.315
117,2014-05-16 23:15:00,0.6,-0.1988,0.0000,0.00,24.919,24.291,20.031,64.900,13.2,0.0614,4.315
118,2014-05-16 23:20:00,0.6,-0.1988,0.0000,0.00,24.895,24.243,20.079,64.800,13.3,0.0614,4.315
119,2014-05-16 23:25:00,0.6,-0.1988,0.0000,0.00,24.871,24.195,20.055,64.900,13.3,0.0614,4.315
120,2014-05-16 23:30:00,0.6,-0.1988,0.0000,0.00,24.823,24.171,20.103,64.700,13.3,0.0614,4.315
121,2014-05-16 23:35:00,0.6,-0.1988,0.0000,0.00,24.798,24.122,20.198,64.900,13.4,0.0614,4.315
122,2014-05-16 23:40:00,0.6,-0.1988,0.0000,0.00,24.774,24.074,20.150,65.100,13.4,0.0614,4.315
123,2014-05-16 23:45:00,0.6,-0.1988,0.0000,0.59,24.726,24.050,20.150,65.300,13.5,0.0614,4.315
124,2014-05-16 23:50:00,0.6,-0.1988,0.0000,0.59,24.702,24.002,20.007,65.800,13.4,0.0614,4.315
125,2014-05-16 23:55:00,0.6,-0.1988,0.0000,0.59,24.677,23.978,19.912,66.300,13.5,0.0614,4.315
126,2014-05-17 00:00:00,0.6,-0.1988,0.0000,0.59,24.629,23.930,20.031,66.400,13.6,0.0614,4.315
127,2014-05-17 00:05:00,0.6,-0.1988,0.0000,0.59,24.605,23.881,20.031,65.700,13.4,0.0607,4.309
128,2014-05-17 00:10:00,0.6,-0.1988,0.0000,0.59,24.581,23.857,19.912,66.300,13.5,0.0614,4.309
129,2014-05-17 00:15:00,0.6,-0.1988,0.0000,0.59,24.557,23.809,19.793,66.700,13.4,0.0614,4.309
130,2014-05-17 00:20:00,0.6,-0.1988,0.0000,1.18,24.532,23.785,19.674,67.200,13.4,0.0614,4.309
131,2014-05-17 00:25:00,0.6,-0.1988,0.0000,1.18,24.484,23.737,19.555,67.800,13.5,0.0614,4.309
132,2014-05-17 00:30:00,0.6,-0.1988,0.0000,1.18,24.460,23.713,19.722,68.300,13.7,0.0614,4.309
133,2014-05-17 00:35:00,0.6,-0.1988,0.0000,1.76,24.436,23.665,19.722,68.400,13.8,0.0614,4.309
134,2014-05-17 00:40:00,0.6,-0.1988,0.0000,1.76,24.412,23.641,19.603,68.400,13.6,0.0614,4.309
135,2014-05-17 00:45:00,0.6,-0.1988,0.0000,2.35,24.388,23.593,19.627,68.800,13.8,0.0607,4.309
136,2014-05-17 00:50:00,0.6,-0.1988,0.0000,2.94,24.363,23.569,19.555,69.500,13.8,0.0614,4.309
137,2014-05-17 00:55:00,0.6,-0.1988,0.0000,4.71,24.339,23.521,19.413,70.400,13.9,0.0614,4.309
138,2014-05-17 01:00:00,0.6,-0.1988,0.0000,5.29,24.291,23.497,19.413,70.700,14.0,0.0607,4.309
139,2014-05-17 01:05:00,0.6,-0.1988,0.0000,5.29,24.267,23.472,19.341,71.200,14.0,0.0607,4.309
140,2014-05-17 01:10:00,0.6,-0.1988,0.0000,7.06,24.243,23.424,19.436,71.300,14.1,0.0614,4.309
141,2014-05-17 01:15:00,0.6,-0.1988,0.0000,12.35,24.219,23.400,19.294,72.400,14.2,0.0614,4.309
142,2014-05-17 01:20:00,0.6,-0.1988,0.0000,16.47,24.195,23.352,19.127,72.800,14.2,0.0614,4.309
143,2014-05-17 01:25:00,0.6,-0.1988,0.0000,15.88,24.171,23.328,19.008,73.200,14.1,0.0614,4.309
144,2014-05-17 01:30:00,0.6,-0.1988,0.0000,11.76,24.146,23.280,18.985,73.100,14.1,0.0607,4.309
145,2014-05-17 01:35:00,0.6,-0.1988,0.0000,10.59,24.122,23.256,19.008,72.900,14.1,0.0614,4.309
146,2014-05-17 01:40:00,0.6,-0.1988,0.0000,13.53,24.098,23.232,18.866,73.200,14.0,0.0614,4.309
147,2014-05-17 01:45:00,0.6,-0.1988,0.0000,14.71,24.074,23.184,18.723,73.400,13.9,0.0614,4.303
148,2014-05-17 01:50:00,0.6,-0.1988,0.0000,15.88,24.050,23.136,18.580,73.800,13.8,0.0614,4.309
149,2014-05-17 01:55:00,0.6,-0.1988,0.0000,13.53,24.002,23.088,18.557,73.900,13.8,0.0614,4.303
150,2014-05-17 02:00:00,0.6,-0.1988,0.0000,16.47,24.002,23.064,18.509,74.300,13.9,0.0614,4.309
151,2014-05-17 02:05:00,0.6,-0.1988,0.0000,12.94,23.954,23.016,18.628,74.100,13.9,0.0607,4.309
152,2014-05-17 02:10:00,0.6,-0.1988,0.0000,18.24,23.954,22.992,18.557,74.200,13.9,0.0614,4.309
153,2014-05-17 02:15:00,0.6,-0.1988,0.0000,17.65,23.905,22.944,18.533,74.300,13.9,0.0614,4.309
154,2014-05-17 02:20:00,0.6,-0.1988,0.0000,19.41,23.881,22.920,18.438,74.800,13.9,0.0614,4.303
155,2014-05-17 02:25:00,0.6,-0.1988,0.0000,22.35,23.857,22.872,18.366,75.000,13.9,0.0614,4.303
156,2014-05-17 02:30:00,0.6,-0.1988,0.0000,17.06,23.833,22.824,18.438,75.100,14.0,0.0614,4.303
157,2014-05-17 02:35:00,0.6,-0.1988,0.0000,16.47,23.809,22.800,18.509,75.000,14.0,0.0614,4.303
158,2014-05-17 02:40:00,0.6,-0.1988,0.0000,15.29,23.785,22.753,18.628,74.600,14.0,0.0614,4.309
159,2014-05-17 02:45:00,0.6,-0.1988,0.0000,14.12,23.761,22.729,18.628,74.400,14.0,0.0614,4.303
160,2014-05-17 02:50:00,0.6,-0.1988,0.0000,13.53,23.737,22.705,18.699,74.300,14.1,0.0614,4.303
161,2014-05-17 02:55:00,0.6,-0.1988,0.0000,12.94,23.713,22.681,18.652,74.300,14.0,0.0614,4.303
162,2014-05-17 03:00:00,0.6,-0.1988,0.0000,19.41,23.689,22.633,18.438,74.500,13.8,0.0614,4.303
163,2014-05-17 03:05:00,0.6,-0.1988,0.0000,16.47,23.665,22.609,18.343,74.600,13.8,0.0614,4.303
164,2014-05-17 03:10:00,0.6,-0.1988,0.0000,15.29,23.617,22.585,18.461,74.600,13.9,0.0614,4.303
165,2014-05-17 03:15:00,0.6,-0.1988,0.0000,20.59,23.617,22.537,18.224,74.800,13.7,0.0614,4.303
166,2014-05-17 03:20:00,0.6,-0.1988,0.0000,20.59,23.593,22.513,18.081,75.500,13.7,0.0614,4.303
167,2014-05-17 03:25:00,0.6,-0.1988,0.0000,28.82,23.569,22.465,17.915,75.800,13.6,0.0614,4.303
168,2014-05-17 03:30:00,0.6,-0.1988,0.0000,31.18,23.545,22.441,17.796,77.000,13.7,0.0614,4.303
169,2014-05-17 03:35:00,0.6,-0.1988,0.0000,30.00,23.521,22.417,17.819,77.200,13.8,0.0614,4.303
170,2014-05-17 03:40:00,0.6,-0.1988,0.0000,38.24,23.497,22.369,17.748,77.300,13.7,0.0614,4.303
171,2014-05-17 03:45:00,0.6,-0.1988,0.0000,34.12,23.472,22.345,17.748,77.300,13.7,0.0614,4.303
172,2014-05-17 03:50:00,0.6,-0.1988,0.0000,34.71,23.424,22.321,17.629,77.600,13.7,0.0607,4.303
173,2014-05-17 03:55:00,0.6,-0.1988,0.0000,40.59,23.424,22.274,17.534,78.000,13.7,0.0614,4.303
174,2014-05-17 04:00:00,0.6,-0.1988,0.0000,39.41,23.400,22.250,17.558,78.200,13.7,0.0614,4.303
175,2014-05-17 04:05:00,0.6,-0.1988,0.0000,34.71,23.376,22.226,17.558,78.400,13.8,0.0614,4.303
176,2014-05-17 04:10:00,0.6,-0.1988,0.0000,33.53,23.352,22.178,17.510,77.900,13.6,0.0614,4.303
177,2014-05-17 04:15:00,0.6,-0.1988,0.0000,31.18,23.328,22.154,17.582,77.600,13.6,0.0614,4.303
178,2014-05-17 04:20:00,0.6,-0.1988,0.0000,34.71,23.304,22.130,17.605,77.800,13.7,0.0614,4.303
179,2014-05-17 04:25:00,0.6,-0.1988,0.0000,34.12,23.280,22.082,17.558,77.700,13.6,0.0614,4.303
180,2014-05-17 04:30:00,0.6,-0.1988,0.0000,37.65,23.256,22.058,17.415,77.900,13.5,0.0614,4.303
181,2014-05-17 04:35:00,0.6,-0.1988,0.0000,32.94,23.232,22.034,17.510,78.100,13.7,0.0614,4.303
182,2014-05-17 04:40:00,0.6,-0.1988,0.0000,37.06,23.208,22.011,17.534,78.000,13.7,0.0614,4.303
183,2014-05-17 04:45:00,0.6,-0.1988,0.0000,38.82,23.184,21.963,17.463,78.000,13.6,0.0614,4.303
184,2014-05-17 04:50:00,0.6,-0.1988,0.0000,38.82,23.160,21.939,17.415,78.500,13.7,0.0607,4.303
185,2014-05-17 04:55:00,0.6,-0.1988,0.0000,35.88,23.136,21.915,17.368,78.100,13.5,0.0614,4.303
186,2014-05-17 05:00:00,0.6,-0.1988,0.0000,39.41,23.136,21.891,17.296,78.000,13.4,0.0614,4.303
187,2014-05-17 05:05:00,0.6,-0.1988,0.0000,33.53,23.088,21.867,17.296,78.100,13.5,0.0614,4.303
188,2014-05-17 05:10:00,0.6,-0.1988,0.0000,34.12,23.088,21.819,17.344,78.000,13.5,0.0607,4.303
189,2014-05-17 05:15:00,0.6,-0.1988,0.0000,33.53,23.040,21.795,17.344,78.200,13.5,0.0614,4.303
190,2014-05-17 05:20:00,0.6,-0.1988,0.0000,37.65,23.040,21.772,17.344,78.100,13.5,0.0614,4.303
191,2014-05-17 05:25:00,0.6,-0.1988,0.0000,37.06,23.016,21.748,17.368,78.200,13.6,0.0614,4.303
192,2014-05-17 05:30:00,0.6,-0.1988,0.0000,37.06,22.992,21.724,17.272,78.400,13.5,0.0607,4.303
193,2014-05-17 05:35:00,0.6,-0.1988,0.0000,40.59,22.968,21.700,17.249,78.700,13.5,0.0614,4.303
194,2014-05-17 05:40:00,0.6,-0.1988,0.0000,38.24,22.944,21.676,17.177,78.600,13.4,0.0614,4.303
195,2014-05-17 05:45:00,0.6,-0.1988,0.0000,34.12,22.920,21.652,17.368,78.300,13.6,0.0614,4.303
196,2014-05-17 05:50:00,0.6,-0.1988,0.0000,34.12,22.896,21.628,17.368,78.100,13.5,0.0614,4.303
197,2014-05-17 05:55:00,0.6,-0.1988,0.0000,32.94,22.896,21.604,17.272,78.200,13.5,0.0614,4.303
198,2014-05-17 06:00:00,1.9,-0.1988,0.0000,35.29,22.872,21.581,17.153,78.100,13.3,0.0614,4.303
199,2014-05-17 06:05:00,3.1,-0.1988,0.0000,36.47,22.848,21.533,17.130,78.400,13.4,0.0614,4.303
200,2014-05-17 06:10:00,5.6,-0.1988,0.0000,33.53,22.824,21.509,17.082,78.400,13.3,0.0607,4.303
201,2014-05-17 06:15:00,6.9,-0.1988,0.0000,30.59,22.800,21.509,17.034,78.700,13.3,0.0607,4.303
202,2014-05-17 06:20:00,9.4,-0.1988,0.0000,28.24,22.776,21.485,16.987,78.700,13.3,0.0607,4.303
203,2014-05-17 06:25:00,11.9,-0.1988,0.0000,26.47,22.753,21.461,17.058,78.400,13.3,0.0614,4.309
204,2014-05-17 06:30:00,14.4,-0.1988,0.0000,25.88,22.753,21.461,17.153,78.500,13.4,0.0614,4.321
205,2014-05-17 06:35:00,15.6,-0.1988,0.0000,25.88,22.729,21.437,17.201,78.500,13.4,0.0614,4.321
206,2014-05-17 06:40:00,18.1,-0.1988,0.0000,24.12,22.705,21.437,17.249,78.600,13.5,0.0607,4.333
207,2014-05-17 06:45:00,19.4,-0.1988,0.0000,22.94,22.705,21.413,17.368,78.700,13.6,0.0607,4.339
208,2014-05-17 06:50:00,20.6,-0.1988,0.0000,22.35,22.681,21.413,17.439,78.800,13.7,0.0614,4.351
209,2014-05-17 06:55:00,21.9,-0.1988,0.0000,21.18,22.657,21.413,17.558,78.500,13.8,0.0614,4.351
