"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374973, SEN S/N: 10200135)","Wetness, % (LGR S/N: 10374973, SEN S/N: 10205906)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222765, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222769, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374973, SEN S/N: 10222873)","Voltage, V (LGR S/N: 10374973, SEN S/N: 10348623)","Current, mA (LGR S/N: 10374973, SEN S/N: 10348623)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10359303)","RH, % (LGR S/N: 10374973, SEN S/N: 10359303)","DewPt, °C (LGR S/N: 10374973, SEN S/N: 10359303)","Batt, V (LGR S/N: 10374973)"
1,2013-09-11 11:05:00,660.6,3.53,24.823,23.448,0.3649,-0.1988,0.0000,23.352,67.200,16.9,4.351
2,2013-09-11 11:10:00,669.4,3.53,24.798,23.545,0.3643,-0.1988,0.0000,23.785,65.700,17.0,4.351
3,2013-09-11 11:15:00,674.4,2.94,24.798,23.593,0.3643,-0.1937,0.0000,23.954,63.300,16.6,4.369
4,2013-09-11 11:20:00,685.6,3.53,25.016,23.737,0.3638,-0.1988,0.0000,23.954,63.600,16.6,4.363
5,2013-09-11 11:25:00,683.1,3.53,25.404,23.978,0.3638,-0.1988,0.0000,23.497,64.200,16.4,4.357
6,2013-09-11 11:30:00,689.4,3.53,25.890,24.291,0.3638,-0.1937,0.0000,24.243,63.100,16.8,4.357
7,2013-09-11 11:35:00,706.9,3.53,26.426,24.677,0.3638,-0.1988,0.0000,24.581,61.700,16.8,4.369
8,2013-09-11 11:40:00,711.9,3.53,26.916,25.016,0.3638,-0.1937,0.0000,24.412,60.400,16.3,4.363
9,2013-09-11 11:45:00,711.9,3.53,27.382,25.380,0.3638,-0.1937,0.0000,24.581,60.600,16.5,4.357
10,2013-09-11 11:50:00,723.1,3.53,27.801,25.720,0.3632,-0.1988,0.0000,24.677,59.800,16.4,4.357
11,2013-09-11 11:55:00,726.9,3.53,28.171,26.036,0.3638,-0.1988,0.0000,24.895,58.200,16.1,4.406
12,2013-09-11 12:00:00,733.1,4.12,28.518,26.353,0.3638,-0.1988,0.0000,25.234,59.100,16.7,4.363
13,2013-09-11 12:05:00,738.1,4.12,28.841,26.646,0.3638,-0.1937,0.0000,25.162,58.600,16.5,4.363
14,2013-09-11 12:10:00,739.4,4.12,29.165,26.965,0.3638,-0.1988,0.0000,25.428,57.500,16.4,4.357
15,2013-09-11 12:15:00,746.9,4.12,29.464,27.235,0.3632,-0.1988,0.0000,24.919,58.800,16.3,4.357
16,2013-09-11 12:20:00,748.1,4.12,29.740,27.505,0.3632,-0.1937,0.0000,25.210,57.100,16.1,4.369
17,2013-09-11 12:25:00,745.6,4.12,29.991,27.751,0.3632,-0.1988,0.0000,25.890,58.200,17.1,4.363
18,2013-09-11 12:30:00,753.1,4.12,30.217,27.974,0.3632,-0.1988,0.0000,25.671,55.600,16.1,4.363
19,2013-09-11 12:35:00,758.1,4.12,30.444,28.196,0.3632,-0.1937,0.0000,25.501,56.100,16.1,4.357
20,2013-09-11 12:40:00,759.4,4.12,30.646,28.394,0.3628,-0.1988,0.0000,25.525,56.400,16.2,4.357
21,2013-09-11 12:45:00,754.4,4.12,30.849,28.593,0.3628,-0.1937,0.0000,25.574,55.400,16.0,4.369
22,2013-09-11 12:50:00,753.1,4.12,31.001,28.791,0.3628,-0.1988,0.0000,25.453,56.500,16.2,4.363
23,2013-09-11 12:55:00,754.4,4.12,31.179,28.965,0.3622,-0.1988,0.0000,25.939,54.700,16.1,4.363
24,2013-09-11 13:00:00,751.9,4.12,31.331,29.140,0.3628,-0.1988,0.0000,26.500,53.600,16.3,4.357
25,2013-09-11 13:05:00,748.1,4.12,31.484,29.315,0.3622,-0.1937,0.0000,25.550,54.400,15.7,4.357
26,2013-09-11 13:10:00,753.1,4.12,31.612,29.439,0.3622,-0.1988,0.0000,25.671,54.000,15.7,4.387
27,2013-09-11 13:15:00,755.6,4.12,31.740,29.565,0.3616,-0.1988,0.0000,25.939,54.400,16.1,4.363
28,2013-09-11 13:20:00,754.4,4.12,31.868,29.690,0.3622,-0.1988,0.0000,25.453,54.000,15.5,4.363
