Date Time	Voltage (V)  #10348620	Current (mA)  #10348620	Temp (°F)  #10359300	RH (%)  #10359300	Inside Temp (°F)	Outside Temp (°F)	Water Content (m³/m³)  #10374525	Solar Radiation (W/m²)  #10375652	Wetness (%)  #10791397	Batt (V) c:5
10/31/15 11:05:00.0	-0.2039	0.0000	87.483	15.500	78.165	74.206	0.0738	590.6	1.76	4.255
10/31/15 11:10:00.0	-0.2039	0.0000	87.300	16.100	76.986	73.515	0.0738	623.1	1.76	4.212
10/31/15 11:15:00.0	-0.2039	0.0000	87.665	15.500	76.028	72.997	0.0738	623.1	1.76	4.224
10/31/15 11:20:00.0	-0.2039	0.0000	87.391	15.400	75.290	72.610	0.0732	575.6	1.76	4.224
10/31/15 11:25:00.0	-0.2039	0.0000	86.664	16.400	74.683	72.307	0.0732	275.6	1.76	4.231
10/31/15 11:30:00.0	-0.2039	0.0000	86.482	16.100	74.250	72.007	0.0732	613.1	1.18	4.243
10/31/15 11:35:00.0	-0.2039	0.0000	86.844	16.800	74.206	71.834	0.0732	589.4	1.18	4.237
10/31/15 11:40:00.0	-0.2039	0.0000	86.844	16.200	74.554	71.748	0.0725	180.6	1.18	4.237
10/31/15 11:45:00.0	-0.2039	0.0000	87.073	16.100	75.247	71.834	0.0725	40.6	1.18	4.237
10/31/15 11:50:00.0	-0.2039	0.0000	86.891	17.000	76.203	72.093	0.0725	39.4	1.18	4.237
10/31/15 11:55:00.0	-0.2039	0.0000	87.118	17.500	77.292	72.437	0.0725	38.1	1.18	4.237
10/31/15 12:00:00.0	-0.2039	0.0000	87.210	18.300	78.076	72.783	0.0732	38.1	1.18	4.237
10/31/15 12:05:00.0	-0.2039	0.0000	87.346	17.300	79.084	73.213	0.0732	41.9	1.18	4.267
10/31/15 12:10:00.0	-0.2039	0.0000	87.346	17.800	79.876	73.558	0.0732	46.9	1.18	4.237
10/31/15 12:15:00.0	-0.2039	0.0000	87.255	18.300	79.788	73.818	0.0732	239.4	1.18	4.237
10/31/15 12:20:00.0	-0.2039	0.0000	87.847	18.400	79.173	73.904	0.0738	109.4	1.18	4.237
10/31/15 12:25:00.0	-0.2039	0.0000	87.757	18.300	78.471	73.904	0.0732	43.1	1.18	4.237
10/31/15 12:30:00.0	-0.2039	0.0000	87.620	18.700	77.902	73.861	0.0738	41.9	1.18	4.237
10/31/15 12:35:00.0	-0.2039	0.0000	88.030	18.200	77.421	73.774	0.0738	40.6	1.18	4.237
10/31/15 12:40:00.0	-0.2039	0.0000	88.122	18.000	77.029	73.645	0.0738	41.9	1.18	4.243
10/31/15 12:45:00.0	-0.2039	0.0000	88.351	17.600	76.725	73.515	0.0738	41.9	1.18	4.243
10/31/15 12:50:00.0	-0.2039	0.0000	88.396	17.600	76.464	73.429	0.0738	43.1	1.18	4.243
10/31/15 12:55:00.0	-0.2039	0.0000	87.894	17.300	76.246	73.342	0.0738	45.6	1.18	4.243
10/31/15 13:00:00.0	-0.2039	0.0000	88.259	17.500	76.114	73.256	0.0738	46.9	1.18	4.237
10/31/15 13:05:00.0	-0.2039	0.0000	88.167	16.800	76.028	73.170	0.0738	46.9	1.18	4.237
10/31/15 13:10:00.0	-0.2039	0.0000	88.443	17.500	75.942	73.126	0.0738	46.9	1.18	4.237
10/31/15 13:15:00.0	-0.2039	0.0000	88.259	17.300	75.853	73.083	0.0738	48.1	1.18	4.237
10/31/15 13:20:00.0	-0.2039	0.0000	88.351	17.300	75.853	73.040	0.0738	48.1	1.18	4.237
10/31/15 13:25:00.0	-0.2039	0.0000	88.214	17.100	75.898	73.040	0.0738	49.4	1.18	4.237
10/31/15 13:30:00.0	-0.2039	0.0000	88.167	17.100	75.898	72.997	0.0738	49.4	1.18	4.237
10/31/15 13:35:00.0	-0.2039	0.0000	88.122	17.600	75.810	72.997	0.0738	49.4	1.18	4.237
10/31/15 13:40:00.0	-0.2039	0.0000	87.985	17.900	75.767	72.997	0.0738	48.1	1.18	4.237
10/31/15 13:45:00.0	-0.2039	0.0000	88.167	17.600	75.724	72.955	0.0738	46.9	1.18	4.237
10/31/15 13:50:00.0	-0.2039	0.0000	88.259	18.200	75.681	72.955	0.0745	45.6	1.18	4.237
10/31/15 13:55:00.0	-0.2039	0.0000	88.214	17.800	75.637	72.955	0.0738	43.1	1.18	4.237
10/31/15 14:00:00.0	-0.2039	0.0000	87.710	17.800	75.594	72.912	0.0745	40.6	1.18	4.231
10/31/15 14:05:00.0	-0.2039	0.0000	87.483	18.400	75.508	72.912	0.0738	40.6	0.59	4.231
10/31/15 14:10:00.0	-0.2039	0.0000	87.346	18.300	75.420	72.912	0.0738	38.1	1.18	4.231
10/31/15 14:15:00.0	-0.2039	0.0000	87.620	20.000	75.333	72.869	0.0745	35.6	1.18	4.231
10/31/15 14:20:00.0	-0.2039	0.0000	88.030	20.300	75.290	72.826	0.0745	33.1	1.18	4.231
10/31/15 14:25:00.0	-0.2039	0.0000	88.030	21.100	75.247	72.826	0.0738	30.6	1.18	4.231
10/31/15 14:30:00.0	-0.2039	0.0000	87.757	21.000	75.204	72.783	0.0738	29.4	1.18	4.231
10/31/15 14:35:00.0	-0.2039	0.0000	87.483	21.000	75.117	72.783	0.0738	26.9	0.59	4.231
10/31/15 14:40:00.0	-0.2039	0.0000	87.573	21.300	75.074	72.739	0.0738	25.6	0.59	4.231
10/31/15 14:45:00.0	-0.2039	0.0000	87.620	21.500	74.986	72.739	0.0738	23.1	0.59	4.231
10/31/15 14:50:00.0	-0.2039	0.0000	87.391	21.300	74.943	72.696	0.0738	20.6	0.59	4.231
10/31/15 14:55:00.0	-0.2039	0.0000	87.391	21.100	74.856	72.653	0.0738	19.4	0.59	4.231
10/31/15 15:00:00.0	-0.2039	0.0000	87.391	20.900	74.770	72.653	0.0738	19.4	0.59	4.231
10/31/15 15:05:00.0	-0.2039	0.0000	87.118	20.700	74.683	72.610	0.0745	18.1	0.59	4.224
10/31/15 15:10:00.0	-0.2039	0.0000	87.073	20.400	74.597	72.567	0.0738	16.9	0.59	4.249
10/31/15 15:15:00.0	-0.2039	0.0000	86.936	20.400	74.511	72.567	0.0738	16.9	0.59	4.224
10/31/15 15:20:00.0	-0.2039	0.0000	86.936	20.000	74.424	72.523	0.0738	15.6	0.59	4.224
10/31/15 15:25:00.0	-0.2039	0.0000	86.844	19.700	74.338	72.480	0.0738	15.6	0.59	4.224
10/31/15 15:30:00.0	-0.2039	0.0000	86.709	19.800	74.250	72.437	0.0738	15.6	0.59	4.224
10/31/15 15:35:00.0	-0.2039	0.0000	86.437	19.900	74.163	72.394	0.0738	14.4	0.59	4.224
10/31/15 15:40:00.0	-0.2039	0.0000	86.391	20.300	74.077	72.351	0.0738	14.4	0.59	4.224
10/31/15 15:45:00.0	-0.2039	0.0000	86.211	20.400	73.990	72.307	0.0738	14.4	0.59	4.224
10/31/15 15:50:00.0	-0.2039	0.0000	85.894	21.100	73.947	72.307	0.0738	13.1	0.59	4.224
10/31/15 15:55:00.0	-0.2039	0.0000	85.532	22.000	73.861	72.264	0.0738	13.1	0.59	4.224
10/31/15 16:00:00.0	-0.2039	0.0000	85.262	22.200	73.818	72.221	0.0738	13.1	0.59	4.224
10/31/15 16:05:00.0	-0.2039	0.0000	84.900	22.300	73.731	72.178	0.0738	11.9	0.59	4.224
10/31/15 16:10:00.0	-0.2039	0.0000	84.632	22.100	73.688	72.178	0.0738	11.9	0.59	4.224
10/31/15 16:15:00.0	-0.2039	0.0000	84.317	22.400	73.602	72.136	0.0738	10.6	0.59	4.224
10/31/15 16:20:00.0	-0.2039	0.0000	84.049	22.700	73.515	72.093	0.0738	10.6	0.59	4.224
10/31/15 16:25:00.0	-0.2039	0.0000	83.691	23.200	73.429	72.050	0.0738	9.4	0.59	4.224
10/31/15 16:30:00.0	-0.2039	0.0000	83.332	23.600	73.342	72.007	0.0738	8.1	0.59	4.224
10/31/15 16:35:00.0	-0.2039	0.0000	82.841	24.100	73.256	71.964	0.0738	6.9	0.59	4.224
10/31/15 16:40:00.0	-0.2039	0.0000	82.308	24.600	73.126	71.920	0.0738	5.6	0.59	4.224
10/31/15 16:45:00.0	-0.2039	0.0000	81.509	25.300	72.997	71.877	0.0738	4.4	0.59	4.224
10/31/15 16:50:00.0	-0.2039	0.0000	81.154	25.600	72.826	71.791	0.0738	3.1	0.00	4.224
10/31/15 16:55:00.0	-0.2039	0.0000	80.802	25.800	72.696	71.704	0.0738	1.9	0.59	4.224
10/31/15 17:00:00.0	-0.2039	0.0000	80.404	26.400	72.523	71.661	0.0738	1.9	0.00	4.224
10/31/15 17:05:00.0	-0.2039	0.0000	79.743	27.200	72.351	71.577	0.0738	0.6	0.00	4.224
10/31/15 17:10:00.0	-0.2039	0.0000	79.347	28.100	72.221	71.533	0.0738	0.6	0.00	4.224
10/31/15 17:15:00.0	-0.2039	0.0000	78.865	29.200	72.050	71.447	0.0738	0.6	0.00	4.224
10/31/15 17:20:00.0	-0.2039	0.0000	78.427	29.800	71.920	71.361	0.0732	0.6	0.00	4.224
10/31/15 17:25:00.0	-0.2039	0.0000	78.559	30.400	71.791	71.274	0.0732	0.6	0.00	4.224
10/31/15 17:30:00.0	-0.2039	0.0000	78.076	31.500	71.661	71.231	0.0732	0.6	0.00	4.224
10/31/15 17:35:00.0	-0.2039	0.0000	77.684	32.700	71.577	71.146	0.0732	0.6	0.00	4.224
10/31/15 17:40:00.0	-0.2039	0.0000	77.378	33.600	71.447	71.103	0.0732	0.6	0.00	4.224
10/31/15 17:45:00.0	-0.2039	0.0000	76.942	34.700	71.361	71.017	0.0732	0.6	0.00	4.249
10/31/15 17:50:00.0	-0.2039	0.0000	76.375	35.500	71.231	70.974	0.0732	0.6	0.00	4.224
10/31/15 17:55:00.0	-0.2039	0.0000	76.028	36.600	71.146	70.887	0.0732	0.6	0.00	4.224
10/31/15 18:00:00.0	-0.2039	0.0000	76.203	37.000	71.017	70.846	0.0732	0.6	0.00	4.224
10/31/15 18:05:00.0	-0.2039	0.0000	75.985	38.100	70.930	70.759	0.0732	0.6	0.00	4.224
10/31/15 18:10:00.0	-0.2039	0.0000	75.810	39.100	70.846	70.716	0.0732	0.6	0.00	4.224
10/31/15 18:15:00.0	-0.2039	0.0000	75.508	39.500	70.803	70.673	0.0725	0.6	0.00	4.224
10/31/15 18:20:00.0	-0.2039	0.0000	75.376	39.200	70.716	70.587	0.0732	0.6	0.00	4.224
10/31/15 18:25:00.0	-0.2039	0.0000	75.290	38.900	70.673	70.543	0.0725	0.6	0.00	4.224
10/31/15 18:30:00.0	-0.2039	0.0000	75.029	38.800	70.587	70.502	0.0725	0.6	0.00	4.224
10/31/15 18:35:00.0	-0.2039	0.0000	74.727	39.100	70.502	70.459	0.0725	0.6	0.00	4.224
10/31/15 18:40:00.0	-0.2039	0.0000	74.424	39.400	70.416	70.416	0.0725	0.6	0.00	4.224
10/31/15 18:45:00.0	-0.2039	0.0000	74.206	39.400	70.329	70.372	0.0725	0.6	0.00	4.224
10/31/15 18:50:00.0	-0.2039	0.0000	73.904	39.500	70.243	70.286	0.0725	0.6	0.00	4.224
10/31/15 18:55:00.0	-0.2039	0.0000	73.688	39.400	70.115	70.243	0.0725	0.6	0.00	4.224
10/31/15 19:00:00.0	-0.2039	0.0000	73.126	39.800	69.985	70.201	0.0725	0.6	0.00	4.224
10/31/15 19:05:00.0	-0.2039	0.0000	73.213	39.800	69.858	70.115	0.0725	0.6	0.00	4.224
10/31/15 19:10:00.0	-0.2039	0.0000	73.126	40.000	69.728	70.072	0.0725	0.6	0.00	4.224
10/31/15 19:15:00.0	-0.2039	0.0000	72.869	40.400	69.643	69.985	0.0725	0.6	0.00	4.224
10/31/15 19:20:00.0	-0.2039	0.0000	72.523	41.000	69.514	69.942	0.0725	0.6	0.00	4.224
10/31/15 19:25:00.0	-0.2039	0.0000	72.610	41.400	69.427	69.858	0.0725	0.6	0.00	4.224
10/31/15 19:30:00.0	-0.2039	0.0000	72.523	41.500	69.300	69.814	0.0725	0.6	0.00	4.224
10/31/15 19:35:00.0	-0.2039	0.0000	72.050	42.000	69.213	69.728	0.0722	0.6	0.00	4.224
10/31/15 19:40:00.0	-0.2039	0.0000	71.791	42.700	69.129	69.685	0.0725	0.6	0.00	4.224
10/31/15 19:45:00.0	-0.2039	0.0000	71.577	43.100	69.042	69.600	0.0722	0.6	0.00	4.224
10/31/15 19:50:00.0	-0.2039	0.0000	71.274	43.600	68.956	69.557	0.0722	0.6	0.00	4.224
10/31/15 19:55:00.0	-0.2039	0.0000	71.060	44.300	68.828	69.471	0.0722	0.6	0.00	4.224
10/31/15 20:00:00.0	-0.2039	0.0000	70.803	44.800	68.742	69.427	0.0722	0.6	0.00	4.224
10/31/15 20:05:00.0	-0.2039	0.0000	70.716	45.500	68.657	69.386	0.0722	0.6	0.00	4.224
10/31/15 20:10:00.0	-0.2039	0.0000	70.630	46.000	68.571	69.300	0.0722	0.6	0.00	4.224
10/31/15 20:15:00.0	-0.2039	0.0000	70.243	46.600	68.484	69.256	0.0722	0.6	0.00	4.224
10/31/15 20:20:00.0	-0.2039	0.0000	69.901	47.300	68.400	69.213	0.0722	0.6	0.00	4.224
10/31/15 20:25:00.0	-0.2039	0.0000	70.329	47.300	68.313	69.129	0.0722	0.6	0.00	4.224
10/31/15 20:30:00.0	-0.2039	0.0000	70.201	47.300	68.227	69.085	0.0722	0.6	0.00	4.224
10/31/15 20:35:00.0	-0.2039	0.0000	70.072	47.600	68.142	69.042	0.0715	0.6	0.00	4.224
10/31/15 20:40:00.0	-0.2039	0.0000	69.858	48.000	68.099	68.956	0.0715	0.6	0.00	4.224
10/31/15 20:45:00.0	-0.2039	0.0000	69.643	48.500	68.013	68.913	0.0715	0.6	0.00	4.224
10/31/15 20:50:00.0	-0.2039	0.0000	69.643	49.000	67.928	68.871	0.0715	0.6	0.00	4.224
10/31/15 20:55:00.0	-0.2039	0.0000	69.213	49.000	67.885	68.828	0.0715	0.6	0.00	4.224
10/31/15 21:00:00.0	-0.2039	0.0000	68.443	49.800	67.798	68.785	0.0715	0.6	0.00	4.224
10/31/15 21:05:00.0	-0.2039	0.0000	68.270	51.100	67.671	68.742	0.0715	0.6	0.00	4.224
10/31/15 21:10:00.0	-0.2039	0.0000	68.484	50.800	67.586	68.657	0.0715	0.6	0.00	4.224
10/31/15 21:15:00.0	-0.2039	0.0000	67.714	51.200	67.500	68.614	0.0715	0.6	0.00	4.218
10/31/15 21:20:00.0	-0.2039	0.0000	67.028	52.000	67.372	68.527	0.0708	0.6	0.00	4.224
10/31/15 21:25:00.0	-0.2039	0.0000	66.515	53.000	67.285	68.484	0.0715	0.6	0.00	4.224
10/31/15 21:30:00.0	-0.2039	0.0000	66.301	54.400	67.158	68.400	0.0715	0.6	0.00	4.224
10/31/15 21:35:00.0	-0.2039	0.0000	66.087	54.000	67.028	68.356	0.0715	0.6	0.00	4.224
10/31/15 21:40:00.0	-0.2039	0.0000	65.530	54.300	66.900	68.270	0.0715	0.6	0.00	4.224
10/31/15 21:45:00.0	-0.2039	0.0000	65.230	54.400	66.772	68.227	0.0708	0.6	0.00	4.224
10/31/15 21:50:00.0	-0.2039	0.0000	64.888	55.000	66.643	68.142	0.0708	0.6	0.00	4.218
10/31/15 21:55:00.0	-0.2039	0.0000	64.760	55.600	66.515	68.056	0.0708	0.6	0.00	4.224
10/31/15 22:00:00.0	-0.2039	0.0000	64.503	56.100	66.385	67.971	0.0708	0.6	0.00	4.224
10/31/15 22:05:00.0	-0.2039	0.0000	64.204	56.900	66.258	67.928	0.0708	0.6	0.00	4.224
10/31/15 22:10:00.0	-0.2039	0.0000	64.204	57.300	66.130	67.842	0.0708	0.6	0.00	4.224
10/31/15 22:15:00.0	-0.2039	0.0000	64.074	57.100	66.000	67.757	0.0708	0.6	0.00	4.224
10/31/15 22:20:00.0	-0.2039	0.0000	63.819	57.000	65.916	67.671	0.0708	0.6	0.00	4.224
10/31/15 22:25:00.0	-0.2039	0.0000	63.775	57.000	65.788	67.627	0.0708	0.6	0.00	4.224
10/31/15 22:30:00.0	-0.2039	0.0000	63.475	57.100	65.701	67.543	0.0708	0.6	0.00	4.224
10/31/15 22:35:00.0	-0.2039	0.0000	63.433	57.500	65.615	67.456	0.0708	0.6	0.00	4.224
10/31/15 22:40:00.0	-0.2039	0.0000	63.347	58.200	65.487	67.413	0.0702	0.6	0.00	4.224
10/31/15 22:45:00.0	-0.2039	0.0000	63.262	58.500	65.403	67.329	0.0702	0.6	0.00	4.218
10/31/15 22:50:00.0	-0.2039	0.0000	63.133	57.900	65.359	67.285	0.0702	0.6	0.00	4.218
10/31/15 22:55:00.0	-0.2039	0.0000	63.133	58.500	65.273	67.199	0.0702	0.6	0.00	4.218
10/31/15 23:00:00.0	-0.2039	0.0000	63.176	58.200	65.188	67.158	0.0702	0.6	0.00	4.218
10/31/15 23:05:00.0	-0.2039	0.0000	63.219	56.900	65.102	67.114	0.0702	0.6	0.00	4.218
10/31/15 23:10:00.0	-0.2039	0.0000	62.919	56.200	65.017	67.071	0.0702	0.6	0.00	4.218
10/31/15 23:15:00.0	-0.2039	0.0000	62.748	56.100	64.974	66.985	0.0702	0.6	0.00	4.218
10/31/15 23:20:00.0	-0.2039	0.0000	62.490	56.200	64.845	66.943	0.0702	0.6	0.00	4.218
10/31/15 23:25:00.0	-0.2039	0.0000	62.191	56.800	64.760	66.857	0.0695	0.6	0.00	4.218
10/31/15 23:30:00.0	-0.2039	0.0000	62.148	57.100	64.632	66.814	0.0695	0.6	0.00	4.218
10/31/15 23:35:00.0	-0.2039	0.0000	62.019	57.700	64.546	66.729	0.0695	0.6	0.00	4.218
10/31/15 23:40:00.0	-0.2039	0.0000	61.891	56.700	64.459	66.686	0.0695	0.6	0.00	4.218
10/31/15 23:45:00.0	-0.2039	0.0000	61.590	56.200	64.332	66.600	0.0695	0.6	0.00	4.218
10/31/15 23:50:00.0	-0.2039	0.0000	61.376	55.900	64.247	66.558	0.0695	0.6	0.00	4.218
10/31/15 23:55:00.0	-0.2039	0.0000	61.162	56.400	64.161	66.472	0.0695	0.6	0.00	4.218
11/01/15 00:00:00.0	-0.2039	0.0000	60.991	56.800	64.074	66.429	0.0695	0.6	0.00	4.218
11/01/15 00:05:00.0	-0.2039	0.0000	60.904	56.100	63.990	66.344	0.0695	0.6	0.00	4.218
11/01/15 00:10:00.0	-0.2039	0.0000	60.904	55.200	63.862	66.301	0.0695	0.6	0.00	4.218
11/01/15 00:15:00.0	-0.2039	0.0000	60.991	54.900	63.775	66.214	0.0695	0.6	0.00	4.218
11/01/15 00:20:00.0	-0.2039	0.0000	60.733	54.100	63.689	66.173	0.0695	0.6	0.00	4.218
11/01/15 00:25:00.0	-0.2039	0.0000	60.604	54.100	63.604	66.087	0.0695	0.6	0.00	4.218
11/01/15 00:30:00.0	-0.2039	0.0000	60.561	53.900	63.518	66.043	0.0691	0.6	0.00	4.218
11/01/15 00:35:00.0	-0.2039	0.0000	60.561	54.000	63.433	66.000	0.0691	0.6	0.00	4.218
11/01/15 00:40:00.0	-0.2039	0.0000	60.433	53.800	63.347	65.916	0.0691	0.6	0.00	4.218
11/01/15 00:45:00.0	-0.2039	0.0000	60.561	54.100	63.304	65.872	0.0691	0.6	0.00	4.218
11/01/15 00:50:00.0	-0.2039	0.0000	60.474	53.900	63.219	65.788	0.0691	0.6	0.00	4.218
11/01/15 00:55:00.0	-0.2039	0.0000	60.346	53.800	63.133	65.745	0.0691	0.6	0.00	4.218
11/01/15 01:00:00.0	-0.2039	0.0000	60.132	54.200	63.090	65.701	0.0691	0.6	0.00	4.224
11/01/15 01:05:00.0	-0.2039	0.0000	60.260	54.400	63.005	65.615	0.0691	0.6	0.00	4.212
11/01/15 01:10:00.0	-0.2039	0.0000	60.132	54.400	62.919	65.574	0.0691	0.6	0.00	4.212
11/01/15 01:15:00.0	-0.2039	0.0000	59.916	55.500	62.875	65.530	0.0691	0.6	0.00	4.212
11/01/15 01:20:00.0	-0.2039	0.0000	59.830	55.600	62.791	65.487	0.0691	0.6	0.00	4.212
11/01/15 01:25:00.0	-0.2039	0.0000	59.873	55.900	62.748	65.403	0.0691	0.6	0.00	4.212
11/01/15 01:30:00.0	-0.2039	0.0000	59.659	56.200	62.704	65.359	0.0691	0.6	0.00	4.212
11/01/15 01:35:00.0	-0.2039	0.0000	59.529	57.100	62.661	65.316	0.0684	0.6	0.00	4.212
11/01/15 01:40:00.0	-0.2039	0.0000	59.702	57.400	62.577	65.273	0.0684	0.6	0.00	4.212
11/01/15 01:45:00.0	-0.2039	0.0000	59.529	57.300	62.533	65.230	0.0684	0.6	0.00	4.212
11/01/15 01:50:00.0	-0.2039	0.0000	59.572	57.600	62.490	65.188	0.0684	0.6	0.00	4.224
11/01/15 01:55:00.0	-0.2039	0.0000	59.529	57.900	62.447	65.145	0.0684	0.6	0.00	4.212
11/01/15 02:00:00.0	-0.2039	0.0000	59.315	58.300	62.362	65.102	0.0684	0.6	0.00	4.212
11/01/15 02:05:00.0	-0.2039	0.0000	59.315	58.200	62.319	65.059	0.0684	0.6	0.00	4.212
11/01/15 02:10:00.0	-0.2039	0.0000	59.185	58.800	62.276	65.017	0.0684	0.6	0.00	4.212
11/01/15 02:15:00.0	-0.2039	0.0000	58.928	58.600	62.233	64.974	0.0684	0.6	0.00	4.212
11/01/15 02:20:00.0	-0.2039	0.0000	59.014	59.300	62.191	64.931	0.0684	0.6	0.00	4.212
11/01/15 02:25:00.0	-0.2039	0.0000	59.014	58.900	62.105	64.888	0.0684	0.6	0.00	4.212
11/01/15 02:30:00.0	-0.2039	0.0000	58.928	59.600	62.105	64.803	0.0684	0.6	0.00	4.212
11/01/15 02:35:00.0	-0.2039	0.0000	58.842	59.100	62.019	64.803	0.0684	0.6	0.00	4.212
11/01/15 02:40:00.0	-0.2039	0.0000	58.626	60.100	61.977	64.760	0.0684	0.6	0.00	4.212
11/01/15 02:45:00.0	-0.2039	0.0000	58.498	60.100	61.934	64.717	0.0684	0.6	0.00	4.212
11/01/15 02:50:00.0	-0.2039	0.0000	58.755	60.200	61.848	64.674	0.0684	0.6	0.00	4.212
11/01/15 02:55:00.0	-0.2039	0.0000	58.498	60.200	61.804	64.632	0.0678	0.6	0.00	4.212
11/01/15 03:00:00.0	-0.2039	0.0000	58.411	60.700	61.761	64.546	0.0678	0.6	0.00	4.212
11/01/15 03:05:00.0	-0.2039	0.0000	58.455	60.700	61.720	64.546	0.0678	0.6	0.00	4.212
11/01/15 03:10:00.0	-0.2039	0.0000	58.455	60.900	61.677	64.503	0.0678	0.6	0.00	4.212
11/01/15 03:15:00.0	-0.2039	0.0000	58.239	61.200	61.590	64.459	0.0678	0.6	0.00	4.212
11/01/15 03:20:00.0	-0.2039	0.0000	58.195	61.600	61.547	64.418	0.0678	0.6	0.00	4.212
11/01/15 03:25:00.0	-0.2039	0.0000	57.979	61.500	61.506	64.375	0.0678	0.6	0.00	4.224
11/01/15 03:30:00.0	-0.2039	0.0000	57.893	62.000	61.506	64.332	0.0678	0.6	0.00	4.212
11/01/15 03:35:00.0	-0.2039	0.0000	57.722	62.900	61.462	64.288	0.0678	0.6	0.00	4.212
11/01/15 03:40:00.0	-0.2039	0.0000	57.765	62.900	61.376	64.247	0.0678	0.6	0.00	4.212
11/01/15 03:45:00.0	-0.2039	0.0000	57.722	62.900	61.333	64.204	0.0678	0.6	0.00	4.212
11/01/15 03:50:00.0	-0.2039	0.0000	57.679	62.900	61.290	64.161	0.0678	0.6	0.00	4.212
11/01/15 03:55:00.0	-0.2039	0.0000	57.765	62.800	61.248	64.117	0.0678	0.6	0.00	4.212
11/01/15 04:00:00.0	-0.2039	0.0000	57.636	62.900	61.205	64.074	0.0678	0.6	0.00	4.212
11/01/15 04:05:00.0	-0.2039	0.0000	57.463	63.000	61.162	64.033	0.0678	0.6	0.00	4.212
11/01/15 04:10:00.0	-0.2039	0.0000	57.549	62.400	61.119	64.033	0.0678	0.6	0.00	4.212
11/01/15 04:15:00.0	-0.2039	0.0000	57.592	62.700	61.075	63.990	0.0671	0.6	0.00	4.212
11/01/15 04:20:00.0	-0.2039	0.0000	57.679	62.400	61.032	63.946	0.0678	0.6	0.00	4.212
11/01/15 04:25:00.0	-0.2039	0.0000	57.592	62.200	60.991	63.903	0.0671	0.6	0.00	4.212
11/01/15 04:30:00.0	-0.2039	0.0000	57.420	62.000	60.948	63.862	0.0671	0.6	0.00	4.212
11/01/15 04:35:00.0	-0.2039	0.0000	57.204	62.300	60.904	63.819	0.0671	0.6	0.00	4.212
11/01/15 04:40:00.0	-0.2039	0.0000	57.074	62.900	60.861	63.775	0.0671	0.6	0.00	4.212
11/01/15 04:45:00.0	-0.2039	0.0000	56.858	63.300	60.818	63.775	0.0671	0.6	0.00	4.212
11/01/15 04:50:00.0	-0.2039	0.0000	56.944	62.700	60.775	63.732	0.0671	0.6	0.00	4.212
11/01/15 04:55:00.0	-0.2039	0.0000	56.988	62.500	60.733	63.689	0.0671	0.6	0.00	4.212
11/01/15 05:00:00.0	-0.2039	0.0000	56.858	62.600	60.690	63.648	0.0671	0.6	0.00	4.212
11/01/15 05:05:00.0	-0.2039	0.0000	56.858	62.400	60.604	63.604	0.0671	0.6	0.00	4.212
11/01/15 05:10:00.0	-0.2039	0.0000	56.642	62.300	60.561	63.561	0.0671	0.6	0.00	4.212
11/01/15 05:15:00.0	-0.2039	0.0000	56.599	62.600	60.517	63.518	0.0671	0.6	0.00	4.206
11/01/15 05:20:00.0	-0.2039	0.0000	56.340	62.800	60.474	63.475	0.0671	0.6	0.00	4.212
11/01/15 05:25:00.0	-0.2039	0.0000	56.079	63.100	60.433	63.433	0.0671	0.6	0.00	4.206
11/01/15 05:30:00.0	-0.2039	0.0000	56.035	63.100	60.390	63.433	0.0671	0.6	0.00	4.212
11/01/15 05:35:00.0	-0.2039	0.0000	56.165	64.100	60.346	63.390	0.0671	0.6	0.00	4.212
11/01/15 05:40:00.0	-0.2039	0.0000	56.295	63.400	60.303	63.347	0.0671	0.6	0.00	4.212
11/01/15 05:45:00.0	-0.2039	0.0000	56.165	63.300	60.260	63.304	0.0671	0.6	0.00	4.206
11/01/15 05:50:00.0	-0.2039	0.0000	55.863	63.200	60.217	63.262	0.0671	0.6	0.00	4.206
11/01/15 05:55:00.0	-0.2039	0.0000	55.819	63.700	60.174	63.262	0.0664	0.6	0.00	4.212
11/01/15 06:00:00.0	-0.2039	0.0000	55.690	63.200	60.132	63.176	0.0664	0.6	0.00	4.206
11/01/15 06:05:00.0	-0.2039	0.0000	55.647	63.300	60.046	63.176	0.0664	0.6	0.00	4.206
11/01/15 06:10:00.0	-0.2039	0.0000	55.906	63.200	60.003	63.133	0.0664	0.6	0.00	4.212
11/01/15 06:15:00.0	-0.2039	0.0000	55.602	63.800	59.959	63.090	0.0664	1.9	0.00	4.206
11/01/15 06:20:00.0	-0.2039	0.0000	55.342	64.100	59.916	63.048	0.0664	3.1	0.00	4.206
11/01/15 06:25:00.0	-0.2039	0.0000	55.386	64.200	59.873	63.005	0.0664	4.4	0.00	4.206
11/01/15 06:30:00.0	-0.2039	0.0000	55.429	65.000	59.873	62.962	0.0671	5.6	0.00	4.206
11/01/15 06:35:00.0	-0.2039	0.0000	55.472	65.000	59.830	62.919	0.0664	5.6	0.00	4.206
11/01/15 06:40:00.0	-0.2039	0.0000	55.647	64.800	59.830	62.919	0.0664	5.6	0.00	4.231
11/01/15 06:45:00.0	-0.2039	0.0000	55.733	64.500	59.830	62.875	0.0664	6.9	0.00	4.206
11/01/15 06:50:00.0	-0.2039	0.0000	55.647	64.500	59.830	62.834	0.0664	8.1	0.00	4.206
11/01/15 06:55:00.0	-0.2039	0.0000	55.733	64.700	59.830	62.834	0.0664	8.1	0.00	4.206
