Date Time	Temp (°F)  #10359299	RH (%)  #10359299	Voltage (V)  #10363574	Current (mA)  #10363574	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374526	Wetness (%)  #10374914	Solar Radiation (W/m²)  #10378952	Batt (V) c:5
06/12/15 23:45:00.0	61.891	91.700	-0.2039	0.0000	68.400	69.901	0.1107	62.35	0.6	4.285
06/12/15 23:50:00.0	61.977	91.600	-0.2039	0.0000	68.356	69.901	0.1107	60.59	0.6	4.285
06/12/15 23:55:00.0	62.019	91.600	-0.2039	0.0000	68.356	69.858	0.1107	60.59	0.6	4.285
06/13/15 00:00:00.0	61.977	91.600	-0.2039	0.0000	68.356	69.814	0.1107	61.76	0.6	4.285
06/13/15 00:05:00.0	61.977	91.800	-0.2039	0.0000	68.313	69.771	0.1107	60.59	0.6	4.285
06/13/15 00:10:00.0	62.062	91.600	-0.2039	0.0000	68.313	69.728	0.1107	58.82	0.6	4.285
06/13/15 00:15:00.0	61.977	91.500	-0.2039	0.0000	68.270	69.728	0.1107	58.82	0.6	4.285
06/13/15 00:20:00.0	61.977	91.700	-0.2039	0.0000	68.270	69.685	0.1107	57.65	0.6	4.285
06/13/15 00:25:00.0	61.934	91.600	-0.2039	0.0000	68.227	69.643	0.1107	55.88	0.6	4.285
06/13/15 00:30:00.0	61.804	91.700	-0.2039	0.0000	68.227	69.600	0.1107	58.24	0.6	4.285
06/13/15 00:35:00.0	61.720	91.800	-0.2039	0.0000	68.185	69.600	0.1107	57.65	0.6	4.285
06/13/15 00:40:00.0	61.761	91.700	-0.2039	0.0000	68.185	69.557	0.1101	56.47	0.6	4.285
06/13/15 00:45:00.0	61.720	91.700	-0.2039	0.0000	68.142	69.514	0.1107	57.65	0.6	4.285
06/13/15 00:50:00.0	61.677	91.700	-0.2039	0.0000	68.142	69.471	0.1107	57.65	0.6	4.285
06/13/15 00:55:00.0	61.677	91.900	-0.2039	0.0000	68.099	69.471	0.1107	57.06	0.6	4.285
06/13/15 01:00:00.0	61.677	91.800	-0.2039	0.0000	68.056	69.427	0.1101	57.06	0.6	4.285
06/13/15 01:05:00.0	61.677	92.300	-0.2039	0.0000	68.056	69.386	0.1085	100.00	0.6	4.285
06/13/15 01:10:00.0	61.590	93.700	-0.2039	0.0000	68.013	69.386	0.1101	100.00	0.6	4.285
06/13/15 01:15:00.0	60.818	94.400	-0.2039	0.0000	68.013	69.343	0.1096	100.00	0.6	4.285
06/13/15 01:20:00.0	60.604	94.800	-0.2039	0.0000	67.971	69.300	0.1091	100.00	0.6	4.285
06/13/15 01:25:00.0	60.690	94.900	-0.2039	0.0000	67.971	69.256	0.1091	100.00	0.6	4.285
06/13/15 01:30:00.0	60.690	95.000	-0.2039	0.0000	67.928	69.256	0.1091	100.00	0.6	4.285
06/13/15 01:35:00.0	60.733	95.000	-0.2039	0.0000	67.885	69.213	0.1091	100.00	0.6	4.285
06/13/15 01:40:00.0	60.818	95.000	-0.2039	0.0000	67.842	69.213	0.1091	100.00	0.6	4.285
06/13/15 01:45:00.0	60.904	94.900	-0.2039	0.0000	67.798	69.170	0.1096	100.00	0.6	4.285
06/13/15 01:50:00.0	60.948	94.900	-0.2039	0.0000	67.714	69.129	0.1091	100.00	0.6	4.285
06/13/15 01:55:00.0	61.075	94.800	-0.2039	0.0000	67.671	69.085	0.1091	100.00	0.6	4.285
06/13/15 02:00:00.0	61.162	94.800	-0.2039	0.0000	67.627	69.042	0.1091	100.00	0.6	4.279
06/13/15 02:05:00.0	61.162	94.800	-0.2039	0.0000	67.586	68.999	0.1091	100.00	0.6	4.279
06/13/15 02:10:00.0	61.162	94.700	-0.2039	0.0000	67.543	68.956	0.1091	100.00	0.6	4.285
06/13/15 02:15:00.0	61.376	94.600	-0.2039	0.0000	67.500	68.913	0.1091	100.00	0.6	4.285
06/13/15 02:20:00.0	61.506	94.400	-0.2039	0.0000	67.500	68.871	0.1091	100.00	0.6	4.279
06/13/15 02:25:00.0	61.547	94.400	-0.2039	0.0000	67.456	68.828	0.1091	100.00	0.6	4.279
06/13/15 02:30:00.0	61.506	94.300	-0.2039	0.0000	67.413	68.828	0.1091	100.00	0.6	4.279
06/13/15 02:35:00.0	61.547	94.300	-0.2039	0.0000	67.372	68.785	0.1091	100.00	0.6	4.279
06/13/15 02:40:00.0	61.547	94.100	-0.2039	0.0000	67.329	68.742	0.1091	100.00	0.6	4.279
06/13/15 02:45:00.0	61.506	93.800	-0.2039	0.0000	67.242	68.698	0.1091	100.00	0.6	4.279
06/13/15 02:50:00.0	61.547	93.800	-0.2039	0.0000	67.199	68.657	0.1085	97.65	0.6	4.279
06/13/15 02:55:00.0	61.506	93.700	-0.2039	0.0000	67.158	68.614	0.1085	95.29	0.6	4.279
06/13/15 03:00:00.0	61.376	93.600	-0.2039	0.0000	67.114	68.571	0.1085	100.00	0.6	4.279
06/13/15 03:05:00.0	61.506	93.600	-0.2039	0.0000	67.028	68.527	0.1085	95.88	0.6	4.279
06/13/15 03:10:00.0	61.633	93.300	-0.2039	0.0000	67.028	68.527	0.1085	92.94	0.6	4.279
06/13/15 03:15:00.0	61.677	93.400	-0.2039	0.0000	66.985	68.484	0.1085	92.94	0.6	4.279
06/13/15 03:20:00.0	61.677	93.200	-0.2039	0.0000	66.943	68.443	0.1085	98.82	0.6	4.279
06/13/15 03:25:00.0	61.633	93.100	-0.2039	0.0000	66.900	68.400	0.1085	93.53	0.6	4.309
06/13/15 03:30:00.0	61.633	92.900	-0.2039	0.0000	66.857	68.356	0.1080	94.12	0.6	4.279
06/13/15 03:35:00.0	61.590	92.900	-0.2039	0.0000	66.857	68.313	0.1080	92.94	0.6	4.279
06/13/15 03:40:00.0	61.547	92.900	-0.2039	0.0000	66.814	68.270	0.1080	92.94	0.6	4.279
06/13/15 03:45:00.0	61.590	92.800	-0.2039	0.0000	66.772	68.227	0.1075	91.76	0.6	4.279
06/13/15 03:50:00.0	61.677	92.700	-0.2039	0.0000	66.729	68.227	0.1080	90.00	0.6	4.273
06/13/15 03:55:00.0	61.677	92.600	-0.2039	0.0000	66.686	68.185	0.1080	89.41	0.6	4.273
06/13/15 04:00:00.0	61.720	92.600	-0.2039	0.0000	66.686	68.142	0.1075	91.76	0.6	4.273
06/13/15 04:05:00.0	61.761	92.500	-0.2039	0.0000	66.643	68.099	0.1080	91.76	0.6	4.273
06/13/15 04:10:00.0	61.761	92.400	-0.2039	0.0000	66.600	68.099	0.1080	95.29	0.6	4.273
06/13/15 04:15:00.0	61.633	92.500	-0.2039	0.0000	66.600	68.056	0.1075	94.71	0.6	4.273
06/13/15 04:20:00.0	61.590	92.600	-0.2039	0.0000	66.558	68.013	0.1075	95.29	0.6	4.273
06/13/15 04:25:00.0	61.633	92.600	-0.2039	0.0000	66.515	68.013	0.1075	99.41	0.6	4.273
06/13/15 04:30:00.0	61.590	92.600	-0.2039	0.0000	66.472	67.971	0.1080	100.00	0.6	4.273
06/13/15 04:35:00.0	61.633	92.600	-0.2039	0.0000	66.472	67.928	0.1075	100.00	0.6	4.273
06/13/15 04:40:00.0	61.547	92.600	-0.2039	0.0000	66.429	67.885	0.1075	100.00	0.6	4.273
06/13/15 04:45:00.0	61.590	92.700	-0.2039	0.0000	66.385	67.842	0.1075	100.00	0.6	4.273
06/13/15 04:50:00.0	61.590	92.800	-0.2039	0.0000	66.385	67.842	0.1075	100.00	0.6	4.273
06/13/15 04:55:00.0	61.506	92.900	-0.2039	0.0000	66.344	67.798	0.1075	99.41	0.6	4.273
06/13/15 05:00:00.0	61.506	92.800	-0.2039	0.0000	66.301	67.757	0.1075	99.41	0.6	4.273
06/13/15 05:05:00.0	61.506	92.800	-0.2039	0.0000	66.301	67.757	0.1075	99.41	0.6	4.273
06/13/15 05:10:00.0	61.506	92.900	-0.2039	0.0000	66.258	67.714	0.1075	100.00	0.6	4.273
06/13/15 05:15:00.0	61.419	93.000	-0.2039	0.0000	66.214	67.671	0.1075	100.00	0.6	4.273
06/13/15 05:20:00.0	61.376	92.900	-0.2039	0.0000	66.173	67.671	0.1075	100.00	0.6	4.273
06/13/15 05:25:00.0	61.419	93.100	-0.2039	0.0000	66.173	67.627	0.1075	100.00	0.6	4.273
06/13/15 05:30:00.0	61.419	93.100	-0.2039	0.0000	66.130	67.586	0.1069	100.00	0.6	4.303
06/13/15 05:35:00.0	61.333	93.300	-0.2039	0.0000	66.130	67.586	0.1069	100.00	0.6	4.273
06/13/15 05:40:00.0	61.205	93.600	-0.2039	0.0000	66.087	67.543	0.1069	100.00	0.6	4.273
06/13/15 05:45:00.0	61.119	93.900	-0.2039	0.0000	66.043	67.543	0.1069	100.00	0.6	4.273
06/13/15 05:50:00.0	61.032	94.200	-0.2039	0.0000	66.043	67.500	0.1069	100.00	0.6	4.273
06/13/15 05:55:00.0	61.032	94.300	-0.2039	0.0000	66.000	67.456	0.1069	100.00	0.6	4.273
06/13/15 06:00:00.0	60.991	94.300	-0.2039	0.0000	65.959	67.456	0.1075	100.00	0.6	4.273
06/13/15 06:05:00.0	61.075	94.400	-0.2039	0.0000	65.959	67.413	0.1069	100.00	0.6	4.273
06/13/15 06:10:00.0	61.075	94.500	-0.2039	0.0000	65.916	67.372	0.1069	100.00	1.9	4.273
06/13/15 06:15:00.0	61.119	94.500	-0.2039	0.0000	65.916	67.372	0.1069	100.00	3.1	4.273
06/13/15 06:20:00.0	61.162	94.600	-0.2039	0.0000	65.872	67.329	0.1069	100.00	3.1	4.273
06/13/15 06:25:00.0	61.248	94.600	-0.2039	0.0000	65.872	67.329	0.1069	100.00	5.6	4.273
06/13/15 06:30:00.0	61.119	94.600	-0.2039	0.0000	65.872	67.285	0.1069	100.00	5.6	4.273
06/13/15 06:35:00.0	61.290	94.700	-0.2039	0.0000	65.872	67.285	0.1075	100.00	6.9	4.273
06/13/15 06:40:00.0	61.248	94.700	-0.2039	0.0000	65.872	67.242	0.1075	100.00	6.9	4.273
06/13/15 06:45:00.0	61.119	94.800	-0.2039	0.0000	65.872	67.242	0.1069	100.00	9.4	4.273
06/13/15 06:50:00.0	61.119	94.900	-0.2039	0.0000	65.872	67.199	0.1069	100.00	11.9	4.273
06/13/15 06:55:00.0	61.032	94.900	-0.2039	0.0000	65.872	67.199	0.1069	100.00	11.9	4.273
06/13/15 07:00:00.0	61.119	95.000	-0.2039	0.0000	65.872	67.158	0.1069	100.00	11.9	4.273
06/13/15 07:05:00.0	61.119	95.100	-0.2039	0.0000	65.872	67.158	0.1069	100.00	13.1	4.273
06/13/15 07:10:00.0	61.162	95.000	-0.2039	0.0000	65.872	67.158	0.1069	100.00	18.1	4.273
06/13/15 07:15:00.0	61.032	95.100	-0.2039	0.0000	65.829	67.114	0.1075	100.00	16.9	4.273
06/13/15 07:20:00.0	61.075	95.000	-0.2039	0.0000	65.829	67.114	0.1069	100.00	16.9	4.273
06/13/15 07:25:00.0	61.162	95.100	-0.2039	0.0000	65.872	67.114	0.1069	100.00	19.4	4.273
