"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2013-11-08 17:25:00,46.9,0.00,22.633,23.930,0.0405,-0.2039,0.0000,23.208,48.200,11.7,4.315
2,2013-11-08 17:30:00,34.4,0.00,22.034,23.785,0.0401,-0.2039,0.0000,22.872,49.500,11.8,4.321
3,2013-11-08 17:35:00,24.4,0.00,21.748,23.617,0.0401,-0.2039,0.0000,22.417,51.100,11.8,4.321
4,2013-11-08 17:40:00,14.4,0.00,21.294,23.424,0.0392,-0.2039,0.0000,21.843,53.100,11.9,4.327
5,2013-11-08 17:45:00,6.9,0.00,20.984,23.232,0.0392,-0.2039,0.0000,21.199,55.400,11.9,4.327
6,2013-11-08 17:50:00,4.4,2.35,20.650,23.040,0.0392,-0.2039,0.0000,20.603,57.500,11.9,4.321
7,2013-11-08 17:55:00,3.1,2.94,20.365,22.848,0.0384,-0.2039,0.0000,20.317,59.100,12.1,4.327
8,2013-11-08 18:00:00,0.6,5.29,20.079,22.657,0.0384,-0.2039,0.0000,20.031,60.900,12.3,4.327
9,2013-11-08 18:05:00,0.6,7.06,19.817,22.465,0.0375,-0.2039,0.0000,19.746,61.700,12.2,4.339
10,2013-11-08 18:10:00,0.6,8.24,19.555,22.274,0.0375,-0.2039,0.0000,19.460,62.200,12.1,4.327
11,2013-11-08 18:15:00,0.6,11.18,19.294,22.082,0.0375,-0.2039,0.0000,19.151,63.100,12.0,4.327
12,2013-11-08 18:20:00,0.6,14.71,19.080,21.915,0.0375,-0.2039,0.0000,18.913,64.200,12.0,4.327
13,2013-11-08 18:25:00,0.6,20.59,18.913,21.748,0.0371,-0.2039,0.0000,18.675,65.200,12.0,4.327
14,2013-11-08 18:30:00,0.6,24.12,18.723,21.581,0.0363,-0.2039,0.0000,18.414,66.200,12.0,4.327
15,2013-11-08 18:35:00,0.6,18.24,18.557,21.413,0.0363,-0.2039,0.0000,18.485,65.600,11.9,4.321
16,2013-11-08 18:40:00,0.6,21.76,18.366,21.270,0.0363,-0.2039,0.0000,18.390,66.000,11.9,4.327
17,2013-11-08 18:45:00,0.6,27.65,18.033,21.103,0.0363,-0.2039,0.0000,18.224,66.600,11.9,4.321
18,2013-11-08 18:50:00,0.6,34.71,17.677,20.936,0.0354,-0.2039,0.0000,17.962,67.500,11.9,4.321
19,2013-11-08 18:55:00,0.6,42.35,17.391,20.746,0.0354,-0.2039,0.0000,17.748,68.400,11.9,4.321
20,2013-11-08 19:00:00,0.6,48.24,17.130,20.555,0.0354,-0.2039,0.0000,17.558,69.700,12.0,4.327
21,2013-11-08 19:05:00,0.6,48.24,17.011,20.365,0.0350,-0.2039,0.0000,17.605,69.700,12.0,4.321
22,2013-11-08 19:10:00,0.6,51.18,16.749,20.222,0.0350,-0.2039,0.0000,17.510,69.800,12.0,4.321
23,2013-11-08 19:15:00,0.6,52.35,16.630,20.031,0.0341,-0.2039,0.0000,17.510,70.800,12.2,4.321
24,2013-11-08 19:20:00,0.6,57.65,16.439,19.888,0.0341,-0.2039,0.0000,17.344,71.300,12.1,4.321
25,2013-11-08 19:25:00,0.6,60.59,16.272,19.722,0.0341,-0.2039,0.0000,17.201,72.100,12.1,4.321
26,2013-11-08 19:30:00,0.6,71.18,16.106,19.579,0.0341,-0.2039,0.0000,17.201,72.200,12.2,4.321
27,2013-11-08 19:35:00,0.6,68.24,16.010,19.413,0.0332,-0.2039,0.0000,17.153,72.600,12.2,4.321
28,2013-11-08 19:40:00,0.6,72.35,15.843,19.270,0.0332,-0.2039,0.0000,17.011,72.700,12.1,4.321
29,2013-11-08 19:45:00,0.6,99.41,15.986,19.151,0.0332,-0.2039,0.0000,16.511,74.800,12.0,4.321
30,2013-11-08 19:50:00,0.6,100.00,15.748,19.056,0.0328,-0.2039,0.0000,16.392,75.700,12.1,4.321
31,2013-11-08 19:55:00,0.6,100.00,15.772,18.937,0.0332,-0.2039,0.0000,16.272,76.700,12.2,4.321
32,2013-11-08 20:00:00,0.6,100.00,15.652,18.842,0.0328,-0.2039,0.0000,16.320,77.200,12.3,4.321
33,2013-11-08 20:05:00,0.6,100.00,15.509,18.723,0.0328,-0.2039,0.0000,16.368,77.200,12.4,4.321
34,2013-11-08 20:10:00,0.6,100.00,15.247,18.628,0.0319,-0.2039,0.0000,16.463,77.100,12.5,4.321
35,2013-11-08 20:15:00,0.6,100.00,15.055,18.509,0.0328,-0.2039,0.0000,16.534,77.600,12.6,4.321
36,2013-11-08 20:20:00,0.6,100.00,14.984,18.366,0.0328,-0.2039,0.0000,16.296,77.900,12.5,4.369
37,2013-11-08 20:25:00,0.6,100.00,14.912,18.247,0.0319,-0.2039,0.0000,16.201,78.500,12.5,4.321
38,2013-11-08 20:30:00,0.6,100.00,14.792,18.152,0.0319,-0.2039,0.0000,15.963,79.200,12.4,4.321
39,2013-11-08 20:35:00,0.6,100.00,14.649,18.033,0.0319,-0.2039,0.0000,15.796,80.100,12.4,4.321
40,2013-11-08 20:40:00,0.6,100.00,15.127,17.938,0.0319,-0.2039,0.0000,16.082,81.500,12.9,4.321
41,2013-11-08 20:45:00,0.6,100.00,15.151,17.891,0.0319,-0.2039,0.0000,16.129,80.800,12.8,4.321
42,2013-11-08 20:50:00,0.6,100.00,14.960,17.843,0.0310,-0.2039,0.0000,16.225,81.600,13.1,4.321
43,2013-11-08 20:55:00,0.6,100.00,14.888,17.796,0.0310,-0.2039,0.0000,16.201,81.500,13.0,4.321
44,2013-11-08 21:00:00,0.6,100.00,14.864,17.724,0.0310,-0.2039,0.0000,16.129,82.500,13.2,4.321
45,2013-11-08 21:05:00,0.6,100.00,14.840,17.677,0.0310,-0.2039,0.0000,16.010,82.600,13.1,4.321
46,2013-11-08 21:10:00,0.6,100.00,14.697,17.605,0.0310,-0.2039,0.0000,15.748,83.600,13.0,4.321
47,2013-11-08 21:15:00,0.6,100.00,14.529,17.558,0.0310,-0.2039,0.0000,15.772,84.300,13.1,4.321
48,2013-11-08 21:20:00,0.6,100.00,14.266,17.463,0.0310,-0.2039,0.0000,15.581,85.100,13.1,4.321
49,2013-11-08 21:25:00,0.6,100.00,14.218,17.368,0.0306,-0.2039,0.0000,15.605,84.100,12.9,4.321
50,2013-11-08 21:30:00,0.6,100.00,14.170,17.296,0.0310,-0.2039,0.0000,15.796,82.300,12.8,4.321
51,2013-11-08 21:35:00,0.6,100.00,14.194,17.201,0.0306,-0.2039,0.0000,15.581,83.600,12.8,4.321
52,2013-11-08 21:40:00,0.6,100.00,14.146,17.130,0.0306,-0.2039,0.0000,15.461,85.300,13.0,4.321
53,2013-11-08 21:45:00,0.6,100.00,13.906,17.082,0.0306,-0.2039,0.0000,15.127,85.200,12.7,4.321
54,2013-11-08 21:50:00,0.6,100.00,13.810,16.987,0.0306,-0.2039,0.0000,15.270,85.400,12.9,4.321
55,2013-11-08 21:55:00,0.6,100.00,13.930,16.892,0.0297,-0.2039,0.0000,15.031,86.100,12.7,4.321
56,2013-11-08 22:00:00,0.6,100.00,13.834,16.844,0.0306,-0.2039,0.0000,15.103,87.200,13.0,4.321
57,2013-11-08 22:05:00,0.6,100.00,13.690,16.773,0.0306,-0.2039,0.0000,15.103,86.400,12.9,4.321
58,2013-11-08 22:10:00,0.6,100.00,13.449,16.701,0.0297,-0.2039,0.0000,15.151,84.500,12.6,4.321
59,2013-11-08 22:15:00,0.6,100.00,13.281,16.606,0.0297,-0.2039,0.0000,15.318,82.500,12.4,4.321
60,2013-11-08 22:20:00,0.6,100.00,13.185,16.511,0.0297,-0.2039,0.0000,15.294,83.000,12.4,4.333
61,2013-11-08 22:25:00,0.6,100.00,13.088,16.415,0.0297,-0.2039,0.0000,15.318,81.200,12.1,4.321
62,2013-11-08 22:30:00,0.6,100.00,13.016,16.320,0.0297,-0.2039,0.0000,15.127,80.600,11.8,4.321
63,2013-11-08 22:35:00,0.6,100.00,13.016,16.249,0.0297,-0.2039,0.0000,14.697,83.400,11.9,4.321
64,2013-11-08 22:40:00,0.6,100.00,13.137,16.177,0.0297,-0.2039,0.0000,14.577,83.900,11.9,4.321
65,2013-11-08 22:45:00,0.6,100.00,13.016,16.129,0.0297,-0.2039,0.0000,14.745,82.600,11.8,4.321
66,2013-11-08 22:50:00,0.6,100.00,12.799,16.058,0.0288,-0.2039,0.0000,14.697,81.800,11.6,4.321
67,2013-11-08 22:55:00,0.6,100.00,12.775,15.986,0.0288,-0.2039,0.0000,14.529,82.400,11.6,4.321
68,2013-11-08 23:00:00,0.6,100.00,12.703,15.915,0.0288,-0.2039,0.0000,14.361,82.800,11.5,4.321
69,2013-11-08 23:05:00,0.6,100.00,12.654,15.843,0.0288,-0.2039,0.0000,14.146,83.300,11.4,4.321
70,2013-11-08 23:10:00,0.6,100.00,12.606,15.772,0.0288,-0.2039,0.0000,14.122,84.500,11.6,4.321
71,2013-11-08 23:15:00,0.6,100.00,12.485,15.700,0.0288,-0.2039,0.0000,13.978,86.000,11.7,4.321
