"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
11,2015-01-23 13:50:00,574.4,-0.1988,0.0000,1.76,15.127,16.963,27.284,21.000,3.1,0.3113,4.345
12,2015-01-23 13:55:00,569.4,-0.1988,0.0000,1.76,15.223,17.034,28.345,21.900,4.5,0.3113,4.339
13,2015-01-23 14:00:00,564.4,-0.1988,0.0000,1.18,15.294,17.130,26.646,18.900,1.1,0.3113,4.339
14,2015-01-23 14:05:00,561.9,-0.1988,0.0000,1.76,15.390,17.249,26.744,19.800,1.8,0.3113,4.339
15,2015-01-23 14:10:00,556.9,-0.1988,0.0000,1.76,15.461,17.368,28.891,22.900,5.6,0.3113,4.333
16,2015-01-23 14:15:00,551.9,-0.1988,0.0000,1.76,15.557,17.510,27.924,20.600,3.3,0.3113,4.333
17,2015-01-23 14:20:00,544.4,-0.1988,0.0000,1.18,15.629,17.701,26.426,19.700,1.5,0.3113,4.418
18,2015-01-23 14:25:00,540.6,-0.1988,0.0000,1.76,15.700,17.891,27.727,19.900,2.7,0.3113,4.393
19,2015-01-23 14:30:00,534.4,-0.1988,0.0000,1.18,15.796,18.081,26.573,20.600,2.2,0.3113,4.387
20,2015-01-23 14:35:00,526.9,-0.1988,0.0000,1.18,15.915,18.247,26.134,19.500,1.1,0.3113,4.375
21,2015-01-23 14:40:00,520.6,-0.1988,0.0000,1.18,16.010,18.390,26.231,20.500,1.9,0.3113,4.363
22,2015-01-23 14:45:00,513.1,-0.1988,0.0000,1.18,16.106,18.509,26.280,20.600,2.0,0.3113,4.363
23,2015-01-23 14:50:00,508.1,-0.1988,0.0000,1.18,16.177,18.557,25.890,20.500,1.6,0.3113,4.351
24,2015-01-23 14:55:00,499.4,-0.1988,0.0000,1.18,16.272,18.652,26.012,20.300,1.5,0.3113,4.345
25,2015-01-23 15:00:00,491.9,-0.1988,0.0000,1.18,16.368,18.699,25.939,19.000,0.6,0.3113,4.339
26,2015-01-23 15:05:00,481.9,-0.1988,0.0000,1.18,16.439,18.699,26.451,19.100,1.1,0.3113,4.339
27,2015-01-23 15:10:00,473.1,-0.1988,0.0000,1.18,16.511,18.652,25.283,18.800,-0.1,0.3113,4.339
28,2015-01-23 15:15:00,465.6,-0.1988,0.0000,0.59,16.558,18.580,25.065,18.000,-0.9,0.3110,4.333
29,2015-01-23 15:20:00,448.1,-0.1988,0.0000,0.59,16.606,18.485,25.210,18.700,-0.3,0.3110,4.333
30,2015-01-23 15:25:00,383.1,-0.1988,0.0000,0.59,16.654,18.366,25.477,19.200,0.3,0.3106,4.363
31,2015-01-23 15:30:00,408.1,-0.1988,0.0000,0.59,16.677,18.247,24.508,18.000,-1.3,0.3110,4.351
32,2015-01-23 15:35:00,295.6,-0.1988,0.0000,0.59,16.701,18.129,24.267,19.100,-0.7,0.3110,4.345
33,2015-01-23 15:40:00,403.1,-0.1988,0.0000,0.59,16.701,18.010,24.074,18.900,-1.0,0.3110,4.339
34,2015-01-23 15:45:00,75.6,-0.1988,0.0000,0.59,16.701,17.891,23.665,19.100,-1.2,0.3106,4.339
35,2015-01-23 15:50:00,394.4,-0.1988,0.0000,0.59,16.677,17.796,23.785,18.900,-1.3,0.3102,4.333
36,2015-01-23 15:55:00,384.4,-0.1988,0.0000,0.59,16.677,17.701,23.569,18.100,-2.0,0.3110,4.333
37,2015-01-23 16:00:00,370.6,-0.1988,0.0000,0.59,16.654,17.605,23.521,19.300,-1.2,0.3106,4.327
38,2015-01-23 16:05:00,358.1,-0.1988,0.0000,0.59,16.654,17.510,23.160,18.900,-1.8,0.3106,4.418
39,2015-01-23 16:10:00,345.6,-0.1988,0.0000,0.59,16.630,17.415,23.689,20.700,-0.1,0.3106,4.393
40,2015-01-23 16:15:00,190.6,-0.1988,0.0000,0.00,16.606,17.320,23.400,20.700,-0.3,0.3106,4.381
41,2015-01-23 16:20:00,191.9,-0.1988,0.0000,0.00,16.558,17.225,22.872,22.000,0.1,0.3102,4.369
42,2015-01-23 16:25:00,121.9,-0.1988,0.0000,0.00,16.558,17.153,22.848,21.800,-0.1,0.3102,4.363
43,2015-01-23 16:30:00,29.4,-0.1988,0.0000,0.00,16.534,17.082,21.939,22.900,-0.2,0.3102,4.357
44,2015-01-23 16:35:00,39.4,-0.1988,0.0000,0.00,16.511,17.011,21.819,24.200,0.5,0.3102,4.351
45,2015-01-23 16:40:00,30.6,-0.1988,0.0000,0.00,16.487,16.915,21.676,24.200,0.4,0.3102,4.351
46,2015-01-23 16:45:00,25.6,-0.1988,0.0000,0.00,16.463,16.844,21.987,25.400,1.3,0.3102,4.345
47,2015-01-23 16:50:00,39.4,-0.1988,0.0000,0.00,16.439,16.773,21.604,25.800,1.2,0.3098,4.339
48,2015-01-23 16:55:00,35.6,-0.1988,0.0000,0.00,16.415,16.701,21.700,25.700,1.2,0.3098,4.339
49,2015-01-23 17:00:00,55.6,-0.1988,0.0000,0.00,16.368,16.654,21.604,25.500,1.0,0.3098,4.339
50,2015-01-23 17:05:00,30.6,-0.1988,0.0000,0.00,16.368,16.582,21.557,25.000,0.7,0.3098,4.333
51,2015-01-23 17:10:00,58.1,-0.1988,0.0000,0.00,16.320,16.534,22.058,26.000,1.7,0.3098,4.333
52,2015-01-23 17:15:00,105.6,-0.1988,0.0000,0.00,16.296,16.487,21.772,24.600,0.7,0.3098,4.418
53,2015-01-23 17:20:00,138.1,-0.1988,0.0000,0.00,16.272,16.439,21.891,26.000,1.5,0.3098,4.400
54,2015-01-23 17:25:00,138.1,-0.1988,0.0000,0.00,16.272,16.392,21.915,25.800,1.5,0.3098,4.393
55,2015-01-23 17:30:00,125.6,-0.1988,0.0000,0.00,16.225,16.368,21.987,25.400,1.3,0.3098,4.381
56,2015-01-23 17:35:00,110.6,-0.1988,0.0000,0.00,16.225,16.320,21.915,25.600,1.3,0.3098,4.369
57,2015-01-23 17:40:00,95.6,-0.1988,0.0000,0.00,16.177,16.272,21.509,25.300,0.8,0.3095,4.363
58,2015-01-23 17:45:00,79.4,-0.1988,0.0000,0.00,16.177,16.225,21.652,25.300,1.0,0.3095,4.357
59,2015-01-23 17:50:00,61.9,-0.1988,0.0000,0.00,16.153,16.177,21.151,24.100,-0.1,0.3095,4.363
60,2015-01-23 17:55:00,46.9,-0.1988,0.0000,0.00,16.129,16.129,20.841,24.200,-0.3,0.3095,4.351
61,2015-01-23 18:00:00,33.1,-0.1988,0.0000,0.00,16.106,16.082,20.722,24.500,-0.3,0.3095,4.345
62,2015-01-23 18:05:00,18.1,-0.1988,0.0000,0.00,16.082,16.034,20.317,24.500,-0.6,0.3095,4.339
63,2015-01-23 18:10:00,3.1,-0.1988,0.0000,0.00,16.058,15.986,19.698,25.200,-0.8,0.3095,4.339
64,2015-01-23 18:15:00,3.1,-0.1988,0.0000,0.00,16.034,15.963,19.127,25.500,-1.1,0.3095,4.339
65,2015-01-23 18:20:00,0.6,-0.1988,0.0000,0.00,16.010,15.915,18.723,26.500,-0.9,0.3092,4.333
66,2015-01-23 18:25:00,0.6,-0.1988,0.0000,0.00,15.986,15.867,18.461,27.600,-0.6,0.3092,4.333
67,2015-01-23 18:30:00,0.6,-0.1988,0.0000,0.00,15.963,15.819,18.224,28.700,-0.2,0.3092,4.381
68,2015-01-23 18:35:00,0.6,-0.1988,0.0000,0.00,15.939,15.748,17.962,29.700,0.0,0.3092,4.333
69,2015-01-23 18:40:00,0.6,-0.1988,0.0000,0.00,15.915,15.700,17.772,30.400,0.2,0.3092,4.327
70,2015-01-23 18:45:00,0.6,-0.1988,0.0000,0.00,15.891,15.652,17.486,31.500,0.4,0.3087,4.327
71,2015-01-23 18:50:00,0.6,-0.1988,0.0000,0.00,15.867,15.581,17.201,32.500,0.6,0.3092,4.321
72,2015-01-23 18:55:00,0.6,-0.1988,0.0000,0.00,15.843,15.533,16.915,33.400,0.7,0.3092,4.321
73,2015-01-23 19:00:00,0.6,-0.1988,0.0000,0.00,15.796,15.461,16.820,34.200,1.0,0.3087,4.321
74,2015-01-23 19:05:00,0.6,-0.1988,0.0000,0.00,15.772,15.414,16.606,35.100,1.1,0.3087,4.321
75,2015-01-23 19:10:00,0.6,-0.1988,0.0000,0.00,15.748,15.342,16.511,36.300,1.5,0.3087,4.321
76,2015-01-23 19:15:00,0.6,-0.1988,0.0000,0.00,15.724,15.270,16.725,37.000,2.0,0.3087,4.321
77,2015-01-23 19:20:00,0.6,-0.1988,0.0000,0.00,15.700,15.199,16.511,38.200,2.2,0.3087,4.333
78,2015-01-23 19:25:00,0.6,-0.1988,0.0000,0.00,15.652,15.151,16.320,38.900,2.3,0.3087,4.321
79,2015-01-23 19:30:00,0.6,-0.1988,0.0000,0.00,15.605,15.079,16.106,39.500,2.3,0.3087,4.315
80,2015-01-23 19:35:00,0.6,-0.2039,0.0000,0.00,15.581,15.031,15.915,40.500,2.5,0.3087,4.315
81,2015-01-23 19:40:00,0.6,-0.2039,0.0000,0.00,15.557,14.984,15.748,41.900,2.8,0.3087,4.315
82,2015-01-23 19:45:00,0.6,-0.1988,0.0000,0.00,15.509,14.912,15.772,42.300,3.0,0.3087,4.315
83,2015-01-23 19:50:00,0.6,-0.1988,0.0000,0.00,15.485,14.864,15.724,43.100,3.2,0.3084,4.309
84,2015-01-23 19:55:00,0.6,-0.1988,0.0000,0.00,15.461,14.816,15.676,43.600,3.3,0.3087,4.309
85,2015-01-23 20:00:00,0.6,-0.1988,0.0000,0.00,15.414,14.768,15.509,44.400,3.5,0.3084,4.309
86,2015-01-23 20:05:00,0.6,-0.1988,0.0000,0.00,15.390,14.721,15.414,44.900,3.5,0.3087,4.339
87,2015-01-23 20:10:00,0.6,-0.2039,0.0000,0.00,15.366,14.697,15.438,44.800,3.5,0.3084,4.309
88,2015-01-23 20:15:00,0.6,-0.1988,0.0000,0.00,15.318,14.649,15.151,45.400,3.4,0.3084,4.303
89,2015-01-23 20:20:00,0.6,-0.1988,0.0000,0.00,15.294,14.601,15.055,45.900,3.5,0.3084,4.303
90,2015-01-23 20:25:00,0.6,-0.1988,0.0000,0.00,15.270,14.553,15.031,46.500,3.7,0.3084,4.303
91,2015-01-23 20:30:00,0.6,-0.1988,0.0000,0.00,15.223,14.505,15.008,46.500,3.6,0.3084,4.303
92,2015-01-23 20:35:00,0.6,-0.1988,0.0000,0.00,15.199,14.457,14.888,47.400,3.8,0.3084,4.303
93,2015-01-23 20:40:00,0.6,-0.1988,0.0000,0.00,15.175,14.433,14.768,47.900,3.9,0.3080,4.303
94,2015-01-23 20:45:00,0.6,-0.1988,0.0000,0.00,15.127,14.385,14.505,48.200,3.7,0.3080,4.303
95,2015-01-23 20:50:00,0.6,-0.2039,0.0000,0.00,15.103,14.361,14.337,48.400,3.6,0.3080,4.303
96,2015-01-23 20:55:00,0.6,-0.2039,0.0000,0.00,15.079,14.314,14.505,48.500,3.8,0.3080,4.321
97,2015-01-23 21:00:00,0.6,-0.2039,0.0000,0.00,15.055,14.266,14.266,49.100,3.7,0.3080,4.297
98,2015-01-23 21:05:00,0.6,-0.2039,0.0000,0.00,15.031,14.242,14.146,49.600,3.8,0.3080,4.297
99,2015-01-23 21:10:00,0.6,-0.1988,0.0000,0.00,15.008,14.194,14.002,50.200,3.8,0.3080,4.297
100,2015-01-23 21:15:00,0.6,-0.2039,0.0000,0.00,14.984,14.170,14.146,49.900,3.9,0.3080,4.297
101,2015-01-23 21:20:00,0.6,-0.2039,0.0000,0.00,14.936,14.122,14.074,49.800,3.8,0.3080,4.297
102,2015-01-23 21:25:00,0.6,-0.1988,0.0000,0.00,14.936,14.074,13.978,50.300,3.8,0.3080,4.297
103,2015-01-23 21:30:00,0.6,-0.1988,0.0000,0.00,14.888,14.050,14.074,49.700,3.7,0.3080,4.297
104,2015-01-23 21:35:00,0.6,-0.2039,0.0000,0.00,14.864,14.002,13.930,49.800,3.6,0.3080,4.291
105,2015-01-23 21:40:00,0.6,-0.2039,0.0000,0.00,14.840,13.978,13.714,49.600,3.4,0.3080,4.333
106,2015-01-23 21:45:00,0.6,-0.2039,0.0000,0.00,14.816,13.930,13.906,49.400,3.5,0.3077,4.291
107,2015-01-23 21:50:00,0.6,-0.2039,0.0000,0.00,14.792,13.906,13.666,50.200,3.5,0.3077,4.291
108,2015-01-23 21:55:00,0.6,-0.2039,0.0000,0.00,14.768,13.858,13.594,50.500,3.5,0.3077,4.291
109,2015-01-23 22:00:00,0.6,-0.2039,0.0000,0.00,14.745,13.834,13.425,51.400,3.6,0.3077,4.291
110,2015-01-23 22:05:00,0.6,-0.2039,0.0000,0.00,14.721,13.786,13.425,51.900,3.8,0.3077,4.291
111,2015-01-23 22:10:00,0.6,-0.2039,0.0000,0.00,14.697,13.738,13.449,51.900,3.8,0.3077,4.291
112,2015-01-23 22:15:00,0.6,-0.1988,0.0000,0.00,14.649,13.714,13.112,52.400,3.6,0.3077,4.291
113,2015-01-23 22:20:00,0.6,-0.2039,0.0000,0.00,14.649,13.666,13.040,53.700,3.9,0.3077,4.291
114,2015-01-23 22:25:00,0.6,-0.2039,0.0000,0.00,14.601,13.642,13.088,54.000,4.0,0.3077,4.291
115,2015-01-23 22:30:00,0.6,-0.2039,0.0000,0.00,14.577,13.594,13.064,53.200,3.8,0.3077,4.291
116,2015-01-23 22:35:00,0.6,-0.2039,0.0000,0.00,14.553,13.570,13.449,50.200,3.3,0.3077,4.291
117,2015-01-23 22:40:00,0.6,-0.2039,0.0000,0.00,14.529,13.522,12.823,53.100,3.5,0.3077,4.291
118,2015-01-23 22:45:00,0.6,-0.2039,0.0000,0.00,14.505,13.497,12.606,53.400,3.4,0.3077,4.291
119,2015-01-23 22:50:00,0.6,-0.2039,0.0000,0.00,14.481,13.473,12.461,53.600,3.3,0.3077,4.291
120,2015-01-23 22:55:00,0.6,-0.2039,0.0000,0.00,14.457,13.425,12.437,54.800,3.6,0.3072,4.291
121,2015-01-23 23:00:00,0.6,-0.2039,0.0000,0.00,14.433,13.401,12.871,52.900,3.5,0.3077,4.285
122,2015-01-23 23:05:00,0.6,-0.2039,0.0000,0.00,14.409,13.353,12.751,53.000,3.4,0.3077,4.285
123,2015-01-23 23:10:00,0.6,-0.1988,0.0000,0.00,14.385,13.329,12.799,52.200,3.3,0.3072,4.285
124,2015-01-23 23:15:00,0.6,-0.1988,0.0000,0.00,14.361,13.281,12.582,53.200,3.3,0.3072,4.285
125,2015-01-23 23:20:00,0.6,-0.2039,0.0000,0.00,14.337,13.257,12.509,53.300,3.3,0.3072,4.303
126,2015-01-23 23:25:00,0.6,-0.2039,0.0000,0.00,14.314,13.209,12.147,54.600,3.3,0.3072,4.285
127,2015-01-23 23:30:00,0.6,-0.2039,0.0000,0.00,14.290,13.185,12.122,54.800,3.3,0.3072,4.285
128,2015-01-23 23:35:00,0.6,-0.2039,0.0000,0.00,14.266,13.161,11.977,55.200,3.3,0.3072,4.285
129,2015-01-23 23:40:00,0.6,-0.2039,0.0000,0.00,14.242,13.161,11.856,55.200,3.2,0.3072,4.285
130,2015-01-23 23:45:00,0.6,-0.1988,0.0000,0.00,14.218,13.112,12.025,54.700,3.2,0.3072,4.285
131,2015-01-23 23:50:00,0.6,-0.2039,0.0000,0.00,14.194,13.088,12.437,52.500,3.0,0.3072,4.285
132,2015-01-23 23:55:00,0.6,-0.2039,0.0000,0.00,14.170,13.040,12.437,51.300,2.7,0.3072,4.285
133,2015-01-24 00:00:00,0.6,-0.2039,0.0000,0.00,14.146,13.016,12.195,51.200,2.4,0.3072,4.285
134,2015-01-24 00:05:00,0.6,-0.2039,0.0000,0.00,14.122,12.992,12.268,51.200,2.5,0.3072,4.285
135,2015-01-24 00:10:00,0.6,-0.2039,0.0000,0.00,14.098,12.944,12.292,50.800,2.4,0.3072,4.285
136,2015-01-24 00:15:00,0.6,-0.1988,0.0000,0.00,14.074,12.896,12.920,48.100,2.2,0.3072,4.285
137,2015-01-24 00:20:00,0.6,-0.2039,0.0000,0.00,14.050,12.847,12.751,47.600,1.9,0.3072,4.279
138,2015-01-24 00:25:00,0.6,-0.2039,0.0000,0.00,14.026,12.799,12.509,48.200,1.9,0.3069,4.279
139,2015-01-24 00:30:00,0.6,-0.2039,0.0000,0.00,14.002,12.775,12.437,48.500,1.9,0.3069,4.279
140,2015-01-24 00:35:00,0.6,-0.1988,0.0000,0.00,13.978,12.751,12.340,48.500,1.8,0.3069,4.279
141,2015-01-24 00:40:00,0.6,-0.2039,0.0000,0.00,13.954,12.703,12.219,48.200,1.6,0.3072,4.279
142,2015-01-24 00:45:00,0.6,-0.2039,0.0000,0.00,13.930,12.654,12.389,47.600,1.6,0.3069,4.273
143,2015-01-24 00:50:00,0.6,-0.2039,0.0000,0.00,13.906,12.630,12.243,47.600,1.4,0.3069,4.273
144,2015-01-24 00:55:00,0.6,-0.2039,0.0000,0.00,13.882,12.606,11.880,48.300,1.3,0.3069,4.273
145,2015-01-24 01:00:00,0.6,-0.2039,0.0000,0.00,13.858,12.606,11.224,51.200,1.5,0.3069,4.273
146,2015-01-24 01:05:00,0.6,-0.2039,0.0000,0.00,13.834,12.582,11.127,53.200,2.0,0.3069,4.273
147,2015-01-24 01:10:00,0.6,-0.2039,0.0000,0.00,13.810,12.558,10.956,54.100,2.0,0.3069,4.273
148,2015-01-24 01:15:00,0.6,-0.2039,0.0000,0.00,13.786,12.558,11.297,53.600,2.2,0.3069,4.273
149,2015-01-24 01:20:00,0.6,-0.2039,0.0000,0.00,13.786,12.534,11.734,51.600,2.1,0.3069,4.273
150,2015-01-24 01:25:00,0.6,-0.1988,0.0000,0.00,13.762,12.509,11.613,52.000,2.1,0.3069,4.273
151,2015-01-24 01:30:00,0.6,-0.2039,0.0000,0.00,13.738,12.509,11.492,52.400,2.1,0.3066,4.273
152,2015-01-24 01:35:00,0.6,-0.2039,0.0000,0.00,13.714,12.485,11.492,51.800,1.9,0.3069,4.273
153,2015-01-24 01:40:00,0.6,-0.2039,0.0000,0.00,13.690,12.461,11.686,51.000,1.9,0.3066,4.273
154,2015-01-24 01:45:00,0.6,-0.2039,0.0000,0.00,13.690,12.437,11.710,50.400,1.8,0.3066,4.267
155,2015-01-24 01:50:00,0.6,-0.2039,0.0000,0.00,13.666,12.413,11.613,50.400,1.7,0.3066,4.303
156,2015-01-24 01:55:00,0.6,-0.2039,0.0000,0.00,13.642,12.389,11.637,50.100,1.6,0.3066,4.273
157,2015-01-24 02:00:00,0.6,-0.2039,0.0000,0.00,13.642,12.364,11.492,50.500,1.6,0.3066,4.267
158,2015-01-24 02:05:00,0.6,-0.2039,0.0000,0.00,13.618,12.316,11.394,51.300,1.7,0.3066,4.267
159,2015-01-24 02:10:00,0.6,-0.2039,0.0000,0.00,13.594,12.292,11.419,51.000,1.7,0.3066,4.267
160,2015-01-24 02:15:00,0.6,-0.2039,0.0000,0.00,13.570,12.243,11.248,51.300,1.6,0.3066,4.267
161,2015-01-24 02:20:00,0.6,-0.2039,0.0000,0.00,13.546,12.219,11.273,51.200,1.6,0.3066,4.267
162,2015-01-24 02:25:00,0.6,-0.2039,0.0000,0.00,13.522,12.195,10.736,53.200,1.6,0.3066,4.267
163,2015-01-24 02:30:00,0.6,-0.2039,0.0000,0.00,13.497,12.195,10.492,54.100,1.6,0.3066,4.267
164,2015-01-24 02:35:00,0.6,-0.2039,0.0000,0.00,13.497,12.171,10.687,53.600,1.7,0.3066,4.267
165,2015-01-24 02:40:00,0.6,-0.2039,0.0000,0.00,13.473,12.171,10.614,53.800,1.7,0.3066,4.267
166,2015-01-24 02:45:00,0.6,-0.2039,0.0000,0.00,13.449,12.147,10.883,52.600,1.6,0.3066,4.267
167,2015-01-24 02:50:00,0.6,-0.2039,0.0000,0.00,13.449,12.122,11.053,51.600,1.5,0.3066,4.267
168,2015-01-24 02:55:00,0.6,-0.2039,0.0000,0.00,13.401,12.098,10.883,52.400,1.5,0.3066,4.267
169,2015-01-24 03:00:00,0.6,-0.2039,0.0000,0.00,13.401,12.074,10.590,53.600,1.6,0.3062,4.267
170,2015-01-24 03:05:00,0.6,-0.1988,0.0000,0.00,13.377,12.074,10.614,53.500,1.6,0.3062,4.267
171,2015-01-24 03:10:00,0.6,-0.1988,0.0000,0.00,13.353,12.050,10.418,54.400,1.6,0.3062,4.267
172,2015-01-24 03:15:00,0.6,-0.2039,0.0000,0.00,13.353,12.025,10.173,55.000,1.5,0.3062,4.267
173,2015-01-24 03:20:00,0.6,-0.2039,0.0000,0.00,13.329,12.025,10.271,54.600,1.5,0.3062,4.267
174,2015-01-24 03:25:00,0.6,-0.2039,0.0000,0.00,13.305,12.001,10.467,53.800,1.5,0.3062,4.267
175,2015-01-24 03:30:00,0.6,-0.2039,0.0000,0.00,13.305,11.977,10.296,54.800,1.6,0.3062,4.267
176,2015-01-24 03:35:00,0.6,-0.2039,0.0000,0.00,13.281,11.953,10.124,55.200,1.6,0.3062,4.267
177,2015-01-24 03:40:00,0.6,-0.2039,0.0000,0.00,13.257,11.953,10.565,53.500,1.5,0.3062,4.267
178,2015-01-24 03:45:00,0.6,-0.2039,0.0000,0.00,13.257,11.929,9.879,55.500,1.4,0.3062,4.267
179,2015-01-24 03:50:00,0.6,-0.2039,0.0000,0.00,13.233,11.929,9.903,55.700,1.5,0.3062,4.267
180,2015-01-24 03:55:00,0.6,-0.2039,0.0000,0.00,13.209,11.904,10.271,54.900,1.6,0.3062,4.267
181,2015-01-24 04:00:00,0.6,-0.2039,0.0000,0.00,13.209,11.880,10.271,54.800,1.6,0.3062,4.267
182,2015-01-24 04:05:00,0.6,-0.2039,0.0000,0.00,13.209,11.880,9.756,56.400,1.5,0.3062,4.261
183,2015-01-24 04:10:00,0.6,-0.2039,0.0000,0.00,13.185,11.856,9.829,56.300,1.6,0.3062,4.261
184,2015-01-24 04:15:00,0.6,-0.1988,0.0000,0.00,13.161,11.856,9.608,57.000,1.5,0.3062,4.261
185,2015-01-24 04:20:00,0.6,-0.2039,0.0000,0.00,13.161,11.832,9.558,56.900,1.4,0.3062,4.261
186,2015-01-24 04:25:00,0.6,-0.2039,0.0000,0.00,13.137,11.807,10.100,55.700,1.7,0.3062,4.261
187,2015-01-24 04:30:00,0.6,-0.2039,0.0000,0.00,13.112,11.807,9.805,56.600,1.6,0.3062,4.261
188,2015-01-24 04:35:00,0.6,-0.2039,0.0000,0.00,13.112,11.783,9.829,56.300,1.6,0.3062,4.261
189,2015-01-24 04:40:00,0.6,-0.1988,0.0000,0.00,13.088,11.759,9.903,55.900,1.5,0.3058,4.261
190,2015-01-24 04:45:00,0.6,-0.2039,0.0000,0.00,13.088,11.734,10.001,56.100,1.7,0.3062,4.261
191,2015-01-24 04:50:00,0.6,-0.2039,0.0000,0.00,13.064,11.710,10.418,54.800,1.7,0.3062,4.255
192,2015-01-24 04:55:00,0.6,-0.1988,0.0000,0.00,13.064,11.686,9.928,55.900,1.5,0.3062,4.255
193,2015-01-24 05:00:00,0.6,-0.2039,0.0000,0.00,13.040,11.662,9.805,55.800,1.4,0.3062,4.255
194,2015-01-24 05:05:00,0.6,-0.2039,0.0000,0.00,13.016,11.662,9.903,55.400,1.4,0.3058,4.255
195,2015-01-24 05:10:00,0.6,-0.2039,0.0000,0.00,13.016,11.662,10.369,53.300,1.3,0.3062,4.255
196,2015-01-24 05:15:00,0.6,-0.1988,0.0000,0.00,12.992,11.637,10.614,52.700,1.4,0.3062,4.255
197,2015-01-24 05:20:00,0.6,-0.2039,0.0000,0.00,12.968,11.613,11.127,50.600,1.3,0.3062,4.255
198,2015-01-24 05:25:00,0.6,-0.2039,0.0000,0.00,12.968,11.589,10.956,50.600,1.1,0.3062,4.255
199,2015-01-24 05:30:00,0.6,-0.2039,0.0000,0.00,12.944,11.565,11.565,48.200,1.0,0.3058,4.255
200,2015-01-24 05:35:00,0.6,-0.2039,0.0000,0.00,12.920,11.540,12.050,45.500,0.6,0.3058,4.255
201,2015-01-24 05:40:00,0.6,-0.2039,0.0000,0.00,12.920,11.540,11.759,46.000,0.5,0.3058,4.255
202,2015-01-24 05:45:00,0.6,-0.2039,0.0000,0.00,12.896,11.516,10.614,49.100,0.4,0.3062,4.255
203,2015-01-24 05:50:00,0.6,-0.2039,0.0000,0.00,12.896,11.492,10.614,49.400,0.5,0.3058,4.255
204,2015-01-24 05:55:00,0.6,-0.2039,0.0000,0.00,12.871,11.492,11.248,47.300,0.4,0.3058,4.255
205,2015-01-24 06:00:00,0.6,-0.2039,0.0000,0.00,12.871,11.467,10.932,48.500,0.5,0.3058,4.255
206,2015-01-24 06:05:00,0.6,-0.2039,0.0000,0.00,12.847,11.443,10.051,50.900,0.4,0.3058,4.285
207,2015-01-24 06:10:00,0.6,-0.2039,0.0000,0.00,12.823,11.419,10.271,50.900,0.6,0.3058,4.255
208,2015-01-24 06:15:00,0.6,-0.2039,0.0000,0.00,12.823,11.394,10.761,49.000,0.5,0.3058,4.255
209,2015-01-24 06:20:00,0.6,-0.2039,0.0000,0.00,12.799,11.394,11.127,47.500,0.4,0.3058,4.255
