Date Time	Voltage (V)  #10348625	Current (mA)  #10348625	Temp (°F)  #10359312	RH (%)  #10359312	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374505	Solar Radiation (W/m²)  #10378955	Wetness (%)  #10791389	Batt (V) c:5
10/27/15 22:45:00.0	-0.1937	0.0000	69.471	76.600	69.042	68.913	-0.2858	0.6	1.18	4.273
10/27/15 22:50:00.0	-0.1937	0.0000	69.427	77.300	69.085	68.956	-0.2858	0.6	1.18	4.273
10/27/15 22:55:00.0	-0.1937	0.0000	69.427	77.900	68.999	68.871	-0.2858	0.6	1.18	4.273
10/27/15 23:00:00.0	-0.1937	0.0000	69.343	78.400	68.828	68.698	-0.2858	0.6	1.18	4.273
10/27/15 23:05:00.0	-0.1937	0.0000	69.300	79.100	68.785	68.698	-0.2858	0.6	1.18	4.273
10/27/15 23:10:00.0	-0.1937	0.0000	69.213	79.500	68.785	68.698	-0.2858	0.6	1.18	4.273
10/27/15 23:15:00.0	-0.1937	0.0000	69.042	79.900	68.828	68.698	-0.2858	0.6	1.18	4.273
10/27/15 23:20:00.0	-0.1937	0.0000	68.999	80.400	68.871	68.742	-0.2858	0.6	1.18	4.273
10/27/15 23:25:00.0	-0.1937	0.0000	69.042	80.000	68.828	68.742	-0.2858	0.6	1.18	4.273
10/27/15 23:30:00.0	-0.1937	0.0000	68.999	80.000	68.871	68.742	-0.2858	0.6	1.18	4.273
10/27/15 23:35:00.0	-0.1937	0.0000	68.999	79.800	68.871	68.742	-0.2858	0.6	1.18	4.273
10/27/15 23:40:00.0	-0.1937	0.0000	69.042	79.400	68.828	68.698	-0.2858	0.6	1.18	4.273
10/27/15 23:45:00.0	-0.1937	0.0000	69.129	79.500	68.871	68.785	-0.2858	0.6	1.18	4.273
10/27/15 23:50:00.0	-0.1937	0.0000	68.956	80.400	68.871	68.742	-0.2858	0.6	1.18	4.273
10/27/15 23:55:00.0	-0.1937	0.0000	68.657	82.000	68.657	68.527	-0.2858	0.6	1.18	4.273
10/28/15 00:00:00.0	-0.1937	0.0000	68.527	83.100	68.571	68.484	-0.2858	0.6	1.18	4.273
10/28/15 00:05:00.0	-0.1937	0.0000	68.527	83.100	68.657	68.571	-0.2858	0.6	1.18	4.273
10/28/15 00:10:00.0	-0.1937	0.0000	68.527	82.400	68.571	68.484	-0.2858	0.6	1.18	4.273
10/28/15 00:15:00.0	-0.1937	0.0000	68.400	82.800	68.484	68.400	-0.2858	0.6	1.18	4.273
10/28/15 00:20:00.0	-0.1937	0.0000	68.356	82.800	68.484	68.400	-0.2858	0.6	1.18	4.267
10/28/15 00:25:00.0	-0.1937	0.0000	68.270	82.400	68.356	68.270	-0.2858	0.6	1.18	4.273
10/28/15 00:30:00.0	-0.1937	0.0000	68.185	82.300	68.313	68.227	-0.2858	0.6	1.18	4.267
10/28/15 00:35:00.0	-0.1937	0.0000	68.185	81.900	68.313	68.185	-0.2858	0.6	1.18	4.267
10/28/15 00:40:00.0	-0.1937	0.0000	68.270	81.600	68.227	68.142	-0.2874	0.6	1.18	4.267
10/28/15 00:45:00.0	-0.1937	0.0000	68.313	81.400	68.356	68.227	-0.2858	0.6	1.18	4.273
10/28/15 00:50:00.0	-0.1937	0.0000	68.400	81.300	68.356	68.227	-0.2858	0.6	1.18	4.267
10/28/15 00:55:00.0	-0.1937	0.0000	68.443	81.700	68.443	68.313	-0.2874	0.6	1.18	4.267
10/28/15 01:00:00.0	-0.1937	0.0000	68.484	81.800	68.484	68.400	-0.2858	0.6	1.18	4.267
10/28/15 01:05:00.0	-0.1937	0.0000	68.484	81.600	68.356	68.227	-0.2858	0.6	1.18	4.267
10/28/15 01:10:00.0	-0.1937	0.0000	68.527	81.200	68.313	68.227	-0.2858	0.6	1.18	4.267
10/28/15 01:15:00.0	-0.1937	0.0000	68.527	81.300	68.400	68.270	-0.2858	0.6	1.18	4.267
10/28/15 01:20:00.0	-0.1937	0.0000	68.527	81.400	68.227	68.099	-0.2874	0.6	1.18	4.267
10/28/15 01:25:00.0	-0.1937	0.0000	68.527	81.500	68.400	68.313	-0.2858	0.6	1.18	4.267
10/28/15 01:30:00.0	-0.1937	0.0000	68.527	82.100	68.443	68.356	-0.2858	0.6	1.18	4.267
10/28/15 01:35:00.0	-0.1937	0.0000	68.527	82.100	68.484	68.356	-0.2858	0.6	1.18	4.267
10/28/15 01:40:00.0	-0.1937	0.0000	68.527	81.900	68.614	68.527	-0.2858	0.6	1.18	4.267
10/28/15 01:45:00.0	-0.1937	0.0000	68.484	81.400	68.227	68.142	-0.2858	0.6	1.18	4.267
10/28/15 01:50:00.0	-0.1937	0.0000	68.400	82.100	68.185	68.056	-0.2858	0.6	1.18	4.267
10/28/15 01:55:00.0	-0.1937	0.0000	68.142	82.800	68.013	67.928	-0.2858	0.6	1.18	4.267
10/28/15 02:00:00.0	-0.1937	0.0000	68.185	82.800	68.142	68.056	-0.2874	0.6	1.18	4.267
10/28/15 02:05:00.0	-0.1937	0.0000	68.227	82.600	68.013	67.885	-0.2858	0.6	1.18	4.267
10/28/15 02:10:00.0	-0.1937	0.0000	68.227	82.600	67.971	67.842	-0.2874	0.6	1.18	4.267
10/28/15 02:15:00.0	-0.1937	0.0000	68.270	82.700	68.056	67.928	-0.2874	0.6	1.18	4.267
10/28/15 02:20:00.0	-0.1937	0.0000	68.356	83.300	68.099	68.013	-0.2858	0.6	1.18	4.267
10/28/15 02:25:00.0	-0.1937	0.0000	68.356	83.700	67.928	67.842	-0.2858	0.6	1.18	4.267
10/28/15 02:30:00.0	-0.1937	0.0000	68.142	83.700	67.842	67.757	-0.2874	0.6	1.18	4.267
10/28/15 02:35:00.0	-0.1937	0.0000	68.270	83.900	68.484	68.400	-0.2858	0.6	1.18	4.267
10/28/15 02:40:00.0	-0.1937	0.0000	68.313	82.200	68.484	68.443	-0.2874	0.6	1.18	4.267
10/28/15 02:45:00.0	-0.1937	0.0000	68.400	82.100	68.527	68.484	-0.2858	0.6	1.18	4.267
10/28/15 02:50:00.0	-0.1937	0.0000	68.313	81.800	68.227	68.142	-0.2858	0.6	1.18	4.267
10/28/15 02:55:00.0	-0.1937	0.0000	68.313	81.600	68.356	68.270	-0.2874	0.6	1.18	4.267
10/28/15 03:00:00.0	-0.1937	0.0000	68.270	81.300	68.356	68.270	-0.2858	0.6	1.18	4.267
10/28/15 03:05:00.0	-0.1937	0.0000	68.185	81.500	68.270	68.185	-0.2858	0.6	1.18	4.267
10/28/15 03:10:00.0	-0.1937	0.0000	68.270	82.100	68.227	68.142	-0.2858	0.6	1.18	4.267
10/28/15 03:15:00.0	-0.1937	0.0000	68.227	82.400	68.056	67.971	-0.2874	0.6	1.18	4.267
10/28/15 03:20:00.0	-0.1937	0.0000	68.227	82.600	68.013	67.928	-0.2874	0.6	1.18	4.267
10/28/15 03:25:00.0	-0.1937	0.0000	68.185	82.500	67.928	67.842	-0.2874	0.6	1.18	4.267
10/28/15 03:30:00.0	-0.1937	0.0000	68.142	82.700	67.928	67.842	-0.2858	0.6	1.18	4.267
10/28/15 03:35:00.0	-0.1937	0.0000	68.099	82.500	67.885	67.757	-0.2874	0.6	1.18	4.267
10/28/15 03:40:00.0	-0.1937	0.0000	68.099	82.400	67.928	67.842	-0.2874	0.6	1.18	4.267
10/28/15 03:45:00.0	-0.1937	0.0000	68.056	82.400	67.714	67.586	-0.2858	0.6	1.18	4.267
10/28/15 03:50:00.0	-0.1937	0.0000	68.013	82.300	67.627	67.500	-0.2874	0.6	1.18	4.267
10/28/15 03:55:00.0	-0.1937	0.0000	68.013	82.400	67.627	67.500	-0.2858	0.6	1.18	4.267
10/28/15 04:00:00.0	-0.1937	0.0000	68.013	82.600	67.586	67.500	-0.2874	0.6	1.18	4.267
10/28/15 04:05:00.0	-0.1937	0.0000	67.971	82.600	67.671	67.586	-0.2874	0.6	1.18	4.267
10/28/15 04:10:00.0	-0.1937	0.0000	67.885	82.700	67.456	67.372	-0.2858	0.6	1.18	4.267
10/28/15 04:15:00.0	-0.1937	0.0000	67.500	84.000	67.413	67.329	-0.2874	0.6	1.18	4.267
10/28/15 04:20:00.0	-0.1937	0.0000	67.456	84.500	67.413	67.329	-0.2874	0.6	1.18	4.267
10/28/15 04:25:00.0	-0.1937	0.0000	67.114	86.000	67.158	67.071	-0.2858	0.6	1.18	4.267
10/28/15 04:30:00.0	-0.1937	0.0000	66.943	86.400	67.071	66.985	-0.2874	0.6	1.18	4.267
10/28/15 04:35:00.0	-0.1937	0.0000	66.943	86.400	67.071	66.985	-0.2874	0.6	1.18	4.267
10/28/15 04:40:00.0	-0.1937	0.0000	66.985	85.900	67.071	67.028	-0.2874	0.6	1.18	4.267
10/28/15 04:45:00.0	-0.1937	0.0000	67.071	85.700	67.329	67.242	-0.2874	0.6	1.18	4.267
10/28/15 04:50:00.0	-0.1937	0.0000	67.158	85.200	67.285	67.242	-0.2874	0.6	1.18	4.267
10/28/15 04:55:00.0	-0.1937	0.0000	67.456	84.800	67.842	67.798	-0.2874	0.6	1.18	4.267
10/28/15 05:00:00.0	-0.1937	0.0000	67.586	83.900	67.885	67.798	-0.2874	0.6	1.18	4.267
10/28/15 05:05:00.0	-0.1937	0.0000	67.757	82.900	68.099	68.056	-0.2874	0.6	1.18	4.267
10/28/15 05:10:00.0	-0.1937	0.0000	67.885	82.300	68.185	68.099	-0.2874	0.6	1.18	4.267
10/28/15 05:15:00.0	-0.1937	0.0000	67.971	81.600	68.400	68.356	-0.2874	0.6	1.18	4.267
10/28/15 05:20:00.0	-0.1937	0.0000	68.056	81.000	68.185	68.099	-0.2858	0.6	1.18	4.267
10/28/15 05:25:00.0	-0.1937	0.0000	68.099	81.200	68.099	68.013	-0.2858	0.6	1.18	4.267
10/28/15 05:30:00.0	-0.1937	0.0000	68.013	81.200	67.714	67.586	-0.2874	0.6	1.18	4.267
10/28/15 05:35:00.0	-0.1937	0.0000	67.885	80.800	67.671	67.543	-0.2874	0.6	1.18	4.267
10/28/15 05:40:00.0	-0.1937	0.0000	67.928	80.300	67.842	67.757	-0.2874	0.6	1.18	4.267
10/28/15 05:45:00.0	-0.1937	0.0000	67.798	80.900	67.757	67.671	-0.2874	0.6	1.18	4.267
10/28/15 05:50:00.0	-0.1937	0.0000	67.798	81.300	67.757	67.671	-0.2874	0.6	1.18	4.267
10/28/15 05:55:00.0	-0.1937	0.0000	67.798	81.300	67.627	67.586	-0.2874	0.6	1.18	4.267
10/28/15 06:00:00.0	-0.1937	0.0000	67.798	80.500	68.013	67.928	-0.2874	0.6	1.18	4.267
10/28/15 06:05:00.0	-0.1937	0.0000	67.885	79.700	68.185	68.099	-0.2874	0.6	1.18	4.267
10/28/15 06:10:00.0	-0.1937	0.0000	67.971	79.800	67.842	67.757	-0.2874	0.6	1.18	4.267
10/28/15 06:15:00.0	-0.1937	0.0000	67.928	80.200	67.671	67.543	-0.2874	0.6	1.18	4.267
10/28/15 06:20:00.0	-0.1937	0.0000	67.543	81.800	67.242	67.158	-0.2874	0.6	1.18	4.267
10/28/15 06:25:00.0	-0.1937	0.0000	67.242	82.700	67.071	66.900	-0.2874	0.6	1.18	4.267
10/28/15 06:30:00.0	-0.1937	0.0000	67.285	82.800	66.943	66.814	-0.2874	0.6	1.18	4.267
10/28/15 06:35:00.0	-0.1937	0.0000	67.199	83.200	66.814	66.729	-0.2874	0.6	1.18	4.267
10/28/15 06:40:00.0	-0.1937	0.0000	66.857	84.800	66.814	66.729	-0.2874	0.6	1.18	4.267
10/28/15 06:45:00.0	-0.1937	0.0000	66.643	85.700	66.729	66.643	-0.2874	0.6	1.18	4.267
10/28/15 06:50:00.0	-0.1937	0.0000	66.472	86.500	66.643	66.558	-0.2874	0.6	1.18	4.267
10/28/15 06:55:00.0	-0.1937	0.0000	66.429	86.400	66.600	66.515	-0.2874	0.6	1.18	4.267
10/28/15 07:00:00.0	-0.1937	0.0000	66.472	86.700	66.686	66.600	-0.2874	0.6	1.18	4.267
10/28/15 07:05:00.0	-0.1937	0.0000	66.558	86.600	66.729	66.686	-0.2874	0.6	1.18	4.267
10/28/15 07:10:00.0	-0.1937	0.0000	66.814	85.800	67.071	66.985	-0.2874	0.6	1.18	4.267
10/28/15 07:15:00.0	-0.1937	0.0000	67.028	83.900	67.329	67.285	-0.2874	0.6	1.18	4.267
10/28/15 07:20:00.0	-0.1937	0.0000	67.242	81.100	67.714	67.671	-0.2874	0.6	1.18	4.267
10/28/15 07:25:00.0	-0.1937	0.0000	67.372	79.600	67.842	67.798	-0.2874	0.6	1.18	4.267
10/28/15 07:30:00.0	-0.1937	0.0000	67.500	79.700	67.543	67.500	-0.2874	0.6	1.18	4.261
10/28/15 07:35:00.0	-0.1937	0.0000	67.456	79.800	67.285	67.242	-0.2874	0.6	1.18	4.267
10/28/15 07:40:00.0	-0.1937	0.0000	67.285	80.200	67.199	67.158	-0.2874	0.6	1.18	4.267
10/28/15 07:45:00.0	-0.1937	0.0000	67.199	81.100	67.158	67.071	-0.2874	0.6	1.18	4.267
10/28/15 07:50:00.0	-0.1937	0.0000	67.242	81.700	66.943	66.857	-0.2874	1.9	1.18	4.267
10/28/15 07:55:00.0	-0.1937	0.0000	67.071	82.200	67.071	66.985	-0.2874	1.9	1.18	4.261
10/28/15 08:00:00.0	-0.1937	0.0000	67.114	82.800	67.199	67.114	-0.2874	3.1	1.18	4.261
10/28/15 08:05:00.0	-0.1937	0.0000	67.285	82.600	67.413	67.329	-0.2874	3.1	1.18	4.261
10/28/15 08:10:00.0	-0.1937	0.0000	67.456	82.300	67.500	67.413	-0.2874	3.1	1.18	4.261
10/28/15 08:15:00.0	-0.1937	0.0000	67.586	81.800	67.627	67.543	-0.2874	3.1	1.18	4.261
10/28/15 08:20:00.0	-0.1937	0.0000	67.671	81.900	67.842	67.757	-0.2874	3.1	1.18	4.261
10/28/15 08:25:00.0	-0.1937	0.0000	67.842	82.000	68.142	68.056	-0.2874	3.1	1.18	4.261
10/28/15 08:30:00.0	-0.1937	0.0000	68.013	81.800	68.356	68.270	-0.2874	4.4	1.18	4.261
10/28/15 08:35:00.0	-0.1937	0.0000	68.227	81.500	68.657	68.614	-0.2874	5.6	1.18	4.261
10/28/15 08:40:00.0	-0.1937	0.0000	68.443	81.100	68.828	68.742	-0.2874	5.6	1.18	4.261
10/28/15 08:45:00.0	-0.1937	0.0000	68.527	81.000	68.785	68.742	-0.2874	5.6	1.18	4.261
10/28/15 08:50:00.0	-0.1937	0.0000	68.657	80.800	68.913	68.871	-0.2874	5.6	1.18	4.261
10/28/15 08:55:00.0	-0.1937	0.0000	68.828	80.700	69.170	69.129	-0.2874	5.6	1.18	4.261
10/28/15 09:00:00.0	-0.1937	0.0000	69.042	80.200	69.514	69.514	-0.2874	6.9	1.18	4.261
10/28/15 09:05:00.0	-0.1937	0.0000	69.300	80.100	69.685	69.685	-0.2874	8.1	1.18	4.261
10/28/15 09:10:00.0	-0.1937	0.0000	69.643	79.400	70.201	70.201	-0.2874	9.4	1.18	4.261
10/28/15 09:15:00.0	-0.1937	0.0000	70.115	78.600	70.587	70.543	-0.2874	9.4	1.18	4.261
10/28/15 09:20:00.0	-0.1937	0.0000	70.372	76.700	70.803	70.803	-0.2874	9.4	1.18	4.261
10/28/15 09:25:00.0	-0.1937	0.0000	70.716	76.300	71.060	71.060	-0.2874	9.4	1.18	4.261
10/28/15 09:30:00.0	-0.1937	0.0000	70.887	75.100	71.274	71.274	-0.2858	9.4	1.18	4.261
10/28/15 09:35:00.0	-0.1937	0.0000	71.103	73.800	71.447	71.447	-0.2874	9.4	1.18	4.261
10/28/15 09:40:00.0	-0.1937	0.0000	71.231	72.900	71.661	71.661	-0.2874	9.4	1.18	4.285
10/28/15 09:45:00.0	-0.1937	0.0000	71.533	72.000	71.964	71.964	-0.2858	9.4	1.18	4.291
10/28/15 09:50:00.0	-0.1937	0.0000	71.964	68.900	73.299	73.040	-0.3088	0.6	1.18	4.285
10/28/15 09:55:00.0	-0.1937	0.0000	72.783	61.500	71.577	71.490	-0.3021	0.6	1.18	4.285
10/28/15 10:00:00.0	-0.1937	0.0000	73.083	65.800	74.120	73.861	-0.1912	189.4	1.18	4.291
10/28/15 10:05:00.0	-0.1937	0.0000	74.770	65.500	78.165	77.509	-0.2476	14.4	1.76	4.273
10/28/15 10:10:00.0	-0.1937	0.0000	75.853	63.100	78.559	77.945	-0.2462	16.9	1.76	4.267
10/28/15 10:15:00.0	-0.1937	0.0000	76.768	61.700	79.216	78.822	-0.2491	15.6	1.76	4.267
10/28/15 10:20:00.0	-0.1937	0.0000	77.421	59.500	78.996	78.602	-0.2550	21.9	1.76	4.267
10/28/15 10:25:00.0	-0.1937	0.0000	80.361	52.800	81.775	81.687	-0.2939	31.9	1.76	4.267
10/28/15 10:30:00.0	-0.1937	0.0000	80.713	46.000	79.480	79.655	-0.2988	25.6	1.76	4.267
10/28/15 10:35:00.0	-0.1937	0.0000	80.361	43.500	79.743	79.700	-0.2826	20.6	1.76	4.267
10/28/15 10:40:00.0	-0.1937	0.0000	80.935	44.200	80.668	80.449	-0.2747	18.1	1.18	4.273
10/28/15 10:45:00.0	-0.1937	0.0000	80.580	43.500	79.876	79.700	-0.2763	21.9	1.76	4.273
10/28/15 10:50:00.0	-0.1937	0.0000	82.665	40.300	82.530	82.620	-0.2747	60.6	1.76	4.273
10/28/15 10:55:00.0	-0.1937	0.0000	80.802	40.400	77.902	77.859	-0.2701	78.1	1.76	4.273
10/28/15 11:00:00.0	-0.1937	0.0000	78.996	41.800	77.553	77.509	-0.2732	21.9	1.18	4.273
10/28/15 11:05:00.0	-0.1937	0.0000	78.339	38.600	76.768	76.550	-0.2701	14.4	1.18	4.273
10/28/15 11:10:00.0	-0.1937	0.0000	78.427	41.100	78.865	78.296	-0.2732	13.1	1.18	4.279
10/28/15 11:15:00.0	-0.1937	0.0000	80.139	39.500	78.121	77.727	-0.2779	20.6	1.76	4.285
10/28/15 11:20:00.0	-0.1937	0.0000	79.392	39.000	81.111	79.876	-0.2763	15.6	1.76	4.279
10/28/15 11:25:00.0	-0.1937	0.0000	79.347	39.100	82.263	81.111	-0.2747	15.6	1.76	4.273
10/28/15 11:30:00.0	-0.1937	0.0063	79.612	38.700	84.900	82.530	-0.2747	15.6	1.76	4.273
10/28/15 11:35:00.0	-0.1937	0.0000	80.845	38.700	86.709	84.227	-0.2732	20.6	1.76	4.267
10/28/15 11:40:00.0	-0.1937	0.0000	80.757	38.500	81.775	80.316	-0.2747	36.9	1.76	4.267
10/28/15 11:45:00.0	-0.1937	0.0000	81.154	38.600	82.130	80.890	-0.2747	66.9	1.76	4.267
10/28/15 11:50:00.0	-0.1937	0.0000	80.316	39.100	80.580	80.051	-0.2763	58.1	1.76	4.267
10/28/15 11:55:00.0	-0.1937	0.0000	80.978	38.700	84.407	84.722	-0.2763	188.1	1.76	4.267
10/28/15 12:00:00.0	-0.1937	0.0000	80.404	37.700	82.396	82.042	-0.0717	471.9	1.76	4.339
10/28/15 12:05:00.0	-0.1937	0.0000	80.051	37.100	82.441	82.042	-0.0701	376.9	1.18	4.387
10/28/15 12:10:00.0	-0.1937	0.0000	80.139	36.300	82.620	82.396	-0.2794	346.9	1.18	4.357
10/28/15 12:15:00.0	-0.1937	0.0000	79.084	37.400	81.642	79.612	-0.2810	299.4	1.18	4.393
