"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384932, SEN S/N: 10314900)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10359308)","RH, % (LGR S/N: 10384932, SEN S/N: 10359308)","DewPt, °C (LGR S/N: 10384932, SEN S/N: 10359308)","Voltage, V (LGR S/N: 10384932, SEN S/N: 10363598)","Current, mA (LGR S/N: 10384932, SEN S/N: 10363598)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365541, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365546, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384932, SEN S/N: 10374508)","Solar Radiation, W/m² (LGR S/N: 10384932, SEN S/N: 10375644)","Batt, V (LGR S/N: 10384932)"
1,2015-01-09 12:35:00,2.94,21.533,46.700,9.7,-0.2039,0.0000,16.177,15.796,0.2719,104.4,4.224
2,2015-01-09 12:40:00,2.94,21.652,43.500,8.7,-0.2039,0.0000,16.201,15.819,0.2719,89.4,4.200
3,2015-01-09 12:45:00,2.35,21.628,40.900,7.8,-0.2039,0.0000,16.201,15.843,0.2719,93.1,4.200
4,2015-01-09 12:50:00,2.35,21.628,40.900,7.8,-0.2039,0.0000,16.177,15.843,0.2719,89.4,4.200
5,2015-01-09 12:55:00,2.35,21.748,40.400,7.7,-0.2039,0.0000,16.177,15.843,0.2719,84.4,4.200
6,2015-01-09 13:00:00,2.35,21.772,40.100,7.6,-0.2039,0.0000,16.177,15.867,0.2719,61.9,4.200
7,2015-01-09 13:05:00,2.35,21.533,41.400,7.9,-0.2039,0.0000,16.153,15.867,0.2719,74.4,4.200
8,2015-01-09 13:10:00,2.35,21.485,42.200,8.1,-0.2039,0.0000,16.153,15.867,0.2719,74.4,4.200
9,2015-01-09 13:15:00,2.35,21.700,43.000,8.6,-0.2039,0.0000,16.177,15.867,0.2715,86.9,4.200
10,2015-01-09 13:20:00,2.35,21.676,42.000,8.2,-0.2039,0.0000,16.225,15.891,0.2715,71.9,4.200
11,2015-01-09 13:25:00,2.35,21.652,42.400,8.3,-0.2039,0.0000,16.225,15.915,0.2719,75.6,4.200
12,2015-01-09 13:30:00,2.35,21.604,42.400,8.3,-0.2039,0.0000,16.249,15.915,0.2719,84.4,4.200
13,2015-01-09 13:35:00,2.35,21.437,42.600,8.2,-0.2039,0.0000,16.272,15.939,0.2715,88.1,4.206
14,2015-01-09 13:40:00,2.35,21.461,42.500,8.2,-0.2039,0.0000,16.320,15.963,0.2715,81.9,4.206
15,2015-01-09 13:45:00,2.35,21.652,41.900,8.2,-0.2039,0.0000,16.368,16.010,0.2715,96.9,4.206
16,2015-01-09 13:50:00,2.35,21.724,41.000,7.9,-0.2039,0.0000,16.463,16.058,0.2715,116.9,4.206
17,2015-01-09 13:55:00,2.35,21.891,40.500,7.9,-0.2039,0.0000,16.511,16.106,0.2719,118.1,4.212
18,2015-01-09 14:00:00,2.35,22.011,39.900,7.8,-0.2039,0.0000,16.558,16.129,0.2715,104.4,4.212
19,2015-01-09 14:05:00,2.94,22.298,40.100,8.1,-0.2039,0.0000,16.606,16.177,0.2719,108.1,4.212
20,2015-01-09 14:10:00,2.94,22.729,40.900,8.8,-0.2039,0.0000,16.654,16.225,0.2719,99.4,4.212
21,2015-01-09 14:15:00,2.35,22.369,40.600,8.3,-0.2039,0.0000,16.701,16.272,0.2715,98.1,4.212
22,2015-01-09 14:20:00,2.35,22.106,40.600,8.1,-0.2039,0.0000,16.677,16.296,0.2715,85.6,4.212
23,2015-01-09 14:25:00,2.35,22.178,40.400,8.1,-0.2039,0.0000,16.749,16.296,0.2719,80.6,4.212
24,2015-01-09 14:30:00,2.35,22.130,39.300,7.7,-0.2039,0.0000,16.963,16.392,0.2715,75.6,4.206
25,2015-01-09 14:35:00,2.35,22.369,40.800,8.4,-0.2039,0.0000,17.082,16.487,0.2719,73.1,4.206
26,2015-01-09 14:40:00,2.35,22.417,40.500,8.4,-0.2039,0.0000,17.153,16.582,0.2715,68.1,4.206
27,2015-01-09 14:45:00,2.35,22.513,41.000,8.6,-0.2039,0.0000,17.249,16.654,0.2715,69.4,4.206
28,2015-01-09 14:50:00,2.35,22.345,41.300,8.6,-0.2039,0.0000,17.344,16.725,0.2715,58.1,4.206
29,2015-01-09 14:55:00,2.35,22.872,41.600,9.2,-0.2039,0.0000,17.558,16.820,0.2719,51.9,4.206
30,2015-01-09 15:00:00,2.35,22.561,41.000,8.7,-0.2039,0.0000,17.796,16.963,0.2715,51.9,4.206
31,2015-01-09 15:05:00,2.35,22.058,42.500,8.7,-0.2039,0.0000,17.915,17.106,0.2715,45.6,4.206
32,2015-01-09 15:10:00,2.35,22.058,42.900,8.9,-0.2039,0.0000,18.010,17.225,0.2719,46.9,4.200
33,2015-01-09 15:15:00,2.35,22.226,43.100,9.1,-0.2039,0.0000,18.057,17.296,0.2719,44.4,4.200
34,2015-01-09 15:20:00,2.35,22.058,43.400,9.1,-0.2039,0.0000,17.986,17.344,0.2719,40.6,4.200
35,2015-01-09 15:25:00,2.35,22.345,43.300,9.3,-0.2039,0.0000,17.867,17.344,0.2715,38.1,4.200
36,2015-01-09 15:30:00,2.35,22.345,43.400,9.3,-0.2039,0.0000,17.796,17.296,0.2715,38.1,4.200
37,2015-01-09 15:35:00,2.35,22.250,43.400,9.2,-0.2039,0.0000,17.724,17.272,0.2719,35.6,4.206
38,2015-01-09 15:40:00,2.35,22.657,43.500,9.6,-0.2039,0.0000,17.653,17.249,0.2715,34.4,4.206
39,2015-01-09 15:45:00,2.35,22.992,42.700,9.7,-0.2039,0.0000,17.605,17.201,0.2715,34.4,4.200
40,2015-01-09 15:50:00,2.35,22.130,52.700,12.0,-0.2039,0.0000,17.558,17.177,0.2715,33.1,4.200
41,2015-01-09 15:55:00,2.35,21.987,56.000,12.8,-0.2039,0.0000,17.486,17.153,0.2712,35.6,4.200
42,2015-01-09 16:00:00,2.35,21.390,59.000,13.1,-0.2039,0.0000,17.439,17.106,0.2715,36.9,4.200
43,2015-01-09 16:05:00,2.35,20.746,61.400,13.1,-0.2039,0.0000,17.344,17.058,0.2712,38.1,4.200
44,2015-01-09 16:10:00,2.35,20.269,63.000,13.0,-0.2039,0.0000,17.249,17.011,0.2715,35.6,4.200
45,2015-01-09 16:15:00,2.35,19.674,65.400,13.0,-0.2039,0.0000,17.153,16.963,0.2708,23.1,4.200
46,2015-01-09 16:20:00,2.35,19.318,66.300,12.9,-0.2039,0.0000,17.058,16.892,0.2712,15.6,4.200
47,2015-01-09 16:25:00,2.35,19.175,66.600,12.8,-0.2039,0.0000,16.939,16.820,0.2712,9.4,4.200
48,2015-01-09 16:30:00,2.35,18.866,67.300,12.7,-0.2039,0.0000,16.844,16.749,0.2708,10.6,4.200
49,2015-01-09 16:35:00,2.35,18.747,67.900,12.7,-0.2039,0.0000,16.749,16.677,0.2708,8.1,4.200
50,2015-01-09 16:40:00,2.35,18.438,69.100,12.7,-0.2039,0.0000,16.654,16.606,0.2708,6.9,4.200
51,2015-01-09 16:45:00,2.35,18.224,70.300,12.7,-0.2039,0.0000,16.558,16.534,0.2708,4.4,4.200
52,2015-01-09 16:50:00,2.35,18.081,70.900,12.7,-0.2039,0.0000,16.463,16.463,0.2712,3.1,4.206
53,2015-01-09 16:55:00,2.94,17.915,71.600,12.7,-0.2039,0.0000,16.368,16.392,0.2705,0.6,4.200
54,2015-01-09 17:00:00,2.35,17.819,72.200,12.8,-0.2039,0.0000,16.272,16.320,0.2705,0.6,4.224
55,2015-01-09 17:05:00,2.94,17.558,72.500,12.6,-0.2039,0.0000,16.177,16.249,0.2708,0.6,4.212
56,2015-01-09 17:10:00,2.35,17.344,72.200,12.3,-0.2039,0.0000,16.106,16.177,0.2708,0.6,4.200
57,2015-01-09 17:15:00,2.94,17.249,72.400,12.3,-0.2039,0.0000,16.034,16.106,0.2708,0.6,4.212
58,2015-01-09 17:20:00,2.94,17.177,72.900,12.3,-0.2039,0.0000,15.963,16.058,0.2705,0.6,4.224
59,2015-01-09 17:25:00,2.94,17.130,73.100,12.3,-0.2039,0.0000,15.891,15.986,0.2705,0.6,4.206
60,2015-01-09 17:30:00,2.94,17.058,73.100,12.2,-0.2039,0.0000,15.819,15.939,0.2705,0.6,4.200
61,2015-01-09 17:35:00,2.94,17.058,73.700,12.3,-0.2039,0.0000,15.748,15.867,0.2708,0.6,4.200
62,2015-01-09 17:40:00,2.94,16.868,75.300,12.5,-0.2039,0.0000,15.700,15.819,0.2705,0.6,4.200
63,2015-01-09 17:45:00,2.94,16.773,76.300,12.6,-0.2039,0.0000,15.652,15.772,0.2705,0.6,4.200
64,2015-01-09 17:50:00,2.94,16.654,77.400,12.7,-0.2039,0.0000,15.605,15.724,0.2701,0.6,4.200
65,2015-01-09 17:55:00,2.94,16.654,77.500,12.7,-0.2039,0.0000,15.557,15.676,0.2705,0.6,4.200
66,2015-01-09 18:00:00,3.53,16.654,77.800,12.8,-0.2039,0.0000,15.509,15.652,0.2701,0.6,4.200
67,2015-01-09 18:05:00,3.53,16.582,78.100,12.8,-0.2039,0.0000,15.461,15.605,0.2705,0.6,4.200
68,2015-01-09 18:10:00,3.53,16.630,78.200,12.8,-0.2039,0.0000,15.438,15.581,0.2701,0.6,4.200
69,2015-01-09 18:15:00,3.53,16.534,78.900,12.9,-0.2039,0.0000,15.414,15.533,0.2701,0.6,4.200
70,2015-01-09 18:20:00,4.12,16.487,80.100,13.1,-0.2039,0.0000,15.366,15.509,0.2701,0.6,4.200
71,2015-01-09 18:25:00,4.12,16.487,80.200,13.1,-0.2039,0.0000,15.342,15.461,0.2701,0.6,4.200
72,2015-01-09 18:30:00,4.71,16.487,80.700,13.2,-0.2039,0.0000,15.318,15.438,0.2701,0.6,4.200
73,2015-01-09 18:35:00,5.29,16.415,81.000,13.2,-0.2039,0.0000,15.270,15.414,0.2701,0.6,4.200
74,2015-01-09 18:40:00,5.29,16.415,80.900,13.1,-0.2039,0.0000,15.247,15.390,0.2701,0.6,4.200
75,2015-01-09 18:45:00,6.47,16.320,81.400,13.1,-0.2039,0.0000,15.223,15.342,0.2701,0.6,4.200
76,2015-01-09 18:50:00,8.82,16.272,82.000,13.2,-0.2039,0.0000,15.199,15.318,0.2705,0.6,4.200
77,2015-01-09 18:55:00,10.59,16.201,83.100,13.3,-0.2039,0.0000,15.175,15.294,0.2698,0.6,4.200
78,2015-01-09 19:00:00,38.82,16.058,82.900,13.2,-0.2039,0.0000,15.151,15.270,0.2698,0.6,4.200
79,2015-01-09 19:05:00,61.18,15.748,82.800,12.8,-0.2039,0.0000,15.127,15.247,0.2701,0.6,4.200
80,2015-01-09 19:10:00,76.47,15.581,83.100,12.7,-0.2039,0.0000,15.079,15.223,0.2701,0.6,4.200
81,2015-01-09 19:15:00,74.12,15.485,83.600,12.7,-0.2039,0.0000,15.031,15.199,0.2701,0.6,4.200
82,2015-01-09 19:20:00,88.82,15.318,83.800,12.6,-0.2039,0.0000,15.031,15.175,0.2701,0.6,4.200
83,2015-01-09 19:25:00,97.65,15.223,84.100,12.6,-0.2039,0.0000,14.984,15.151,0.2701,0.6,4.200
84,2015-01-09 19:30:00,100.00,15.247,84.800,12.7,-0.2039,0.0000,14.960,15.103,0.2701,0.6,4.200
85,2015-01-09 19:35:00,98.24,15.342,85.400,12.9,-0.2039,0.0000,14.936,15.079,0.2698,0.6,4.200
86,2015-01-09 19:40:00,100.00,15.270,85.400,12.9,-0.2039,0.0000,14.888,15.055,0.2701,0.6,4.200
87,2015-01-09 19:45:00,100.00,15.127,85.600,12.7,-0.2039,0.0000,14.864,15.031,0.2701,0.6,4.194
88,2015-01-09 19:50:00,100.00,14.984,85.600,12.6,-0.2039,0.0000,14.840,15.008,0.2698,0.6,4.200
89,2015-01-09 19:55:00,100.00,15.175,86.600,13.0,-0.2039,0.0000,14.816,14.984,0.2698,0.6,4.200
90,2015-01-09 20:00:00,100.00,15.366,86.800,13.2,-0.2039,0.0000,14.792,14.960,0.2698,0.6,4.194
91,2015-01-09 20:05:00,100.00,15.342,87.000,13.2,-0.2039,0.0000,14.768,14.936,0.2701,0.6,4.194
92,2015-01-09 20:10:00,100.00,15.318,87.200,13.2,-0.2039,0.0000,14.745,14.912,0.2698,0.6,4.194
93,2015-01-09 20:15:00,100.00,15.223,87.400,13.2,-0.2039,0.0000,14.721,14.888,0.2698,0.6,4.194
94,2015-01-09 20:20:00,100.00,15.031,87.500,13.0,-0.2039,0.0000,14.697,14.864,0.2698,0.6,4.188
95,2015-01-09 20:25:00,100.00,14.864,87.700,12.9,-0.2039,0.0000,14.673,14.840,0.2698,0.6,4.188
96,2015-01-09 20:30:00,100.00,14.936,88.100,13.0,-0.2039,0.0000,14.649,14.816,0.2698,0.6,4.194
97,2015-01-09 20:35:00,100.00,14.792,88.200,12.9,-0.2039,0.0000,14.625,14.792,0.2701,0.6,4.188
98,2015-01-09 20:40:00,100.00,14.577,88.400,12.7,-0.2039,0.0000,14.601,14.768,0.2701,0.6,4.194
99,2015-01-09 20:45:00,100.00,14.649,88.800,12.8,-0.2039,0.0000,14.553,14.745,0.2698,0.6,4.188
100,2015-01-09 20:50:00,100.00,14.816,89.000,13.0,-0.2039,0.0000,14.553,14.721,0.2694,0.6,4.188
101,2015-01-09 20:55:00,100.00,14.673,89.000,12.9,-0.2039,0.0000,14.529,14.697,0.2698,0.6,4.188
102,2015-01-09 21:00:00,100.00,14.649,89.200,12.9,-0.2039,0.0000,14.505,14.673,0.2698,0.6,4.188
103,2015-01-09 21:05:00,100.00,14.409,89.000,12.6,-0.2039,0.0000,14.481,14.673,0.2694,0.6,4.188
104,2015-01-09 21:10:00,100.00,14.266,89.200,12.5,-0.2039,0.0000,14.457,14.649,0.2698,0.6,4.188
105,2015-01-09 21:15:00,100.00,14.194,89.400,12.5,-0.2039,0.0000,14.433,14.625,0.2694,0.6,4.188
