"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384932, SEN S/N: 10314900)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10359308)","RH, % (LGR S/N: 10384932, SEN S/N: 10359308)","DewPt, °C (LGR S/N: 10384932, SEN S/N: 10359308)","Voltage, V (LGR S/N: 10384932, SEN S/N: 10363598)","Current, mA (LGR S/N: 10384932, SEN S/N: 10363598)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365541, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365546, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384932, SEN S/N: 10374508)","Solar Radiation, W/m² (LGR S/N: 10384932, SEN S/N: 10375644)","Batt, V (LGR S/N: 10384932)"
1,2014-06-14 09:35:00,4.12,23.232,59.100,14.8,-0.2039,0.0000,23.016,22.082,0.1122,798.1,4.321
2,2014-06-14 09:40:00,4.12,24.050,58.500,15.4,-0.2039,0.0000,22.968,22.130,0.1122,808.1,4.333
3,2014-06-14 09:45:00,4.12,24.002,56.300,14.8,-0.2039,0.0000,22.944,22.154,0.1122,823.1,4.333
4,2014-06-14 09:50:00,3.53,24.267,56.100,15.0,-0.2039,0.0000,22.896,22.154,0.1107,159.4,4.333
5,2014-06-14 09:55:00,3.53,24.726,54.200,14.9,-0.2039,0.0000,22.848,22.154,0.1112,263.1,4.333
6,2014-06-14 10:00:00,3.53,24.074,55.800,14.7,-0.2039,0.0000,22.824,22.154,0.1112,78.1,4.333
7,2014-06-14 10:05:00,3.53,23.256,56.400,14.1,-0.2039,0.0000,22.729,22.154,0.1107,68.1,4.333
8,2014-06-14 10:10:00,3.53,22.992,58.100,14.3,-0.2039,0.0000,22.585,22.106,0.1107,86.9,4.333
9,2014-06-14 10:15:00,3.53,23.497,57.100,14.5,-0.2039,0.0000,22.513,22.058,0.1128,60.6,4.333
10,2014-06-14 10:20:00,3.53,22.920,56.200,13.8,-0.2039,0.0000,22.465,22.034,0.1122,86.9,4.333
11,2014-06-14 10:25:00,3.53,22.633,56.700,13.6,-0.2039,0.0000,22.393,22.011,0.1122,73.1,4.333
12,2014-06-14 10:30:00,3.53,23.160,57.100,14.2,-0.2039,0.0000,22.321,21.963,0.1112,141.9,4.339
13,2014-06-14 10:35:00,3.53,23.280,55.900,14.0,-0.2039,0.0000,22.369,21.963,0.1107,70.6,4.333
