"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374970, SEN S/N: 10213640)","RH, % (LGR S/N: 10374970, SEN S/N: 10213640)","DewPt, °C (LGR S/N: 10374970, SEN S/N: 10213640)","Wetness, % (LGR S/N: 10374970, SEN S/N: 10314899)","Voltage, V (LGR S/N: 10374970, SEN S/N: 10348607)","Current, mA (LGR S/N: 10374970, SEN S/N: 10348607)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365542, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365548, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374970, SEN S/N: 10374522)","Solar Radiation, W/m² (LGR S/N: 10374970, SEN S/N: 10378946)","Batt, V (LGR S/N: 10374970)"
81,2014-07-18 18:50:00,22.178,60.300,14.1,1.76,-0.2039,0.0000,34.334,34.704,0.0758,53.1,4.303
82,2014-07-18 18:55:00,22.011,61.300,14.2,1.76,-0.2039,0.0000,34.124,34.440,0.0758,49.4,4.303
83,2014-07-18 19:00:00,21.915,61.900,14.3,1.76,-0.2039,0.0000,33.914,34.202,0.0758,43.1,4.303
84,2014-07-18 19:05:00,21.628,62.500,14.2,1.76,-0.2039,0.0000,33.730,33.940,0.0752,41.9,4.297
85,2014-07-18 19:10:00,21.413,63.400,14.2,1.76,-0.2039,0.0000,33.548,33.704,0.0752,41.9,4.297
86,2014-07-18 19:15:00,21.366,64.100,14.3,1.76,-0.2039,0.0000,33.365,33.469,0.0752,48.1,4.297
87,2014-07-18 19:20:00,21.604,63.800,14.5,1.76,-0.2039,0.0000,33.183,33.261,0.0745,39.4,4.297
88,2014-07-18 19:25:00,21.485,63.900,14.4,1.76,-0.2039,0.0000,33.001,33.053,0.0738,43.1,4.297
89,2014-07-18 19:30:00,21.318,65.200,14.5,2.35,-0.2039,0.0000,32.846,32.846,0.0738,45.6,4.291
90,2014-07-18 19:35:00,21.103,66.300,14.6,2.94,-0.2039,0.0000,32.665,32.665,0.0745,31.9,4.291
91,2014-07-18 19:40:00,20.650,67.800,14.5,3.53,-0.2039,0.0000,32.510,32.484,0.0738,25.6,4.291
92,2014-07-18 19:45:00,20.412,69.400,14.6,4.12,-0.2039,0.0000,32.355,32.304,0.0738,18.1,4.291
93,2014-07-18 19:50:00,20.317,69.400,14.6,4.71,-0.2039,0.0000,32.201,32.124,0.0738,13.1,4.291
94,2014-07-18 19:55:00,20.198,69.400,14.4,4.71,-0.2039,0.0000,32.073,31.944,0.0732,6.9,4.291
95,2014-07-18 20:00:00,20.174,69.800,14.5,5.88,-0.2039,0.0000,31.919,31.765,0.0725,3.1,4.291
96,2014-07-18 20:05:00,19.984,70.500,14.5,7.65,-0.2039,0.0000,31.791,31.586,0.0725,1.9,4.291
97,2014-07-18 20:10:00,19.793,71.400,14.5,9.41,-0.2039,0.0000,31.637,31.433,0.0725,0.6,4.291
98,2014-07-18 20:15:00,19.722,72.100,14.6,11.18,-0.2039,0.0000,31.510,31.255,0.0725,0.6,4.303
99,2014-07-18 20:20:00,19.627,72.500,14.6,15.29,-0.2039,0.0000,31.357,31.103,0.0725,0.6,4.291
100,2014-07-18 20:25:00,19.555,73.500,14.7,16.47,-0.2039,0.0000,31.230,30.925,0.0722,0.6,4.291
101,2014-07-18 20:30:00,19.508,73.700,14.7,17.65,-0.2039,0.0000,31.103,30.773,0.0722,0.6,4.291
102,2014-07-18 20:35:00,19.436,73.900,14.7,18.82,-0.2039,0.0000,30.950,30.621,0.0722,0.6,4.285
103,2014-07-18 20:40:00,19.341,74.300,14.7,20.00,-0.2039,0.0000,30.824,30.469,0.0715,0.6,4.285
104,2014-07-18 20:45:00,19.246,74.800,14.7,21.76,-0.2039,0.0000,30.722,30.318,0.0715,0.6,4.285
105,2014-07-18 20:50:00,19.199,75.200,14.7,22.35,-0.2039,0.0000,30.571,30.167,0.0715,0.6,4.285
106,2014-07-18 20:55:00,19.199,75.300,14.7,22.94,-0.2039,0.0000,30.469,30.041,0.0715,0.6,4.285
107,2014-07-18 21:00:00,19.151,75.900,14.8,23.53,-0.2039,0.0000,30.343,29.890,0.0715,0.6,4.285
108,2014-07-18 21:05:00,19.056,76.200,14.8,24.71,-0.2039,0.0000,30.217,29.765,0.0708,0.6,4.285
109,2014-07-18 21:10:00,19.032,76.400,14.8,25.88,-0.2039,0.0000,30.117,29.640,0.0708,0.6,4.285
110,2014-07-18 21:15:00,18.913,76.500,14.7,27.06,-0.2039,0.0000,30.016,29.515,0.0708,0.6,4.285
111,2014-07-18 21:20:00,18.889,77.200,14.8,28.82,-0.2039,0.0000,29.890,29.414,0.0708,0.6,4.285
112,2014-07-18 21:25:00,18.794,77.800,14.9,29.41,-0.2039,0.0000,29.790,29.290,0.0702,0.6,4.285
113,2014-07-18 21:30:00,18.675,78.100,14.8,30.00,-0.2039,0.0000,29.690,29.165,0.0702,0.6,4.279
114,2014-07-18 21:35:00,18.604,78.800,14.9,32.94,-0.2039,0.0000,29.590,29.065,0.0702,0.6,4.285
115,2014-07-18 21:40:00,18.533,79.000,14.8,32.94,-0.2039,0.0000,29.490,28.965,0.0702,0.6,4.285
116,2014-07-18 21:45:00,18.485,79.000,14.8,31.76,-0.2039,0.0000,29.389,28.866,0.0695,0.6,4.279
117,2014-07-18 21:50:00,18.461,79.200,14.8,33.53,-0.2039,0.0000,29.315,28.766,0.0695,0.6,4.279
118,2014-07-18 21:55:00,18.390,79.600,14.8,37.06,-0.2039,0.0000,29.215,28.667,0.0695,0.6,4.279
119,2014-07-18 22:00:00,18.319,80.000,14.8,38.24,-0.2039,0.0000,29.115,28.568,0.0695,0.6,4.279
120,2014-07-18 22:05:00,18.247,80.800,14.9,41.18,-0.2039,0.0000,29.040,28.468,0.0695,0.6,4.279
121,2014-07-18 22:10:00,18.176,81.200,14.9,41.76,-0.2039,0.0000,28.965,28.369,0.0695,0.6,4.279
122,2014-07-18 22:15:00,18.176,82.500,15.2,43.53,-0.2039,0.0000,28.866,28.270,0.0691,0.6,4.279
123,2014-07-18 22:20:00,18.129,82.800,15.2,46.47,-0.2039,0.0000,28.791,28.196,0.0691,0.6,4.273
124,2014-07-18 22:25:00,18.033,82.600,15.0,52.35,-0.2039,0.0000,28.717,28.122,0.0691,0.6,4.273
125,2014-07-18 22:30:00,17.962,83.000,15.1,59.41,-0.2039,0.0000,28.642,28.048,0.0691,0.6,4.273
126,2014-07-18 22:35:00,17.962,83.800,15.2,70.00,-0.2039,0.0000,28.568,27.974,0.0684,0.6,4.273
127,2014-07-18 22:40:00,17.915,84.300,15.2,71.76,-0.2039,0.0000,28.493,27.875,0.0684,0.6,4.273
128,2014-07-18 22:45:00,17.891,84.500,15.3,76.47,-0.2039,0.0000,28.419,27.801,0.0684,0.6,4.273
129,2014-07-18 22:50:00,17.819,84.500,15.2,94.12,-0.2039,0.0000,28.345,27.727,0.0691,0.6,4.273
130,2014-07-18 22:55:00,17.724,84.400,15.1,100.00,-0.2039,0.0000,28.270,27.677,0.0684,0.6,4.273
131,2014-07-18 23:00:00,17.653,84.700,15.1,100.00,-0.2039,0.0000,28.221,27.604,0.0684,0.6,4.273
132,2014-07-18 23:05:00,17.701,85.400,15.2,100.00,-0.2039,0.0000,28.147,27.530,0.0684,0.6,4.273
133,2014-07-18 23:10:00,17.724,85.400,15.3,100.00,-0.2039,0.0000,28.072,27.456,0.0684,0.6,4.273
134,2014-07-18 23:15:00,17.748,85.700,15.3,100.00,-0.2039,0.0000,28.023,27.382,0.0678,0.6,4.291
135,2014-07-18 23:20:00,17.724,85.600,15.3,100.00,-0.2039,0.0000,27.949,27.308,0.0678,0.6,4.273
136,2014-07-18 23:25:00,17.677,85.700,15.3,100.00,-0.2039,0.0000,27.899,27.259,0.0678,0.6,4.273
137,2014-07-18 23:30:00,17.629,85.900,15.3,100.00,-0.2039,0.0000,27.825,27.186,0.0678,0.6,4.273
138,2014-07-18 23:35:00,17.653,86.200,15.3,100.00,-0.2039,0.0000,27.776,27.136,0.0678,0.6,4.273
139,2014-07-18 23:40:00,17.605,86.100,15.3,100.00,-0.2039,0.0000,27.727,27.063,0.0678,0.6,4.273
140,2014-07-18 23:45:00,17.582,86.200,15.3,100.00,-0.2039,0.0000,27.653,27.014,0.0678,0.6,4.273
141,2014-07-18 23:50:00,17.534,86.500,15.3,100.00,-0.2039,0.0000,27.604,26.940,0.0671,0.6,4.273
142,2014-07-18 23:55:00,17.510,86.800,15.3,100.00,-0.2039,0.0000,27.554,26.891,0.0671,0.6,4.267
143,2014-07-19 00:00:00,17.534,86.900,15.3,100.00,-0.2039,0.0000,27.481,26.842,0.0671,0.6,4.267
144,2014-07-19 00:05:00,17.463,86.900,15.3,100.00,-0.2039,0.0000,27.431,26.793,0.0671,0.6,4.267
145,2014-07-19 00:10:00,17.439,86.900,15.3,100.00,-0.2039,0.0000,27.382,26.744,0.0671,0.6,4.267
146,2014-07-19 00:15:00,17.439,87.100,15.3,100.00,-0.2039,0.0000,27.333,26.671,0.0671,0.6,4.267
147,2014-07-19 00:20:00,17.391,87.200,15.3,100.00,-0.2039,0.0000,27.284,26.622,0.0671,0.6,4.267
148,2014-07-19 00:25:00,17.368,87.500,15.3,100.00,-0.2039,0.0000,27.235,26.573,0.0671,0.6,4.267
149,2014-07-19 00:30:00,17.368,87.400,15.3,100.00,-0.2039,0.0000,27.186,26.524,0.0671,0.6,4.267
150,2014-07-19 00:35:00,17.249,87.500,15.2,100.00,-0.2039,0.0000,27.136,26.475,0.0664,0.6,4.267
151,2014-07-19 00:40:00,17.249,87.800,15.2,100.00,-0.2039,0.0000,27.087,26.426,0.0664,0.6,4.267
152,2014-07-19 00:45:00,17.225,87.900,15.2,100.00,-0.2039,0.0000,27.038,26.378,0.0664,0.6,4.267
153,2014-07-19 00:50:00,17.201,88.200,15.3,100.00,-0.2039,0.0000,26.989,26.329,0.0664,0.6,4.267
154,2014-07-19 00:55:00,17.177,88.200,15.2,100.00,-0.2039,0.0000,26.940,26.280,0.0664,0.6,4.267
155,2014-07-19 01:00:00,17.249,88.300,15.3,100.00,-0.2039,0.0000,26.891,26.231,0.0664,0.6,4.267
156,2014-07-19 01:05:00,17.201,88.300,15.3,100.00,-0.2039,0.0000,26.867,26.182,0.0660,0.6,4.267
157,2014-07-19 01:10:00,17.177,88.200,15.2,100.00,-0.2039,0.0000,26.818,26.109,0.0664,0.6,4.267
158,2014-07-19 01:15:00,17.177,88.300,15.2,100.00,-0.2039,0.0000,26.769,26.061,0.0664,0.6,4.267
159,2014-07-19 01:20:00,17.201,88.400,15.3,100.00,-0.2039,0.0000,26.720,26.012,0.0660,0.6,4.267
160,2014-07-19 01:25:00,17.177,88.300,15.2,100.00,-0.2039,0.0000,26.671,25.963,0.0660,0.6,4.267
161,2014-07-19 01:30:00,17.153,88.500,15.3,100.00,-0.2039,0.0000,26.622,25.914,0.0660,0.6,4.267
162,2014-07-19 01:35:00,17.034,88.600,15.2,100.00,-0.2039,0.0000,26.573,25.866,0.0660,0.6,4.267
163,2014-07-19 01:40:00,17.011,88.700,15.2,100.00,-0.2039,0.0000,26.549,25.817,0.0660,0.6,4.267
164,2014-07-19 01:45:00,17.130,88.800,15.3,100.00,-0.2039,0.0000,26.475,25.768,0.0660,0.6,4.267
165,2014-07-19 01:50:00,17.082,88.800,15.2,100.00,-0.2039,0.0000,26.451,25.720,0.0653,0.6,4.267
166,2014-07-19 01:55:00,17.082,88.900,15.3,100.00,-0.2039,0.0000,26.402,25.671,0.0653,0.6,4.267
167,2014-07-19 02:00:00,16.987,89.000,15.2,100.00,-0.2039,0.0000,26.353,25.623,0.0653,0.6,4.267
168,2014-07-19 02:05:00,16.963,89.200,15.2,100.00,-0.2039,0.0000,26.304,25.574,0.0653,0.6,4.267
169,2014-07-19 02:10:00,16.963,89.400,15.2,100.00,-0.2039,0.0000,26.256,25.525,0.0660,0.6,4.267
170,2014-07-19 02:15:00,16.796,89.500,15.1,100.00,-0.2039,0.0000,26.207,25.477,0.0653,0.6,4.267
171,2014-07-19 02:20:00,16.725,89.600,15.0,100.00,-0.2039,0.0000,26.182,25.428,0.0653,0.6,4.267
172,2014-07-19 02:25:00,16.820,90.000,15.2,100.00,-0.2039,0.0000,26.134,25.380,0.0653,0.6,4.267
173,2014-07-19 02:30:00,16.773,89.900,15.1,100.00,-0.2039,0.0000,26.085,25.331,0.0653,0.6,4.267
174,2014-07-19 02:35:00,16.749,90.000,15.1,100.00,-0.2039,0.0000,26.061,25.283,0.0646,0.6,4.261
175,2014-07-19 02:40:00,16.749,90.100,15.1,100.00,-0.2039,0.0000,26.012,25.258,0.0646,0.6,4.261
176,2014-07-19 02:45:00,16.749,90.100,15.1,100.00,-0.2039,0.0000,25.963,25.210,0.0646,0.6,4.261
177,2014-07-19 02:50:00,16.773,90.200,15.2,100.00,-0.2039,0.0000,25.914,25.162,0.0646,0.6,4.285
178,2014-07-19 02:55:00,16.773,90.200,15.2,100.00,-0.2039,0.0000,25.890,25.113,0.0646,0.6,4.273
179,2014-07-19 03:00:00,16.796,90.300,15.2,100.00,-0.2039,0.0000,25.841,25.089,0.0653,0.6,4.261
180,2014-07-19 03:05:00,16.749,90.300,15.2,100.00,-0.2039,0.0000,25.817,25.040,0.0646,0.6,4.261
181,2014-07-19 03:10:00,16.701,90.300,15.1,100.00,-0.2039,0.0000,25.768,24.992,0.0646,0.6,4.261
182,2014-07-19 03:15:00,16.606,90.200,15.0,100.00,-0.2039,0.0000,25.720,24.944,0.0646,0.6,4.261
183,2014-07-19 03:20:00,16.534,90.400,15.0,100.00,-0.2039,0.0000,25.695,24.919,0.0646,0.6,4.255
184,2014-07-19 03:25:00,16.487,90.500,14.9,100.00,-0.2039,0.0000,25.647,24.871,0.0646,0.6,4.255
185,2014-07-19 03:30:00,16.582,90.600,15.1,100.00,-0.2039,0.0000,25.623,24.823,0.0646,0.6,4.255
186,2014-07-19 03:35:00,16.677,90.600,15.2,100.00,-0.2039,0.0000,25.574,24.798,0.0646,0.6,4.255
187,2014-07-19 03:40:00,16.773,90.600,15.2,100.00,-0.2039,0.0000,25.550,24.750,0.0639,0.6,4.255
188,2014-07-19 03:45:00,16.773,90.500,15.2,100.00,-0.2039,0.0000,25.501,24.726,0.0646,0.6,4.255
189,2014-07-19 03:50:00,16.725,90.500,15.2,100.00,-0.2039,0.0000,25.477,24.677,0.0646,0.6,4.255
190,2014-07-19 03:55:00,16.820,90.700,15.3,100.00,-0.2039,0.0000,25.453,24.653,0.0639,0.6,4.255
191,2014-07-19 04:00:00,16.820,90.600,15.3,100.00,-0.2039,0.0000,25.404,24.629,0.0639,0.6,4.255
192,2014-07-19 04:05:00,16.915,90.700,15.4,100.00,-0.2039,0.0000,25.380,24.605,0.0639,0.6,4.255
193,2014-07-19 04:10:00,16.773,90.600,15.2,100.00,-0.2039,0.0000,25.355,24.581,0.0639,0.6,4.255
194,2014-07-19 04:15:00,16.892,90.800,15.4,100.00,-0.2039,0.0000,25.331,24.557,0.0639,0.6,4.249
195,2014-07-19 04:20:00,16.963,90.800,15.5,100.00,-0.2039,0.0000,25.307,24.557,0.0639,0.6,4.255
196,2014-07-19 04:25:00,16.987,90.800,15.5,100.00,-0.2039,0.0000,25.283,24.532,0.0639,0.6,4.249
197,2014-07-19 04:30:00,16.987,90.800,15.5,100.00,-0.2039,0.0000,25.258,24.532,0.0639,0.6,4.249
198,2014-07-19 04:35:00,16.987,90.800,15.5,100.00,-0.2039,0.0000,25.234,24.508,0.0632,0.6,4.249
199,2014-07-19 04:40:00,16.987,90.800,15.5,100.00,-0.2039,0.0000,25.234,24.508,0.0639,0.6,4.249
200,2014-07-19 04:45:00,16.987,90.800,15.5,100.00,-0.2039,0.0000,25.210,24.508,0.0632,0.6,4.249
201,2014-07-19 04:50:00,17.034,90.900,15.6,100.00,-0.2039,0.0000,25.186,24.508,0.0639,0.6,4.249
202,2014-07-19 04:55:00,17.082,90.900,15.6,100.00,-0.2039,0.0000,25.186,24.508,0.0639,0.6,4.249
203,2014-07-19 05:00:00,17.034,90.900,15.6,100.00,-0.2039,0.0000,25.186,24.532,0.0639,0.6,4.249
204,2014-07-19 05:05:00,17.058,90.900,15.6,100.00,-0.2039,0.0000,25.186,24.532,0.0632,0.6,4.249
205,2014-07-19 05:10:00,17.058,90.900,15.6,100.00,-0.2039,0.0000,25.162,24.532,0.0632,0.6,4.249
206,2014-07-19 05:15:00,17.058,91.000,15.6,100.00,-0.2039,0.0000,25.162,24.508,0.0632,0.6,4.249
207,2014-07-19 05:20:00,17.011,91.000,15.6,100.00,-0.2039,0.0000,25.137,24.508,0.0632,0.6,4.249
208,2014-07-19 05:25:00,17.034,91.100,15.6,100.00,-0.2039,0.0000,25.137,24.508,0.0639,0.6,4.249
209,2014-07-19 05:30:00,17.011,91.100,15.6,100.00,-0.2039,0.0000,25.137,24.508,0.0639,0.6,4.249
