Date Time	Voltage (V)  #10200843	Current (mA)  #10200843	Temp (°F)  #10359301	RH (%)  #10359301	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374513	Wetness (%)  #10374916	Solar Radiation (W/m²)  #10378947	Batt (V) c:5
07/10/15 11:50:00.0	-0.2039	0.0000	73.645	60.200	71.620	72.653	0.0596	4.12	70.6	4.261
07/10/15 11:55:00.0	-0.2039	0.0000	73.213	60.500	71.661	72.610	0.0607	4.12	85.6	4.273
07/10/15 12:00:00.0	-0.2039	0.0000	73.515	60.800	71.661	72.480	0.0607	4.12	508.1	4.291
07/10/15 12:05:00.0	-0.2039	0.0000	72.912	60.100	71.661	72.437	0.0607	4.12	74.4	4.291
07/10/15 12:10:00.0	-0.2039	0.0000	73.904	61.100	71.704	72.437	0.0607	4.12	71.9	4.291
07/10/15 12:15:00.0	-0.2039	0.0000	73.170	61.000	71.704	72.610	0.0607	4.12	71.9	4.291
07/10/15 12:20:00.0	-0.2039	0.0000	73.645	62.100	71.704	72.696	0.0607	4.12	73.1	4.291
07/10/15 12:25:00.0	-0.2039	0.0000	73.558	61.100	71.748	72.739	0.0607	4.12	71.9	4.291
07/10/15 12:30:00.0	-0.2039	0.0000	73.083	61.900	71.748	72.696	0.0607	4.12	94.4	4.291
07/10/15 12:35:00.0	-0.2039	0.0000	73.558	61.600	71.748	72.696	0.0607	4.12	74.4	4.291
07/10/15 12:40:00.0	-0.2039	0.0000	73.126	61.400	71.791	72.783	0.0607	4.12	75.6	4.291
07/10/15 12:45:00.0	-0.2039	0.0000	72.523	62.300	71.834	72.826	0.0607	4.12	76.9	4.291
07/10/15 12:50:00.0	-0.2039	0.0000	72.997	62.600	71.834	72.955	0.0607	4.12	91.9	4.291
07/10/15 12:55:00.0	-0.2039	0.0000	73.213	62.300	71.877	72.997	0.0607	4.12	81.9	4.291
07/10/15 13:00:00.0	-0.2039	0.0000	72.955	64.000	71.877	73.083	0.0607	4.12	95.6	4.291
07/10/15 13:05:00.0	-0.2039	0.0000	72.136	63.400	71.920	73.213	0.0614	4.12	81.9	4.291
07/10/15 13:10:00.0	-0.2039	0.0000	72.783	65.600	71.920	73.299	0.0614	4.12	108.1	4.291
07/10/15 13:15:00.0	-0.2039	0.0000	72.739	64.400	71.964	73.515	0.0607	4.12	96.9	4.297
07/10/15 13:20:00.0	-0.2039	0.0000	72.567	64.700	72.007	73.774	0.0607	4.12	310.6	4.297
07/10/15 13:25:00.0	-0.2039	0.0000	73.170	65.100	72.050	73.904	0.0607	4.12	165.6	4.327
07/10/15 13:30:00.0	-0.2039	0.0000	72.997	64.800	72.093	74.034	0.0607	4.12	88.1	4.321
07/10/15 13:35:00.0	-0.2039	0.0000	72.437	63.700	72.178	74.120	0.0614	4.12	88.1	4.303
07/10/15 13:40:00.0	-0.2039	0.0000	72.997	63.900	72.221	74.163	0.0614	4.12	161.9	4.303
07/10/15 13:45:00.0	-0.2039	0.0000	72.610	64.000	72.264	74.250	0.0614	4.12	268.1	4.303
07/10/15 13:50:00.0	-0.2039	0.0000	73.904	63.900	72.307	74.381	0.0614	4.12	701.9	4.303
07/10/15 13:55:00.0	-0.2039	0.0000	72.783	62.800	72.351	74.554	0.0607	4.12	503.1	4.309
07/10/15 14:00:00.0	-0.2039	0.0000	72.826	63.000	72.394	74.727	0.0614	4.12	115.6	4.309
07/10/15 14:05:00.0	-0.2039	0.0000	72.955	62.500	72.480	74.727	0.0614	4.12	764.4	4.315
07/10/15 14:10:00.0	-0.2039	0.0000	74.163	61.200	72.523	74.770	0.0614	4.12	411.9	4.315
07/10/15 14:15:00.0	-0.2039	0.0000	73.602	60.400	72.567	74.856	0.0614	4.12	545.6	4.321
07/10/15 14:20:00.0	-0.2039	0.0000	73.818	60.400	72.653	74.813	0.0614	4.12	254.4	4.321
07/10/15 14:25:00.0	-0.2039	0.0000	73.602	60.700	72.696	74.899	0.0614	4.12	134.4	4.321
07/10/15 14:30:00.0	-0.2039	0.0000	73.515	61.400	72.739	75.029	0.0614	4.12	634.4	4.321
07/10/15 14:35:00.0	-0.2039	0.0000	74.077	61.300	72.783	75.117	0.0614	3.53	618.1	4.333
07/10/15 14:40:00.0	-0.2039	0.0000	73.645	59.900	72.826	75.117	0.0614	3.53	201.9	4.345
07/10/15 14:45:00.0	-0.2039	0.0000	73.515	61.300	72.912	74.986	0.0614	3.53	221.9	4.351
07/10/15 14:50:00.0	-0.2039	0.0000	73.774	62.900	72.912	74.899	0.0621	4.12	113.1	4.351
07/10/15 14:55:00.0	-0.2039	0.0000	73.342	62.000	72.955	74.899	0.0614	3.53	121.9	4.321
07/10/15 15:00:00.0	-0.2039	0.0000	72.394	62.000	72.997	74.813	0.0621	3.53	133.1	4.333
07/10/15 15:05:00.0	-0.2039	0.0000	72.869	62.500	72.997	74.683	0.0621	3.53	548.1	4.345
07/10/15 15:10:00.0	-0.2039	0.0000	73.170	61.200	72.997	74.640	0.0614	3.53	195.6	4.363
07/10/15 15:15:00.0	-0.2039	0.0000	73.040	61.700	73.040	74.597	0.0621	3.53	146.9	4.339
07/10/15 15:20:00.0	-0.2039	0.0000	73.947	61.200	73.040	74.554	0.0614	3.53	106.9	4.321
07/10/15 15:25:00.0	-0.2039	0.0000	74.295	60.400	73.040	74.554	0.0614	4.12	109.4	4.345
07/10/15 15:30:00.0	-0.2039	0.0000	74.381	61.200	73.040	74.554	0.0621	4.12	114.4	4.369
07/10/15 15:35:00.0	-0.2039	0.0000	74.338	60.600	73.040	74.597	0.0621	3.53	363.1	4.345
07/10/15 15:40:00.0	-0.2039	0.0000	74.467	60.500	73.040	74.683	0.0621	3.53	126.9	4.327
07/10/15 15:45:00.0	-0.2039	0.0000	74.467	60.600	73.040	74.727	0.0621	3.53	195.6	4.321
07/10/15 15:50:00.0	-0.2039	0.0000	74.424	61.400	73.040	74.813	0.0621	3.53	156.9	4.345
07/10/15 15:55:00.0	-0.2039	0.0000	73.472	62.100	73.083	74.856	0.0621	3.53	185.6	4.375
07/10/15 16:00:00.0	-0.2039	0.0000	72.997	61.600	73.126	74.899	0.0621	3.53	554.4	4.345
07/10/15 16:05:00.0	-0.2039	0.0000	72.912	60.900	73.126	74.943	0.0621	3.53	109.4	4.333
07/10/15 16:10:00.0	-0.2039	0.0000	73.126	61.200	73.126	74.943	0.0621	3.53	109.4	4.321
07/10/15 16:15:00.0	-0.2039	0.0000	72.437	62.000	73.170	74.943	0.0621	3.53	443.1	4.333
07/10/15 16:20:00.0	-0.2039	0.0000	72.869	61.600	73.213	74.986	0.0621	3.53	109.4	4.339
07/10/15 16:25:00.0	-0.2039	0.0000	72.394	61.900	73.213	75.117	0.0621	3.53	200.6	4.339
07/10/15 16:30:00.0	-0.2039	0.0000	72.480	62.200	73.213	75.247	0.0621	3.53	136.9	4.339
07/10/15 16:35:00.0	-0.2039	0.0000	72.869	62.500	73.256	75.463	0.0621	3.53	115.6	4.339
07/10/15 16:40:00.0	-0.2039	0.0000	71.920	62.900	73.299	75.637	0.0621	3.53	136.9	4.339
07/10/15 16:45:00.0	-0.2039	0.0000	71.748	63.200	73.386	75.810	0.0621	3.53	110.6	4.345
07/10/15 16:50:00.0	-0.2039	0.0000	72.136	63.800	73.429	76.028	0.0621	3.53	384.4	4.381
07/10/15 16:55:00.0	-0.2039	0.0000	71.920	63.300	73.472	76.246	0.0621	3.53	321.9	4.333
07/10/15 17:00:00.0	-0.2039	0.0000	71.274	64.700	73.558	76.289	0.0621	3.53	378.1	4.345
07/10/15 17:05:00.0	-0.2039	0.0000	72.437	64.700	73.645	76.375	0.0621	3.53	370.6	4.339
07/10/15 17:10:00.0	-0.2039	0.0000	73.861	63.500	73.688	76.464	0.0621	4.12	183.1	4.339
07/10/15 17:15:00.0	-0.2039	0.0000	72.523	63.400	73.774	76.507	0.0621	3.53	336.9	4.339
07/10/15 17:20:00.0	-0.2039	0.0000	72.307	64.100	73.818	76.550	0.0621	3.53	320.6	4.327
07/10/15 17:25:00.0	-0.2039	0.0000	71.577	65.400	73.904	76.550	0.0621	3.53	305.6	4.339
07/10/15 17:30:00.0	-0.2039	0.0000	71.704	66.300	73.947	76.507	0.0621	3.53	289.4	4.339
07/10/15 17:35:00.0	-0.2039	0.0000	72.653	65.800	73.990	76.464	0.0621	3.53	271.9	4.339
07/10/15 17:40:00.0	-0.2039	0.0000	72.394	64.800	74.034	76.464	0.0621	3.53	256.9	4.333
07/10/15 17:45:00.0	-0.2039	0.0000	72.050	66.200	74.077	76.375	0.0621	3.53	240.6	4.339
07/10/15 17:50:00.0	-0.2039	0.0000	71.274	66.800	74.077	76.289	0.0621	3.53	223.1	4.357
07/10/15 17:55:00.0	-0.2039	0.0000	71.060	67.000	74.120	76.246	0.0621	3.53	204.4	4.363
07/10/15 18:00:00.0	-0.2039	0.0000	70.459	68.600	74.120	76.114	0.0621	3.53	188.1	4.333
07/10/15 18:05:00.0	-0.2039	0.0000	69.814	68.700	74.163	75.985	0.0628	3.53	168.1	4.339
07/10/15 18:10:00.0	-0.2039	0.0000	69.471	69.800	74.163	75.810	0.0628	3.53	106.9	4.333
07/10/15 18:15:00.0	-0.2039	0.0000	68.657	71.100	74.163	75.637	0.0628	3.53	94.4	4.321
07/10/15 18:20:00.0	-0.2039	0.0000	68.185	72.100	74.120	75.463	0.0628	4.12	48.1	4.321
07/10/15 18:25:00.0	-0.2039	0.0000	67.757	73.400	74.120	75.204	0.0628	4.71	36.9	4.315
07/10/15 18:30:00.0	-0.2039	0.0000	67.842	73.700	74.077	75.029	0.0628	5.29	28.1	4.315
07/10/15 18:35:00.0	-0.2039	0.0000	67.798	73.700	74.034	74.856	0.0628	5.88	20.6	4.321
07/10/15 18:40:00.0	-0.2039	0.0000	67.671	74.200	73.990	74.683	0.0628	5.88	14.4	4.303
07/10/15 18:45:00.0	-0.2039	0.0000	67.627	74.100	73.947	74.554	0.0628	6.47	10.6	4.321
07/10/15 18:50:00.0	-0.2039	0.0000	67.543	74.300	73.861	74.381	0.0628	7.06	6.9	4.321
07/10/15 18:55:00.0	-0.2039	0.0000	67.158	74.800	73.818	74.206	0.0628	8.24	4.4	4.297
07/10/15 19:00:00.0	-0.2039	0.0000	66.857	75.500	73.774	74.034	0.0628	9.41	1.9	4.297
07/10/15 19:05:00.0	-0.2039	0.0000	66.772	76.200	73.688	73.904	0.0628	10.59	0.6	4.297
07/10/15 19:10:00.0	-0.2039	0.0000	66.772	76.700	73.645	73.731	0.0628	11.76	0.6	4.297
07/10/15 19:15:00.0	-0.2039	0.0000	66.729	77.300	73.558	73.602	0.0628	12.94	0.6	4.291
07/10/15 19:20:00.0	-0.2039	0.0000	66.600	77.700	73.515	73.472	0.0628	14.12	0.6	4.291
07/10/15 19:25:00.0	-0.2039	0.0000	66.429	77.800	73.429	73.342	0.0621	14.71	0.6	4.291
07/10/15 19:30:00.0	-0.2039	0.0000	66.385	78.400	73.386	73.256	0.0628	15.88	0.6	4.291
07/10/15 19:35:00.0	-0.2039	0.0000	66.258	78.700	73.342	73.126	0.0621	17.06	0.6	4.291
07/10/15 19:40:00.0	-0.2039	0.0000	66.214	79.000	73.256	73.040	0.0621	17.65	0.6	4.291
07/10/15 19:45:00.0	-0.2039	0.0000	66.173	79.300	73.213	72.912	0.0628	18.24	0.6	4.291
07/10/15 19:50:00.0	-0.2039	0.0000	66.087	79.500	73.126	72.826	0.0621	18.82	0.6	4.291
07/10/15 19:55:00.0	-0.2039	0.0000	66.087	79.600	73.083	72.739	0.0621	20.59	0.6	4.291
07/10/15 20:00:00.0	-0.2039	0.0000	65.916	79.700	73.040	72.653	0.0621	21.18	0.6	4.291
07/10/15 20:05:00.0	-0.2039	0.0000	65.829	80.100	72.997	72.567	0.0621	21.76	0.6	4.291
