"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
1,2014-07-08 19:25:00,-0.2039,0.0000,24.122,66.400,17.5,23.809,23.954,0.0896,11.18,14.4,4.327
2,2014-07-08 19:30:00,-0.2039,0.0000,23.930,67.000,17.5,23.809,23.930,0.0896,5.88,13.1,4.333
3,2014-07-08 19:35:00,-0.2039,0.0000,23.737,67.500,17.4,23.785,23.905,0.0896,4.71,11.9,4.333
4,2014-07-08 19:40:00,-0.2039,0.0000,23.497,68.400,17.4,23.785,23.881,0.0896,4.71,9.4,4.333
5,2014-07-08 19:45:00,-0.2039,0.0000,23.304,69.200,17.4,23.761,23.857,0.0896,4.71,6.9,4.339
6,2014-07-08 19:50:00,-0.2039,0.0000,23.160,69.600,17.3,23.737,23.833,0.0896,4.71,5.6,4.339
7,2014-07-08 19:55:00,-0.2039,0.0000,22.872,70.400,17.2,23.737,23.809,0.0896,5.29,4.4,4.339
8,2014-07-08 20:00:00,-0.2039,0.0000,22.657,71.000,17.2,23.713,23.785,0.0896,5.29,3.1,4.339
9,2014-07-08 20:05:00,-0.2039,0.0000,22.417,71.900,17.1,23.713,23.761,0.0896,5.88,1.9,4.339
10,2014-07-08 20:10:00,-0.2039,0.0000,22.321,72.600,17.2,23.689,23.737,0.0896,5.88,0.6,4.339
11,2014-07-08 20:15:00,-0.2039,0.0000,22.250,73.100,17.2,23.665,23.713,0.0893,5.88,0.6,4.339
12,2014-07-08 20:20:00,-0.2039,0.0000,22.106,73.400,17.1,23.665,23.689,0.0896,6.47,0.6,4.333
13,2014-07-08 20:25:00,-0.2039,0.0000,21.939,74.200,17.2,23.641,23.665,0.0896,6.47,0.6,4.333
14,2014-07-08 20:30:00,-0.2039,0.0000,21.915,74.800,17.3,23.617,23.641,0.0896,7.06,0.6,4.333
15,2014-07-08 20:35:00,-0.2039,0.0000,21.676,75.200,17.1,23.617,23.593,0.0893,7.65,0.6,4.333
16,2014-07-08 20:40:00,-0.2039,0.0000,21.485,75.700,17.0,23.593,23.569,0.0893,8.24,0.6,4.333
17,2014-07-08 20:45:00,-0.2039,0.0000,21.461,76.200,17.1,23.569,23.545,0.0893,8.82,0.6,4.333
18,2014-07-08 20:50:00,-0.2039,0.0000,21.413,76.800,17.2,23.545,23.521,0.0893,9.41,0.6,4.333
19,2014-07-08 20:55:00,-0.2039,0.0000,21.246,77.300,17.1,23.545,23.497,0.0893,12.94,0.6,4.333
20,2014-07-08 21:00:00,-0.2039,0.0000,21.151,78.100,17.2,23.521,23.472,0.0893,14.71,0.6,4.333
21,2014-07-08 21:05:00,-0.2039,0.0000,21.127,78.300,17.2,23.497,23.448,0.0893,15.29,0.6,4.333
22,2014-07-08 21:10:00,-0.2039,0.0000,21.056,79.100,17.3,23.472,23.424,0.0893,19.41,0.6,4.333
23,2014-07-08 21:15:00,-0.2039,0.0000,21.032,79.300,17.3,23.472,23.400,0.0893,22.94,0.6,4.333
24,2014-07-08 21:20:00,-0.2039,0.0000,20.865,79.500,17.2,23.448,23.400,0.0893,26.47,0.6,4.333
25,2014-07-08 21:25:00,-0.2039,0.0000,20.722,80.000,17.2,23.448,23.376,0.0893,27.65,0.6,4.333
26,2014-07-08 21:30:00,-0.2039,0.0000,20.650,80.300,17.2,23.424,23.352,0.0893,37.65,0.6,4.333
27,2014-07-08 21:35:00,-0.2039,0.0000,20.555,80.400,17.1,23.400,23.328,0.0893,37.65,0.6,4.333
28,2014-07-08 21:40:00,-0.2039,0.0000,20.555,80.800,17.2,23.400,23.304,0.0893,38.82,0.6,4.333
29,2014-07-08 21:45:00,-0.2039,0.0000,20.484,81.000,17.1,23.376,23.280,0.0893,44.12,0.6,4.333
30,2014-07-08 21:50:00,-0.2039,0.0000,20.388,81.300,17.1,23.352,23.256,0.0893,51.76,0.6,4.333
31,2014-07-08 21:55:00,-0.2039,0.0000,20.317,81.400,17.0,23.352,23.256,0.0887,53.53,0.6,4.333
32,2014-07-08 22:00:00,-0.2039,0.0000,20.246,81.700,17.0,23.328,23.232,0.0887,59.41,0.6,4.333
33,2014-07-08 22:05:00,-0.2039,0.0000,20.198,81.900,17.0,23.304,23.208,0.0887,55.88,0.6,4.333
34,2014-07-08 22:10:00,-0.2039,0.0000,20.174,82.100,17.0,23.304,23.184,0.0887,71.76,0.6,4.333
35,2014-07-08 22:15:00,-0.2039,0.0000,20.103,82.400,17.0,23.280,23.160,0.0887,81.76,0.6,4.333
36,2014-07-08 22:20:00,-0.2039,0.0000,19.984,82.900,17.0,23.280,23.136,0.0893,96.47,0.6,4.333
37,2014-07-08 22:25:00,-0.2039,0.0000,20.055,83.300,17.2,23.256,23.112,0.0893,82.35,0.6,4.333
38,2014-07-08 22:30:00,-0.2039,0.0000,20.103,83.300,17.2,23.232,23.088,0.0887,82.94,0.6,4.333
39,2014-07-08 22:35:00,-0.2039,0.0000,20.031,83.400,17.2,23.232,23.064,0.0887,87.06,0.6,4.333
