Date Time	Voltage (V)  #10348621	Current (mA)  #10348621	Temp (°F)  #10359298	RH (%)  #10359298	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374511	Wetness (%)  #10374906	Solar Radiation (W/m²)  #10378951	Batt (V) c:5
04/03/15 08:25:00.0	-0.2039	0.0000	72.351	36.600	58.282	57.506	0.1199	0.59	529.4	4.339
04/03/15 08:30:00.0	-0.2039	0.0000	73.429	35.500	58.325	57.636	0.1194	1.18	525.6	4.345
04/03/15 08:35:00.0	-0.2039	0.0000	73.904	35.700	58.368	57.765	0.1194	1.18	556.9	4.351
04/03/15 08:40:00.0	-0.2039	0.0000	75.247	34.300	58.455	57.850	0.1194	1.76	586.9	4.363
04/03/15 08:45:00.0	-0.2039	0.0000	75.420	34.200	58.498	57.979	0.1194	1.76	540.6	4.363
04/03/15 08:50:00.0	-0.2039	0.0000	75.942	33.700	58.582	58.152	0.1199	1.18	558.1	4.369
04/03/15 08:55:00.0	-0.2039	0.0000	77.247	32.900	58.626	58.282	0.1199	1.76	609.4	4.363
04/03/15 09:00:00.0	-0.2039	0.0000	77.727	30.300	58.712	58.411	0.1199	1.76	543.1	4.357
04/03/15 09:05:00.0	-0.2039	0.0000	77.421	30.600	58.798	58.582	0.1199	1.76	578.1	4.351
04/03/15 09:10:00.0	-0.2039	0.0000	77.509	29.800	58.885	58.755	0.1199	1.76	645.6	4.393
04/03/15 09:15:00.0	-0.2039	0.0000	78.339	29.100	58.971	58.928	0.1199	1.76	634.4	4.363
04/03/15 09:20:00.0	-0.2039	0.0000	78.427	27.700	59.056	59.099	0.1199	1.76	658.1	4.381
04/03/15 09:25:00.0	-0.2039	0.0000	79.173	25.600	59.142	59.315	0.1199	1.76	639.4	4.351
04/03/15 09:30:00.0	-0.2039	0.0000	79.612	26.500	59.229	59.486	0.1199	1.76	633.1	4.393
04/03/15 09:35:00.0	-0.2039	0.0000	79.655	26.100	59.315	59.616	0.1199	1.76	654.4	4.381
04/03/15 09:40:00.0	-0.2039	0.0000	81.023	25.000	59.445	59.788	0.1199	1.76	671.9	4.363
04/03/15 09:45:00.0	-0.2039	0.0000	80.890	24.900	59.529	59.916	0.1199	1.76	718.1	4.357
04/03/15 09:50:00.0	-0.2039	0.0000	81.509	23.500	59.659	60.089	0.1199	1.76	721.9	4.351
04/03/15 09:55:00.0	-0.2039	0.0000	81.687	23.000	59.745	60.260	0.1204	1.18	733.1	4.393
04/03/15 10:00:00.0	-0.2039	0.0000	82.753	23.900	59.830	60.433	0.1204	1.76	700.6	4.363
04/03/15 10:05:00.0	-0.2039	0.0000	82.530	22.800	59.959	60.604	0.1199	1.76	719.4	4.351
04/03/15 10:10:00.0	-0.2039	0.0000	83.154	23.300	60.046	60.775	0.1199	1.76	639.4	4.351
04/03/15 10:15:00.0	-0.2039	0.0000	81.466	22.500	60.132	60.948	0.1204	1.76	728.1	4.393
04/03/15 10:20:00.0	-0.2039	0.0000	83.064	21.900	60.260	61.119	0.1204	1.76	769.4	4.363
04/03/15 10:25:00.0	-0.2039	0.0000	85.035	22.200	60.390	61.333	0.1204	1.76	784.4	4.351
04/03/15 10:30:00.0	-0.2039	0.0000	86.617	21.700	60.474	61.590	0.1204	2.35	833.1	4.351
04/03/15 10:35:00.0	-0.2039	0.0000	85.939	21.700	60.604	61.977	0.1209	2.35	863.1	4.345
04/03/15 10:40:00.0	-0.2039	0.0000	87.300	22.400	60.733	62.834	0.1224	2.35	831.9	4.363
04/03/15 10:45:00.0	-0.2039	0.0063	86.799	20.800	60.991	63.819	0.1224	2.35	869.4	4.369
04/03/15 10:50:00.0	-0.2039	0.0000	86.211	21.100	61.333	64.589	0.1224	2.35	908.1	4.351
04/03/15 10:55:00.0	-0.2039	0.0000	88.214	20.700	61.677	65.230	0.1229	2.35	933.1	4.345
04/03/15 11:00:00.0	-0.2039	0.0000	87.939	19.600	62.062	65.701	0.1209	2.35	900.6	4.363
04/03/15 11:05:00.0	-0.2039	0.0000	88.626	20.500	62.406	66.130	0.1229	2.94	918.1	4.375
