"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
47,2014-10-31 15:35:00,78.1,-0.1988,0.0000,3.53,22.537,22.489,20.770,65.400,14.1,0.0555,4.339
48,2014-10-31 15:40:00,75.6,-0.1988,0.0000,3.53,22.561,22.513,20.722,66.400,14.3,0.0555,4.339
49,2014-10-31 15:45:00,90.6,-0.1988,0.0000,3.53,22.561,22.513,20.698,66.900,14.3,0.0555,4.339
50,2014-10-31 15:50:00,59.4,-0.1988,0.0000,3.53,22.561,22.537,20.698,67.100,14.4,0.0555,4.333
51,2014-10-31 15:55:00,50.6,-0.1988,0.0000,4.12,22.561,22.537,20.507,67.700,14.3,0.0555,4.333
52,2014-10-31 16:00:00,60.6,-0.1988,0.0000,4.71,22.585,22.561,20.460,68.600,14.5,0.0562,4.345
53,2014-10-31 16:05:00,68.1,-0.1988,0.0000,4.71,22.585,22.537,20.531,69.000,14.7,0.0555,4.339
54,2014-10-31 16:10:00,84.4,-0.1988,0.0000,6.47,22.609,22.537,20.365,70.700,14.9,0.0555,4.339
55,2014-10-31 16:15:00,93.1,-0.1988,0.0000,7.06,22.609,22.537,20.269,71.900,15.1,0.0562,4.339
56,2014-10-31 16:20:00,83.1,-0.1988,0.0000,6.47,22.609,22.561,20.460,72.300,15.3,0.0555,4.333
57,2014-10-31 16:25:00,79.4,-0.1988,0.0000,8.24,22.609,22.561,20.365,72.900,15.4,0.0562,4.333
58,2014-10-31 16:30:00,70.6,-0.1988,0.0000,9.41,22.609,22.585,20.436,73.200,15.5,0.0562,4.351
59,2014-10-31 16:35:00,63.1,-0.1988,0.0000,10.59,22.633,22.585,20.293,73.500,15.4,0.0555,4.345
60,2014-10-31 16:40:00,51.9,-0.1988,0.0000,12.35,22.633,22.585,20.150,74.300,15.5,0.0562,4.339
61,2014-10-31 16:45:00,34.4,-0.1988,0.0000,17.65,22.633,22.585,19.984,75.200,15.5,0.0562,4.339
62,2014-10-31 16:50:00,23.1,-0.1988,0.0000,22.94,22.633,22.561,19.865,76.000,15.5,0.0555,4.339
63,2014-10-31 16:55:00,20.6,-0.1988,0.0000,31.18,22.633,22.537,19.817,76.400,15.6,0.0562,4.333
64,2014-10-31 17:00:00,18.1,-0.1988,0.0000,45.88,22.633,22.489,19.627,77.800,15.7,0.0555,4.333
65,2014-10-31 17:05:00,16.9,-0.1988,0.0000,55.29,22.633,22.465,19.436,78.400,15.6,0.0555,4.339
66,2014-10-31 17:10:00,16.9,-0.1988,0.0000,65.29,22.633,22.417,19.246,79.800,15.7,0.0555,4.339
67,2014-10-31 17:15:00,19.4,-0.1988,0.0000,59.41,22.609,22.369,19.318,79.500,15.7,0.0562,4.339
68,2014-10-31 17:20:00,18.1,-0.1988,0.0000,58.24,22.609,22.345,19.270,79.200,15.6,0.0555,4.339
69,2014-10-31 17:25:00,23.1,-0.1988,0.0000,57.65,22.609,22.298,19.151,79.400,15.5,0.0555,4.339
70,2014-10-31 17:30:00,15.6,-0.1988,0.0000,56.47,22.585,22.250,19.199,79.200,15.5,0.0555,4.333
71,2014-10-31 17:35:00,10.6,-0.1988,0.0000,54.12,22.561,22.226,19.270,78.800,15.5,0.0555,4.333
72,2014-10-31 17:40:00,11.9,-0.1988,0.0000,54.71,22.561,22.178,19.246,78.800,15.5,0.0555,4.333
73,2014-10-31 17:45:00,8.1,-0.1988,0.0000,52.35,22.537,22.130,19.294,78.600,15.5,0.0555,4.333
74,2014-10-31 17:50:00,4.4,-0.1988,0.0000,54.12,22.537,22.082,19.151,78.700,15.4,0.0555,4.351
75,2014-10-31 17:55:00,3.1,-0.1988,0.0000,54.71,22.513,22.058,19.127,78.800,15.4,0.0555,4.321
76,2014-10-31 18:00:00,1.9,-0.1988,0.0000,55.29,22.513,22.011,19.103,78.700,15.3,0.0555,4.321
77,2014-10-31 18:05:00,0.6,-0.1988,0.0000,55.29,22.489,21.987,19.056,78.700,15.3,0.0547,4.321
78,2014-10-31 18:10:00,0.6,-0.1988,0.0000,54.12,22.465,21.939,19.056,78.700,15.3,0.0555,4.321
79,2014-10-31 18:15:00,0.6,-0.1988,0.0000,55.29,22.465,21.891,19.080,78.700,15.3,0.0555,4.321
80,2014-10-31 18:20:00,0.6,-0.1988,0.0000,58.24,22.441,21.867,19.080,78.700,15.3,0.0547,4.321
81,2014-10-31 18:25:00,0.6,-0.1988,0.0000,60.00,22.417,21.819,18.961,79.000,15.3,0.0547,4.321
82,2014-10-31 18:30:00,0.6,-0.1988,0.0000,58.82,22.417,21.795,18.913,79.200,15.3,0.0547,4.315
83,2014-10-31 18:35:00,0.6,-0.1988,0.0000,56.47,22.393,21.748,18.842,79.000,15.1,0.0547,4.315
84,2014-10-31 18:40:00,0.6,-0.1988,0.0000,55.88,22.369,21.724,18.818,78.800,15.1,0.0547,4.309
85,2014-10-31 18:45:00,0.6,-0.1988,0.0000,51.76,22.345,21.676,18.842,78.400,15.0,0.0547,4.309
86,2014-10-31 18:50:00,0.6,-0.1988,0.0000,50.00,22.345,21.652,18.818,78.200,15.0,0.0547,4.309
87,2014-10-31 18:55:00,0.6,-0.1988,0.0000,48.82,22.321,21.604,18.818,78.000,14.9,0.0547,4.303
88,2014-10-31 19:00:00,0.6,-0.1988,0.0000,48.24,22.298,21.581,18.842,78.000,14.9,0.0547,4.303
89,2014-10-31 19:05:00,0.6,-0.1988,0.0000,48.82,22.274,21.533,18.794,78.000,14.9,0.0547,4.303
90,2014-10-31 19:10:00,0.6,-0.1988,0.0000,49.41,22.274,21.509,18.771,78.000,14.9,0.0547,4.303
91,2014-10-31 19:15:00,0.6,-0.1988,0.0000,50.00,22.250,21.485,18.747,77.900,14.8,0.0547,4.303
92,2014-10-31 19:20:00,0.6,-0.1988,0.0000,50.00,22.226,21.461,18.723,77.900,14.8,0.0547,4.303
93,2014-10-31 19:25:00,0.6,-0.1988,0.0000,52.35,22.226,21.413,18.652,77.900,14.7,0.0547,4.297
94,2014-10-31 19:30:00,0.6,-0.1988,0.0000,54.71,22.202,21.390,18.604,78.200,14.8,0.0547,4.297
95,2014-10-31 19:35:00,0.6,-0.1988,0.0000,58.82,22.178,21.342,18.509,78.100,14.6,0.0544,4.297
96,2014-10-31 19:40:00,0.6,-0.1988,0.0000,55.88,22.178,21.294,18.485,78.400,14.7,0.0544,4.297
97,2014-10-31 19:45:00,0.6,-0.1988,0.0000,51.76,22.154,21.270,18.557,78.600,14.8,0.0544,4.297
98,2014-10-31 19:50:00,0.6,-0.1988,0.0000,48.24,22.130,21.246,18.747,78.300,14.9,0.0544,4.291
99,2014-10-31 19:55:00,0.6,-0.1988,0.0000,44.71,22.106,21.223,18.818,78.000,14.9,0.0547,4.291
100,2014-10-31 20:00:00,0.6,-0.1988,0.0000,41.76,22.082,21.223,18.889,77.600,14.9,0.0544,4.291
101,2014-10-31 20:05:00,0.6,-0.1988,0.0000,39.41,22.082,21.223,18.913,77.300,14.9,0.0544,4.291
102,2014-10-31 20:10:00,0.6,-0.1988,0.0000,36.47,22.082,21.199,18.937,76.700,14.8,0.0544,4.297
103,2014-10-31 20:15:00,0.6,-0.1988,0.0000,36.47,22.058,21.199,18.937,76.600,14.8,0.0544,4.291
104,2014-10-31 20:20:00,0.6,-0.1988,0.0000,30.59,22.058,21.175,18.889,76.200,14.6,0.0544,4.291
105,2014-10-31 20:25:00,0.6,-0.1988,0.0000,29.41,22.034,21.175,18.961,75.400,14.5,0.0547,4.291
106,2014-10-31 20:30:00,0.6,-0.1988,0.0000,22.94,22.034,21.175,18.961,74.200,14.3,0.0547,4.291
107,2014-10-31 20:35:00,0.6,-0.1988,0.0000,20.59,22.034,21.151,19.008,73.500,14.2,0.0544,4.291
108,2014-10-31 20:40:00,0.6,-0.1988,0.0000,18.82,22.011,21.127,19.032,72.900,14.1,0.0544,4.291
109,2014-10-31 20:45:00,0.6,-0.1988,0.0000,25.29,21.987,21.127,19.008,72.600,14.0,0.0547,4.285
110,2014-10-31 20:50:00,0.6,-0.1988,0.0000,36.47,21.987,21.103,18.866,73.300,14.0,0.0544,4.285
111,2014-10-31 20:55:00,0.6,-0.1988,0.0000,28.24,21.987,21.079,18.747,73.600,14.0,0.0544,4.285
112,2014-10-31 21:00:00,0.6,-0.1988,0.0000,29.41,21.987,21.056,18.675,73.900,13.9,0.0544,4.285
113,2014-10-31 21:05:00,0.6,-0.1988,0.0000,28.82,21.963,21.008,18.652,74.100,14.0,0.0544,4.285
114,2014-10-31 21:10:00,0.6,-0.1988,0.0000,100.00,21.939,20.984,18.414,75.200,14.0,0.0544,4.285
115,2014-10-31 21:15:00,0.6,-0.1988,0.0000,100.00,21.939,20.960,17.772,78.400,14.0,0.0547,4.285
116,2014-10-31 21:20:00,0.6,-0.1988,0.0000,100.00,21.915,20.913,17.605,79.400,14.0,0.0547,4.285
117,2014-10-31 21:25:00,0.6,-0.1988,0.0000,100.00,21.891,20.841,17.796,78.800,14.1,0.0547,4.285
118,2014-10-31 21:30:00,0.6,-0.1988,0.0000,100.00,21.891,20.770,17.796,78.900,14.1,0.0547,4.285
119,2014-10-31 21:35:00,0.6,-0.1988,0.0000,72.35,21.867,20.674,18.033,77.700,14.1,0.0547,4.285
120,2014-10-31 21:40:00,0.6,-0.1988,0.0000,73.53,21.843,20.603,18.081,77.300,14.1,0.0547,4.285
121,2014-10-31 21:45:00,0.6,-0.1988,0.0000,58.82,21.819,20.531,18.176,76.100,13.9,0.0547,4.285
122,2014-10-31 21:50:00,0.6,-0.1988,0.0000,53.53,21.795,20.460,18.295,75.000,13.8,0.0544,4.279
123,2014-10-31 21:55:00,0.6,-0.1988,0.0000,55.88,21.748,20.388,18.224,74.900,13.7,0.0544,4.279
124,2014-10-31 22:00:00,0.6,-0.1988,0.0000,57.65,21.724,20.317,18.105,75.200,13.7,0.0544,4.279
125,2014-10-31 22:05:00,0.6,-0.1988,0.0000,47.65,21.700,20.246,18.152,74.400,13.5,0.0544,4.279
126,2014-10-31 22:10:00,0.6,-0.1988,0.0000,55.29,21.652,20.198,18.057,74.800,13.5,0.0544,4.279
127,2014-10-31 22:15:00,0.6,-0.1988,0.0000,51.18,21.628,20.126,17.819,75.100,13.4,0.0544,4.279
128,2014-10-31 22:20:00,0.6,-0.1988,0.0000,48.82,21.604,20.079,17.748,75.200,13.3,0.0544,4.273
129,2014-10-31 22:25:00,0.6,-0.1988,0.0000,49.41,21.557,20.031,17.582,75.500,13.2,0.0544,4.273
130,2014-10-31 22:30:00,0.6,-0.1988,0.0000,49.41,21.533,19.984,17.510,75.600,13.2,0.0544,4.273
131,2014-10-31 22:35:00,0.6,-0.1988,0.0000,53.53,21.509,19.912,17.391,75.900,13.1,0.0536,4.273
132,2014-10-31 22:40:00,0.6,-0.1988,0.0000,53.53,21.485,19.865,17.320,76.200,13.1,0.0536,4.273
133,2014-10-31 22:45:00,0.6,-0.2039,0.0000,55.88,21.461,19.841,17.272,76.600,13.1,0.0536,4.273
134,2014-10-31 22:50:00,0.6,-0.1988,0.0000,56.47,21.413,19.793,17.153,76.900,13.1,0.0536,4.273
135,2014-10-31 22:55:00,0.6,-0.1988,0.0000,53.53,21.390,19.746,17.082,77.300,13.1,0.0536,4.273
136,2014-10-31 23:00:00,0.6,-0.1988,0.0000,50.59,21.366,19.698,17.130,77.400,13.2,0.0536,4.273
137,2014-10-31 23:05:00,0.6,-0.1988,0.0000,48.82,21.342,19.698,17.225,77.300,13.2,0.0528,4.273
138,2014-10-31 23:10:00,0.6,-0.2039,0.0000,48.24,21.318,19.698,17.272,77.100,13.2,0.0536,4.273
139,2014-10-31 23:15:00,0.6,-0.1988,0.0000,52.35,21.294,19.698,17.320,77.100,13.3,0.0536,4.273
140,2014-10-31 23:20:00,0.6,-0.1988,0.0000,52.94,21.294,19.698,17.320,77.500,13.4,0.0536,4.273
141,2014-10-31 23:25:00,0.6,-0.1988,0.0000,52.94,21.270,19.698,17.391,78.000,13.5,0.0536,4.267
142,2014-10-31 23:30:00,0.6,-0.1988,0.0000,52.94,21.246,19.698,17.439,78.100,13.6,0.0536,4.267
143,2014-10-31 23:35:00,0.6,-0.1988,0.0000,47.65,21.246,19.698,17.605,77.700,13.7,0.0536,4.267
144,2014-10-31 23:40:00,0.6,-0.1988,0.0000,48.24,21.246,19.722,17.772,77.400,13.8,0.0536,4.267
145,2014-10-31 23:45:00,0.6,-0.1988,0.0000,46.47,21.223,19.722,17.843,77.100,13.8,0.0536,4.267
146,2014-10-31 23:50:00,0.6,-0.1988,0.0000,100.00,21.223,19.746,17.748,77.600,13.8,0.0536,4.267
147,2014-10-31 23:55:00,0.6,-0.2039,0.0000,100.00,21.223,19.746,17.653,78.200,13.8,0.0536,4.267
148,2014-11-01 00:00:00,0.6,-0.1988,0.0000,100.00,21.199,19.770,17.653,78.500,13.9,0.0536,4.267
149,2014-11-01 00:05:00,0.6,-0.1988,0.0000,100.00,21.199,19.746,16.987,80.800,13.7,0.0544,4.285
150,2014-11-01 00:10:00,0.6,-0.1988,0.0000,100.00,21.199,19.722,16.534,82.200,13.5,0.0555,4.267
151,2014-11-01 00:15:00,0.6,-0.2039,0.0000,100.00,20.936,19.389,15.557,87.900,13.6,0.0671,4.267
152,2014-11-01 00:20:00,0.6,-0.1988,0.0000,100.00,19.436,18.485,15.485,88.900,13.7,0.0781,4.267
153,2014-11-01 00:25:00,0.6,-0.1988,0.0000,100.00,18.105,17.439,15.270,90.900,13.8,0.0893,4.267
154,2014-11-01 00:30:00,0.6,-0.1988,0.0000,100.00,17.106,16.749,15.151,91.600,13.8,0.1042,4.267
155,2014-11-01 00:35:00,0.6,-0.2039,0.0000,100.00,16.225,16.201,15.103,91.800,13.8,0.1466,4.267
156,2014-11-01 00:40:00,0.6,-0.1988,0.0000,100.00,15.700,15.843,15.151,92.200,13.9,0.1623,4.267
157,2014-11-01 00:45:00,0.6,-0.2039,0.0000,100.00,15.533,15.700,15.199,92.500,14.0,0.1604,4.267
158,2014-11-01 00:50:00,0.6,-0.2039,0.0000,100.00,15.509,15.748,15.199,92.700,14.0,0.1532,4.267
159,2014-11-01 00:55:00,0.6,-0.1988,0.0000,100.00,15.533,15.819,15.247,93.100,14.2,0.1585,4.267
160,2014-11-01 01:00:00,0.6,-0.1988,0.0000,100.00,15.629,15.891,15.247,93.200,14.2,0.1562,4.267
161,2014-11-01 01:05:00,0.6,-0.1988,0.0000,100.00,15.700,15.963,15.318,93.400,14.3,0.1634,4.267
162,2014-11-01 01:10:00,0.6,-0.1988,0.0000,100.00,15.796,16.034,15.366,93.600,14.4,0.1642,4.267
163,2014-11-01 01:15:00,0.6,-0.2039,0.0000,100.00,15.915,16.106,15.342,93.800,14.4,0.1663,4.267
164,2014-11-01 01:20:00,0.6,-0.2039,0.0000,100.00,16.034,16.177,15.414,94.200,14.5,0.1681,4.267
165,2014-11-01 01:25:00,0.6,-0.1988,0.0000,100.00,16.153,16.272,15.366,94.400,14.5,0.1703,4.267
166,2014-11-01 01:30:00,0.6,-0.2039,0.0000,100.00,16.272,16.320,15.294,94.700,14.5,0.1724,4.267
167,2014-11-01 01:35:00,0.6,-0.1988,0.0000,100.00,16.368,16.392,15.270,94.800,14.5,0.1738,4.267
168,2014-11-01 01:40:00,0.6,-0.1988,0.0000,100.00,16.487,16.463,15.175,94.800,14.4,0.1762,4.297
169,2014-11-01 01:45:00,0.6,-0.2039,0.0000,100.00,16.558,16.511,15.055,94.800,14.2,0.1779,4.267
170,2014-11-01 01:50:00,0.6,-0.2039,0.0000,100.00,16.677,16.558,14.960,94.900,14.2,0.1797,4.267
171,2014-11-01 01:55:00,0.6,-0.1988,0.0000,100.00,16.749,16.606,14.936,95.100,14.2,0.1820,4.267
172,2014-11-01 02:00:00,0.6,-0.1988,0.0000,100.00,16.844,16.654,14.888,95.100,14.1,0.1836,4.267
173,2014-11-01 02:05:00,0.6,-0.1988,0.0000,100.00,16.915,16.677,14.840,95.100,14.1,0.1853,4.267
174,2014-11-01 02:10:00,0.6,-0.2039,0.0000,100.00,16.987,16.701,14.721,95.200,14.0,0.1872,4.267
175,2014-11-01 02:15:00,0.6,-0.2039,0.0000,100.00,17.034,16.725,14.553,95.300,13.8,0.1885,4.267
176,2014-11-01 02:20:00,0.6,-0.2039,0.0000,100.00,17.106,16.749,14.433,95.200,13.7,0.1898,4.267
177,2014-11-01 02:25:00,0.6,-0.1988,0.0000,100.00,17.153,16.773,14.337,95.400,13.6,0.1908,4.267
178,2014-11-01 02:30:00,0.6,-0.2039,0.0000,100.00,17.201,16.773,14.242,95.400,13.5,0.1923,4.261
179,2014-11-01 02:35:00,0.6,-0.1988,0.0000,100.00,17.225,16.796,14.242,95.500,13.5,0.1932,4.267
180,2014-11-01 02:40:00,0.6,-0.1988,0.0000,100.00,17.272,16.796,14.266,95.500,13.6,0.1945,4.261
181,2014-11-01 02:45:00,0.6,-0.1988,0.0000,100.00,17.320,16.796,14.314,95.500,13.6,0.1958,4.261
182,2014-11-01 02:50:00,0.6,-0.2039,0.0000,100.00,17.344,16.796,14.337,95.500,13.6,0.1972,4.261
183,2014-11-01 02:55:00,0.6,-0.1988,0.0000,100.00,17.368,16.796,14.385,95.400,13.7,0.1976,4.267
184,2014-11-01 03:00:00,0.6,-0.1988,0.0000,100.00,17.415,16.796,14.361,95.400,13.7,0.1990,4.261
185,2014-11-01 03:05:00,0.6,-0.2039,0.0000,100.00,17.415,16.796,14.218,95.400,13.5,0.1994,4.261
186,2014-11-01 03:10:00,0.6,-0.1988,0.0000,100.00,17.439,16.796,14.122,95.400,13.4,0.2008,4.261
187,2014-11-01 03:15:00,0.6,-0.1988,0.0000,100.00,17.463,16.796,14.098,95.400,13.4,0.2012,4.357
188,2014-11-01 03:20:00,0.6,-0.1988,0.0000,100.00,17.463,16.796,14.074,95.400,13.4,0.2026,4.261
189,2014-11-01 03:25:00,0.6,-0.2039,0.0000,100.00,17.486,16.773,14.074,95.300,13.4,0.2029,4.261
190,2014-11-01 03:30:00,0.6,-0.1988,0.0000,100.00,17.510,16.796,14.098,95.300,13.4,0.2038,4.261
191,2014-11-01 03:35:00,0.6,-0.2039,0.0000,100.00,17.510,16.773,14.146,95.300,13.4,0.2043,4.261
192,2014-11-01 03:40:00,0.6,-0.2039,0.0000,100.00,17.510,16.796,14.146,95.200,13.4,0.2056,4.261
193,2014-11-01 03:45:00,0.6,-0.2039,0.0000,100.00,17.534,16.796,14.098,95.200,13.4,0.2061,4.261
194,2014-11-01 03:50:00,0.6,-0.1988,0.0000,100.00,17.558,16.796,14.074,95.100,13.3,0.2070,4.261
195,2014-11-01 03:55:00,0.6,-0.2039,0.0000,100.00,17.558,16.796,14.002,94.900,13.2,0.2073,4.261
196,2014-11-01 04:00:00,0.6,-0.2039,0.0000,100.00,17.558,16.796,13.954,94.800,13.2,0.2083,4.261
197,2014-11-01 04:05:00,0.6,-0.1988,0.0000,100.00,17.558,16.796,13.978,94.700,13.2,0.2083,4.267
198,2014-11-01 04:10:00,0.6,-0.1988,0.0000,100.00,17.582,16.773,14.026,94.700,13.2,0.2092,4.255
199,2014-11-01 04:15:00,0.6,-0.1988,0.0000,100.00,17.582,16.773,14.026,94.600,13.2,0.2095,4.255
200,2014-11-01 04:20:00,0.6,-0.2039,0.0000,100.00,17.605,16.796,14.002,94.600,13.2,0.2104,4.255
201,2014-11-01 04:25:00,0.6,-0.2039,0.0000,100.00,17.605,16.796,13.954,94.600,13.1,0.2109,4.255
202,2014-11-01 04:30:00,0.6,-0.2039,0.0000,100.00,17.605,16.796,13.978,94.600,13.1,0.2112,4.255
203,2014-11-01 04:35:00,0.6,-0.1988,0.0000,100.00,17.605,16.796,14.002,94.800,13.2,0.2122,4.255
204,2014-11-01 04:40:00,0.6,-0.2039,0.0000,100.00,17.605,16.820,14.074,94.900,13.3,0.2126,4.255
205,2014-11-01 04:45:00,0.6,-0.2039,0.0000,100.00,17.629,16.820,14.074,94.700,13.3,0.2131,4.255
206,2014-11-01 04:50:00,0.6,-0.1988,0.0000,100.00,17.629,16.844,14.098,94.600,13.3,0.2134,4.255
207,2014-11-01 04:55:00,0.6,-0.1988,0.0000,100.00,17.653,16.844,14.026,94.500,13.2,0.2143,4.255
208,2014-11-01 05:00:00,0.6,-0.1988,0.0000,100.00,17.653,16.820,14.170,93.900,13.2,0.2148,4.255
209,2014-11-01 05:05:00,0.6,-0.2039,0.0000,100.00,17.653,16.820,14.122,93.600,13.1,0.2148,4.255
