"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374970, SEN S/N: 10213640)","RH, % (LGR S/N: 10374970, SEN S/N: 10213640)","DewPt, °C (LGR S/N: 10374970, SEN S/N: 10213640)","Wetness, % (LGR S/N: 10374970, SEN S/N: 10314899)","Voltage, V (LGR S/N: 10374970, SEN S/N: 10348607)","Current, mA (LGR S/N: 10374970, SEN S/N: 10348607)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365542, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365548, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374970, SEN S/N: 10374522)","Solar Radiation, W/m² (LGR S/N: 10374970, SEN S/N: 10378946)","Batt, V (LGR S/N: 10374970)"
14,2014-08-29 14:55:00,35.502,34.000,17.2,3.53,-0.2039,0.0000,37.288,41.414,0.0702,804.4,4.315
15,2014-08-29 15:00:00,35.529,33.900,17.2,3.53,-0.2039,0.0000,37.453,41.473,0.0708,790.6,4.393
16,2014-08-29 15:05:00,35.529,34.300,17.4,3.53,-0.2039,0.0000,37.590,41.502,0.0708,783.1,4.393
17,2014-08-29 15:10:00,35.555,33.500,17.1,3.53,-0.2039,0.0000,37.728,41.502,0.0715,770.6,4.333
18,2014-08-29 15:15:00,35.102,34.500,17.1,3.53,-0.2039,0.0000,37.838,41.414,0.0715,761.9,4.321
19,2014-08-29 15:20:00,35.502,34.400,17.4,3.53,-0.2039,0.0000,37.949,41.327,0.0722,753.1,4.357
20,2014-08-29 15:25:00,36.119,33.800,17.7,3.53,-0.2039,0.0000,38.032,41.181,0.0722,734.4,4.400
21,2014-08-29 15:30:00,34.836,34.400,16.8,3.53,-0.2039,0.0000,38.087,41.036,0.0722,730.6,4.339
22,2014-08-29 15:35:00,34.995,35.400,17.4,2.94,-0.2039,0.0000,38.115,40.949,0.0725,716.9,4.321
23,2014-08-29 15:40:00,33.992,36.500,17.0,2.94,-0.2039,0.0000,38.115,40.891,0.0725,705.6,4.315
24,2014-08-29 15:45:00,34.598,34.700,16.8,3.53,-0.2039,0.0000,38.115,40.891,0.0732,700.6,4.393
25,2014-08-29 15:50:00,33.835,36.100,16.7,2.94,-0.2039,0.0000,38.115,40.949,0.0732,678.1,4.393
26,2014-08-29 15:55:00,34.836,35.200,17.2,2.94,-0.2039,0.0000,38.087,41.007,0.0732,663.1,4.333
27,2014-08-29 16:00:00,34.360,35.600,17.0,2.94,-0.2039,0.0000,38.060,41.065,0.0732,658.1,4.321
28,2014-08-29 16:05:00,33.704,36.600,16.8,2.94,-0.2039,0.0000,38.060,41.094,0.0738,639.4,4.357
29,2014-08-29 16:10:00,33.365,37.300,16.8,2.94,-0.2039,0.0000,38.060,41.181,0.0738,624.4,4.381
30,2014-08-29 16:15:00,34.124,35.700,16.8,2.94,-0.2039,0.0000,38.060,41.210,0.0738,606.9,4.381
31,2014-08-29 16:20:00,34.492,35.700,17.1,2.94,-0.2039,0.0000,38.060,41.239,0.0738,593.1,4.321
32,2014-08-29 16:25:00,33.157,36.700,16.4,2.94,-0.2039,0.0000,38.087,41.268,0.0738,575.6,4.315
33,2014-08-29 16:30:00,32.433,38.000,16.3,2.35,-0.2039,0.0000,38.087,41.268,0.0738,560.6,4.363
34,2014-08-29 16:35:00,33.574,37.000,16.9,2.94,-0.2039,0.0000,38.115,41.239,0.0738,549.4,4.369
35,2014-08-29 16:40:00,33.183,37.100,16.6,2.94,-0.2039,0.0000,38.115,41.210,0.0738,530.6,4.363
36,2014-08-29 16:45:00,32.820,37.800,16.6,2.35,-0.2039,0.0000,38.115,41.181,0.0738,511.9,4.321
37,2014-08-29 16:50:00,32.924,38.000,16.7,2.35,-0.2039,0.0000,38.143,41.123,0.0745,498.1,4.333
38,2014-08-29 16:55:00,32.278,38.500,16.4,2.35,-0.2039,0.0000,38.115,41.094,0.0738,481.9,4.345
39,2014-08-29 17:00:00,32.278,38.400,16.3,2.35,-0.2039,0.0000,38.115,41.007,0.0745,465.6,4.345
40,2014-08-29 17:05:00,31.765,39.100,16.2,2.35,-0.2039,0.0000,38.115,40.949,0.0738,446.9,4.345
41,2014-08-29 17:10:00,32.278,38.600,16.4,2.35,-0.2039,0.0000,38.115,40.862,0.0745,431.9,4.339
42,2014-08-29 17:15:00,31.484,39.500,16.1,2.35,-0.2039,0.0000,38.087,40.746,0.0745,416.9,4.339
43,2014-08-29 17:20:00,31.561,39.100,16.0,2.35,-0.2039,0.0000,38.032,40.631,0.0745,396.9,4.333
44,2014-08-29 17:25:00,31.103,39.800,15.8,2.35,-0.2039,0.0000,38.004,40.487,0.0738,379.4,4.327
45,2014-08-29 17:30:00,30.293,41.300,15.7,1.76,-0.2039,0.0000,37.949,40.257,0.0745,363.1,4.321
46,2014-08-29 17:35:00,30.545,40.600,15.7,1.76,-0.2039,0.0000,37.866,40.000,0.0745,345.6,4.321
47,2014-08-29 17:40:00,30.495,40.000,15.4,1.76,-0.2039,0.0000,37.755,39.686,0.0738,328.1,4.315
48,2014-08-29 17:45:00,30.495,38.900,15.0,1.76,-0.2039,0.0000,37.618,39.346,0.0738,311.9,4.315
49,2014-08-29 17:50:00,30.571,38.800,15.0,1.76,-0.2039,0.0000,37.480,39.008,0.0738,296.9,4.309
50,2014-08-29 17:55:00,30.167,39.100,14.7,1.76,-0.2039,0.0000,37.288,38.672,0.0738,276.9,4.303
51,2014-08-29 18:00:00,30.217,39.400,14.9,1.76,-0.2039,0.0000,37.096,38.337,0.0738,260.6,4.303
52,2014-08-29 18:05:00,30.016,39.300,14.7,1.76,-0.2039,0.0000,36.905,38.004,0.0738,190.6,4.303
53,2014-08-29 18:10:00,29.389,40.600,14.6,1.76,-0.2039,0.0000,36.715,37.673,0.0738,110.6,4.303
54,2014-08-29 18:15:00,29.165,40.800,14.5,1.76,-0.2039,0.0000,36.498,37.343,0.0738,55.6,4.297
55,2014-08-29 18:20:00,28.667,40.800,14.1,1.18,-0.2039,0.0000,36.308,37.042,0.0738,44.4,4.297
56,2014-08-29 18:25:00,28.295,41.500,14.0,1.18,-0.2039,0.0000,36.092,36.742,0.0732,61.9,4.297
57,2014-08-29 18:30:00,28.097,41.800,13.9,1.18,-0.2039,0.0000,35.877,36.444,0.0732,39.4,4.297
58,2014-08-29 18:35:00,28.048,42.600,14.2,1.18,-0.2039,0.0000,35.689,36.173,0.0725,35.6,4.297
59,2014-08-29 18:40:00,27.776,43.600,14.3,1.18,-0.2039,0.0000,35.475,35.904,0.0725,33.1,4.291
60,2014-08-29 18:45:00,27.456,44.600,14.3,1.18,-0.2039,0.0000,35.288,35.636,0.0725,30.6,4.291
61,2014-08-29 18:50:00,27.014,45.400,14.2,1.18,-0.2039,0.0000,35.075,35.368,0.0725,29.4,4.291
62,2014-08-29 18:55:00,26.646,46.000,14.1,1.18,-0.2039,0.0000,34.889,35.128,0.0722,26.9,4.291
63,2014-08-29 19:00:00,26.304,46.400,13.9,1.18,-0.2039,0.0000,34.704,34.889,0.0722,23.1,4.291
64,2014-08-29 19:05:00,26.012,46.800,13.8,1.18,-0.2039,0.0000,34.519,34.651,0.0722,18.1,4.291
65,2014-08-29 19:10:00,25.623,47.500,13.7,1.18,-0.2039,0.0000,34.334,34.440,0.0715,10.6,4.291
66,2014-08-29 19:15:00,25.404,48.600,13.8,1.18,-0.2039,0.0000,34.150,34.229,0.0715,6.9,4.291
67,2014-08-29 19:20:00,25.186,49.200,13.8,1.18,-0.2039,0.0000,33.992,33.992,0.0715,3.1,4.285
68,2014-08-29 19:25:00,24.895,49.600,13.7,1.18,-0.2039,0.0000,33.809,33.783,0.0708,1.9,4.285
69,2014-08-29 19:30:00,24.726,50.100,13.7,1.18,-0.2039,0.0000,33.652,33.574,0.0708,0.6,4.285
70,2014-08-29 19:35:00,24.557,51.100,13.8,1.18,-0.2039,0.0000,33.495,33.365,0.0708,0.6,4.285
71,2014-08-29 19:40:00,24.460,51.700,13.9,1.18,-0.2039,0.0000,33.313,33.183,0.0702,0.6,4.285
72,2014-08-29 19:45:00,24.315,52.100,13.9,1.18,-0.2039,0.0000,33.157,32.975,0.0702,0.6,4.285
73,2014-08-29 19:50:00,24.195,53.000,14.0,1.18,-0.2039,0.0000,33.001,32.794,0.0702,0.6,4.285
74,2014-08-29 19:55:00,24.074,53.000,13.9,1.18,-0.2039,0.0000,32.846,32.613,0.0702,0.6,4.309
75,2014-08-29 20:00:00,23.881,53.400,13.9,1.18,-0.2039,0.0000,32.691,32.433,0.0702,0.6,4.285
76,2014-08-29 20:05:00,23.713,54.200,13.9,1.18,-0.2039,0.0000,32.562,32.253,0.0695,0.6,4.285
77,2014-08-29 20:10:00,23.713,55.100,14.2,1.18,-0.2039,0.0000,32.407,32.073,0.0695,0.6,4.285
78,2014-08-29 20:15:00,23.593,55.700,14.2,1.18,-0.2039,0.0000,32.253,31.919,0.0695,0.6,4.279
79,2014-08-29 20:20:00,23.569,55.800,14.2,1.18,-0.2039,0.0000,32.124,31.740,0.0691,0.6,4.279
80,2014-08-29 20:25:00,23.448,55.700,14.1,1.76,-0.2039,0.0000,31.996,31.586,0.0691,0.6,4.279
81,2014-08-29 20:30:00,23.184,56.200,14.0,1.76,-0.2039,0.0000,31.842,31.459,0.0684,0.6,4.279
82,2014-08-29 20:35:00,23.040,56.800,14.0,1.76,-0.2039,0.0000,31.714,31.331,0.0684,0.6,4.279
83,2014-08-29 20:40:00,22.848,57.400,14.0,1.76,-0.2039,0.0000,31.586,31.179,0.0684,0.6,4.279
84,2014-08-29 20:45:00,22.729,57.900,14.0,1.76,-0.2039,0.0000,31.484,31.026,0.0684,0.6,4.279
85,2014-08-29 20:50:00,22.609,57.800,13.9,1.76,-0.2039,0.0000,31.357,30.900,0.0678,0.6,4.273
86,2014-08-29 20:55:00,22.417,58.600,13.9,1.76,-0.2039,0.0000,31.230,30.748,0.0678,0.6,4.279
87,2014-08-29 21:00:00,22.226,58.900,13.8,1.76,-0.2039,0.0000,31.128,30.621,0.0671,0.6,4.273
88,2014-08-29 21:05:00,22.154,59.200,13.8,1.76,-0.2039,0.0000,31.001,30.495,0.0671,0.6,4.273
89,2014-08-29 21:10:00,22.417,58.400,13.9,1.76,-0.2039,0.0000,30.900,30.369,0.0671,0.6,4.273
90,2014-08-29 21:15:00,22.393,58.300,13.8,1.76,-0.2039,0.0000,30.773,30.243,0.0664,0.6,4.273
91,2014-08-29 21:20:00,22.298,58.300,13.7,1.76,-0.2039,0.0000,30.672,30.117,0.0664,0.6,4.273
92,2014-08-29 21:25:00,22.106,58.700,13.7,1.76,-0.2039,0.0000,30.571,30.016,0.0664,0.6,4.273
93,2014-08-29 21:30:00,21.891,58.800,13.5,1.76,-0.2039,0.0000,30.469,29.916,0.0664,0.6,4.273
94,2014-08-29 21:35:00,21.843,60.100,13.8,1.76,-0.2039,0.0000,30.369,29.790,0.0664,0.6,4.285
95,2014-08-29 21:40:00,21.963,59.800,13.8,1.76,-0.2039,0.0000,30.268,29.665,0.0664,0.6,4.273
96,2014-08-29 21:45:00,21.915,59.900,13.8,1.76,-0.2039,0.0000,30.167,29.565,0.0664,0.6,4.273
97,2014-08-29 21:50:00,21.795,59.900,13.7,1.76,-0.2039,0.0000,30.066,29.464,0.0664,0.6,4.273
98,2014-08-29 21:55:00,21.795,59.700,13.6,1.76,-0.2039,0.0000,29.966,29.365,0.0660,0.6,4.273
99,2014-08-29 22:00:00,21.891,58.800,13.5,1.76,-0.2039,0.0000,29.865,29.265,0.0660,0.6,4.273
100,2014-08-29 22:05:00,21.557,59.300,13.3,1.76,-0.2039,0.0000,29.790,29.165,0.0660,0.6,4.273
101,2014-08-29 22:10:00,21.390,59.600,13.2,1.76,-0.2039,0.0000,29.690,29.065,0.0660,0.6,4.273
102,2014-08-29 22:15:00,21.437,59.700,13.3,1.76,-0.2039,0.0000,29.615,28.965,0.0660,0.6,4.267
103,2014-08-29 22:20:00,21.461,58.800,13.1,1.76,-0.2039,0.0000,29.515,28.866,0.0653,0.6,4.267
104,2014-08-29 22:25:00,21.461,59.100,13.2,1.76,-0.2039,0.0000,29.439,28.791,0.0653,0.6,4.273
105,2014-08-29 22:30:00,21.318,60.300,13.3,1.76,-0.2039,0.0000,29.340,28.692,0.0653,0.6,4.267
106,2014-08-29 22:35:00,21.175,61.700,13.6,1.76,-0.2039,0.0000,29.265,28.593,0.0653,0.6,4.267
107,2014-08-29 22:40:00,21.079,62.500,13.7,2.35,-0.2039,0.0000,29.190,28.518,0.0653,0.6,4.267
108,2014-08-29 22:45:00,21.008,64.100,14.0,2.35,-0.2039,0.0000,29.115,28.419,0.0653,0.6,4.267
109,2014-08-29 22:50:00,20.746,64.700,13.9,2.35,-0.2039,0.0000,29.040,28.345,0.0646,0.6,4.267
110,2014-08-29 22:55:00,20.698,65.700,14.1,2.94,-0.2039,0.0000,28.965,28.270,0.0646,0.6,4.267
111,2014-08-29 23:00:00,20.746,66.800,14.4,2.94,-0.2039,0.0000,28.866,28.196,0.0646,0.6,4.267
112,2014-08-29 23:05:00,20.627,67.100,14.3,2.94,-0.2039,0.0000,28.816,28.122,0.0646,0.6,4.267
113,2014-08-29 23:10:00,20.650,67.300,14.4,2.94,-0.2039,0.0000,28.742,28.048,0.0639,0.6,4.267
114,2014-08-29 23:15:00,20.507,66.600,14.1,2.94,-0.2039,0.0000,28.667,27.974,0.0639,0.6,4.267
115,2014-08-29 23:20:00,20.269,66.800,13.9,2.94,-0.2039,0.0000,28.617,27.924,0.0646,0.6,4.267
116,2014-08-29 23:25:00,20.388,68.900,14.5,3.53,-0.2039,0.0000,28.543,27.850,0.0639,0.6,4.285
117,2014-08-29 23:30:00,20.317,69.600,14.6,4.12,-0.2039,0.0000,28.468,27.776,0.0639,0.6,4.267
118,2014-08-29 23:35:00,20.150,70.100,14.5,4.12,-0.2039,0.0000,28.419,27.702,0.0639,0.6,4.267
119,2014-08-29 23:40:00,20.079,71.000,14.7,4.71,-0.2039,0.0000,28.345,27.628,0.0639,0.6,4.267
120,2014-08-29 23:45:00,20.031,71.800,14.8,6.47,-0.2039,0.0000,28.295,27.579,0.0639,0.6,4.267
121,2014-08-29 23:50:00,19.817,72.700,14.8,15.88,-0.2039,0.0000,28.221,27.505,0.0632,0.6,4.267
122,2014-08-29 23:55:00,19.793,73.500,14.9,17.06,-0.2039,0.0000,28.171,27.456,0.0632,0.6,4.267
123,2014-08-30 00:00:00,19.960,74.900,15.4,21.18,-0.2039,0.0000,28.122,27.382,0.0632,0.6,4.267
124,2014-08-30 00:05:00,19.888,74.900,15.3,58.24,-0.2039,0.0000,28.048,27.333,0.0632,0.6,4.267
125,2014-08-30 00:10:00,19.770,75.500,15.3,80.59,-0.2039,0.0000,27.998,27.259,0.0632,0.6,4.267
126,2014-08-30 00:15:00,19.579,76.400,15.3,90.59,-0.2039,0.0000,27.924,27.210,0.0632,0.6,4.267
127,2014-08-30 00:20:00,19.579,77.800,15.6,100.00,-0.2039,0.0000,27.875,27.161,0.0632,0.6,4.267
128,2014-08-30 00:25:00,19.627,78.200,15.7,100.00,-0.2039,0.0000,27.825,27.112,0.0632,0.6,4.267
129,2014-08-30 00:30:00,19.579,79.000,15.9,100.00,-0.2039,0.0000,27.776,27.063,0.0628,0.6,4.267
130,2014-08-30 00:35:00,19.484,79.500,15.9,100.00,-0.2039,0.0000,27.727,27.014,0.0628,0.6,4.267
131,2014-08-30 00:40:00,19.341,79.600,15.7,100.00,-0.2039,0.0000,27.677,26.940,0.0628,0.6,4.267
132,2014-08-30 00:45:00,19.246,80.100,15.8,100.00,-0.2039,0.0000,27.628,26.891,0.0628,0.6,4.267
133,2014-08-30 00:50:00,19.270,80.600,15.9,100.00,-0.2039,0.0000,27.579,26.842,0.0628,0.6,4.267
134,2014-08-30 00:55:00,19.175,80.900,15.8,100.00,-0.2039,0.0000,27.530,26.793,0.0621,0.6,4.267
135,2014-08-30 01:00:00,19.032,80.900,15.7,100.00,-0.2039,0.0000,27.481,26.744,0.0621,0.6,4.267
136,2014-08-30 01:05:00,19.080,81.700,15.9,100.00,-0.2039,0.0000,27.431,26.695,0.0628,0.6,4.267
137,2014-08-30 01:10:00,19.103,81.900,16.0,100.00,-0.2039,0.0000,27.382,26.646,0.0621,0.6,4.267
138,2014-08-30 01:15:00,19.103,81.800,15.9,100.00,-0.2039,0.0000,27.333,26.598,0.0621,0.6,4.267
139,2014-08-30 01:20:00,19.008,81.300,15.8,100.00,-0.2039,0.0000,27.308,26.549,0.0621,0.6,4.261
140,2014-08-30 01:25:00,18.913,81.100,15.6,100.00,-0.2039,0.0000,27.259,26.500,0.0621,0.6,4.261
141,2014-08-30 01:30:00,18.937,81.200,15.7,100.00,-0.2039,0.0000,27.210,26.426,0.0621,0.6,4.267
142,2014-08-30 01:35:00,18.866,81.200,15.6,100.00,-0.2039,0.0000,27.161,26.378,0.0621,0.6,4.267
143,2014-08-30 01:40:00,18.771,81.400,15.5,100.00,-0.2039,0.0000,27.112,26.329,0.0614,0.6,4.261
144,2014-08-30 01:45:00,18.580,81.700,15.4,100.00,-0.2039,0.0000,27.063,26.280,0.0621,0.6,4.261
145,2014-08-30 01:50:00,18.580,81.900,15.4,100.00,-0.2039,0.0000,27.014,26.231,0.0614,0.6,4.261
146,2014-08-30 01:55:00,18.628,81.800,15.5,100.00,-0.2039,0.0000,26.965,26.182,0.0614,0.6,4.261
147,2014-08-30 02:00:00,18.604,81.400,15.4,100.00,-0.2039,0.0000,26.940,26.134,0.0614,0.6,4.261
148,2014-08-30 02:05:00,18.533,80.400,15.1,100.00,-0.2039,0.0000,26.891,26.085,0.0614,0.6,4.261
149,2014-08-30 02:10:00,18.414,79.600,14.8,100.00,-0.2039,0.0000,26.842,26.036,0.0614,0.6,4.261
150,2014-08-30 02:15:00,18.461,80.000,15.0,100.00,-0.2039,0.0000,26.793,25.987,0.0614,0.6,4.261
151,2014-08-30 02:20:00,18.485,79.200,14.8,100.00,-0.2039,0.0000,26.744,25.939,0.0607,0.6,4.261
152,2014-08-30 02:25:00,18.580,78.400,14.8,95.29,-0.2039,0.0000,26.695,25.890,0.0614,0.6,4.261
153,2014-08-30 02:30:00,18.699,77.900,14.8,96.47,-0.2039,0.0000,26.646,25.817,0.0607,0.6,4.261
154,2014-08-30 02:35:00,18.580,77.300,14.5,100.00,-0.2039,0.0000,26.598,25.768,0.0607,0.6,4.261
155,2014-08-30 02:40:00,18.438,77.700,14.5,100.00,-0.2039,0.0000,26.549,25.720,0.0614,0.6,4.261
156,2014-08-30 02:45:00,18.604,77.700,14.7,91.18,-0.2039,0.0000,26.524,25.671,0.0607,0.6,4.261
157,2014-08-30 02:50:00,18.842,76.900,14.7,86.47,-0.2039,0.0000,26.475,25.623,0.0607,0.6,4.255
158,2014-08-30 02:55:00,18.580,76.500,14.4,88.24,-0.2039,0.0000,26.426,25.574,0.0607,0.6,4.261
159,2014-08-30 03:00:00,18.247,77.300,14.2,94.71,-0.2039,0.0000,26.378,25.525,0.0607,0.6,4.261
160,2014-08-30 03:05:00,18.200,77.700,14.3,92.94,-0.2039,0.0000,26.329,25.477,0.0607,0.6,4.255
161,2014-08-30 03:10:00,18.343,77.800,14.4,91.18,-0.2039,0.0000,26.280,25.428,0.0599,0.6,4.255
162,2014-08-30 03:15:00,18.295,77.800,14.4,100.00,-0.2039,0.0000,26.256,25.380,0.0607,0.6,4.255
163,2014-08-30 03:20:00,18.271,78.500,14.5,96.47,-0.2039,0.0000,26.207,25.331,0.0599,0.6,4.255
164,2014-08-30 03:25:00,18.533,77.500,14.5,81.18,-0.2039,0.0000,26.158,25.283,0.0607,0.6,4.255
165,2014-08-30 03:30:00,18.889,76.600,14.7,71.76,-0.2039,0.0000,26.109,25.234,0.0607,0.6,4.255
166,2014-08-30 03:35:00,18.818,76.100,14.5,73.53,-0.2039,0.0000,26.085,25.186,0.0599,0.6,4.255
167,2014-08-30 03:40:00,18.818,76.100,14.5,74.12,-0.2039,0.0000,26.036,25.162,0.0599,0.6,4.255
168,2014-08-30 03:45:00,18.913,76.100,14.6,72.94,-0.2039,0.0000,25.987,25.113,0.0599,0.6,4.255
169,2014-08-30 03:50:00,18.652,76.200,14.4,90.00,-0.2039,0.0000,25.963,25.065,0.0599,0.6,4.255
170,2014-08-30 03:55:00,18.224,77.000,14.1,100.00,-0.2039,0.0000,25.914,25.040,0.0599,0.6,4.255
171,2014-08-30 04:00:00,18.152,78.000,14.3,100.00,-0.2039,0.0000,25.890,24.992,0.0596,0.6,4.255
172,2014-08-30 04:05:00,17.796,78.200,14.0,100.00,-0.2039,0.0000,25.841,24.944,0.0599,0.6,4.255
173,2014-08-30 04:10:00,17.938,79.200,14.3,100.00,-0.2039,0.0000,25.817,24.919,0.0599,0.6,4.255
174,2014-08-30 04:15:00,18.081,78.900,14.4,100.00,-0.2039,0.0000,25.768,24.871,0.0596,0.6,4.255
175,2014-08-30 04:20:00,17.938,78.900,14.2,100.00,-0.2039,0.0000,25.720,24.847,0.0596,0.6,4.255
176,2014-08-30 04:25:00,17.938,79.500,14.4,100.00,-0.2039,0.0000,25.695,24.798,0.0596,0.6,4.255
177,2014-08-30 04:30:00,17.962,79.200,14.3,100.00,-0.2039,0.0000,25.671,24.750,0.0596,0.6,4.255
178,2014-08-30 04:35:00,18.129,79.200,14.5,100.00,-0.2039,0.0000,25.623,24.726,0.0596,0.6,4.255
179,2014-08-30 04:40:00,18.176,78.900,14.5,100.00,-0.2039,0.0000,25.598,24.677,0.0596,0.6,4.255
180,2014-08-30 04:45:00,17.891,79.300,14.3,100.00,-0.2039,0.0000,25.550,24.653,0.0596,0.6,4.255
181,2014-08-30 04:50:00,17.772,79.400,14.2,100.00,-0.2039,0.0000,25.525,24.605,0.0596,0.6,4.255
182,2014-08-30 04:55:00,17.463,79.600,13.9,100.00,-0.2039,0.0000,25.477,24.581,0.0596,0.6,4.255
183,2014-08-30 05:00:00,17.534,80.400,14.1,100.00,-0.2039,0.0000,25.453,24.532,0.0596,0.6,4.255
184,2014-08-30 05:05:00,17.962,81.000,14.7,100.00,-0.2039,0.0000,25.428,24.508,0.0596,0.6,4.255
185,2014-08-30 05:10:00,17.843,80.900,14.5,100.00,-0.2039,0.0000,25.380,24.460,0.0596,0.6,4.255
186,2014-08-30 05:15:00,17.843,81.500,14.7,100.00,-0.2039,0.0000,25.355,24.436,0.0596,0.6,4.255
187,2014-08-30 05:20:00,17.796,81.200,14.5,100.00,-0.2039,0.0000,25.331,24.412,0.0588,0.6,4.255
188,2014-08-30 05:25:00,17.843,81.900,14.7,100.00,-0.2039,0.0000,25.283,24.388,0.0588,0.6,4.249
189,2014-08-30 05:30:00,17.867,82.200,14.8,100.00,-0.2039,0.0000,25.258,24.363,0.0588,0.6,4.249
190,2014-08-30 05:35:00,17.796,82.600,14.8,100.00,-0.2039,0.0000,25.234,24.315,0.0588,0.6,4.249
191,2014-08-30 05:40:00,17.748,83.000,14.8,100.00,-0.2039,0.0000,25.210,24.291,0.0588,0.6,4.249
192,2014-08-30 05:45:00,17.653,83.100,14.8,100.00,-0.2039,0.0000,25.186,24.267,0.0588,0.6,4.249
193,2014-08-30 05:50:00,17.582,83.300,14.7,100.00,-0.2039,0.0000,25.137,24.219,0.0588,0.6,4.249
194,2014-08-30 05:55:00,17.320,83.700,14.6,100.00,-0.2039,0.0000,25.113,24.195,0.0588,0.6,4.249
195,2014-08-30 06:00:00,17.510,84.900,15.0,100.00,-0.2039,0.0000,25.089,24.171,0.0588,0.6,4.249
196,2014-08-30 06:05:00,17.629,84.800,15.1,100.00,-0.2039,0.0000,25.065,24.122,0.0588,0.6,4.249
197,2014-08-30 06:10:00,17.677,85.200,15.2,100.00,-0.2039,0.0000,25.016,24.098,0.0581,0.6,4.249
198,2014-08-30 06:15:00,17.772,85.400,15.3,100.00,-0.2039,0.0000,24.992,24.074,0.0588,0.6,4.249
199,2014-08-30 06:20:00,17.748,85.600,15.3,100.00,-0.2039,0.0000,24.992,24.026,0.0581,0.6,4.249
200,2014-08-30 06:25:00,17.677,85.600,15.3,100.00,-0.2039,0.0000,24.944,24.026,0.0581,1.9,4.249
201,2014-08-30 06:30:00,17.249,85.400,14.8,100.00,-0.2039,0.0000,24.919,23.978,0.0588,3.1,4.249
202,2014-08-30 06:35:00,17.130,85.900,14.8,100.00,-0.2039,0.0000,24.895,23.954,0.0588,5.6,4.249
203,2014-08-30 06:40:00,17.201,86.200,14.9,100.00,-0.2039,0.0000,24.871,23.930,0.0581,6.9,4.267
204,2014-08-30 06:45:00,17.106,85.900,14.7,100.00,-0.2039,0.0000,24.847,23.905,0.0581,9.4,4.249
205,2014-08-30 06:50:00,17.106,85.900,14.7,100.00,-0.2039,0.0000,24.798,23.881,0.0581,10.6,4.249
206,2014-08-30 06:55:00,17.177,86.700,15.0,100.00,-0.2039,0.0000,24.798,23.857,0.0581,11.9,4.249
207,2014-08-30 07:00:00,17.582,86.900,15.4,100.00,-0.2039,0.0000,24.750,23.857,0.0581,13.1,4.249
208,2014-08-30 07:05:00,17.272,86.800,15.1,100.00,-0.2039,0.0000,24.750,23.833,0.0581,14.4,4.249
209,2014-08-30 07:10:00,17.296,86.800,15.1,100.00,-0.2039,0.0000,24.726,23.833,0.0574,15.6,4.249
