"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374985, SEN S/N: 10359299)","RH, % (LGR S/N: 10374985, SEN S/N: 10359299)","DewPt, °C (LGR S/N: 10374985, SEN S/N: 10359299)","Voltage, V (LGR S/N: 10374985, SEN S/N: 10363574)","Current, mA (LGR S/N: 10374985, SEN S/N: 10363574)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365587, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365601, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374985, SEN S/N: 10374526)","Wetness, % (LGR S/N: 10374985, SEN S/N: 10374914)","Solar Radiation, W/m² (LGR S/N: 10374985, SEN S/N: 10378952)","Batt, V (LGR S/N: 10374985)"
1,2014-10-03 14:45:00,34.677,11.600,0.7,-0.2039,0.0000,26.989,26.573,0.0969,0.59,85.6,4.321
2,2014-10-03 14:50:00,34.889,11.300,0.5,-0.1988,0.0000,26.916,26.500,0.0969,0.59,100.6,4.327
3,2014-10-03 14:55:00,34.942,11.100,0.2,-0.1988,0.0000,26.867,26.451,0.0969,0.59,98.1,4.333
4,2014-10-03 15:00:00,34.202,11.500,0.2,-0.1988,0.0000,26.818,26.402,0.0969,0.59,119.4,4.333
5,2014-10-03 15:05:00,33.914,11.700,0.2,-0.1988,0.0000,26.744,26.353,0.0969,0.59,103.1,4.333
6,2014-10-03 15:10:00,33.730,11.800,0.2,-0.1988,0.0000,26.695,26.304,0.0975,0.00,160.6,4.339
7,2014-10-03 15:15:00,33.966,11.900,0.5,-0.1988,0.0000,26.622,26.256,0.0969,0.00,136.9,4.333
8,2014-10-03 15:20:00,33.626,12.100,0.4,-0.1988,0.0000,26.573,26.207,0.0969,0.59,191.9,4.333
9,2014-10-03 15:25:00,33.391,12.300,0.5,-0.1988,0.0000,26.500,26.182,0.0969,0.00,148.1,4.333
10,2014-10-03 15:30:00,33.261,12.600,0.7,-0.1988,0.0000,26.475,26.134,0.0975,0.00,134.4,4.339
11,2014-10-03 15:35:00,33.027,13.000,1.0,-0.1988,0.0000,26.426,26.085,0.0969,0.59,120.6,4.333
12,2014-10-03 15:40:00,32.768,12.700,0.4,-0.1988,0.0000,26.378,26.061,0.0975,0.00,121.9,4.333
13,2014-10-03 15:45:00,32.639,12.700,0.3,-0.1988,0.0000,26.329,26.012,0.0969,0.00,115.6,4.333
14,2014-10-03 15:50:00,32.562,12.700,0.3,-0.1988,0.0000,26.280,25.987,0.0969,0.00,118.1,4.339
15,2014-10-03 15:55:00,32.381,12.700,0.1,-0.1988,0.0000,26.231,25.939,0.0969,0.59,124.4,4.333
16,2014-10-03 16:00:00,32.510,13.600,1.2,-0.1988,0.0000,26.182,25.914,0.0969,0.59,138.1,4.327
17,2014-10-03 16:05:00,32.794,13.800,1.6,-0.2039,0.0000,26.158,25.866,0.0969,0.00,123.1,4.327
18,2014-10-03 16:10:00,32.639,13.100,0.8,-0.1988,0.0000,26.134,25.841,0.0969,0.00,113.1,4.339
19,2014-10-03 16:15:00,32.872,12.900,0.7,-0.1988,0.0000,26.109,25.817,0.0969,0.00,121.9,4.339
20,2014-10-03 16:20:00,32.898,12.900,0.8,-0.1988,0.0000,26.109,25.793,0.0969,0.00,128.1,4.333
21,2014-10-03 16:25:00,32.794,13.100,0.9,-0.1988,0.0000,26.085,25.768,0.0969,0.00,159.4,4.321
22,2014-10-03 16:30:00,32.898,12.800,0.6,-0.1988,0.0000,26.061,25.744,0.0969,0.59,96.9,4.327
23,2014-10-03 16:35:00,32.536,13.300,0.9,-0.1988,0.0000,26.036,25.720,0.0969,0.00,81.9,4.327
24,2014-10-03 16:40:00,32.253,13.600,1.0,-0.1988,0.0000,25.987,25.695,0.0969,0.59,53.1,4.321
25,2014-10-03 16:45:00,32.047,13.500,0.7,-0.1988,0.0000,25.939,25.671,0.0969,0.00,44.4,4.321
26,2014-10-03 16:50:00,32.073,13.200,0.4,-0.2039,0.0000,25.866,25.647,0.0969,0.00,45.6,4.321
27,2014-10-03 16:55:00,31.919,13.700,0.8,-0.1988,0.0000,25.768,25.623,0.0975,0.00,50.6,4.321
28,2014-10-03 17:00:00,31.842,13.800,0.9,-0.1988,0.0000,25.671,25.574,0.0969,0.00,53.1,4.321
29,2014-10-03 17:05:00,31.714,13.900,0.9,-0.2039,0.0000,25.574,25.525,0.0969,0.00,53.1,4.321
30,2014-10-03 17:10:00,31.510,14.700,1.5,-0.2039,0.0000,25.501,25.501,0.0969,0.00,53.1,4.321
31,2014-10-03 17:15:00,31.306,14.500,1.1,-0.2039,0.0000,25.404,25.453,0.0969,0.00,48.1,4.321
32,2014-10-03 17:20:00,31.433,14.500,1.2,-0.1988,0.0000,25.331,25.380,0.0969,0.00,38.1,4.321
33,2014-10-03 17:25:00,31.281,14.800,1.4,-0.1988,0.0000,25.258,25.355,0.0969,0.00,31.9,4.315
34,2014-10-03 17:30:00,30.369,15.200,1.0,-0.2039,0.0000,25.186,25.307,0.0969,0.00,28.1,4.315
35,2014-10-03 17:35:00,29.565,15.900,1.0,-0.2039,0.0000,25.113,25.258,0.0969,0.00,21.9,4.315
36,2014-10-03 17:40:00,28.841,16.500,1.0,-0.1988,0.0000,25.016,25.210,0.0969,0.00,20.6,4.315
37,2014-10-03 17:45:00,29.190,16.400,1.2,-0.2039,0.0000,24.919,25.137,0.0969,0.00,18.1,4.315
