Date Time	Voltage (V)  #10200841	Current (mA)  #10200841	Wetness (%)  #10205910	Solar Radiation (W/m²)  #10208648	Temp (°F)  #10213639	RH (%)  #10213639	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222877	Batt (V) c:5
05/22/15 20:35:02.0	-0.2039	0.0000	4.71	0.6	59.788	76.900	64.803	64.974	0.1466	4.321
05/22/15 20:40:02.0	-0.1988	0.0000	4.71	0.6	59.788	76.700	64.760	64.888	0.1466	4.321
05/22/15 20:45:02.0	-0.2039	0.0000	5.29	0.6	59.830	77.000	64.717	64.888	0.1466	4.321
05/22/15 20:50:02.0	-0.1988	0.0000	4.71	0.6	59.788	76.900	64.674	64.845	0.1466	4.321
05/22/15 20:55:02.0	-0.1988	0.0000	5.29	0.6	59.745	76.700	64.632	64.803	0.1466	4.321
05/22/15 21:00:02.0	-0.2039	0.0000	4.12	0.6	59.702	76.200	64.589	64.803	0.1466	4.321
05/22/15 21:05:02.0	-0.2039	0.0000	4.71	0.6	59.659	76.200	64.546	64.717	0.1466	4.321
05/22/15 21:10:02.0	-0.1988	0.0000	5.88	0.6	59.616	76.300	64.546	64.717	0.1466	4.321
05/22/15 21:15:02.0	-0.2039	0.0000	4.71	0.6	59.659	76.800	64.503	64.674	0.1466	4.315
05/22/15 21:20:02.0	-0.2039	0.0000	5.29	0.6	59.659	76.900	64.459	64.632	0.1466	4.315
05/22/15 21:25:02.0	-0.2039	0.0000	4.71	0.6	59.616	76.600	64.418	64.632	0.1466	4.315
05/22/15 21:30:02.0	-0.2039	0.0000	4.12	0.6	59.659	76.400	64.375	64.546	0.1466	4.315
05/22/15 21:35:02.0	-0.1988	0.0000	4.12	0.6	59.659	76.300	64.375	64.546	0.1466	4.309
05/22/15 21:40:02.0	-0.1988	0.0000	4.71	0.6	59.616	76.200	64.332	64.503	0.1459	4.309
05/22/15 21:45:02.0	-0.1988	0.0000	4.71	0.6	59.616	76.200	64.288	64.503	0.1459	4.309
05/22/15 21:50:02.0	-0.2039	0.0000	4.12	0.6	59.616	76.200	64.247	64.459	0.1466	4.321
05/22/15 21:55:02.0	-0.1988	0.0000	4.71	0.6	59.616	76.200	64.204	64.418	0.1466	4.309
05/22/15 22:00:02.0	-0.2039	0.0000	5.88	0.6	59.572	76.200	64.204	64.375	0.1459	4.309
05/22/15 22:05:02.0	-0.2039	0.0000	6.47	0.6	59.445	76.500	64.161	64.375	0.1459	4.303
05/22/15 22:10:02.0	-0.2039	0.0000	6.47	0.6	59.358	76.600	64.117	64.332	0.1459	4.303
05/22/15 22:15:02.0	-0.2039	0.0000	7.06	0.6	59.272	77.000	64.117	64.288	0.1459	4.303
05/22/15 22:20:02.0	-0.2039	0.0000	6.47	0.6	59.229	77.300	64.074	64.288	0.1459	4.303
05/22/15 22:25:02.0	-0.2039	0.0000	7.06	0.6	59.272	77.500	64.033	64.247	0.1459	4.303
05/22/15 22:30:02.0	-0.2039	0.0000	7.06	0.6	59.272	77.500	64.033	64.204	0.1459	4.303
05/22/15 22:35:02.0	-0.2039	0.0000	7.65	0.6	59.229	77.700	63.990	64.204	0.1459	4.303
05/22/15 22:40:02.0	-0.2039	0.0000	8.82	0.6	59.142	77.600	63.946	64.161	0.1459	4.303
05/22/15 22:45:02.0	-0.2039	0.0000	7.06	0.6	59.142	77.800	63.946	64.161	0.1459	4.303
05/22/15 22:50:02.0	-0.1988	0.0000	7.06	0.6	59.142	77.900	63.903	64.117	0.1459	4.303
05/22/15 22:55:02.0	-0.1988	0.0000	9.41	0.6	59.142	78.200	63.862	64.117	0.1459	4.297
05/22/15 23:00:02.0	-0.2039	0.0000	11.76	0.6	59.014	78.200	63.862	64.074	0.1459	4.297
05/22/15 23:05:02.0	-0.2039	0.0000	9.41	0.6	58.928	78.500	63.819	64.033	0.1459	4.297
05/22/15 23:10:02.0	-0.2039	0.0000	10.00	0.6	58.971	78.600	63.819	64.033	0.1459	4.297
05/22/15 23:15:02.0	-0.2039	0.0000	9.41	0.6	59.056	78.700	63.775	64.033	0.1455	4.297
05/22/15 23:20:02.0	-0.2039	0.0000	8.82	0.6	59.099	78.600	63.775	63.990	0.1455	4.297
05/22/15 23:25:02.0	-0.1988	0.0000	7.65	0.6	59.185	78.500	63.732	63.946	0.1455	4.297
05/22/15 23:30:02.0	-0.2039	0.0000	8.24	0.6	59.229	78.500	63.689	63.946	0.1455	4.297
05/22/15 23:35:02.0	-0.2039	0.0000	8.24	0.6	59.272	78.400	63.689	63.903	0.1455	4.297
05/22/15 23:40:02.0	-0.1988	0.0000	8.24	0.6	59.272	78.400	63.648	63.862	0.1455	4.297
05/22/15 23:45:02.0	-0.2039	0.0000	8.82	0.6	59.272	78.700	63.648	63.862	0.1455	4.291
05/22/15 23:50:02.0	-0.1988	0.0000	8.82	0.6	59.315	78.900	63.604	63.819	0.1455	4.291
05/22/15 23:55:02.0	-0.2039	0.0000	8.24	0.6	59.272	78.600	63.604	63.819	0.1455	4.291
05/23/15 00:00:02.0	-0.2039	0.0000	8.82	0.6	59.272	78.800	63.561	63.775	0.1455	4.291
05/23/15 00:05:02.0	-0.2039	0.0000	8.24	0.6	59.272	78.800	63.561	63.775	0.1455	4.291
05/23/15 00:10:02.0	-0.2039	0.0000	9.41	0.6	59.272	78.300	63.518	63.775	0.1455	4.291
05/23/15 00:15:02.0	-0.2039	0.0000	10.00	0.6	59.142	78.600	63.518	63.732	0.1455	4.291
05/23/15 00:20:02.0	-0.2039	0.0000	11.76	0.6	59.099	78.800	63.475	63.689	0.1455	4.291
05/23/15 00:25:02.0	-0.2039	0.0000	12.94	0.6	59.014	79.000	63.475	63.689	0.1455	4.291
05/23/15 00:30:02.0	-0.2039	0.0000	10.59	0.6	58.885	79.200	63.433	63.689	0.1455	4.291
05/23/15 00:35:02.0	-0.1988	0.0000	11.18	0.6	58.885	79.500	63.433	63.648	0.1450	4.297
05/23/15 00:40:02.0	-0.2039	0.0000	11.18	0.6	58.928	79.900	63.390	63.604	0.1455	4.291
05/23/15 00:45:02.0	-0.1988	0.0000	11.76	0.6	58.885	79.900	63.390	63.604	0.1455	4.291
05/23/15 00:50:02.0	-0.2039	0.0000	14.12	0.6	58.842	80.100	63.347	63.604	0.1450	4.291
05/23/15 00:55:02.0	-0.2039	0.0000	21.18	0.6	58.755	80.600	63.347	63.561	0.1455	4.291
05/23/15 01:00:02.0	-0.1988	0.0000	20.59	0.6	58.626	80.800	63.304	63.518	0.1450	4.291
05/23/15 01:05:02.0	-0.2039	0.0000	21.18	0.6	58.541	80.800	63.304	63.518	0.1450	4.291
05/23/15 01:10:02.0	-0.2039	0.0000	27.65	0.6	58.498	80.900	63.262	63.518	0.1450	4.291
05/23/15 01:15:02.0	-0.2039	0.0000	34.12	0.6	58.368	81.200	63.262	63.475	0.1450	4.291
05/23/15 01:20:02.0	-0.2039	0.0000	29.41	0.6	58.239	81.500	63.219	63.475	0.1450	4.285
05/23/15 01:25:02.0	-0.2039	0.0000	24.71	0.6	58.152	81.200	63.176	63.433	0.1450	4.285
05/23/15 01:30:02.0	-0.2039	0.0000	38.82	0.6	57.979	81.200	63.176	63.433	0.1450	4.309
05/23/15 01:35:02.0	-0.2039	0.0000	50.00	0.6	57.722	81.300	63.176	63.390	0.1450	4.285
05/23/15 01:40:02.0	-0.2039	0.0000	55.29	0.6	57.592	81.600	63.133	63.347	0.1450	4.285
05/23/15 01:45:02.0	-0.2039	0.0000	65.29	0.6	57.333	82.000	63.090	63.347	0.1450	4.285
05/23/15 01:50:02.0	-0.2039	0.0000	59.41	0.6	57.204	82.500	63.090	63.304	0.1450	4.285
05/23/15 01:55:02.0	-0.2039	0.0000	67.65	0.6	57.247	82.700	63.048	63.304	0.1450	4.285
05/23/15 02:00:02.0	-0.2039	0.0000	66.47	0.6	57.290	82.700	63.005	63.262	0.1450	4.285
05/23/15 02:05:02.0	-0.2039	0.0000	65.29	0.6	57.160	83.000	63.005	63.262	0.1450	4.285
05/23/15 02:10:02.0	-0.1988	0.0000	58.82	0.6	57.290	82.900	62.962	63.219	0.1450	4.285
05/23/15 02:15:02.0	-0.1988	0.0000	65.88	0.6	57.247	82.900	62.919	63.176	0.1450	4.285
05/23/15 02:20:02.0	-0.2039	0.0000	57.65	0.6	57.204	82.900	62.919	63.176	0.1450	4.285
05/23/15 02:25:02.0	-0.2039	0.0000	54.71	0.6	57.117	83.200	62.875	63.133	0.1450	4.303
05/23/15 02:30:02.0	-0.2039	0.0000	54.12	0.6	57.204	83.300	62.834	63.090	0.1450	4.285
05/23/15 02:35:02.0	-0.2039	0.0000	45.88	0.6	57.160	83.500	62.834	63.090	0.1450	4.285
05/23/15 02:40:02.0	-0.2039	0.0000	51.18	0.6	57.247	83.700	62.791	63.048	0.1450	4.285
05/23/15 02:45:02.0	-0.2039	0.0000	48.82	0.6	57.160	83.800	62.748	63.005	0.1450	4.285
05/23/15 02:50:02.0	-0.2039	0.0000	46.47	0.6	57.247	84.000	62.704	63.005	0.1450	4.285
05/23/15 02:55:02.0	-0.2039	0.0000	65.88	0.6	57.204	84.000	62.661	62.962	0.1446	4.285
05/23/15 03:00:02.0	-0.2039	0.0000	68.24	0.6	57.117	84.200	62.661	62.962	0.1450	4.285
05/23/15 03:05:02.0	-0.2039	0.0000	67.65	0.6	57.074	84.300	62.661	62.919	0.1446	4.279
05/23/15 03:10:02.0	-0.2039	0.0000	72.35	0.6	56.988	84.400	62.620	62.919	0.1446	4.285
05/23/15 03:15:02.0	-0.1988	0.0000	74.71	0.6	56.901	84.700	62.620	62.875	0.1446	4.285
05/23/15 03:20:02.0	-0.2039	0.0000	75.88	0.6	56.772	84.800	62.577	62.834	0.1446	4.285
05/23/15 03:25:02.0	-0.1988	0.0000	68.82	0.6	56.815	84.900	62.577	62.834	0.1446	4.279
05/23/15 03:30:02.0	-0.2039	0.0000	54.12	0.6	56.944	84.700	62.533	62.791	0.1446	4.279
05/23/15 03:35:02.0	-0.2039	0.0000	54.12	0.6	57.031	84.800	62.490	62.791	0.1446	4.279
05/23/15 03:40:02.0	-0.2039	0.0000	57.65	0.6	57.031	84.700	62.490	62.748	0.1446	4.279
05/23/15 03:45:02.0	-0.2039	0.0000	55.88	0.6	57.117	84.900	62.447	62.748	0.1446	4.279
05/23/15 03:50:02.0	-0.2039	0.0000	71.18	0.6	57.117	85.000	62.447	62.704	0.1446	4.279
05/23/15 03:55:02.0	-0.2039	0.0000	80.00	0.6	56.901	85.100	62.406	62.661	0.1446	4.279
05/23/15 04:00:02.0	-0.2039	0.0000	80.00	0.6	56.642	85.100	62.406	62.661	0.1446	4.279
05/23/15 04:05:02.0	-0.2039	0.0000	97.06	0.6	56.426	85.100	62.362	62.620	0.1446	4.279
05/23/15 04:10:02.0	-0.2039	0.0000	100.00	0.6	56.165	85.600	62.319	62.620	0.1446	4.279
05/23/15 04:15:02.0	-0.2039	0.0000	100.00	0.6	55.992	86.100	62.319	62.577	0.1446	4.279
05/23/15 04:20:02.0	-0.2039	0.0000	100.00	0.6	55.906	86.700	62.276	62.577	0.1446	4.279
05/23/15 04:25:02.0	-0.2039	0.0000	100.00	0.6	56.035	86.900	62.276	62.533	0.1446	4.279
05/23/15 04:30:02.0	-0.2039	0.0000	100.00	0.6	55.949	87.100	62.233	62.490	0.1446	4.279
05/23/15 04:35:02.0	-0.2039	0.0000	100.00	0.6	55.863	87.500	62.233	62.490	0.1441	4.279
05/23/15 04:40:02.0	-0.2039	0.0000	100.00	0.6	55.690	87.600	62.191	62.490	0.1441	4.279
05/23/15 04:45:02.0	-0.2039	0.0000	100.00	0.6	55.602	87.800	62.148	62.447	0.1441	4.279
05/23/15 04:50:02.0	-0.2039	0.0000	100.00	0.6	55.558	88.000	62.105	62.406	0.1441	4.279
05/23/15 04:55:02.0	-0.2039	0.0000	100.00	0.6	55.690	88.300	62.105	62.406	0.1441	4.279
05/23/15 05:00:02.0	-0.2039	0.0000	100.00	0.6	55.733	88.200	62.062	62.362	0.1441	4.279
05/23/15 05:05:02.0	-0.2039	0.0000	100.00	0.6	55.733	88.300	62.019	62.319	0.1441	4.273
05/23/15 05:10:02.0	-0.2039	0.0000	100.00	0.6	55.733	88.200	61.977	62.319	0.1441	4.273
05/23/15 05:15:02.0	-0.2039	0.0000	100.00	0.6	55.819	88.400	61.977	62.276	0.1441	4.273
05/23/15 05:20:02.0	-0.2039	0.0000	100.00	0.6	55.733	88.300	61.934	62.233	0.1441	4.273
05/23/15 05:25:02.0	-0.2039	0.0000	100.00	0.6	55.776	88.500	61.891	62.233	0.1441	4.273
05/23/15 05:30:02.0	-0.2039	0.0000	100.00	0.6	55.690	88.400	61.891	62.191	0.1441	4.273
05/23/15 05:35:02.0	-0.2039	0.0000	100.00	0.6	55.515	88.600	61.848	62.148	0.1441	4.273
05/23/15 05:40:02.0	-0.2039	0.0000	100.00	0.6	55.429	88.800	61.848	62.148	0.1441	4.273
05/23/15 05:45:02.0	-0.2039	0.0000	100.00	0.6	55.342	89.100	61.804	62.105	0.1441	4.273
05/23/15 05:50:02.0	-0.2039	0.0000	100.00	1.9	55.429	89.300	61.804	62.105	0.1434	4.273
05/23/15 05:55:02.0	-0.2039	0.0000	100.00	1.9	55.386	89.300	61.761	62.062	0.1441	4.273
05/23/15 06:00:02.0	-0.2039	0.0000	100.00	3.1	55.342	89.500	61.720	62.062	0.1441	4.273
05/23/15 06:05:02.0	-0.2039	0.0000	100.00	4.4	55.299	89.600	61.720	62.019	0.1434	4.273
05/23/15 06:10:02.0	-0.2039	0.0000	100.00	5.6	55.256	89.700	61.677	61.977	0.1434	4.273
05/23/15 06:15:02.0	-0.2039	0.0000	100.00	6.9	55.125	89.800	61.633	61.977	0.1434	4.273
05/23/15 06:20:02.0	-0.2039	0.0000	100.00	8.1	55.168	89.900	61.633	61.934	0.1434	4.273
05/23/15 06:25:02.0	-0.2039	0.0000	100.00	9.4	55.125	89.900	61.590	61.934	0.1434	4.273
05/23/15 06:30:02.0	-0.2039	0.0000	100.00	13.1	55.125	89.900	61.547	61.891	0.1434	4.273
05/23/15 06:35:02.0	-0.2039	0.0000	100.00	18.1	55.168	90.100	61.547	61.848	0.1434	4.273
05/23/15 06:40:02.0	-0.2039	0.0000	100.00	16.9	55.256	90.200	61.547	61.848	0.1434	4.273
05/23/15 06:45:02.0	-0.2039	0.0000	100.00	26.9	55.386	90.300	61.506	61.804	0.1434	4.273
05/23/15 06:50:02.0	-0.2039	0.0000	100.00	26.9	55.647	90.400	61.462	61.804	0.1434	4.279
05/23/15 06:55:02.0	-0.2039	0.0000	100.00	20.6	55.863	90.500	61.462	61.761	0.1434	4.273
05/23/15 07:00:02.0	-0.2039	0.0000	100.00	18.1	55.992	90.400	61.419	61.761	0.1434	4.273
05/23/15 07:05:02.0	-0.2039	0.0000	100.00	18.1	56.035	90.500	61.419	61.720	0.1434	4.273
05/23/15 07:10:02.0	-0.2039	0.0000	100.00	20.6	56.035	90.500	61.376	61.720	0.1434	4.273
05/23/15 07:15:02.0	-0.2039	0.0000	100.00	20.6	55.992	90.600	61.376	61.720	0.1434	4.273
05/23/15 07:20:02.0	-0.2039	0.0000	100.00	28.1	56.079	90.600	61.376	61.677	0.1434	4.273
05/23/15 07:25:02.0	-0.2039	0.0000	100.00	29.4	56.512	90.700	61.376	61.677	0.1434	4.285
05/23/15 07:30:02.0	-0.2039	0.0000	86.47	29.4	57.031	90.200	61.376	61.633	0.1434	4.285
05/23/15 07:35:02.0	-0.2039	0.0000	91.76	33.1	57.420	89.800	61.333	61.633	0.1434	4.285
05/23/15 07:40:02.0	-0.2039	0.0000	76.47	36.9	57.765	89.300	61.333	61.633	0.1430	4.291
05/23/15 07:45:02.0	-0.2039	0.0000	35.88	39.4	57.979	88.200	61.333	61.633	0.1430	4.297
05/23/15 07:50:02.0	-0.2039	0.0000	27.65	46.9	58.368	87.100	61.333	61.633	0.1430	4.303
05/23/15 07:55:02.0	-0.2039	0.0000	14.71	53.1	58.971	85.700	61.290	61.633	0.1430	4.315
05/23/15 08:00:02.0	-0.2039	0.0000	9.41	55.6	59.315	83.900	61.290	61.590	0.1430	4.321
05/23/15 08:05:02.0	-0.2039	0.0000	5.88	64.4	59.916	82.600	61.290	61.590	0.1430	4.333
05/23/15 08:10:02.0	-0.2039	0.0000	4.71	64.4	60.089	80.700	61.290	61.590	0.1430	4.345
05/23/15 08:15:02.0	-0.2039	0.0000	1.76	74.4	60.647	80.100	61.290	61.590	0.1430	4.363
05/23/15 08:20:02.0	-0.2039	0.0000	0.00	125.6	61.376	79.000	61.333	61.590	0.1430	4.387
05/23/15 08:25:02.0	-0.2039	0.0000	0.00	138.1	62.704	76.900	61.333	61.590	0.1430	4.430
05/23/15 08:30:02.0	-0.2039	0.0000	0.00	136.9	62.233	74.800	61.333	61.590	0.1430	4.436
05/23/15 08:35:02.0	-0.1988	0.0000	0.00	231.9	62.148	75.700	61.376	61.633	0.1430	4.418
05/23/15 08:40:02.0	-0.2039	0.0000	0.00	101.9	62.834	74.000	61.376	61.633	0.1430	4.412
05/23/15 08:45:02.0	-0.2039	0.0000	0.00	85.6	62.319	74.600	61.376	61.633	0.1425	4.400
05/23/15 08:50:02.0	-0.2039	0.0000	0.00	94.4	61.506	75.400	61.419	61.677	0.1430	4.393
05/23/15 08:55:02.0	-0.2039	0.0000	0.00	110.6	61.419	76.000	61.462	61.677	0.1425	4.387
05/23/15 09:00:02.0	-0.1988	0.0000	0.00	186.9	62.490	74.500	61.506	61.720	0.1425	4.381
05/23/15 09:05:02.0	-0.2039	0.0000	0.00	80.6	62.620	72.800	61.547	61.720	0.1425	4.369
05/23/15 09:10:02.0	-0.1988	0.0000	0.00	98.1	62.233	73.900	61.547	61.761	0.1425	4.400
05/23/15 09:15:02.0	-0.1988	0.0000	0.00	133.1	61.934	73.800	61.590	61.804	0.1425	4.400
05/23/15 09:20:02.0	-0.2039	0.0000	0.00	144.4	61.891	74.800	61.633	61.804	0.1425	4.393
05/23/15 09:25:02.0	-0.2039	0.0000	0.00	106.9	62.148	73.600	61.677	61.804	0.1425	4.387
05/23/15 09:30:02.0	-0.1988	0.0000	0.00	136.9	61.761	74.600	61.720	61.891	0.1425	4.381
05/23/15 09:35:02.0	-0.2039	0.0000	0.00	135.6	61.934	74.600	61.720	61.891	0.1425	4.369
05/23/15 09:40:02.0	-0.1988	0.0000	0.00	161.9	62.577	73.900	61.761	61.934	0.1425	4.400
05/23/15 09:45:02.0	-0.1988	0.0000	0.00	161.9	63.775	72.100	61.804	61.977	0.1421	4.393
05/23/15 09:50:02.0	-0.1988	0.0000	0.00	150.6	63.775	71.700	61.804	61.977	0.1421	4.393
05/23/15 09:55:02.0	-0.1988	0.0000	0.00	150.6	63.819	71.600	61.891	62.019	0.1421	4.381
05/23/15 10:00:02.0	-0.1988	0.0000	0.00	168.1	62.919	71.700	61.934	62.062	0.1421	4.369
05/23/15 10:05:02.0	-0.2039	0.0000	0.00	191.9	63.090	71.700	61.977	62.105	0.1421	4.412
05/23/15 10:10:02.0	-0.1988	0.0000	0.00	203.1	63.862	71.900	62.019	62.148	0.1421	4.393
05/23/15 10:15:02.0	-0.1988	0.0000	0.00	173.1	63.903	70.500	62.062	62.148	0.1421	4.393
05/23/15 10:20:02.0	-0.1988	0.0000	0.00	173.1	63.518	70.500	62.105	62.233	0.1421	4.381
05/23/15 10:25:02.0	-0.1988	0.0000	0.00	188.1	63.648	70.400	62.148	62.233	0.1421	4.375
05/23/15 10:30:02.0	-0.1988	0.0000	0.00	864.4	65.102	70.400	62.233	62.276	0.1416	4.430
05/23/15 10:35:02.0	-0.1988	0.0000	0.00	890.6	67.627	66.000	62.276	62.319	0.1421	4.412
05/23/15 10:40:02.0	-0.1988	0.0000	0.00	329.4	66.429	65.100	62.319	62.406	0.1416	4.400
05/23/15 10:45:02.0	-0.1988	0.0000	0.00	200.6	66.429	65.800	62.406	62.447	0.1416	4.418
05/23/15 10:50:02.0	-0.1988	0.0000	0.00	245.6	65.188	65.800	62.447	62.490	0.1416	4.387
05/23/15 10:55:02.0	-0.1988	0.0000	0.00	284.4	65.530	65.500	62.533	62.533	0.1416	4.381
05/23/15 11:00:02.0	-0.1988	0.0000	0.00	263.1	66.000	65.200	62.620	62.620	0.1416	4.369
05/23/15 11:05:02.0	-0.1988	0.0000	0.00	390.6	65.788	64.700	62.661	62.661	0.1416	4.418
05/23/15 11:10:02.0	-0.1988	0.0000	0.00	894.4	67.071	63.200	62.748	62.748	0.1412	4.393
05/23/15 11:15:02.0	-0.1988	0.0000	0.00	561.9	68.227	62.000	62.834	62.791	0.1412	4.381
05/23/15 11:20:02.0	-0.1988	0.0000	0.00	211.9	66.729	62.000	62.919	62.875	0.1412	4.375
05/23/15 11:25:02.0	-0.1988	0.0000	0.00	234.4	66.087	63.900	63.005	62.962	0.1412	4.369
05/23/15 11:30:02.0	-0.1988	0.0000	0.00	658.1	66.385	63.200	63.133	63.005	0.1412	4.400
05/23/15 11:35:02.0	-0.1988	0.0000	0.00	410.6	68.142	60.500	63.219	63.133	0.1412	4.393
05/23/15 11:40:02.0	-0.1988	0.0000	0.00	411.9	67.456	61.300	63.304	63.176	0.1412	4.381
05/23/15 11:45:02.0	-0.1988	0.0000	0.00	188.1	67.242	61.800	63.433	63.262	0.1412	4.375
05/23/15 11:50:02.0	-0.1988	0.0000	0.00	213.1	65.916	64.200	63.518	63.390	0.1405	4.369
05/23/15 11:55:02.0	-0.1988	0.0000	0.00	315.6	66.258	64.200	63.648	63.475	0.1405	4.393
05/23/15 12:00:02.0	-0.1988	0.0000	0.00	418.1	66.600	65.300	63.775	63.561	0.1405	4.381
05/23/15 12:05:02.0	-0.1988	0.0000	0.00	1,101.9	67.586	63.900	63.862	63.689	0.1405	4.412
05/23/15 12:10:02.0	-0.1988	0.0000	0.00	255.6	67.456	63.300	63.946	63.775	0.1405	4.393
05/23/15 12:15:02.0	-0.1988	0.0000	0.00	288.1	66.985	63.800	64.074	63.862	0.1405	4.393
05/23/15 12:20:02.0	-0.1988	0.0000	0.00	514.4	68.099	62.700	64.161	63.946	0.1405	4.381
05/23/15 12:25:02.0	-0.1988	0.0000	0.00	243.1	68.785	61.900	64.288	64.033	0.1400	4.375
05/23/15 12:30:02.0	-0.1988	0.0000	0.00	290.6	70.115	61.200	64.375	64.117	0.1400	4.369
05/23/15 12:35:02.0	-0.1988	0.0000	0.00	330.6	68.484	61.200	64.503	64.204	0.1400	4.393
05/23/15 12:40:02.0	-0.1988	0.0000	0.00	381.9	67.928	62.300	64.632	64.332	0.1400	4.387
