Date Time	Voltage (V)  #10200840	Current (mA)  #10200840	Temp (°F)  #10213635	RH (%)  #10213635	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374524	Wetness (%)  #10374913	Solar Radiation (W/m²)  #10378948	Batt (V) c:5
06/12/15 10:35:00.0	-0.1988	0.0000	68.698	79.900	71.190	71.317	0.0875	1.18	208.1	4.339
06/12/15 10:40:00.0	-0.1988	0.0000	68.871	79.800	71.231	71.404	0.0875	1.18	203.1	4.393
06/12/15 10:45:00.0	-0.1988	0.0000	69.170	79.700	71.317	71.490	0.0875	1.18	203.1	4.400
06/12/15 10:50:00.0	-0.1988	0.0000	68.999	78.900	71.361	71.620	0.0875	1.18	211.9	4.393
06/12/15 10:55:00.0	-0.1988	0.0000	69.085	79.200	71.404	71.704	0.0875	1.18	220.6	4.381
06/12/15 11:00:00.0	-0.1988	0.0000	68.999	78.800	71.490	71.834	0.0875	1.18	254.4	4.369
06/12/15 11:05:00.0	-0.1988	0.0000	69.213	78.400	71.533	71.920	0.0875	1.18	261.9	4.363
06/12/15 11:10:00.0	-0.1988	0.0000	70.201	77.700	71.620	72.050	0.0875	1.18	251.9	4.363
06/12/15 11:15:00.0	-0.1988	0.0000	69.901	77.100	71.704	72.178	0.0875	1.18	285.6	4.351
06/12/15 11:20:00.0	-0.1988	0.0000	69.985	77.800	71.748	72.307	0.0875	1.18	288.1	4.351
06/12/15 11:25:00.0	-0.1988	0.0000	70.115	76.800	71.834	72.437	0.0881	0.59	260.6	4.381
06/12/15 11:30:00.0	-0.1988	0.0000	70.201	76.900	71.920	72.567	0.0881	0.59	249.4	4.363
06/12/15 11:35:00.0	-0.1988	0.0000	69.901	77.100	72.007	72.739	0.0881	1.18	261.9	4.363
06/12/15 11:40:00.0	-0.1988	0.0000	70.372	76.700	72.093	72.869	0.0881	0.59	278.1	4.357
06/12/15 11:45:00.0	-0.1988	0.0000	71.060	76.300	72.178	72.997	0.0881	1.18	295.6	4.351
06/12/15 11:50:00.0	-0.1988	0.0000	70.974	75.300	72.264	73.126	0.0881	0.59	171.9	4.375
06/12/15 11:55:00.0	-0.1988	0.0000	70.158	75.600	72.351	73.256	0.0881	1.18	240.6	4.363
06/12/15 12:00:00.0	-0.1988	0.0000	70.416	76.300	72.437	73.429	0.0881	1.18	211.9	4.363
06/12/15 12:05:00.0	-0.1988	0.0000	69.942	76.100	72.567	73.515	0.0881	1.18	214.4	4.351
06/12/15 12:10:00.0	-0.1988	0.0063	70.587	76.200	72.653	73.645	0.0881	1.18	311.9	4.351
06/12/15 12:15:00.0	-0.1988	0.0000	70.803	75.800	72.739	73.731	0.0881	0.59	275.6	4.375
06/12/15 12:20:00.0	-0.1988	0.0000	71.146	74.900	72.826	73.818	0.0881	1.18	304.4	4.363
06/12/15 12:25:00.0	-0.1988	0.0000	71.920	74.200	72.912	73.947	0.0887	1.18	356.9	4.357
06/12/15 12:30:00.0	-0.1988	0.0000	71.877	74.100	72.997	74.034	0.0887	1.18	485.6	4.351
06/12/15 12:35:00.0	-0.1988	0.0000	72.653	73.400	73.083	74.163	0.0881	0.59	230.6	4.363
06/12/15 12:40:00.0	-0.1988	0.0000	71.834	73.600	73.170	74.295	0.0887	1.18	341.9	4.363
06/12/15 12:45:00.0	-0.1988	0.0000	71.834	73.500	73.256	74.467	0.0881	0.59	208.1	4.357
06/12/15 12:50:00.0	-0.1988	0.0000	70.846	74.300	73.342	74.640	0.0887	0.59	206.9	4.351
06/12/15 12:55:00.0	-0.1988	0.0000	71.620	73.700	73.472	74.770	0.0887	0.59	363.1	4.345
06/12/15 13:00:00.0	-0.1988	0.0000	72.955	73.200	73.558	74.899	0.0887	0.59	341.9	4.369
06/12/15 13:05:00.0	-0.1988	0.0000	72.007	72.900	73.645	75.029	0.0887	0.59	248.1	4.363
06/12/15 13:10:00.0	-0.1988	0.0000	71.920	73.400	73.774	75.160	0.0887	0.59	238.1	4.357
06/12/15 13:15:00.0	-0.1988	0.0000	71.317	73.800	73.861	75.290	0.0887	0.59	191.9	4.351
06/12/15 13:20:00.0	-0.1988	0.0000	71.231	74.500	73.947	75.420	0.0887	0.59	350.6	4.375
06/12/15 13:25:00.0	-0.1988	0.0000	72.136	73.700	74.077	75.508	0.0887	0.59	264.4	4.363
06/12/15 13:30:00.0	-0.1988	0.0000	72.178	73.200	74.163	75.594	0.0887	0.59	543.1	4.363
06/12/15 13:35:00.0	-0.1988	0.0000	74.424	71.100	74.250	75.681	0.0887	1.18	959.4	4.363
06/12/15 13:40:00.0	-0.1988	0.0000	73.386	70.200	74.338	75.767	0.0893	0.59	351.9	4.351
06/12/15 13:45:00.0	-0.1988	0.0000	74.424	70.100	74.381	75.942	0.0893	0.59	435.6	4.345
06/12/15 13:50:00.0	-0.1988	0.0063	74.250	69.800	74.511	76.158	0.0887	0.59	318.1	4.363
06/12/15 13:55:00.0	-0.1988	0.0000	73.774	69.900	74.597	76.375	0.0893	0.59	354.4	4.357
06/12/15 14:00:00.0	-0.1988	0.0000	73.256	70.600	74.727	76.550	0.0893	0.59	405.6	4.351
06/12/15 14:05:00.0	-0.1988	0.0000	73.731	69.800	74.856	76.768	0.0893	0.59	294.4	4.369
06/12/15 14:10:00.0	-0.1988	0.0000	73.213	70.700	74.986	76.942	0.0893	0.59	721.9	4.393
06/12/15 14:15:00.0	-0.1988	0.0000	74.120	69.500	75.117	77.072	0.0893	0.59	284.4	4.369
06/12/15 14:20:00.0	-0.1988	0.0000	73.558	69.500	75.247	77.247	0.0893	0.59	288.1	4.363
06/12/15 14:25:00.0	-0.1988	0.0000	73.170	70.700	75.376	77.378	0.0893	0.59	279.4	4.357
06/12/15 14:30:00.0	-0.1988	0.0000	73.731	69.500	75.463	77.509	0.0893	0.59	349.4	4.351
06/12/15 14:35:00.0	-0.1988	0.0000	74.467	70.100	75.594	77.639	0.0893	1.18	1,006.9	4.345
06/12/15 14:40:00.0	-0.1988	0.0000	75.637	66.700	75.724	77.727	0.0893	0.59	341.9	4.393
06/12/15 14:45:00.0	-0.1988	0.0063	75.551	66.900	75.810	77.902	0.0896	1.18	571.9	4.381
06/12/15 14:50:00.0	-0.1988	0.0000	75.333	66.700	75.942	78.165	0.0893	1.18	1,045.6	4.369
06/12/15 14:55:00.0	-0.1988	0.0000	76.071	66.400	76.071	78.471	0.0896	1.18	361.9	4.363
06/12/15 15:00:00.0	-0.1988	0.0000	76.289	64.700	76.203	78.822	0.0896	0.59	539.4	4.357
06/12/15 15:05:00.0	-0.1988	0.0000	74.640	67.000	76.419	79.128	0.0896	0.59	314.4	4.351
06/12/15 15:10:00.0	-0.1988	0.0000	74.727	67.700	76.593	79.524	0.0902	0.59	825.6	4.345
06/12/15 15:15:00.0	-0.1988	0.0000	76.725	65.900	76.811	79.831	0.0902	1.18	965.6	4.375
06/12/15 15:20:00.0	-0.1988	0.0000	77.029	63.700	77.029	80.096	0.0902	1.18	329.4	4.363
06/12/15 15:25:00.0	-0.1988	0.0000	75.681	65.200	77.203	80.404	0.0908	0.59	306.9	4.357
06/12/15 15:30:00.0	-0.1988	0.0000	77.072	65.000	77.421	80.713	0.0902	1.18	840.6	4.351
06/12/15 15:35:00.0	-0.1988	0.0000	78.777	63.400	77.639	81.023	0.0908	1.18	826.9	4.345
06/12/15 15:40:00.0	-0.1988	0.0000	76.986	61.700	77.859	81.376	0.0908	0.59	218.1	4.375
06/12/15 15:45:00.0	-0.1988	0.0000	74.986	64.700	78.076	81.730	0.0908	0.59	213.1	4.363
06/12/15 15:50:00.0	-0.1988	0.0000	75.029	66.000	78.339	82.085	0.0902	0.59	615.6	4.357
06/12/15 15:55:00.0	-0.1988	0.0000	74.770	65.600	78.559	82.308	0.0908	0.59	321.9	4.351
06/12/15 16:00:00.0	-0.1988	0.0000	75.637	65.600	78.777	82.486	0.0908	0.59	268.1	4.345
06/12/15 16:05:00.0	-0.1988	0.0000	74.727	65.500	78.996	82.575	0.0908	0.59	209.4	4.369
06/12/15 16:10:00.0	-0.1988	0.0000	74.295	66.600	79.128	82.665	0.0908	0.59	289.4	4.381
06/12/15 16:15:00.0	-0.1988	0.0000	74.381	66.500	79.304	82.708	0.0908	0.59	489.4	4.369
06/12/15 16:20:00.0	-0.1988	0.0000	76.550	65.500	79.435	82.708	0.0908	0.59	653.1	4.363
06/12/15 16:25:00.0	-0.1988	0.0000	77.247	62.800	79.524	82.753	0.0914	0.59	623.1	4.351
06/12/15 16:30:00.0	-0.1988	0.0000	77.727	61.500	79.612	82.798	0.0914	0.59	599.4	4.345
06/12/15 16:35:00.0	-0.1988	0.0000	77.117	62.200	79.700	82.931	0.0914	0.59	584.4	4.393
06/12/15 16:40:00.0	-0.1988	0.0000	78.033	62.200	79.831	83.109	0.0914	1.18	564.4	4.363
06/12/15 16:45:00.0	-0.1988	0.0000	78.733	60.600	79.963	83.332	0.0914	1.18	565.6	4.357
06/12/15 16:50:00.0	-0.1988	0.0000	76.725	62.200	80.096	83.556	0.0914	0.59	534.4	4.351
06/12/15 16:55:00.0	-0.1988	0.0000	76.725	62.100	80.227	83.824	0.0920	0.59	534.4	4.345
06/12/15 17:00:00.0	-0.1988	0.0000	77.335	61.600	80.404	84.049	0.0920	0.59	513.1	4.369
06/12/15 17:05:00.0	-0.1988	0.0000	75.942	62.500	80.537	84.227	0.0920	0.59	500.6	4.357
06/12/15 17:10:00.0	-0.1988	0.0000	75.681	62.800	80.713	84.362	0.0920	0.59	483.1	4.351
06/12/15 17:15:00.0	-0.1988	0.0063	75.942	62.700	80.845	84.407	0.0920	0.59	460.6	4.345
06/12/15 17:20:00.0	-0.1988	0.0000	75.942	62.700	80.978	84.452	0.0920	0.59	444.4	4.393
06/12/15 17:25:00.0	-0.1988	0.0000	75.420	63.300	81.066	84.452	0.0920	0.59	435.6	4.369
06/12/15 17:30:00.0	-0.1988	0.0000	74.206	64.700	81.154	84.407	0.0914	0.59	173.1	4.363
06/12/15 17:35:00.0	-0.1988	0.0000	73.861	65.400	81.199	84.317	0.0914	0.59	390.6	4.351
06/12/15 17:40:00.0	-0.1988	0.0000	74.250	65.800	81.244	84.182	0.0914	0.59	364.4	4.351
06/12/15 17:45:00.0	-0.1988	0.0000	74.034	64.900	81.244	83.959	0.0914	0.59	356.9	4.345
06/12/15 17:50:00.0	-0.1988	0.0000	73.818	65.800	81.244	83.736	0.0908	0.59	344.4	4.381
06/12/15 17:55:00.0	-0.1988	0.0000	74.250	65.200	81.199	83.511	0.0914	0.59	340.6	4.363
06/12/15 18:00:00.0	-0.1988	0.0000	74.511	65.600	81.154	83.287	0.0908	0.59	325.6	4.363
06/12/15 18:05:00.0	-0.1988	0.0000	73.947	65.600	81.066	83.064	0.0908	0.59	276.9	4.351
06/12/15 18:10:00.0	-0.1988	0.0000	73.861	65.800	80.978	82.798	0.0908	0.59	203.1	4.351
06/12/15 18:15:00.0	-0.1988	0.0000	73.515	66.000	80.890	82.620	0.0908	0.59	134.4	4.363
06/12/15 18:20:00.0	-0.1988	0.0000	72.997	66.900	80.802	82.396	0.0908	0.59	131.9	4.363
06/12/15 18:25:00.0	-0.1988	0.0063	72.394	67.800	80.713	82.218	0.0908	0.59	75.6	4.363
06/12/15 18:30:00.0	-0.1988	0.0000	72.610	67.900	80.580	81.997	0.0902	0.00	80.6	4.351
06/12/15 18:35:00.0	-0.1988	0.0000	72.093	68.300	80.492	81.819	0.0902	0.00	68.1	4.351
06/12/15 18:40:00.0	-0.1988	0.0000	71.620	69.000	80.361	81.597	0.0902	0.00	60.6	4.351
06/12/15 18:45:00.0	-0.1988	0.0000	71.577	69.400	80.272	81.421	0.0902	0.00	58.1	4.351
06/12/15 18:50:00.0	-0.1988	0.0000	71.361	70.000	80.184	81.199	0.0896	0.00	54.4	4.351
06/12/15 18:55:00.0	-0.1988	0.0000	70.887	70.600	80.051	80.978	0.0902	0.00	49.4	4.351
06/12/15 19:00:00.0	-0.1988	0.0000	70.286	71.300	79.920	80.802	0.0902	0.00	44.4	4.345
06/12/15 19:05:00.0	-0.1988	0.0000	70.459	71.500	79.788	80.580	0.0896	0.00	40.6	4.345
06/12/15 19:10:00.0	-0.1988	0.0000	70.201	71.600	79.655	80.361	0.0896	0.59	36.9	4.339
06/12/15 19:15:00.0	-0.1988	0.0000	69.427	72.700	79.567	80.184	0.0896	0.59	31.9	4.339
06/12/15 19:20:00.0	-0.1988	0.0000	69.129	73.600	79.435	79.963	0.0896	0.59	28.1	4.339
06/12/15 19:25:00.0	-0.1988	0.0000	68.657	74.000	79.304	79.788	0.0896	0.59	24.4	4.333
06/12/15 19:30:00.0	-0.1988	0.0000	68.698	74.500	79.173	79.567	0.0893	0.59	21.9	4.333
06/12/15 19:35:00.0	-0.1988	0.0000	68.614	74.700	79.041	79.347	0.0893	0.59	18.1	4.327
06/12/15 19:40:00.0	-0.1988	0.0000	67.971	75.300	78.910	79.173	0.0893	0.59	13.1	4.327
06/12/15 19:45:00.0	-0.1988	0.0000	67.842	75.900	78.777	78.953	0.0887	0.59	11.9	4.321
06/12/15 19:50:00.0	-0.1988	0.0000	67.714	76.300	78.645	78.777	0.0887	0.59	9.4	4.321
06/12/15 19:55:00.0	-0.1988	0.0000	67.285	76.800	78.514	78.602	0.0893	0.59	5.6	4.321
06/12/15 20:00:00.0	-0.1988	0.0000	66.772	77.700	78.339	78.382	0.0887	0.59	4.4	4.321
06/12/15 20:05:00.0	-0.1988	0.0000	66.515	78.100	78.208	78.165	0.0887	1.18	1.9	4.321
06/12/15 20:10:00.0	-0.1988	0.0000	66.173	78.900	78.076	77.990	0.0881	1.18	0.6	4.321
06/12/15 20:15:00.0	-0.1988	0.0000	66.344	79.100	77.945	77.815	0.0887	1.18	0.6	4.315
06/12/15 20:20:00.0	-0.1988	0.0000	66.000	79.500	77.815	77.596	0.0887	1.18	0.6	4.315
06/12/15 20:25:00.0	-0.1988	0.0000	65.916	79.800	77.684	77.421	0.0887	1.18	0.6	4.315
06/12/15 20:30:00.0	-0.1988	0.0000	65.959	79.900	77.553	77.247	0.0881	1.18	0.6	4.309
06/12/15 20:35:00.0	-0.1988	0.0000	65.745	80.100	77.378	77.029	0.0881	1.76	0.6	4.309
06/12/15 20:40:00.0	-0.1988	0.0000	65.403	80.800	77.247	76.854	0.0887	1.76	0.6	4.309
06/12/15 20:45:00.0	-0.1988	0.0000	65.188	81.000	77.117	76.681	0.0881	1.76	0.6	4.309
06/12/15 20:50:00.0	-0.1988	0.0000	65.102	81.600	76.986	76.507	0.0881	1.76	0.6	4.303
06/12/15 20:55:00.0	-0.1988	0.0000	64.931	82.100	76.854	76.332	0.0881	2.35	0.6	4.303
