Date Time	Voltage (V)  #10348614	Current (mA)  #10348614	Temp (°F)  #10359311	RH (%)  #10359311	5 cm Temp (°F)	1 cm Temp (°F)	Water Content (m³/m³)  #10374509	Wetness (%)  #10374907	Solar Radiation (W/m²)  #10375654	Batt (V) c:5
05/01/15 11:00:00.0	-0.2039	0.0000	89.685	25.400	88.993	89.454	0.0596	1.76	920.6	4.321
05/01/15 11:05:00.0	-0.1988	0.0000	87.985	25.400	89.685	90.009	0.0596	1.76	931.9	4.321
05/01/15 11:10:00.0	-0.1988	0.0000	89.269	27.400	90.100	90.982	0.0596	1.76	940.6	4.321
05/01/15 11:15:00.0	-0.1988	0.0000	88.075	32.300	89.962	90.797	0.0596	1.18	950.6	4.339
05/01/15 11:20:00.0	-0.1988	0.0000	87.573	33.200	89.685	90.379	0.0596	1.18	966.9	4.333
05/01/15 11:25:00.0	-0.1988	0.0000	88.214	33.700	89.546	90.009	0.0596	1.18	980.6	4.333
05/01/15 11:30:00.0	-0.1988	0.0000	88.075	34.500	89.731	90.055	0.0588	1.76	1,001.9	4.327
05/01/15 11:35:00.0	-0.1988	0.0000	87.210	32.400	89.915	90.471	0.0588	1.18	1,014.4	4.351
05/01/15 11:40:00.0	-0.1988	0.0000	88.259	30.400	90.424	91.355	0.0588	1.18	1,019.4	4.339
05/01/15 11:45:00.0	-0.1988	0.0000	89.546	26.400	91.917	92.151	0.0588	1.76	1,038.1	4.333
05/01/15 11:50:00.0	-0.1988	0.0000	89.177	24.400	94.181	93.659	0.0588	1.76	1,061.9	4.333
05/01/15 11:55:00.0	-0.1988	0.0000	90.055	26.500	96.481	96.096	0.0588	1.76	1,064.4	4.327
05/01/15 12:00:00.0	-0.1988	0.0000	90.055	23.600	97.745	98.577	0.0596	1.76	1,084.4	4.351
05/01/15 12:05:00.0	-0.1988	0.0000	90.612	23.400	99.070	99.514	0.0596	1.76	1,089.4	4.339
05/01/15 12:10:00.0	-0.1988	0.0000	90.844	22.200	101.057	101.007	0.0599	1.76	1,100.6	4.333
05/01/15 12:15:00.0	-0.1988	0.0000	91.542	22.400	103.129	103.231	0.0607	1.76	1,100.6	4.333
05/01/15 12:20:00.0	-0.1988	0.0000	92.480	21.100	105.084	105.499	0.0607	1.76	1,109.4	4.327
05/01/15 12:25:00.0	-0.1988	0.0000	91.729	21.600	106.914	107.602	0.0614	1.76	1,114.4	4.351
05/01/15 12:30:00.0	-0.1988	0.0000	92.338	20.300	108.563	109.531	0.0614	1.76	1,126.9	4.339
05/01/15 12:35:00.0	-0.1988	0.0000	92.057	21.200	110.073	111.331	0.0614	1.76	1,120.6	4.333
05/01/15 12:40:00.0	-0.1988	0.0000	92.151	21.000	111.387	112.942	0.0621	1.76	1,148.1	4.333
05/01/15 12:45:00.0	-0.1988	0.0000	92.197	21.000	112.606	114.408	0.0621	1.76	1,148.1	4.327
05/01/15 12:50:00.0	-0.1988	0.0000	90.982	19.400	113.729	115.781	0.0621	1.18	1,144.4	4.393
05/01/15 12:55:00.0	-0.1988	0.0000	91.495	22.300	114.634	116.942	0.0621	1.18	1,155.6	4.339
05/01/15 13:00:00.0	-0.1988	0.0000	91.355	24.300	115.435	117.999	0.0621	1.18	1,146.9	4.333
05/01/15 13:05:00.0	-0.1988	0.0000	92.151	22.600	116.128	119.008	0.0621	1.76	1,134.4	4.333
05/01/15 13:10:00.0	-0.1988	0.0000	92.903	21.300	116.825	119.908	0.0621	1.76	1,114.4	4.327
05/01/15 13:15:00.0	-0.1988	0.0000	92.338	20.200	117.351	120.695	0.0621	1.76	1,135.6	4.363
05/01/15 13:20:00.0	-0.1988	0.0000	91.076	19.300	117.820	121.368	0.0621	1.18	1,058.1	4.339
05/01/15 13:25:00.0	-0.1988	0.0000	91.170	20.300	118.116	121.737	0.0628	1.18	1,016.9	4.333
05/01/15 13:30:00.0	-0.1988	0.0000	92.244	22.400	118.116	121.921	0.0621	1.18	1,136.9	4.333
05/01/15 13:35:00.0	-0.1988	0.0000	92.574	21.200	118.234	122.292	0.0628	1.18	1,113.1	4.327
05/01/15 13:40:00.0	-0.1988	0.0000	91.263	21.300	118.353	122.666	0.0621	1.18	1,081.9	4.327
05/01/15 13:45:00.0	-0.1988	0.0000	92.057	18.600	118.413	122.790	0.0628	1.18	1,116.9	4.339
05/01/15 13:50:00.0	-0.1988	0.0000	89.499	19.800	118.294	122.790	0.0628	0.59	1,113.1	4.333
05/01/15 13:55:00.0	-0.1988	0.0000	90.565	20.000	118.058	122.540	0.0628	0.59	1,084.4	4.333
05/01/15 14:00:00.0	-0.1988	0.0000	91.076	19.700	117.703	122.106	0.0621	0.59	956.9	4.327
05/01/15 14:05:00.0	-0.1988	0.0000	91.216	19.700	117.000	121.368	0.0628	1.18	1,115.6	4.327
05/01/15 14:10:00.0	-0.1988	0.0000	92.950	17.500	116.244	120.393	0.0621	1.18	1,103.1	4.339
05/01/15 14:15:00.0	-0.1988	0.0000	92.010	18.300	115.608	119.187	0.0628	1.18	1,081.9	4.333
05/01/15 14:20:00.0	-0.1988	0.0000	92.244	18.200	114.978	118.234	0.0621	1.18	1,070.6	4.333
05/01/15 14:25:00.0	-0.1988	0.0000	90.750	19.500	114.350	117.468	0.0621	0.59	1,056.9	4.327
05/01/15 14:30:00.0	-0.1988	0.0000	92.714	19.200	113.785	116.942	0.0621	1.18	1,043.1	4.345
05/01/15 14:35:00.0	-0.1988	0.0000	93.281	18.600	113.277	116.825	0.0621	1.18	1,030.6	4.333
05/01/15 14:40:00.0	-0.1988	0.0000	92.480	17.700	112.829	116.942	0.0614	1.18	1,019.4	4.333
05/01/15 14:45:00.0	-0.1988	0.0000	91.308	19.200	112.438	117.059	0.0614	0.59	1,003.1	4.327
05/01/15 14:50:00.0	-0.1988	0.0000	91.823	18.400	111.996	117.117	0.0614	0.59	989.4	4.321
05/01/15 14:55:00.0	-0.1988	0.0000	91.729	19.400	111.497	117.000	0.0614	0.59	970.6	4.339
05/01/15 15:00:00.0	-0.1988	0.0000	92.197	18.800	110.948	116.708	0.0607	0.59	964.4	4.333
05/01/15 15:05:00.0	-0.1988	0.0000	90.239	18.400	110.455	116.186	0.0607	0.59	950.6	4.327
05/01/15 15:10:00.0	-0.1988	0.0000	90.844	17.600	109.747	115.435	0.0599	0.00	913.1	4.321
05/01/15 15:15:00.0	-0.1988	0.0000	90.797	18.300	109.045	114.521	0.0599	0.59	915.6	4.333
05/01/15 15:20:00.0	-0.1988	0.0000	90.936	17.900	108.401	113.616	0.0596	0.59	901.9	4.333
05/01/15 15:25:00.0	-0.1988	0.0000	91.216	17.100	107.708	112.606	0.0596	0.00	889.4	4.327
05/01/15 15:30:00.0	-0.1988	0.0000	92.057	16.900	107.073	111.553	0.0588	0.59	876.9	4.321
05/01/15 15:35:00.0	-0.1988	0.0000	90.844	17.400	106.493	110.509	0.0581	0.00	861.9	4.351
05/01/15 15:40:00.0	-0.1988	0.0000	91.917	17.400	105.865	109.531	0.0574	0.00	849.4	4.333
05/01/15 15:45:00.0	-0.1988	0.0000	91.123	17.600	105.343	108.615	0.0574	0.00	843.1	4.333
05/01/15 15:50:00.0	-0.1988	0.0000	91.917	17.400	104.772	107.814	0.0574	0.00	826.9	4.327
05/01/15 15:55:00.0	-0.1988	0.0000	90.657	17.000	104.308	107.125	0.0570	0.00	686.9	4.327
05/01/15 16:00:00.0	-0.1988	0.0000	92.104	17.600	103.795	106.389	0.0562	0.00	629.4	4.339
05/01/15 16:05:00.0	-0.1988	0.0000	90.612	18.100	103.282	105.656	0.0562	0.00	756.9	4.333
05/01/15 16:10:00.0	-0.1988	0.0000	90.239	18.000	102.722	104.929	0.0555	0.00	633.1	4.327
05/01/15 16:15:00.0	-0.1988	0.0000	90.100	18.900	102.114	104.205	0.0547	0.00	373.1	4.327
05/01/15 16:20:00.0	-0.1988	0.0000	88.993	19.900	101.509	103.435	0.0544	0.00	433.1	4.339
05/01/15 16:25:00.0	-0.1988	0.0000	86.891	19.900	100.908	102.672	0.0536	0.00	210.6	4.333
05/01/15 16:30:00.0	-0.1988	0.0000	85.939	21.500	100.207	101.862	0.0528	0.00	284.4	4.333
05/01/15 16:35:00.0	-0.1988	0.0000	86.527	23.500	99.514	101.057	0.0521	0.00	459.4	4.333
05/01/15 16:40:00.0	-0.1988	0.0000	87.483	23.500	98.920	100.407	0.0517	0.00	396.9	4.333
05/01/15 16:45:00.0	-0.1988	0.0000	86.119	23.700	98.380	99.811	0.0509	0.00	338.1	4.339
05/01/15 16:50:00.0	-0.1988	0.0000	85.939	24.300	97.891	99.266	0.0509	0.00	373.1	4.333
05/01/15 16:55:00.0	-0.1988	0.0000	85.712	24.800	97.452	98.724	0.0501	0.00	375.6	4.333
05/01/15 17:00:00.0	-0.1988	0.0000	85.082	24.800	96.966	98.233	0.0494	0.00	435.6	4.333
05/01/15 17:05:00.0	-0.1988	0.0000	86.074	25.000	96.530	97.696	0.0490	0.00	620.6	4.339
05/01/15 17:10:00.0	-0.1988	0.0000	86.664	24.900	96.145	97.257	0.0490	0.00	591.9	4.333
05/01/15 17:15:00.0	-0.1988	0.0000	86.119	24.200	95.806	96.870	0.0490	0.00	564.4	4.339
05/01/15 17:20:00.0	-0.1988	0.0000	86.664	24.400	95.423	96.435	0.0482	0.00	538.1	4.333
05/01/15 17:25:00.0	-0.1988	0.0000	87.255	24.200	95.088	96.048	0.0474	0.00	309.4	4.339
05/01/15 17:30:00.0	-0.1988	0.0000	86.029	23.600	94.753	95.616	0.0474	0.00	71.9	4.339
05/01/15 17:35:00.0	-0.1988	0.0000	85.487	23.800	94.372	95.135	0.0470	0.00	65.6	4.339
05/01/15 17:40:00.0	-0.1988	0.0000	85.127	23.500	93.897	94.658	0.0470	0.00	59.4	4.333
05/01/15 17:45:00.0	-0.1988	0.0000	86.119	22.900	93.470	94.181	0.0462	0.00	55.6	4.333
05/01/15 17:50:00.0	-0.1988	0.0000	85.667	22.700	93.045	93.706	0.0454	0.00	51.9	4.333
05/01/15 17:55:00.0	-0.1988	0.0000	84.004	23.500	92.620	93.234	0.0454	0.00	48.1	4.333
05/01/15 18:00:00.0	-0.1988	0.0000	82.976	24.100	92.197	92.763	0.0454	0.00	45.6	4.339
05/01/15 18:05:00.0	-0.1988	0.0000	82.665	24.500	91.776	92.291	0.0454	0.00	43.1	4.339
05/01/15 18:10:00.0	-0.1988	0.0000	81.554	25.100	91.355	91.823	0.0454	0.00	40.6	4.333
05/01/15 18:15:00.0	-0.1988	0.0000	81.111	25.500	90.891	91.355	0.0446	0.00	38.1	4.333
05/01/15 18:20:00.0	-0.2039	0.0000	80.668	26.100	90.424	90.891	0.0442	0.00	35.6	4.333
05/01/15 18:25:00.0	-0.2039	0.0000	80.449	26.100	90.009	90.424	0.0442	0.00	33.1	4.333
05/01/15 18:30:00.0	-0.1988	0.0000	80.051	27.100	89.593	89.962	0.0442	0.00	30.6	4.333
05/01/15 18:35:00.0	-0.2039	0.0000	80.139	27.500	89.177	89.499	0.0434	0.00	29.4	4.333
05/01/15 18:40:00.0	-0.2039	0.0000	79.347	28.300	88.763	89.085	0.0434	0.00	26.9	4.333
05/01/15 18:45:00.0	-0.1988	0.0000	78.777	29.400	88.351	88.671	0.0434	0.00	24.4	4.333
05/01/15 18:50:00.0	-0.2039	0.0000	78.382	28.900	87.939	88.214	0.0425	0.00	23.1	4.333
05/01/15 18:55:00.0	-0.2039	0.0000	78.033	29.700	87.528	87.802	0.0425	0.00	20.6	4.327
05/01/15 19:00:00.0	-0.2039	0.0000	77.990	29.700	87.118	87.391	0.0421	0.00	19.4	4.333
05/01/15 19:05:00.0	-0.2039	0.0000	77.553	30.400	86.754	86.981	0.0421	0.00	16.9	4.327
05/01/15 19:10:00.0	-0.2039	0.0000	76.942	31.300	86.391	86.572	0.0421	0.00	15.6	4.327
05/01/15 19:15:00.0	-0.2039	0.0000	76.507	32.200	85.984	86.211	0.0413	0.00	13.1	4.327
05/01/15 19:20:00.0	-0.2039	0.0000	75.985	32.500	85.622	85.802	0.0413	0.00	10.6	4.327
05/01/15 19:25:00.0	-0.2039	0.0000	75.551	32.800	85.262	85.442	0.0413	0.00	8.1	4.327
05/01/15 19:30:00.0	-0.2039	0.0000	75.074	33.300	84.900	85.035	0.0413	0.00	5.6	4.327
05/01/15 19:35:00.0	-0.2039	0.0000	74.640	33.500	84.542	84.677	0.0413	0.00	3.1	4.327
05/01/15 19:40:00.0	-0.2039	0.0000	74.381	33.900	84.182	84.317	0.0405	0.00	1.9	4.327
05/01/15 19:45:00.0	-0.2039	0.0000	74.295	33.800	83.824	83.959	0.0405	0.00	0.6	4.321
05/01/15 19:50:00.0	-0.2039	0.0000	73.904	34.200	83.467	83.601	0.0405	0.00	0.6	4.327
05/01/15 19:55:00.0	-0.2039	0.0000	73.472	35.100	83.154	83.242	0.0405	0.00	0.6	4.327
05/01/15 20:00:00.0	-0.2039	0.0000	72.869	35.800	82.798	82.886	0.0401	0.00	0.6	4.327
05/01/15 20:05:00.0	-0.2039	0.0000	72.178	37.200	82.486	82.530	0.0401	0.00	0.6	4.327
05/01/15 20:10:00.0	-0.2039	0.0000	71.791	38.400	82.175	82.218	0.0392	0.00	0.6	4.321
05/01/15 20:15:00.0	-0.2039	0.0000	71.361	38.800	81.864	81.909	0.0392	0.00	0.6	4.321
05/01/15 20:20:00.0	-0.2039	0.0000	71.620	39.000	81.554	81.597	0.0392	0.00	0.6	4.321
05/01/15 20:25:00.0	-0.2039	0.0000	71.231	39.400	81.244	81.288	0.0384	0.00	0.6	4.321
05/01/15 20:30:00.0	-0.2039	0.0000	70.587	39.800	80.935	80.978	0.0392	0.00	0.6	4.321
05/01/15 20:35:00.0	-0.2039	0.0000	69.985	41.000	80.668	80.713	0.0384	0.00	0.6	4.321
05/01/15 20:40:00.0	-0.2039	0.0000	69.728	41.300	80.404	80.404	0.0384	0.00	0.6	4.333
05/01/15 20:45:00.0	-0.2039	0.0000	69.557	41.300	80.096	80.139	0.0384	0.00	0.6	4.321
05/01/15 20:50:00.0	-0.2039	0.0000	69.557	41.900	79.831	79.831	0.0384	0.00	0.6	4.321
05/01/15 20:55:00.0	-0.2039	0.0000	69.256	41.400	79.567	79.567	0.0375	0.00	0.6	4.321
05/01/15 21:00:00.0	-0.2039	0.0000	68.913	40.900	79.304	79.304	0.0375	0.00	0.6	4.321
05/01/15 21:05:00.0	-0.2039	0.0000	68.356	41.700	79.041	79.041	0.0375	0.00	0.6	4.321
05/01/15 21:10:00.0	-0.2039	0.0000	68.185	42.500	78.777	78.777	0.0375	0.00	0.6	4.321
05/01/15 21:15:00.0	-0.2039	0.0000	68.227	42.700	78.559	78.514	0.0375	0.00	0.6	4.321
05/01/15 21:20:00.0	-0.2039	0.0000	67.842	42.900	78.296	78.296	0.0371	0.00	0.6	4.321
05/01/15 21:25:00.0	-0.2039	0.0000	67.372	43.700	78.033	78.033	0.0371	0.00	0.6	4.321
05/01/15 21:30:00.0	-0.2039	0.0000	67.028	44.200	77.815	77.770	0.0371	0.00	0.6	4.321
05/01/15 21:35:00.0	-0.2039	0.0000	66.729	44.300	77.596	77.553	0.0371	0.00	0.6	4.321
05/01/15 21:40:00.0	-0.2039	0.0000	66.429	45.000	77.335	77.335	0.0371	0.00	0.6	4.321
05/01/15 21:45:00.0	-0.2039	0.0000	66.173	44.800	77.117	77.072	0.0363	0.00	0.6	4.321
05/01/15 21:50:00.0	-0.2039	0.0000	66.385	45.000	76.899	76.854	0.0363	0.00	0.6	4.321
05/01/15 21:55:00.0	-0.2039	0.0000	66.600	44.800	76.681	76.636	0.0363	0.00	0.6	4.321
05/01/15 22:00:00.0	-0.2039	0.0000	66.429	44.900	76.464	76.419	0.0363	0.00	0.6	4.321
05/01/15 22:05:00.0	-0.2039	0.0000	66.130	45.000	76.289	76.203	0.0363	0.00	0.6	4.321
05/01/15 22:10:00.0	-0.2039	0.0000	65.788	45.600	76.071	75.985	0.0363	0.00	0.6	4.321
05/01/15 22:15:00.0	-0.2039	0.0000	65.701	45.600	75.853	75.810	0.0354	0.00	0.6	4.321
05/01/15 22:20:00.0	-0.2039	0.0000	65.829	45.300	75.681	75.594	0.0354	0.00	0.6	4.321
05/01/15 22:25:00.0	-0.2039	0.0000	65.745	44.900	75.508	75.420	0.0354	0.00	0.6	4.321
05/01/15 22:30:00.0	-0.2039	0.0000	65.658	44.200	75.290	75.247	0.0354	0.00	0.6	4.357
05/01/15 22:35:00.0	-0.2039	0.0000	65.487	43.400	75.117	75.029	0.0354	0.00	0.6	4.321
05/01/15 22:40:00.0	-0.2039	0.0000	65.273	43.100	74.899	74.856	0.0354	0.00	0.6	4.321
05/01/15 22:45:00.0	-0.2039	0.0000	65.102	43.200	74.727	74.640	0.0350	0.00	0.6	4.321
05/01/15 22:50:00.0	-0.2039	0.0000	64.845	42.900	74.554	74.467	0.0350	0.00	0.6	4.321
05/01/15 22:55:00.0	-0.2039	0.0000	64.717	42.800	74.338	74.250	0.0350	0.00	0.6	4.321
05/01/15 23:00:00.0	-0.2039	0.0000	64.546	42.900	74.163	74.077	0.0350	0.00	0.6	4.321
05/01/15 23:05:00.0	-0.2039	0.0000	64.459	42.700	73.990	73.904	0.0350	0.00	0.6	4.321
05/01/15 23:10:00.0	-0.2039	0.0000	64.247	42.900	73.818	73.688	0.0350	0.00	0.6	4.321
05/01/15 23:15:00.0	-0.2039	0.0000	64.161	42.900	73.645	73.558	0.0350	0.00	0.6	4.321
05/01/15 23:20:00.0	-0.2039	0.0000	63.819	42.900	73.472	73.386	0.0350	0.00	0.6	4.321
05/01/15 23:25:00.0	-0.2039	0.0000	63.648	42.600	73.299	73.213	0.0350	0.00	0.6	4.321
05/01/15 23:30:00.0	-0.2039	0.0000	63.648	42.500	73.126	73.040	0.0350	0.00	0.6	4.321
05/01/15 23:35:00.0	-0.2039	0.0000	63.903	42.300	72.955	72.869	0.0341	0.00	0.6	4.321
05/01/15 23:40:00.0	-0.2039	0.0000	63.775	41.800	72.826	72.696	0.0341	0.00	0.6	4.321
05/01/15 23:45:00.0	-0.2039	0.0000	63.732	41.700	72.653	72.523	0.0341	0.00	0.6	4.321
05/01/15 23:50:00.0	-0.2039	0.0000	63.732	41.700	72.480	72.394	0.0341	0.00	0.6	4.321
05/01/15 23:55:00.0	-0.2039	0.0000	63.347	41.900	72.351	72.221	0.0341	0.00	0.6	4.321
05/02/15 00:00:00.0	-0.2039	0.0000	62.875	42.500	72.178	72.093	0.0341	0.00	0.6	4.321
05/02/15 00:05:00.0	-0.2039	0.0000	62.661	42.600	72.050	71.920	0.0341	0.00	0.6	4.321
05/02/15 00:10:00.0	-0.2039	0.0000	62.490	42.800	71.877	71.791	0.0341	0.00	0.6	4.333
05/02/15 00:15:00.0	-0.2039	0.0000	62.661	42.800	71.704	71.620	0.0341	0.00	0.6	4.321
05/02/15 00:20:00.0	-0.2039	0.0000	62.620	43.100	71.577	71.447	0.0341	0.00	0.6	4.321
05/02/15 00:25:00.0	-0.2039	0.0000	62.748	43.000	71.404	71.317	0.0332	0.00	0.6	4.321
05/02/15 00:30:00.0	-0.2039	0.0000	62.406	42.800	71.317	71.190	0.0332	0.00	0.6	4.321
05/02/15 00:35:00.0	-0.2039	0.0000	62.233	43.200	71.146	71.060	0.0332	0.00	0.6	4.321
05/02/15 00:40:00.0	-0.2039	0.0000	62.319	42.700	71.017	70.930	0.0332	0.00	0.6	4.321
05/02/15 00:45:00.0	-0.2039	0.0000	62.319	42.200	70.887	70.759	0.0332	0.00	0.6	4.321
05/02/15 00:50:00.0	-0.2039	0.0000	62.148	42.300	70.759	70.673	0.0332	0.00	0.6	4.321
05/02/15 00:55:00.0	-0.2039	0.0000	62.019	43.100	70.630	70.502	0.0332	0.00	0.6	4.321
05/02/15 01:00:00.0	-0.2039	0.0000	61.934	43.100	70.502	70.416	0.0332	0.00	0.6	4.321
05/02/15 01:05:00.0	-0.2039	0.0000	61.590	43.400	70.372	70.286	0.0328	0.00	0.6	4.321
05/02/15 01:10:00.0	-0.2039	0.0000	61.547	43.700	70.243	70.158	0.0332	0.00	0.6	4.321
05/02/15 01:15:00.0	-0.2039	0.0000	61.290	44.200	70.158	70.029	0.0328	0.00	0.6	4.321
05/02/15 01:20:00.0	-0.2039	0.0000	61.119	44.800	70.029	69.901	0.0332	0.00	0.6	4.321
05/02/15 01:25:00.0	-0.2039	0.0000	61.162	44.900	69.901	69.771	0.0328	0.00	0.6	4.321
05/02/15 01:30:00.0	-0.2039	0.0000	61.075	44.600	69.771	69.685	0.0328	0.00	0.6	4.321
05/02/15 01:35:00.0	-0.2039	0.0000	62.276	42.400	69.685	69.557	0.0328	0.00	0.6	4.321
05/02/15 01:40:00.0	-0.2039	0.0000	62.362	41.800	69.557	69.427	0.0328	0.00	0.6	4.321
05/02/15 01:45:00.0	-0.2039	0.0000	61.977	42.200	69.471	69.343	0.0328	0.00	0.6	4.321
05/02/15 01:50:00.0	-0.2039	0.0000	61.547	42.500	69.343	69.213	0.0328	0.00	0.6	4.333
05/02/15 01:55:00.0	-0.2039	0.0000	61.333	42.500	69.256	69.129	0.0328	0.00	0.6	4.321
05/02/15 02:00:00.0	-0.2039	0.0000	61.290	42.700	69.129	68.999	0.0328	0.00	0.6	4.321
05/02/15 02:05:00.0	-0.2039	0.0000	61.462	42.300	69.042	68.913	0.0328	0.00	0.6	4.321
05/02/15 02:10:00.0	-0.2039	0.0000	61.761	41.900	68.913	68.785	0.0319	0.00	0.6	4.321
05/02/15 02:15:00.0	-0.2039	0.0000	61.462	42.000	68.828	68.698	0.0319	0.00	0.6	4.321
05/02/15 02:20:00.0	-0.2039	0.0000	61.032	42.800	68.742	68.571	0.0328	0.00	0.6	4.321
05/02/15 02:25:00.0	-0.2039	0.0000	60.818	42.600	68.614	68.484	0.0319	0.00	0.6	4.321
05/02/15 02:30:00.0	-0.2039	0.0000	60.647	43.400	68.527	68.400	0.0319	0.00	0.6	4.321
05/02/15 02:35:00.0	-0.2039	0.0000	60.647	44.200	68.400	68.270	0.0328	0.00	0.6	4.321
05/02/15 02:40:00.0	-0.2039	0.0000	60.390	44.700	68.313	68.185	0.0319	0.00	0.6	4.321
05/02/15 02:45:00.0	-0.2039	0.0000	60.217	44.600	68.227	68.056	0.0319	0.00	0.6	4.321
05/02/15 02:50:00.0	-0.2039	0.0000	60.474	44.400	68.099	67.971	0.0319	0.00	0.6	4.315
05/02/15 02:55:00.0	-0.2039	0.0000	60.604	44.000	68.013	67.842	0.0319	0.00	0.6	4.321
05/02/15 03:00:00.0	-0.2039	0.0000	60.775	43.600	67.928	67.757	0.0319	0.00	0.6	4.315
05/02/15 03:05:00.0	-0.2039	0.0000	60.474	44.600	67.842	67.671	0.0310	0.00	0.6	4.315
05/02/15 03:10:00.0	-0.2039	0.0000	59.873	46.100	67.714	67.586	0.0319	0.00	0.6	4.315
05/02/15 03:15:00.0	-0.2039	0.0000	59.486	46.700	67.627	67.500	0.0319	0.00	0.6	4.315
05/02/15 03:20:00.0	-0.2039	0.0000	59.315	47.400	67.543	67.372	0.0319	0.00	0.6	4.315
05/02/15 03:25:00.0	-0.2039	0.0000	58.971	48.200	67.456	67.285	0.0319	0.00	0.6	4.315
05/02/15 03:30:00.0	-0.2039	0.0000	58.755	48.800	67.329	67.199	0.0310	0.00	0.6	4.315
05/02/15 03:35:00.0	-0.2039	0.0000	58.798	49.200	67.242	67.071	0.0310	0.00	0.6	4.315
05/02/15 03:40:00.0	-0.2039	0.0000	58.455	49.800	67.158	66.985	0.0310	0.00	0.6	4.315
05/02/15 03:45:00.0	-0.2039	0.0000	58.541	50.000	67.028	66.900	0.0310	0.00	0.6	4.315
05/02/15 03:50:00.0	-0.2039	0.0000	58.282	50.200	66.943	66.772	0.0310	0.00	0.6	4.315
05/02/15 03:55:00.0	-0.2039	0.0000	57.936	50.900	66.857	66.686	0.0310	0.00	0.6	4.315
05/02/15 04:00:00.0	-0.2039	0.0000	57.722	51.100	66.729	66.558	0.0310	0.00	0.6	4.315
05/02/15 04:05:00.0	-0.2039	0.0000	57.636	51.600	66.643	66.472	0.0310	0.00	0.6	4.315
05/02/15 04:10:00.0	-0.2039	0.0000	57.679	51.600	66.558	66.385	0.0310	0.00	0.6	4.315
05/02/15 04:15:00.0	-0.2039	0.0000	57.549	52.300	66.472	66.301	0.0310	0.00	0.6	4.315
05/02/15 04:20:00.0	-0.2039	0.0000	57.420	52.600	66.344	66.173	0.0310	0.00	0.6	4.315
05/02/15 04:25:00.0	-0.2039	0.0000	57.506	52.300	66.258	66.087	0.0310	0.00	0.6	4.315
05/02/15 04:30:00.0	-0.2039	0.0000	57.592	52.400	66.173	66.000	0.0306	0.00	0.6	4.315
05/02/15 04:35:00.0	-0.2039	0.0000	57.679	52.200	66.087	65.959	0.0310	0.00	0.6	4.315
05/02/15 04:40:00.0	-0.2039	0.0000	57.850	52.100	66.000	65.829	0.0306	0.00	0.6	4.315
05/02/15 04:45:00.0	-0.2039	0.0000	58.368	51.600	65.916	65.745	0.0306	0.00	0.6	4.315
05/02/15 04:50:00.0	-0.2039	0.0000	58.368	51.100	65.829	65.658	0.0306	0.00	0.6	4.315
05/02/15 04:55:00.0	-0.2039	0.0000	58.066	51.200	65.745	65.615	0.0306	0.00	0.6	4.339
05/02/15 05:00:00.0	-0.2039	0.0000	57.807	51.600	65.701	65.487	0.0306	0.00	0.6	4.315
05/02/15 05:05:00.0	-0.2039	0.0000	57.807	52.600	65.615	65.444	0.0306	0.00	0.6	4.315
05/02/15 05:10:00.0	-0.2039	0.0000	57.807	52.800	65.530	65.359	0.0306	0.00	0.6	4.315
05/02/15 05:15:00.0	-0.2039	0.0000	57.850	53.100	65.444	65.273	0.0306	0.00	0.6	4.315
05/02/15 05:20:00.0	-0.2039	0.0000	57.636	53.200	65.359	65.188	0.0306	0.00	0.6	4.315
05/02/15 05:25:00.0	-0.2039	0.0000	57.333	53.900	65.316	65.102	0.0306	0.00	0.6	4.315
05/02/15 05:30:00.0	-0.2039	0.0000	57.031	54.200	65.230	65.017	0.0306	0.00	0.6	4.315
05/02/15 05:35:00.0	-0.2039	0.0000	56.944	54.100	65.145	64.974	0.0306	0.00	0.6	4.315
05/02/15 05:40:00.0	-0.2039	0.0000	56.901	53.700	65.059	64.888	0.0306	0.00	0.6	4.315
05/02/15 05:45:00.0	-0.2039	0.0000	56.772	53.800	64.974	64.803	0.0306	0.00	0.6	4.315
05/02/15 05:50:00.0	-0.2039	0.0000	56.815	53.800	64.888	64.717	0.0306	0.00	0.6	4.315
05/02/15 05:55:00.0	-0.2039	0.0000	56.728	54.100	64.845	64.632	0.0306	0.00	0.6	4.315
05/02/15 06:00:00.0	-0.2039	0.0000	56.599	54.300	64.760	64.589	0.0306	0.00	0.6	4.315
05/02/15 06:05:00.0	-0.2039	0.0000	56.556	54.800	64.674	64.503	0.0306	0.00	3.1	4.315
05/02/15 06:10:00.0	-0.2039	0.0000	56.512	55.200	64.589	64.418	0.0306	0.00	4.4	4.309
05/02/15 06:15:00.0	-0.2039	0.0000	56.295	55.700	64.546	64.375	0.0306	0.00	6.9	4.309
05/02/15 06:20:00.0	-0.2039	0.0000	56.251	56.300	64.459	64.288	0.0306	0.00	8.1	4.309
05/02/15 06:25:00.0	-0.2039	0.0000	56.165	56.500	64.418	64.247	0.0306	0.00	9.4	4.309
05/02/15 06:30:00.0	-0.2039	0.0000	56.295	56.500	64.375	64.161	0.0306	0.00	13.1	4.315
05/02/15 06:35:00.0	-0.2039	0.0000	56.469	56.500	64.332	64.117	0.0297	0.00	20.6	4.309
05/02/15 06:40:00.0	-0.2039	0.0000	57.333	55.800	64.288	64.117	0.0297	0.00	23.1	4.309
